"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, English Learner Status (EL)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Canaan School District","=""0210011""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",03,"ELA","N",36,36,100.0,36,"*","*",13,36.1,"*","*",12,33.3,"*","*",2453
"Canterbury School District","=""0220011""",03,"Math","N",36,36,100.0,36,"*","*",17,47.2,11,30.6,"*","*","*","*",2433
"Canterbury School District","=""0220011""",04,"ELA","N",51,50,98.0,50,13,26.0,10,20.0,12,24.0,15,30.0,27,54.0,2474
"Canterbury School District","=""0220011""",04,"Math","N",51,50,98.0,50,"*","*",13,26.0,20,40.0,"*","*","*","*",2467
"Canterbury School District","=""0220011""",05,"ELA","N",38,37,97.4,37,"*","*",10,27.0,15,40.5,"*","*","*","*",2496
"Canterbury School District","=""0220011""",05,"Math","N",38,37,97.4,37,14,37.8,13,35.1,"*","*","*","*",10,27.0,2485
"Canterbury School District","=""0220011""",06,"ELA","N",71,70,98.6,70,15,21.4,29,41.4,20,28.6,6,8.6,26,37.1,2516
"Canterbury School District","=""0220011""",06,"Math","N",71,70,98.6,70,33,47.1,21,30.0,"*","*","*","*",16,22.9,2485
"Canterbury School District","=""0220011""",07,"ELA","N",56,56,100.0,56,7,12.5,10,17.9,32,57.1,7,12.5,39,69.6,2580
"Canterbury School District","=""0220011""",07,"Math","N",56,56,100.0,56,11,19.6,22,39.3,17,30.4,6,10.7,23,41.1,2551
"Canterbury School District","=""0220011""",08,"ELA","N",60,60,100.0,60,"*","*",22,36.7,26,43.3,"*","*","*","*",2585
"Canterbury School District","=""0220011""",08,"Math","N",60,60,100.0,60,14,23.3,18,30.0,15,25.0,13,21.7,28,46.7,2578
"Canton School District","=""0230011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",05,"ELA","N",133,133,100.0,133,14,10.5,18,13.5,54,40.6,47,35.3,101,75.9,2550
"Canton School District","=""0230011""",05,"Math","N",133,133,100.0,133,20,15.0,46,34.6,33,24.8,34,25.6,67,50.4,2527
"Canton School District","=""0230011""",06,"ELA","N",147,146,99.3,146,11,7.5,25,17.1,66,45.2,44,30.1,110,75.3,2577
"Canton School District","=""0230011""",06,"Math","N",146,144,98.6,144,25,17.4,47,32.6,38,26.4,34,23.6,72,50.0,2547
"Canton School District","=""0230011""",07,"ELA","N",146,145,99.3,145,16,11.0,24,16.6,62,42.8,43,29.7,105,72.4,2601
"Canton School District","=""0230011""",07,"Math","N",146,145,99.3,145,28,19.3,43,29.7,45,31.0,29,20.0,74,51.0,2562
"Canton School District","=""0230011""",08,"ELA","N",127,126,99.2,126,9,7.1,26,20.6,50,39.7,41,32.5,91,72.2,2618
"Canton School District","=""0230011""",08,"Math","N",127,123,96.9,123,12,9.8,30,24.4,36,29.3,45,36.6,81,65.9,2616
"Canton School District","=""0230011""",11,"ELA","N",100,100,100.0,100,"*","*","*","*",40,40.0,45,45.0,85,85.0,2666
"Canton School District","=""0230011""",11,"Math","N",100,100,100.0,100,20,20.0,30,30.0,22,22.0,28,28.0,50,50.0,2639
"Capitol Region Education Council","=""2410014""",03,"ELA","N",359,351,97.8,351,"*","*","*","*","*","*","*","*","*","*",2435
"Capitol Region Education Council","=""2410014""",03,"ELA","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""",03,"Math","N",359,355,98.9,355,"*","*","*","*","*","*","*","*","*","*",2432
"Capitol Region Education Council","=""2410014""",03,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""",04,"ELA","N",307,305,99.3,305,"*","*","*","*","*","*","*","*","*","*",2463
"Capitol Region Education Council","=""2410014""",04,"ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""",04,"Math","N",307,304,99.0,304,"*","*","*","*","*","*","*","*","*","*",2458
"Capitol Region Education Council","=""2410014""",04,"Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""",05,"ELA","N",255,252,98.8,252,"*","*","*","*","*","*","*","*","*","*",2520
"Capitol Region Education Council","=""2410014""",05,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""",05,"Math","N",255,252,98.8,252,"*","*","*","*","*","*","*","*","*","*",2489
"Capitol Region Education Council","=""2410014""",05,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""",06,"ELA","N",705,697,98.9,696,188,27.0,179,25.7,"*","*","*","*","*","*",2520
"Capitol Region Education Council","=""2410014""",06,"ELA","Y",29,29,100.0,29,14,48.3,"*","*","*","*",0,0.0,"*","*",2449
"Capitol Region Education Council","=""2410014""",06,"Math","N",706,696,98.6,693,284,41.0,212,30.6,"*","*","*","*","*","*",2494
"Capitol Region Education Council","=""2410014""",06,"Math","Y",29,29,100.0,29,21,72.4,"*","*","*","*",0,0.0,"*","*",2419
"Capitol Region Education Council","=""2410014""",07,"ELA","N",639,633,99.1,631,143,22.7,"*","*","*","*",110,17.4,"*","*",2555
"Capitol Region Education Council","=""2410014""",07,"ELA","Y",24,24,100.0,24,21,87.5,"*","*","*","*",0,0.0,"*","*",2426
"Capitol Region Education Council","=""2410014""",07,"Math","N",639,622,97.3,619,197,31.8,"*","*",116,18.7,"*","*","*","*",2524
"Capitol Region Education Council","=""2410014""",07,"Math","Y",24,24,100.0,23,"*","*","*","*",0,0.0,0,0.0,0,0.0,2401
"Capitol Region Education Council","=""2410014""",08,"ELA","N",676,648,95.9,645,"*","*","*","*","*","*","*","*","*","*",2567
"Capitol Region Education Council","=""2410014""",08,"ELA","Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""",08,"Math","N",677,655,96.8,653,"*","*","*","*","*","*","*","*","*","*",2528
"Capitol Region Education Council","=""2410014""",08,"Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""",11,"ELA","N",443,350,79.0,344,"*","*","*","*","*","*","*","*","*","*",2564
"Capitol Region Education Council","=""2410014""",11,"ELA","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""",11,"Math","N",443,357,80.6,353,"*","*","*","*","*","*","*","*","*","*",2517
"Capitol Region Education Council","=""2410014""",11,"Math","Y",13,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",03,"ELA","N",17,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",03,"Math","N",17,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",04,"ELA","N",22,17,77.3,17,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",04,"Math","N",22,16,72.7,16,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",06,"ELA","N",15,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",06,"Math","N",15,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",05,"ELA","N",379,375,98.9,375,"*","*","*","*","*","*","*","*","*","*",2565
"Cheshire School District","=""0250011""",05,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",05,"Math","N",379,375,98.9,375,"*","*","*","*","*","*","*","*","*","*",2530
"Cheshire School District","=""0250011""",05,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",07,"ELA","N",355,353,99.4,353,19,5.4,46,13.0,166,47.0,122,34.6,288,81.6,2617
"Cheshire School District","=""0250011""",07,"Math","N",355,353,99.4,353,49,13.9,102,28.9,109,30.9,93,26.3,202,57.2,2577
"Cheshire School District","=""0250011""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""",03,"ELA","N",28,28,100.0,28,"*","*","*","*",8,28.6,13,46.4,21,75.0,2483
"Chester School District","=""0260011""",03,"Math","N",28,28,100.0,28,"*","*","*","*",8,28.6,12,42.9,20,71.4,2483
"Chester School District","=""0260011""",04,"ELA","N",35,35,100.0,35,"*","*","*","*",8,22.9,20,57.1,28,80.0,2538
"Chester School District","=""0260011""",04,"Math","N",35,35,100.0,35,"*","*","*","*",15,42.9,12,34.3,27,77.1,2523
"Chester School District","=""0260011""",05,"ELA","N",40,40,100.0,40,"*","*","*","*",17,42.5,19,47.5,36,90.0,2578
"Chester School District","=""0260011""",05,"Math","N",41,41,100.0,41,"*","*",20,48.8,13,31.7,"*","*","*","*",2519
"Chester School District","=""0260011""",06,"ELA","N",34,34,100.0,34,0,0.0,"*","*",16,47.1,"*","*","*","*",2603
"Chester School District","=""0260011""",06,"Math","N",34,34,100.0,34,"*","*","*","*",16,47.1,11,32.4,27,79.4,2588
"Clinton School District","=""0270011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",05,"ELA","N",138,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",05,"ELA","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",05,"Math","N",138,136,98.6,136,"*","*","*","*","*","*","*","*","*","*",2540
"Clinton School District","=""0270011""",05,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",11,"ELA","N",127,122,96.1,122,"*","*","*","*","*","*","*","*","*","*",2587
"Clinton School District","=""0270011""",11,"ELA","Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Clinton School District","=""0270011""",11,"Math","N",126,121,96.0,121,"*","*","*","*","*","*","*","*","*","*",2520
"Clinton School District","=""0270011""",11,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colchester School District","=""0280011""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""",03,"ELA","N",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""",03,"Math","N",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""",04,"ELA","N",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""",04,"Math","N",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""",05,"ELA","N",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""",05,"Math","N",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""",06,"ELA","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Colebrook School District","=""0290011""",06,"Math","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""",03,"ELA","N",36,36,100.0,36,10,27.8,8,22.2,8,22.2,10,27.8,18,50.0,2427
"Columbia School District","=""0300011""",03,"Math","N",36,36,100.0,36,"*","*",13,36.1,13,36.1,"*","*","*","*",2419
"Columbia School District","=""0300011""",04,"ELA","N",58,57,98.3,57,6,10.5,12,21.1,23,40.4,16,28.1,39,68.4,2495
"Columbia School District","=""0300011""",04,"Math","N",58,56,96.6,56,7,12.5,24,42.9,17,30.4,8,14.3,25,44.6,2477
"Columbia School District","=""0300011""",05,"ELA","N",39,37,94.9,37,6,16.2,10,27.0,9,24.3,12,32.4,21,56.8,2527
"Columbia School District","=""0300011""",05,"Math","N",39,37,94.9,37,11,29.7,9,24.3,10,27.0,7,18.9,17,45.9,2502
"Columbia School District","=""0300011""",06,"ELA","N",48,48,100.0,48,"*","*","*","*",23,47.9,13,27.1,36,75.0,2569
"Columbia School District","=""0300011""",06,"Math","N",48,48,100.0,48,7,14.6,11,22.9,20,41.7,10,20.8,30,62.5,2547
"Columbia School District","=""0300011""",07,"ELA","N",57,57,100.0,57,"*","*","*","*",21,36.8,17,29.8,38,66.7,2589
"Columbia School District","=""0300011""",07,"Math","N",57,57,100.0,56,14,25.0,16,28.6,17,30.4,9,16.1,26,46.4,2553
"Columbia School District","=""0300011""",08,"ELA","N",57,53,93.0,53,"*","*",14,26.4,23,43.4,"*","*","*","*",2601
"Columbia School District","=""0300011""",08,"Math","N",57,53,93.0,53,13,24.5,16,30.2,12,22.6,12,22.6,24,45.3,2565
"Columbia School District","=""0300011""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Common Ground High School District","=""2680013""",11,"ELA","N",32,32,100.0,32,9,28.1,8,25.0,9,28.1,6,18.8,15,46.9,2569
"Common Ground High School District","=""2680013""",11,"Math","N",32,32,100.0,32,14,43.8,8,25.0,"*","*","*","*",10,31.3,2561
"Connecticut Technical High School System","=""9000016""",11,"ELA","N",2430,2343,96.4,2342,432,18.4,787,33.6,876,37.4,247,10.5,1123,48.0,2572
"Connecticut Technical High School System","=""9000016""",11,"ELA","Y",93,92,98.9,92,40,43.5,42,45.7,10,10.9,0,0.0,10,10.9,2499
"Connecticut Technical High School System","=""9000016""",11,"Math","N",2429,2336,96.2,2336,1424,61.0,691,29.6,"*","*","*","*","*","*",2517
"Connecticut Technical High School System","=""9000016""",11,"Math","Y",93,92,98.9,92,83,90.2,"*","*","*","*",0,0.0,"*","*",2452
"Cooperative Educational Services","=""2430014""",03,"ELA","N",68,66,97.1,66,19,28.8,20,30.3,13,19.7,14,21.2,27,40.9,2409
"Cooperative Educational Services","=""2430014""",03,"Math","N",68,68,100.0,68,16,23.5,20,29.4,19,27.9,13,19.1,32,47.1,2429
"Cooperative Educational Services","=""2430014""",04,"ELA","N",52,52,100.0,52,19,36.5,10,19.2,9,17.3,14,26.9,23,44.2,2445
"Cooperative Educational Services","=""2430014""",04,"Math","N",51,51,100.0,51,"*","*",20,39.2,14,27.5,"*","*","*","*",2436
"Cooperative Educational Services","=""2430014""",05,"ELA","N",63,63,100.0,63,14,22.2,19,30.2,20,31.7,10,15.9,30,47.6,2498
"Cooperative Educational Services","=""2430014""",05,"Math","N",63,62,98.4,62,21,33.9,23,37.1,12,19.4,6,9.7,18,29.0,2475
"Cooperative Educational Services","=""2430014""",06,"ELA","N",47,46,97.9,46,"*","*",13,28.3,19,41.3,"*","*","*","*",2520
"Cooperative Educational Services","=""2430014""",06,"Math","N",47,46,97.9,46,13,28.3,19,41.3,"*","*","*","*",14,30.4,2501
"Cooperative Educational Services","=""2430014""",07,"ELA","N",51,51,100.0,51,22,43.1,11,21.6,10,19.6,8,15.7,18,35.3,2512
"Cooperative Educational Services","=""2430014""",07,"Math","N",51,51,100.0,51,29,56.9,10,19.6,"*","*","*","*",12,23.5,2456
"Cooperative Educational Services","=""2430014""",08,"ELA","N",59,59,100.0,59,"*","*",17,28.8,24,40.7,"*","*","*","*",2532
"Cooperative Educational Services","=""2430014""",08,"Math","N",59,59,100.0,59,32,54.2,17,28.8,10,16.9,0,0.0,10,16.9,2474
"Cooperative Educational Services","=""2430014""",11,"ELA","N",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""",11,"Math","N",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",04,"ELA","N",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",04,"Math","N",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",06,"ELA","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",06,"Math","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",07,"ELA","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",07,"Math","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",08,"ELA","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",08,"Math","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",03,"ELA","N",119,119,100.0,119,13,10.9,23,19.3,43,36.1,40,33.6,83,69.7,2461
"Coventry School District","=""0320011""",03,"Math","N",119,119,100.0,119,14,11.8,33,27.7,44,37.0,28,23.5,72,60.5,2450
"Coventry School District","=""0320011""",04,"ELA","N",121,121,100.0,121,19,15.7,23,19.0,40,33.1,39,32.2,79,65.3,2494
"Coventry School District","=""0320011""",04,"Math","N",121,121,100.0,121,23,19.0,48,39.7,33,27.3,17,14.0,50,41.3,2476
"Coventry School District","=""0320011""",05,"ELA","N",125,123,98.4,123,16,13.0,21,17.1,48,39.0,38,30.9,86,69.9,2537
"Coventry School District","=""0320011""",05,"Math","N",125,123,98.4,123,24,19.5,45,36.6,35,28.5,19,15.4,54,43.9,2517
"Coventry School District","=""0320011""",06,"ELA","N",131,127,96.9,127,6,4.7,27,21.3,61,48.0,33,26.0,94,74.0,2571
"Coventry School District","=""0320011""",06,"Math","N",131,126,96.2,126,21,16.7,52,41.3,35,27.8,18,14.3,53,42.1,2537
"Coventry School District","=""0320011""",07,"ELA","N",136,135,99.3,135,10,7.4,25,18.5,73,54.1,27,20.0,100,74.1,2595
