"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades Combined, Gender"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Pomfret School District","=""1120011""","F",134,134,100.0,134,8,6.0,23,17.2,50,37.3,53,39.6,103,76.9
"Pomfret School District","=""1120011""","M",144,144,100.0,141,15,10.6,31,22.0,47,33.3,48,34.0,95,67.4
"Portland School District","=""1130011""","F",319,312,97.8,312,17,5.4,38,12.2,105,33.7,152,48.7,257,82.4
"Portland School District","=""1130011""","M",325,317,97.5,317,30,9.5,68,21.5,110,34.7,109,34.4,219,69.1
"Preston School District","=""1140011""","F",150,145,96.7,145,10,6.9,31,21.4,59,40.7,45,31.0,104,71.7
"Preston School District","=""1140011""","M",131,124,94.7,124,23,18.5,26,21.0,41,33.1,34,27.4,75,60.5
"Putnam School District","=""1160011""","F",265,258,97.4,257,69,26.8,51,19.8,80,31.1,57,22.2,137,53.3
"Putnam School District","=""1160011""","M",272,265,97.4,265,78,29.4,68,25.7,80,30.2,39,14.7,119,44.9
"Redding School District","=""1170011""","F",327,324,99.1,324,12,3.7,40,12.3,111,34.3,161,49.7,272,84.0
"Redding School District","=""1170011""","M",335,330,98.5,330,33,10.0,51,15.5,117,35.5,129,39.1,246,74.5
"Regional School District 01","=""2010012""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","F",157,155,98.7,155,8,5.2,27,17.4,70,45.2,50,32.3,120,77.4
"Regional School District 04","=""2040012""","M",154,153,99.4,153,30,19.6,35,22.9,64,41.8,24,15.7,88,57.5
"Regional School District 05","=""2050012""","F",371,364,98.1,364,14,3.8,34,9.3,161,44.2,155,42.6,316,86.8
"Regional School District 05","=""2050012""","M",385,374,97.1,374,41,11.0,71,19.0,145,38.8,117,31.3,262,70.1
"Regional School District 06","=""2060012""","F",171,160,93.6,160,14,8.8,21,13.1,65,40.6,60,37.5,125,78.1
"Regional School District 06","=""2060012""","M",160,153,95.6,153,30,19.6,32,20.9,59,38.6,32,20.9,91,59.5
"Regional School District 07","=""2070012""","F",148,141,95.3,141,7,5.0,22,15.6,66,46.8,46,32.6,112,79.4
"Regional School District 07","=""2070012""","M",177,171,96.6,171,29,17.0,35,20.5,75,43.9,32,18.7,107,62.6
"Regional School District 08","=""2080012""","F",294,291,99.0,288,14,4.9,50,17.4,143,49.7,81,28.1,224,77.8
"Regional School District 08","=""2080012""","M",273,270,98.9,270,34,12.6,63,23.3,121,44.8,52,19.3,173,64.1
"Regional School District 10","=""2100012""","F",535,529,98.9,529,39,7.4,92,17.4,200,37.8,198,37.4,398,75.2
"Regional School District 10","=""2100012""","M",600,589,98.2,589,69,11.7,136,23.1,203,34.5,181,30.7,384,65.2
"Regional School District 11","=""2110012""","F",41,41,100.0,41,"*","*","*","*",23,56.1,8,19.5,31,75.6
"Regional School District 11","=""2110012""","M",50,49,98.0,49,"*","*","*","*",24,49.0,6,12.2,30,61.2
"Regional School District 12","=""2120012""","F",163,162,99.4,162,10,6.2,19,11.7,65,40.1,68,42.0,133,82.1
"Regional School District 12","=""2120012""","M",148,148,100.0,148,15,10.1,29,19.6,59,39.9,45,30.4,104,70.3
"Regional School District 13","=""2130012""","F",399,394,98.7,394,25,6.3,62,15.7,165,41.9,142,36.0,307,77.9
"Regional School District 13","=""2130012""","M",428,424,99.1,424,63,14.9,122,28.8,143,33.7,96,22.6,239,56.4
"Regional School District 14","=""2140012""","F",338,335,99.1,335,25,7.5,67,20.0,137,40.9,106,31.6,243,72.5
"Regional School District 14","=""2140012""","M",326,325,99.7,325,65,20.0,87,26.8,95,29.2,78,24.0,173,53.2
"Regional School District 15","=""2150012""","F",889,877,98.7,877,38,4.3,127,14.5,300,34.2,412,47.0,712,81.2
"Regional School District 15","=""2150012""","M",932,919,98.6,919,87,9.5,152,16.5,338,36.8,342,37.2,680,74.0
"Regional School District 16","=""2160012""","F",530,487,91.9,487,42,8.6,97,19.9,191,39.2,157,32.2,348,71.5
"Regional School District 16","=""2160012""","M",539,513,95.2,513,85,16.6,131,25.5,168,32.7,129,25.1,297,57.9
"Regional School District 17","=""2170012""","F",490,488,99.6,488,26,5.3,69,14.1,168,34.4,225,46.1,393,80.5
"Regional School District 17","=""2170012""","M",572,567,99.1,567,74,13.1,112,19.8,193,34.0,188,33.2,381,67.2
"Regional School District 18","=""2180012""","F",310,307,99.0,307,14,4.6,37,12.1,110,35.8,146,47.6,256,83.4
"Regional School District 18","=""2180012""","M",297,293,98.7,293,22,7.5,44,15.0,118,40.3,109,37.2,227,77.5
"Ridgefield School District","=""1180011""","F",1177,1146,97.4,1146,51,4.5,108,9.4,369,32.2,618,53.9,987,86.1
"Ridgefield School District","=""1180011""","M",1206,1177,97.6,1177,91,7.7,160,13.6,394,33.5,532,45.2,926,78.7
"Rocky Hill School District","=""1190011""","F",564,561,99.5,561,45,8.0,103,18.4,197,35.1,216,38.5,413,73.6
"Rocky Hill School District","=""1190011""","M",575,573,99.7,573,95,16.6,123,21.5,186,32.5,169,29.5,355,62.0
"Salem School District","=""1210011""","F",122,122,100.0,122,7,5.7,11,9.0,40,32.8,64,52.5,104,85.2
"Salem School District","=""1210011""","M",124,124,100.0,124,9,7.3,17,13.7,43,34.7,55,44.4,98,79.0
"Salisbury School District","=""1220011""","F",86,86,100.0,86,"*","*","*","*",33,38.4,45,52.3,78,90.7
"Salisbury School District","=""1220011""","M",74,74,100.0,74,"*","*","*","*",25,33.8,27,36.5,52,70.3
"Scotland School District","=""1230011""","F",34,32,94.1,32,"*","*","*","*",12,37.5,10,31.3,22,68.8
"Scotland School District","=""1230011""","M",23,23,100.0,23,"*","*","*","*",6,26.1,8,34.8,14,60.9
"Seymour School District","=""1240011""","F",535,531,99.3,531,82,15.4,124,23.4,205,38.6,120,22.6,325,61.2
"Seymour School District","=""1240011""","M",528,525,99.4,525,126,24.0,139,26.5,171,32.6,89,17.0,260,49.5
"Sharon School District","=""1250011""","F",52,52,100.0,52,11,21.2,12,23.1,18,34.6,11,21.2,29,55.8
"Sharon School District","=""1250011""","M",52,50,96.2,50,15,30.0,13,26.0,11,22.0,11,22.0,22,44.0
"Shelton School District","=""1260011""","F",1129,1117,98.9,1117,90,8.1,183,16.4,391,35.0,453,40.6,844,75.6
"Shelton School District","=""1260011""","M",1186,1174,99.0,1173,166,14.2,230,19.6,413,35.2,364,31.0,777,66.2
"Sherman School District","=""1270011""","F",106,77,72.6,77,"*","*","*","*",33,42.9,26,33.8,59,76.6
"Sherman School District","=""1270011""","M",116,97,83.6,97,"*","*","*","*",32,33.0,30,30.9,62,63.9
"Side By Side Charter School District","=""2700013""","F",67,67,100.0,67,8,11.9,20,29.9,30,44.8,9,13.4,39,58.2
"Side By Side Charter School District","=""2700013""","M",62,62,100.0,62,10,16.1,15,24.2,25,40.3,12,19.4,37,59.7
"Simsbury School District","=""1280011""","F",938,934,99.6,934,47,5.0,98,10.5,288,30.8,501,53.6,789,84.5
"Simsbury School District","=""1280011""","M",997,996,99.9,996,72,7.2,161,16.2,333,33.4,430,43.2,763,76.6
"Somers School District","=""1290011""","F",338,322,95.3,322,26,8.1,59,18.3,121,37.6,116,36.0,237,73.6
"Somers School District","=""1290011""","M",350,343,98.0,343,58,16.9,73,21.3,104,30.3,108,31.5,212,61.8
"South Windsor School District","=""1320011""","F",926,912,98.5,912,50,5.5,110,12.1,336,36.8,416,45.6,752,82.5
"South Windsor School District","=""1320011""","M",938,933,99.5,933,96,10.3,175,18.8,331,35.5,331,35.5,662,71.0
"Southington School District","=""1310011""","F",1546,1534,99.2,1534,151,9.8,283,18.4,622,40.5,478,31.2,1100,71.7
"Southington School District","=""1310011""","M",1564,1553,99.3,1553,253,16.3,361,23.2,530,34.1,409,26.3,939,60.5
"Sprague School District","=""1330011""","F",101,101,100.0,101,20,19.8,20,19.8,43,42.6,18,17.8,61,60.4
"Sprague School District","=""1330011""","M",119,118,99.2,118,32,27.1,32,27.1,41,34.7,13,11.0,54,45.8
"Stafford School District","=""1340011""","F",321,313,97.5,313,31,9.9,63,20.1,136,43.5,83,26.5,219,70.0
"Stafford School District","=""1340011""","M",359,356,99.2,356,62,17.4,82,23.0,133,37.4,79,22.2,212,59.6
"Stamford School District","=""1350011""","F",3486,3455,99.1,3455,797,23.1,779,22.5,1081,31.3,798,23.1,1879,54.4
"Stamford School District","=""1350011""","M",3569,3537,99.1,3537,1071,30.3,870,24.6,962,27.2,634,17.9,1596,45.1
"Sterling School District","=""1360011""","F",141,139,98.6,139,22,15.8,28,20.1,55,39.6,34,24.5,89,64.0
"Sterling School District","=""1360011""","M",145,140,96.6,140,30,21.4,44,31.4,42,30.0,24,17.1,66,47.1
"Stonington School District","=""1370011""","F",466,456,97.9,456,42,9.2,61,13.4,155,34.0,198,43.4,353,77.4
"Stonington School District","=""1370011""","M",529,516,97.5,516,81,15.7,96,18.6,178,34.5,161,31.2,339,65.7
"Stratford School District","=""1380011""","F",1593,1581,99.2,1581,317,20.1,371,23.5,551,34.9,342,21.6,893,56.5
"Stratford School District","=""1380011""","M",1636,1626,99.4,1624,486,29.9,442,27.2,462,28.4,234,14.4,696,42.9
"Suffield School District","=""1390011""","F",534,522,97.8,522,48,9.2,95,18.2,190,36.4,189,36.2,379,72.6
"Suffield School District","=""1390011""","M",498,488,98.0,488,75,15.4,102,20.9,161,33.0,150,30.7,311,63.7
"The Bridge Academy District","=""2690013""","F",48,48,100.0,48,23,47.9,17,35.4,"*","*","*","*",8,16.7
"The Bridge Academy District","=""2690013""","M",50,50,100.0,50,21,42.0,20,40.0,"*","*","*","*",9,18.0
"The Gilbert School District","=""9020022""","F",82,81,98.8,81,15,18.5,26,32.1,30,37.0,10,12.3,40,49.4
"The Gilbert School District","=""9020022""","M",90,87,96.7,87,23,26.4,26,29.9,27,31.0,11,12.6,38,43.7
"Thomaston School District","=""1400011""","F",243,240,98.8,240,47,19.6,57,23.8,77,32.1,59,24.6,136,56.7
"Thomaston School District","=""1400011""","M",213,212,99.5,212,57,26.9,55,25.9,73,34.4,27,12.7,100,47.2
"Thompson School District","=""1410011""","F",227,214,94.3,214,57,26.6,73,34.1,61,28.5,23,10.7,84,39.3
"Thompson School District","=""1410011""","M",273,262,96.0,262,88,33.6,86,32.8,67,25.6,21,8.0,88,33.6
"Tolland School District","=""1420011""","F",598,594,99.3,594,35,5.9,109,18.4,216,36.4,234,39.4,450,75.8
"Tolland School District","=""1420011""","M",615,612,99.5,612,78,12.7,131,21.4,221,36.1,182,29.7,403,65.8
"Torrington School District","=""1430011""","F",1001,958,95.7,958,202,21.1,278,29.0,314,32.8,164,17.1,478,49.9
"Torrington School District","=""1430011""","M",1075,1041,96.8,1041,330,31.7,298,28.6,293,28.1,120,11.5,413,39.7
"Trailblazers Academy District","=""2780013""","F",61,58,95.1,58,37,63.8,15,25.9,"*","*","*","*",6,10.3
"Trailblazers Academy District","=""2780013""","M",68,66,97.1,66,48,72.7,"*","*","*","*",0,0.0,"*","*"
"Trumbull School District","=""1440011""","F",1481,1458,98.4,1457,53,3.6,146,10.0,463,31.8,795,54.6,1258,86.3
"Trumbull School District","=""1440011""","M",1525,1507,98.8,1507,111,7.4,230,15.3,483,32.1,683,45.3,1166,77.4
"Unified School District #2","=""3470015""","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","M",15,15,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","F",28,28,100.0,28,"*","*","*","*",9,32.1,"*","*","*","*"
"Union School District","=""1450011""","M",21,21,100.0,21,"*","*","*","*",7,33.3,"*","*","*","*"
"Vernon School District","=""1460011""","F",670,665,99.3,664,161,24.2,172,25.9,208,31.3,123,18.5,331,49.8
"Vernon School District","=""1460011""","M",740,725,98.0,725,263,36.3,173,23.9,192,26.5,97,13.4,289,39.9
"Voluntown School District","=""1470011""","F",84,84,100.0,84,8,9.5,17,20.2,34,40.5,25,29.8,59,70.2
"Voluntown School District","=""1470011""","M",90,90,100.0,90,15,16.7,22,24.4,33,36.7,20,22.2,53,58.9
"Wallingford School District","=""1480011""","F",1323,1312,99.2,1312,177,13.5,338,25.8,491,37.4,306,23.3,797,60.7
"Wallingford School District","=""1480011""","M",1371,1354,98.8,1354,292,21.6,342,25.3,479,35.4,241,17.8,720,53.2
"Waterbury School District","=""1510011""","F",4151,4132,99.5,4132,1725,41.7,1136,27.5,911,22.0,360,8.7,1271,30.8
"Waterbury School District","=""1510011""","M",4285,4263,99.5,4262,2229,52.3,1049,24.6,720,16.9,264,6.2,984,23.1
"Waterford School District","=""1520011""","F",610,610,100.0,610,50,8.2,126,20.7,233,38.2,201,33.0,434,71.1
"Waterford School District","=""1520011""","M",604,603,99.8,603,113,18.7,123,20.4,198,32.8,169,28.0,367,60.9
"Watertown School District","=""1530011""","F",612,606,99.0,606,58,9.6,141,23.3,218,36.0,189,31.2,407,67.2
"Watertown School District","=""1530011""","M",707,700,99.0,700,137,19.6,172,24.6,240,34.3,151,21.6,391,55.9
"West Hartford School District","=""1550011""","F",2167,2154,99.4,2152,185,8.6,322,15.0,709,32.9,936,43.5,1645,76.4
"West Hartford School District","=""1550011""","M",2257,2241,99.3,2239,335,15.0,425,19.0,749,33.5,730,32.6,1479,66.1
"West Haven School District","=""1560011""","F",1298,1286,99.1,1286,292,22.7,327,25.4,434,33.7,233,18.1,667,51.9
"West Haven School District","=""1560011""","M",1339,1326,99.0,1326,442,33.3,329,24.8,359,27.1,196,14.8,555,41.9
"Westbrook School District","=""1540011""","F",145,144,99.3,144,11,7.6,22,15.3,46,31.9,65,45.1,111,77.1
"Westbrook School District","=""1540011""","M",178,178,100.0,178,17,9.6,33,18.5,62,34.8,66,37.1,128,71.9
"Weston School District","=""1570011""","F",529,517,97.7,517,23,4.4,60,11.6,194,37.5,240,46.4,434,83.9
"Weston School District","=""1570011""","M",580,568,97.9,568,48,8.5,94,16.5,229,40.3,197,34.7,426,75.0
"Westport School District","=""1580011""","F",1296,1261,97.3,1257,47,3.7,141,11.2,430,34.2,639,50.8,1069,85.0
"Westport School District","=""1580011""","M",1365,1342,98.3,1341,84,6.3,189,14.1,465,34.7,603,45.0,1068,79.6
"Wethersfield School District","=""1590011""","F",802,794,99.0,794,75,9.4,142,17.9,283,35.6,294,37.0,577,72.7
"Wethersfield School District","=""1590011""","M",822,809,98.4,809,152,18.8,168,20.8,286,35.4,203,25.1,489,60.4
"Willington School District","=""1600011""","F",139,135,97.1,135,24,17.8,28,20.7,52,38.5,31,23.0,83,61.5
"Willington School District","=""1600011""","M",149,141,94.6,141,31,22.0,34,24.1,57,40.4,19,13.5,76,53.9
"Wilton School District","=""1610011""","F",986,963,97.7,963,47,4.9,110,11.4,347,36.0,459,47.7,806,83.7
"Wilton School District","=""1610011""","M",1001,986,98.5,986,67,6.8,170,17.2,376,38.1,373,37.8,749,76.0
"Winchester School District","=""1620011""","F",158,157,99.4,157,38,24.2,48,30.6,41,26.1,30,19.1,71,45.2
"Winchester School District","=""1620011""","M",175,169,96.6,169,58,34.3,45,26.6,49,29.0,17,10.1,66,39.1
"Windham School District","=""1630011""","F",754,750,99.5,750,243,32.4,210,28.0,196,26.1,101,13.5,297,39.6
"Windham School District","=""1630011""","M",821,814,99.1,814,363,44.6,180,22.1,190,23.3,81,10.0,271,33.3
"Windsor Locks School District","=""1650011""","F",353,349,98.9,349,68,19.5,88,25.2,117,33.5,76,21.8,193,55.3
"Windsor Locks School District","=""1650011""","M",367,364,99.2,364,111,30.5,99,27.2,103,28.3,51,14.0,154,42.3
"Windsor School District","=""1640011""","F",655,646,98.6,646,149,23.1,157,24.3,209,32.4,131,20.3,340,52.6
"Windsor School District","=""1640011""","M",712,707,99.3,707,251,35.5,177,25.0,173,24.5,106,15.0,279,39.5
"Wolcott School District","=""1660011""","F",526,526,100.0,526,33,6.3,87,16.5,213,40.5,193,36.7,406,77.2
"Wolcott School District","=""1660011""","M",564,558,98.9,558,93,16.7,143,25.6,201,36.0,121,21.7,322,57.7
"Woodbridge School District","=""1670011""","F",230,218,94.8,218,13,6.0,20,9.2,57,26.1,128,58.7,185,84.9
"Woodbridge School District","=""1670011""","M",208,199,95.7,199,18,9.0,32,16.1,69,34.7,80,40.2,149,74.9
"Woodstock School District","=""1690011""","F",294,277,94.2,277,19,6.9,45,16.2,103,37.2,110,39.7,213,76.9
"Woodstock School District","=""1690011""","M",293,288,98.3,288,49,17.0,57,19.8,109,37.8,73,25.3,182,63.2

