"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Danbury School District","=""0340011""",03,"N",366,346,94.5,346,45,13.0,76,22.0,99,28.6,126,36.4,225,65.0,2457
"Danbury School District","=""0340011""",04,"Y",479,467,97.5,467,149,31.9,131,28.1,118,25.3,69,14.8,187,40.0,2450
"Danbury School District","=""0340011""",04,"N",385,366,95.1,365,60,16.4,75,20.5,99,27.1,131,35.9,230,63.0,2499
"Danbury School District","=""0340011""",05,"Y",464,450,97.0,450,128,28.4,118,26.2,175,38.9,29,6.4,204,45.3,2485
"Danbury School District","=""0340011""",05,"N",356,347,97.5,347,52,15.0,71,20.5,123,35.4,101,29.1,224,64.6,2529
"Danbury School District","=""0340011""",06,"Y",444,419,94.4,419,107,25.5,159,37.9,119,28.4,34,8.1,153,36.5,2506
"Danbury School District","=""0340011""",06,"N",397,376,94.7,375,46,12.3,93,24.8,169,45.1,67,17.9,236,62.9,2549
"Danbury School District","=""0340011""",07,"Y",390,361,92.6,357,127,35.6,111,31.1,101,28.3,18,5.0,119,33.3,2513
"Danbury School District","=""0340011""",07,"N",395,353,89.4,348,69,19.8,89,25.6,135,38.8,55,15.8,190,54.6,2556
"Danbury School District","=""0340011""",08,"Y",396,361,91.2,356,110,30.9,123,34.6,105,29.5,18,5.1,123,34.6,2530
"Danbury School District","=""0340011""",08,"N",380,337,88.7,332,66,19.9,95,28.6,124,37.3,47,14.2,171,51.5,2568
"Danbury School District","=""0340011""",11,"Y",234,45,19.2,45,30,66.7,9,20.0,"*","*","*","*",6,13.3,2468
"Danbury School District","=""0340011""",11,"N",423,56,13.2,55,17,30.9,12,21.8,"*","*","*","*",26,47.3,2574
"Darien School District","=""0350011""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",03,"N",386,384,99.5,384,"*","*","*","*","*","*","*","*","*","*",2501
"Darien School District","=""0350011""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",04,"N",359,354,98.6,354,"*","*","*","*","*","*","*","*","*","*",2541
"Darien School District","=""0350011""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",05,"N",398,398,100.0,398,"*","*","*","*","*","*","*","*","*","*",2578
"Darien School District","=""0350011""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",06,"N",375,370,98.7,368,"*","*","*","*","*","*","*","*","*","*",2603
"Darien School District","=""0350011""",07,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",07,"N",369,361,97.8,361,"*","*","*","*","*","*","*","*","*","*",2642
"Darien School District","=""0350011""",08,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",08,"N",360,353,98.1,352,"*","*","*","*","*","*","*","*","*","*",2656
"Darien School District","=""0350011""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",03,"N",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*",2471
"Deep River School District","=""0360011""",04,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",04,"N",40,40,100.0,39,"*","*","*","*","*","*","*","*","*","*",2515
"Deep River School District","=""0360011""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",05,"N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2537
"Deep River School District","=""0360011""",06,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",06,"N",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*",2572
"Derby School District","=""0370011""",03,"Y",81,81,100.0,81,25,30.9,24,29.6,17,21.0,15,18.5,32,39.5,2404
"Derby School District","=""0370011""",03,"N",52,52,100.0,52,10,19.2,17,32.7,15,28.8,10,19.2,25,48.1,2427
"Derby School District","=""0370011""",04,"Y",71,71,100.0,71,24,33.8,26,36.6,"*","*","*","*",21,29.6,2443
"Derby School District","=""0370011""",04,"N",41,41,100.0,40,"*","*",12,30.0,"*","*",16,40.0,"*","*",2487
"Derby School District","=""0370011""",05,"Y",65,64,98.5,64,"*","*",13,20.3,25,39.1,"*","*","*","*",2476
"Derby School District","=""0370011""",05,"N",52,52,100.0,52,"*","*",15,28.8,24,46.2,"*","*","*","*",2523
"Derby School District","=""0370011""",06,"Y",63,63,100.0,62,29,46.8,21,33.9,"*","*","*","*",12,19.4,2467
"Derby School District","=""0370011""",06,"N",50,49,98.0,49,15,30.6,"*","*",16,32.7,"*","*","*","*",2512
"Derby School District","=""0370011""",07,"Y",64,62,96.9,61,21,34.4,"*","*",20,32.8,"*","*","*","*",2513
"Derby School District","=""0370011""",07,"N",36,36,100.0,36,11,30.6,"*","*",19,52.8,"*","*","*","*",2545
"Derby School District","=""0370011""",08,"Y",77,76,98.7,75,"*","*",23,30.7,21,28.0,"*","*","*","*",2524
"Derby School District","=""0370011""",08,"N",44,41,93.2,41,"*","*",11,26.8,19,46.3,"*","*","*","*",2597
"Derby School District","=""0370011""",11,"Y",52,50,96.2,50,21,42.0,"*","*",11,22.0,"*","*","*","*",2511
"Derby School District","=""0370011""",11,"N",30,30,100.0,30,6,20.0,"*","*",13,43.3,"*","*","*","*",2596
"East Granby School District","=""0400011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",04,"N",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*",2542
"East Granby School District","=""0400011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",06,"N",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*",2565
"East Granby School District","=""0400011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",08,"N",71,70,98.6,70,"*","*","*","*","*","*","*","*","*","*",2626
"East Granby School District","=""0400011""",11,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",11,"N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2639
"East Haddam School District","=""0410011""",03,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",03,"N",56,55,98.2,55,"*","*","*","*","*","*","*","*","*","*",2485
"East Haddam School District","=""0410011""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",04,"N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2527
"East Haddam School District","=""0410011""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",05,"N",72,70,97.2,70,"*","*","*","*","*","*","*","*","*","*",2544
"East Haddam School District","=""0410011""",06,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",06,"N",87,83,95.4,83,"*","*","*","*","*","*","*","*","*","*",2576
"East Haddam School District","=""0410011""",07,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",07,"N",90,87,96.7,86,"*","*","*","*","*","*","*","*","*","*",2563
"East Haddam School District","=""0410011""",08,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",08,"N",80,79,98.8,79,"*","*","*","*","*","*","*","*","*","*",2586
"East Haddam School District","=""0410011""",11,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",11,"N",65,58,89.2,58,"*","*","*","*","*","*","*","*","*","*",2645
"East Hampton School District","=""0420011""",03,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",03,"N",144,139,96.5,139,"*","*","*","*","*","*","*","*","*","*",2466
"East Hampton School District","=""0420011""",04,"Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",04,"N",116,112,96.6,112,"*","*","*","*","*","*","*","*","*","*",2500
"East Hampton School District","=""0420011""",05,"Y",21,21,100.0,21,8,38.1,6,28.6,"*","*","*","*",7,33.3,2479
"East Hampton School District","=""0420011""",05,"N",129,125,96.9,125,11,8.8,17,13.6,"*","*","*","*",97,77.6,2554
"East Hampton School District","=""0420011""",06,"Y",21,21,100.0,21,11,52.4,"*","*",8,38.1,"*","*","*","*",2478
"East Hampton School District","=""0420011""",06,"N",113,105,92.9,105,10,9.5,"*","*",44,41.9,"*","*","*","*",2545
"East Hampton School District","=""0420011""",07,"Y",20,20,100.0,20,7,35.0,"*","*",8,40.0,"*","*","*","*",2531
"East Hampton School District","=""0420011""",07,"N",119,116,97.5,116,14,12.1,"*","*",50,43.1,"*","*","*","*",2582
"East Hampton School District","=""0420011""",08,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",08,"N",141,141,100.0,141,"*","*","*","*","*","*","*","*","*","*",2594
"East Hampton School District","=""0420011""",11,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",11,"N",131,126,96.2,126,"*","*","*","*","*","*","*","*","*","*",2626
"East Hartford School District","=""0430011""",03,"Y",386,383,99.2,381,188,49.3,114,29.9,53,13.9,26,6.8,79,20.7,2369
"East Hartford School District","=""0430011""",03,"N",133,132,99.2,132,52,39.4,21,15.9,39,29.5,20,15.2,59,44.7,2410
"East Hartford School District","=""0430011""",04,"Y",356,348,97.8,348,183,52.6,78,22.4,66,19.0,21,6.0,87,25.0,2410
"East Hartford School District","=""0430011""",04,"N",169,169,100.0,169,50,29.6,34,20.1,50,29.6,35,20.7,85,50.3,2458
"East Hartford School District","=""0430011""",05,"Y",336,332,98.8,332,147,44.3,88,26.5,81,24.4,16,4.8,97,29.2,2452
"East Hartford School District","=""0430011""",05,"N",154,154,100.0,153,52,34.0,37,24.2,48,31.4,16,10.5,64,41.8,2481
"East Hartford School District","=""0430011""",06,"Y",333,329,98.8,329,132,40.1,108,32.8,77,23.4,12,3.6,89,27.1,2478
"East Hartford School District","=""0430011""",06,"N",127,125,98.4,125,24,19.2,46,36.8,40,32.0,15,12.0,55,44.0,2519
"East Hartford School District","=""0430011""",07,"Y",356,347,97.5,345,166,48.1,101,29.3,"*","*","*","*",78,22.6,2482
"East Hartford School District","=""0430011""",07,"N",117,116,99.1,116,42,36.2,36,31.0,"*","*","*","*",38,32.8,2508
"East Hartford School District","=""0430011""",08,"Y",351,335,95.4,335,135,40.3,118,35.2,69,20.6,13,3.9,82,24.5,2510
"East Hartford School District","=""0430011""",08,"N",163,156,95.7,156,49,31.4,44,28.2,49,31.4,14,9.0,63,40.4,2541
"East Hartford School District","=""0430011""",11,"Y",294,274,93.2,274,68,24.8,82,29.9,99,36.1,25,9.1,124,45.3,2561
"East Hartford School District","=""0430011""",11,"N",197,189,95.9,188,29,15.4,40,21.3,82,43.6,37,19.7,119,63.3,2601
"East Haven School District","=""0440011""",03,"Y",109,108,99.1,108,31,28.7,40,37.0,22,20.4,15,13.9,37,34.3,2406
"East Haven School District","=""0440011""",03,"N",116,116,100.0,116,24,20.7,24,20.7,34,29.3,34,29.3,68,58.6,2438
"East Haven School District","=""0440011""",04,"Y",95,94,98.9,94,34,36.2,25,26.6,16,17.0,19,20.2,35,37.2,2449
"East Haven School District","=""0440011""",04,"N",110,110,100.0,110,24,21.8,24,21.8,38,34.5,24,21.8,62,56.4,2474
"East Haven School District","=""0440011""",05,"Y",110,108,98.2,108,43,39.8,21,19.4,34,31.5,10,9.3,44,40.7,2475
"East Haven School District","=""0440011""",05,"N",107,105,98.1,105,20,19.0,17,16.2,49,46.7,19,18.1,68,64.8,2520
"East Haven School District","=""0440011""",06,"Y",125,121,96.8,121,38,31.4,38,31.4,37,30.6,8,6.6,45,37.2,2495
"East Haven School District","=""0440011""",06,"N",122,121,99.2,121,22,18.2,36,29.8,43,35.5,20,16.5,63,52.1,2536
"East Haven School District","=""0440011""",07,"Y",132,128,97.0,128,55,43.0,"*","*",38,29.7,"*","*","*","*",2500
"East Haven School District","=""0440011""",07,"N",111,110,99.1,110,"*","*",37,33.6,35,31.8,"*","*","*","*",2527
"East Haven School District","=""0440011""",08,"Y",121,118,97.5,118,56,47.5,36,30.5,"*","*","*","*",26,22.0,2502
"East Haven School District","=""0440011""",08,"N",101,101,100.0,101,"*","*",34,33.7,41,40.6,"*","*","*","*",2567
"East Haven School District","=""0440011""",11,"Y",86,83,96.5,82,19,23.2,30,36.6,26,31.7,7,8.5,33,40.2,2561
"East Haven School District","=""0440011""",11,"N",126,122,96.8,121,12,9.9,38,31.4,49,40.5,22,18.2,71,58.7,2599
"East Lyme School District","=""0450011""",03,"Y",38,38,100.0,38,"*","*","*","*",10,26.3,11,28.9,21,55.3,2440
"East Lyme School District","=""0450011""",03,"N",142,142,100.0,142,"*","*","*","*",40,28.2,84,59.2,124,87.3,2502
"East Lyme School District","=""0450011""",04,"Y",23,23,100.0,23,"*","*","*","*",8,34.8,11,47.8,19,82.6,2519
"East Lyme School District","=""0450011""",04,"N",166,165,99.4,165,"*","*","*","*",37,22.4,107,64.8,144,87.3,2552
"East Lyme School District","=""0450011""",05,"Y",39,39,100.0,39,7,17.9,12,30.8,11,28.2,9,23.1,20,51.3,2510
"East Lyme School District","=""0450011""",05,"N",165,162,98.2,162,19,11.7,28,17.3,59,36.4,56,34.6,115,71.0,2543
"East Lyme School District","=""0450011""",06,"Y",32,32,100.0,32,"*","*",11,34.4,14,43.8,"*","*","*","*",2532
"East Lyme School District","=""0450011""",06,"N",182,181,99.5,181,"*","*",23,12.7,81,44.8,"*","*","*","*",2586
"East Lyme School District","=""0450011""",07,"Y",37,34,91.9,34,10,29.4,"*","*",12,35.3,"*","*","*","*",2528
"East Lyme School District","=""0450011""",07,"N",187,182,97.3,182,"*","*",29,15.9,90,49.5,"*","*","*","*",2601
"East Lyme School District","=""0450011""",08,"Y",25,24,96.0,24,"*","*",6,25.0,10,41.7,"*","*","*","*",2557
"East Lyme School District","=""0450011""",08,"N",183,180,98.4,180,"*","*",35,19.4,88,48.9,"*","*","*","*",2609
"East Lyme School District","=""0450011""",11,"Y",24,22,91.7,22,"*","*","*","*",8,36.4,10,45.5,18,81.8,2673
"East Lyme School District","=""0450011""",11,"N",224,213,95.1,213,"*","*","*","*",66,31.0,119,55.9,185,86.9,2677
"East Windsor School District","=""0470011""",03,"Y",35,34,97.1,34,"*","*",12,35.3,9,26.5,"*","*","*","*",2398
"East Windsor School District","=""0470011""",03,"N",44,43,97.7,43,"*","*",12,27.9,8,18.6,"*","*","*","*",2442
"East Windsor School District","=""0470011""",04,"Y",37,37,100.0,37,19,51.4,"*","*",8,21.6,"*","*","*","*",2424
"East Windsor School District","=""0470011""",04,"N",45,45,100.0,45,"*","*",11,24.4,16,35.6,"*","*","*","*",2496
"East Windsor School District","=""0470011""",05,"Y",40,40,100.0,40,12,30.0,18,45.0,"*","*","*","*",10,25.0,2468
"East Windsor School District","=""0470011""",05,"N",47,47,100.0,46,"*","*",10,21.7,19,41.3,"*","*","*","*",2519
"East Windsor School District","=""0470011""",06,"Y",27,27,100.0,27,8,29.6,11,40.7,"*","*","*","*",8,29.6,2498
"East Windsor School District","=""0470011""",06,"N",42,42,100.0,42,"*","*",11,26.2,14,33.3,"*","*","*","*",2547
"East Windsor School District","=""0470011""",07,"Y",34,34,100.0,34,"*","*",7,20.6,15,44.1,"*","*","*","*",2549
"East Windsor School District","=""0470011""",07,"N",45,44,97.8,44,"*","*",11,25.0,23,52.3,"*","*","*","*",2578
"East Windsor School District","=""0470011""",08,"Y",26,26,100.0,26,"*","*",8,30.8,9,34.6,"*","*","*","*",2535
"East Windsor School District","=""0470011""",08,"N",49,49,100.0,47,"*","*",13,27.7,17,36.2,"*","*","*","*",2570
"East Windsor School District","=""0470011""",11,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",11,"N",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*",2593
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"Y",9,9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"N",6,6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"Y",28,22,78.6,22,8,36.4,"*","*",7,31.8,"*","*","*","*",2546
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"N",41,32,78.0,32,15,46.9,"*","*",6,18.8,"*","*","*","*",2518
"Eastford School District","=""0390011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"N",96,96,100.0,96,"*","*","*","*","*","*","*","*","*","*",2492
"Easton School District","=""0460011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"N",184,184,100.0,184,"*","*","*","*","*","*","*","*","*","*",2482
"Ellington School District","=""0480011""",04,"Y",27,27,100.0,27,7,25.9,7,25.9,6,22.2,7,25.9,13,48.1,2473
"Ellington School District","=""0480011""",04,"N",188,186,98.9,186,10,5.4,24,12.9,46,24.7,106,57.0,152,81.7,2538
"Ellington School District","=""0480011""",05,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",05,"N",205,203,99.0,202,"*","*","*","*","*","*","*","*","*","*",2571
"Ellington School District","=""0480011""",06,"Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",06,"N",186,184,98.9,184,"*","*","*","*","*","*","*","*","*","*",2588
"Ellington School District","=""0480011""",07,"Y",21,21,100.0,21,"*","*","*","*",10,47.6,"*","*","*","*",2534
"Ellington School District","=""0480011""",07,"N",188,187,99.5,187,"*","*","*","*",91,48.7,"*","*","*","*",2624
"Ellington School District","=""0480011""",08,"Y",27,27,100.0,27,"*","*",11,40.7,9,33.3,"*","*","*","*",2558
"Ellington School District","=""0480011""",08,"N",194,192,99.0,192,"*","*",28,14.6,92,47.9,"*","*","*","*",2634
"Ellington School District","=""0480011""",11,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",11,"N",170,157,92.4,141,"*","*","*","*","*","*","*","*","*","*",2518
"Elm City College Preparatory School District","=""2890013""",03,"Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2419
"Elm City College Preparatory School District","=""2890013""",03,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",04,"Y",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2483
"Elm City College Preparatory School District","=""2890013""",04,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2513
"Elm City College Preparatory School District","=""2890013""",06,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",07,"Y",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2554
"Elm City College Preparatory School District","=""2890013""",07,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",08,"Y",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2574
"Elm City College Preparatory School District","=""2890013""",08,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",03,"Y",144,142,98.6,142,28,19.7,56,39.4,36,25.4,22,15.5,58,40.8,2422
"Enfield School District","=""0490011""",03,"N",226,226,100.0,226,33,14.6,56,24.8,76,33.6,61,27.0,137,60.6,2445
"Enfield School District","=""0490011""",04,"Y",160,158,98.8,158,58,36.7,42,26.6,42,26.6,16,10.1,58,36.7,2444
"Enfield School District","=""0490011""",04,"N",229,229,100.0,229,34,14.8,67,29.3,79,34.5,49,21.4,128,55.9,2484
"Enfield School District","=""0490011""",05,"Y",137,135,98.5,135,34,25.2,35,25.9,52,38.5,14,10.4,66,48.9,2493
"Enfield School District","=""0490011""",05,"N",207,207,100.0,206,28,13.6,41,19.9,84,40.8,53,25.7,137,66.5,2533
"Enfield School District","=""0490011""",06,"Y",144,142,98.6,142,50,35.2,46,32.4,39,27.5,7,4.9,46,32.4,2494
"Enfield School District","=""0490011""",06,"N",228,225,98.7,225,25,11.1,68,30.2,98,43.6,34,15.1,132,58.7,2547
"Enfield School District","=""0490011""",07,"Y",123,120,97.6,118,"*","*",42,35.6,39,33.1,"*","*","*","*",2523
"Enfield School District","=""0490011""",07,"N",215,215,100.0,215,"*","*",61,28.4,96,44.7,"*","*","*","*",2563
"Enfield School District","=""0490011""",08,"Y",130,122,93.8,121,30,24.8,49,40.5,35,28.9,7,5.8,42,34.7,2535
"Enfield School District","=""0490011""",08,"N",247,246,99.6,246,30,12.2,78,31.7,113,45.9,25,10.2,138,56.1,2575
"Enfield School District","=""0490011""",11,"Y",120,113,94.2,112,10,8.9,28,25.0,49,43.8,25,22.3,74,66.1,2613
"Enfield School District","=""0490011""",11,"N",275,270,98.2,270,11,4.1,43,15.9,123,45.6,93,34.4,216,80.0,2647
"Essex School District","=""0500011""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",03,"N",48,46,95.8,46,"*","*","*","*","*","*","*","*","*","*",2483
"Essex School District","=""0500011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
