"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, Gender"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Plainfield School District","=""1090011""","F",597,584,97.8,583,209,35.8,210,36.0,134,23.0,30,5.1,164,28.1
"Plainfield School District","=""1090011""","M",638,612,95.9,612,228,37.3,233,38.1,116,19.0,35,5.7,151,24.7
"Plainville School District","=""1100011""","F",602,599,99.5,599,184,30.7,194,32.4,156,26.0,65,10.9,221,36.9
"Plainville School District","=""1100011""","M",653,648,99.2,648,218,33.6,193,29.8,156,24.1,81,12.5,237,36.6
"Plymouth School District","=""1110011""","F",385,370,96.1,370,119,32.2,112,30.3,106,28.6,33,8.9,139,37.6
"Plymouth School District","=""1110011""","M",412,402,97.6,399,143,35.8,121,30.3,94,23.6,41,10.3,135,33.8
"Pomfret School District","=""1120011""","F",144,144,100.0,143,21,14.7,46,32.2,49,34.3,27,18.9,76,53.1
"Pomfret School District","=""1120011""","M",149,149,100.0,146,12,8.2,34,23.3,43,29.5,57,39.0,100,68.5
"Portland School District","=""1130011""","F",367,342,93.2,342,41,12.0,92,26.9,116,33.9,93,27.2,209,61.1
"Portland School District","=""1130011""","M",367,354,96.5,354,54,15.3,95,26.8,109,30.8,96,27.1,205,57.9
"Preston School District","=""1140011""","F",152,143,94.1,143,22,15.4,48,33.6,45,31.5,28,19.6,73,51.0
"Preston School District","=""1140011""","M",130,119,91.5,119,17,14.3,38,31.9,37,31.1,27,22.7,64,53.8
"Putnam School District","=""1160011""","F",324,320,98.8,316,122,38.6,123,38.9,44,13.9,27,8.5,71,22.5
"Putnam School District","=""1160011""","M",306,299,97.7,295,120,40.7,92,31.2,61,20.7,22,7.5,83,28.1
"Redding School District","=""1170011""","F",334,297,88.9,296,27,9.1,61,20.6,100,33.8,108,36.5,208,70.3
"Redding School District","=""1170011""","M",361,332,92.0,332,42,12.7,74,22.3,92,27.7,124,37.3,216,65.1
"Regional School District 01","=""2010012""","F",59,55,93.2,53,"*","*",21,39.6,15,28.3,"*","*","*","*"
"Regional School District 01","=""2010012""","M",53,50,94.3,50,22,44.0,14,28.0,"*","*","*","*",14,28.0
"Regional School District 04","=""2040012""","F",249,241,96.8,241,44,18.3,79,32.8,85,35.3,33,13.7,118,49.0
"Regional School District 04","=""2040012""","M",232,229,98.7,229,52,22.7,72,31.4,62,27.1,43,18.8,105,45.9
"Regional School District 05","=""2050012""","F",563,528,93.8,528,101,19.1,117,22.2,138,26.1,172,32.6,310,58.7
"Regional School District 05","=""2050012""","M",595,573,96.3,571,135,23.6,136,23.8,127,22.2,173,30.3,300,52.5
"Regional School District 06","=""2060012""","F",237,217,91.6,217,57,26.3,71,32.7,58,26.7,31,14.3,89,41.0
"Regional School District 06","=""2060012""","M",209,184,88.0,184,57,31.0,58,31.5,44,23.9,25,13.6,69,37.5
"Regional School District 07","=""2070012""","F",252,239,94.8,238,48,20.2,57,23.9,76,31.9,57,23.9,133,55.9
"Regional School District 07","=""2070012""","M",272,259,95.2,258,79,30.6,54,20.9,64,24.8,61,23.6,125,48.4
"Regional School District 08","=""2080012""","F",398,397,99.7,396,85,21.5,97,24.5,125,31.6,89,22.5,214,54.0
"Regional School District 08","=""2080012""","M",423,417,98.6,412,93,22.6,107,26.0,95,23.1,117,28.4,212,51.5
"Regional School District 09","=""2090012""","F",131,49,37.4,49,6,12.2,11,22.4,18,36.7,14,28.6,32,65.3
"Regional School District 09","=""2090012""","M",120,43,35.8,43,6,14.0,6,14.0,13,30.2,18,41.9,31,72.1
"Regional School District 10","=""2100012""","F",639,625,97.8,625,72,11.5,198,31.7,205,32.8,150,24.0,355,56.8
"Regional School District 10","=""2100012""","M",719,710,98.7,710,91,12.8,179,25.2,221,31.1,219,30.8,440,62.0
"Regional School District 11","=""2110012""","F",67,66,98.5,66,38,57.6,19,28.8,9,13.6,0,0.0,9,13.6
"Regional School District 11","=""2110012""","M",76,73,96.1,73,32,43.8,29,39.7,"*","*","*","*",12,16.4
"Regional School District 12","=""2120012""","F",208,203,97.6,202,37,18.3,62,30.7,58,28.7,45,22.3,103,51.0
"Regional School District 12","=""2120012""","M",205,204,99.5,201,33,16.4,60,29.9,58,28.9,50,24.9,108,53.7
"Regional School District 13","=""2130012""","F",485,478,98.6,478,86,18.0,172,36.0,141,29.5,79,16.5,220,46.0
"Regional School District 13","=""2130012""","M",524,514,98.1,514,128,24.9,160,31.1,125,24.3,101,19.6,226,44.0
"Regional School District 14","=""2140012""","F",461,444,96.3,444,81,18.2,156,35.1,134,30.2,73,16.4,207,46.6
"Regional School District 14","=""2140012""","M",438,433,98.9,433,116,26.8,140,32.3,99,22.9,78,18.0,177,40.9
"Regional School District 15","=""2150012""","F",1058,1037,98.0,1037,129,12.4,308,29.7,330,31.8,270,26.0,600,57.9
"Regional School District 15","=""2150012""","M",1112,1085,97.6,1084,129,11.9,296,27.3,329,30.4,330,30.4,659,60.8
"Regional School District 16","=""2160012""","F",608,572,94.1,571,126,22.1,203,35.6,166,29.1,76,13.3,242,42.4
"Regional School District 16","=""2160012""","M",652,622,95.4,622,175,28.1,165,26.5,175,28.1,107,17.2,282,45.3
"Regional School District 17","=""2170012""","F",591,587,99.3,587,110,18.7,169,28.8,173,29.5,135,23.0,308,52.5
"Regional School District 17","=""2170012""","M",657,652,99.2,652,123,18.9,197,30.2,155,23.8,177,27.1,332,50.9
"Regional School District 18","=""2180012""","F",371,361,97.3,361,30,8.3,82,22.7,114,31.6,135,37.4,249,69.0
"Regional School District 18","=""2180012""","M",384,368,95.8,367,49,13.4,74,20.2,105,28.6,139,37.9,244,66.5
"Regional School District 19","=""2190012""","F",153,22,14.4,22,7,31.8,"*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","M",124,30,24.2,30,14,46.7,"*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","F",1389,1241,89.3,1241,104,8.4,321,25.9,441,35.5,375,30.2,816,65.8
"Ridgefield School District","=""1180011""","M",1448,1281,88.5,1281,139,10.9,287,22.4,382,29.8,473,36.9,855,66.7
"Rocky Hill School District","=""1190011""","F",660,600,90.9,600,99,16.5,176,29.3,174,29.0,151,25.2,325,54.2
"Rocky Hill School District","=""1190011""","M",654,610,93.3,610,117,19.2,172,28.2,169,27.7,152,24.9,321,52.6
"Salem School District","=""1210011""","F",130,130,100.0,130,13,10.0,29,22.3,50,38.5,38,29.2,88,67.7
"Salem School District","=""1210011""","M",136,136,100.0,136,14,10.3,20,14.7,46,33.8,56,41.2,102,75.0
"Salisbury School District","=""1220011""","F",81,80,98.8,80,"*","*","*","*",31,38.8,24,30.0,55,68.8
"Salisbury School District","=""1220011""","M",84,83,98.8,83,"*","*","*","*",20,24.1,27,32.5,47,56.6
"Scotland School District","=""1230011""","F",34,33,97.1,33,"*","*","*","*",10,30.3,7,21.2,17,51.5
"Scotland School District","=""1230011""","M",34,34,100.0,34,"*","*",14,41.2,"*","*",10,29.4,"*","*"
"Seymour School District","=""1240011""","F",633,620,97.9,620,176,28.4,206,33.2,140,22.6,98,15.8,238,38.4
"Seymour School District","=""1240011""","M",628,620,98.7,618,180,29.1,171,27.7,142,23.0,125,20.2,267,43.2
"Sharon School District","=""1250011""","F",57,44,77.2,44,"*","*",17,38.6,14,31.8,"*","*","*","*"
"Sharon School District","=""1250011""","M",52,43,82.7,43,16,37.2,16,37.2,"*","*","*","*",11,25.6
"Shelton School District","=""1260011""","F",1360,1342,98.7,1342,259,19.3,455,33.9,391,29.1,237,17.7,628,46.8
"Shelton School District","=""1260011""","M",1375,1363,99.1,1362,272,20.0,384,28.2,380,27.9,326,23.9,706,51.8
"Sherman School District","=""1270011""","F",114,57,50.0,55,11,20.0,13,23.6,22,40.0,9,16.4,31,56.4
"Sherman School District","=""1270011""","M",110,63,57.3,62,11,17.7,22,35.5,17,27.4,12,19.4,29,46.8
"Side By Side Charter School District","=""2700013""","F",65,65,100.0,65,15,23.1,26,40.0,17,26.2,7,10.8,24,36.9
"Side By Side Charter School District","=""2700013""","M",64,64,100.0,64,11,17.2,21,32.8,20,31.3,12,18.8,32,50.0
"Simsbury School District","=""1280011""","F",1109,1093,98.6,1091,128,11.7,237,21.7,332,30.4,394,36.1,726,66.5
"Simsbury School District","=""1280011""","M",1223,1208,98.8,1208,161,13.3,283,23.4,358,29.6,406,33.6,764,63.2
"Somers School District","=""1290011""","F",407,404,99.3,404,68,16.8,146,36.1,127,31.4,63,15.6,190,47.0
"Somers School District","=""1290011""","M",425,423,99.5,422,104,24.6,120,28.4,112,26.5,86,20.4,198,46.9
"South Windsor School District","=""1320011""","F",1063,947,89.1,946,124,13.1,225,23.8,275,29.1,322,34.0,597,63.1
"South Windsor School District","=""1320011""","M",1145,1069,93.4,1069,161,15.1,267,25.0,271,25.4,370,34.6,641,60.0
"Southington School District","=""1310011""","F",1726,1710,99.1,1709,261,15.3,535,31.3,579,33.9,334,19.5,913,53.4
"Southington School District","=""1310011""","M",1816,1791,98.6,1789,313,17.5,465,26.0,593,33.1,418,23.4,1011,56.5
"Sprague School District","=""1330011""","F",106,106,100.0,106,28,26.4,47,44.3,21,19.8,10,9.4,31,29.2
"Sprague School District","=""1330011""","M",125,124,99.2,124,33,26.6,50,40.3,27,21.8,14,11.3,41,33.1
"Stafford School District","=""1340011""","F",382,377,98.7,377,66,17.5,129,34.2,131,34.7,51,13.5,182,48.3
"Stafford School District","=""1340011""","M",433,425,98.2,425,93,21.9,139,32.7,119,28.0,74,17.4,193,45.4
"Stamford Academy District","=""2820013""","F",10,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","M",24,15,62.5,15,"*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","F",4004,3908,97.6,3904,1412,36.2,1071,27.4,856,21.9,565,14.5,1421,36.4
"Stamford School District","=""1350011""","M",4053,3942,97.3,3938,1457,37.0,1009,25.6,805,20.4,667,16.9,1472,37.4
"Sterling School District","=""1360011""","F",147,147,100.0,147,52,35.4,64,43.5,"*","*","*","*",31,21.1
"Sterling School District","=""1360011""","M",168,163,97.0,163,76,46.6,58,35.6,"*","*","*","*",29,17.8
"Stonington School District","=""1370011""","F",553,458,82.8,457,72,15.8,117,25.6,146,31.9,122,26.7,268,58.6
"Stonington School District","=""1370011""","M",642,543,84.6,543,111,20.4,135,24.9,153,28.2,144,26.5,297,54.7
"Stratford School District","=""1380011""","F",1876,1835,97.8,1834,778,42.4,624,34.0,316,17.2,116,6.3,432,23.6
"Stratford School District","=""1380011""","M",1895,1866,98.5,1864,840,45.1,597,32.0,301,16.1,126,6.8,427,22.9
"Suffield School District","=""1390011""","F",659,640,97.1,640,116,18.1,224,35.0,210,32.8,90,14.1,300,46.9
"Suffield School District","=""1390011""","M",614,587,95.6,587,122,20.8,179,30.5,165,28.1,121,20.6,286,48.7
"The Bridge Academy District","=""2690013""","F",70,69,98.6,69,"*","*",33,47.8,"*","*",0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","M",66,66,100.0,66,42,63.6,19,28.8,"*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","F",125,104,83.2,104,44,42.3,42,40.4,"*","*","*","*",18,17.3
"The Gilbert School District","=""9020022""","M",160,133,83.1,133,80,60.2,29,21.8,"*","*","*","*",24,18.0
"Thomaston School District","=""1400011""","F",264,263,99.6,263,47,17.9,96,36.5,74,28.1,46,17.5,120,45.6
"Thomaston School District","=""1400011""","M",244,242,99.2,240,73,30.4,72,30.0,64,26.7,31,12.9,95,39.6
"Thompson School District","=""1410011""","F",273,259,94.9,259,106,40.9,100,38.6,42,16.2,11,4.2,53,20.5
"Thompson School District","=""1410011""","M",302,289,95.7,288,110,38.2,100,34.7,57,19.8,21,7.3,78,27.1
"Tolland School District","=""1420011""","F",726,698,96.1,697,67,9.6,200,28.7,258,37.0,172,24.7,430,61.7
"Tolland School District","=""1420011""","M",744,728,97.8,727,85,11.7,183,25.2,253,34.8,206,28.3,459,63.1
"Torrington School District","=""1430011""","F",1102,1010,91.7,1008,401,39.8,384,38.1,187,18.6,36,3.6,223,22.1
"Torrington School District","=""1430011""","M",1232,1143,92.8,1142,472,41.3,375,32.8,219,19.2,76,6.7,295,25.8
"Trailblazers Academy District","=""2780013""","F",59,58,98.3,58,49,84.5,"*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","M",74,73,98.6,73,59,80.8,8,11.0,"*","*","*","*","*","*"
"Trumbull School District","=""1440011""","F",1754,1516,86.4,1516,196,12.9,386,25.5,480,31.7,454,29.9,934,61.6
"Trumbull School District","=""1440011""","M",1812,1652,91.2,1651,259,15.7,414,25.1,464,28.1,514,31.1,978,59.2
"Unified School District #2","=""3470015""","F",20,11,55.0,8,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","M",53,45,84.9,43,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Union School District","=""1450011""","F",31,31,100.0,31,"*","*",7,22.6,12,38.7,"*","*","*","*"
"Union School District","=""1450011""","M",23,23,100.0,23,"*","*",9,39.1,6,26.1,"*","*","*","*"
"Vernon School District","=""1460011""","F",780,755,96.8,755,273,36.2,277,36.7,158,20.9,47,6.2,205,27.2
"Vernon School District","=""1460011""","M",823,797,96.8,797,313,39.3,252,31.6,165,20.7,67,8.4,232,29.1
"Voluntown School District","=""1470011""","F",95,94,98.9,94,16,17.0,32,34.0,34,36.2,12,12.8,46,48.9
"Voluntown School District","=""1470011""","M",100,100,100.0,100,22,22.0,28,28.0,32,32.0,18,18.0,50,50.0
"Wallingford School District","=""1480011""","F",1628,1593,97.9,1593,366,23.0,581,36.5,419,26.3,227,14.2,646,40.6
"Wallingford School District","=""1480011""","M",1630,1601,98.2,1601,409,25.5,497,31.0,410,25.6,285,17.8,695,43.4
"Waterbury School District","=""1510011""","F",4706,4638,98.6,4636,2870,61.9,1180,25.5,480,10.4,106,2.3,586,12.6
"Waterbury School District","=""1510011""","M",4786,4706,98.3,4702,2988,63.5,1078,22.9,493,10.5,143,3.0,636,13.5
"Waterford School District","=""1520011""","F",698,691,99.0,691,170,24.6,248,35.9,172,24.9,101,14.6,273,39.5
"Waterford School District","=""1520011""","M",708,704,99.4,704,184,26.1,213,30.3,175,24.9,132,18.8,307,43.6
"Watertown School District","=""1530011""","F",729,645,88.5,645,164,25.4,241,37.4,164,25.4,76,11.8,240,37.2
"Watertown School District","=""1530011""","M",797,728,91.3,728,238,32.7,234,32.1,168,23.1,88,12.1,256,35.2
"West Hartford School District","=""1550011""","F",2572,2429,94.4,2425,418,17.2,674,27.8,745,30.7,588,24.2,1333,55.0
"West Hartford School District","=""1550011""","M",2652,2526,95.2,2524,517,20.5,635,25.2,680,26.9,692,27.4,1372,54.4
"West Haven School District","=""1560011""","F",1514,1487,98.2,1485,616,41.5,525,35.4,255,17.2,89,6.0,344,23.2
"West Haven School District","=""1560011""","M",1562,1527,97.8,1527,667,43.7,474,31.0,278,18.2,108,7.1,386,25.3
"Westbrook School District","=""1540011""","F",186,159,85.5,159,21,13.2,48,30.2,45,28.3,45,28.3,90,56.6
"Westbrook School District","=""1540011""","M",212,178,84.0,178,14,7.9,49,27.5,67,37.6,48,27.0,115,64.6
"Weston School District","=""1570011""","F",659,604,91.7,603,49,8.1,137,22.7,205,34.0,212,35.2,417,69.2
"Weston School District","=""1570011""","M",691,633,91.6,632,55,8.7,130,20.6,193,30.5,254,40.2,447,70.7
"Westport School District","=""1580011""","F",1553,1349,86.9,1349,120,8.9,253,18.8,437,32.4,539,40.0,976,72.3
"Westport School District","=""1580011""","M",1625,1435,88.3,1435,131,9.1,253,17.6,362,25.2,689,48.0,1051,73.2
"Wethersfield School District","=""1590011""","F",977,913,93.4,913,217,23.8,284,31.1,254,27.8,158,17.3,412,45.1
"Wethersfield School District","=""1590011""","M",955,891,93.3,890,249,28.0,283,31.8,229,25.7,129,14.5,358,40.2
"Willington School District","=""1600011""","F",140,139,99.3,139,31,22.3,43,30.9,42,30.2,23,16.5,65,46.8
"Willington School District","=""1600011""","M",142,136,95.8,135,23,17.0,50,37.0,41,30.4,21,15.6,62,45.9
"Wilton School District","=""1610011""","F",1179,1146,97.2,1146,156,13.6,364,31.8,366,31.9,260,22.7,626,54.6
"Wilton School District","=""1610011""","M",1191,1170,98.2,1169,159,13.6,310,26.5,359,30.7,341,29.2,700,59.9
"Winchester School District","=""1620011""","F",150,150,100.0,150,66,44.0,44,29.3,31,20.7,9,6.0,40,26.7
"Winchester School District","=""1620011""","M",164,163,99.4,160,63,39.4,45,28.1,30,18.8,22,13.8,52,32.5
"Windham School District","=""1630011""","F",752,738,98.1,736,395,53.7,215,29.2,93,12.6,33,4.5,126,17.1
"Windham School District","=""1630011""","M",829,806,97.2,802,440,54.9,213,26.6,99,12.3,50,6.2,149,18.6
"Windsor Locks School District","=""1650011""","F",435,431,99.1,430,142,33.0,153,35.6,100,23.3,35,8.1,135,31.4
"Windsor Locks School District","=""1650011""","M",445,436,98.0,434,166,38.2,160,36.9,85,19.6,23,5.3,108,24.9
"Windsor School District","=""1640011""","F",761,677,89.0,674,243,36.1,210,31.2,142,21.1,79,11.7,221,32.8
"Windsor School District","=""1640011""","M",844,760,90.0,759,292,38.5,214,28.2,146,19.2,107,14.1,253,33.3
"Wolcott School District","=""1660011""","F",649,648,99.8,648,114,17.6,214,33.0,215,33.2,105,16.2,320,49.4
"Wolcott School District","=""1660011""","M",688,685,99.6,684,158,23.1,233,34.1,171,25.0,122,17.8,293,42.8
"Woodbridge School District","=""1670011""","F",223,217,97.3,217,29,13.4,62,28.6,55,25.3,71,32.7,126,58.1
"Woodbridge School District","=""1670011""","M",223,205,91.9,205,24,11.7,49,23.9,54,26.3,78,38.0,132,64.4
"Woodstock Academy District","=""9030022""","F",134,30,22.4,30,"*","*",7,23.3,"*","*",8,26.7,"*","*"
"Woodstock Academy District","=""9030022""","M",108,24,22.2,23,"*","*",6,26.1,"*","*",9,39.1,"*","*"
"Woodstock School District","=""1690011""","F",301,292,97.0,291,52,17.9,96,33.0,91,31.3,52,17.9,143,49.1
"Woodstock School District","=""1690011""","M",296,290,98.0,290,56,19.3,101,34.8,74,25.5,59,20.3,133,45.9

