"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades Combined, Free/Reduced Price Meal"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Portland School District","=""1130011""","Y",139,138,99.3,138,28,20.3,31,22.5,48,34.8,31,22.5,79,57.2
"Portland School District","=""1130011""","N",505,491,97.2,491,19,3.9,75,15.3,167,34.0,230,46.8,397,80.9
"Preston School District","=""1140011""","Y",65,62,95.4,62,12,19.4,16,25.8,20,32.3,14,22.6,34,54.8
"Preston School District","=""1140011""","N",216,207,95.8,207,21,10.1,41,19.8,80,38.6,65,31.4,145,70.0
"Putnam School District","=""1160011""","Y",315,303,96.2,303,112,37.0,76,25.1,78,25.7,37,12.2,115,38.0
"Putnam School District","=""1160011""","N",222,220,99.1,219,35,16.0,43,19.6,82,37.4,59,26.9,141,64.4
"Redding School District","=""1170011""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","N",645,637,98.8,637,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Y",44,43,97.7,43,10,23.3,12,27.9,14,32.6,7,16.3,21,48.8
"Regional School District 04","=""2040012""","N",267,265,99.3,265,28,10.6,50,18.9,120,45.3,67,25.3,187,70.6
"Regional School District 05","=""2050012""","Y",35,34,97.1,34,6,17.6,11,32.4,10,29.4,7,20.6,17,50.0
"Regional School District 05","=""2050012""","N",721,704,97.6,704,49,7.0,94,13.4,296,42.0,265,37.6,561,79.7
"Regional School District 06","=""2060012""","Y",46,46,100.0,46,10,21.7,8,17.4,15,32.6,13,28.3,28,60.9
"Regional School District 06","=""2060012""","N",285,267,93.7,267,34,12.7,45,16.9,109,40.8,79,29.6,188,70.4
"Regional School District 07","=""2070012""","Y",27,26,96.3,26,8,30.8,"*","*",10,38.5,"*","*","*","*"
"Regional School District 07","=""2070012""","N",298,286,96.0,286,"*","*",50,17.5,131,45.8,"*","*","*","*"
"Regional School District 08","=""2080012""","Y",45,44,97.8,44,8,18.2,10,22.7,18,40.9,8,18.2,26,59.1
"Regional School District 08","=""2080012""","N",522,517,99.0,514,40,7.8,103,20.0,246,47.9,125,24.3,371,72.2
"Regional School District 10","=""2100012""","Y",76,73,96.1,73,13,17.8,17,23.3,28,38.4,15,20.5,43,58.9
"Regional School District 10","=""2100012""","N",1059,1045,98.7,1045,95,9.1,211,20.2,375,35.9,364,34.8,739,70.7
"Regional School District 11","=""2110012""","Y",25,25,100.0,25,"*","*",8,32.0,9,36.0,"*","*","*","*"
"Regional School District 11","=""2110012""","N",66,65,98.5,65,"*","*",12,18.5,38,58.5,"*","*","*","*"
"Regional School District 12","=""2120012""","Y",26,26,100.0,26,"*","*","*","*",8,30.8,8,30.8,16,61.5
"Regional School District 12","=""2120012""","N",285,284,99.6,284,"*","*","*","*",116,40.8,105,37.0,221,77.8
"Regional School District 13","=""2130012""","Y",69,67,97.1,67,14,20.9,18,26.9,28,41.8,7,10.4,35,52.2
"Regional School District 13","=""2130012""","N",758,751,99.1,751,74,9.9,166,22.1,280,37.3,231,30.8,511,68.0
"Regional School District 14","=""2140012""","Y",90,89,98.9,89,18,20.2,23,25.8,31,34.8,17,19.1,48,53.9
"Regional School District 14","=""2140012""","N",574,571,99.5,571,72,12.6,131,22.9,201,35.2,167,29.2,368,64.4
"Regional School District 15","=""2150012""","Y",140,139,99.3,139,29,20.9,40,28.8,48,34.5,22,15.8,70,50.4
"Regional School District 15","=""2150012""","N",1681,1657,98.6,1657,96,5.8,239,14.4,590,35.6,732,44.2,1322,79.8
"Regional School District 16","=""2160012""","Y",171,158,92.4,158,32,20.3,49,31.0,57,36.1,20,12.7,77,48.7
"Regional School District 16","=""2160012""","N",898,842,93.8,842,95,11.3,179,21.3,302,35.9,266,31.6,568,67.5
"Regional School District 17","=""2170012""","Y",89,89,100.0,89,19,21.3,22,24.7,28,31.5,20,22.5,48,53.9
"Regional School District 17","=""2170012""","N",973,966,99.3,966,81,8.4,159,16.5,333,34.5,393,40.7,726,75.2
"Regional School District 18","=""2180012""","Y",38,38,100.0,38,9,23.7,9,23.7,13,34.2,7,18.4,20,52.6
"Regional School District 18","=""2180012""","N",569,562,98.8,562,27,4.8,72,12.8,215,38.3,248,44.1,463,82.4
"Ridgefield School District","=""1180011""","Y",61,61,100.0,61,11,18.0,11,18.0,19,31.1,20,32.8,39,63.9
"Ridgefield School District","=""1180011""","N",2322,2262,97.4,2262,131,5.8,257,11.4,744,32.9,1130,50.0,1874,82.8
"Rocky Hill School District","=""1190011""","Y",179,179,100.0,179,57,31.8,48,26.8,48,26.8,26,14.5,74,41.3
"Rocky Hill School District","=""1190011""","N",960,955,99.5,955,83,8.7,178,18.6,335,35.1,359,37.6,694,72.7
"Salem School District","=""1210011""","Y",31,31,100.0,31,"*","*",9,29.0,10,32.3,"*","*","*","*"
"Salem School District","=""1210011""","N",215,215,100.0,215,"*","*","*","*",73,34.0,112,52.1,185,86.0
"Salisbury School District","=""1220011""","Y",21,21,100.0,21,"*","*",6,28.6,8,38.1,"*","*","*","*"
"Salisbury School District","=""1220011""","N",139,139,100.0,139,"*","*",16,11.5,50,36.0,"*","*","*","*"
"Scotland School District","=""1230011""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","N",40,38,95.0,38,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Y",318,317,99.7,317,101,31.9,87,27.4,97,30.6,32,10.1,129,40.7
"Seymour School District","=""1240011""","N",745,739,99.2,739,107,14.5,176,23.8,279,37.8,177,24.0,456,61.7
"Sharon School District","=""1250011""","Y",28,27,96.4,27,8,29.6,9,33.3,"*","*","*","*",10,37.0
"Sharon School District","=""1250011""","N",76,75,98.7,75,18,24.0,16,21.3,"*","*","*","*",41,54.7
"Shelton School District","=""1260011""","Y",534,529,99.1,529,116,21.9,135,25.5,184,34.8,94,17.8,278,52.6
"Shelton School District","=""1260011""","N",1781,1762,98.9,1761,140,8.0,278,15.8,620,35.2,723,41.1,1343,76.3
"Sherman School District","=""1270011""","Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","N",210,164,78.1,164,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Y",69,69,100.0,69,11,15.9,24,34.8,27,39.1,7,10.1,34,49.3
"Side By Side Charter School District","=""2700013""","N",60,60,100.0,60,7,11.7,11,18.3,28,46.7,14,23.3,42,70.0
"Simsbury School District","=""1280011""","Y",200,200,100.0,200,40,20.0,51,25.5,62,31.0,47,23.5,109,54.5
"Simsbury School District","=""1280011""","N",1735,1730,99.7,1730,79,4.6,208,12.0,559,32.3,884,51.1,1443,83.4
"Somers School District","=""1290011""","Y",65,65,100.0,65,24,36.9,19,29.2,12,18.5,10,15.4,22,33.8
"Somers School District","=""1290011""","N",623,600,96.3,600,60,10.0,113,18.8,213,35.5,214,35.7,427,71.2
"South Windsor School District","=""1320011""","Y",256,249,97.3,249,54,21.7,57,22.9,88,35.3,50,20.1,138,55.4
"South Windsor School District","=""1320011""","N",1608,1596,99.3,1596,92,5.8,228,14.3,579,36.3,697,43.7,1276,79.9
"Southington School District","=""1310011""","Y",525,522,99.4,522,139,26.6,132,25.3,176,33.7,75,14.4,251,48.1
"Southington School District","=""1310011""","N",2585,2565,99.2,2565,265,10.3,512,20.0,976,38.1,812,31.7,1788,69.7
"Sprague School District","=""1330011""","Y",113,113,100.0,113,35,31.0,30,26.5,40,35.4,8,7.1,48,42.5
"Sprague School District","=""1330011""","N",107,106,99.1,106,17,16.0,22,20.8,44,41.5,23,21.7,67,63.2
"Stafford School District","=""1340011""","Y",265,260,98.1,260,58,22.3,61,23.5,103,39.6,38,14.6,141,54.2
"Stafford School District","=""1340011""","N",415,409,98.6,409,35,8.6,84,20.5,166,40.6,124,30.3,290,70.9
"Stamford School District","=""1350011""","Y",3968,3940,99.3,3940,1498,38.0,1110,28.2,1009,25.6,323,8.2,1332,33.8
"Stamford School District","=""1350011""","N",3087,3052,98.9,3052,370,12.1,539,17.7,1034,33.9,1109,36.3,2143,70.2
"Sterling School District","=""1360011""","Y",92,91,98.9,91,26,28.6,25,27.5,32,35.2,8,8.8,40,44.0
"Sterling School District","=""1360011""","N",194,188,96.9,188,26,13.8,47,25.0,65,34.6,50,26.6,115,61.2
"Stonington School District","=""1370011""","Y",201,193,96.0,193,50,25.9,37,19.2,72,37.3,34,17.6,106,54.9
"Stonington School District","=""1370011""","N",794,779,98.1,779,73,9.4,120,15.4,261,33.5,325,41.7,586,75.2
"Stratford School District","=""1380011""","Y",1492,1489,99.8,1489,518,34.8,421,28.3,401,26.9,149,10.0,550,36.9
"Stratford School District","=""1380011""","N",1737,1718,98.9,1716,285,16.6,392,22.8,612,35.7,427,24.9,1039,60.5
"Suffield School District","=""1390011""","Y",121,119,98.3,119,31,26.1,43,36.1,29,24.4,16,13.4,45,37.8
"Suffield School District","=""1390011""","N",911,891,97.8,891,92,10.3,154,17.3,322,36.1,323,36.3,645,72.4
"The Bridge Academy District","=""2690013""","Y",90,90,100.0,90,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Y",76,76,100.0,76,19,25.0,27,35.5,22,28.9,8,10.5,30,39.5
"The Gilbert School District","=""9020022""","N",96,92,95.8,92,19,20.7,25,27.2,35,38.0,13,14.1,48,52.2
"Thomaston School District","=""1400011""","Y",116,113,97.4,113,45,39.8,29,25.7,31,27.4,8,7.1,39,34.5
"Thomaston School District","=""1400011""","N",340,339,99.7,339,59,17.4,83,24.5,119,35.1,78,23.0,197,58.1
"Thompson School District","=""1410011""","Y",184,177,96.2,177,79,44.6,50,28.2,42,23.7,6,3.4,48,27.1
"Thompson School District","=""1410011""","N",316,299,94.6,299,66,22.1,109,36.5,86,28.8,38,12.7,124,41.5
"Tolland School District","=""1420011""","Y",106,106,100.0,106,23,21.7,32,30.2,34,32.1,17,16.0,51,48.1
"Tolland School District","=""1420011""","N",1107,1100,99.4,1100,90,8.2,208,18.9,403,36.6,399,36.3,802,72.9
"Torrington School District","=""1430011""","Y",1082,1049,97.0,1049,339,32.3,319,30.4,281,26.8,110,10.5,391,37.3
"Torrington School District","=""1430011""","N",994,950,95.6,950,193,20.3,257,27.1,326,34.3,174,18.3,500,52.6
"Trailblazers Academy District","=""2780013""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Y",273,268,98.2,268,30,11.2,76,28.4,87,32.5,75,28.0,162,60.4
"Trumbull School District","=""1440011""","N",2733,2697,98.7,2696,134,5.0,300,11.1,859,31.9,1403,52.0,2262,83.9
"Unified School District #2","=""3470015""","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Unified School District #2","=""3470015""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Y",679,667,98.2,667,285,42.7,187,28.0,145,21.7,50,7.5,195,29.2
"Vernon School District","=""1460011""","N",731,723,98.9,722,139,19.3,158,21.9,255,35.3,170,23.5,425,58.9
"Voluntown School District","=""1470011""","Y",41,41,100.0,41,"*","*",13,31.7,17,41.5,"*","*","*","*"
"Voluntown School District","=""1470011""","N",133,133,100.0,133,"*","*",26,19.5,50,37.6,"*","*","*","*"
"Wallingford School District","=""1480011""","Y",549,545,99.3,545,158,29.0,173,31.7,170,31.2,44,8.1,214,39.3
"Wallingford School District","=""1480011""","N",2145,2121,98.9,2121,311,14.7,507,23.9,800,37.7,503,23.7,1303,61.4
"Waterbury School District","=""1510011""","Y",6816,6784,99.5,6783,3395,50.1,1781,26.3,1222,18.0,385,5.7,1607,23.7
"Waterbury School District","=""1510011""","N",1620,1611,99.4,1611,559,34.7,404,25.1,409,25.4,239,14.8,648,40.2
"Waterford School District","=""1520011""","Y",277,277,100.0,277,69,24.9,81,29.2,85,30.7,42,15.2,127,45.8
"Waterford School District","=""1520011""","N",937,936,99.9,936,94,10.0,168,17.9,346,37.0,328,35.0,674,72.0
"Watertown School District","=""1530011""","Y",382,380,99.5,380,92,24.2,101,26.6,126,33.2,61,16.1,187,49.2
"Watertown School District","=""1530011""","N",937,926,98.8,926,103,11.1,212,22.9,332,35.9,279,30.1,611,66.0
"West Hartford School District","=""1550011""","Y",928,923,99.5,923,259,28.1,257,27.8,281,30.4,126,13.7,407,44.1
"West Hartford School District","=""1550011""","N",3496,3472,99.3,3468,261,7.5,490,14.1,1177,33.9,1540,44.4,2717,78.3
"West Haven School District","=""1560011""","Y",1715,1702,99.2,1702,578,34.0,440,25.9,484,28.4,200,11.8,684,40.2
"West Haven School District","=""1560011""","N",922,910,98.7,910,156,17.1,216,23.7,309,34.0,229,25.2,538,59.1
"Westbrook School District","=""1540011""","Y",42,42,100.0,42,6,14.3,7,16.7,17,40.5,12,28.6,29,69.0
"Westbrook School District","=""1540011""","N",281,280,99.6,280,22,7.9,48,17.1,91,32.5,119,42.5,210,75.0
"Weston School District","=""1570011""","Y",25,25,100.0,25,7,28.0,9,36.0,"*","*","*","*",9,36.0
"Weston School District","=""1570011""","N",1084,1060,97.8,1060,"*","*",145,13.7,417,39.3,"*","*","*","*"
"Westport School District","=""1580011""","Y",107,107,100.0,106,21,19.8,26,24.5,33,31.1,26,24.5,59,55.7
"Westport School District","=""1580011""","N",2554,2496,97.7,2492,110,4.4,304,12.2,862,34.6,1216,48.8,2078,83.4
"Wethersfield School District","=""1590011""","Y",296,295,99.7,295,87,29.5,79,26.8,92,31.2,37,12.5,129,43.7
"Wethersfield School District","=""1590011""","N",1328,1308,98.5,1308,140,10.7,231,17.7,477,36.5,460,35.2,937,71.6
"Willington School District","=""1600011""","Y",61,59,96.7,59,16,27.1,15,25.4,18,30.5,10,16.9,28,47.5
"Willington School District","=""1600011""","N",227,217,95.6,217,39,18.0,47,21.7,91,41.9,40,18.4,131,60.4
"Wilton School District","=""1610011""","Y",29,29,100.0,29,10,34.5,"*","*",12,41.4,"*","*","*","*"
"Wilton School District","=""1610011""","N",1958,1920,98.1,1920,104,5.4,"*","*",711,37.0,"*","*","*","*"
"Winchester School District","=""1620011""","Y",187,184,98.4,184,65,35.3,51,27.7,50,27.2,18,9.8,68,37.0
"Winchester School District","=""1620011""","N",146,142,97.3,142,31,21.8,42,29.6,40,28.2,29,20.4,69,48.6
"Windham School District","=""1630011""","Y",1257,1248,99.3,1248,563,45.1,322,25.8,273,21.9,90,7.2,363,29.1
"Windham School District","=""1630011""","N",318,316,99.4,316,43,13.6,68,21.5,113,35.8,92,29.1,205,64.9
"Windsor Locks School District","=""1650011""","Y",297,295,99.3,295,108,36.6,88,29.8,68,23.1,31,10.5,99,33.6
"Windsor Locks School District","=""1650011""","N",423,418,98.8,418,71,17.0,99,23.7,152,36.4,96,23.0,248,59.3
"Windsor School District","=""1640011""","Y",494,492,99.6,492,197,40.0,133,27.0,108,22.0,54,11.0,162,32.9
"Windsor School District","=""1640011""","N",873,861,98.6,861,203,23.6,201,23.3,274,31.8,183,21.3,457,53.1
"Wolcott School District","=""1660011""","Y",217,216,99.5,216,46,21.3,45,20.8,74,34.3,51,23.6,125,57.9
"Wolcott School District","=""1660011""","N",873,868,99.4,868,80,9.2,185,21.3,340,39.2,263,30.3,603,69.5
"Woodbridge School District","=""1670011""","Y",39,39,100.0,39,8,20.5,9,23.1,11,28.2,11,28.2,22,56.4
"Woodbridge School District","=""1670011""","N",399,378,94.7,378,23,6.1,43,11.4,115,30.4,197,52.1,312,82.5
"Woodstock School District","=""1690011""","Y",89,84,94.4,84,16,19.0,27,32.1,27,32.1,14,16.7,41,48.8
"Woodstock School District","=""1690011""","N",498,481,96.6,481,52,10.8,75,15.6,185,38.5,169,35.1,354,73.6

