"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Pomfret School District","=""1120011""","Y",31,31,100.0,30,11,36.7,12,40.0,"*","*","*","*",7,23.3
"Portland School District","=""1130011""","N",659,625,94.8,625,21,3.4,81,13.0,246,39.4,277,44.3,523,83.7
"Portland School District","=""1130011""","Y",73,71,97.3,71,24,33.8,28,39.4,19,26.8,0,0.0,19,26.8
"Preston School District","=""1140011""","N",227,210,92.5,210,"*","*",36,17.1,91,43.3,"*","*","*","*"
"Preston School District","=""1140011""","Y",55,53,96.4,53,31,58.5,14,26.4,"*","*","*","*",8,15.1
"Putnam School District","=""1160011""","N",552,542,98.2,535,110,20.6,160,29.9,"*","*","*","*","*","*"
"Putnam School District","=""1160011""","Y",78,74,94.9,73,53,72.6,17,23.3,"*","*","*","*","*","*"
"Redding School District","=""1170011""","N",606,563,92.9,556,19,3.4,72,12.9,217,39.0,248,44.6,465,83.6
"Redding School District","=""1170011""","Y",90,80,88.9,80,33,41.3,22,27.5,17,21.3,8,10.0,25,31.3
"Regional School District 01","=""2010012""","N",96,82,85.4,82,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Y",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","N",415,411,99.0,411,"*","*",66,16.1,212,51.6,"*","*","*","*"
"Regional School District 04","=""2040012""","Y",66,60,90.9,58,"*","*",23,39.7,18,31.0,"*","*","*","*"
"Regional School District 05","=""2050012""","N",1055,1002,95.0,1002,"*","*",145,14.5,411,41.0,"*","*","*","*"
"Regional School District 05","=""2050012""","Y",103,94,91.3,94,49,52.1,28,29.8,"*","*","*","*",17,18.1
"Regional School District 06","=""2060012""","N",383,357,93.2,356,"*","*",86,24.2,141,39.6,"*","*","*","*"
"Regional School District 06","=""2060012""","Y",63,52,82.5,52,17,32.7,23,44.2,"*","*","*","*",12,23.1
"Regional School District 07","=""2070012""","N",461,444,96.3,444,69,15.5,87,19.6,167,37.6,121,27.3,288,64.9
"Regional School District 07","=""2070012""","Y",63,57,90.5,54,28,51.9,14,25.9,12,22.2,0,0.0,12,22.2
"Regional School District 08","=""2080012""","N",733,730,99.6,725,"*","*",132,18.2,338,46.6,"*","*","*","*"
"Regional School District 08","=""2080012""","Y",88,84,95.5,83,40,48.2,32,38.6,"*","*","*","*",11,13.3
"Regional School District 09","=""2090012""","N",232,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","Y",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","N",1230,1216,98.9,1215,"*","*",200,16.5,501,41.2,"*","*","*","*"
"Regional School District 10","=""2100012""","Y",128,121,94.5,120,50,41.7,44,36.7,"*","*","*","*",26,21.7
"Regional School District 11","=""2110012""","N",114,113,99.1,112,12,10.7,25,22.3,"*","*","*","*",75,67.0
"Regional School District 11","=""2110012""","Y",29,29,100.0,28,16,57.1,6,21.4,"*","*","*","*",6,21.4
"Regional School District 12","=""2120012""","N",359,354,98.6,353,"*","*",59,16.7,142,40.2,"*","*","*","*"
"Regional School District 12","=""2120012""","Y",52,51,98.1,50,21,42.0,14,28.0,"*","*","*","*",15,30.0
"Regional School District 13","=""2130012""","N",849,843,99.3,843,"*","*",192,22.8,351,41.6,"*","*","*","*"
"Regional School District 13","=""2130012""","Y",158,151,95.6,151,65,43.0,49,32.5,"*","*","*","*",37,24.5
"Regional School District 14","=""2140012""","N",806,786,97.5,786,"*","*",176,22.4,319,40.6,"*","*","*","*"
"Regional School District 14","=""2140012""","Y",93,92,98.9,92,56,60.9,20,21.7,"*","*","*","*",16,17.4
"Regional School District 15","=""2150012""","N",1913,1881,98.3,1878,55,2.9,215,11.4,787,41.9,821,43.7,1608,85.6
"Regional School District 15","=""2150012""","Y",258,248,96.1,246,95,38.6,86,35.0,55,22.4,10,4.1,65,26.4
"Regional School District 16","=""2160012""","N",1096,1062,96.9,1062,129,12.1,267,25.1,434,40.9,232,21.8,666,62.7
"Regional School District 16","=""2160012""","Y",164,157,95.7,156,88,56.4,40,25.6,18,11.5,10,6.4,28,17.9
"Regional School District 17","=""2170012""","N",1055,1048,99.3,1048,40,3.8,174,16.6,425,40.6,409,39.0,834,79.6
"Regional School District 17","=""2170012""","Y",193,190,98.4,190,65,34.2,60,31.6,54,28.4,11,5.8,65,34.2
"Regional School District 18","=""2180012""","N",661,647,97.9,646,24,3.7,91,14.1,245,37.9,286,44.3,531,82.2
"Regional School District 18","=""2180012""","Y",93,89,95.7,88,17,19.3,32,36.4,28,31.8,11,12.5,39,44.3
"Regional School District 19","=""2190012""","N",236,41,17.4,41,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","Y",41,12,29.3,12,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","N",2585,2332,90.2,2332,40,1.7,270,11.6,804,34.5,1218,52.2,2022,86.7
"Ridgefield School District","=""1180011""","Y",252,228,90.5,226,84,37.2,66,29.2,62,27.4,14,6.2,76,33.6
"Rocky Hill School District","=""1190011""","N",1200,1099,91.6,1098,"*","*",167,15.2,438,39.9,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Y",113,109,96.5,109,60,55.0,25,22.9,"*","*","*","*",24,22.0
"Salem School District","=""1210011""","N",232,232,100.0,232,"*","*",33,14.2,94,40.5,"*","*","*","*"
"Salem School District","=""1210011""","Y",34,34,100.0,34,14,41.2,10,29.4,"*","*","*","*",10,29.4
"Salisbury School District","=""1220011""","N",147,144,98.0,144,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","N",1119,1103,98.6,1103,"*","*",263,23.8,433,39.3,"*","*","*","*"
"Seymour School District","=""1240011""","Y",142,139,97.9,139,96,69.1,34,24.5,"*","*","*","*",9,6.5
"Sharon School District","=""1250011""","N",86,68,79.1,68,"*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Y",23,19,82.6,19,"*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","N",2392,2364,98.8,2363,173,7.3,421,17.8,934,39.5,835,35.3,1769,74.9
"Shelton School District","=""1260011""","Y",346,338,97.7,338,166,49.1,102,30.2,56,16.6,14,4.1,70,20.7
"Sherman School District","=""1270011""","N",186,99,53.2,98,"*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Y",38,20,52.6,19,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","N",118,118,100.0,118,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","N",2082,2058,98.8,2058,60,2.9,240,11.7,702,34.1,1056,51.3,1758,85.4
"Simsbury School District","=""1280011""","Y",253,243,96.0,242,80,33.1,82,33.9,58,24.0,22,9.1,80,33.1
"Somers School District","=""1290011""","N",745,740,99.3,739,"*","*",155,21.0,310,41.9,"*","*","*","*"
"Somers School District","=""1290011""","Y",89,88,98.9,88,49,55.7,24,27.3,"*","*","*","*",15,17.0
"South Windsor School District","=""1320011""","N",1938,1764,91.0,1763,113,6.4,290,16.4,647,36.7,713,40.4,1360,77.1
"South Windsor School District","=""1320011""","Y",270,253,93.7,253,102,40.3,79,31.2,52,20.6,20,7.9,72,28.5
"Southington School District","=""1310011""","N",3124,3100,99.2,3095,228,7.4,610,19.7,1269,41.0,988,31.9,2257,72.9
"Southington School District","=""1310011""","Y",420,402,95.7,401,209,52.1,121,30.2,56,14.0,15,3.7,71,17.7
"Sprague School District","=""1330011""","N",201,198,98.5,198,20,10.1,"*","*","*","*",34,17.2,"*","*"
"Sprague School District","=""1330011""","Y",29,29,100.0,29,22,75.9,"*","*","*","*",0,0.0,"*","*"
"Stafford School District","=""1340011""","N",723,713,98.6,713,"*","*",146,20.5,297,41.7,"*","*","*","*"
"Stafford School District","=""1340011""","Y",93,90,96.8,90,48,53.3,24,26.7,"*","*","*","*",18,20.0
"Stamford Academy District","=""2820013""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","N",7153,6925,96.8,6915,1327,19.2,1815,26.2,2323,33.6,1450,21.0,3773,54.6
"Stamford School District","=""1350011""","Y",903,861,95.3,859,641,74.6,173,20.1,36,4.2,9,1.0,45,5.2
"Sterling School District","=""1360011""","N",274,273,99.6,273,48,17.6,84,30.8,"*","*","*","*","*","*"
"Sterling School District","=""1360011""","Y",41,39,95.1,38,26,68.4,"*","*","*","*",0,0.0,"*","*"
"Stonington School District","=""1370011""","N",1023,857,83.8,853,54,6.3,156,18.3,305,35.8,338,39.6,643,75.4
"Stonington School District","=""1370011""","Y",171,152,88.9,152,81,53.3,50,32.9,14,9.2,7,4.6,21,13.8
"Stratford School District","=""1380011""","N",3378,3310,98.0,3306,530,16.0,903,27.3,1197,36.2,676,20.4,1873,56.7
"Stratford School District","=""1380011""","Y",396,387,97.7,386,264,68.4,81,21.0,29,7.5,12,3.1,41,10.6
"Suffield School District","=""1390011""","N",1165,1136,97.5,1134,"*","*",207,18.3,459,40.5,"*","*","*","*"
"Suffield School District","=""1390011""","Y",108,96,88.9,94,45,47.9,25,26.6,"*","*","*","*",24,25.5
"The Bridge Academy District","=""2690013""","N",118,117,99.2,117,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","N",249,204,81.9,204,62,30.4,70,34.3,"*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Y",35,26,74.3,26,17,65.4,"*","*","*","*",0,0.0,"*","*"
"Thomaston School District","=""1400011""","N",435,431,99.1,431,"*","*",112,26.0,187,43.4,"*","*","*","*"
"Thomaston School District","=""1400011""","Y",73,71,97.3,70,39,55.7,19,27.1,"*","*","*","*",12,17.1
"Thompson School District","=""1410011""","N",519,498,96.0,497,74,14.9,150,30.2,"*","*","*","*","*","*"
"Thompson School District","=""1410011""","Y",55,51,92.7,50,36,72.0,10,20.0,"*","*","*","*","*","*"
"Tolland School District","=""1420011""","N",1319,1277,96.8,1277,99,7.8,220,17.2,509,39.9,449,35.2,958,75.0
"Tolland School District","=""1420011""","Y",152,146,96.1,146,62,42.5,43,29.5,33,22.6,8,5.5,41,28.1
"Torrington School District","=""1430011""","N",1968,1832,93.1,1828,"*","*",519,28.4,686,37.5,"*","*","*","*"
"Torrington School District","=""1430011""","Y",364,333,91.5,329,215,65.3,80,24.3,"*","*","*","*",34,10.3
"Trailblazers Academy District","=""2780013""","N",97,96,99.0,96,51,53.1,"*","*",16,16.7,"*","*","*","*"
"Trailblazers Academy District","=""2780013""","Y",36,36,100.0,35,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Trumbull School District","=""1440011""","N",3236,2877,88.9,2874,187,6.5,504,17.5,1088,37.9,1095,38.1,2183,76.0
"Trumbull School District","=""1440011""","Y",330,289,87.6,288,137,47.6,88,30.6,40,13.9,23,8.0,63,21.9
"Unified School District #2","=""3470015""","N",10,9,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Y",61,48,78.7,41,"*","*","*","*","*","*",0,0.0,"*","*"
"Union School District","=""1450011""","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","N",1371,1341,97.8,1340,"*","*",378,28.2,428,31.9,"*","*","*","*"
"Vernon School District","=""1460011""","Y",230,212,92.2,211,145,68.7,45,21.3,"*","*","*","*",21,10.0
"Voluntown School District","=""1470011""","N",152,151,99.3,151,6,4.0,20,13.2,69,45.7,56,37.1,125,82.8
"Voluntown School District","=""1470011""","Y",43,43,100.0,43,20,46.5,16,37.2,7,16.3,0,0.0,7,16.3
"Wallingford School District","=""1480011""","N",2905,2849,98.1,2849,373,13.1,687,24.1,1137,39.9,652,22.9,1789,62.8
"Wallingford School District","=""1480011""","Y",351,335,95.4,333,191,57.4,98,29.4,33,9.9,11,3.3,44,13.2
"Waterbury School District","=""1510011""","N",7824,7676,98.1,7659,3091,40.4,2214,28.9,1761,23.0,593,7.7,2354,30.7
"Waterbury School District","=""1510011""","Y",1661,1597,96.1,1591,1383,86.9,169,10.6,33,2.1,6,0.4,39,2.5
"Waterford School District","=""1520011""","N",1190,1182,99.3,1180,"*","*",236,20.0,516,43.7,"*","*","*","*"
"Waterford School District","=""1520011""","Y",216,212,98.1,212,105,49.5,67,31.6,"*","*","*","*",40,18.9
"Watertown School District","=""1530011""","N",1344,1206,89.7,1205,"*","*",281,23.3,512,42.5,"*","*","*","*"
"Watertown School District","=""1530011""","Y",187,177,94.7,177,103,58.2,51,28.8,"*","*","*","*",23,13.0
"West Hartford School District","=""1550011""","N",4700,4476,95.2,4465,277,6.2,725,16.2,1672,37.4,1791,40.1,3463,77.6
"West Hartford School District","=""1550011""","Y",522,497,95.2,496,233,47.0,137,27.6,94,19.0,32,6.5,126,25.4
"West Haven School District","=""1560011""","N",2638,2584,98.0,2583,"*","*",735,28.5,896,34.7,"*","*","*","*"
"West Haven School District","=""1560011""","Y",436,424,97.2,424,305,71.9,89,21.0,"*","*","*","*",30,7.1
"Westbrook School District","=""1540011""","N",348,290,83.3,290,"*","*",30,10.3,107,36.9,"*","*","*","*"
"Westbrook School District","=""1540011""","Y",50,46,92.0,46,"*","*",17,37.0,17,37.0,"*","*","*","*"
"Weston School District","=""1570011""","N",1247,1151,92.3,1147,45,3.9,164,14.3,473,41.2,465,40.5,938,81.8
"Weston School District","=""1570011""","Y",102,88,86.3,88,33,37.5,26,29.5,23,26.1,6,6.8,29,33.0
"Westport School District","=""1580011""","N",2856,2499,87.5,2499,33,1.3,211,8.4,932,37.3,1323,52.9,2255,90.2
"Westport School District","=""1580011""","Y",321,281,87.5,281,80,28.5,89,31.7,75,26.7,37,13.2,112,39.9
"Wethersfield School District","=""1590011""","N",1676,1549,92.4,1543,180,11.7,385,25.0,584,37.8,394,25.5,978,63.4
"Wethersfield School District","=""1590011""","Y",256,245,95.7,245,149,60.8,58,23.7,31,12.7,7,2.9,38,15.5
"Willington School District","=""1600011""","N",242,236,97.5,236,31,13.1,61,25.8,"*","*","*","*","*","*"
"Willington School District","=""1600011""","Y",40,38,95.0,38,23,60.5,10,26.3,"*","*","*","*","*","*"
"Wilton School District","=""1610011""","N",2066,2023,97.9,2023,113,5.6,285,14.1,899,44.4,726,35.9,1625,80.3
"Wilton School District","=""1610011""","Y",304,297,97.7,295,109,36.9,105,35.6,67,22.7,14,4.7,81,27.5
"Winchester School District","=""1620011""","N",257,252,98.1,249,51,20.5,71,28.5,"*","*","*","*",127,51.0
"Winchester School District","=""1620011""","Y",58,58,100.0,57,36,63.2,13,22.8,"*","*","*","*",8,14.0
"Windham School District","=""1630011""","N",1349,1316,97.6,1314,492,37.4,406,30.9,310,23.6,106,8.1,416,31.7
"Windham School District","=""1630011""","Y",231,222,96.1,218,192,88.1,20,9.2,6,2.8,0,0.0,6,2.8
"Windsor Locks School District","=""1650011""","N",764,748,97.9,748,"*","*",213,28.5,264,35.3,"*","*","*","*"
"Windsor Locks School District","=""1650011""","Y",114,114,100.0,113,82,72.6,22,19.5,"*","*","*","*",9,8.0
"Windsor School District","=""1640011""","N",1361,1213,89.1,1213,"*","*",328,27.0,412,34.0,"*","*","*","*"
"Windsor School District","=""1640011""","Y",245,217,88.6,215,165,76.7,38,17.7,"*","*","*","*",12,5.6
"Wolcott School District","=""1660011""","N",1204,1201,99.8,1201,"*","*",286,23.8,488,40.6,"*","*","*","*"
"Wolcott School District","=""1660011""","Y",132,129,97.7,129,74,57.4,38,29.5,"*","*","*","*",17,13.2
"Woodbridge School District","=""1670011""","N",399,381,95.5,380,16,4.2,63,16.6,"*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Y",47,40,85.1,40,22,55.0,13,32.5,"*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","N",231,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Y",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","N",545,533,97.8,531,"*","*",84,15.8,"*","*",191,36.0,"*","*"
"Woodstock School District","=""1690011""","Y",52,50,96.2,50,29,58.0,"*","*","*","*",0,0.0,"*","*"

