"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Coventry School District","=""0320011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",07,"F",22,20,90.9,20,"*","*","*","*","*","*","*","*","*","*",2591
"Coventry School District","=""0320011""",07,"N",104,101,97.1,101,"*","*","*","*",46,45.5,40,39.6,86,85.1,2622
"Coventry School District","=""0320011""",07,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",08,"N",111,111,100.0,111,6,5.4,21,18.9,49,44.1,35,31.5,84,75.7,2626
"Coventry School District","=""0320011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",03,"F",31,31,100.0,31,"*","*","*","*","*","*","*","*","*","*",2394
"Cromwell School District","=""0330011""",03,"N",112,111,99.1,111,10,9.0,20,18.0,35,31.5,46,41.4,81,73.0,2470
"Cromwell School District","=""0330011""",03,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",04,"N",122,121,99.2,121,21,17.4,22,18.2,38,31.4,40,33.1,78,64.5,2490
"Cromwell School District","=""0330011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",05,"F",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2472
"Cromwell School District","=""0330011""",05,"N",142,142,100.0,142,25,17.6,28,19.7,48,33.8,41,28.9,89,62.7,2522
"Cromwell School District","=""0330011""",05,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",06,"F",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*",2517
"Cromwell School District","=""0330011""",06,"N",120,120,100.0,120,6,5.0,25,20.8,46,38.3,43,35.8,89,74.2,2585
"Cromwell School District","=""0330011""",06,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",07,"F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",07,"N",121,121,100.0,121,8,6.6,18,14.9,55,45.5,40,33.1,95,78.5,2606
"Cromwell School District","=""0330011""",07,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",08,"N",116,115,99.1,115,8,7.0,24,20.9,52,45.2,31,27.0,83,72.2,2612
"Cromwell School District","=""0330011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""",03,"F",437,436,99.8,436,114,26.1,172,39.4,102,23.4,48,11.0,150,34.4,2407
"Danbury School District","=""0340011""",03,"N",354,350,98.9,349,54,15.5,81,23.2,91,26.1,123,35.2,214,61.3,2452
"Danbury School District","=""0340011""",03,"R",117,117,100.0,117,22,18.8,27,23.1,36,30.8,32,27.4,68,58.1,2437
"Danbury School District","=""0340011""",04,"F",392,389,99.2,389,134,34.4,104,26.7,95,24.4,56,14.4,151,38.8,2448
"Danbury School District","=""0340011""",04,"N",355,350,98.6,350,72,20.6,51,14.6,107,30.6,120,34.3,227,64.9,2490
"Danbury School District","=""0340011""",04,"R",98,97,99.0,97,24,24.7,23,23.7,28,28.9,22,22.7,50,51.5,2472
"Danbury School District","=""0340011""",05,"F",388,385,99.2,384,113,29.4,95,24.7,129,33.6,47,12.2,176,45.8,2488
"Danbury School District","=""0340011""",05,"N",366,363,99.2,363,74,20.4,60,16.5,112,30.9,117,32.2,229,63.1,2525
"Danbury School District","=""0340011""",05,"R",112,111,99.1,111,16,14.4,31,27.9,46,41.4,18,16.2,64,57.7,2513
"Danbury School District","=""0340011""",06,"F",350,349,99.7,349,106,30.4,134,38.4,93,26.6,16,4.6,109,31.2,2493
"Danbury School District","=""0340011""",06,"N",347,346,99.7,346,74,21.4,95,27.5,122,35.3,55,15.9,177,51.2,2528
"Danbury School District","=""0340011""",06,"R",97,97,100.0,97,20,20.6,36,37.1,33,34.0,8,8.2,41,42.3,2518
"Danbury School District","=""0340011""",07,"F",349,345,98.9,345,123,35.7,114,33.0,96,27.8,12,3.5,108,31.3,2510
"Danbury School District","=""0340011""",07,"N",408,401,98.3,401,86,21.4,98,24.4,161,40.1,56,14.0,217,54.1,2554
"Danbury School District","=""0340011""",07,"R",104,104,100.0,104,30,28.8,42,40.4,25,24.0,7,6.7,32,30.8,2522
"Danbury School District","=""0340011""",08,"F",338,336,99.4,336,111,33.0,112,33.3,99,29.5,14,4.2,113,33.6,2527
"Danbury School District","=""0340011""",08,"N",384,378,98.4,377,74,19.6,106,28.1,145,38.5,52,13.8,197,52.3,2571
"Danbury School District","=""0340011""",08,"R",82,82,100.0,82,17,20.7,22,26.8,34,41.5,9,11.0,43,52.4,2566
"Darien School District","=""0350011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",03,"N",368,364,98.9,364,14,3.8,44,12.1,74,20.3,232,63.7,306,84.1,2506
"Darien School District","=""0350011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",04,"N",375,372,99.2,372,9,2.4,46,12.4,78,21.0,239,64.2,317,85.2,2555
"Darien School District","=""0350011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",05,"N",345,343,99.4,343,10,2.9,24,7.0,101,29.4,208,60.6,309,90.1,2595
"Darien School District","=""0350011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",06,"N",405,400,98.8,400,14,3.5,34,8.5,140,35.0,212,53.0,352,88.0,2613
"Darien School District","=""0350011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",07,"N",368,361,98.1,361,10,2.8,30,8.3,147,40.7,174,48.2,321,88.9,2638
"Darien School District","=""0350011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",08,"N",366,361,98.6,361,8,2.2,28,7.8,159,44.0,166,46.0,325,90.0,2657
"Darien School District","=""0350011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",03,"N",33,33,100.0,33,"*","*","*","*",11,33.3,11,33.3,22,66.7,2455
"Deep River School District","=""0360011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",04,"N",40,39,97.5,39,9,23.1,"*","*","*","*",18,46.2,"*","*",2504
"Deep River School District","=""0360011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",05,"N",38,38,100.0,38,"*","*",11,28.9,"*","*",14,36.8,"*","*",2551
"Deep River School District","=""0360011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",06,"N",50,50,100.0,50,"*","*","*","*",19,38.0,15,30.0,34,68.0,2571
"Deep River School District","=""0360011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",03,"F",62,62,100.0,62,28,45.2,"*","*",17,27.4,"*","*","*","*",2388
"Derby School District","=""0370011""",03,"N","*","*","*","*","*","*","*","*","*","*",17,32.7,"*","*","*"
"Derby School District","=""0370011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",04,"F",66,66,100.0,66,30,45.5,"*","*",14,21.2,"*","*","*","*",2431
"Derby School District","=""0370011""",04,"N",57,57,100.0,57,"*","*","*","*","*","*",16,28.1,"*","*",2474
"Derby School District","=""0370011""",04,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",05,"F",60,60,100.0,60,20,33.3,13,21.7,19,31.7,8,13.3,27,45.0,2481
"Derby School District","=""0370011""",05,"N",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2519
"Derby School District","=""0370011""",05,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",06,"F",48,48,100.0,48,27,56.3,"*","*","*","*","*","*","*","*",2440
"Derby School District","=""0370011""",06,"N",55,54,98.2,54,"*","*",18,33.3,15,27.8,"*","*","*","*",2482
"Derby School District","=""0370011""",06,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",07,"F",50,50,100.0,50,24,48.0,17,34.0,"*","*","*","*","*","*",2476
"Derby School District","=""0370011""",07,"N",52,52,100.0,52,"*","*","*","*",17,32.7,"*","*","*","*",2522
"Derby School District","=""0370011""",07,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",08,"F",49,48,98.0,48,17,35.4,"*","*",16,33.3,"*","*","*","*",2523
"Derby School District","=""0370011""",08,"N",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*",2535
"Derby School District","=""0370011""",08,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",03,"F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",03,"N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*",2488
"East Granby School District","=""0400011""",04,"F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",04,"N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2512
"East Granby School District","=""0400011""",05,"F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",05,"N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*",2587
"East Granby School District","=""0400011""",06,"F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",06,"N",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*",2557
"East Granby School District","=""0400011""",07,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",07,"N",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*",2575
"East Granby School District","=""0400011""",08,"F",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",08,"N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2625
"East Haddam School District","=""0410011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",03,"N",59,58,98.3,58,"*","*","*","*",18,31.0,28,48.3,46,79.3,2483
"East Haddam School District","=""0410011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",04,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",04,"N",58,56,96.6,56,"*","*","*","*","*","*","*","*","*","*",2493
"East Haddam School District","=""0410011""",05,"F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",05,"N",64,63,98.4,63,"*","*","*","*","*","*","*","*","*","*",2568
"East Haddam School District","=""0410011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",06,"N",66,65,98.5,65,"*","*",20,30.8,"*","*",25,38.5,"*","*",2579
"East Haddam School District","=""0410011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",07,"N",93,86,92.5,86,13,15.1,10,11.6,34,39.5,29,33.7,63,73.3,2598
"East Haddam School District","=""0410011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",08,"N",88,82,93.2,82,11,13.4,19,23.2,41,50.0,11,13.4,52,63.4,2586
"East Haddam School District","=""0410011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",03,"N",136,135,99.3,135,24,17.8,37,27.4,30,22.2,44,32.6,74,54.8,2444
"East Hampton School District","=""0420011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",04,"N",139,133,95.7,133,18,13.5,31,23.3,46,34.6,38,28.6,84,63.2,2496
"East Hampton School District","=""0420011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",05,"N",114,107,93.9,107,18,16.8,21,19.6,38,35.5,30,28.0,68,63.6,2526
"East Hampton School District","=""0420011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",06,"N",131,126,96.2,126,20,15.9,28,22.2,52,41.3,26,20.6,78,61.9,2552
"East Hampton School District","=""0420011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",07,"N",113,101,89.4,101,17,16.8,24,23.8,44,43.6,16,15.8,60,59.4,2564
"East Hampton School District","=""0420011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",08,"N",128,112,87.5,112,17,15.2,24,21.4,49,43.8,22,19.6,71,63.4,2596
"East Hampton School District","=""0420011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""",03,"F",315,315,100.0,314,152,48.4,87,27.7,"*","*","*","*",75,23.9,2375
"East Hartford School District","=""0430011""",03,"N",174,174,100.0,172,"*","*","*","*",29,16.9,31,18.0,60,34.9,2401
"East Hartford School District","=""0430011""",03,"R",20,20,100.0,20,"*","*","*","*",6,30.0,"*","*","*","*",2430
"East Hartford School District","=""0430011""",04,"F",314,314,100.0,314,161,51.3,63,20.1,58,18.5,32,10.2,90,28.7,2415
"East Hartford School District","=""0430011""",04,"N",159,159,100.0,158,56,35.4,41,25.9,26,16.5,35,22.2,61,38.6,2452
"East Hartford School District","=""0430011""",04,"R",33,33,100.0,33,13,39.4,8,24.2,6,18.2,6,18.2,12,36.4,2439
"East Hartford School District","=""0430011""",05,"F",293,293,100.0,293,136,46.4,"*","*",78,26.6,"*","*","*","*",2450
"East Hartford School District","=""0430011""",05,"N",199,199,100.0,199,52,26.1,"*","*",72,36.2,"*","*","*","*",2498
"East Hartford School District","=""0430011""",05,"R",24,24,100.0,23,7,30.4,"*","*",9,39.1,"*","*","*","*",2496
"East Hartford School District","=""0430011""",06,"F",264,260,98.5,260,118,45.4,70,26.9,"*","*","*","*",72,27.7,2472
"East Hartford School District","=""0430011""",06,"N",123,122,99.2,122,37,30.3,33,27.0,33,27.0,19,15.6,52,42.6,2506
"East Hartford School District","=""0430011""",06,"R",33,33,100.0,33,12,36.4,11,33.3,"*","*","*","*",10,30.3,2490
"East Hartford School District","=""0430011""",07,"F",292,291,99.7,287,136,47.4,82,28.6,"*","*","*","*",69,24.0,2486
"East Hartford School District","=""0430011""",07,"N",143,141,98.6,140,48,34.3,37,26.4,39,27.9,16,11.4,55,39.3,2529
"East Hartford School District","=""0430011""",07,"R",41,41,100.0,41,19,46.3,"*","*",11,26.8,"*","*","*","*",2501
"East Hartford School District","=""0430011""",08,"F",305,301,98.7,300,145,48.3,92,30.7,56,18.7,7,2.3,63,21.0,2497
"East Hartford School District","=""0430011""",08,"N",150,148,98.7,148,56,37.8,"*","*",47,31.8,"*","*","*","*",2523
"East Hartford School District","=""0430011""",08,"R",39,38,97.4,38,11,28.9,15,39.5,"*","*","*","*",12,31.6,2519
"East Haven School District","=""0440011""",03,"F",88,88,100.0,88,36,40.9,"*","*","*","*","*","*","*","*",2405
"East Haven School District","=""0440011""",03,"N",92,92,100.0,92,"*","*",33,35.9,25,27.2,"*","*","*","*",2433
"East Haven School District","=""0440011""",03,"R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""",04,"F",79,79,100.0,79,32,40.5,"*","*","*","*",14,17.7,"*","*",2445
"East Haven School District","=""0440011""",04,"N",109,109,100.0,109,22,20.2,25,22.9,34,31.2,28,25.7,62,56.9,2476
"East Haven School District","=""0440011""",04,"R",24,24,100.0,24,8,33.3,7,29.2,"*","*","*","*",9,37.5,2458
"East Haven School District","=""0440011""",05,"F",83,83,100.0,83,24,28.9,"*","*","*","*","*","*","*","*",2484
"East Haven School District","=""0440011""",05,"N",106,106,100.0,106,"*","*",36,34.0,30,28.3,"*","*","*","*",2500
"East Haven School District","=""0440011""",05,"R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""",06,"F",93,92,98.9,92,27,29.3,27,29.3,30,32.6,8,8.7,38,41.3,2501
"East Haven School District","=""0440011""",06,"N",97,97,100.0,97,"*","*",23,23.7,47,48.5,"*","*","*","*",2555
"East Haven School District","=""0440011""",06,"R",25,25,100.0,25,"*","*","*","*",9,36.0,6,24.0,15,60.0,2546
"East Haven School District","=""0440011""",07,"F",89,87,97.8,87,28,32.2,"*","*",28,32.2,"*","*","*","*",2523
"East Haven School District","=""0440011""",07,"N",122,121,99.2,121,"*","*",36,29.8,48,39.7,"*","*","*","*",2579
"East Haven School District","=""0440011""",07,"R",32,31,96.9,31,"*","*",12,38.7,10,32.3,"*","*","*","*",2547
"East Haven School District","=""0440011""",08,"F",101,100,99.0,100,34,34.0,"*","*",29,29.0,"*","*","*","*",2537
"East Haven School District","=""0440011""",08,"N",112,110,98.2,110,31,28.2,26,23.6,43,39.1,10,9.1,53,48.2,2552
"East Haven School District","=""0440011""",08,"R",36,36,100.0,36,11,30.6,14,38.9,"*","*","*","*",11,30.6,2533
"East Lyme School District","=""0450011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",03,"N",137,134,97.8,134,11,8.2,16,11.9,34,25.4,73,54.5,107,79.9,2492
"East Lyme School District","=""0450011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",04,"F",25,25,100.0,25,7,28.0,"*","*","*","*","*","*","*","*",2463
"East Lyme School District","=""0450011""",04,"N",148,148,100.0,148,"*","*","*","*",40,27.0,89,60.1,129,87.2,2551
"East Lyme School District","=""0450011""",04,"R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",05,"N",174,171,98.3,171,10,5.8,22,12.9,54,31.6,85,49.7,139,81.3,2574
"East Lyme School District","=""0450011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",06,"F",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*",2533
"East Lyme School District","=""0450011""",06,"N",164,161,98.2,161,18,11.2,35,21.7,51,31.7,57,35.4,108,67.1,2574
"East Lyme School District","=""0450011""",06,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",07,"F",28,27,96.4,27,"*","*","*","*","*","*","*","*","*","*",2553
"East Lyme School District","=""0450011""",07,"N",186,185,99.5,185,13,7.0,29,15.7,75,40.5,68,36.8,143,77.3,2611
"East Lyme School District","=""0450011""",07,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",08,"F",30,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",08,"N",179,163,91.1,163,14,8.6,29,17.8,72,44.2,48,29.4,120,73.6,2612
"East Lyme School District","=""0450011""",08,"R",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",03,"F","*","*","*","*",14,38.9,"*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",03,"N",44,44,100.0,44,"*","*",14,31.8,16,36.4,"*","*","*","*",2433
"East Windsor School District","=""0470011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",04,"F","*","*","*","*",12,36.4,12,36.4,"*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",04,"N",41,41,100.0,41,"*","*","*","*",9,22.0,13,31.7,22,53.7,2488
"East Windsor School District","=""0470011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",05,"F",34,33,97.1,33,10,30.3,13,39.4,"*","*","*","*","*","*",2470
"East Windsor School District","=""0470011""",05,"N",39,39,100.0,39,"*","*","*","*",15,38.5,7,17.9,22,56.4,2517
"East Windsor School District","=""0470011""",05,"R",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",06,"F",32,32,100.0,32,"*","*",13,40.6,"*","*",0,0.0,"*","*",2496
"East Windsor School District","=""0470011""",06,"N",38,38,100.0,38,7,18.4,"*","*",19,50.0,"*","*","*","*",2551
"East Windsor School District","=""0470011""",06,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",07,"F","*","*","*","*",9,37.5,"*","*","*","*",0,0.0,"*","*","*"
"East Windsor School District","=""0470011""",07,"N",43,43,100.0,43,"*","*",12,27.9,18,41.9,"*","*","*","*",2549
"East Windsor School District","=""0470011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",08,"F",25,24,96.0,24,"*","*","*","*","*","*","*","*","*","*",2564
"East Windsor School District","=""0470011""",08,"N",43,42,97.7,42,"*","*",8,19.0,24,57.1,"*","*","*","*",2594
"East Windsor School District","=""0470011""",08,"R",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"N",96,94,97.9,94,"*","*","*","*","*","*","*","*","*","*",2557
"Easton School District","=""0460011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
