"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades Combined, Gender"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Pomfret School District","=""1120011""","F",134,134,100.0,134,13,9.7,42,31.3,38,28.4,41,30.6,79,59.0
"Pomfret School District","=""1120011""","M",144,144,100.0,141,15,10.6,34,24.1,41,29.1,51,36.2,92,65.2
"Portland School District","=""1130011""","F",319,312,97.8,312,34,10.9,86,27.6,87,27.9,105,33.7,192,61.5
"Portland School District","=""1130011""","M",325,317,97.5,317,42,13.2,70,22.1,112,35.3,93,29.3,205,64.7
"Preston School District","=""1140011""","F",150,145,96.7,145,17,11.7,49,33.8,40,27.6,39,26.9,79,54.5
"Preston School District","=""1140011""","M",131,123,93.9,123,17,13.8,37,30.1,38,30.9,31,25.2,69,56.1
"Putnam School District","=""1160011""","F",265,257,97.0,256,81,31.6,83,32.4,62,24.2,30,11.7,92,35.9
"Putnam School District","=""1160011""","M",271,264,97.4,264,90,34.1,77,29.2,56,21.2,41,15.5,97,36.7
"Redding School District","=""1170011""","F",327,324,99.1,324,25,7.7,57,17.6,106,32.7,136,42.0,242,74.7
"Redding School District","=""1170011""","M",335,330,98.5,330,26,7.9,62,18.8,95,28.8,147,44.5,242,73.3
"Regional School District 01","=""2010012""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","F",157,155,98.7,155,27,17.4,39,25.2,45,29.0,44,28.4,89,57.4
"Regional School District 04","=""2040012""","M",154,153,99.4,153,34,22.2,41,26.8,45,29.4,33,21.6,78,51.0
"Regional School District 05","=""2050012""","F",371,364,98.1,364,25,6.9,74,20.3,109,29.9,156,42.9,265,72.8
"Regional School District 05","=""2050012""","M",385,374,97.1,374,45,12.0,92,24.6,89,23.8,148,39.6,237,63.4
"Regional School District 06","=""2060012""","F",171,160,93.6,160,28,17.5,47,29.4,51,31.9,34,21.3,85,53.1
"Regional School District 06","=""2060012""","M",160,153,95.6,153,34,22.2,47,30.7,46,30.1,26,17.0,72,47.1
"Regional School District 07","=""2070012""","F",148,141,95.3,141,8,5.7,30,21.3,58,41.1,45,31.9,103,73.0
"Regional School District 07","=""2070012""","M",177,171,96.6,171,31,18.1,35,20.5,55,32.2,50,29.2,105,61.4
"Regional School District 08","=""2080012""","F",294,290,98.6,287,35,12.2,88,30.7,86,30.0,78,27.2,164,57.1
"Regional School District 08","=""2080012""","M",273,271,99.3,271,40,14.8,67,24.7,76,28.0,88,32.5,164,60.5
"Regional School District 10","=""2100012""","F",534,528,98.9,528,74,14.0,157,29.7,140,26.5,157,29.7,297,56.3
"Regional School District 10","=""2100012""","M",600,589,98.2,589,84,14.3,145,24.6,168,28.5,192,32.6,360,61.1
"Regional School District 11","=""2110012""","F",41,41,100.0,41,"*","*",14,34.1,13,31.7,"*","*","*","*"
"Regional School District 11","=""2110012""","M",50,48,96.0,48,11,22.9,20,41.7,"*","*","*","*",17,35.4
"Regional School District 12","=""2120012""","F",163,162,99.4,162,13,8.0,37,22.8,58,35.8,54,33.3,112,69.1
"Regional School District 12","=""2120012""","M",148,147,99.3,147,13,8.8,35,23.8,55,37.4,44,29.9,99,67.3
"Regional School District 13","=""2130012""","F",399,394,98.7,394,45,11.4,139,35.3,120,30.5,90,22.8,210,53.3
"Regional School District 13","=""2130012""","M",428,423,98.8,423,90,21.3,116,27.4,119,28.1,98,23.2,217,51.3
"Regional School District 14","=""2140012""","F",338,335,99.1,335,51,15.2,128,38.2,110,32.8,46,13.7,156,46.6
"Regional School District 14","=""2140012""","M",326,324,99.4,324,70,21.6,105,32.4,88,27.2,61,18.8,149,46.0
"Regional School District 15","=""2150012""","F",889,875,98.4,875,82,9.4,218,24.9,282,32.2,293,33.5,575,65.7
"Regional School District 15","=""2150012""","M",932,918,98.5,918,99,10.8,228,24.8,265,28.9,326,35.5,591,64.4
"Regional School District 16","=""2160012""","F",530,485,91.5,484,76,15.7,157,32.4,144,29.8,107,22.1,251,51.9
"Regional School District 16","=""2160012""","M",539,511,94.8,511,82,16.0,145,28.4,158,30.9,126,24.7,284,55.6
"Regional School District 17","=""2170012""","F",490,486,99.2,486,51,10.5,138,28.4,144,29.6,153,31.5,297,61.1
"Regional School District 17","=""2170012""","M",571,564,98.8,564,72,12.8,152,27.0,159,28.2,181,32.1,340,60.3
"Regional School District 18","=""2180012""","F",310,307,99.0,307,14,4.6,66,21.5,98,31.9,129,42.0,227,73.9
"Regional School District 18","=""2180012""","M",297,293,98.7,293,17,5.8,51,17.4,87,29.7,138,47.1,225,76.8
"Ridgefield School District","=""1180011""","F",1177,1142,97.0,1142,97,8.5,246,21.5,370,32.4,429,37.6,799,70.0
"Ridgefield School District","=""1180011""","M",1206,1176,97.5,1176,108,9.2,232,19.7,344,29.3,492,41.8,836,71.1
"Rocky Hill School District","=""1190011""","F",564,560,99.3,560,79,14.1,160,28.6,150,26.8,171,30.5,321,57.3
"Rocky Hill School District","=""1190011""","M",575,573,99.7,573,95,16.6,155,27.1,135,23.6,188,32.8,323,56.4
"Salem School District","=""1210011""","F",122,122,100.0,122,13,10.7,27,22.1,36,29.5,46,37.7,82,67.2
"Salem School District","=""1210011""","M",124,124,100.0,124,7,5.6,26,21.0,32,25.8,59,47.6,91,73.4
"Salisbury School District","=""1220011""","F",86,86,100.0,86,"*","*","*","*",30,34.9,36,41.9,66,76.7
"Salisbury School District","=""1220011""","M",74,74,100.0,74,"*","*",18,24.3,"*","*",33,44.6,"*","*"
"Scotland School District","=""1230011""","F",34,32,94.1,32,"*","*",14,43.8,"*","*","*","*","*","*"
"Scotland School District","=""1230011""","M",23,23,100.0,23,"*","*",9,39.1,"*","*","*","*","*","*"
"Seymour School District","=""1240011""","F",535,530,99.1,530,109,20.6,169,31.9,150,28.3,102,19.2,252,47.5
"Seymour School District","=""1240011""","M",528,525,99.4,525,109,20.8,157,29.9,140,26.7,119,22.7,259,49.3
"Sharon School District","=""1250011""","F",52,52,100.0,52,16,30.8,18,34.6,"*","*","*","*",18,34.6
"Sharon School District","=""1250011""","M",52,50,96.2,50,18,36.0,"*","*",14,28.0,"*","*","*","*"
"Shelton School District","=""1260011""","F",1129,1115,98.8,1115,160,14.3,328,29.4,341,30.6,286,25.7,627,56.2
"Shelton School District","=""1260011""","M",1186,1171,98.7,1171,197,16.8,308,26.3,336,28.7,330,28.2,666,56.9
"Sherman School District","=""1270011""","F",106,77,72.6,77,7,9.1,19,24.7,28,36.4,23,29.9,51,66.2
"Sherman School District","=""1270011""","M",116,97,83.6,97,16,16.5,22,22.7,26,26.8,33,34.0,59,60.8
"Side By Side Charter School District","=""2700013""","F",67,66,98.5,66,10,15.2,33,50.0,13,19.7,10,15.2,23,34.8
"Side By Side Charter School District","=""2700013""","M",62,62,100.0,62,11,17.7,15,24.2,20,32.3,16,25.8,36,58.1
"Simsbury School District","=""1280011""","F",935,929,99.4,929,90,9.7,204,22.0,280,30.1,355,38.2,635,68.4
"Simsbury School District","=""1280011""","M",990,988,99.8,988,103,10.4,224,22.7,278,28.1,383,38.8,661,66.9
"Somers School District","=""1290011""","F",338,320,94.7,320,44,13.8,105,32.8,104,32.5,67,20.9,171,53.4
"Somers School District","=""1290011""","M",350,343,98.0,343,57,16.6,104,30.3,80,23.3,102,29.7,182,53.1
"South Windsor School District","=""1320011""","F",926,910,98.3,910,68,7.5,205,22.5,266,29.2,371,40.8,637,70.0
"South Windsor School District","=""1320011""","M",938,931,99.3,931,94,10.1,193,20.7,228,24.5,416,44.7,644,69.2
"Southington School District","=""1310011""","F",1545,1531,99.1,1531,205,13.4,478,31.2,497,32.5,351,22.9,848,55.4
"Southington School District","=""1310011""","M",1563,1552,99.3,1552,244,15.7,406,26.2,483,31.1,419,27.0,902,58.1
"Sprague School District","=""1330011""","F",101,101,100.0,101,27,26.7,37,36.6,28,27.7,9,8.9,37,36.6
"Sprague School District","=""1330011""","M",119,118,99.2,118,29,24.6,49,41.5,27,22.9,13,11.0,40,33.9
"Stafford School District","=""1340011""","F",321,313,97.5,313,40,12.8,108,34.5,111,35.5,54,17.3,165,52.7
"Stafford School District","=""1340011""","M",359,356,99.2,356,59,16.6,121,34.0,103,28.9,73,20.5,176,49.4
"Stamford School District","=""1350011""","F",3486,3453,99.1,3453,1087,31.5,975,28.2,744,21.5,647,18.7,1391,40.3
"Stamford School District","=""1350011""","M",3570,3532,98.9,3532,1083,30.7,974,27.6,783,22.2,692,19.6,1475,41.8
"Sterling School District","=""1360011""","F",141,139,98.6,139,42,30.2,62,44.6,24,17.3,11,7.9,35,25.2
"Sterling School District","=""1360011""","M",145,140,96.6,140,54,38.6,45,32.1,28,20.0,13,9.3,41,29.3
"Stonington School District","=""1370011""","F",467,456,97.6,456,56,12.3,113,24.8,144,31.6,143,31.4,287,62.9
"Stonington School District","=""1370011""","M",529,516,97.5,516,75,14.5,115,22.3,138,26.7,188,36.4,326,63.2
"Stratford School District","=""1380011""","F",1593,1577,99.0,1577,576,36.5,550,34.9,295,18.7,156,9.9,451,28.6
"Stratford School District","=""1380011""","M",1636,1623,99.2,1623,617,38.0,492,30.3,340,20.9,174,10.7,514,31.7
"Suffield School District","=""1390011""","F",534,521,97.6,521,98,18.8,167,32.1,149,28.6,107,20.5,256,49.1
"Suffield School District","=""1390011""","M",498,486,97.6,485,90,18.6,146,30.1,143,29.5,106,21.9,249,51.3
"The Bridge Academy District","=""2690013""","F",48,48,100.0,48,21,43.8,27,56.3,0,0.0,0,0.0,0,0.0
"The Bridge Academy District","=""2690013""","M",50,50,100.0,50,31,62.0,14,28.0,"*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","F",82,80,97.6,80,35,43.8,27,33.8,12,15.0,6,7.5,18,22.5
"The Gilbert School District","=""9020022""","M",90,87,96.7,87,37,42.5,22,25.3,20,23.0,8,9.2,28,32.2
"Thomaston School District","=""1400011""","F",243,240,98.8,240,39,16.3,92,38.3,73,30.4,36,15.0,109,45.4
"Thomaston School District","=""1400011""","M",213,213,100.0,213,57,26.8,68,31.9,55,25.8,33,15.5,88,41.3
"Thompson School District","=""1410011""","F",227,214,94.3,214,82,38.3,86,40.2,38,17.8,8,3.7,46,21.5
"Thompson School District","=""1410011""","M",273,263,96.3,263,95,36.1,90,34.2,56,21.3,22,8.4,78,29.7
"Tolland School District","=""1420011""","F",597,592,99.2,592,48,8.1,160,27.0,213,36.0,171,28.9,384,64.9
"Tolland School District","=""1420011""","M",614,612,99.7,612,56,9.2,140,22.9,229,37.4,187,30.6,416,68.0
"Torrington School District","=""1430011""","F",1002,954,95.2,954,341,35.7,372,39.0,184,19.3,57,6.0,241,25.3
"Torrington School District","=""1430011""","M",1076,1036,96.3,1036,361,34.8,390,37.6,214,20.7,71,6.9,285,27.5
"Trailblazers Academy District","=""2780013""","F",61,55,90.2,55,46,83.6,"*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","M",68,65,95.6,65,48,73.8,"*","*","*","*",0,0.0,"*","*"
"Trumbull School District","=""1440011""","F",1481,1457,98.4,1456,84,5.8,237,16.3,439,30.2,696,47.8,1135,78.0
"Trumbull School District","=""1440011""","M",1525,1507,98.8,1507,104,6.9,276,18.3,426,28.3,701,46.5,1127,74.8
"Unified School District #2","=""3470015""","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","M",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","F",28,28,100.0,28,"*","*","*","*",10,35.7,"*","*","*","*"
"Union School District","=""1450011""","M",21,21,100.0,21,"*","*","*","*",7,33.3,"*","*","*","*"
"Vernon School District","=""1460011""","F",672,665,99.0,664,223,33.6,228,34.3,151,22.7,62,9.3,213,32.1
"Vernon School District","=""1460011""","M",740,723,97.7,723,244,33.7,233,32.2,165,22.8,81,11.2,246,34.0
"Voluntown School District","=""1470011""","F",84,84,100.0,84,8,9.5,30,35.7,33,39.3,13,15.5,46,54.8
"Voluntown School District","=""1470011""","M",90,90,100.0,90,16,17.8,21,23.3,33,36.7,20,22.2,53,58.9
"Wallingford School District","=""1480011""","F",1323,1312,99.2,1312,273,20.8,434,33.1,404,30.8,201,15.3,605,46.1
"Wallingford School District","=""1480011""","M",1371,1352,98.6,1352,276,20.4,440,32.5,388,28.7,248,18.3,636,47.0
"Waterbury School District","=""1510011""","F",4150,4130,99.5,4130,2358,57.1,1128,27.3,516,12.5,128,3.1,644,15.6
"Waterbury School District","=""1510011""","M",4287,4268,99.6,4268,2455,57.5,1114,26.1,524,12.3,175,4.1,699,16.4
"Waterford School District","=""1520011""","F",610,610,100.0,610,108,17.7,201,33.0,175,28.7,126,20.7,301,49.3
"Waterford School District","=""1520011""","M",605,604,99.8,604,122,20.2,166,27.5,154,25.5,162,26.8,316,52.3
"Watertown School District","=""1530011""","F",612,606,99.0,606,136,22.4,229,37.8,167,27.6,74,12.2,241,39.8
"Watertown School District","=""1530011""","M",706,699,99.0,699,191,27.3,237,33.9,178,25.5,93,13.3,271,38.8
"West Hartford School District","=""1550011""","F",2166,2146,99.1,2144,342,16.0,566,26.4,645,30.1,591,27.6,1236,57.6
"West Hartford School District","=""1550011""","M",2255,2234,99.1,2233,391,17.5,543,24.3,621,27.8,678,30.4,1299,58.2
"West Haven School District","=""1560011""","F",1296,1284,99.1,1284,383,29.8,448,34.9,293,22.8,160,12.5,453,35.3
"West Haven School District","=""1560011""","M",1336,1323,99.0,1323,404,30.5,410,31.0,327,24.7,182,13.8,509,38.5
"Westbrook School District","=""1540011""","F",145,144,99.3,144,12,8.3,48,33.3,36,25.0,48,33.3,84,58.3
"Westbrook School District","=""1540011""","M",178,178,100.0,178,17,9.6,42,23.6,53,29.8,66,37.1,119,66.9
"Weston School District","=""1570011""","F",528,515,97.5,515,35,6.8,122,23.7,181,35.1,177,34.4,358,69.5
"Weston School District","=""1570011""","M",580,568,97.9,568,44,7.7,104,18.3,199,35.0,221,38.9,420,73.9
"Westport School District","=""1580011""","F",1296,1257,97.0,1253,103,8.2,236,18.8,406,32.4,508,40.5,914,72.9
"Westport School District","=""1580011""","M",1365,1342,98.3,1340,103,7.7,221,16.5,350,26.1,666,49.7,1016,75.8
"Wethersfield School District","=""1590011""","F",804,796,99.0,796,117,14.7,198,24.9,239,30.0,242,30.4,481,60.4
"Wethersfield School District","=""1590011""","M",822,809,98.4,809,143,17.7,210,26.0,226,27.9,230,28.4,456,56.4
"Willington School District","=""1600011""","F",139,133,95.7,133,27,20.3,41,30.8,44,33.1,21,15.8,65,48.9
"Willington School District","=""1600011""","M",149,141,94.6,141,22,15.6,52,36.9,39,27.7,28,19.9,67,47.5
"Wilton School District","=""1610011""","F",986,962,97.6,962,90,9.4,241,25.1,330,34.3,301,31.3,631,65.6
"Wilton School District","=""1610011""","M",1002,987,98.5,986,87,8.8,229,23.2,292,29.6,378,38.3,670,68.0
"Winchester School District","=""1620011""","F",158,157,99.4,157,67,42.7,49,31.2,33,21.0,8,5.1,41,26.1
"Winchester School District","=""1620011""","M",175,166,94.9,166,58,34.9,54,32.5,35,21.1,19,11.4,54,32.5
"Windham School District","=""1630011""","F",755,749,99.2,748,314,42.0,260,34.8,126,16.8,48,6.4,174,23.3
"Windham School District","=""1630011""","M",822,812,98.8,810,366,45.2,225,27.8,139,17.2,80,9.9,219,27.0
"Windsor Locks School District","=""1650011""","F",353,343,97.2,343,103,30.0,111,32.4,84,24.5,45,13.1,129,37.6
"Windsor Locks School District","=""1650011""","M",367,357,97.3,357,119,33.3,107,30.0,84,23.5,47,13.2,131,36.7
"Windsor School District","=""1640011""","F",658,647,98.3,647,202,31.2,199,30.8,153,23.6,93,14.4,246,38.0
"Windsor School District","=""1640011""","M",713,705,98.9,705,220,31.2,202,28.7,173,24.5,110,15.6,283,40.1
"Wolcott School District","=""1660011""","F",526,526,100.0,526,43,8.2,164,31.2,163,31.0,156,29.7,319,60.6
"Wolcott School District","=""1660011""","M",564,558,98.9,558,81,14.5,170,30.5,166,29.7,141,25.3,307,55.0
"Woodbridge School District","=""1670011""","F",230,217,94.3,217,18,8.3,44,20.3,63,29.0,92,42.4,155,71.4
"Woodbridge School District","=""1670011""","M",208,199,95.7,199,19,9.5,39,19.6,67,33.7,74,37.2,141,70.9
"Woodstock School District","=""1690011""","F",294,277,94.2,277,38,13.7,99,35.7,92,33.2,48,17.3,140,50.5
"Woodstock School District","=""1690011""","M",293,286,97.6,286,52,18.2,85,29.7,89,31.1,60,21.0,149,52.1

