"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, Gender"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Plainfield School District","=""1090011""","F",597,569,95.3,569,102,17.9,148,26.0,206,36.2,113,19.9,319,56.1
"Plainfield School District","=""1090011""","M",638,600,94.0,599,185,30.9,183,30.6,163,27.2,68,11.4,231,38.6
"Plainville School District","=""1100011""","F",602,596,99.0,596,58,9.7,149,25.0,251,42.1,138,23.2,389,65.3
"Plainville School District","=""1100011""","M",653,648,99.2,647,164,25.3,170,26.3,213,32.9,100,15.5,313,48.4
"Plymouth School District","=""1110011""","F",387,375,96.9,375,57,15.2,103,27.5,138,36.8,77,20.5,215,57.3
"Plymouth School District","=""1110011""","M",412,400,97.1,399,103,25.8,113,28.3,115,28.8,68,17.0,183,45.9
"Pomfret School District","=""1120011""","F",144,144,100.0,143,11,7.7,26,18.2,58,40.6,48,33.6,106,74.1
"Pomfret School District","=""1120011""","M",149,149,100.0,146,9,6.2,28,19.2,56,38.4,53,36.3,109,74.7
"Portland School District","=""1130011""","F",366,342,93.4,342,11,3.2,38,11.1,127,37.1,166,48.5,293,85.7
"Portland School District","=""1130011""","M",366,354,96.7,354,34,9.6,71,20.1,138,39.0,111,31.4,249,70.3
"Preston School District","=""1140011""","F",152,143,94.1,143,18,12.6,25,17.5,60,42.0,40,28.0,100,69.9
"Preston School District","=""1140011""","M",130,120,92.3,120,23,19.2,25,20.8,38,31.7,34,28.3,72,60.0
"Putnam School District","=""1160011""","F",324,317,97.8,313,68,21.7,86,27.5,103,32.9,56,17.9,159,50.8
"Putnam School District","=""1160011""","M",306,299,97.7,295,95,32.2,91,30.8,70,23.7,39,13.2,109,36.9
"Redding School District","=""1170011""","F",335,304,90.7,301,13,4.3,34,11.3,115,38.2,139,46.2,254,84.4
"Redding School District","=""1170011""","M",361,339,93.9,335,39,11.6,60,17.9,119,35.5,117,34.9,236,70.4
"Regional School District 01","=""2010012""","F",59,49,83.1,49,"*","*",13,26.5,23,46.9,"*","*","*","*"
"Regional School District 01","=""2010012""","M",53,47,88.7,47,"*","*",14,29.8,11,23.4,"*","*","*","*"
"Regional School District 04","=""2040012""","F",249,245,98.4,243,7,2.9,33,13.6,123,50.6,80,32.9,203,83.5
"Regional School District 04","=""2040012""","M",232,226,97.4,226,19,8.4,56,24.8,107,47.3,44,19.5,151,66.8
"Regional School District 05","=""2050012""","F",563,528,93.8,528,50,9.5,65,12.3,217,41.1,196,37.1,413,78.2
"Regional School District 05","=""2050012""","M",595,568,95.5,568,114,20.1,108,19.0,207,36.4,139,24.5,346,60.9
"Regional School District 06","=""2060012""","F",237,219,92.4,219,16,7.3,48,21.9,81,37.0,74,33.8,155,70.8
"Regional School District 06","=""2060012""","M",209,190,90.9,189,27,14.3,61,32.3,70,37.0,31,16.4,101,53.4
"Regional School District 07","=""2070012""","F",252,241,95.6,240,26,10.8,43,17.9,94,39.2,77,32.1,171,71.3
"Regional School District 07","=""2070012""","M",272,260,95.6,258,71,27.5,58,22.5,85,32.9,44,17.1,129,50.0
"Regional School District 08","=""2080012""","F",398,397,99.7,396,38,9.6,63,15.9,181,45.7,114,28.8,295,74.5
"Regional School District 08","=""2080012""","M",423,417,98.6,412,52,12.6,101,24.5,167,40.5,92,22.3,259,62.9
"Regional School District 09","=""2090012""","F",131,38,29.0,38,0,0.0,"*","*","*","*",22,57.9,"*","*"
"Regional School District 09","=""2090012""","M",120,36,30.0,35,"*","*","*","*",13,37.1,15,42.9,28,80.0
"Regional School District 10","=""2100012""","F",639,626,98.0,625,36,5.8,87,13.9,246,39.4,256,41.0,502,80.3
"Regional School District 10","=""2100012""","M",719,711,98.9,710,71,10.0,157,22.1,277,39.0,205,28.9,482,67.9
"Regional School District 11","=""2110012""","F",67,67,100.0,67,14,20.9,16,23.9,26,38.8,11,16.4,37,55.2
"Regional School District 11","=""2110012""","M",76,75,98.7,73,14,19.2,15,20.5,37,50.7,7,9.6,44,60.3
"Regional School District 12","=""2120012""","F",208,204,98.1,203,12,5.9,32,15.8,79,38.9,80,39.4,159,78.3
"Regional School District 12","=""2120012""","M",203,201,99.0,200,24,12.0,41,20.5,76,38.0,59,29.5,135,67.5
"Regional School District 13","=""2130012""","F",484,478,98.8,478,24,5.0,95,19.9,212,44.4,147,30.8,359,75.1
"Regional School District 13","=""2130012""","M",523,516,98.7,516,86,16.7,146,28.3,172,33.3,112,21.7,284,55.0
"Regional School District 14","=""2140012""","F",461,445,96.5,445,34,7.6,88,19.8,177,39.8,146,32.8,323,72.6
"Regional School District 14","=""2140012""","M",438,433,98.9,433,94,21.7,108,24.9,157,36.3,74,17.1,231,53.3
"Regional School District 15","=""2150012""","F",1058,1036,97.9,1034,48,4.6,120,11.6,398,38.5,468,45.3,866,83.8
"Regional School District 15","=""2150012""","M",1113,1093,98.2,1090,102,9.4,181,16.6,444,40.7,363,33.3,807,74.0
"Regional School District 16","=""2160012""","F",608,586,96.4,585,66,11.3,135,23.1,237,40.5,147,25.1,384,65.6
"Regional School District 16","=""2160012""","M",652,633,97.1,633,151,23.9,172,27.2,215,34.0,95,15.0,310,49.0
"Regional School District 17","=""2170012""","F",591,587,99.3,587,27,4.6,87,14.8,237,40.4,236,40.2,473,80.6
"Regional School District 17","=""2170012""","M",657,651,99.1,651,78,12.0,147,22.6,242,37.2,184,28.3,426,65.4
"Regional School District 18","=""2180012""","F",371,363,97.8,361,10,2.8,48,13.3,129,35.7,174,48.2,303,83.9
"Regional School District 18","=""2180012""","M",383,373,97.4,373,31,8.3,75,20.1,144,38.6,123,33.0,267,71.6
"Regional School District 19","=""2190012""","F",153,22,14.4,22,"*","*",6,27.3,8,36.4,"*","*","*","*"
"Regional School District 19","=""2190012""","M",124,31,25.0,31,"*","*",9,29.0,9,29.0,"*","*","*","*"
"Ridgefield School District","=""1180011""","F",1389,1260,90.7,1260,37,2.9,132,10.5,396,31.4,695,55.2,1091,86.6
"Ridgefield School District","=""1180011""","M",1448,1300,89.8,1298,87,6.7,204,15.7,470,36.2,537,41.4,1007,77.6
"Rocky Hill School District","=""1190011""","F",660,600,90.9,600,36,6.0,86,14.3,239,39.8,239,39.8,478,79.7
"Rocky Hill School District","=""1190011""","M",653,608,93.1,607,87,14.3,106,17.5,218,35.9,196,32.3,414,68.2
"Salem School District","=""1210011""","F",130,130,100.0,130,8,6.2,15,11.5,47,36.2,60,46.2,107,82.3
"Salem School District","=""1210011""","M",136,136,100.0,136,15,11.0,28,20.6,55,40.4,38,27.9,93,68.4
"Salisbury School District","=""1220011""","F",81,80,98.8,80,"*","*","*","*",25,31.3,47,58.8,72,90.0
"Salisbury School District","=""1220011""","M",84,82,97.6,82,"*","*","*","*",24,29.3,39,47.6,63,76.8
"Scotland School District","=""1230011""","F",34,34,100.0,34,"*","*","*","*",10,29.4,11,32.4,21,61.8
"Scotland School District","=""1230011""","M",34,34,100.0,34,"*","*","*","*",12,35.3,11,32.4,23,67.6
"Seymour School District","=""1240011""","F",633,621,98.1,621,82,13.2,140,22.5,244,39.3,155,25.0,399,64.3
"Seymour School District","=""1240011""","M",628,621,98.9,621,165,26.6,157,25.3,196,31.6,103,16.6,299,48.1
"Sharon School District","=""1250011""","F",57,44,77.2,44,10,22.7,"*","*",17,38.6,"*","*","*","*"
"Sharon School District","=""1250011""","M",52,43,82.7,43,18,41.9,13,30.2,"*","*","*","*",12,27.9
"Shelton School District","=""1260011""","F",1363,1344,98.6,1343,121,9.0,244,18.2,496,36.9,482,35.9,978,72.8
"Shelton School District","=""1260011""","M",1375,1358,98.8,1358,218,16.1,279,20.5,494,36.4,367,27.0,861,63.4
"Sherman School District","=""1270011""","F",114,55,48.2,54,"*","*","*","*",19,35.2,22,40.7,41,75.9
"Sherman School District","=""1270011""","M",110,64,58.2,63,"*","*",12,19.0,26,41.3,"*","*","*","*"
"Side By Side Charter School District","=""2700013""","F",65,65,100.0,65,"*","*",18,27.7,26,40.0,"*","*","*","*"
"Side By Side Charter School District","=""2700013""","M",64,64,100.0,64,"*","*",18,28.1,27,42.2,"*","*","*","*"
"Simsbury School District","=""1280011""","F",1109,1093,98.6,1093,42,3.8,114,10.4,337,30.8,600,54.9,937,85.7
"Simsbury School District","=""1280011""","M",1226,1208,98.5,1207,98,8.1,208,17.2,423,35.0,478,39.6,901,74.6
"Somers School District","=""1290011""","F",408,404,99.0,404,20,5.0,76,18.8,169,41.8,139,34.4,308,76.2
"Somers School District","=""1290011""","M",426,424,99.5,423,71,16.8,103,24.3,152,35.9,97,22.9,249,58.9
"South Windsor School District","=""1320011""","F",1063,947,89.1,947,71,7.5,138,14.6,321,33.9,417,44.0,738,77.9
"South Windsor School District","=""1320011""","M",1145,1070,93.4,1069,144,13.5,231,21.6,378,35.4,316,29.6,694,64.9
"Southington School District","=""1310011""","F",1727,1709,99.0,1707,145,8.5,324,19.0,671,39.3,567,33.2,1238,72.5
"Southington School District","=""1310011""","M",1817,1793,98.7,1789,292,16.3,407,22.8,654,36.6,436,24.4,1090,60.9
"Sprague School District","=""1330011""","F",105,103,98.1,103,14,13.6,23,22.3,44,42.7,22,21.4,66,64.1
"Sprague School District","=""1330011""","M",125,124,99.2,124,28,22.6,41,33.1,43,34.7,12,9.7,55,44.4
"Stafford School District","=""1340011""","F",383,378,98.7,378,34,9.0,69,18.3,150,39.7,125,33.1,275,72.8
"Stafford School District","=""1340011""","M",433,425,98.2,425,71,16.7,101,23.8,163,38.4,90,21.2,253,59.5
"Stamford Academy District","=""2820013""","F",10,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","M",24,13,54.2,12,"*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","F",4004,3882,97.0,3877,823,21.2,951,24.5,1239,32.0,864,22.3,2103,54.2
"Stamford School District","=""1350011""","M",4052,3904,96.3,3897,1145,29.4,1037,26.6,1120,28.7,595,15.3,1715,44.0
"Sterling School District","=""1360011""","F",147,147,100.0,147,22,15.0,42,28.6,50,34.0,33,22.4,83,56.5
"Sterling School District","=""1360011""","M",168,165,98.2,164,52,31.7,53,32.3,47,28.7,12,7.3,59,36.0
"Stonington School District","=""1370011""","F",553,460,83.2,457,40,8.8,71,15.5,145,31.7,201,44.0,346,75.7
"Stonington School District","=""1370011""","M",641,549,85.6,548,95,17.3,135,24.6,174,31.8,144,26.3,318,58.0
"Stratford School District","=""1380011""","F",1877,1833,97.7,1830,300,16.4,447,24.4,649,35.5,434,23.7,1083,59.2
"Stratford School District","=""1380011""","M",1897,1864,98.3,1862,494,26.5,537,28.8,577,31.0,254,13.6,831,44.6
"Suffield School District","=""1390011""","F",659,642,97.4,642,35,5.5,116,18.1,267,41.6,224,34.9,491,76.5
"Suffield School District","=""1390011""","M",614,590,96.1,586,90,15.4,116,19.8,211,36.0,169,28.8,380,64.8
"The Bridge Academy District","=""2690013""","F",70,69,98.6,69,"*","*",30,43.5,27,39.1,"*","*","*","*"
"The Bridge Academy District","=""2690013""","M",66,66,100.0,66,26,39.4,30,45.5,10,15.2,0,0.0,10,15.2
"The Gilbert School District","=""9020022""","F",125,102,81.6,102,"*","*",32,31.4,41,40.2,"*","*","*","*"
"The Gilbert School District","=""9020022""","M",159,128,80.5,128,54,42.2,46,35.9,"*","*","*","*",28,21.9
"Thomaston School District","=""1400011""","F",264,262,99.2,262,33,12.6,60,22.9,108,41.2,61,23.3,169,64.5
"Thomaston School District","=""1400011""","M",244,240,98.4,239,54,22.6,71,29.7,90,37.7,24,10.0,114,47.7
"Thompson School District","=""1410011""","F",273,259,94.9,259,45,17.4,71,27.4,105,40.5,38,14.7,143,55.2
"Thompson School District","=""1410011""","M",301,290,96.3,288,65,22.6,89,30.9,102,35.4,32,11.1,134,46.5
"Tolland School District","=""1420011""","F",727,697,95.9,697,60,8.6,108,15.5,270,38.7,259,37.2,529,75.9
"Tolland School District","=""1420011""","M",744,726,97.6,726,101,13.9,155,21.3,272,37.5,198,27.3,470,64.7
"Torrington School District","=""1430011""","F",1101,1018,92.5,1016,183,18.0,282,27.8,390,38.4,161,15.8,551,54.2
"Torrington School District","=""1430011""","M",1231,1147,93.2,1141,355,31.1,317,27.8,328,28.7,141,12.4,469,41.1
"Trailblazers Academy District","=""2780013""","F",59,59,100.0,58,35,60.3,15,25.9,"*","*","*","*",8,13.8
"Trailblazers Academy District","=""2780013""","M",74,73,98.6,73,49,67.1,14,19.2,"*","*","*","*",10,13.7
"Trumbull School District","=""1440011""","F",1754,1524,86.9,1521,104,6.8,225,14.8,566,37.2,626,41.2,1192,78.4
"Trumbull School District","=""1440011""","M",1812,1642,90.6,1641,220,13.4,367,22.4,562,34.2,492,30.0,1054,64.2
"Unified School District #2","=""3470015""","F",20,14,70.0,8,"*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","M",51,43,84.3,41,"*","*","*","*",0,0.0,"*","*","*","*"
"Union School District","=""1450011""","F",31,31,100.0,31,"*","*","*","*",17,54.8,"*","*","*","*"
"Union School District","=""1450011""","M",23,23,100.0,23,"*","*","*","*",7,30.4,"*","*","*","*"
"Vernon School District","=""1460011""","F",779,754,96.8,754,156,20.7,204,27.1,248,32.9,146,19.4,394,52.3
"Vernon School District","=""1460011""","M",822,799,97.2,797,285,35.8,219,27.5,199,25.0,94,11.8,293,36.8
"Voluntown School District","=""1470011""","F",95,94,98.9,94,9,9.6,15,16.0,35,37.2,35,37.2,70,74.5
"Voluntown School District","=""1470011""","M",100,100,100.0,100,17,17.0,21,21.0,41,41.0,21,21.0,62,62.0
"Wallingford School District","=""1480011""","F",1627,1589,97.7,1587,193,12.2,372,23.4,652,41.1,370,23.3,1022,64.4
"Wallingford School District","=""1480011""","M",1629,1595,97.9,1595,371,23.3,413,25.9,518,32.5,293,18.4,811,50.8
"Waterbury School District","=""1510011""","F",4701,4613,98.1,4601,1892,41.1,1288,28.0,1063,23.1,358,7.8,1421,30.9
"Waterbury School District","=""1510011""","M",4784,4660,97.4,4649,2582,55.5,1095,23.6,731,15.7,241,5.2,972,20.9
"Waterford School District","=""1520011""","F",698,691,99.0,689,61,8.9,134,19.4,281,40.8,213,30.9,494,71.7
"Waterford School District","=""1520011""","M",708,703,99.3,703,109,15.5,169,24.0,273,38.8,152,21.6,425,60.5
"Watertown School District","=""1530011""","F",732,651,88.9,651,55,8.4,144,22.1,278,42.7,174,26.7,452,69.4
"Watertown School District","=""1530011""","M",799,732,91.6,731,162,22.2,188,25.7,253,34.6,128,17.5,381,52.1
"West Hartford School District","=""1550011""","F",2570,2434,94.7,2428,179,7.4,356,14.7,840,34.6,1053,43.4,1893,78.0
"West Hartford School District","=""1550011""","M",2652,2539,95.7,2533,331,13.1,506,20.0,926,36.6,770,30.4,1696,67.0
"West Haven School District","=""1560011""","F",1513,1482,98.0,1481,335,22.6,393,26.5,512,34.6,241,16.3,753,50.8
"West Haven School District","=""1560011""","M",1561,1526,97.8,1526,513,33.6,431,28.2,411,26.9,171,11.2,582,38.1
"Westbrook School District","=""1540011""","F",186,158,84.9,158,8,5.1,19,12.0,49,31.0,82,51.9,131,82.9
"Westbrook School District","=""1540011""","M",212,178,84.0,178,10,5.6,28,15.7,75,42.1,65,36.5,140,78.7
"Weston School District","=""1570011""","F",659,604,91.7,602,22,3.7,76,12.6,245,40.7,259,43.0,504,83.7
"Weston School District","=""1570011""","M",690,635,92.0,633,56,8.8,114,18.0,251,39.7,212,33.5,463,73.1
"Westport School District","=""1580011""","F",1552,1342,86.5,1342,40,3.0,109,8.1,468,34.9,725,54.0,1193,88.9
"Westport School District","=""1580011""","M",1625,1438,88.5,1438,73,5.1,191,13.3,539,37.5,635,44.2,1174,81.6
"Wethersfield School District","=""1590011""","F",977,909,93.0,906,126,13.9,204,22.5,326,36.0,250,27.6,576,63.6
"Wethersfield School District","=""1590011""","M",955,885,92.7,882,203,23.0,239,27.1,289,32.8,151,17.1,440,49.9
"Willington School District","=""1600011""","F",140,139,99.3,139,22,15.8,30,21.6,56,40.3,31,22.3,87,62.6
"Willington School District","=""1600011""","M",142,135,95.1,135,32,23.7,41,30.4,40,29.6,22,16.3,62,45.9
"Wilton School District","=""1610011""","F",1179,1150,97.5,1150,79,6.9,154,13.4,511,44.4,406,35.3,917,79.7
"Wilton School District","=""1610011""","M",1191,1170,98.2,1168,143,12.2,236,20.2,455,39.0,334,28.6,789,67.6
"Winchester School District","=""1620011""","F",151,147,97.4,147,32,21.8,42,28.6,38,25.9,35,23.8,73,49.7
"Winchester School District","=""1620011""","M",164,163,99.4,159,55,34.6,42,26.4,37,23.3,25,15.7,62,39.0
"Windham School District","=""1630011""","F",753,736,97.7,735,276,37.6,221,30.1,174,23.7,64,8.7,238,32.4
"Windham School District","=""1630011""","M",827,802,97.0,797,408,51.2,205,25.7,142,17.8,42,5.3,184,23.1
"Windsor Locks School District","=""1650011""","F",433,425,98.2,425,81,19.1,113,26.6,152,35.8,79,18.6,231,54.4
"Windsor Locks School District","=""1650011""","M",445,437,98.2,436,162,37.2,122,28.0,120,27.5,32,7.3,152,34.9
"Windsor School District","=""1640011""","F",761,674,88.6,672,142,21.1,164,24.4,228,33.9,138,20.5,366,54.5
"Windsor School District","=""1640011""","M",845,756,89.5,756,267,35.3,202,26.7,195,25.8,92,12.2,287,38.0
"Wolcott School District","=""1660011""","F",649,648,99.8,648,54,8.3,128,19.8,273,42.1,193,29.8,466,71.9
"Wolcott School District","=""1660011""","M",687,682,99.3,682,140,20.5,196,28.7,230,33.7,116,17.0,346,50.7
"Woodbridge School District","=""1670011""","F",223,215,96.4,215,11,5.1,35,16.3,66,30.7,103,47.9,169,78.6
"Woodbridge School District","=""1670011""","M",223,206,92.4,205,27,13.2,41,20.0,64,31.2,73,35.6,137,66.8
"Woodstock Academy District","=""9030022""","F",134,34,25.4,33,"*","*","*","*",8,24.2,15,45.5,23,69.7
"Woodstock Academy District","=""9030022""","M",108,20,18.5,20,"*","*","*","*",9,45.0,9,45.0,18,90.0
"Woodstock School District","=""1690011""","F",301,293,97.3,291,19,6.5,53,18.2,108,37.1,111,38.1,219,75.3
"Woodstock School District","=""1690011""","M",296,290,98.0,290,51,17.6,48,16.6,111,38.3,80,27.6,191,65.9

