"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, High Needs (F/R, EL or SWD)"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Plainville School District","=""1100011""","Y",519,514,99.0,514,235,45.7,159,30.9,91,17.7,29,5.6,120,23.3
"Plainville School District","=""1100011""","N",736,733,99.6,733,167,22.8,228,31.1,221,30.2,117,16.0,338,46.1
"Plymouth School District","=""1110011""","Y",315,303,96.2,303,159,52.5,84,27.7,47,15.5,13,4.3,60,19.8
"Plymouth School District","=""1110011""","N",482,469,97.3,466,103,22.1,149,32.0,153,32.8,61,13.1,214,45.9
"Pomfret School District","=""1120011""","Y",69,69,100.0,68,16,23.5,26,38.2,17,25.0,9,13.2,26,38.2
"Pomfret School District","=""1120011""","N",224,224,100.0,221,17,7.7,54,24.4,75,33.9,75,33.9,150,67.9
"Portland School District","=""1130011""","Y",190,185,97.4,185,65,35.1,69,37.3,32,17.3,19,10.3,51,27.6
"Portland School District","=""1130011""","N",544,511,93.9,511,30,5.9,118,23.1,193,37.8,170,33.3,363,71.0
"Preston School District","=""1140011""","Y",108,101,93.5,101,32,31.7,39,38.6,23,22.8,7,6.9,30,29.7
"Preston School District","=""1140011""","N",174,161,92.5,161,7,4.3,47,29.2,59,36.6,48,29.8,107,66.5
"Putnam School District","=""1160011""","Y",381,373,97.9,369,186,50.4,125,33.9,45,12.2,13,3.5,58,15.7
"Putnam School District","=""1160011""","N",249,246,98.8,242,56,23.1,90,37.2,60,24.8,36,14.9,96,39.7
"Redding School District","=""1170011""","Y",107,93,86.9,93,32,34.4,33,35.5,16,17.2,12,12.9,28,30.1
"Redding School District","=""1170011""","N",588,536,91.2,535,37,6.9,102,19.1,176,32.9,220,41.1,396,74.0
"Regional School District 01","=""2010012""","Y",33,30,90.9,30,17,56.7,8,26.7,"*","*","*","*","*","*"
"Regional School District 01","=""2010012""","N",79,75,94.9,73,17,23.3,27,37.0,"*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Y",109,104,95.4,104,46,44.2,36,34.6,"*","*","*","*",22,21.2
"Regional School District 04","=""2040012""","N",372,366,98.4,366,"*","*",115,31.4,130,35.5,"*","*","*","*"
"Regional School District 05","=""2050012""","Y",158,149,94.3,149,84,56.4,36,24.2,18,12.1,11,7.4,29,19.5
"Regional School District 05","=""2050012""","N",1000,952,95.2,950,152,16.0,217,22.8,247,26.0,334,35.2,581,61.2
"Regional School District 06","=""2060012""","Y",110,93,84.5,93,48,51.6,24,25.8,"*","*","*","*",21,22.6
"Regional School District 06","=""2060012""","N",336,308,91.7,308,"*","*",105,34.1,85,27.6,"*","*","*","*"
"Regional School District 07","=""2070012""","Y",95,86,90.5,84,47,56.0,19,22.6,12,14.3,6,7.1,18,21.4
"Regional School District 07","=""2070012""","N",429,412,96.0,412,80,19.4,92,22.3,128,31.1,112,27.2,240,58.3
"Regional School District 08","=""2080012""","Y",131,127,96.9,126,70,55.6,36,28.6,14,11.1,6,4.8,20,15.9
"Regional School District 08","=""2080012""","N",690,687,99.6,682,108,15.8,168,24.6,206,30.2,200,29.3,406,59.5
"Regional School District 09","=""2090012""","Y",26,10,38.5,10,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","N",225,82,36.4,82,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Y",237,227,95.8,227,74,32.6,81,35.7,51,22.5,21,9.3,72,31.7
"Regional School District 10","=""2100012""","N",1121,1108,98.8,1108,89,8.0,296,26.7,375,33.8,348,31.4,723,65.3
"Regional School District 11","=""2110012""","Y",66,63,95.5,63,38,60.3,"*","*","*","*",0,0.0,"*","*"
"Regional School District 11","=""2110012""","N",77,76,98.7,76,32,42.1,27,35.5,"*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Y",87,87,100.0,85,36,42.4,22,25.9,19,22.4,8,9.4,27,31.8
"Regional School District 12","=""2120012""","N",326,320,98.2,318,34,10.7,100,31.4,97,30.5,87,27.4,184,57.9
"Regional School District 13","=""2130012""","Y",220,213,96.8,213,95,44.6,82,38.5,29,13.6,7,3.3,36,16.9
"Regional School District 13","=""2130012""","N",789,779,98.7,779,119,15.3,250,32.1,237,30.4,173,22.2,410,52.6
"Regional School District 14","=""2140012""","Y",172,168,97.7,168,87,51.8,52,31.0,20,11.9,9,5.4,29,17.3
"Regional School District 14","=""2140012""","N",727,709,97.5,709,110,15.5,244,34.4,213,30.0,142,20.0,355,50.1
"Regional School District 15","=""2150012""","Y",349,337,96.6,336,158,47.0,107,31.8,51,15.2,20,6.0,71,21.1
"Regional School District 15","=""2150012""","N",1821,1785,98.0,1785,100,5.6,497,27.8,608,34.1,580,32.5,1188,66.6
"Regional School District 16","=""2160012""","Y",305,286,93.8,285,136,47.7,82,28.8,53,18.6,14,4.9,67,23.5
"Regional School District 16","=""2160012""","N",955,908,95.1,908,165,18.2,286,31.5,288,31.7,169,18.6,457,50.3
"Regional School District 17","=""2170012""","Y",281,278,98.9,278,128,46.0,94,33.8,35,12.6,21,7.6,56,20.1
"Regional School District 17","=""2170012""","N",967,961,99.4,961,105,10.9,272,28.3,293,30.5,291,30.3,584,60.8
"Regional School District 18","=""2180012""","Y",138,132,95.7,131,38,29.0,42,32.1,32,24.4,19,14.5,51,38.9
"Regional School District 18","=""2180012""","N",617,597,96.8,597,41,6.9,114,19.1,187,31.3,255,42.7,442,74.0
"Regional School District 19","=""2190012""","Y",80,19,23.8,19,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","N",197,33,16.8,33,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Y",311,277,89.1,277,130,46.9,77,27.8,55,19.9,15,5.4,70,25.3
"Ridgefield School District","=""1180011""","N",2526,2245,88.9,2245,113,5.0,531,23.7,768,34.2,833,37.1,1601,71.3
"Rocky Hill School District","=""1190011""","Y",290,274,94.5,274,125,45.6,76,27.7,54,19.7,19,6.9,73,26.6
"Rocky Hill School District","=""1190011""","N",1024,936,91.4,936,91,9.7,272,29.1,289,30.9,284,30.3,573,61.2
"Salem School District","=""1210011""","Y",71,71,100.0,71,20,28.2,25,35.2,15,21.1,11,15.5,26,36.6
"Salem School District","=""1210011""","N",195,195,100.0,195,7,3.6,24,12.3,81,41.5,83,42.6,164,84.1
"Salisbury School District","=""1220011""","Y",38,37,97.4,37,"*","*",10,27.0,7,18.9,"*","*","*","*"
"Salisbury School District","=""1220011""","N",127,126,99.2,126,"*","*",30,23.8,44,34.9,"*","*","*","*"
"Scotland School District","=""1230011""","Y",29,28,96.6,28,"*","*",11,39.3,"*","*","*","*","*","*"
"Scotland School District","=""1230011""","N",39,39,100.0,39,"*","*",10,25.6,"*","*","*","*","*","*"
"Seymour School District","=""1240011""","Y",462,453,98.1,451,215,47.7,126,27.9,71,15.7,39,8.6,110,24.4
"Seymour School District","=""1240011""","N",799,787,98.5,787,141,17.9,251,31.9,211,26.8,184,23.4,395,50.2
"Sharon School District","=""1250011""","Y",36,26,72.2,26,17,65.4,"*","*","*","*",0,0.0,"*","*"
"Sharon School District","=""1250011""","N",73,61,83.6,61,8,13.1,"*","*",16,26.2,"*","*","*","*"
"Shelton School District","=""1260011""","Y",822,811,98.7,810,323,39.9,279,34.4,142,17.5,66,8.1,208,25.7
"Shelton School District","=""1260011""","N",1913,1894,99.0,1894,208,11.0,560,29.6,629,33.2,497,26.2,1126,59.5
"Sherman School District","=""1270011""","Y",48,25,52.1,24,13,54.2,8,33.3,"*","*","*","*","*","*"
"Sherman School District","=""1270011""","N",176,95,54.0,93,9,9.7,27,29.0,"*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Y",63,63,100.0,63,17,27.0,26,41.3,"*","*","*","*",20,31.7
"Side By Side Charter School District","=""2700013""","N",66,66,100.0,66,"*","*",21,31.8,22,33.3,"*","*","*","*"
"Simsbury School District","=""1280011""","Y",418,404,96.7,404,168,41.6,132,32.7,58,14.4,46,11.4,104,25.7
"Simsbury School District","=""1280011""","N",1914,1897,99.1,1895,121,6.4,388,20.5,632,33.4,754,39.8,1386,73.1
"Somers School District","=""1290011""","Y",151,149,98.7,149,79,53.0,46,30.9,"*","*","*","*",24,16.1
"Somers School District","=""1290011""","N",681,678,99.6,677,"*","*",220,32.5,219,32.3,"*","*","*","*"
"South Windsor School District","=""1320011""","Y",536,504,94.0,503,162,32.2,173,34.4,108,21.5,60,11.9,168,33.4
"South Windsor School District","=""1320011""","N",1672,1512,90.4,1512,123,8.1,319,21.1,438,29.0,632,41.8,1070,70.8
"Southington School District","=""1310011""","Y",849,824,97.1,821,331,40.3,274,33.4,170,20.7,46,5.6,216,26.3
"Southington School District","=""1310011""","N",2693,2677,99.4,2677,243,9.1,726,27.1,1002,37.4,706,26.4,1708,63.8
"Sprague School District","=""1330011""","Y",132,132,100.0,132,44,33.3,56,42.4,24,18.2,8,6.1,32,24.2
"Sprague School District","=""1330011""","N",99,98,99.0,98,17,17.3,41,41.8,24,24.5,16,16.3,40,40.8
"Stafford School District","=""1340011""","Y",314,307,97.8,307,104,33.9,115,37.5,64,20.8,24,7.8,88,28.7
"Stafford School District","=""1340011""","N",501,495,98.8,495,55,11.1,153,30.9,186,37.6,101,20.4,287,58.0
"Stamford Academy District","=""2820013""","Y","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Stamford Academy District","=""2820013""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Y",4624,4490,97.1,4483,2322,51.8,1294,28.9,643,14.3,224,5.0,867,19.3
"Stamford School District","=""1350011""","N",3433,3360,97.9,3359,547,16.3,786,23.4,1018,30.3,1008,30.0,2026,60.3
"Sterling School District","=""1360011""","Y",129,125,96.9,125,81,64.8,36,28.8,8,6.4,0,0.0,8,6.4
"Sterling School District","=""1360011""","N",186,185,99.5,185,47,25.4,86,46.5,42,22.7,10,5.4,52,28.1
"Stonington School District","=""1370011""","Y",358,316,88.3,316,119,37.7,103,32.6,63,19.9,31,9.8,94,29.7
"Stonington School District","=""1370011""","N",837,685,81.8,684,64,9.4,149,21.8,236,34.5,235,34.4,471,68.9
"Stratford School District","=""1380011""","Y",1941,1911,98.5,1908,1100,57.7,553,29.0,199,10.4,56,2.9,255,13.4
"Stratford School District","=""1380011""","N",1830,1790,97.8,1790,518,28.9,668,37.3,418,23.4,186,10.4,604,33.7
"Suffield School District","=""1390011""","Y",217,196,90.3,196,98,50.0,62,31.6,27,13.8,9,4.6,36,18.4
"Suffield School District","=""1390011""","N",1056,1031,97.6,1031,140,13.6,341,33.1,348,33.8,202,19.6,550,53.3
"The Bridge Academy District","=""2690013""","Y",114,114,100.0,114,63,55.3,"*","*","*","*",0,0.0,"*","*"
"The Bridge Academy District","=""2690013""","N",22,21,95.5,21,8,38.1,9,42.9,"*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Y",145,122,84.1,122,77,63.1,31,25.4,"*","*","*","*",14,11.5
"The Gilbert School District","=""9020022""","N",140,115,82.1,115,47,40.9,40,34.8,"*","*","*","*",28,24.3
"Thomaston School District","=""1400011""","Y",172,170,98.8,169,75,44.4,48,28.4,33,19.5,13,7.7,46,27.2
"Thomaston School District","=""1400011""","N",336,335,99.7,334,45,13.5,120,35.9,105,31.4,64,19.2,169,50.6
"Thompson School District","=""1410011""","Y",228,216,94.7,215,122,56.7,64,29.8,"*","*","*","*",29,13.5
"Thompson School District","=""1410011""","N",347,332,95.7,332,94,28.3,136,41.0,"*","*","*","*",102,30.7
"Tolland School District","=""1420011""","Y",246,236,95.9,235,88,37.4,79,33.6,55,23.4,13,5.5,68,28.9
"Tolland School District","=""1420011""","N",1224,1190,97.2,1189,64,5.4,304,25.6,456,38.4,365,30.7,821,69.0
"Torrington School District","=""1430011""","Y",1302,1219,93.6,1217,621,51.0,399,32.8,158,13.0,39,3.2,197,16.2
"Torrington School District","=""1430011""","N",1032,934,90.5,933,252,27.0,360,38.6,248,26.6,73,7.8,321,34.4
"Trailblazers Academy District","=""2780013""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Y",662,584,88.2,583,232,39.8,179,30.7,110,18.9,62,10.6,172,29.5
"Trumbull School District","=""1440011""","N",2904,2584,89.0,2584,223,8.6,621,24.0,834,32.3,906,35.1,1740,67.3
"Unified School District #2","=""3470015""","Y",73,56,76.7,51,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Union School District","=""1450011""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Y",762,737,96.7,737,402,54.5,247,33.5,70,9.5,18,2.4,88,11.9
"Vernon School District","=""1460011""","N",841,815,96.9,815,184,22.6,282,34.6,253,31.0,96,11.8,349,42.8
"Voluntown School District","=""1470011""","Y",74,73,98.6,73,"*","*",22,30.1,12,16.4,"*","*","*","*"
"Voluntown School District","=""1470011""","N",121,121,100.0,121,"*","*",38,31.4,54,44.6,"*","*","*","*"
"Wallingford School District","=""1480011""","Y",947,916,96.7,916,400,43.7,336,36.7,141,15.4,39,4.3,180,19.7
"Wallingford School District","=""1480011""","N",2311,2278,98.6,2278,375,16.5,742,32.6,688,30.2,473,20.8,1161,51.0
"Waterbury School District","=""1510011""","Y",7959,7828,98.4,7823,5286,67.6,1767,22.6,633,8.1,137,1.8,770,9.8
"Waterbury School District","=""1510011""","N",1533,1516,98.9,1515,572,37.8,491,32.4,340,22.4,112,7.4,452,29.8
"Waterford School District","=""1520011""","Y",417,409,98.1,409,221,54.0,108,26.4,55,13.4,25,6.1,80,19.6
"Waterford School District","=""1520011""","N",989,986,99.7,986,133,13.5,353,35.8,292,29.6,208,21.1,500,50.7
"Watertown School District","=""1530011""","Y",519,483,93.1,483,211,43.7,174,36.0,77,15.9,21,4.3,98,20.3
"Watertown School District","=""1530011""","N",1007,890,88.4,890,191,21.5,301,33.8,255,28.7,143,16.1,398,44.7
"West Hartford School District","=""1550011""","Y",1462,1389,95.0,1387,607,43.8,442,31.9,233,16.8,105,7.6,338,24.4
"West Hartford School District","=""1550011""","N",3762,3566,94.8,3562,328,9.2,867,24.3,1192,33.5,1175,33.0,2367,66.5
"West Haven School District","=""1560011""","Y",2088,2042,97.8,2041,1025,50.2,678,33.2,268,13.1,70,3.4,338,16.6
"West Haven School District","=""1560011""","N",988,972,98.4,971,258,26.6,321,33.1,265,27.3,127,13.1,392,40.4
"Westbrook School District","=""1540011""","Y",103,90,87.4,90,27,30.0,35,38.9,22,24.4,6,6.7,28,31.1
"Westbrook School District","=""1540011""","N",295,247,83.7,247,8,3.2,62,25.1,90,36.4,87,35.2,177,71.7
"Weston School District","=""1570011""","Y",140,121,86.4,121,45,37.2,42,34.7,27,22.3,7,5.8,34,28.1
"Weston School District","=""1570011""","N",1210,1116,92.2,1114,59,5.3,225,20.2,371,33.3,459,41.2,830,74.5
"Westport School District","=""1580011""","Y",420,370,88.1,370,152,41.1,113,30.5,61,16.5,44,11.9,105,28.4
"Westport School District","=""1580011""","N",2758,2414,87.5,2414,99,4.1,393,16.3,738,30.6,1184,49.0,1922,79.6
"Wethersfield School District","=""1590011""","Y",586,563,96.1,562,286,50.9,169,30.1,86,15.3,21,3.7,107,19.0
"Wethersfield School District","=""1590011""","N",1346,1241,92.2,1241,180,14.5,398,32.1,397,32.0,266,21.4,663,53.4
"Willington School District","=""1600011""","Y",90,88,97.8,87,32,36.8,31,35.6,14,16.1,10,11.5,24,27.6
"Willington School District","=""1600011""","N",192,187,97.4,187,22,11.8,62,33.2,69,36.9,34,18.2,103,55.1
"Wilton School District","=""1610011""","Y",328,319,97.3,318,152,47.8,100,31.4,45,14.2,21,6.6,66,20.8
"Wilton School District","=""1610011""","N",2042,1997,97.8,1997,163,8.2,574,28.7,680,34.1,580,29.0,1260,63.1
"Winchester School District","=""1620011""","Y",209,208,99.5,207,105,50.7,55,26.6,33,15.9,14,6.8,47,22.7
"Winchester School District","=""1620011""","N",105,105,100.0,103,24,23.3,34,33.0,28,27.2,17,16.5,45,43.7
"Windham School District","=""1630011""","Y",1306,1270,97.2,1264,763,60.4,338,26.7,124,9.8,39,3.1,163,12.9
"Windham School District","=""1630011""","N",275,274,99.6,274,72,26.3,90,32.8,68,24.8,44,16.1,112,40.9
"Windsor Locks School District","=""1650011""","Y",419,411,98.1,410,226,55.1,112,27.3,61,14.9,11,2.7,72,17.6
"Windsor Locks School District","=""1650011""","N",461,456,98.9,454,82,18.1,201,44.3,124,27.3,47,10.4,171,37.7
"Windsor School District","=""1640011""","Y",702,635,90.5,632,360,57.0,173,27.4,74,11.7,25,4.0,99,15.7
"Windsor School District","=""1640011""","N",903,802,88.8,801,175,21.8,251,31.3,214,26.7,161,20.1,375,46.8
"Wolcott School District","=""1660011""","Y",357,355,99.4,355,140,39.4,111,31.3,59,16.6,45,12.7,104,29.3
"Wolcott School District","=""1660011""","N",980,978,99.8,977,132,13.5,336,34.4,327,33.5,182,18.6,509,52.1
"Woodbridge School District","=""1670011""","Y",78,70,89.7,70,30,42.9,13,18.6,15,21.4,12,17.1,27,38.6
"Woodbridge School District","=""1670011""","N",368,352,95.7,352,23,6.5,98,27.8,94,26.7,137,38.9,231,65.6
"Woodstock Academy District","=""9030022""","Y",20,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","N",222,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","Y",122,119,97.5,119,49,41.2,40,33.6,19,16.0,11,9.2,30,25.2
"Woodstock School District","=""1690011""","N",475,463,97.5,462,59,12.8,157,34.0,146,31.6,100,21.6,246,53.2

