"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades, English Learner Status (EL)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"East Windsor School District","=""0470011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"N",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"N",12,12,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"N",104,98,94.2,98,"*","*","*","*",33,33.7,56,57.1,89,90.8,2505
"Easton School District","=""0460011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"N",97,95,97.9,95,8,8.4,22,23.2,29,30.5,36,37.9,65,68.4,2607
"Easton School District","=""0460011""",08,"N",107,96,89.7,96,7,7.3,12,12.5,34,35.4,43,44.8,77,80.2,2640
"Education Connection","=""2420014""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",04,"N",62,62,100.0,62,10,16.1,9,14.5,18,29.0,25,40.3,43,69.4,2511
"Elm City College Preparatory School District","=""2890013""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2512
"Elm City College Preparatory School District","=""2890013""",06,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",08,"N",59,59,100.0,59,14,23.7,14,23.7,10,16.9,21,35.6,31,52.5,2589
"Enfield School District","=""0490011""",03,"N",372,369,99.2,369,"*","*","*","*","*","*","*","*","*","*",2437
"Enfield School District","=""0490011""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",04,"N",373,371,99.5,371,"*","*","*","*","*","*","*","*","*","*",2488
"Enfield School District","=""0490011""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",05,"N",383,383,100.0,383,"*","*","*","*","*","*","*","*","*","*",2493
"Enfield School District","=""0490011""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",07,"N",372,370,99.5,370,"*","*","*","*","*","*","*","*","*","*",2531
"Enfield School District","=""0490011""",07,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",06,"N",81,79,97.5,79,"*","*","*","*",28,35.4,27,34.2,55,69.6,2585
"Fairfield School District","=""0510011""",03,"N",714,706,98.9,706,"*","*","*","*","*","*","*","*","*","*",2469
"Fairfield School District","=""0510011""",03,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",04,"N",847,843,99.5,843,"*","*","*","*","*","*","*","*","*","*",2512
"Fairfield School District","=""0510011""",04,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",05,"N",750,742,98.9,742,"*","*","*","*","*","*","*","*","*","*",2547
"Fairfield School District","=""0510011""",05,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",06,"N",756,747,98.8,747,"*","*","*","*","*","*","*","*","*","*",2576
"Fairfield School District","=""0510011""",06,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",07,"N",789,773,98.0,773,"*","*","*","*","*","*","*","*","*","*",2588
"Fairfield School District","=""0510011""",07,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",08,"N",785,771,98.2,771,"*","*","*","*","*","*","*","*","*","*",2610
"Fairfield School District","=""0510011""",08,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",03,"N",296,296,100.0,296,"*","*","*","*","*","*","*","*","*","*",2494
"Farmington School District","=""0520011""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",04,"N",315,315,100.0,315,"*","*","*","*","*","*","*","*","*","*",2539
"Farmington School District","=""0520011""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",05,"N",305,304,99.7,304,"*","*","*","*","*","*","*","*","*","*",2562
"Farmington School District","=""0520011""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",03,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"N",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"N",20,20,100.0,20,9,45.0,7,35.0,"*","*","*","*","*","*",2490
"Franklin School District","=""0530011""",07,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"N",21,20,95.2,20,9,45.0,"*","*","*","*","*","*","*","*",2535
"Glastonbury School District","=""0540011""",03,"N",416,415,99.8,415,"*","*","*","*","*","*","*","*","*","*",2493
"Glastonbury School District","=""0540011""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",07,"N",516,514,99.6,514,"*","*","*","*","*","*","*","*","*","*",2602
"Glastonbury School District","=""0540011""",07,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",04,"N",132,131,99.2,131,7,5.3,36,27.5,47,35.9,41,31.3,88,67.2,2516
"Granby School District","=""0560011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",06,"N",155,153,98.7,153,13,8.5,35,22.9,39,25.5,66,43.1,105,68.6,2591
"Granby School District","=""0560011""",07,"N",151,149,98.7,149,17,11.4,40,26.8,46,30.9,46,30.9,92,61.7,2590
"Granby School District","=""0560011""",08,"N",157,154,98.1,154,22,14.3,45,29.2,46,29.9,41,26.6,87,56.5,2590
"Great Oaks Charter School District","=""2940013""",06,"N",83,83,100.0,83,60,72.3,17,20.5,"*","*","*","*","*","*",2420
"Great Oaks Charter School District","=""2940013""",06,"Y",22,22,100.0,22,10,45.5,"*","*","*","*",0,0.0,"*","*",2477
"Great Oaks Charter School District","=""2940013""",07,"N",98,95,96.9,95,"*","*","*","*","*","*","*","*","*","*",2455
"Great Oaks Charter School District","=""2940013""",07,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""",03,"N",653,651,99.7,651,47,7.2,97,14.9,204,31.3,303,46.5,507,77.9,2490
"Greenwich School District","=""0570011""",03,"Y",46,46,100.0,46,11,23.9,13,28.3,16,34.8,6,13.0,22,47.8,2433
"Greenwich School District","=""0570011""",04,"N",630,629,99.8,629,51,8.1,134,21.3,187,29.7,257,40.9,444,70.6,2526
"Greenwich School District","=""0570011""",04,"Y",44,44,100.0,44,12,27.3,19,43.2,6,13.6,7,15.9,13,29.5,2459
"Greenwich School District","=""0570011""",05,"N",655,652,99.5,652,"*","*",150,23.0,"*","*",266,40.8,"*","*",2555
"Greenwich School District","=""0570011""",05,"Y",35,35,100.0,35,14,40.0,"*","*","*","*",8,22.9,"*","*",2497
"Greenwich School District","=""0570011""",06,"N",607,601,99.0,601,"*","*","*","*","*","*","*","*","*","*",2574
"Greenwich School District","=""0570011""",06,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""",07,"N",609,606,99.5,606,76,12.5,"*","*","*","*",243,40.1,"*","*",2601
"Greenwich School District","=""0570011""",07,"Y",33,33,100.0,33,19,57.6,"*","*","*","*",7,21.2,"*","*",2512
"Greenwich School District","=""0570011""",08,"N",624,623,99.8,623,"*","*","*","*","*","*","*","*","*","*",2626
"Greenwich School District","=""0570011""",08,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",07,"N",148,146,98.6,146,34,23.3,51,34.9,37,25.3,24,16.4,61,41.8,2544
"Griswold School District","=""0580011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",03,"N",360,360,100.0,360,"*","*","*","*","*","*","*","*","*","*",2438
"Groton School District","=""0590011""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",04,"N",336,334,99.4,334,"*","*","*","*","*","*","*","*","*","*",2495
"Groton School District","=""0590011""",04,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",05,"N",294,291,99.0,291,"*","*","*","*","*","*","*","*","*","*",2511
"Groton School District","=""0590011""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",06,"N",311,310,99.7,310,"*","*","*","*","*","*","*","*","*","*",2529
"Groton School District","=""0590011""",06,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",07,"N",318,316,99.4,316,"*","*","*","*","*","*","*","*","*","*",2536
"Groton School District","=""0590011""",07,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",08,"N",276,270,97.8,269,"*","*","*","*","*","*","*","*","*","*",2548
"Groton School District","=""0590011""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",03,"N",251,251,100.0,250,"*","*","*","*","*","*","*","*","*","*",2493
"Guilford School District","=""0600011""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""",03,"N",372,366,98.4,366,"*","*",88,24.0,114,31.1,"*","*","*","*",2444
"Hamden School District","=""0620011""",03,"Y",27,27,100.0,27,13,48.1,"*","*",6,22.2,"*","*","*","*",2392
"Hamden School District","=""0620011""",04,"N",382,377,98.7,377,"*","*","*","*","*","*","*","*","*","*",2477
"Hamden School District","=""0620011""",04,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""",05,"N",403,399,99.0,399,"*","*","*","*","*","*","*","*","*","*",2497
"Hamden School District","=""0620011""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""",06,"N",370,366,98.9,366,117,32.0,"*","*","*","*","*","*","*","*",2514
"Hamden School District","=""0620011""",06,"Y",27,27,100.0,27,19,70.4,"*","*","*","*","*","*","*","*",2455
"Hamden School District","=""0620011""",07,"N",378,367,97.1,367,"*","*","*","*","*","*","*","*","*","*",2528
"Hamden School District","=""0620011""",07,"Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""",08,"N",409,400,97.8,400,"*","*","*","*","*","*","*","*","*","*",2520
"Hamden School District","=""0620011""",08,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",03,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",04,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",05,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",06,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""",03,"N",1214,1185,97.6,1184,546,46.1,346,29.2,"*","*","*","*",292,24.7,2387
"Hartford School District","=""0640011""",03,"Y",350,345,98.6,345,255,73.9,65,18.8,"*","*","*","*",25,7.2,2341
"Hartford School District","=""0640011""",04,"N",1309,1294,98.9,1294,578,44.7,459,35.5,"*","*","*","*",257,19.9,2424
"Hartford School District","=""0640011""",04,"Y",340,331,97.4,330,239,72.4,76,23.0,"*","*","*","*",15,4.5,2376
"Hartford School District","=""0640011""",05,"N",1168,1152,98.6,1152,639,55.5,303,26.3,124,10.8,86,7.5,210,18.2,2450
"Hartford School District","=""0640011""",05,"Y",295,290,98.3,290,243,83.8,40,13.8,7,2.4,0,0.0,7,2.4,2399
"Hartford School District","=""0640011""",06,"N",1253,1233,98.4,1233,641,52.0,362,29.4,"*","*","*","*","*","*",2465
"Hartford School District","=""0640011""",06,"Y",255,251,98.4,251,220,87.6,27,10.8,"*","*","*","*","*","*",2379
"Hartford School District","=""0640011""",07,"N",1375,1357,98.7,1356,731,53.9,408,30.1,"*","*","*","*","*","*",2470
"Hartford School District","=""0640011""",07,"Y",245,238,97.1,238,210,88.2,23,9.7,"*","*","*","*","*","*",2390
"Hartford School District","=""0640011""",08,"N",1339,1286,96.0,1284,820,63.9,262,20.4,110,8.6,92,7.2,202,15.7,2477
"Hartford School District","=""0640011""",08,"Y",226,220,97.3,220,209,95.0,11,5.0,0,0.0,0,0.0,0,0.0,2393
"Hartland School District","=""0650011""",03,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""",04,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""",05,"N",22,22,100.0,22,"*","*",11,50.0,7,31.8,"*","*","*","*",2503
"Hartland School District","=""0650011""",06,"N",32,31,96.9,31,6,19.4,7,22.6,7,22.6,11,35.5,18,58.1,2553
"Hartland School District","=""0650011""",07,"N",25,25,100.0,25,"*","*",6,24.0,9,36.0,"*","*","*","*",2561
"Hartland School District","=""0650011""",08,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""",03,"N",91,91,100.0,91,13,14.3,25,27.5,43,47.3,10,11.0,53,58.2,2437
"Hebron School District","=""0670011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""",05,"N",108,108,100.0,108,17,15.7,33,30.6,39,36.1,19,17.6,58,53.7,2521
"Hebron School District","=""0670011""",06,"N",120,120,100.0,120,17,14.2,22,18.3,51,42.5,30,25.0,81,67.5,2562
"Highville Charter School District","=""2860013""",03,"N",40,40,100.0,40,14,35.0,16,40.0,"*","*","*","*",10,25.0,2400
"Highville Charter School District","=""2860013""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",05,"N",40,40,100.0,40,23,57.5,"*","*","*","*",0,0.0,"*","*",2445
"Highville Charter School District","=""2860013""",06,"N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Highville Charter School District","=""2860013""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",07,"N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Highville Charter School District","=""2860013""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",08,"N",37,37,100.0,37,"*","*",13,35.1,11,29.7,"*","*","*","*",2544
"Integrated Day Charter School District","=""2640013""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",05,"N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Integrated Day Charter School District","=""2640013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",07,"N",32,32,100.0,32,"*","*",10,31.3,10,31.3,"*","*","*","*",2544
"Integrated Day Charter School District","=""2640013""",08,"N",35,35,100.0,35,12,34.3,14,40.0,"*","*","*","*",9,25.7,2529
"Interdistrict School for Arts and Comm District","=""2650013""",06,"N",85,85,100.0,85,"*","*","*","*","*","*","*","*","*","*",2439
"Interdistrict School for Arts and Comm District","=""2650013""",06,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Interdistrict School for Arts and Comm District","=""2650013""",07,"N",75,75,100.0,75,"*","*","*","*","*","*","*","*","*","*",2483
"Interdistrict School for Arts and Comm District","=""2650013""",07,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Interdistrict School for Arts and Comm District","=""2650013""",08,"N",75,72,96.0,72,"*","*","*","*","*","*","*","*","*","*",2488
"Interdistrict School for Arts and Comm District","=""2650013""",08,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Jumoke Academy District","=""2610013""",03,"N",68,68,100.0,68,24,35.3,23,33.8,"*","*","*","*",21,30.9,2399
"Jumoke Academy District","=""2610013""",04,"N",64,64,100.0,64,21,32.8,25,39.1,"*","*","*","*",18,28.1,2447
"Jumoke Academy District","=""2610013""",05,"N",76,76,100.0,76,45,59.2,23,30.3,8,10.5,0,0.0,8,10.5,2441
"Jumoke Academy District","=""2610013""",06,"N",53,53,100.0,53,23,43.4,17,32.1,"*","*","*","*",13,24.5,2483
"Jumoke Academy District","=""2610013""",07,"N",72,72,100.0,72,37,51.4,26,36.1,"*","*","*","*",9,12.5,2488
"Jumoke Academy District","=""2610013""",08,"N",86,86,100.0,86,43,50.0,27,31.4,9,10.5,7,8.1,16,18.6,2498
"Kent School District","=""0680011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
