"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"East Windsor School District","=""0470011""",11,"ELA","Y",23,23,100.0,23,"*","*","*","*",8,34.8,"*","*","*","*",2552
"East Windsor School District","=""0470011""",11,"ELA","N",45,44,97.8,44,"*","*","*","*",20,45.5,"*","*","*","*",2598
"East Windsor School District","=""0470011""",11,"Math","Y",23,23,100.0,23,12,52.2,"*","*","*","*","*","*","*","*",2528
"East Windsor School District","=""0470011""",11,"Math","N",45,44,97.8,44,13,29.5,"*","*","*","*","*","*","*","*",2585
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"ELA","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"Math","Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"ELA","Y",11,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"Math","Y",11,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"ELA","Y",15,15,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"Math","Y",15,14,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"ELA","Y",31,25,80.6,25,11,44.0,"*","*",7,28.0,"*","*","*","*",2521
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"ELA","N",38,29,76.3,29,12,41.4,"*","*",6,20.7,"*","*","*","*",2537
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"Math","Y",31,25,80.6,25,22,88.0,"*","*","*","*",0,0.0,"*","*",2460
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"Math","N",38,29,76.3,29,23,79.3,"*","*",0,0.0,"*","*","*","*",2482
"Eastford School District","=""0390011""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"ELA","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"Math","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"ELA","Y",21,21,100.0,21,"*","*",8,38.1,"*","*","*","*","*","*",2427
"Easton School District","=""0460011""",03,"ELA","N",82,82,100.0,82,0,0.0,11,13.4,"*","*","*","*",71,86.6,2502
"Easton School District","=""0460011""",03,"Math","Y",21,21,100.0,21,"*","*",9,42.9,6,28.6,"*","*","*","*",2419
"Easton School District","=""0460011""",03,"Math","N",82,82,100.0,82,"*","*",18,22.0,28,34.1,"*","*","*","*",2483
"Easton School District","=""0460011""",04,"ELA","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"ELA","N",101,101,100.0,101,"*","*","*","*","*","*","*","*","*","*",2544
"Easton School District","=""0460011""",04,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"Math","N",101,101,100.0,101,"*","*","*","*","*","*","*","*","*","*",2518
"Easton School District","=""0460011""",05,"ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"ELA","N",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*",2566
"Easton School District","=""0460011""",05,"Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"Math","N",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*",2546
"Easton School District","=""0460011""",06,"ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"ELA","N",85,84,98.8,84,"*","*","*","*","*","*","*","*","*","*",2589
"Easton School District","=""0460011""",06,"Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"Math","N",85,85,100.0,85,"*","*","*","*","*","*","*","*","*","*",2578
"Easton School District","=""0460011""",07,"ELA","Y",10,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"ELA","N",94,94,100.0,94,"*","*","*","*","*","*","*","*","*","*",2596
"Easton School District","=""0460011""",07,"Math","Y",10,8,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"Math","N",94,94,100.0,94,"*","*","*","*","*","*","*","*","*","*",2596
"Easton School District","=""0460011""",08,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",08,"ELA","N",108,103,95.4,103,"*","*","*","*","*","*","*","*","*","*",2630
"Easton School District","=""0460011""",08,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",08,"Math","N",108,103,95.4,103,"*","*","*","*","*","*","*","*","*","*",2641
"Education Connection","=""2420014""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"ELA","Y",37,37,100.0,37,"*","*",10,27.0,10,27.0,"*","*","*","*",2401
"Ellington School District","=""0480011""",03,"ELA","N",164,164,100.0,164,"*","*",26,15.9,44,26.8,"*","*","*","*",2495
"Ellington School District","=""0480011""",03,"Math","Y",37,37,100.0,37,13,35.1,17,45.9,"*","*","*","*",7,18.9,2389
"Ellington School District","=""0480011""",03,"Math","N",164,164,100.0,164,"*","*",29,17.7,75,45.7,"*","*","*","*",2477
"Ellington School District","=""0480011""",04,"ELA","Y",46,44,95.7,44,"*","*",10,22.7,11,25.0,"*","*","*","*",2455
"Ellington School District","=""0480011""",04,"ELA","N",169,169,100.0,169,"*","*","*","*",41,24.3,105,62.1,146,86.4,2549
"Ellington School District","=""0480011""",04,"Math","Y",46,45,97.8,45,"*","*",11,24.4,11,24.4,"*","*","*","*",2458
"Ellington School District","=""0480011""",04,"Math","N",169,169,100.0,169,"*","*","*","*",63,37.3,71,42.0,134,79.3,2539
"Ellington School District","=""0480011""",05,"ELA","Y",36,36,100.0,36,"*","*","*","*",17,47.2,"*","*","*","*",2500
"Ellington School District","=""0480011""",05,"ELA","N",188,186,98.9,185,"*","*","*","*",70,37.8,"*","*","*","*",2579
"Ellington School District","=""0480011""",05,"Math","Y",36,36,100.0,36,17,47.2,"*","*",8,22.2,"*","*","*","*",2472
"Ellington School District","=""0480011""",05,"Math","N",187,185,98.9,185,"*","*",48,25.9,65,35.1,"*","*","*","*",2550
"Ellington School District","=""0480011""",06,"ELA","Y",35,34,97.1,34,"*","*",20,58.8,8,23.5,"*","*","*","*",2511
"Ellington School District","=""0480011""",06,"ELA","N",171,169,98.8,169,"*","*",23,13.6,84,49.7,"*","*","*","*",2595
"Ellington School District","=""0480011""",06,"Math","Y",35,34,97.1,34,14,41.2,17,50.0,"*","*","*","*","*","*",2473
"Ellington School District","=""0480011""",06,"Math","N",171,169,98.8,169,17,10.1,66,39.1,"*","*","*","*","*","*",2559
"Ellington School District","=""0480011""",07,"ELA","Y",38,38,100.0,38,"*","*",10,26.3,17,44.7,"*","*","*","*",2552
"Ellington School District","=""0480011""",07,"ELA","N",171,170,99.4,170,"*","*",18,10.6,84,49.4,"*","*","*","*",2629
"Ellington School District","=""0480011""",07,"Math","Y",38,38,100.0,37,14,37.8,14,37.8,"*","*","*","*",9,24.3,2499
"Ellington School District","=""0480011""",07,"Math","N",171,170,99.4,170,"*","*",46,27.1,59,34.7,"*","*","*","*",2585
"Ellington School District","=""0480011""",08,"ELA","Y",48,48,100.0,48,"*","*",21,43.8,18,37.5,"*","*","*","*",2551
"Ellington School District","=""0480011""",08,"ELA","N",173,171,98.8,171,"*","*",18,10.5,83,48.5,"*","*","*","*",2645
"Ellington School District","=""0480011""",08,"Math","Y",48,48,100.0,48,22,45.8,17,35.4,"*","*","*","*",9,18.8,2512
"Ellington School District","=""0480011""",08,"Math","N",173,171,98.8,171,12,7.0,37,21.6,"*","*","*","*",122,71.3,2631
"Ellington School District","=""0480011""",11,"ELA","Y",27,24,88.9,23,20,87.0,0,0.0,"*","*","*","*","*","*",2437
"Ellington School District","=""0480011""",11,"ELA","N",153,142,92.8,127,55,43.3,27,21.3,"*","*","*","*","*","*",2530
"Ellington School District","=""0480011""",11,"Math","Y",27,25,92.6,24,18,75.0,"*","*","*","*",0,0.0,"*","*",2449
"Ellington School District","=""0480011""",11,"Math","N",153,144,94.1,126,42,33.3,"*","*","*","*",28,22.2,"*","*",2604
"Elm City College Preparatory School District","=""2890013""",03,"ELA","Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2419
"Elm City College Preparatory School District","=""2890013""",03,"ELA","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",03,"Math","Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2448
"Elm City College Preparatory School District","=""2890013""",03,"Math","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",04,"ELA","Y",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*",2484
"Elm City College Preparatory School District","=""2890013""",04,"ELA","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",04,"Math","Y",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*",2486
"Elm City College Preparatory School District","=""2890013""",04,"Math","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"ELA","Y",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2514
"Elm City College Preparatory School District","=""2890013""",06,"ELA","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"Math","Y",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2483
"Elm City College Preparatory School District","=""2890013""",06,"Math","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",07,"ELA","Y",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2554
"Elm City College Preparatory School District","=""2890013""",07,"ELA","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",07,"Math","Y",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2542
"Elm City College Preparatory School District","=""2890013""",07,"Math","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",08,"ELA","Y",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2574
"Elm City College Preparatory School District","=""2890013""",08,"ELA","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",08,"Math","Y",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2563
"Elm City College Preparatory School District","=""2890013""",08,"Math","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",03,"ELA","Y",169,167,98.8,167,42,25.1,59,35.3,44,26.3,22,13.2,66,39.5,2414
"Enfield School District","=""0490011""",03,"ELA","N",201,201,100.0,201,19,9.5,53,26.4,68,33.8,61,30.3,129,64.2,2454
"Enfield School District","=""0490011""",03,"Math","Y",171,169,98.8,169,"*","*",64,37.9,50,29.6,"*","*","*","*",2407
"Enfield School District","=""0490011""",03,"Math","N",201,201,100.0,201,"*","*",70,34.8,84,41.8,"*","*","*","*",2444
"Enfield School District","=""0490011""",04,"ELA","Y",192,190,99.0,190,74,38.9,52,27.4,46,24.2,18,9.5,64,33.7,2439
"Enfield School District","=""0490011""",04,"ELA","N",197,197,100.0,197,18,9.1,57,28.9,75,38.1,47,23.9,122,61.9,2495
"Enfield School District","=""0490011""",04,"Math","Y",192,192,100.0,191,50,26.2,88,46.1,43,22.5,10,5.2,53,27.7,2449
"Enfield School District","=""0490011""",04,"Math","N",197,197,100.0,197,13,6.6,64,32.5,87,44.2,33,16.8,120,60.9,2495
"Enfield School District","=""0490011""",05,"ELA","Y",167,165,98.8,164,50,30.5,44,26.8,55,33.5,15,9.1,70,42.7,2485
"Enfield School District","=""0490011""",05,"ELA","N",177,177,100.0,177,12,6.8,32,18.1,81,45.8,52,29.4,133,75.1,2547
"Enfield School District","=""0490011""",05,"Math","Y",167,165,98.8,165,67,40.6,60,36.4,25,15.2,13,7.9,38,23.0,2474
"Enfield School District","=""0490011""",05,"Math","N",177,177,100.0,177,23,13.0,71,40.1,55,31.1,28,15.8,83,46.9,2522
"Enfield School District","=""0490011""",06,"ELA","Y",154,150,97.4,150,54,36.0,49,32.7,39,26.0,8,5.3,47,31.3,2493
"Enfield School District","=""0490011""",06,"ELA","N",218,217,99.5,217,21,9.7,65,30.0,98,45.2,33,15.2,131,60.4,2549
"Enfield School District","=""0490011""",06,"Math","Y",154,150,97.4,149,61,40.9,51,34.2,29,19.5,8,5.4,37,24.8,2493
"Enfield School District","=""0490011""",06,"Math","N",218,217,99.5,216,27,12.5,96,44.4,61,28.2,32,14.8,93,43.1,2543
"Enfield School District","=""0490011""",07,"ELA","Y",138,135,97.8,133,42,31.6,47,35.3,"*","*","*","*",44,33.1,2516
"Enfield School District","=""0490011""",07,"ELA","N",200,200,100.0,200,"*","*",56,28.0,94,47.0,"*","*","*","*",2570
"Enfield School District","=""0490011""",07,"Math","Y",137,131,95.6,131,57,43.5,50,38.2,"*","*","*","*",24,18.3,2488
"Enfield School District","=""0490011""",07,"Math","N",200,199,99.5,199,"*","*",81,40.7,52,26.1,"*","*","*","*",2551
"Enfield School District","=""0490011""",08,"ELA","Y",156,147,94.2,146,38,26.0,59,40.4,40,27.4,9,6.2,49,33.6,2533
"Enfield School District","=""0490011""",08,"ELA","N",221,221,100.0,221,22,10.0,68,30.8,108,48.9,23,10.4,131,59.3,2581
"Enfield School District","=""0490011""",08,"Math","Y",154,141,91.6,141,99,70.2,31,22.0,"*","*","*","*",11,7.8,2474
"Enfield School District","=""0490011""",08,"Math","N",221,221,100.0,219,85,38.8,88,40.2,"*","*","*","*",46,21.0,2521
"Enfield School District","=""0490011""",11,"ELA","Y",145,138,95.2,137,"*","*",35,25.5,57,41.6,"*","*","*","*",2603
"Enfield School District","=""0490011""",11,"ELA","N",250,245,98.0,245,"*","*","*","*",115,46.9,91,37.1,206,84.1,2656
"Enfield School District","=""0490011""",11,"Math","Y",145,137,94.5,137,66,48.2,42,30.7,22,16.1,7,5.1,29,21.2,2545
"Enfield School District","=""0490011""",11,"Math","N",250,245,98.0,245,49,20.0,90,36.7,64,26.1,42,17.1,106,43.3,2619
"Essex School District","=""0500011""",03,"ELA","Y",16,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",03,"ELA","N",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*",2501
"Essex School District","=""0500011""",03,"Math","Y",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",03,"Math","N",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*",2486
"Essex School District","=""0500011""",04,"ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",04,"ELA","N",45,43,95.6,43,"*","*","*","*","*","*","*","*","*","*",2532
"Essex School District","=""0500011""",04,"Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",04,"Math","N",45,43,95.6,43,"*","*","*","*","*","*","*","*","*","*",2507
"Essex School District","=""0500011""",05,"ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"ELA","N",71,70,98.6,69,"*","*","*","*","*","*","*","*","*","*",2600
"Essex School District","=""0500011""",05,"Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"Math","N",71,69,97.2,69,"*","*","*","*","*","*","*","*","*","*",2552
"Essex School District","=""0500011""",06,"ELA","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",06,"ELA","N",55,54,98.2,54,0,0.0,"*","*","*","*","*","*","*","*",2605
"Essex School District","=""0500011""",06,"Math","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",06,"Math","N",55,54,98.2,54,"*","*","*","*","*","*","*","*","*","*",2553
"Explorations District","=""2720013""",11,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""",11,"ELA","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""",11,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""",11,"Math","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",03,"ELA","Y",156,155,99.4,154,52,33.8,53,34.4,36,23.4,13,8.4,49,31.8,2397
"Fairfield School District","=""0510011""",03,"ELA","N",701,699,99.7,699,50,7.2,125,17.9,195,27.9,329,47.1,524,75.0,2477
"Fairfield School District","=""0510011""",03,"Math","Y",156,156,100.0,156,51,32.7,63,40.4,30,19.2,12,7.7,42,26.9,2401
"Fairfield School District","=""0510011""",03,"Math","N",701,699,99.7,699,44,6.3,154,22.0,319,45.6,182,26.0,501,71.7,2466
"Fairfield School District","=""0510011""",04,"ELA","Y",145,143,98.6,143,61,42.7,38,26.6,27,18.9,17,11.9,44,30.8,2435
"Fairfield School District","=""0510011""",04,"ELA","N",629,626,99.5,625,27,4.3,94,15.0,193,30.9,311,49.8,504,80.6,2529
"Fairfield School District","=""0510011""",04,"Math","Y",145,143,98.6,143,51,35.7,60,42.0,20,14.0,12,8.4,32,22.4,2434
"Fairfield School District","=""0510011""",04,"Math","N",629,624,99.2,624,20,3.2,150,24.0,284,45.5,170,27.2,454,72.8,2517
"Fairfield School District","=""0510011""",05,"ELA","Y",127,126,99.2,126,32,25.4,34,27.0,35,27.8,25,19.8,60,47.6,2494
"Fairfield School District","=""0510011""",05,"ELA","N",626,619,98.9,619,22,3.6,58,9.4,228,36.8,311,50.2,539,87.1,2578
"Fairfield School District","=""0510011""",05,"Math","Y",127,125,98.4,125,46,36.8,48,38.4,18,14.4,13,10.4,31,24.8,2477
"Fairfield School District","=""0510011""",05,"Math","N",626,619,98.9,619,34,5.5,150,24.2,206,33.3,229,37.0,435,70.3,2557
"Fairfield School District","=""0510011""",06,"ELA","Y",138,134,97.1,134,30,22.4,54,40.3,42,31.3,8,6.0,50,37.3,2509
"Fairfield School District","=""0510011""",06,"ELA","N",666,655,98.3,655,9,1.4,80,12.2,299,45.6,267,40.8,566,86.4,2601
"Fairfield School District","=""0510011""",06,"Math","Y",138,134,97.1,134,50,37.3,51,38.1,25,18.7,8,6.0,33,24.6,2491
"Fairfield School District","=""0510011""",06,"Math","N",666,655,98.3,655,27,4.1,155,23.7,250,38.2,223,34.0,473,72.2,2588
"Fairfield School District","=""0510011""",07,"ELA","Y",167,162,97.0,162,52,32.1,45,27.8,53,32.7,12,7.4,65,40.1,2524
"Fairfield School District","=""0510011""",07,"ELA","N",623,617,99.0,617,9,1.5,68,11.0,342,55.4,198,32.1,540,87.5,2620
"Fairfield School District","=""0510011""",07,"Math","Y",167,161,96.4,161,78,48.4,46,28.6,26,16.1,11,6.8,37,23.0,2490
"Fairfield School District","=""0510011""",07,"Math","N",623,616,98.9,616,34,5.5,167,27.1,202,32.8,213,34.6,415,67.4,2601
"Fairfield School District","=""0510011""",08,"ELA","Y",167,165,98.8,164,47,28.7,67,40.9,36,22.0,14,8.5,50,30.5,2533
"Fairfield School District","=""0510011""",08,"ELA","N",677,661,97.6,661,18,2.7,115,17.4,340,51.4,188,28.4,528,79.9,2625
"Fairfield School District","=""0510011""",08,"Math","Y",166,163,98.2,162,89,54.9,39,24.1,24,14.8,10,6.2,34,21.0,2495
"Fairfield School District","=""0510011""",08,"Math","N",676,657,97.2,657,67,10.2,173,26.3,175,26.6,242,36.8,417,63.5,2615
"Fairfield School District","=""0510011""",11,"ELA","Y",161,136,84.5,136,34,25.0,43,31.6,43,31.6,16,11.8,59,43.4,2560
"Fairfield School District","=""0510011""",11,"ELA","N",603,574,95.2,573,30,5.2,56,9.8,246,42.9,241,42.1,487,85.0,2657
"Fairfield School District","=""0510011""",11,"Math","Y",161,119,73.9,119,65,54.6,31,26.1,16,13.4,7,5.9,23,19.3,2523
"Fairfield School District","=""0510011""",11,"Math","N",603,531,88.1,530,89,16.8,138,26.0,171,32.3,132,24.9,303,57.2,2643
"Farmington School District","=""0520011""",03,"ELA","Y",57,54,94.7,54,16,29.6,15,27.8,7,13.0,16,29.6,23,42.6,2432
"Farmington School District","=""0520011""",03,"ELA","N",249,247,99.2,247,9,3.6,29,11.7,59,23.9,150,60.7,209,84.6,2505
"Farmington School District","=""0520011""",03,"Math","Y",57,57,100.0,57,15,26.3,17,29.8,15,26.3,10,17.5,25,43.9,2418
"Farmington School District","=""0520011""",03,"Math","N",251,250,99.6,250,11,4.4,27,10.8,104,41.6,108,43.2,212,84.8,2490
"Farmington School District","=""0520011""",04,"ELA","Y",65,63,96.9,63,24,38.1,13,20.6,14,22.2,12,19.0,26,41.3,2453
"Farmington School District","=""0520011""",04,"ELA","N",241,241,100.0,241,7,2.9,22,9.1,53,22.0,159,66.0,212,88.0,2556
"Farmington School District","=""0520011""",04,"Math","Y",65,64,98.5,64,"*","*",17,26.6,18,28.1,"*","*","*","*",2464
