"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Mansfield School District","=""0780011""","N",592,550,92.9,548,29,5.3,108,19.7,143,26.1,268,48.9,411,75.0
"Mansfield School District","=""0780011""","R",29,27,93.1,27,7,25.9,"*","*","*","*",10,37.0,"*","*"
"Marlborough School District","=""0790011""","F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*"
"Marlborough School District","=""0790011""","N",331,330,99.7,330,21,6.4,76,23.0,116,35.2,117,35.5,233,70.6
"Marlborough School District","=""0790011""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Meriden School District","=""0800011""","F",2336,2264,96.9,2260,1454,64.3,569,25.2,192,8.5,45,2.0,237,10.5
"Meriden School District","=""0800011""","N",1230,1206,98.0,1203,397,33.0,429,35.7,266,22.1,111,9.2,377,31.3
"Meriden School District","=""0800011""","R",287,286,99.7,286,137,47.9,89,31.1,47,16.4,13,4.5,60,21.0
"Middletown School District","=""0830011""","F",945,929,98.3,928,503,54.2,282,30.4,114,12.3,29,3.1,143,15.4
"Middletown School District","=""0830011""","N",1341,1335,99.6,1335,316,23.7,390,29.2,353,26.4,276,20.7,629,47.1
"Middletown School District","=""0830011""","R",159,158,99.4,158,70,44.3,54,34.2,22,13.9,12,7.6,34,21.5
"Milford School District","=""0840011""","F",519,502,96.7,502,213,42.4,167,33.3,85,16.9,37,7.4,122,24.3
"Milford School District","=""0840011""","N",2656,2584,97.3,2581,481,18.6,822,31.8,753,29.2,525,20.3,1278,49.5
"Milford School District","=""0840011""","R",140,138,98.6,138,49,35.5,59,42.8,20,14.5,10,7.2,30,21.7
"Monroe School District","=""0850011""","F",103,101,98.1,100,29,29.0,29,29.0,"*","*","*","*",42,42.0
"Monroe School District","=""0850011""","N",1604,1580,98.5,1580,213,13.5,404,25.6,525,33.2,438,27.7,963,60.9
"Monroe School District","=""0850011""","R",31,31,100.0,31,8,25.8,"*","*",12,38.7,"*","*","*","*"
"Montville School District","=""0860011""","F",350,346,98.9,346,132,38.2,123,35.5,66,19.1,25,7.2,91,26.3
"Montville School District","=""0860011""","N",794,782,98.5,782,188,24.0,270,34.5,203,26.0,121,15.5,324,41.4
"Montville School District","=""0860011""","R",95,95,100.0,95,27,28.4,43,45.3,15,15.8,10,10.5,25,26.3
"Naugatuck School District","=""0880011""","F",828,809,97.7,808,396,49.0,258,31.9,116,14.4,38,4.7,154,19.1
"Naugatuck School District","=""0880011""","N",1213,1196,98.6,1196,345,28.8,408,34.1,316,26.4,127,10.6,443,37.0
"Naugatuck School District","=""0880011""","R",224,221,98.7,220,90,40.9,79,35.9,34,15.5,17,7.7,51,23.2
"New Beginnings Inc., Family Academy District","=""2800013""","F",172,172,100.0,172,86,50.0,59,34.3,"*","*","*","*",27,15.7
"New Beginnings Inc., Family Academy District","=""2800013""","N",26,26,100.0,26,"*","*",12,46.2,"*","*",0,0.0,"*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","R",44,44,100.0,44,"*","*",18,40.9,"*","*","*","*","*","*"
"New Britain School District","=""0890011""","F",3658,3602,98.5,3599,2424,67.4,816,22.7,281,7.8,78,2.2,359,10.0
"New Britain School District","=""0890011""","N",859,844,98.3,842,353,41.9,231,27.4,176,20.9,82,9.7,258,30.6
"New Britain School District","=""0890011""","R",304,303,99.7,302,151,50.0,88,29.1,41,13.6,22,7.3,63,20.9
"New Canaan School District","=""0900011""","N",2249,2196,97.6,2196,163,7.4,406,18.5,628,28.6,999,45.5,1627,74.1
"New Fairfield School District","=""0910011""","F",100,98,98.0,98,32,32.7,37,37.8,"*","*","*","*",29,29.6
"New Fairfield School District","=""0910011""","N",1254,1056,84.2,1054,221,21.0,324,30.7,297,28.2,212,20.1,509,48.3
"New Fairfield School District","=""0910011""","R",27,25,92.6,25,10,40.0,9,36.0,"*","*","*","*",6,24.0
"New Hartford School District","=""0920011""","F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","N",279,262,93.9,262,34,13.0,76,29.0,101,38.5,51,19.5,152,58.0
"New Hartford School District","=""0920011""","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","F",5526,5235,94.7,5224,3587,68.7,1284,24.6,292,5.6,61,1.2,353,6.8
"New Haven School District","=""0930011""","N",4326,4067,94.0,4053,1985,49.0,1180,29.1,582,14.4,306,7.5,888,21.9
"New Haven School District","=""0930011""","R",209,195,93.3,194,103,53.1,64,33.0,20,10.3,7,3.6,27,13.9
"New London School District","=""0950011""","F",1226,1205,98.3,1198,668,55.8,345,28.8,147,12.3,38,3.2,185,15.4
"New London School District","=""0950011""","N",288,282,97.9,280,117,41.8,81,28.9,"*","*","*","*",82,29.3
"New London School District","=""0950011""","R",77,75,97.4,75,33,44.0,25,33.3,"*","*","*","*",17,22.7
"New Milford School District","=""0960011""","F",332,311,93.7,310,135,43.5,102,32.9,59,19.0,14,4.5,73,23.5
"New Milford School District","=""0960011""","N",1865,1727,92.6,1715,376,21.9,587,34.2,479,27.9,273,15.9,752,43.8
"New Milford School District","=""0960011""","R",104,95,91.3,95,31,32.6,42,44.2,13,13.7,9,9.5,22,23.2
"Newington School District","=""0940011""","F",334,325,97.3,325,115,35.4,115,35.4,65,20.0,30,9.2,95,29.2
"Newington School District","=""0940011""","N",1739,1711,98.4,1706,298,17.5,519,30.4,508,29.8,381,22.3,889,52.1
"Newington School District","=""0940011""","R",128,126,98.4,126,32,25.4,40,31.7,36,28.6,18,14.3,54,42.9
"Newtown School District","=""0970011""","F",145,135,93.1,135,37,27.4,47,34.8,"*","*","*","*",51,37.8
"Newtown School District","=""0970011""","N",2391,2246,93.9,2245,278,12.4,585,26.1,720,32.1,662,29.5,1382,61.6
"Newtown School District","=""0970011""","R",61,55,90.2,55,16,29.1,20,36.4,"*","*","*","*",19,34.5
"Norfolk School District","=""0980011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","N",51,51,100.0,51,6,11.8,16,31.4,16,31.4,13,25.5,29,56.9
"Norfolk School District","=""0980011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","F",139,135,97.1,135,56,41.5,55,40.7,"*","*","*","*",24,17.8
"North Branford School District","=""0990011""","N",894,861,96.3,860,248,28.8,271,31.5,218,25.3,123,14.3,341,39.7
"North Branford School District","=""0990011""","R",44,44,100.0,44,21,47.7,14,31.8,"*","*","*","*",9,20.5
"North Canaan School District","=""1000011""","F",37,33,89.2,33,"*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","N",112,109,97.3,109,26,23.9,36,33.0,34,31.2,13,11.9,47,43.1
"North Canaan School District","=""1000011""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","F",168,145,86.3,145,63,43.4,54,37.2,19,13.1,9,6.2,28,19.3
"North Haven School District","=""1010011""","N",1493,1220,81.7,1219,253,20.8,451,37.0,325,26.7,190,15.6,515,42.2
"North Haven School District","=""1010011""","R",83,62,74.7,62,22,35.5,21,33.9,19,30.6,0,0.0,19,30.6
"North Stonington School District","=""1020011""","F",51,50,98.0,50,"*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","N",321,316,98.4,316,48,15.2,78,24.7,92,29.1,98,31.0,190,60.1
"North Stonington School District","=""1020011""","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","F",2344,2312,98.6,2311,1256,54.3,678,29.3,302,13.1,75,3.2,377,16.3
"Norwalk School District","=""1030011""","N",2925,2861,97.8,2856,890,31.2,833,29.2,680,23.8,453,15.9,1133,39.7
"Norwalk School District","=""1030011""","R",470,466,99.1,466,204,43.8,157,33.7,73,15.7,32,6.9,105,22.5
"Norwich Free Academy District","=""9010022""","F",220,192,87.3,191,133,69.6,35,18.3,"*","*","*","*",23,12.0
"Norwich Free Academy District","=""9010022""","N",292,267,91.4,264,101,38.3,75,28.4,58,22.0,30,11.4,88,33.3
"Norwich Free Academy District","=""9010022""","R",37,35,94.6,35,17,48.6,12,34.3,"*","*","*","*",6,17.1
"Norwich School District","=""1040011""","F",1435,1414,98.5,1410,859,60.9,398,28.2,107,7.6,46,3.3,153,10.9
"Norwich School District","=""1040011""","N",558,538,96.4,538,191,35.5,192,35.7,114,21.2,41,7.6,155,28.8
"Norwich School District","=""1040011""","R",258,256,99.2,256,111,43.4,88,34.4,39,15.2,18,7.0,57,22.3
"Odyssey Community School District","=""2630013""","F",75,71,94.7,71,31,43.7,"*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","N",130,130,100.0,130,"*","*",55,42.3,34,26.2,"*","*","*","*"
"Odyssey Community School District","=""2630013""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","F",94,93,98.9,92,"*","*",39,42.4,15,16.3,"*","*","*","*"
"Old Saybrook School District","=""1060011""","N",626,609,97.3,606,104,17.2,179,29.5,189,31.2,134,22.1,323,53.3
"Old Saybrook School District","=""1060011""","R",32,30,93.8,30,"*","*",13,43.3,10,33.3,"*","*","*","*"
"Orange School District","=""1070011""","F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","N",672,664,98.8,663,37,5.6,182,27.5,221,33.3,223,33.6,444,67.0
"Orange School District","=""1070011""","R",8,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","F",61,60,98.4,60,23,38.3,"*","*",18,30.0,"*","*","*","*"
"Oxford School District","=""1080011""","N",1034,1012,97.9,1012,218,21.5,336,33.2,302,29.8,156,15.4,458,45.3
"Oxford School District","=""1080011""","R",31,30,96.8,30,8,26.7,11,36.7,"*","*","*","*",11,36.7
"Park City Prep Charter School District","=""2830013""","F",208,206,99.0,206,118,57.3,71,34.5,"*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""","N",105,105,100.0,105,46,43.8,34,32.4,18,17.1,7,6.7,25,23.8
"Park City Prep Charter School District","=""2830013""","R",33,33,100.0,33,14,42.4,14,42.4,"*","*","*","*","*","*"
"Path Academy District","=""2930013""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Path Academy District","=""2930013""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","F",464,450,97.0,449,207,46.1,167,37.2,"*","*","*","*",75,16.7
"Plainfield School District","=""1090011""","N",655,635,96.9,635,189,29.8,224,35.3,174,27.4,48,7.6,222,35.0
"Plainfield School District","=""1090011""","R",116,111,95.7,111,41,36.9,52,46.8,"*","*","*","*",18,16.2
"Plainville School District","=""1100011""","F",326,323,99.1,323,141,43.7,100,31.0,"*","*","*","*",82,25.4
"Plainville School District","=""1100011""","N",831,826,99.4,826,232,28.1,247,29.9,228,27.6,119,14.4,347,42.0
"Plainville School District","=""1100011""","R",98,98,100.0,98,29,29.6,40,40.8,"*","*","*","*",29,29.6
"Plymouth School District","=""1110011""","F",217,208,95.9,208,105,50.5,56,26.9,"*","*","*","*",47,22.6
"Plymouth School District","=""1110011""","N",541,525,97.0,522,142,27.2,164,31.4,155,29.7,61,11.7,216,41.4
"Plymouth School District","=""1110011""","R",39,39,100.0,39,15,38.5,13,33.3,"*","*","*","*",11,28.2
"Pomfret School District","=""1120011""","F",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""","N",243,243,100.0,239,23,9.6,63,26.4,77,32.2,76,31.8,153,64.0
"Pomfret School District","=""1120011""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","F",120,119,99.2,119,34,28.6,45,37.8,"*","*","*","*",40,33.6
"Portland School District","=""1130011""","N",584,549,94.0,549,52,9.5,133,24.2,194,35.3,170,31.0,364,66.3
"Portland School District","=""1130011""","R",30,28,93.3,28,9,32.1,9,32.1,"*","*","*","*",10,35.7
"Preston School District","=""1140011""","F",51,46,90.2,46,"*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","N",213,198,93.0,198,25,12.6,56,28.3,69,34.8,48,24.2,117,59.1
"Preston School District","=""1140011""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","F",286,279,97.6,276,142,51.4,89,32.2,"*","*","*","*",45,16.3
"Putnam School District","=""1160011""","N",273,269,98.5,264,72,27.3,94,35.6,61,23.1,37,14.0,98,37.1
"Putnam School District","=""1160011""","R",71,71,100.0,71,28,39.4,32,45.1,"*","*","*","*",11,15.5
"Redding School District","=""1170011""","F",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","N",673,610,90.6,609,64,10.5,130,21.3,187,30.7,228,37.4,415,68.1
"Redding School District","=""1170011""","R",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","F",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","N",91,86,94.5,84,26,31.0,29,34.5,22,26.2,7,8.3,29,34.5
"Regional School District 01","=""2010012""","R",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","F",42,40,95.2,40,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","N",424,415,97.9,415,76,18.3,134,32.3,133,32.0,72,17.3,205,49.4
"Regional School District 04","=""2040012""","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","F",46,45,97.8,45,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","N",1099,1043,94.9,1041,207,19.9,241,23.2,253,24.3,340,32.7,593,57.0
"Regional School District 05","=""2050012""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","F",35,30,85.7,30,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","N",391,352,90.0,352,99,28.1,112,31.8,89,25.3,52,14.8,141,40.1
"Regional School District 06","=""2060012""","R",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","F",31,29,93.5,28,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","N",485,461,95.1,460,111,24.1,106,23.0,129,28.0,114,24.8,243,52.8
"Regional School District 07","=""2070012""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","F",36,36,100.0,36,16,44.4,"*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","N",765,758,99.1,752,154,20.5,186,24.7,210,27.9,202,26.9,412,54.8
"Regional School District 08","=""2080012""","R",20,20,100.0,20,8,40.0,"*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","N",242,89,36.8,89,11,12.4,17,19.1,30,33.7,31,34.8,61,68.5
"Regional School District 09","=""2090012""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","F",96,93,96.9,93,"*","*","*","*",23,24.7,"*","*","*","*"
"Regional School District 10","=""2100012""","N",1233,1213,98.4,1213,138,11.4,335,27.6,386,31.8,354,29.2,740,61.0
"Regional School District 10","=""2100012""","R",29,29,100.0,29,"*","*","*","*",17,58.6,"*","*","*","*"
"Regional School District 11","=""2110012""","F",38,37,97.4,37,"*","*","*","*","*","*",0,0.0,"*","*"
"Regional School District 11","=""2110012""","N",94,92,97.9,92,42,45.7,32,34.8,"*","*","*","*",18,19.6
"Regional School District 11","=""2110012""","R",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","N",373,367,98.4,364,59,16.2,112,30.8,103,28.3,90,24.7,193,53.0
"Regional School District 12","=""2120012""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","F",73,71,97.3,71,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","N",924,909,98.4,909,189,20.8,295,32.5,247,27.2,178,19.6,425,46.8
"Regional School District 13","=""2130012""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","F",74,72,97.3,72,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","N",809,790,97.7,790,163,20.6,268,33.9,217,27.5,142,18.0,359,45.4
"Regional School District 14","=""2140012""","R",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","F",88,85,96.6,85,26,30.6,27,31.8,"*","*","*","*",32,37.6
"Regional School District 15","=""2150012""","N",2054,2010,97.9,2009,218,10.9,571,28.4,633,31.5,587,29.2,1220,60.7
"Regional School District 15","=""2150012""","R",28,27,96.4,27,14,51.9,6,22.2,"*","*","*","*",7,25.9
"Regional School District 16","=""2160012""","F",128,121,94.5,120,47,39.2,33,27.5,"*","*","*","*",40,33.3
"Regional School District 16","=""2160012""","N",1092,1038,95.1,1038,241,23.2,324,31.2,299,28.8,174,16.8,473,45.6
"Regional School District 16","=""2160012""","R",40,35,87.5,35,13,37.1,11,31.4,"*","*","*","*",11,31.4
"Regional School District 17","=""2170012""","F",76,76,100.0,76,31,40.8,27,35.5,"*","*","*","*",18,23.7
"Regional School District 17","=""2170012""","N",1136,1127,99.2,1127,189,16.8,327,29.0,310,27.5,301,26.7,611,54.2
"Regional School District 17","=""2170012""","R",36,36,100.0,36,13,36.1,12,33.3,"*","*","*","*",11,30.6
"Regional School District 18","=""2180012""","F",52,49,94.2,48,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","N",694,671,96.7,671,66,9.8,132,19.7,210,31.3,263,39.2,473,70.5
"Regional School District 18","=""2180012""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","F",44,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","N",226,41,18.1,41,13,31.7,12,29.3,"*","*","*","*",16,39.0
"Regional School District 19","=""2190012""","R",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","F",49,44,89.8,44,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","N",2772,2463,88.9,2463,221,9.0,596,24.2,801,32.5,845,34.3,1646,66.8
"Ridgefield School District","=""1180011""","R",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","F",155,142,91.6,142,63,44.4,40,28.2,"*","*","*","*",39,27.5
"Rocky Hill School District","=""1190011""","N",1120,1031,92.1,1031,142,13.8,297,28.8,304,29.5,288,27.9,592,57.4
"Rocky Hill School District","=""1190011""","R",39,37,94.9,37,"*","*",11,29.7,12,32.4,"*","*","*","*"
"Salem School District","=""1210011""","F",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","N",224,224,100.0,224,20,8.9,34,15.2,84,37.5,86,38.4,170,75.9
"Salem School District","=""1210011""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","F",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","N",141,140,99.3,140,13,9.3,34,24.3,46,32.9,47,33.6,93,66.4
"Salisbury School District","=""1220011""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","N",46,45,97.8,45,7,15.6,11,24.4,13,28.9,14,31.1,27,60.0
"Scotland School District","=""1230011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","F",283,277,97.9,277,121,43.7,83,30.0,48,17.3,25,9.0,73,26.4
"Seymour School District","=""1240011""","N",884,871,98.5,870,204,23.4,267,30.7,213,24.5,186,21.4,399,45.9
"Seymour School District","=""1240011""","R",94,92,97.9,91,31,34.1,27,29.7,21,23.1,12,13.2,33,36.3
"Sharon School District","=""1250011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","N",88,72,81.8,72,17,23.6,32,44.4,16,22.2,7,9.7,23,31.9
"Sharon School District","=""1250011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","F",458,456,99.6,455,157,34.5,175,38.5,84,18.5,39,8.6,123,27.0
"Shelton School District","=""1260011""","N",2167,2144,98.9,2144,339,15.8,631,29.4,660,30.8,514,24.0,1174,54.8
"Shelton School District","=""1260011""","R",110,105,95.5,105,35,33.3,33,31.4,27,25.7,10,9.5,37,35.2
"Sherman School District","=""1270011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","N",210,112,53.3,109,19,17.4,32,29.4,37,33.9,21,19.3,58,53.2
"Sherman School District","=""1270011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","F",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","N",74,74,100.0,74,14,18.9,24,32.4,22,29.7,14,18.9,36,48.6
"Side By Side Charter School District","=""2700013""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","F",162,159,98.1,159,54,34.0,58,36.5,"*","*","*","*",47,29.6
"Simsbury School District","=""1280011""","N",2133,2106,98.7,2104,222,10.6,447,21.2,660,31.4,775,36.8,1435,68.2
"Simsbury School District","=""1280011""","R",37,36,97.3,36,13,36.1,15,41.7,"*","*","*","*",8,22.2
"Somers School District","=""1290011""","F",58,57,98.3,57,"*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","N",757,753,99.5,752,138,18.4,241,32.0,227,30.2,146,19.4,373,49.6
"Somers School District","=""1290011""","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","F",217,207,95.4,207,66,31.9,67,32.4,55,26.6,19,9.2,74,35.7
"South Windsor School District","=""1320011""","N",1916,1740,90.8,1740,206,11.8,397,22.8,475,27.3,662,38.0,1137,65.3
"South Windsor School District","=""1320011""","R",75,69,92.0,68,13,19.1,28,41.2,16,23.5,11,16.2,27,39.7
"Southington School District","=""1310011""","F",430,422,98.1,420,138,32.9,149,35.5,108,25.7,25,6.0,133,31.7
"Southington School District","=""1310011""","N",3000,2970,99.0,2969,407,13.7,809,27.2,1040,35.0,713,24.0,1753,59.0
"Southington School District","=""1310011""","R",112,109,97.3,109,29,26.6,42,38.5,24,22.0,14,12.8,38,34.9
"Sprague School District","=""1330011""","F",105,105,100.0,105,34,32.4,44,41.9,"*","*","*","*","*","*"
"Sprague School District","=""1330011""","N",108,107,99.1,107,"*","*","*","*",24,22.4,16,15.0,40,37.4
"Sprague School District","=""1330011""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","F",206,202,98.1,202,67,33.2,79,39.1,41,20.3,15,7.4,56,27.7
"Stafford School District","=""1340011""","N",545,538,98.7,538,80,14.9,163,30.3,194,36.1,101,18.8,295,54.8
"Stafford School District","=""1340011""","R",64,62,96.9,62,12,19.4,26,41.9,15,24.2,9,14.5,24,38.7
"Stamford Academy District","=""2820013""","F",31,20,64.5,20,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Stamford Academy District","=""2820013""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","F",3595,3506,97.5,3501,1823,52.1,1018,29.1,495,14.1,165,4.7,660,18.9
"Stamford School District","=""1350011""","N",3855,3748,97.2,3746,806,21.5,881,23.5,1041,27.8,1018,27.2,2059,55.0
"Stamford School District","=""1350011""","R",607,596,98.2,595,240,40.3,181,30.4,125,21.0,49,8.2,174,29.2
"Sterling School District","=""1360011""","F",89,88,98.9,88,"*","*","*","*","*","*",0,0.0,"*","*"
"Sterling School District","=""1360011""","N",208,204,98.1,204,62,30.4,89,43.6,"*","*","*","*",53,26.0
"Sterling School District","=""1360011""","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","F",197,178,90.4,178,56,31.5,56,31.5,47,26.4,19,10.7,66,37.1
"Stonington School District","=""1370011""","N",947,780,82.4,779,115,14.8,179,23.0,244,31.3,241,30.9,485,62.3
"Stonington School District","=""1370011""","R",51,43,84.3,43,12,27.9,17,39.5,8,18.6,6,14.0,14,32.6
"Stratford School District","=""1380011""","F",1298,1278,98.5,1277,755,59.1,371,29.1,118,9.2,33,2.6,151,11.8
"Stratford School District","=""1380011""","N",2060,2013,97.7,2012,684,34.0,704,35.0,432,21.5,192,9.5,624,31.0
"Stratford School District","=""1380011""","R",413,410,99.3,409,179,43.8,146,35.7,67,16.4,17,4.2,84,20.5
"Suffield School District","=""1390011""","F",101,96,95.0,96,42,43.8,34,35.4,"*","*","*","*",20,20.8
"Suffield School District","=""1390011""","N",1148,1109,96.6,1109,188,17.0,362,32.6,356,32.1,203,18.3,559,50.4
"Suffield School District","=""1390011""","R",24,22,91.7,22,8,36.4,7,31.8,"*","*","*","*",7,31.8
"The Bridge Academy District","=""2690013""","F",93,93,100.0,93,46,49.5,40,43.0,7,7.5,0,0.0,7,7.5
"The Bridge Academy District","=""2690013""","N",26,25,96.2,25,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","F",107,95,88.8,95,59,62.1,"*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","N",155,123,79.4,123,"*","*",41,33.3,23,18.7,"*","*","*","*"
"The Gilbert School District","=""9020022""","R",23,19,82.6,19,"*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","F",90,90,100.0,90,35,38.9,32,35.6,"*","*","*","*",23,25.6
"Thomaston School District","=""1400011""","N",382,379,99.2,377,75,19.9,126,33.4,111,29.4,65,17.2,176,46.7
"Thomaston School District","=""1400011""","R",36,36,100.0,36,"*","*",10,27.8,13,36.1,"*","*","*","*"
"Thompson School District","=""1410011""","F",172,168,97.7,168,96,57.1,52,31.0,"*","*","*","*",20,11.9
"Thompson School District","=""1410011""","N",373,354,94.9,353,110,31.2,139,39.4,77,21.8,27,7.6,104,29.5
"Thompson School District","=""1410011""","R",30,26,86.7,26,10,38.5,9,34.6,"*","*","*","*",7,26.9
"Tolland School District","=""1420011""","F",85,80,94.1,80,"*","*",28,35.0,23,28.8,"*","*","*","*"
"Tolland School District","=""1420011""","N",1355,1318,97.3,1316,123,9.3,345,26.2,478,36.3,370,28.1,848,64.4
"Tolland School District","=""1420011""","R",30,28,93.3,28,"*","*",10,35.7,10,35.7,"*","*","*","*"
"Torrington School District","=""1430011""","F",926,873,94.3,872,432,49.5,304,34.9,106,12.2,30,3.4,136,15.6
"Torrington School District","=""1430011""","N",1193,1080,90.5,1079,367,34.0,380,35.2,258,23.9,74,6.9,332,30.8
"Torrington School District","=""1430011""","R",215,200,93.0,199,74,37.2,75,37.7,42,21.1,8,4.0,50,25.1
"Trailblazers Academy District","=""2780013""","F",125,123,98.4,123,102,82.9,14,11.4,"*","*","*","*",7,5.7
