"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades, Special Education Status (SWD)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Danbury School District","=""0340011""",04,"Y",75,71,94.7,71,50,70.4,"*","*","*","*",0,0.0,"*","*",2381
"Danbury School District","=""0340011""",05,"N",759,753,99.2,752,184,24.5,253,33.6,"*","*","*","*",315,41.9,2509
"Danbury School District","=""0340011""",05,"Y",107,105,98.1,105,74,70.5,17,16.2,"*","*","*","*",14,13.3,2424
"Danbury School District","=""0340011""",06,"N",700,697,99.6,697,217,31.1,265,38.0,"*","*","*","*","*","*",2510
"Danbury School District","=""0340011""",06,"Y",94,94,100.0,94,74,78.7,"*","*","*","*",0,0.0,"*","*",2409
"Danbury School District","=""0340011""",07,"N",762,749,98.3,748,233,31.1,313,41.8,"*","*","*","*","*","*",2519
"Danbury School District","=""0340011""",07,"Y",99,96,97.0,96,82,85.4,"*","*","*","*",0,0.0,"*","*",2402
"Danbury School District","=""0340011""",08,"N",708,696,98.3,696,281,40.4,227,32.6,"*","*","*","*","*","*",2529
"Danbury School District","=""0340011""",08,"Y",95,91,95.8,91,70,76.9,17,18.7,"*","*","*","*","*","*",2447
"Darien School District","=""0350011""",03,"N",332,330,99.4,330,8,2.4,32,9.7,116,35.2,174,52.7,290,87.9,2504
"Darien School District","=""0350011""",03,"Y",45,43,95.6,43,8,18.6,18,41.9,10,23.3,7,16.3,17,39.5,2428
"Darien School District","=""0350011""",04,"N",332,331,99.7,331,"*","*","*","*",115,34.7,162,48.9,277,83.7,2546
"Darien School District","=""0350011""",04,"Y",50,48,96.0,48,"*","*",20,41.7,"*","*",12,25.0,"*","*",2495
"Darien School District","=""0350011""",05,"N",315,313,99.4,313,10,3.2,42,13.4,79,25.2,182,58.1,261,83.4,2584
"Darien School District","=""0350011""",05,"Y",41,38,92.7,38,11,28.9,13,34.2,6,15.8,8,21.1,14,36.8,2502
"Darien School District","=""0350011""",06,"N",355,355,100.0,355,"*","*","*","*",89,25.1,232,65.4,321,90.4,2638
"Darien School District","=""0350011""",06,"Y",62,57,91.9,57,"*","*",20,35.1,"*","*",10,17.5,"*","*",2517
"Darien School District","=""0350011""",07,"N",316,315,99.7,315,"*","*","*","*",67,21.3,198,62.9,265,84.1,2647
"Darien School District","=""0350011""",07,"Y",60,55,91.7,55,"*","*",20,36.4,"*","*",12,21.8,"*","*",2561
"Darien School District","=""0350011""",08,"N",317,314,99.1,314,"*","*","*","*",66,21.0,234,74.5,300,95.5,2702
"Darien School District","=""0350011""",08,"Y",57,55,96.5,55,"*","*",14,25.5,20,36.4,"*","*","*","*",2584
"Deep River School District","=""0360011""",03,"N",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*",2464
"Deep River School District","=""0360011""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",04,"N",43,42,97.7,42,0,0.0,"*","*","*","*","*","*","*","*",2504
"Deep River School District","=""0360011""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",05,"N",36,36,100.0,36,0,0.0,"*","*","*","*","*","*","*","*",2560
"Deep River School District","=""0360011""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",06,"N",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*",2577
"Deep River School District","=""0360011""",06,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",03,"N",99,99,100.0,99,"*","*","*","*","*","*","*","*","*","*",2410
"Derby School District","=""0370011""",03,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",04,"N",105,105,100.0,105,19,18.1,47,44.8,"*","*","*","*","*","*",2464
"Derby School District","=""0370011""",04,"Y",25,25,100.0,25,17,68.0,"*","*","*","*",0,0.0,"*","*",2384
"Derby School District","=""0370011""",05,"N",97,97,100.0,97,"*","*","*","*","*","*","*","*","*","*",2471
"Derby School District","=""0370011""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",06,"N",100,100,100.0,100,"*","*","*","*","*","*","*","*","*","*",2491
"Derby School District","=""0370011""",06,"Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",07,"N",91,91,100.0,91,"*","*","*","*","*","*","*","*","*","*",2477
"Derby School District","=""0370011""",07,"Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",08,"N",87,84,96.6,84,"*","*","*","*","*","*","*","*","*","*",2501
"Derby School District","=""0370011""",08,"Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",03,"N",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*",2503
"East Granby School District","=""0400011""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",05,"N",62,62,100.0,62,"*","*","*","*","*","*","*","*","*","*",2586
"East Granby School District","=""0400011""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",06,"N",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2595
"East Granby School District","=""0400011""",06,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",07,"N",68,68,100.0,68,"*","*","*","*","*","*","*","*","*","*",2589
"East Granby School District","=""0400011""",07,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",08,"N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*",2593
"East Granby School District","=""0400011""",08,"Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",03,"N",61,59,96.7,59,"*","*","*","*","*","*","*","*","*","*",2475
"East Haddam School District","=""0410011""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",04,"N",60,59,98.3,59,"*","*","*","*","*","*","*","*","*","*",2503
"East Haddam School District","=""0410011""",04,"Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",06,"N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*",2552
"East Haddam School District","=""0410011""",06,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",07,"N",90,84,93.3,84,"*","*","*","*","*","*","*","*","*","*",2570
"East Haddam School District","=""0410011""",07,"Y",13,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",08,"N",90,84,93.3,84,"*","*","*","*","*","*","*","*","*","*",2532
"East Haddam School District","=""0410011""",08,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",03,"N",145,142,97.9,142,"*","*","*","*","*","*","*","*","*","*",2445
"East Hampton School District","=""0420011""",03,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",04,"N",148,142,95.9,142,"*","*","*","*","*","*","*","*","*","*",2496
"East Hampton School District","=""0420011""",04,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",05,"N",118,113,95.8,113,"*","*","*","*","*","*","*","*","*","*",2523
"East Hampton School District","=""0420011""",05,"Y",15,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",06,"N",137,131,95.6,131,"*","*","*","*","*","*","*","*","*","*",2530
"East Hampton School District","=""0420011""",06,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",07,"N",123,110,89.4,110,"*","*","*","*","*","*","*","*","*","*",2537
"East Hampton School District","=""0420011""",07,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",08,"N",134,118,88.1,118,"*","*","*","*","*","*","*","*","*","*",2565
"East Hampton School District","=""0420011""",08,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""",03,"N",437,435,99.5,434,159,36.6,149,34.3,"*","*","*","*","*","*",2403
"East Hartford School District","=""0430011""",03,"Y",68,68,100.0,67,57,85.1,7,10.4,"*","*","*","*","*","*",2312
"East Hartford School District","=""0430011""",04,"N",428,427,99.8,427,132,30.9,164,38.4,"*","*","*","*","*","*",2449
"East Hartford School District","=""0430011""",04,"Y",75,74,98.7,74,65,87.8,"*","*","*","*",0,0.0,"*","*",2349
"East Hartford School District","=""0430011""",05,"N",434,432,99.5,431,224,52.0,"*","*","*","*",16,3.7,"*","*",2455
"East Hartford School District","=""0430011""",05,"Y",81,80,98.8,79,75,94.9,"*","*","*","*",0,0.0,"*","*",2365
"East Hartford School District","=""0430011""",06,"N",343,341,99.4,341,183,53.7,"*","*",38,11.1,"*","*","*","*",2463
"East Hartford School District","=""0430011""",06,"Y",76,72,94.7,71,"*","*","*","*",0,0.0,0,0.0,0,0.0,2346
"East Hartford School District","=""0430011""",07,"N",383,381,99.5,381,205,53.8,"*","*",39,10.2,"*","*","*","*",2477
"East Hartford School District","=""0430011""",07,"Y",93,92,98.9,90,"*","*","*","*",0,0.0,0,0.0,0,0.0,2361
"East Hartford School District","=""0430011""",08,"N",406,396,97.5,395,241,61.0,"*","*","*","*",10,2.5,"*","*",2483
"East Hartford School District","=""0430011""",08,"Y",88,85,96.6,83,77,92.8,"*","*","*","*",0,0.0,"*","*",2397
"East Haven School District","=""0440011""",03,"N",181,181,100.0,181,"*","*","*","*","*","*","*","*","*","*",2439
"East Haven School District","=""0440011""",03,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""",04,"N",180,180,100.0,180,23,12.8,"*","*","*","*",19,10.6,"*","*",2475
"East Haven School District","=""0440011""",04,"Y",32,32,100.0,32,25,78.1,"*","*","*","*",0,0.0,"*","*",2381
"East Haven School District","=""0440011""",05,"N",178,178,100.0,177,59,33.3,"*","*","*","*",16,9.0,"*","*",2492
"East Haven School District","=""0440011""",05,"Y",26,26,100.0,26,21,80.8,"*","*","*","*",0,0.0,"*","*",2405
"East Haven School District","=""0440011""",06,"N",195,194,99.5,194,45,23.2,"*","*",33,17.0,"*","*","*","*",2517
"East Haven School District","=""0440011""",06,"Y",20,20,100.0,20,17,85.0,"*","*",0,0.0,"*","*","*","*",2417
"East Haven School District","=""0440011""",07,"N",220,214,97.3,214,76,35.5,"*","*",40,18.7,"*","*","*","*",2509
"East Haven School District","=""0440011""",07,"Y",23,23,100.0,23,"*","*","*","*",0,0.0,0,0.0,0,0.0,2390
"East Haven School District","=""0440011""",08,"N",211,206,97.6,206,98,47.6,"*","*",30,14.6,"*","*","*","*",2512
"East Haven School District","=""0440011""",08,"Y",38,38,100.0,38,"*","*","*","*",0,0.0,0,0.0,0,0.0,2402
"East Lyme School District","=""0450011""",03,"N",138,136,98.6,136,"*","*",23,16.9,"*","*","*","*","*","*",2492
"East Lyme School District","=""0450011""",03,"Y",26,25,96.2,25,"*","*",6,24.0,"*","*","*","*","*","*",2380
"East Lyme School District","=""0450011""",04,"N",164,164,100.0,164,"*","*",36,22.0,"*","*","*","*","*","*",2541
"East Lyme School District","=""0450011""",04,"Y",26,26,100.0,26,"*","*",10,38.5,"*","*","*","*","*","*",2443
"East Lyme School District","=""0450011""",05,"N",186,184,98.9,184,"*","*","*","*","*","*","*","*","*","*",2550
"East Lyme School District","=""0450011""",05,"Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",06,"N",178,177,99.4,177,9,5.1,44,24.9,42,23.7,82,46.3,124,70.1,2596
"East Lyme School District","=""0450011""",06,"Y",27,25,92.6,24,8,33.3,10,41.7,6,25.0,0,0.0,6,25.0,2484
"East Lyme School District","=""0450011""",07,"N",188,187,99.5,187,"*","*",35,18.7,57,30.5,"*","*","*","*",2621
"East Lyme School District","=""0450011""",07,"Y",32,31,96.9,31,14,45.2,8,25.8,"*","*","*","*",9,29.0,2496
"East Lyme School District","=""0450011""",08,"N",192,178,92.7,178,"*","*","*","*","*","*","*","*","*","*",2609
"East Lyme School District","=""0450011""",08,"Y",23,17,73.9,17,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",03,"N",75,74,98.7,74,"*","*","*","*","*","*","*","*","*","*",2435
"East Windsor School District","=""0470011""",03,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",04,"N",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*",2482
"East Windsor School District","=""0470011""",04,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",05,"N",66,64,97.0,64,"*","*","*","*","*","*","*","*","*","*",2486
"East Windsor School District","=""0470011""",05,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",06,"N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*",2505
"East Windsor School District","=""0470011""",06,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",07,"N",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*",2502
"East Windsor School District","=""0470011""",07,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",08,"N",64,62,96.9,62,"*","*","*","*","*","*","*","*","*","*",2574
"East Windsor School District","=""0470011""",08,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"Y",12,10,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"Y",12,12,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"N",95,92,96.8,92,"*","*","*","*","*","*","*","*","*","*",2511
"Easton School District","=""0460011""",03,"Y",9,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"N",87,85,97.7,85,0,0.0,"*","*","*","*","*","*","*","*",2557
"Easton School District","=""0460011""",04,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"N",111,110,99.1,110,"*","*","*","*","*","*","*","*","*","*",2580
"Easton School District","=""0460011""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"N",87,86,98.9,86,"*","*","*","*","*","*","*","*","*","*",2593
"Easton School District","=""0460011""",06,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"N",90,88,97.8,88,"*","*","*","*","*","*","*","*","*","*",2618
"Easton School District","=""0460011""",07,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",08,"N",97,89,91.8,89,"*","*","*","*","*","*","*","*","*","*",2651
"Easton School District","=""0460011""",08,"Y",10,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"N",168,167,99.4,167,9,5.4,20,12.0,"*","*","*","*","*","*",2488
"Ellington School District","=""0480011""",03,"Y",29,29,100.0,29,13,44.8,11,37.9,"*","*","*","*","*","*",2394
"Ellington School District","=""0480011""",04,"N",182,181,99.5,181,"*","*",29,16.0,"*","*",68,37.6,"*","*",2532
"Ellington School District","=""0480011""",04,"Y",27,26,96.3,26,"*","*",11,42.3,"*","*",0,0.0,"*","*",2412
"Ellington School District","=""0480011""",05,"N",196,195,99.5,195,9,4.6,38,19.5,"*","*","*","*","*","*",2566
"Ellington School District","=""0480011""",05,"Y",21,21,100.0,21,8,38.1,8,38.1,"*","*","*","*","*","*",2468
"Ellington School District","=""0480011""",06,"N",199,197,99.0,197,6,3.0,"*","*","*","*",65,33.0,"*","*",2582
"Ellington School District","=""0480011""",06,"Y",21,21,100.0,21,16,76.2,"*","*","*","*",0,0.0,"*","*",2432
"Ellington School District","=""0480011""",07,"N",187,185,98.9,185,"*","*",60,32.4,63,34.1,"*","*","*","*",2582
"Ellington School District","=""0480011""",07,"Y",21,20,95.2,20,"*","*",10,50.0,0,0.0,"*","*","*","*",2475
"Ellington School District","=""0480011""",08,"N",188,188,100.0,188,19,10.1,48,25.5,"*","*","*","*","*","*",2610
"Ellington School District","=""0480011""",08,"Y",24,24,100.0,24,11,45.8,10,41.7,"*","*","*","*","*","*",2498
"Elm City College Preparatory School District","=""2890013""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2521
"Elm City College Preparatory School District","=""2890013""",06,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",07,"N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*",2519
"Elm City College Preparatory School District","=""2890013""",07,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",08,"N",53,53,100.0,53,"*","*","*","*","*","*","*","*","*","*",2608
"Elm City College Preparatory School District","=""2890013""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",03,"N",336,334,99.4,334,40,12.0,100,29.9,"*","*","*","*","*","*",2445
"Enfield School District","=""0490011""",03,"Y",48,47,97.9,47,29,61.7,13,27.7,"*","*","*","*","*","*",2372
"Enfield School District","=""0490011""",04,"N",338,337,99.7,337,"*","*",124,36.8,"*","*",53,15.7,"*","*",2496
"Enfield School District","=""0490011""",04,"Y",42,41,97.6,41,22,53.7,"*","*","*","*",0,0.0,"*","*",2410
"Enfield School District","=""0490011""",05,"N",333,333,100.0,333,76,22.8,132,39.6,"*","*","*","*",125,37.5,2502
"Enfield School District","=""0490011""",05,"Y",62,62,100.0,62,44,71.0,12,19.4,"*","*","*","*",6,9.7,2426
"Enfield School District","=""0490011""",06,"N",286,284,99.3,284,36,12.7,124,43.7,"*","*","*","*","*","*",2543
"Enfield School District","=""0490011""",06,"Y",55,53,96.4,53,38,71.7,12,22.6,"*","*","*","*","*","*",2430
"Enfield School District","=""0490011""",07,"N",340,339,99.7,339,67,19.8,151,44.5,"*","*","*","*","*","*",2539
"Enfield School District","=""0490011""",07,"Y",38,37,97.4,37,27,73.0,"*","*","*","*",0,0.0,"*","*",2439
"Enfield School District","=""0490011""",08,"N",310,309,99.7,309,90,29.1,118,38.2,65,21.0,36,11.7,101,32.7,2550
"Enfield School District","=""0490011""",08,"Y",42,39,92.9,39,31,79.5,8,20.5,0,0.0,0,0.0,0,0.0,2435
"Essex School District","=""0500011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",04,"N",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*",2526
"Essex School District","=""0500011""",04,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"N",47,45,95.7,45,"*","*","*","*","*","*","*","*","*","*",2567
"Essex School District","=""0500011""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",06,"N",73,72,98.6,72,"*","*","*","*","*","*","*","*","*","*",2592
"Essex School District","=""0500011""",06,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",03,"N",662,655,98.9,655,30,4.6,130,19.8,277,42.3,218,33.3,495,75.6,2475
"Fairfield School District","=""0510011""",03,"Y",68,67,98.5,67,32,47.8,12,17.9,14,20.9,9,13.4,23,34.3,2400
"Fairfield School District","=""0510011""",04,"N",781,779,99.7,779,23,3.0,199,25.5,317,40.7,240,30.8,557,71.5,2518
"Fairfield School District","=""0510011""",04,"Y",83,81,97.6,81,34,42.0,22,27.2,17,21.0,8,9.9,25,30.9,2440
"Fairfield School District","=""0510011""",05,"N",685,678,99.0,678,37,5.5,169,24.9,219,32.3,253,37.3,472,69.6,2555
"Fairfield School District","=""0510011""",05,"Y",84,83,98.8,83,48,57.8,18,21.7,10,12.0,7,8.4,17,20.5,2450
"Fairfield School District","=""0510011""",06,"N",704,696,98.9,696,48,6.9,176,25.3,"*","*","*","*",472,67.8,2584
"Fairfield School District","=""0510011""",06,"Y",61,60,98.4,60,29,48.3,23,38.3,"*","*","*","*",8,13.3,2470
"Fairfield School District","=""0510011""",07,"N",727,713,98.1,713,57,8.0,186,26.1,236,33.1,234,32.8,470,65.9,2597
"Fairfield School District","=""0510011""",07,"Y",81,79,97.5,79,41,51.9,26,32.9,6,7.6,6,7.6,12,15.2,2477
"Fairfield School District","=""0510011""",08,"N",702,691,98.4,691,"*","*",162,23.4,203,29.4,"*","*","*","*",2626
"Fairfield School District","=""0510011""",08,"Y",93,89,95.7,89,58,65.2,21,23.6,"*","*","*","*",10,11.2,2476
"Farmington School District","=""0520011""",03,"N",280,280,100.0,280,"*","*",41,14.6,"*","*","*","*","*","*",2501
"Farmington School District","=""0520011""",03,"Y",26,26,100.0,26,"*","*",7,26.9,"*","*","*","*","*","*",2396
"Farmington School District","=""0520011""",04,"N",293,293,100.0,293,"*","*",41,14.0,98,33.4,"*","*","*","*",2548
"Farmington School District","=""0520011""",04,"Y",31,31,100.0,31,9,29.0,15,48.4,"*","*","*","*",7,22.6,2439
"Farmington School District","=""0520011""",05,"N",269,268,99.6,268,"*","*",55,20.5,78,29.1,"*","*","*","*",2575
"Farmington School District","=""0520011""",05,"Y",43,43,100.0,43,22,51.2,10,23.3,"*","*","*","*",11,25.6,2462
"Farmington School District","=""0520011""",06,"N",297,295,99.3,295,13,4.4,74,25.1,83,28.1,125,42.4,208,70.5,2599
"Farmington School District","=""0520011""",06,"Y",45,43,95.6,43,25,58.1,11,25.6,7,16.3,0,0.0,7,16.3,2440
"Farmington School District","=""0520011""",07,"N",290,290,100.0,290,"*","*",53,18.3,91,31.4,"*","*","*","*",2631
"Farmington School District","=""0520011""",07,"Y",36,35,97.2,35,15,42.9,11,31.4,"*","*","*","*",9,25.7,2494
"Farmington School District","=""0520011""",08,"N",258,256,99.2,256,17,6.6,39,15.2,"*","*","*","*",200,78.1,2660
"Farmington School District","=""0520011""",08,"Y",35,34,97.1,34,15,44.1,11,32.4,"*","*","*","*",8,23.5,2516
"Franklin School District","=""0530011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",03,"N",392,391,99.7,391,"*","*",44,11.3,137,35.0,"*","*","*","*",2499
"Glastonbury School District","=""0540011""",03,"Y",31,31,100.0,31,15,48.4,7,22.6,"*","*","*","*",9,29.0,2395
"Glastonbury School District","=""0540011""",04,"N",382,380,99.5,380,"*","*",68,17.9,139,36.6,"*","*","*","*",2542
