"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Cornwall School District","=""0310011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",03,"N",94,93,98.9,93,16,17.2,17,18.3,39,41.9,21,22.6,60,64.5,2455
"Coventry School District","=""0320011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",04,"F",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",04,"N",100,100,100.0,100,"*","*","*","*",31,31.0,37,37.0,68,68.0,2521
"Coventry School District","=""0320011""",04,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",05,"N",98,98,100.0,98,16,16.3,39,39.8,25,25.5,18,18.4,43,43.9,2519
"Coventry School District","=""0320011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",06,"N",96,94,97.9,94,13,13.8,38,40.4,21,22.3,22,23.4,43,45.7,2551
"Coventry School District","=""0320011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",07,"F",22,20,90.9,20,"*","*","*","*","*","*","*","*","*","*",2564
"Coventry School District","=""0320011""",07,"N",104,101,97.1,101,9,8.9,27,26.7,39,38.6,26,25.7,65,64.4,2585
"Coventry School District","=""0320011""",07,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""",08,"N",111,111,100.0,111,17,15.3,28,25.2,29,26.1,37,33.3,66,59.5,2605
"Coventry School District","=""0320011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",03,"F",31,31,100.0,31,14,45.2,"*","*","*","*","*","*","*","*",2389
"Cromwell School District","=""0330011""",03,"N",112,111,99.1,111,"*","*","*","*",40,36.0,32,28.8,72,64.9,2462
"Cromwell School District","=""0330011""",03,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",04,"N",122,121,99.2,121,30,24.8,38,31.4,35,28.9,18,14.9,53,43.8,2468
"Cromwell School District","=""0330011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",05,"F",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*",2440
"Cromwell School District","=""0330011""",05,"N",142,142,100.0,142,37,26.1,65,45.8,28,19.7,12,8.5,40,28.2,2493
"Cromwell School District","=""0330011""",05,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",06,"F",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*",2491
"Cromwell School District","=""0330011""",06,"N",120,120,100.0,119,12,10.1,34,28.6,30,25.2,43,36.1,73,61.3,2574
"Cromwell School District","=""0330011""",06,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",07,"F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",07,"N",121,121,100.0,121,18,14.9,29,24.0,47,38.8,27,22.3,74,61.2,2574
"Cromwell School District","=""0330011""",07,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""",08,"N",116,115,99.1,115,18,15.7,26,22.6,41,35.7,30,26.1,71,61.7,2598
"Cromwell School District","=""0330011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""",03,"F",437,436,99.8,436,121,27.8,157,36.0,129,29.6,29,6.7,158,36.2,2412
"Danbury School District","=""0340011""",03,"N",354,350,98.9,350,61,17.4,83,23.7,127,36.3,79,22.6,206,58.9,2447
"Danbury School District","=""0340011""",03,"R",117,117,100.0,117,21,17.9,34,29.1,43,36.8,19,16.2,62,53.0,2439
"Danbury School District","=""0340011""",04,"F",392,388,99.0,388,102,26.3,171,44.1,87,22.4,28,7.2,115,29.6,2449
"Danbury School District","=""0340011""",04,"N",355,350,98.6,350,58,16.6,101,28.9,111,31.7,80,22.9,191,54.6,2488
"Danbury School District","=""0340011""",04,"R",98,97,99.0,97,15,15.5,42,43.3,28,28.9,12,12.4,40,41.2,2474
"Danbury School District","=""0340011""",05,"F",388,384,99.0,383,145,37.9,133,34.7,65,17.0,40,10.4,105,27.4,2479
"Danbury School District","=""0340011""",05,"N",366,363,99.2,363,85,23.4,102,28.1,86,23.7,90,24.8,176,48.5,2518
"Danbury School District","=""0340011""",05,"R",112,111,99.1,111,28,25.2,35,31.5,33,29.7,15,13.5,48,43.2,2502
"Danbury School District","=""0340011""",06,"F",350,348,99.4,348,161,46.3,127,36.5,43,12.4,17,4.9,60,17.2,2475
"Danbury School District","=""0340011""",06,"N",347,346,99.7,346,101,29.2,116,33.5,75,21.7,54,15.6,129,37.3,2517
"Danbury School District","=""0340011""",06,"R",97,97,100.0,97,29,29.9,40,41.2,20,20.6,8,8.2,28,28.9,2510
"Danbury School District","=""0340011""",07,"F",349,341,97.7,341,155,45.5,136,39.9,"*","*","*","*",50,14.7,2484
"Danbury School District","=""0340011""",07,"N",408,400,98.0,400,121,30.3,147,36.8,89,22.3,43,10.8,132,33.0,2524
"Danbury School District","=""0340011""",07,"R",104,104,100.0,103,39,37.9,39,37.9,"*","*","*","*",25,24.3,2503
"Danbury School District","=""0340011""",08,"F",337,331,98.2,331,188,56.8,91,27.5,41,12.4,11,3.3,52,15.7,2492
"Danbury School District","=""0340011""",08,"N",384,375,97.7,375,131,34.9,123,32.8,68,18.1,53,14.1,121,32.3,2543
"Danbury School District","=""0340011""",08,"R",82,81,98.8,81,32,39.5,30,37.0,13,16.0,6,7.4,19,23.5,2530
"Darien School District","=""0350011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",03,"N",368,364,98.9,364,13,3.6,48,13.2,124,34.1,179,49.2,303,83.2,2497
"Darien School District","=""0350011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",04,"N",375,372,99.2,372,7,1.9,68,18.3,123,33.1,174,46.8,297,79.8,2541
"Darien School District","=""0350011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",05,"N",345,341,98.8,341,19,5.6,51,15.0,85,24.9,186,54.5,271,79.5,2576
"Darien School District","=""0350011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",06,"N",405,400,98.8,400,14,3.5,50,12.5,95,23.8,241,60.3,336,84.0,2625
"Darien School District","=""0350011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",07,"N",368,362,98.4,362,13,3.6,63,17.4,77,21.3,209,57.7,286,79.0,2637
"Darien School District","=""0350011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""",08,"N",366,361,98.6,361,11,3.0,24,6.6,85,23.5,241,66.8,326,90.3,2685
"Darien School District","=""0350011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",03,"N",33,33,100.0,33,"*","*",10,30.3,10,30.3,"*","*","*","*",2465
"Deep River School District","=""0360011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",04,"N",40,39,97.5,39,"*","*",16,41.0,"*","*",10,25.6,"*","*",2495
"Deep River School District","=""0360011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",05,"N",38,38,100.0,38,"*","*",13,34.2,"*","*",15,39.5,"*","*",2542
"Deep River School District","=""0360011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""",06,"N",50,50,100.0,50,6,12.0,18,36.0,10,20.0,16,32.0,26,52.0,2562
"Deep River School District","=""0360011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",03,"F",62,62,100.0,62,34,54.8,"*","*","*","*","*","*","*","*",2366
"Derby School District","=""0370011""",03,"N","*","*","*","*","*","*",19,37.3,20,39.2,"*","*","*","*","*"
"Derby School District","=""0370011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",04,"F",66,66,100.0,66,24,36.4,26,39.4,"*","*","*","*","*","*",2435
"Derby School District","=""0370011""",04,"N",57,57,100.0,57,"*","*","*","*",17,29.8,"*","*","*","*",2465
"Derby School District","=""0370011""",04,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",05,"F",60,60,100.0,60,36,60.0,"*","*",8,13.3,"*","*","*","*",2442
"Derby School District","=""0370011""",05,"N",41,41,100.0,41,"*","*",17,41.5,"*","*",7,17.1,"*","*",2491
"Derby School District","=""0370011""",05,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",06,"F",47,47,100.0,47,27,57.4,"*","*","*","*","*","*","*","*",2450
"Derby School District","=""0370011""",06,"N",56,55,98.2,55,"*","*",21,38.2,9,16.4,"*","*","*","*",2499
"Derby School District","=""0370011""",06,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",07,"F",50,49,98.0,49,35,71.4,"*","*","*","*",0,0.0,"*","*",2442
"Derby School District","=""0370011""",07,"N",52,52,100.0,52,"*","*",20,38.5,6,11.5,"*","*","*","*",2476
"Derby School District","=""0370011""",07,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Derby School District","=""0370011""",08,"F",49,46,93.9,46,30,65.2,13,28.3,"*","*","*","*","*","*",2473
"Derby School District","=""0370011""",08,"N",43,42,97.7,42,"*","*","*","*",7,16.7,"*","*","*","*",2483
"Derby School District","=""0370011""",08,"R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",03,"F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",03,"N",67,67,100.0,67,"*","*","*","*","*","*","*","*","*","*",2497
"East Granby School District","=""0400011""",04,"F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",04,"N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2518
"East Granby School District","=""0400011""",05,"F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",05,"N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*",2583
"East Granby School District","=""0400011""",06,"F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",06,"N",52,52,100.0,52,"*","*","*","*","*","*","*","*","*","*",2583
"East Granby School District","=""0400011""",07,"F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",07,"N",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*",2589
"East Granby School District","=""0400011""",08,"F",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"East Granby School District","=""0400011""",08,"N",50,50,100.0,50,"*","*","*","*","*","*","*","*","*","*",2609
"East Haddam School District","=""0410011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",03,"N",59,58,98.3,58,"*","*","*","*",23,39.7,19,32.8,42,72.4,2472
"East Haddam School District","=""0410011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",04,"F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",04,"N",58,56,96.6,56,"*","*","*","*","*","*","*","*","*","*",2484
"East Haddam School District","=""0410011""",05,"F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",05,"N",64,63,98.4,63,"*","*","*","*","*","*","*","*","*","*",2549
"East Haddam School District","=""0410011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",06,"N",66,65,98.5,65,16,24.6,18,27.7,11,16.9,20,30.8,31,47.7,2546
"East Haddam School District","=""0410011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",07,"N",93,86,92.5,86,19,22.1,20,23.3,28,32.6,19,22.1,47,54.7,2559
"East Haddam School District","=""0410011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Haddam School District","=""0410011""",08,"N",87,80,92.0,80,35,43.8,23,28.8,11,13.8,11,13.8,22,27.5,2530
"East Haddam School District","=""0410011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",03,"N",136,135,99.3,135,23,17.0,36,26.7,49,36.3,27,20.0,76,56.3,2441
"East Hampton School District","=""0420011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",04,"N",139,133,95.7,133,7,5.3,49,36.8,51,38.3,26,19.5,77,57.9,2496
"East Hampton School District","=""0420011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",05,"N",114,107,93.9,107,23,21.5,30,28.0,28,26.2,26,24.3,54,50.5,2522
"East Hampton School District","=""0420011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",06,"N",131,126,96.2,126,22,17.5,53,42.1,38,30.2,13,10.3,51,40.5,2531
"East Hampton School District","=""0420011""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",07,"N",113,100,88.5,100,21,21.0,42,42.0,29,29.0,8,8.0,37,37.0,2535
"East Hampton School District","=""0420011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hampton School District","=""0420011""",08,"N",128,112,87.5,112,33,29.5,38,33.9,22,19.6,19,17.0,41,36.6,2554
"East Hampton School District","=""0420011""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Hartford School District","=""0430011""",03,"F",312,311,99.7,311,154,49.5,96,30.9,"*","*","*","*",61,19.6,2378
"East Hartford School District","=""0430011""",03,"N",173,172,99.4,170,"*","*",54,31.8,34,20.0,"*","*","*","*",2408
"East Hartford School District","=""0430011""",03,"R",20,20,100.0,20,"*","*",6,30.0,6,30.0,"*","*","*","*",2428
"East Hartford School District","=""0430011""",04,"F",313,311,99.4,311,139,44.7,105,33.8,49,15.8,18,5.8,67,21.5,2423
"East Hartford School District","=""0430011""",04,"N",157,157,100.0,157,47,29.9,51,32.5,46,29.3,13,8.3,59,37.6,2454
"East Hartford School District","=""0430011""",04,"R",33,33,100.0,33,11,33.3,15,45.5,7,21.2,0,0.0,7,21.2,2440
"East Hartford School District","=""0430011""",05,"F",292,290,99.3,289,190,65.7,73,25.3,"*","*","*","*","*","*",2428
"East Hartford School District","=""0430011""",05,"N",199,198,99.5,198,96,48.5,59,29.8,31,15.7,12,6.1,43,21.7,2459
"East Hartford School District","=""0430011""",05,"R",24,24,100.0,23,13,56.5,8,34.8,"*","*","*","*","*","*",2452
"East Hartford School District","=""0430011""",06,"F",263,258,98.1,258,172,66.7,66,25.6,"*","*","*","*",20,7.8,2434
"East Hartford School District","=""0430011""",06,"N",123,122,99.2,121,65,53.7,31,25.6,18,14.9,7,5.8,25,20.7,2457
"East Hartford School District","=""0430011""",06,"R",33,33,100.0,33,13,39.4,14,42.4,"*","*","*","*",6,18.2,2462
"East Hartford School District","=""0430011""",07,"F",293,292,99.7,290,200,69.0,64,22.1,"*","*","*","*",26,9.0,2437
"East Hartford School District","=""0430011""",07,"N",142,140,98.6,140,66,47.1,49,35.0,"*","*","*","*","*","*",2488
"East Hartford School District","=""0430011""",07,"R",41,41,100.0,41,24,58.5,13,31.7,"*","*","*","*","*","*",2464
"East Hartford School District","=""0430011""",08,"F",305,296,97.0,295,211,71.5,63,21.4,"*","*","*","*","*","*",2457
"East Hartford School District","=""0430011""",08,"N",150,147,98.0,145,84,57.9,39,26.9,"*","*","*","*",22,15.2,2488
"East Hartford School District","=""0430011""",08,"R",39,38,97.4,38,23,60.5,10,26.3,"*","*","*","*","*","*",2473
"East Haven School District","=""0440011""",03,"F",88,88,100.0,88,34,38.6,"*","*","*","*","*","*","*","*",2406
"East Haven School District","=""0440011""",03,"N",92,92,100.0,92,"*","*",22,23.9,41,44.6,"*","*","*","*",2456
"East Haven School District","=""0440011""",03,"R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""",04,"F",79,79,100.0,79,28,35.4,26,32.9,"*","*","*","*",25,31.6,2445
"East Haven School District","=""0440011""",04,"N",109,109,100.0,109,"*","*",43,39.4,33,30.3,"*","*","*","*",2474
"East Haven School District","=""0440011""",04,"R",24,24,100.0,24,"*","*",14,58.3,"*","*",0,0.0,"*","*",2457
"East Haven School District","=""0440011""",05,"F",83,83,100.0,82,40,48.8,"*","*","*","*","*","*","*","*",2468
"East Haven School District","=""0440011""",05,"N",106,106,100.0,106,"*","*",35,33.0,26,24.5,"*","*","*","*",2493
"East Haven School District","=""0440011""",05,"R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"East Haven School District","=""0440011""",06,"F",93,92,98.9,92,36,39.1,39,42.4,"*","*","*","*",17,18.5,2492
"East Haven School District","=""0440011""",06,"N",97,97,100.0,97,19,19.6,48,49.5,18,18.6,12,12.4,30,30.9,2522
"East Haven School District","=""0440011""",06,"R",25,25,100.0,25,7,28.0,11,44.0,"*","*","*","*",7,28.0,2510
"East Haven School District","=""0440011""",07,"F",89,87,97.8,87,50,57.5,31,35.6,"*","*","*","*",6,6.9,2466
"East Haven School District","=""0440011""",07,"N",122,120,98.4,120,35,29.2,46,38.3,29,24.2,10,8.3,39,32.5,2520
"East Haven School District","=""0440011""",07,"R",32,30,93.8,30,11,36.7,11,36.7,"*","*","*","*",8,26.7,2500
"East Haven School District","=""0440011""",08,"F",101,100,99.0,100,57,57.0,26,26.0,"*","*","*","*","*","*",2492
"East Haven School District","=""0440011""",08,"N",112,108,96.4,108,55,50.9,26,24.1,"*","*","*","*",27,25.0,2502
"East Haven School District","=""0440011""",08,"R",36,36,100.0,36,20,55.6,"*","*","*","*",0,0.0,"*","*",2485
"East Lyme School District","=""0450011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",03,"N",136,133,97.8,133,9,6.8,23,17.3,44,33.1,57,42.9,101,75.9,2483
"East Lyme School District","=""0450011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",04,"F",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*",2473
"East Lyme School District","=""0450011""",04,"N",148,148,100.0,148,"*","*","*","*",50,33.8,70,47.3,120,81.1,2543
"East Lyme School District","=""0450011""",04,"R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",05,"N",174,171,98.3,171,21,12.3,45,26.3,45,26.3,60,35.1,105,61.4,2547
"East Lyme School District","=""0450011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",06,"F",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*",2540
"East Lyme School District","=""0450011""",06,"N",164,161,98.2,161,11,6.8,37,23.0,36,22.4,77,47.8,113,70.2,2593
"East Lyme School District","=""0450011""",06,"R",9,9,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",07,"F",28,27,96.4,27,"*","*","*","*","*","*","*","*","*","*",2551
"East Lyme School District","=""0450011""",07,"N",186,185,99.5,185,18,9.7,29,15.7,59,31.9,79,42.7,138,74.6,2614
"East Lyme School District","=""0450011""",07,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",08,"F",30,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",08,"N",179,162,90.5,162,24,14.8,43,26.5,42,25.9,53,32.7,95,58.6,2606
"East Lyme School District","=""0450011""",08,"R",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",03,"F","*","*","*","*",12,33.3,"*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",03,"N",44,44,100.0,44,"*","*",13,29.5,20,45.5,"*","*","*","*",2436
"East Windsor School District","=""0470011""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",04,"F","*","*","*","*",12,36.4,17,51.5,"*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",04,"N",41,41,100.0,41,"*","*","*","*",10,24.4,12,29.3,22,53.7,2501
"East Windsor School District","=""0470011""",04,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",05,"F",34,33,97.1,33,19,57.6,"*","*","*","*","*","*","*","*",2440
"East Windsor School District","=""0470011""",05,"N",39,39,100.0,39,"*","*",16,41.0,"*","*",8,20.5,"*","*",2496
"East Windsor School District","=""0470011""",05,"R",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",06,"F",32,32,100.0,32,14,43.8,"*","*","*","*",0,0.0,"*","*",2465
"East Windsor School District","=""0470011""",06,"N",38,38,100.0,38,"*","*","*","*",9,23.7,"*","*","*","*",2516
"East Windsor School District","=""0470011""",06,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",07,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",07,"N",43,43,100.0,43,17,39.5,13,30.2,"*","*","*","*",13,30.2,2508
"East Windsor School District","=""0470011""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",08,"F",25,24,96.0,24,10,41.7,"*","*","*","*","*","*","*","*",2525
"East Windsor School District","=""0470011""",08,"N",43,42,97.7,42,"*","*",15,35.7,"*","*",9,21.4,"*","*",2575
"East Windsor School District","=""0470011""",08,"R",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"F",8,7,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
