"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, Gender"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Darien School District","=""0350011""",08,"Math","M",194,189,97.4,189,14,7.4,20,10.6,33,17.5,122,64.6,155,82.0,2669
"Darien School District","=""0350011""",11,"ELA","F",153,132,86.3,128,6,4.7,14,10.9,58,45.3,50,39.1,108,84.4,2657
"Darien School District","=""0350011""",11,"ELA","M",176,151,85.8,144,20,13.9,20,13.9,57,39.6,47,32.6,104,72.2,2626
"Darien School District","=""0350011""",11,"Math","F",153,123,80.4,113,26,23.0,19,16.8,35,31.0,33,29.2,68,60.2,2634
"Darien School District","=""0350011""",11,"Math","M",176,138,78.4,133,31,23.3,25,18.8,43,32.3,34,25.6,77,57.9,2633
"Deep River School District","=""0360011""",03,"ELA","F",25,25,100.0,25,"*","*","*","*","*","*",16,64.0,"*","*",2503
"Deep River School District","=""0360011""",03,"ELA","M",25,25,100.0,25,"*","*","*","*","*","*",6,24.0,"*","*",2431
"Deep River School District","=""0360011""",03,"Math","F",25,25,100.0,25,"*","*","*","*",12,48.0,"*","*","*","*",2463
"Deep River School District","=""0360011""",03,"Math","M",25,25,100.0,25,"*","*","*","*",10,40.0,"*","*","*","*",2417
"Deep River School District","=""0360011""",04,"ELA","F",25,25,100.0,24,"*","*","*","*","*","*",15,62.5,"*","*",2543
"Deep River School District","=""0360011""",04,"ELA","M",21,21,100.0,21,"*","*","*","*","*","*",7,33.3,"*","*",2478
"Deep River School District","=""0360011""",04,"Math","F",25,25,100.0,25,0,0.0,"*","*",10,40.0,"*","*","*","*",2535
"Deep River School District","=""0360011""",04,"Math","M",21,21,100.0,21,"*","*","*","*",10,47.6,"*","*","*","*",2506
"Deep River School District","=""0360011""",05,"ELA","F",31,31,100.0,31,"*","*","*","*",14,45.2,11,35.5,25,80.6,2552
"Deep River School District","=""0360011""",05,"ELA","M",27,27,100.0,27,"*","*","*","*",6,22.2,7,25.9,13,48.1,2514
"Deep River School District","=""0360011""",05,"Math","F",31,31,100.0,31,"*","*",13,41.9,9,29.0,"*","*","*","*",2505
"Deep River School District","=""0360011""",05,"Math","M",27,27,100.0,27,"*","*",10,37.0,7,25.9,"*","*","*","*",2513
"Deep River School District","=""0360011""",06,"ELA","F",25,25,100.0,25,0,0.0,"*","*",10,40.0,"*","*","*","*",2596
"Deep River School District","=""0360011""",06,"ELA","M",20,20,100.0,20,"*","*",6,30.0,8,40.0,"*","*","*","*",2508
"Deep River School District","=""0360011""",06,"Math","F",25,25,100.0,25,"*","*","*","*",9,36.0,"*","*","*","*",2547
"Deep River School District","=""0360011""",06,"Math","M",20,20,100.0,20,"*","*","*","*",8,40.0,"*","*","*","*",2489
"Derby School District","=""0370011""",03,"ELA","F",73,73,100.0,73,15,20.5,24,32.9,16,21.9,18,24.7,34,46.6,2430
"Derby School District","=""0370011""",03,"ELA","M",60,60,100.0,60,20,33.3,17,28.3,16,26.7,7,11.7,23,38.3,2393
"Derby School District","=""0370011""",03,"Math","F",73,72,98.6,72,27,37.5,"*","*",23,31.9,"*","*","*","*",2413
"Derby School District","=""0370011""",03,"Math","M",60,60,100.0,60,"*","*",20,33.3,19,31.7,"*","*","*","*",2410
"Derby School District","=""0370011""",04,"ELA","F",54,54,100.0,53,17,32.1,19,35.8,8,15.1,9,17.0,17,32.1,2448
"Derby School District","=""0370011""",04,"ELA","M",58,58,100.0,58,14,24.1,19,32.8,9,15.5,16,27.6,25,43.1,2469
"Derby School District","=""0370011""",04,"Math","F",54,53,98.1,53,15,28.3,29,54.7,9,17.0,0,0.0,9,17.0,2434
"Derby School District","=""0370011""",04,"Math","M",58,58,100.0,58,11,19.0,24,41.4,14,24.1,9,15.5,23,39.7,2466
"Derby School District","=""0370011""",05,"ELA","F",61,61,100.0,61,"*","*",13,21.3,31,50.8,"*","*","*","*",2514
"Derby School District","=""0370011""",05,"ELA","M",56,55,98.2,55,18,32.7,"*","*",18,32.7,"*","*","*","*",2478
"Derby School District","=""0370011""",05,"Math","F",61,61,100.0,60,20,33.3,26,43.3,"*","*","*","*",14,23.3,2474
"Derby School District","=""0370011""",05,"Math","M",56,55,98.2,55,28,50.9,19,34.5,"*","*","*","*",8,14.5,2457
"Derby School District","=""0370011""",06,"ELA","F",51,51,100.0,51,16,31.4,17,33.3,"*","*","*","*",18,35.3,2503
"Derby School District","=""0370011""",06,"ELA","M",62,61,98.4,60,28,46.7,16,26.7,"*","*","*","*",16,26.7,2473
"Derby School District","=""0370011""",06,"Math","F",51,51,100.0,51,20,39.2,19,37.3,"*","*","*","*",12,23.5,2485
"Derby School District","=""0370011""",06,"Math","M",62,61,98.4,61,38,62.3,14,23.0,"*","*","*","*",9,14.8,2454
"Derby School District","=""0370011""",07,"ELA","F",52,51,98.1,50,13,26.0,"*","*",25,50.0,"*","*","*","*",2547
"Derby School District","=""0370011""",07,"ELA","M",48,47,97.9,47,19,40.4,"*","*",14,29.8,"*","*","*","*",2501
"Derby School District","=""0370011""",07,"Math","F",52,52,100.0,52,22,42.3,17,32.7,"*","*","*","*",13,25.0,2492
"Derby School District","=""0370011""",07,"Math","M",48,48,100.0,48,26,54.2,12,25.0,"*","*","*","*",10,20.8,2472
"Derby School District","=""0370011""",08,"ELA","F",64,62,96.9,61,"*","*",19,31.1,22,36.1,"*","*","*","*",2564
"Derby School District","=""0370011""",08,"ELA","M",57,55,96.5,55,18,32.7,"*","*",18,32.7,"*","*","*","*",2534
"Derby School District","=""0370011""",08,"Math","F",64,59,92.2,59,25,42.4,26,44.1,"*","*","*","*",8,13.6,2510
"Derby School District","=""0370011""",08,"Math","M",57,55,96.5,55,27,49.1,17,30.9,"*","*","*","*",11,20.0,2501
"Derby School District","=""0370011""",11,"ELA","F",43,43,100.0,43,11,25.6,"*","*",18,41.9,"*","*","*","*",2575
"Derby School District","=""0370011""",11,"ELA","M",39,37,94.9,37,16,43.2,13,35.1,"*","*","*","*",8,21.6,2506
"Derby School District","=""0370011""",11,"Math","F",43,42,97.7,42,29,69.0,"*","*","*","*",0,0.0,"*","*",2493
"Derby School District","=""0370011""",11,"Math","M",39,37,94.9,37,29,78.4,"*","*","*","*","*","*","*","*",2472
"East Granby School District","=""0400011""",03,"ELA","F",21,21,100.0,21,"*","*","*","*",8,38.1,"*","*","*","*",2453
"East Granby School District","=""0400011""",03,"ELA","M",29,29,100.0,29,"*","*","*","*",7,24.1,"*","*","*","*",2440
"East Granby School District","=""0400011""",03,"Math","F",21,21,100.0,21,"*","*","*","*",7,33.3,"*","*","*","*",2437
"East Granby School District","=""0400011""",03,"Math","M",29,29,100.0,29,"*","*","*","*",8,27.6,"*","*","*","*",2466
"East Granby School District","=""0400011""",04,"ELA","F",36,36,100.0,36,0,0.0,"*","*","*","*",24,66.7,"*","*",2561
"East Granby School District","=""0400011""",04,"ELA","M",39,39,100.0,39,"*","*","*","*",12,30.8,17,43.6,29,74.4,2513
"East Granby School District","=""0400011""",04,"Math","F",36,36,100.0,36,0,0.0,8,22.2,12,33.3,16,44.4,28,77.8,2534
"East Granby School District","=""0400011""",04,"Math","M",38,38,100.0,38,"*","*","*","*",11,28.9,17,44.7,28,73.7,2525
"East Granby School District","=""0400011""",05,"ELA","F",20,20,100.0,20,0,0.0,"*","*",11,55.0,"*","*","*","*",2593
"East Granby School District","=""0400011""",05,"ELA","M",42,42,100.0,42,"*","*","*","*",15,35.7,14,33.3,29,69.0,2535
"East Granby School District","=""0400011""",05,"Math","F",20,20,100.0,20,"*","*","*","*",7,35.0,11,55.0,18,90.0,2575
"East Granby School District","=""0400011""",05,"Math","M",42,42,100.0,42,"*","*","*","*",9,21.4,14,33.3,23,54.8,2529
"East Granby School District","=""0400011""",06,"ELA","F",41,41,100.0,41,"*","*",13,31.7,18,43.9,"*","*","*","*",2560
"East Granby School District","=""0400011""",06,"ELA","M",32,32,100.0,32,"*","*","*","*",14,43.8,8,25.0,22,68.8,2562
"East Granby School District","=""0400011""",06,"Math","F",41,41,100.0,41,"*","*",16,39.0,12,29.3,"*","*","*","*",2528
"East Granby School District","=""0400011""",06,"Math","M",32,32,100.0,32,"*","*",9,28.1,10,31.3,"*","*","*","*",2563
"East Granby School District","=""0400011""",07,"ELA","F",38,38,100.0,38,"*","*","*","*",17,44.7,"*","*","*","*",2629
"East Granby School District","=""0400011""",07,"ELA","M",24,23,95.8,23,"*","*","*","*",10,43.5,"*","*","*","*",2525
"East Granby School District","=""0400011""",07,"Math","F",38,38,100.0,38,6,15.8,10,26.3,"*","*","*","*",22,57.9,2575
"East Granby School District","=""0400011""",07,"Math","M",24,23,95.8,23,8,34.8,8,34.8,"*","*","*","*",7,30.4,2515
"East Granby School District","=""0400011""",08,"ELA","F",35,35,100.0,35,"*","*","*","*",15,42.9,"*","*","*","*",2651
"East Granby School District","=""0400011""",08,"ELA","M",42,41,97.6,41,"*","*","*","*",19,46.3,"*","*","*","*",2588
"East Granby School District","=""0400011""",08,"Math","F",35,34,97.1,34,"*","*","*","*",10,29.4,13,38.2,23,67.6,2630
"East Granby School District","=""0400011""",08,"Math","M",42,41,97.6,41,"*","*","*","*",13,31.7,10,24.4,23,56.1,2585
"East Granby School District","=""0400011""",11,"ELA","F",31,31,100.0,31,"*","*","*","*",10,32.3,14,45.2,24,77.4,2650
"East Granby School District","=""0400011""",11,"ELA","M",40,40,100.0,40,"*","*","*","*",15,37.5,10,25.0,25,62.5,2605
"East Granby School District","=""0400011""",11,"Math","F",31,31,100.0,31,7,22.6,10,32.3,7,22.6,7,22.6,14,45.2,2619
"East Granby School District","=""0400011""",11,"Math","M",40,40,100.0,40,11,27.5,7,17.5,11,27.5,11,27.5,22,55.0,2603
"East Haddam School District","=""0410011""",03,"ELA","F",34,33,97.1,33,"*","*","*","*",7,21.2,17,51.5,24,72.7,2475
"East Haddam School District","=""0410011""",03,"ELA","M",38,38,100.0,38,"*","*","*","*",15,39.5,15,39.5,30,78.9,2477
"East Haddam School District","=""0410011""",03,"Math","F",34,33,97.1,33,"*","*","*","*",15,45.5,11,33.3,26,78.8,2465
"East Haddam School District","=""0410011""",03,"Math","M",38,38,100.0,38,"*","*","*","*",17,44.7,11,28.9,28,73.7,2473
"East Haddam School District","=""0410011""",04,"ELA","F",39,39,100.0,39,"*","*","*","*",16,41.0,17,43.6,33,84.6,2530
"East Haddam School District","=""0410011""",04,"ELA","M",34,34,100.0,34,"*","*","*","*",13,38.2,14,41.2,27,79.4,2516
"East Haddam School District","=""0410011""",04,"Math","F",39,39,100.0,39,"*","*",13,33.3,16,41.0,"*","*","*","*",2492
"East Haddam School District","=""0410011""",04,"Math","M",34,34,100.0,34,0,0.0,12,35.3,13,38.2,9,26.5,22,64.7,2512
"East Haddam School District","=""0410011""",05,"ELA","F",36,36,100.0,36,"*","*","*","*",13,36.1,16,44.4,29,80.6,2564
"East Haddam School District","=""0410011""",05,"ELA","M",47,45,95.7,45,"*","*","*","*",15,33.3,14,31.1,29,64.4,2531
"East Haddam School District","=""0410011""",05,"Math","F",36,36,100.0,36,"*","*",12,33.3,10,27.8,"*","*","*","*",2523
"East Haddam School District","=""0410011""",05,"Math","M",47,45,95.7,45,"*","*",13,28.9,"*","*",14,31.1,"*","*",2518
"East Haddam School District","=""0410011""",06,"ELA","F",48,46,95.8,46,"*","*","*","*",18,39.1,16,34.8,34,73.9,2576
"East Haddam School District","=""0410011""",06,"ELA","M",54,52,96.3,52,"*","*","*","*",27,51.9,12,23.1,39,75.0,2563
"East Haddam School District","=""0410011""",06,"Math","F",48,46,95.8,46,12,26.1,15,32.6,9,19.6,10,21.7,19,41.3,2526
"East Haddam School District","=""0410011""",06,"Math","M",54,52,96.3,52,6,11.5,23,44.2,14,26.9,9,17.3,23,44.2,2540
"East Haddam School District","=""0410011""",07,"ELA","F",50,48,96.0,47,9,19.1,9,19.1,23,48.9,6,12.8,29,61.7,2556
"East Haddam School District","=""0410011""",07,"ELA","M",54,53,98.1,53,9,17.0,17,32.1,20,37.7,7,13.2,27,50.9,2553
"East Haddam School District","=""0410011""",07,"Math","F",50,47,94.0,47,16,34.0,17,36.2,"*","*","*","*",14,29.8,2514
"East Haddam School District","=""0410011""",07,"Math","M",54,53,98.1,53,"*","*",14,26.4,17,32.1,"*","*","*","*",2552
"East Haddam School District","=""0410011""",08,"ELA","F",41,40,97.6,40,"*","*","*","*",18,45.0,9,22.5,27,67.5,2604
"East Haddam School District","=""0410011""",08,"ELA","M",51,51,100.0,51,"*","*",14,27.5,19,37.3,"*","*","*","*",2572
"East Haddam School District","=""0410011""",08,"Math","F",41,40,97.6,40,10,25.0,11,27.5,13,32.5,6,15.0,19,47.5,2562
"East Haddam School District","=""0410011""",08,"Math","M",51,51,100.0,51,17,33.3,10,19.6,12,23.5,12,23.5,24,47.1,2560
"East Haddam School District","=""0410011""",11,"ELA","F",38,36,94.7,36,"*","*","*","*",17,47.2,14,38.9,31,86.1,2666
"East Haddam School District","=""0410011""",11,"ELA","M",37,32,86.5,32,"*","*","*","*",14,43.8,8,25.0,22,68.8,2613
"East Haddam School District","=""0410011""",11,"Math","F",38,36,94.7,36,12,33.3,14,38.9,"*","*","*","*",10,27.8,2596
"East Haddam School District","=""0410011""",11,"Math","M",37,32,86.5,32,12,37.5,11,34.4,"*","*","*","*",9,28.1,2571
"East Hampton School District","=""0420011""",03,"ELA","F",81,77,95.1,77,"*","*",20,26.0,"*","*",35,45.5,"*","*",2472
"East Hampton School District","=""0420011""",03,"ELA","M",80,79,98.8,79,"*","*",25,31.6,24,30.4,"*","*","*","*",2449
"East Hampton School District","=""0420011""",03,"Math","F",81,76,93.8,76,12,15.8,27,35.5,30,39.5,7,9.2,37,48.7,2434
"East Hampton School District","=""0420011""",03,"Math","M",80,78,97.5,78,10,12.8,29,37.2,28,35.9,11,14.1,39,50.0,2443
"East Hampton School District","=""0420011""",04,"ELA","F",59,56,94.9,56,9,16.1,8,14.3,12,21.4,27,48.2,39,69.6,2512
"East Hampton School District","=""0420011""",04,"ELA","M",73,71,97.3,71,11,15.5,22,31.0,21,29.6,17,23.9,38,53.5,2480
"East Hampton School District","=""0420011""",04,"Math","F",59,56,94.9,56,10,17.9,14,25.0,24,42.9,8,14.3,32,57.1,2485
"East Hampton School District","=""0420011""",04,"Math","M",73,70,95.9,70,6,8.6,29,41.4,23,32.9,12,17.1,35,50.0,2482
"East Hampton School District","=""0420011""",05,"ELA","F",70,68,97.1,68,7,10.3,9,13.2,27,39.7,25,36.8,52,76.5,2551
"East Hampton School District","=""0420011""",05,"ELA","M",80,78,97.5,78,12,15.4,14,17.9,28,35.9,24,30.8,52,66.7,2537
"East Hampton School District","=""0420011""",05,"Math","F",70,68,97.1,68,13,19.1,30,44.1,16,23.5,9,13.2,25,36.8,2508
"East Hampton School District","=""0420011""",05,"Math","M",80,78,97.5,78,13,16.7,22,28.2,18,23.1,25,32.1,43,55.1,2527
"East Hampton School District","=""0420011""",06,"ELA","F",65,60,92.3,60,"*","*",20,33.3,25,41.7,"*","*","*","*",2548
"East Hampton School District","=""0420011""",06,"ELA","M",69,66,95.7,66,"*","*",14,21.2,27,40.9,"*","*","*","*",2521
"East Hampton School District","=""0420011""",06,"Math","F",65,60,92.3,60,7,11.7,27,45.0,20,33.3,6,10.0,26,43.3,2532
"East Hampton School District","=""0420011""",06,"Math","M",69,66,95.7,66,17,25.8,27,40.9,15,22.7,7,10.6,22,33.3,2507
"East Hampton School District","=""0420011""",07,"ELA","F",63,61,96.8,61,"*","*","*","*",24,39.3,22,36.1,46,75.4,2605
"East Hampton School District","=""0420011""",07,"ELA","M",76,75,98.7,75,"*","*",18,24.0,34,45.3,"*","*","*","*",2550
"East Hampton School District","=""0420011""",07,"Math","F",63,61,96.8,61,10,16.4,19,31.1,21,34.4,11,18.0,32,52.5,2560
"East Hampton School District","=""0420011""",07,"Math","M",76,75,98.7,75,21,28.0,23,30.7,22,29.3,9,12.0,31,41.3,2537
"East Hampton School District","=""0420011""",08,"ELA","F",74,74,100.0,74,"*","*",15,20.3,42,56.8,"*","*","*","*",2613
"East Hampton School District","=""0420011""",08,"ELA","M",83,83,100.0,83,"*","*",27,32.5,30,36.1,"*","*","*","*",2564
"East Hampton School District","=""0420011""",08,"Math","F",74,74,100.0,74,21,28.4,25,33.8,19,25.7,9,12.2,28,37.8,2557
"East Hampton School District","=""0420011""",08,"Math","M",83,83,100.0,83,31,37.3,26,31.3,16,19.3,10,12.0,26,31.3,2531
"East Hampton School District","=""0420011""",11,"ELA","F",78,75,96.2,75,"*","*","*","*",32,42.7,28,37.3,60,80.0,2645
"East Hampton School District","=""0420011""",11,"ELA","M",69,67,97.1,67,"*","*","*","*",23,34.3,16,23.9,39,58.2,2590
"East Hampton School District","=""0420011""",11,"Math","F",78,75,96.2,75,23,30.7,22,29.3,"*","*","*","*",30,40.0,2592
"East Hampton School District","=""0420011""",11,"Math","M",69,67,97.1,67,25,37.3,19,28.4,"*","*","*","*",23,34.3,2578
"East Hartford School District","=""0430011""",03,"ELA","F",255,254,99.6,254,103,40.6,62,24.4,56,22.0,33,13.0,89,35.0,2399
"East Hartford School District","=""0430011""",03,"ELA","M",264,261,98.9,259,137,52.9,73,28.2,36,13.9,13,5.0,49,18.9,2360
"East Hartford School District","=""0430011""",03,"Math","F",254,254,100.0,254,104,40.9,71,28.0,63,24.8,16,6.3,79,31.1,2399
"East Hartford School District","=""0430011""",03,"Math","M",259,258,99.6,258,126,48.8,75,29.1,49,19.0,8,3.1,57,22.1,2380
"East Hartford School District","=""0430011""",04,"ELA","F",252,248,98.4,248,92,37.1,57,23.0,67,27.0,32,12.9,99,39.9,2443
"East Hartford School District","=""0430011""",04,"ELA","M",273,269,98.5,269,141,52.4,55,20.4,49,18.2,24,8.9,73,27.1,2411
"East Hartford School District","=""0430011""",04,"Math","F",249,249,100.0,249,77,30.9,105,42.2,50,20.1,17,6.8,67,26.9,2442
"East Hartford School District","=""0430011""",04,"Math","M",270,267,98.9,267,94,35.2,113,42.3,45,16.9,15,5.6,60,22.5,2433
"East Hartford School District","=""0430011""",05,"ELA","F",234,232,99.1,232,80,34.5,54,23.3,76,32.8,22,9.5,98,42.2,2479
"East Hartford School District","=""0430011""",05,"ELA","M",256,254,99.2,253,119,47.0,71,28.1,53,20.9,10,4.0,63,24.9,2445
"East Hartford School District","=""0430011""",05,"Math","F",231,230,99.6,230,139,60.4,66,28.7,16,7.0,9,3.9,25,10.9,2441
"East Hartford School District","=""0430011""",05,"Math","M",255,254,99.6,254,155,61.0,70,27.6,23,9.1,6,2.4,29,11.4,2429
"East Hartford School District","=""0430011""",06,"ELA","F",211,210,99.5,210,56,26.7,71,33.8,62,29.5,21,10.0,83,39.5,2505
"East Hartford School District","=""0430011""",06,"ELA","M",249,244,98.0,244,100,41.0,83,34.0,55,22.5,6,2.5,61,25.0,2475
"East Hartford School District","=""0430011""",06,"Math","F",209,204,97.6,204,111,54.4,65,31.9,"*","*","*","*",28,13.7,2457
"East Hartford School District","=""0430011""",06,"Math","M",248,248,100.0,246,142,57.7,77,31.3,"*","*","*","*",27,11.0,2443
"East Hartford School District","=""0430011""",07,"ELA","F",238,234,98.3,234,86,36.8,72,30.8,"*","*","*","*",76,32.5,2508
"East Hartford School District","=""0430011""",07,"ELA","M",235,229,97.4,227,122,53.7,65,28.6,"*","*","*","*",40,17.6,2469
"East Hartford School District","=""0430011""",07,"Math","F",238,238,100.0,238,140,58.8,69,29.0,"*","*","*","*",29,12.2,2464
"East Hartford School District","=""0430011""",07,"Math","M",234,230,98.3,230,136,59.1,68,29.6,"*","*","*","*",26,11.3,2447
"East Hartford School District","=""0430011""",08,"ELA","F",218,209,95.9,209,59,28.2,74,35.4,60,28.7,16,7.7,76,36.4,2542
"East Hartford School District","=""0430011""",08,"ELA","M",296,282,95.3,282,125,44.3,88,31.2,58,20.6,11,3.9,69,24.5,2504
"East Hartford School District","=""0430011""",08,"Math","F",217,213,98.2,212,130,61.3,58,27.4,15,7.1,9,4.2,24,11.3,2479
"East Hartford School District","=""0430011""",08,"Math","M",297,285,96.0,284,217,76.4,40,14.1,17,6.0,10,3.5,27,9.5,2456
"East Hartford School District","=""0430011""",11,"ELA","F",252,244,96.8,243,32,13.2,58,23.9,112,46.1,41,16.9,153,63.0,2599
"East Hartford School District","=""0430011""",11,"ELA","M",239,219,91.6,219,65,29.7,64,29.2,69,31.5,21,9.6,90,41.1,2553
"East Hartford School District","=""0430011""",11,"Math","F",252,244,96.8,244,131,53.7,60,24.6,43,17.6,10,4.1,53,21.7,2539
"East Hartford School District","=""0430011""",11,"Math","M",238,217,91.2,217,144,66.4,38,17.5,23,10.6,12,5.5,35,16.1,2510
"East Haven School District","=""0440011""",03,"ELA","F",126,125,99.2,125,21,16.8,35,28.0,37,29.6,32,25.6,69,55.2,2439
"East Haven School District","=""0440011""",03,"ELA","M",99,99,100.0,99,34,34.3,29,29.3,19,19.2,17,17.2,36,36.4,2402
"East Haven School District","=""0440011""",03,"Math","F",126,126,100.0,126,35,27.8,44,34.9,33,26.2,14,11.1,47,37.3,2419
"East Haven School District","=""0440011""",03,"Math","M",99,99,100.0,99,37,37.4,27,27.3,23,23.2,12,12.1,35,35.4,2409
"East Haven School District","=""0440011""",04,"ELA","F",109,108,99.1,108,27,25.0,25,23.1,29,26.9,27,25.0,56,51.9,2471
"East Haven School District","=""0440011""",04,"ELA","M",96,96,100.0,96,31,32.3,24,25.0,25,26.0,16,16.7,41,42.7,2453
"East Haven School District","=""0440011""",04,"Math","F",109,108,99.1,108,34,31.5,39,36.1,"*","*","*","*",35,32.4,2446
"East Haven School District","=""0440011""",04,"Math","M",96,96,100.0,96,31,32.3,"*","*",32,33.3,"*","*","*","*",2451
"East Haven School District","=""0440011""",05,"ELA","F",109,106,97.2,106,23,21.7,22,20.8,44,41.5,17,16.0,61,57.5,2509
"East Haven School District","=""0440011""",05,"ELA","M",108,107,99.1,107,40,37.4,16,15.0,39,36.4,12,11.2,51,47.7,2485
"East Haven School District","=""0440011""",05,"Math","F",109,109,100.0,109,50,45.9,38,34.9,15,13.8,6,5.5,21,19.3,2467
"East Haven School District","=""0440011""",05,"Math","M",108,108,100.0,108,34,31.5,45,41.7,20,18.5,9,8.3,29,26.9,2479
"East Haven School District","=""0440011""",06,"ELA","F",111,111,100.0,111,20,18.0,35,31.5,39,35.1,17,15.3,56,50.5,2530
"East Haven School District","=""0440011""",06,"ELA","M",136,131,96.3,131,40,30.5,39,29.8,41,31.3,11,8.4,52,39.7,2503
"East Haven School District","=""0440011""",06,"Math","F",111,111,100.0,110,37,33.6,46,41.8,19,17.3,8,7.3,27,24.5,2492
"East Haven School District","=""0440011""",06,"Math","M",136,132,97.1,132,54,40.9,51,38.6,18,13.6,9,6.8,27,20.5,2482
"East Haven School District","=""0440011""",07,"ELA","F",109,105,96.3,105,27,25.7,"*","*",46,43.8,"*","*","*","*",2540
"East Haven School District","=""0440011""",07,"ELA","M",134,133,99.3,133,58,43.6,44,33.1,"*","*","*","*",31,23.3,2491
"East Haven School District","=""0440011""",07,"Math","F",109,106,97.2,106,39,36.8,47,44.3,"*","*","*","*",20,18.9,2498
"East Haven School District","=""0440011""",07,"Math","M",134,132,98.5,132,86,65.2,31,23.5,"*","*","*","*",15,11.4,2457
"East Haven School District","=""0440011""",08,"ELA","F",103,103,100.0,103,"*","*",29,28.2,40,38.8,"*","*","*","*",2555
"East Haven School District","=""0440011""",08,"ELA","M",119,116,97.5,116,47,40.5,41,35.3,"*","*","*","*",28,24.1,2511
"East Haven School District","=""0440011""",08,"Math","F",103,102,99.0,102,53,52.0,30,29.4,"*","*","*","*",19,18.6,2494
"East Haven School District","=""0440011""",08,"Math","M",119,116,97.5,116,63,54.3,37,31.9,"*","*","*","*",16,13.8,2479
"East Haven School District","=""0440011""",11,"ELA","F",113,113,100.0,112,"*","*",32,28.6,48,42.9,"*","*","*","*",2610
"East Haven School District","=""0440011""",11,"ELA","M",99,92,92.9,91,"*","*",36,39.6,27,29.7,"*","*","*","*",2551
"East Haven School District","=""0440011""",11,"Math","F",113,111,98.2,111,63,56.8,27,24.3,"*","*","*","*",21,18.9,2539
"East Haven School District","=""0440011""",11,"Math","M",99,94,94.9,94,70,74.5,12,12.8,"*","*","*","*",12,12.8,2502
"East Lyme School District","=""0450011""",03,"ELA","F",83,83,100.0,83,"*","*","*","*",25,30.1,44,53.0,69,83.1,2495
"East Lyme School District","=""0450011""",03,"ELA","M",97,97,100.0,97,"*","*","*","*",25,25.8,51,52.6,76,78.4,2484
"East Lyme School District","=""0450011""",03,"Math","F",83,83,100.0,83,"*","*",27,32.5,26,31.3,"*","*","*","*",2463
"East Lyme School District","=""0450011""",03,"Math","M",97,97,100.0,97,"*","*","*","*",35,36.1,40,41.2,75,77.3,2479
"East Lyme School District","=""0450011""",04,"ELA","F",101,100,99.0,100,"*","*","*","*",22,22.0,71,71.0,93,93.0,2561
"East Lyme School District","=""0450011""",04,"ELA","M",88,88,100.0,88,"*","*","*","*",23,26.1,47,53.4,70,79.5,2534
"East Lyme School District","=""0450011""",04,"Math","F",101,100,99.0,100,"*","*","*","*",39,39.0,32,32.0,71,71.0,2518
"East Lyme School District","=""0450011""",04,"Math","M",88,87,98.9,87,"*","*","*","*",37,42.5,31,35.6,68,78.2,2524
"East Lyme School District","=""0450011""",05,"ELA","F",93,92,98.9,92,14,15.2,13,14.1,30,32.6,35,38.0,65,70.7,2544
"East Lyme School District","=""0450011""",05,"ELA","M",111,109,98.2,109,12,11.0,27,24.8,40,36.7,30,27.5,70,64.2,2530
"East Lyme School District","=""0450011""",05,"Math","F",93,92,98.9,92,20,21.7,32,34.8,20,21.7,20,21.7,40,43.5,2514
"East Lyme School District","=""0450011""",05,"Math","M",111,109,98.2,109,19,17.4,33,30.3,29,26.6,28,25.7,57,52.3,2529
"East Lyme School District","=""0450011""",06,"ELA","F",90,90,100.0,90,"*","*","*","*",46,51.1,28,31.1,74,82.2,2587
"East Lyme School District","=""0450011""",06,"ELA","M",124,123,99.2,123,"*","*","*","*",49,39.8,39,31.7,88,71.5,2571
"East Lyme School District","=""0450011""",06,"Math","F",90,90,100.0,90,9,10.0,23,25.6,35,38.9,23,25.6,58,64.4,2570
"East Lyme School District","=""0450011""",06,"Math","M",124,122,98.4,122,18,14.8,26,21.3,29,23.8,49,40.2,78,63.9,2579
"East Lyme School District","=""0450011""",07,"ELA","F",118,114,96.6,114,"*","*","*","*",57,50.0,38,33.3,95,83.3,2613
"East Lyme School District","=""0450011""",07,"ELA","M",106,102,96.2,102,"*","*",22,21.6,45,44.1,"*","*","*","*",2563
"East Lyme School District","=""0450011""",07,"Math","F",118,114,96.6,114,15,13.2,35,30.7,29,25.4,35,30.7,64,56.1,2588
"East Lyme School District","=""0450011""",07,"Math","M",106,102,96.2,102,19,18.6,25,24.5,33,32.4,25,24.5,58,56.9,2566
"East Lyme School District","=""0450011""",08,"ELA","F",106,104,98.1,104,8,7.7,17,16.3,55,52.9,24,23.1,79,76.0,2615
"East Lyme School District","=""0450011""",08,"ELA","M",102,100,98.0,100,13,13.0,24,24.0,43,43.0,20,20.0,63,63.0,2590
"East Lyme School District","=""0450011""",08,"Math","F",106,104,98.1,104,22,21.2,21,20.2,29,27.9,32,30.8,61,58.7,2595
"East Lyme School District","=""0450011""",08,"Math","M",102,100,98.0,100,17,17.0,28,28.0,24,24.0,31,31.0,55,55.0,2605
"East Lyme School District","=""0450011""",11,"ELA","F",139,132,95.0,132,"*","*","*","*",46,34.8,73,55.3,119,90.2,2686
