"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"East Lyme School District","=""0450011""",03,"N",118,116,98.3,116,"*","*","*","*",40,34.5,55,47.4,95,81.9,2496
"East Lyme School District","=""0450011""",04,"Y",62,62,100.0,62,"*","*",28,45.2,"*","*",13,21.0,"*","*",2477
"East Lyme School District","=""0450011""",04,"N",128,128,100.0,128,"*","*","*","*",43,33.6,66,51.6,109,85.2,2552
"East Lyme School District","=""0450011""",05,"Y",46,45,97.8,45,"*","*",13,28.9,15,33.3,"*","*","*","*",2503
"East Lyme School District","=""0450011""",05,"N",157,155,98.7,155,"*","*",39,25.2,42,27.1,"*","*","*","*",2554
"East Lyme School District","=""0450011""",06,"Y",59,57,96.6,56,"*","*",22,39.3,17,30.4,"*","*","*","*",2523
"East Lyme School District","=""0450011""",06,"N",146,145,99.3,145,"*","*",32,22.1,31,21.4,"*","*","*","*",2605
"East Lyme School District","=""0450011""",07,"Y",61,60,98.4,60,18,30.0,20,33.3,12,20.0,10,16.7,22,36.7,2533
"East Lyme School District","=""0450011""",07,"N",159,158,99.4,158,7,4.4,23,14.6,52,32.9,76,48.1,128,81.0,2630
"East Lyme School District","=""0450011""",08,"Y",50,43,86.0,43,22,51.2,"*","*",11,25.6,"*","*","*","*",2508
"East Lyme School District","=""0450011""",08,"N",165,152,92.1,152,"*","*",43,28.3,41,27.0,"*","*","*","*",2617
"East Windsor School District","=""0470011""",03,"Y",49,47,95.9,47,"*","*",13,27.7,14,29.8,"*","*","*","*",2403
"East Windsor School District","=""0470011""",03,"N",37,37,100.0,37,"*","*",12,32.4,17,45.9,"*","*","*","*",2444
"East Windsor School District","=""0470011""",04,"Y",42,42,100.0,42,"*","*",23,54.8,"*","*","*","*","*","*",2431
"East Windsor School District","=""0470011""",04,"N",36,36,100.0,36,"*","*",12,33.3,"*","*","*","*","*","*",2514
"East Windsor School District","=""0470011""",05,"Y",44,42,95.5,42,24,57.1,11,26.2,"*","*","*","*",7,16.7,2447
"East Windsor School District","=""0470011""",05,"N",37,37,100.0,37,11,29.7,15,40.5,"*","*","*","*",11,29.7,2498
"East Windsor School District","=""0470011""",06,"Y",41,41,100.0,41,23,56.1,"*","*","*","*",0,0.0,"*","*",2455
"East Windsor School District","=""0470011""",06,"N",35,35,100.0,35,10,28.6,9,25.7,"*","*","*","*","*","*",2526
"East Windsor School District","=""0470011""",07,"Y",33,33,100.0,33,19,57.6,9,27.3,"*","*","*","*","*","*",2465
"East Windsor School District","=""0470011""",07,"N",37,37,100.0,37,13,35.1,12,32.4,"*","*","*","*","*","*",2516
"East Windsor School District","=""0470011""",08,"Y",37,35,94.6,35,"*","*",13,37.1,"*","*","*","*","*","*",2512
"East Windsor School District","=""0470011""",08,"N",38,37,97.4,37,"*","*",14,37.8,"*","*","*","*","*","*",2595
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"Y",12,10,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"Y",12,12,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"Y",10,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"N",94,91,96.8,91,"*","*","*","*","*","*","*","*","*","*",2511
"Easton School District","=""0460011""",04,"Y",24,24,100.0,24,"*","*","*","*",10,41.7,"*","*","*","*",2482
"Easton School District","=""0460011""",04,"N",80,78,97.5,78,0,0.0,"*","*",27,34.6,"*","*","*","*",2561
"Easton School District","=""0460011""",05,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"N",106,105,99.1,105,"*","*","*","*","*","*","*","*","*","*",2582
"Easton School District","=""0460011""",06,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"N",82,81,98.8,81,0,0.0,"*","*","*","*","*","*","*","*",2598
"Easton School District","=""0460011""",07,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"N",86,84,97.7,84,"*","*","*","*","*","*","*","*","*","*",2621
"Easton School District","=""0460011""",08,"Y",13,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",08,"N",94,86,91.5,86,"*","*","*","*","*","*","*","*","*","*",2654
"Education Connection","=""2420014""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"Y",57,57,100.0,57,"*","*",20,35.1,11,19.3,"*","*","*","*",2414
"Ellington School District","=""0480011""",03,"N",140,139,99.3,139,"*","*","*","*",57,41.0,68,48.9,125,89.9,2498
"Ellington School District","=""0480011""",04,"Y",44,43,97.7,43,"*","*",15,34.9,"*","*",0,0.0,"*","*",2440
"Ellington School District","=""0480011""",04,"N",165,164,99.4,164,"*","*","*","*",69,42.1,68,41.5,137,83.5,2537
"Ellington School District","=""0480011""",05,"Y",44,44,100.0,44,"*","*",17,38.6,10,22.7,"*","*","*","*",2486
"Ellington School District","=""0480011""",05,"N",173,172,99.4,172,"*","*",29,16.9,59,34.3,"*","*","*","*",2574
"Ellington School District","=""0480011""",06,"Y",33,33,100.0,33,16,48.5,9,27.3,"*","*","*","*",8,24.2,2480
"Ellington School District","=""0480011""",06,"N",187,185,98.9,185,"*","*",55,29.7,61,33.0,"*","*","*","*",2583
"Ellington School District","=""0480011""",07,"Y",38,37,97.4,37,16,43.2,17,45.9,"*","*","*","*","*","*",2492
"Ellington School District","=""0480011""",07,"N",170,168,98.8,168,11,6.5,53,31.5,"*","*","*","*","*","*",2589
"Ellington School District","=""0480011""",08,"Y",36,36,100.0,36,13,36.1,16,44.4,"*","*","*","*",7,19.4,2518
"Ellington School District","=""0480011""",08,"N",176,176,100.0,176,17,9.7,42,23.9,"*","*","*","*",117,66.5,2614
"Elm City College Preparatory School District","=""2890013""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",04,"Y",43,43,100.0,43,"*","*","*","*","*","*","*","*","*","*",2504
"Elm City College Preparatory School District","=""2890013""",04,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"Y",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*",2478
"Elm City College Preparatory School District","=""2890013""",05,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"Y",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2502
"Elm City College Preparatory School District","=""2890013""",06,"N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",07,"Y",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2487
"Elm City College Preparatory School District","=""2890013""",07,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",08,"Y",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*",2576
"Elm City College Preparatory School District","=""2890013""",08,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",03,"Y",195,194,99.5,194,53,27.3,64,33.0,56,28.9,21,10.8,77,39.7,2417
"Enfield School District","=""0490011""",03,"N",189,187,98.9,187,16,8.6,49,26.2,81,43.3,41,21.9,122,65.2,2456
"Enfield School District","=""0490011""",04,"Y",176,174,98.9,174,"*","*",69,39.7,58,33.3,"*","*","*","*",2465
"Enfield School District","=""0490011""",04,"N",204,204,100.0,204,"*","*",70,34.3,92,45.1,"*","*","*","*",2505
"Enfield School District","=""0490011""",05,"Y",188,188,100.0,188,83,44.1,63,33.5,35,18.6,7,3.7,42,22.3,2465
"Enfield School District","=""0490011""",05,"N",207,207,100.0,207,37,17.9,81,39.1,55,26.6,34,16.4,89,43.0,2513
"Enfield School District","=""0490011""",06,"Y",171,168,98.2,168,58,34.5,70,41.7,27,16.1,13,7.7,40,23.8,2497
"Enfield School District","=""0490011""",06,"N",170,169,99.4,169,16,9.5,66,39.1,52,30.8,35,20.7,87,51.5,2554
"Enfield School District","=""0490011""",07,"Y",157,156,99.4,156,64,41.0,61,39.1,25,16.0,6,3.8,31,19.9,2499
"Enfield School District","=""0490011""",07,"N",221,220,99.5,220,30,13.6,98,44.5,71,32.3,21,9.5,92,41.8,2551
"Enfield School District","=""0490011""",08,"Y",150,146,97.3,146,74,50.7,45,30.8,"*","*","*","*",27,18.5,2501
"Enfield School District","=""0490011""",08,"N",202,202,100.0,202,47,23.3,81,40.1,"*","*","*","*",74,36.6,2564
"Essex School District","=""0500011""",03,"Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",03,"N",31,30,96.8,30,"*","*","*","*","*","*","*","*","*","*",2475
"Essex School District","=""0500011""",04,"Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",04,"N",37,37,100.0,37,0,0.0,"*","*","*","*","*","*","*","*",2535
"Essex School District","=""0500011""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"N",46,44,95.7,44,"*","*","*","*","*","*","*","*","*","*",2568
"Essex School District","=""0500011""",06,"Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",06,"N",69,68,98.6,68,"*","*","*","*","*","*","*","*","*","*",2592
"Fairfield School District","=""0510011""",03,"Y",132,131,99.2,131,40,30.5,35,26.7,40,30.5,16,12.2,56,42.7,2417
"Fairfield School District","=""0510011""",03,"N",598,591,98.8,591,22,3.7,107,18.1,251,42.5,211,35.7,462,78.2,2479
"Fairfield School District","=""0510011""",04,"Y",157,155,98.7,155,47,30.3,62,40.0,30,19.4,16,10.3,46,29.7,2450
"Fairfield School District","=""0510011""",04,"N",707,705,99.7,705,10,1.4,159,22.6,304,43.1,232,32.9,536,76.0,2524
"Fairfield School District","=""0510011""",05,"Y",141,140,99.3,140,64,45.7,42,30.0,21,15.0,13,9.3,34,24.3,2468
"Fairfield School District","=""0510011""",05,"N",628,621,98.9,621,21,3.4,145,23.3,208,33.5,247,39.8,455,73.3,2561
"Fairfield School District","=""0510011""",06,"Y",127,126,99.2,126,47,37.3,50,39.7,14,11.1,15,11.9,29,23.0,2497
"Fairfield School District","=""0510011""",06,"N",638,630,98.7,630,30,4.8,149,23.7,193,30.6,258,41.0,451,71.6,2590
"Fairfield School District","=""0510011""",07,"Y",137,135,98.5,135,62,45.9,48,35.6,17,12.6,8,5.9,25,18.5,2489
"Fairfield School District","=""0510011""",07,"N",671,657,97.9,657,36,5.5,164,25.0,225,34.2,232,35.3,457,69.6,2605
"Fairfield School District","=""0510011""",08,"Y",168,163,97.0,163,76,46.6,47,28.8,26,16.0,14,8.6,40,24.5,2514
"Fairfield School District","=""0510011""",08,"N",627,617,98.4,617,34,5.5,136,22.0,183,29.7,264,42.8,447,72.4,2633
"Farmington School District","=""0520011""",03,"Y",66,66,100.0,66,"*","*",24,36.4,16,24.2,"*","*","*","*",2429
"Farmington School District","=""0520011""",03,"N",240,240,100.0,240,"*","*","*","*",81,33.8,132,55.0,213,88.8,2510
"Farmington School District","=""0520011""",04,"Y",64,64,100.0,64,"*","*",27,42.2,17,26.6,"*","*","*","*",2470
"Farmington School District","=""0520011""",04,"N",260,260,100.0,260,"*","*","*","*",87,33.5,140,53.8,227,87.3,2555
"Farmington School District","=""0520011""",05,"Y",70,70,100.0,70,"*","*",23,32.9,13,18.6,"*","*","*","*",2481
"Farmington School District","=""0520011""",05,"N",242,241,99.6,241,"*","*","*","*",72,29.9,124,51.5,196,81.3,2582
"Farmington School District","=""0520011""",06,"Y",73,71,97.3,71,29,40.8,22,31.0,14,19.7,6,8.5,20,28.2,2485
"Farmington School District","=""0520011""",06,"N",269,267,99.3,267,9,3.4,63,23.6,76,28.5,119,44.6,195,73.0,2604
"Farmington School District","=""0520011""",07,"Y",65,64,98.5,64,"*","*",21,32.8,14,21.9,"*","*","*","*",2534
"Farmington School District","=""0520011""",07,"N",261,261,100.0,261,"*","*","*","*",83,31.8,132,50.6,215,82.4,2637
"Farmington School District","=""0520011""",08,"Y",59,58,98.3,58,19,32.8,20,34.5,9,15.5,10,17.2,19,32.8,2548
"Farmington School District","=""0520011""",08,"N",234,232,99.1,232,13,5.6,30,12.9,53,22.8,136,58.6,189,81.5,2667
"Franklin School District","=""0530011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",03,"Y",59,59,100.0,59,19,32.2,18,30.5,16,27.1,6,10.2,22,37.3,2414
"Glastonbury School District","=""0540011""",03,"N",364,363,99.7,363,8,2.2,33,9.1,127,35.0,195,53.7,322,88.7,2504
"Glastonbury School District","=""0540011""",04,"Y",92,91,98.9,91,"*","*",32,35.2,25,27.5,"*","*","*","*",2454
"Glastonbury School District","=""0540011""",04,"N",344,342,99.4,342,"*","*","*","*",122,35.7,164,48.0,286,83.6,2547
"Glastonbury School District","=""0540011""",05,"Y",87,86,98.9,86,29,33.7,21,24.4,26,30.2,10,11.6,36,41.9,2494
"Glastonbury School District","=""0540011""",05,"N",360,359,99.7,359,10,2.8,46,12.8,81,22.6,222,61.8,303,84.4,2596
"Glastonbury School District","=""0540011""",06,"Y",80,79,98.8,79,23,29.1,27,34.2,18,22.8,11,13.9,29,36.7,2513
"Glastonbury School District","=""0540011""",06,"N",404,403,99.8,403,6,1.5,50,12.4,119,29.5,228,56.6,347,86.1,2622
"Glastonbury School District","=""0540011""",07,"Y",90,89,98.9,89,40,44.9,29,32.6,12,13.5,8,9.0,20,22.5,2498
"Glastonbury School District","=""0540011""",07,"N",432,431,99.8,431,15,3.5,87,20.2,141,32.7,188,43.6,329,76.3,2621
"Glastonbury School District","=""0540011""",08,"Y",82,82,100.0,82,36,43.9,24,29.3,14,17.1,8,9.8,22,26.8,2529
"Glastonbury School District","=""0540011""",08,"N",434,433,99.8,433,15,3.5,64,14.8,119,27.5,235,54.3,354,81.8,2653
"Granby School District","=""0560011""",03,"Y",28,28,100.0,28,"*","*",7,25.0,6,21.4,"*","*","*","*",2418
"Granby School District","=""0560011""",03,"N",93,92,98.9,92,"*","*",21,22.8,29,31.5,"*","*","*","*",2485
"Granby School District","=""0560011""",04,"Y",25,25,100.0,25,"*","*",9,36.0,9,36.0,"*","*","*","*",2464
"Granby School District","=""0560011""",04,"N",107,106,99.1,106,"*","*",27,25.5,38,35.8,"*","*","*","*",2528
"Granby School District","=""0560011""",05,"Y",30,30,100.0,30,"*","*",15,50.0,"*","*",6,20.0,"*","*",2502
"Granby School District","=""0560011""",05,"N",94,94,100.0,94,"*","*",18,19.1,"*","*",42,44.7,"*","*",2573
"Granby School District","=""0560011""",06,"Y",28,27,96.4,27,"*","*",12,44.4,"*","*","*","*","*","*",2511
"Granby School District","=""0560011""",06,"N",127,126,99.2,126,"*","*",23,18.3,"*","*","*","*","*","*",2608
"Granby School District","=""0560011""",07,"Y",28,28,100.0,28,10,35.7,11,39.3,"*","*","*","*",7,25.0,2519
"Granby School District","=""0560011""",07,"N",123,121,98.4,121,7,5.8,29,24.0,"*","*","*","*",85,70.2,2606
"Granby School District","=""0560011""",08,"Y",31,31,100.0,31,11,35.5,"*","*",9,29.0,"*","*","*","*",2538
"Granby School District","=""0560011""",08,"N",126,123,97.6,123,"*","*",37,30.1,37,30.1,"*","*","*","*",2603
"Great Oaks Charter School District","=""2940013""",06,"Y",92,92,100.0,92,"*","*","*","*","*","*",0,0.0,"*","*",2428
"Great Oaks Charter School District","=""2940013""",06,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""",07,"Y",91,88,96.7,88,"*","*","*","*","*","*","*","*","*","*",2448
"Great Oaks Charter School District","=""2940013""",07,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""",03,"Y",180,179,99.4,179,42,23.5,62,34.6,54,30.2,21,11.7,75,41.9,2425
"Greenwich School District","=""0570011""",03,"N",519,518,99.8,518,16,3.1,48,9.3,166,32.0,288,55.6,454,87.6,2508
"Greenwich School District","=""0570011""",04,"Y",168,168,100.0,168,50,29.8,70,41.7,28,16.7,20,11.9,48,28.6,2449
"Greenwich School District","=""0570011""",04,"N",506,505,99.8,505,13,2.6,83,16.4,165,32.7,244,48.3,409,81.0,2545
"Greenwich School District","=""0570011""",05,"Y",184,183,99.5,183,69,37.7,56,30.6,29,15.8,29,15.8,58,31.7,2489
"Greenwich School District","=""0570011""",05,"N",506,504,99.6,504,27,5.4,102,20.2,130,25.8,245,48.6,375,74.4,2575
"Greenwich School District","=""0570011""",06,"Y",157,154,98.1,154,64,41.6,54,35.1,23,14.9,13,8.4,36,23.4,2486
"Greenwich School District","=""0570011""",06,"N",469,466,99.4,466,33,7.1,94,20.2,102,21.9,237,50.9,339,72.7,2599
"Greenwich School District","=""0570011""",07,"Y",162,162,100.0,162,64,39.5,46,28.4,30,18.5,22,13.6,52,32.1,2515
"Greenwich School District","=""0570011""",07,"N",480,477,99.4,477,31,6.5,85,17.8,133,27.9,228,47.8,361,75.7,2624
"Greenwich School District","=""0570011""",08,"Y",153,153,100.0,153,71,46.4,43,28.1,17,11.1,22,14.4,39,25.5,2517
"Greenwich School District","=""0570011""",08,"N",486,485,99.8,485,25,5.2,85,17.5,117,24.1,258,53.2,375,77.3,2656
"Griswold School District","=""0580011""",03,"Y",51,50,98.0,50,"*","*",15,30.0,22,44.0,"*","*","*","*",2419
"Griswold School District","=""0580011""",03,"N",88,88,100.0,88,"*","*",28,31.8,30,34.1,"*","*","*","*",2462
"Griswold School District","=""0580011""",04,"Y",62,62,100.0,62,24,38.7,23,37.1,"*","*","*","*",15,24.2,2440
"Griswold School District","=""0580011""",04,"N",80,78,97.5,78,"*","*",23,29.5,20,25.6,"*","*","*","*",2481
"Griswold School District","=""0580011""",05,"Y",61,61,100.0,61,26,42.6,18,29.5,9,14.8,8,13.1,17,27.9,2469
"Griswold School District","=""0580011""",05,"N",63,63,100.0,63,7,11.1,13,20.6,22,34.9,21,33.3,43,68.3,2548
"Griswold School District","=""0580011""",06,"Y",63,63,100.0,63,"*","*",25,39.7,14,22.2,"*","*","*","*",2506
"Griswold School District","=""0580011""",06,"N",68,68,100.0,68,"*","*",15,22.1,18,26.5,"*","*","*","*",2583
"Griswold School District","=""0580011""",07,"Y",71,70,98.6,70,27,38.6,24,34.3,11,15.7,8,11.4,19,27.1,2511
"Griswold School District","=""0580011""",07,"N",77,76,98.7,76,7,9.2,27,35.5,26,34.2,16,21.1,42,55.3,2575
"Griswold School District","=""0580011""",08,"Y",68,65,95.6,65,20,30.8,22,33.8,13,20.0,10,15.4,23,35.4,2549
"Griswold School District","=""0580011""",08,"N",71,71,100.0,71,8,11.3,12,16.9,16,22.5,35,49.3,51,71.8,2634
"Groton School District","=""0590011""",03,"Y",201,201,100.0,201,69,34.3,69,34.3,47,23.4,16,8.0,63,31.3,2403
"Groton School District","=""0590011""",03,"N",171,171,100.0,171,11,6.4,38,22.2,67,39.2,55,32.2,122,71.3,2474
"Groton School District","=""0590011""",04,"Y",167,165,98.8,165,"*","*",61,37.0,37,22.4,"*","*","*","*",2457
"Groton School District","=""0590011""",04,"N",177,177,100.0,177,"*","*","*","*",80,45.2,57,32.2,137,77.4,2525
"Groton School District","=""0590011""",05,"Y",176,174,98.9,174,66,37.9,52,29.9,37,21.3,19,10.9,56,32.2,2479
"Groton School District","=""0590011""",05,"N",130,129,99.2,129,10,7.8,41,31.8,35,27.1,43,33.3,78,60.5,2545
"Groton School District","=""0590011""",06,"Y",153,152,99.3,152,65,42.8,49,32.2,27,17.8,11,7.2,38,25.0,2487
"Groton School District","=""0590011""",06,"N",164,164,100.0,164,15,9.1,54,32.9,60,36.6,35,21.3,95,57.9,2563
"Groton School District","=""0590011""",07,"Y",185,183,98.9,183,85,46.4,57,31.1,26,14.2,15,8.2,41,22.4,2491
"Groton School District","=""0590011""",07,"N",147,147,100.0,147,18,12.2,37,25.2,53,36.1,39,26.5,92,62.6,2586
"Groton School District","=""0590011""",08,"Y",138,133,96.4,132,63,47.7,50,37.9,12,9.1,7,5.3,19,14.4,2501
"Groton School District","=""0590011""",08,"N",144,143,99.3,143,28,19.6,44,30.8,36,25.2,35,24.5,71,49.7,2586
"Guilford School District","=""0600011""",03,"Y",44,44,100.0,44,14,31.8,12,27.3,9,20.5,9,20.5,18,40.9,2421
"Guilford School District","=""0600011""",03,"N",213,213,100.0,212,8,3.8,21,9.9,62,29.2,121,57.1,183,86.3,2506
"Guilford School District","=""0600011""",04,"Y",48,48,100.0,48,20,41.7,"*","*","*","*",12,25.0,"*","*",2454
"Guilford School District","=""0600011""",04,"N",216,216,100.0,214,"*","*",35,16.4,"*","*",94,43.9,"*","*",2543
"Guilford School District","=""0600011""",05,"Y",50,50,100.0,50,"*","*",15,30.0,8,16.0,"*","*","*","*",2468
"Guilford School District","=""0600011""",05,"N",245,243,99.2,243,"*","*",37,15.2,78,32.1,"*","*","*","*",2581
"Guilford School District","=""0600011""",06,"Y",54,54,100.0,54,14,25.9,24,44.4,"*","*","*","*",16,29.6,2512
"Guilford School District","=""0600011""",06,"N",208,208,100.0,208,"*","*",56,26.9,73,35.1,"*","*","*","*",2582
"Guilford School District","=""0600011""",07,"Y",45,45,100.0,45,13,28.9,19,42.2,6,13.3,7,15.6,13,28.9,2534
"Guilford School District","=""0600011""",07,"N",217,215,99.1,215,8,3.7,49,22.8,66,30.7,92,42.8,158,73.5,2618
"Guilford School District","=""0600011""",08,"Y",57,57,100.0,57,16,28.1,14,24.6,17,29.8,10,17.5,27,47.4,2563
"Guilford School District","=""0600011""",08,"N",233,233,100.0,233,6,2.6,44,18.9,55,23.6,128,54.9,183,78.5,2655
"Hamden School District","=""0620011""",03,"Y",215,212,98.6,212,83,39.2,57,26.9,53,25.0,19,9.0,72,34.0,2407
"Hamden School District","=""0620011""",03,"N",184,181,98.4,181,12,6.6,37,20.4,67,37.0,65,35.9,132,72.9,2479
"Hamden School District","=""0620011""",04,"Y",212,207,97.6,207,76,36.7,79,38.2,41,19.8,11,5.3,52,25.1,2438
"Hamden School District","=""0620011""",04,"N",187,187,100.0,187,9,4.8,45,24.1,80,42.8,53,28.3,133,71.1,2516
"Hamden School District","=""0620011""",05,"Y",210,209,99.5,209,110,52.6,72,34.4,21,10.0,6,2.9,27,12.9,2448
"Hamden School District","=""0620011""",05,"N",210,207,98.6,207,22,10.6,68,32.9,60,29.0,57,27.5,117,56.5,2538
"Hamden School District","=""0620011""",06,"Y",217,215,99.1,215,118,54.9,57,26.5,23,10.7,17,7.9,40,18.6,2469
"Hamden School District","=""0620011""",06,"N",180,178,98.9,178,18,10.1,67,37.6,46,25.8,47,26.4,93,52.2,2561
"Hamden School District","=""0620011""",07,"Y",196,189,96.4,189,97,51.3,52,27.5,29,15.3,11,5.8,40,21.2,2480
"Hamden School District","=""0620011""",07,"N",198,193,97.5,193,29,15.0,67,34.7,57,29.5,40,20.7,97,50.3,2568
"Hamden School District","=""0620011""",08,"Y",222,215,96.8,215,140,65.1,52,24.2,16,7.4,7,3.3,23,10.7,2473
"Hamden School District","=""0620011""",08,"N",201,198,98.5,198,65,32.8,49,24.7,48,24.2,36,18.2,84,42.4,2564
"Hampton School District","=""0630011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",04,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",04,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
