"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, English Learner Status"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Regional School District 17","=""2170012""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","N",2816,2547,90.4,2545,"*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Y",21,13,61.9,13,"*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","N",1266,1167,92.2,1166,"*","*",177,15.2,449,38.5,"*","*","*","*"
"Rocky Hill School District","=""1190011""","Y",47,41,87.2,41,15,36.6,15,36.6,"*","*","*","*",11,26.8
"Salem School District","=""1210011""","N",266,266,100.0,266,23,8.6,43,16.2,102,38.3,98,36.8,200,75.2
"Salisbury School District","=""1220011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","N",68,68,100.0,68,8,11.8,16,23.5,22,32.4,22,32.4,44,64.7
"Seymour School District","=""1240011""","N",1237,1218,98.5,1218,"*","*",290,23.8,"*","*",258,21.2,"*","*"
"Seymour School District","=""1240011""","Y",24,24,100.0,24,14,58.3,"*","*","*","*",0,0.0,"*","*"
"Sharon School District","=""1250011""","N",109,87,79.8,87,28,32.2,19,21.8,26,29.9,14,16.1,40,46.0
"Shelton School District","=""1260011""","N",2666,2631,98.7,2630,315,12.0,505,19.2,968,36.8,842,32.0,1810,68.8
"Shelton School District","=""1260011""","Y",72,71,98.6,71,24,33.8,18,25.4,22,31.0,7,9.9,29,40.8
"Sherman School District","=""1270011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","N",123,123,100.0,123,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","N",2307,2278,98.7,2277,127,5.6,"*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Y",28,23,82.1,23,13,56.5,"*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","N",2147,1961,91.3,1960,"*","*",351,17.9,679,34.6,"*","*","*","*"
"South Windsor School District","=""1320011""","Y",61,56,91.8,56,"*","*",18,32.1,20,35.7,"*","*","*","*"
"Southington School District","=""1310011""","N",3517,3479,98.9,3473,"*","*",724,20.8,"*","*",1003,28.9,"*","*"
"Southington School District","=""1310011""","Y",27,23,85.2,23,13,56.5,"*","*","*","*",0,0.0,"*","*"
"Sprague School District","=""1330011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","N",34,19,55.9,18,"*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","N",6959,6825,98.1,6818,"*","*",1719,25.2,2285,33.5,"*","*","*","*"
"Stamford School District","=""1350011""","Y",1097,961,87.6,956,609,63.7,269,28.1,"*","*","*","*",78,8.2
"Sterling School District","=""1360011""","N",315,312,99.0,311,74,23.8,95,30.5,97,31.2,45,14.5,142,45.7
"Stonington School District","=""1370011""","N",1181,999,84.6,995,"*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Y",13,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","N",3578,3516,98.3,3511,"*","*",910,25.9,1196,34.1,"*","*","*","*"
"Stratford School District","=""1380011""","Y",196,181,92.3,181,73,40.3,74,40.9,"*","*","*","*",34,18.8
"Suffield School District","=""1390011""","N",1265,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Y",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","N",276,223,80.8,223,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Y",8,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","N",1464,1417,96.8,1417,"*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Y",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","N",2170,2015,92.9,2007,"*","*",554,27.6,702,35.0,"*","*","*","*"
"Torrington School District","=""1430011""","Y",162,150,92.6,150,84,56.0,45,30.0,"*","*","*","*",21,14.0
"Trailblazers Academy District","=""2780013""","N",133,132,99.2,131,84,64.1,29,22.1,"*","*","*","*",18,13.7
"Trumbull School District","=""1440011""","N",3514,3122,88.8,3118,"*","*",574,18.4,1122,36.0,"*","*","*","*"
"Trumbull School District","=""1440011""","Y",52,44,84.6,44,18,40.9,18,40.9,"*","*","*","*",8,18.2
"Unified School District #2","=""3470015""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","N",54,54,100.0,54,"*","*",15,27.8,24,44.4,"*","*","*","*"
"Vernon School District","=""1460011""","N",1540,1497,97.2,1495,"*","*",410,27.4,440,29.4,"*","*","*","*"
"Vernon School District","=""1460011""","Y",61,56,91.8,56,35,62.5,13,23.2,"*","*","*","*",8,14.3
"Voluntown School District","=""1470011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","N",3097,3038,98.1,3036,491,16.2,735,24.2,1147,37.8,663,21.8,1810,59.6
"Wallingford School District","=""1480011""","Y",159,146,91.8,146,73,50.0,50,34.2,23,15.8,0,0.0,23,15.8
"Waterbury School District","=""1510011""","N",8203,8078,98.5,8062,3504,43.5,2215,27.5,"*","*","*","*",2343,29.1
"Waterbury School District","=""1510011""","Y",1282,1195,93.2,1188,970,81.6,168,14.1,"*","*","*","*",50,4.2
"Waterford School District","=""1520011""","N",1378,1369,99.3,1367,160,11.7,294,21.5,"*","*","*","*",913,66.8
"Waterford School District","=""1520011""","Y",28,25,89.3,25,10,40.0,9,36.0,"*","*","*","*",6,24.0
"Watertown School District","=""1530011""","N",1499,1352,90.2,1351,"*","*",324,24.0,520,38.5,"*","*","*","*"
"Watertown School District","=""1530011""","Y",32,31,96.9,31,9,29.0,"*","*",11,35.5,"*","*","*","*"
"West Hartford School District","=""1550011""","N",4968,4733,95.3,4721,402,8.5,776,16.4,1726,36.6,1817,38.5,3543,75.0
"West Hartford School District","=""1550011""","Y",254,240,94.5,240,108,45.0,86,35.8,40,16.7,6,2.5,46,19.2
"West Haven School District","=""1560011""","N",2749,2709,98.5,2709,"*","*",741,27.4,895,33.0,"*","*","*","*"
"West Haven School District","=""1560011""","Y",325,299,92.0,298,185,62.1,83,27.9,"*","*","*","*",30,10.1
"Westbrook School District","=""1540011""","N",381,324,85.0,324,"*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Y",17,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","N",3154,2764,87.6,2764,"*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Y",23,16,69.6,16,"*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","N",1824,1690,92.7,1684,266,15.8,406,24.1,"*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","Y",108,104,96.3,104,63,60.6,37,35.6,"*","*","*","*","*","*"
"Willington School District","=""1600011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","N",2362,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Y",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","N",301,300,99.7,296,"*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","Y",14,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","N",1161,1146,98.7,1144,382,33.4,354,30.9,302,26.4,106,9.3,408,35.7
"Windham School District","=""1630011""","Y",419,392,93.6,388,302,77.8,72,18.6,14,3.6,0,0.0,14,3.6
"Windsor Locks School District","=""1650011""","N",842,833,98.9,832,226,27.2,224,26.9,"*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","Y",36,29,80.6,29,17,58.6,"*","*","*","*",0,0.0,"*","*"
"Windsor School District","=""1640011""","N",1554,1384,89.1,1382,380,27.5,"*","*",417,30.2,"*","*","*","*"
"Windsor School District","=""1640011""","Y",52,46,88.5,46,29,63.0,8,17.4,"*","*","*","*",9,19.6
"Wolcott School District","=""1660011""","N",1322,1316,99.5,1316,"*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","N",430,409,95.1,408,"*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Y",16,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","N",597,583,97.7,581,70,12.0,101,17.4,219,37.7,191,32.9,410,70.6

