"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades, Gender"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Eastford School District","=""0390011""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"F",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"M",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"F",44,44,100.0,44,"*","*","*","*",11,25.0,27,61.4,38,86.4,2500
"Easton School District","=""0460011""",03,"M",59,59,100.0,59,"*","*","*","*",18,30.5,25,42.4,43,72.9,2477
"Easton School District","=""0460011""",04,"F",57,57,100.0,57,"*","*","*","*",11,19.3,33,57.9,44,77.2,2539
"Easton School District","=""0460011""",04,"M",57,56,98.2,56,"*","*","*","*",16,28.6,29,51.8,45,80.4,2532
"Easton School District","=""0460011""",05,"F",48,48,100.0,48,"*","*","*","*",14,29.2,27,56.3,41,85.4,2577
"Easton School District","=""0460011""",05,"M",51,51,100.0,51,"*","*","*","*",20,39.2,14,27.5,34,66.7,2524
"Easton School District","=""0460011""",06,"F",48,47,97.9,47,"*","*","*","*",19,40.4,21,44.7,40,85.1,2604
"Easton School District","=""0460011""",06,"M",49,49,100.0,49,"*","*",12,24.5,24,49.0,"*","*","*","*",2555
"Easton School District","=""0460011""",07,"F",41,41,100.0,41,"*","*","*","*",25,61.0,8,19.5,33,80.5,2608
"Easton School District","=""0460011""",07,"M",63,61,96.8,61,"*","*",17,27.9,31,50.8,"*","*","*","*",2576
"Easton School District","=""0460011""",08,"F",46,46,100.0,46,"*","*","*","*",18,39.1,24,52.2,42,91.3,2659
"Easton School District","=""0460011""",08,"M",72,67,93.1,67,"*","*","*","*",27,40.3,13,19.4,40,59.7,2593
"Education Connection","=""2420014""",03,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",04,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"F",97,97,100.0,97,7,7.2,12,12.4,26,26.8,52,53.6,78,80.4,2490
"Ellington School District","=""0480011""",03,"M",104,104,100.0,104,11,10.6,24,23.1,28,26.9,41,39.4,69,66.3,2465
"Ellington School District","=""0480011""",04,"F",107,105,98.1,105,"*","*","*","*",28,26.7,63,60.0,91,86.7,2548
"Ellington School District","=""0480011""",04,"M",108,108,100.0,108,"*","*","*","*",24,22.2,50,46.3,74,68.5,2512
"Ellington School District","=""0480011""",05,"F",119,117,98.3,117,"*","*","*","*",43,36.8,55,47.0,98,83.8,2572
"Ellington School District","=""0480011""",05,"M",105,105,100.0,104,"*","*","*","*",44,42.3,40,38.5,84,80.8,2559
"Ellington School District","=""0480011""",06,"F",94,91,96.8,91,"*","*","*","*",42,46.2,34,37.4,76,83.5,2591
"Ellington School District","=""0480011""",06,"M",112,112,100.0,112,"*","*",29,25.9,50,44.6,"*","*","*","*",2573
"Ellington School District","=""0480011""",07,"F",99,98,99.0,98,"*","*","*","*",52,53.1,34,34.7,86,87.8,2626
"Ellington School District","=""0480011""",07,"M",110,110,100.0,110,"*","*","*","*",49,44.5,36,32.7,85,77.3,2605
"Ellington School District","=""0480011""",08,"F",112,110,98.2,110,"*","*","*","*",50,45.5,42,38.2,92,83.6,2635
"Ellington School District","=""0480011""",08,"M",109,109,100.0,109,"*","*","*","*",51,46.8,28,25.7,79,72.5,2614
"Ellington School District","=""0480011""",11,"F",105,96,91.4,88,43,48.9,18,20.5,9,10.2,18,20.5,27,30.7,2521
"Ellington School District","=""0480011""",11,"M",75,70,93.3,62,32,51.6,9,14.5,13,21.0,8,12.9,21,33.9,2508
"Elm City College Preparatory School District","=""2890013""",03,"F",29,29,100.0,29,7,24.1,9,31.0,7,24.1,6,20.7,13,44.8,2425
"Elm City College Preparatory School District","=""2890013""",03,"M",29,29,100.0,29,6,20.7,6,20.7,10,34.5,7,24.1,17,58.6,2440
"Elm City College Preparatory School District","=""2890013""",04,"F",32,32,100.0,32,"*","*","*","*","*","*","*","*","*","*",2516
"Elm City College Preparatory School District","=""2890013""",04,"M",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*",2460
"Elm City College Preparatory School District","=""2890013""",05,"F",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2501
"Elm City College Preparatory School District","=""2890013""",05,"M",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"F",37,37,100.0,37,"*","*",10,27.0,18,48.6,"*","*","*","*",2532
"Elm City College Preparatory School District","=""2890013""",06,"M",22,22,100.0,22,"*","*",9,40.9,6,27.3,"*","*","*","*",2507
"Elm City College Preparatory School District","=""2890013""",07,"F",33,33,100.0,33,"*","*",6,18.2,19,57.6,"*","*","*","*",2572
"Elm City College Preparatory School District","=""2890013""",07,"M",25,25,100.0,25,"*","*",7,28.0,10,40.0,"*","*","*","*",2540
"Elm City College Preparatory School District","=""2890013""",08,"F",26,26,100.0,26,"*","*",7,26.9,16,61.5,"*","*","*","*",2578
"Elm City College Preparatory School District","=""2890013""",08,"M",23,23,100.0,23,"*","*",7,30.4,10,43.5,"*","*","*","*",2585
"Elm City College Preparatory School District","=""2890013""",11,"F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",03,"F",199,198,99.5,198,20,10.1,59,29.8,67,33.8,52,26.3,119,60.1,2449
"Enfield School District","=""0490011""",03,"M",171,170,99.4,170,41,24.1,53,31.2,45,26.5,31,18.2,76,44.7,2421
"Enfield School District","=""0490011""",04,"F",183,183,100.0,183,34,18.6,48,26.2,59,32.2,42,23.0,101,55.2,2481
"Enfield School District","=""0490011""",04,"M",206,204,99.0,204,58,28.4,61,29.9,62,30.4,23,11.3,85,41.7,2456
"Enfield School District","=""0490011""",05,"F",171,170,99.4,170,27,15.9,31,18.2,82,48.2,30,17.6,112,65.9,2521
"Enfield School District","=""0490011""",05,"M",173,172,99.4,171,35,20.5,45,26.3,54,31.6,37,21.6,91,53.2,2513
"Enfield School District","=""0490011""",06,"F",181,180,99.4,180,26,14.4,55,30.6,76,42.2,23,12.8,99,55.0,2538
"Enfield School District","=""0490011""",06,"M",191,187,97.9,187,49,26.2,59,31.6,61,32.6,18,9.6,79,42.2,2515
"Enfield School District","=""0490011""",07,"F",164,164,100.0,163,21,12.9,43,26.4,80,49.1,19,11.7,99,60.7,2566
"Enfield School District","=""0490011""",07,"M",174,171,98.3,170,44,25.9,60,35.3,55,32.4,11,6.5,66,38.8,2532
"Enfield School District","=""0490011""",08,"F",184,180,97.8,179,17,9.5,54,30.2,89,49.7,19,10.6,108,60.3,2580
"Enfield School District","=""0490011""",08,"M",193,188,97.4,188,43,22.9,73,38.8,59,31.4,13,6.9,72,38.3,2545
"Enfield School District","=""0490011""",11,"F",203,197,97.0,196,8,4.1,35,17.9,85,43.4,68,34.7,153,78.1,2645
"Enfield School District","=""0490011""",11,"M",192,186,96.9,186,13,7.0,36,19.4,87,46.8,50,26.9,137,73.7,2628
"Essex School District","=""0500011""",03,"F",21,20,95.2,20,"*","*","*","*","*","*",12,60.0,"*","*",2498
"Essex School District","=""0500011""",03,"M",33,32,97.0,32,"*","*","*","*","*","*",17,53.1,"*","*",2471
"Essex School District","=""0500011""",04,"F",30,30,100.0,30,"*","*","*","*",8,26.7,14,46.7,22,73.3,2516
"Essex School District","=""0500011""",04,"M",25,23,92.0,23,"*","*","*","*",10,43.5,9,39.1,19,82.6,2517
"Essex School District","=""0500011""",05,"F",42,42,100.0,42,0,0.0,"*","*","*","*",22,52.4,"*","*",2586
"Essex School District","=""0500011""",05,"M",42,41,97.6,40,"*","*","*","*",11,27.5,23,57.5,34,85.0,2588
"Essex School District","=""0500011""",06,"F",32,31,96.9,31,"*","*","*","*",12,38.7,15,48.4,27,87.1,2604
"Essex School District","=""0500011""",06,"M",42,41,97.6,41,"*","*","*","*",23,56.1,8,19.5,31,75.6,2565
"Explorations District","=""2720013""",11,"F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""",11,"M",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",03,"F",426,426,100.0,426,38,8.9,79,18.5,118,27.7,191,44.8,309,72.5,2475
"Fairfield School District","=""0510011""",03,"M",431,428,99.3,427,64,15.0,99,23.2,113,26.5,151,35.4,264,61.8,2451
"Fairfield School District","=""0510011""",04,"F",383,381,99.5,380,35,9.2,63,16.6,108,28.4,174,45.8,282,74.2,2519
"Fairfield School District","=""0510011""",04,"M",391,388,99.2,388,53,13.7,69,17.8,112,28.9,154,39.7,266,68.6,2503
"Fairfield School District","=""0510011""",05,"F",364,360,98.9,360,17,4.7,36,10.0,127,35.3,180,50.0,307,85.3,2575
"Fairfield School District","=""0510011""",05,"M",389,385,99.0,385,37,9.6,56,14.5,136,35.3,156,40.5,292,75.8,2553
"Fairfield School District","=""0510011""",06,"F",386,380,98.4,380,8,2.1,54,14.2,171,45.0,147,38.7,318,83.7,2595
"Fairfield School District","=""0510011""",06,"M",418,409,97.8,409,31,7.6,80,19.6,170,41.6,128,31.3,298,72.9,2577
"Fairfield School District","=""0510011""",07,"F",404,398,98.5,398,21,5.3,43,10.8,213,53.5,121,30.4,334,83.9,2611
"Fairfield School District","=""0510011""",07,"M",386,381,98.7,381,40,10.5,70,18.4,182,47.8,89,23.4,271,71.1,2589
"Fairfield School District","=""0510011""",08,"F",402,391,97.3,390,24,6.2,69,17.7,179,45.9,118,30.3,297,76.2,2621
"Fairfield School District","=""0510011""",08,"M",442,435,98.4,435,41,9.4,113,26.0,197,45.3,84,19.3,281,64.6,2595
"Fairfield School District","=""0510011""",11,"F",399,372,93.2,372,22,5.9,39,10.5,153,41.1,158,42.5,311,83.6,2656
"Fairfield School District","=""0510011""",11,"M",365,338,92.6,337,42,12.5,60,17.8,136,40.4,99,29.4,235,69.7,2618
"Farmington School District","=""0520011""",03,"F",155,152,98.1,152,8,5.3,15,9.9,32,21.1,97,63.8,129,84.9,2508
"Farmington School District","=""0520011""",03,"M",151,149,98.7,149,17,11.4,29,19.5,34,22.8,69,46.3,103,69.1,2476
"Farmington School District","=""0520011""",04,"F",143,142,99.3,142,9,6.3,14,9.9,34,23.9,85,59.9,119,83.8,2544
"Farmington School District","=""0520011""",04,"M",163,162,99.4,162,22,13.6,21,13.0,33,20.4,86,53.1,119,73.5,2526
"Farmington School District","=""0520011""",05,"F",178,177,99.4,177,11,6.2,21,11.9,69,39.0,76,42.9,145,81.9,2567
"Farmington School District","=""0520011""",05,"M",164,161,98.2,161,18,11.2,23,14.3,67,41.6,53,32.9,120,74.5,2548
"Farmington School District","=""0520011""",06,"F",167,166,99.4,166,6,3.6,19,11.4,67,40.4,74,44.6,141,84.9,2598
"Farmington School District","=""0520011""",06,"M",160,159,99.4,159,10,6.3,27,17.0,70,44.0,52,32.7,122,76.7,2581
"Farmington School District","=""0520011""",07,"F",146,143,97.9,143,8,5.6,21,14.7,70,49.0,44,30.8,114,79.7,2612
"Farmington School District","=""0520011""",07,"M",136,136,100.0,136,7,5.1,28,20.6,67,49.3,34,25.0,101,74.3,2598
"Farmington School District","=""0520011""",08,"F",124,122,98.4,122,"*","*","*","*",54,44.3,55,45.1,109,89.3,2655
"Farmington School District","=""0520011""",08,"M",158,158,100.0,157,"*","*","*","*",72,45.9,50,31.8,122,77.7,2622
"Farmington School District","=""0520011""",11,"F",158,147,93.0,147,9,6.1,23,15.6,51,34.7,64,43.5,115,78.2,2652
"Farmington School District","=""0520011""",11,"M",167,145,86.8,143,20,14.0,29,20.3,46,32.2,48,33.6,94,65.7,2624
"Franklin School District","=""0530011""",03,"F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",03,"M",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"M",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"F",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",07,"F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",07,"M",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"M",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",03,"F",217,216,99.5,216,7,3.2,34,15.7,48,22.2,127,58.8,175,81.0,2498
"Glastonbury School District","=""0540011""",03,"M",214,214,100.0,214,23,10.7,35,16.4,60,28.0,96,44.9,156,72.9,2474
"Glastonbury School District","=""0540011""",04,"F",227,225,99.1,224,14,6.3,29,12.9,44,19.6,137,61.2,181,80.8,2545
"Glastonbury School District","=""0540011""",04,"M",215,215,100.0,215,23,10.7,28,13.0,67,31.2,97,45.1,164,76.3,2524
"Glastonbury School District","=""0540011""",05,"F",228,228,100.0,228,11,4.8,29,12.7,79,34.6,109,47.8,188,82.5,2573
"Glastonbury School District","=""0540011""",05,"M",243,243,100.0,243,18,7.4,33,13.6,82,33.7,110,45.3,192,79.0,2564
"Glastonbury School District","=""0540011""",06,"F",275,273,99.3,271,"*","*","*","*",102,37.6,123,45.4,225,83.0,2604
"Glastonbury School District","=""0540011""",06,"M",243,242,99.6,242,"*","*","*","*",97,40.1,91,37.6,188,77.7,2587
"Glastonbury School District","=""0540011""",07,"F",260,259,99.6,259,14,5.4,21,8.1,114,44.0,110,42.5,224,86.5,2631
"Glastonbury School District","=""0540011""",07,"M",251,251,100.0,251,21,8.4,40,15.9,118,47.0,72,28.7,190,75.7,2597
"Glastonbury School District","=""0540011""",08,"F",250,248,99.2,248,12,4.8,44,17.7,121,48.8,71,28.6,192,77.4,2621
"Glastonbury School District","=""0540011""",08,"M",280,280,100.0,280,34,12.1,88,31.4,112,40.0,46,16.4,158,56.4,2583
"Glastonbury School District","=""0540011""",11,"F",288,281,97.6,281,7,2.5,26,9.3,125,44.5,123,43.8,248,88.3,2668
"Glastonbury School District","=""0540011""",11,"M",249,235,94.4,235,20,8.5,50,21.3,86,36.6,79,33.6,165,70.2,2634
"Granby School District","=""0560011""",03,"F",70,70,100.0,70,"*","*","*","*",36,51.4,21,30.0,57,81.4,2474
"Granby School District","=""0560011""",03,"M",63,63,100.0,63,"*","*","*","*",24,38.1,18,28.6,42,66.7,2454
"Granby School District","=""0560011""",04,"F",63,63,100.0,63,"*","*","*","*",27,42.9,26,41.3,53,84.1,2529
"Granby School District","=""0560011""",04,"M",64,64,100.0,64,"*","*","*","*",20,31.3,26,40.6,46,71.9,2513
"Granby School District","=""0560011""",05,"F",76,74,97.4,74,0,0.0,"*","*","*","*",44,59.5,"*","*",2592
"Granby School District","=""0560011""",05,"M",80,79,98.8,79,"*","*","*","*",34,43.0,20,25.3,54,68.4,2536
"Granby School District","=""0560011""",06,"F",71,70,98.6,70,"*","*","*","*",27,38.6,27,38.6,54,77.1,2588
"Granby School District","=""0560011""",06,"M",75,75,100.0,75,"*","*",19,25.3,28,37.3,"*","*","*","*",2560
"Granby School District","=""0560011""",07,"F",76,75,98.7,75,"*","*","*","*",34,45.3,31,41.3,65,86.7,2626
"Granby School District","=""0560011""",07,"M",85,84,98.8,84,"*","*",22,26.2,39,46.4,"*","*","*","*",2570
"Granby School District","=""0560011""",08,"F",85,77,90.6,76,"*","*","*","*",33,43.4,26,34.2,59,77.6,2632
"Granby School District","=""0560011""",08,"M",84,76,90.5,76,"*","*","*","*",39,51.3,16,21.1,55,72.4,2607
"Granby School District","=""0560011""",11,"F",84,65,77.4,65,"*","*","*","*",35,53.8,21,32.3,56,86.2,2645
"Granby School District","=""0560011""",11,"M",110,78,70.9,78,"*","*","*","*",28,35.9,24,30.8,52,66.7,2614
"Great Oaks Charter School District","=""2940013""",06,"F",63,62,98.4,62,34,54.8,"*","*","*","*",0,0.0,"*","*",2451
"Great Oaks Charter School District","=""2940013""",06,"M",53,52,98.1,52,36,69.2,"*","*","*","*",0,0.0,"*","*",2430
"Greenwich School District","=""0570011""",03,"F",315,312,99.0,312,17,5.4,36,11.5,75,24.0,184,59.0,259,83.0,2498
"Greenwich School District","=""0570011""",03,"M",345,339,98.3,339,30,8.8,52,15.3,97,28.6,160,47.2,257,75.8,2480
"Greenwich School District","=""0570011""",04,"F",377,370,98.1,370,26,7.0,45,12.2,91,24.6,208,56.2,299,80.8,2540
"Greenwich School District","=""0570011""",04,"M",346,336,97.1,336,40,11.9,50,14.9,108,32.1,138,41.1,246,73.2,2516
"Greenwich School District","=""0570011""",05,"F",336,331,98.5,331,18,5.4,43,13.0,95,28.7,175,52.9,270,81.6,2575
"Greenwich School District","=""0570011""",05,"M",335,330,98.5,330,39,11.8,55,16.7,96,29.1,140,42.4,236,71.5,2549
"Greenwich School District","=""0570011""",06,"F",320,318,99.4,318,21,6.6,49,15.4,114,35.8,134,42.1,248,78.0,2593
"Greenwich School District","=""0570011""",06,"M",322,318,98.8,318,34,10.7,49,15.4,124,39.0,111,34.9,235,73.9,2574
"Greenwich School District","=""0570011""",07,"F",285,283,99.3,282,8,2.8,31,11.0,128,45.4,115,40.8,243,86.2,2630
"Greenwich School District","=""0570011""",07,"M",347,345,99.4,345,47,13.6,44,12.8,144,41.7,110,31.9,254,73.6,2595
"Greenwich School District","=""0570011""",08,"F",324,320,98.8,320,12,3.8,51,15.9,132,41.3,125,39.1,257,80.3,2641
"Greenwich School District","=""0570011""",08,"M",324,320,98.8,320,26,8.1,62,19.4,119,37.2,113,35.3,232,72.5,2625
"Greenwich School District","=""0570011""",11,"F",308,297,96.4,295,12,4.1,33,11.2,95,32.2,155,52.5,250,84.7,2676
"Greenwich School District","=""0570011""",11,"M",321,315,98.1,315,29,9.2,47,14.9,101,32.1,138,43.8,239,75.9,2650
"Griswold School District","=""0580011""",03,"F",63,62,98.4,62,8,12.9,13,21.0,24,38.7,17,27.4,41,66.1,2455
"Griswold School District","=""0580011""",03,"M",75,74,98.7,74,17,23.0,17,23.0,21,28.4,19,25.7,40,54.1,2435
"Griswold School District","=""0580011""",04,"F",58,58,100.0,58,7,12.1,10,17.2,18,31.0,23,39.7,41,70.7,2514
"Griswold School District","=""0580011""",04,"M",62,62,100.0,62,10,16.1,18,29.0,20,32.3,14,22.6,34,54.8,2480
"Griswold School District","=""0580011""",05,"F",61,61,100.0,61,8,13.1,8,13.1,27,44.3,18,29.5,45,73.8,2537
"Griswold School District","=""0580011""",05,"M",67,67,100.0,67,12,17.9,10,14.9,28,41.8,17,25.4,45,67.2,2521
"Griswold School District","=""0580011""",06,"F",74,72,97.3,72,"*","*",18,25.0,34,47.2,"*","*","*","*",2563
"Griswold School District","=""0580011""",06,"M",64,64,100.0,64,"*","*",25,39.1,18,28.1,"*","*","*","*",2520
"Griswold School District","=""0580011""",07,"F",75,74,98.7,74,"*","*","*","*",37,50.0,18,24.3,55,74.3,2597
"Griswold School District","=""0580011""",07,"M",66,62,93.9,62,"*","*",12,19.4,25,40.3,"*","*","*","*",2550
"Griswold School District","=""0580011""",08,"F",71,71,100.0,71,"*","*",18,25.4,30,42.3,"*","*","*","*",2592
"Griswold School District","=""0580011""",08,"M",74,74,100.0,73,"*","*",30,41.1,21,28.8,"*","*","*","*",2532
"Griswold School District","=""0580011""",11,"F",60,59,98.3,59,7,11.9,11,18.6,24,40.7,17,28.8,41,69.5,2623
"Griswold School District","=""0580011""",11,"M",75,72,96.0,71,9,12.7,15,21.1,37,52.1,10,14.1,47,66.2,2602
"Groton School District","=""0590011""",03,"F",188,185,98.4,185,24,13.0,31,16.8,62,33.5,68,36.8,130,70.3,2458
"Groton School District","=""0590011""",03,"M",173,172,99.4,172,49,28.5,42,24.4,43,25.0,38,22.1,81,47.1,2422
"Groton School District","=""0590011""",04,"F",162,157,96.9,156,32,20.5,34,21.8,42,26.9,48,30.8,90,57.7,2484
"Groton School District","=""0590011""",04,"M",173,168,97.1,168,60,35.7,30,17.9,41,24.4,37,22.0,78,46.4,2454
"Groton School District","=""0590011""",05,"F",153,151,98.7,151,20,13.2,34,22.5,61,40.4,36,23.8,97,64.2,2528
"Groton School District","=""0590011""",05,"M",185,184,99.5,184,33,17.9,36,19.6,76,41.3,39,21.2,115,62.5,2517
"Groton School District","=""0590011""",06,"F",174,171,98.3,171,33,19.3,47,27.5,64,37.4,27,15.8,91,53.2,2531
"Groton School District","=""0590011""",06,"M",163,162,99.4,162,48,29.6,56,34.6,44,27.2,14,8.6,58,35.8,2501
"Groton School District","=""0590011""",07,"F",156,153,98.1,153,28,18.3,32,20.9,65,42.5,28,18.3,93,60.8,2562
"Groton School District","=""0590011""",07,"M",131,130,99.2,130,36,27.7,37,28.5,41,31.5,16,12.3,57,43.8,2537
"Groton School District","=""0590011""",08,"F",148,144,97.3,144,22,15.3,37,25.7,61,42.4,24,16.7,85,59.0,2582
"Groton School District","=""0590011""",08,"M",165,163,98.8,163,51,31.3,49,30.1,51,31.3,12,7.4,63,38.7,2536
"Groton School District","=""0590011""",11,"F",124,55,44.4,55,"*","*",13,23.6,23,41.8,"*","*","*","*",2577
"Groton School District","=""0590011""",11,"M",126,51,40.5,51,20,39.2,20,39.2,"*","*","*","*",11,21.6,2518
"Guilford School District","=""0600011""",03,"F",115,115,100.0,115,6,5.2,14,12.2,26,22.6,69,60.0,95,82.6,2493
"Guilford School District","=""0600011""",03,"M",140,140,100.0,140,16,11.4,19,13.6,30,21.4,75,53.6,105,75.0,2480
"Guilford School District","=""0600011""",04,"F",139,138,99.3,138,18,13.0,9,6.5,39,28.3,72,52.2,111,80.4,2529
"Guilford School District","=""0600011""",04,"M",148,146,98.6,146,13,8.9,17,11.6,46,31.5,70,47.9,116,79.5,2524
"Guilford School District","=""0600011""",05,"F",121,121,100.0,121,11,9.1,12,9.9,40,33.1,58,47.9,98,81.0,2569
"Guilford School District","=""0600011""",05,"M",137,134,97.8,134,6,4.5,20,14.9,54,40.3,54,40.3,108,80.6,2560
"Guilford School District","=""0600011""",06,"F",132,132,100.0,132,"*","*","*","*",50,37.9,57,43.2,107,81.1,2601
"Guilford School District","=""0600011""",06,"M",135,135,100.0,135,"*","*","*","*",61,45.2,48,35.6,109,80.7,2589
"Guilford School District","=""0600011""",07,"F",143,143,100.0,143,"*","*","*","*",73,51.0,57,39.9,130,90.9,2636
"Guilford School District","=""0600011""",07,"M",140,139,99.3,139,"*","*","*","*",71,51.1,42,30.2,113,81.3,2610
"Guilford School District","=""0600011""",08,"F",140,140,100.0,140,"*","*","*","*",62,44.3,56,40.0,118,84.3,2641
"Guilford School District","=""0600011""",08,"M",137,135,98.5,135,"*","*","*","*",53,39.3,42,31.1,95,70.4,2617
"Guilford School District","=""0600011""",11,"F",97,97,100.0,97,"*","*","*","*",37,38.1,43,44.3,80,82.5,2663
"Guilford School District","=""0600011""",11,"M",146,145,99.3,145,"*","*","*","*",52,35.9,50,34.5,102,70.3,2636
"Hamden School District","=""0620011""",03,"F",189,186,98.4,186,25,13.4,45,24.2,51,27.4,65,34.9,116,62.4,2455
"Hamden School District","=""0620011""",03,"M",203,200,98.5,200,47,23.5,44,22.0,48,24.0,61,30.5,109,54.5,2436
"Hamden School District","=""0620011""",04,"F",195,191,97.9,190,35,18.4,36,18.9,49,25.8,70,36.8,119,62.6,2500
"Hamden School District","=""0620011""",04,"M",231,228,98.7,228,70,30.7,54,23.7,46,20.2,58,25.4,104,45.6,2465
"Hamden School District","=""0620011""",05,"F",196,194,99.0,193,50,25.9,32,16.6,59,30.6,52,26.9,111,57.5,2515
"Hamden School District","=""0620011""",05,"M",206,198,96.1,198,59,29.8,40,20.2,62,31.3,37,18.7,99,50.0,2495
"Hamden School District","=""0620011""",06,"F",195,186,95.4,186,14,7.5,42,22.6,73,39.2,57,30.6,130,69.9,2571
"Hamden School District","=""0620011""",06,"M",191,189,99.0,189,47,24.9,64,33.9,51,27.0,27,14.3,78,41.3,2518
"Hamden School District","=""0620011""",07,"F",195,190,97.4,190,29,15.3,43,22.6,80,42.1,38,20.0,118,62.1,2570
"Hamden School District","=""0620011""",07,"M",219,210,95.9,210,56,26.7,46,21.9,81,38.6,27,12.9,108,51.4,2541
"Hamden School District","=""0620011""",08,"F",202,194,96.0,194,40,20.6,66,34.0,57,29.4,31,16.0,88,45.4,2560
"Hamden School District","=""0620011""",08,"M",195,179,91.8,179,62,34.6,46,25.7,53,29.6,18,10.1,71,39.7,2536
"Hamden School District","=""0620011""",11,"F",214,178,83.2,178,19,10.7,51,28.7,64,36.0,44,24.7,108,60.7,2609
"Hamden School District","=""0620011""",11,"M",211,171,81.0,171,38,22.2,51,29.8,53,31.0,29,17.0,82,48.0,2578
"Hampton School District","=""0630011""",03,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",03,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",04,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",04,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",05,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",06,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",06,"M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""",03,"F",817,791,96.8,790,336,42.5,234,29.6,134,17.0,86,10.9,220,27.8,2385
"Hartford School District","=""0640011""",03,"M",829,809,97.6,806,445,55.2,197,24.4,104,12.9,60,7.4,164,20.3,2365
"Hartford School District","=""0640011""",04,"F",778,749,96.3,747,396,53.0,165,22.1,119,15.9,67,9.0,186,24.9,2415
