"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA, All Grades Combined, High Needs (F/R, EL or"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Plainville School District","=""1100011""","Y",519,511,98.5,510,160,31.4,137,26.9,168,32.9,45,8.8,213,41.8
"Plainville School District","=""1100011""","N",736,733,99.6,733,62,8.5,182,24.8,296,40.4,193,26.3,489,66.7
"Plymouth School District","=""1110011""","Y",315,303,96.2,303,108,35.6,95,31.4,79,26.1,21,6.9,100,33.0
"Plymouth School District","=""1110011""","N",484,472,97.5,471,52,11.0,121,25.7,174,36.9,124,26.3,298,63.3
"Pomfret School District","=""1120011""","Y",69,69,100.0,68,13,19.1,21,30.9,22,32.4,12,17.6,34,50.0
"Pomfret School District","=""1120011""","N",224,224,100.0,221,7,3.2,33,14.9,92,41.6,89,40.3,181,81.9
"Portland School District","=""1130011""","Y",189,185,97.9,185,35,18.9,55,29.7,67,36.2,28,15.1,95,51.4
"Portland School District","=""1130011""","N",543,511,94.1,511,10,2.0,54,10.6,198,38.7,249,48.7,447,87.5
"Preston School District","=""1140011""","Y",108,102,94.4,102,"*","*",27,26.5,27,26.5,"*","*","*","*"
"Preston School District","=""1140011""","N",174,161,92.5,161,"*","*","*","*",71,44.1,64,39.8,135,83.9
"Putnam School District","=""1160011""","Y",381,370,97.1,367,137,37.3,117,31.9,86,23.4,27,7.4,113,30.8
"Putnam School District","=""1160011""","N",249,246,98.8,241,26,10.8,60,24.9,87,36.1,68,28.2,155,64.3
"Redding School District","=""1170011""","Y",107,96,89.7,95,34,35.8,24,25.3,25,26.3,12,12.6,37,38.9
"Redding School District","=""1170011""","N",589,547,92.9,541,18,3.3,70,12.9,209,38.6,244,45.1,453,83.7
"Regional School District 01","=""2010012""","Y",33,30,90.9,30,9,30.0,12,40.0,"*","*","*","*",9,30.0
"Regional School District 01","=""2010012""","N",79,66,83.5,66,"*","*",15,22.7,28,42.4,"*","*","*","*"
"Regional School District 04","=""2040012""","Y",109,103,94.5,101,19,18.8,39,38.6,33,32.7,10,9.9,43,42.6
"Regional School District 04","=""2040012""","N",372,368,98.9,368,7,1.9,50,13.6,197,53.5,114,31.0,311,84.5
"Regional School District 05","=""2050012""","Y",158,147,93.0,147,66,44.9,40,27.2,33,22.4,8,5.4,41,27.9
"Regional School District 05","=""2050012""","N",1000,949,94.9,949,98,10.3,133,14.0,391,41.2,327,34.5,718,75.7
"Regional School District 06","=""2060012""","Y",110,94,85.5,94,22,23.4,33,35.1,28,29.8,11,11.7,39,41.5
"Regional School District 06","=""2060012""","N",336,315,93.8,314,21,6.7,76,24.2,123,39.2,94,29.9,217,69.1
"Regional School District 07","=""2070012""","Y",95,87,91.6,84,38,45.2,"*","*",22,26.2,"*","*","*","*"
"Regional School District 07","=""2070012""","N",429,414,96.5,414,"*","*",80,19.3,157,37.9,"*","*","*","*"
"Regional School District 08","=""2080012""","Y",131,127,96.9,126,46,36.5,45,35.7,27,21.4,8,6.3,35,27.8
"Regional School District 08","=""2080012""","N",690,687,99.6,682,44,6.5,119,17.4,321,47.1,198,29.0,519,76.1
"Regional School District 09","=""2090012""","Y",26,6,23.1,6,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","N",225,68,30.2,67,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Y",237,228,96.2,227,59,26.0,71,31.3,68,30.0,29,12.8,97,42.7
"Regional School District 10","=""2100012""","N",1121,1109,98.9,1108,48,4.3,173,15.6,455,41.1,432,39.0,887,80.1
"Regional School District 11","=""2110012""","Y",66,65,98.5,64,"*","*",14,21.9,21,32.8,"*","*","*","*"
"Regional School District 11","=""2110012""","N",77,77,100.0,76,"*","*",17,22.4,42,55.3,"*","*","*","*"
"Regional School District 12","=""2120012""","Y",86,85,98.8,84,25,29.8,17,20.2,31,36.9,11,13.1,42,50.0
"Regional School District 12","=""2120012""","N",325,320,98.5,319,11,3.4,56,17.6,124,38.9,128,40.1,252,79.0
"Regional School District 13","=""2130012""","Y",220,213,96.8,213,69,32.4,71,33.3,60,28.2,13,6.1,73,34.3
"Regional School District 13","=""2130012""","N",787,781,99.2,781,41,5.2,170,21.8,324,41.5,246,31.5,570,73.0
"Regional School District 14","=""2140012""","Y",172,169,98.3,169,67,39.6,47,27.8,41,24.3,14,8.3,55,32.5
"Regional School District 14","=""2140012""","N",727,709,97.5,709,61,8.6,149,21.0,293,41.3,206,29.1,499,70.4
"Regional School District 15","=""2150012""","Y",350,338,96.6,336,104,31.0,112,33.3,92,27.4,28,8.3,120,35.7
"Regional School District 15","=""2150012""","N",1821,1791,98.4,1788,46,2.6,189,10.6,750,41.9,803,44.9,1553,86.9
"Regional School District 16","=""2160012""","Y",305,294,96.4,293,121,41.3,77,26.3,66,22.5,29,9.9,95,32.4
"Regional School District 16","=""2160012""","N",955,925,96.9,925,96,10.4,230,24.9,386,41.7,213,23.0,599,64.8
"Regional School District 17","=""2170012""","Y",281,278,98.9,278,78,28.1,78,28.1,96,34.5,26,9.4,122,43.9
"Regional School District 17","=""2170012""","N",967,960,99.3,960,27,2.8,156,16.3,383,39.9,394,41.0,777,80.9
"Regional School District 18","=""2180012""","Y",137,132,96.4,131,20,15.3,41,31.3,49,37.4,21,16.0,70,53.4
"Regional School District 18","=""2180012""","N",617,604,97.9,603,21,3.5,82,13.6,224,37.1,276,45.8,500,82.9
"Regional School District 19","=""2190012""","Y",80,21,26.3,21,"*","*",6,28.6,"*","*","*","*","*","*"
"Regional School District 19","=""2190012""","N",197,32,16.2,32,"*","*",9,28.1,"*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Y",311,277,89.1,275,88,32.0,76,27.6,85,30.9,26,9.5,111,40.4
"Ridgefield School District","=""1180011""","N",2526,2283,90.4,2283,36,1.6,260,11.4,781,34.2,1206,52.8,1987,87.0
"Rocky Hill School District","=""1190011""","Y",289,267,92.4,267,77,28.8,69,25.8,81,30.3,40,15.0,121,45.3
"Rocky Hill School District","=""1190011""","N",1024,941,91.9,940,46,4.9,123,13.1,376,40.0,395,42.0,771,82.0
"Salem School District","=""1210011""","Y",71,71,100.0,71,"*","*",20,28.2,22,31.0,"*","*","*","*"
"Salem School District","=""1210011""","N",195,195,100.0,195,"*","*","*","*",80,41.0,88,45.1,168,86.2
"Salisbury School District","=""1220011""","Y",38,36,94.7,36,"*","*","*","*",11,30.6,11,30.6,22,61.1
"Salisbury School District","=""1220011""","N",127,126,99.2,126,"*","*","*","*",38,30.2,75,59.5,113,89.7
"Scotland School District","=""1230011""","Y",29,29,100.0,29,"*","*",8,27.6,9,31.0,"*","*","*","*"
"Scotland School District","=""1230011""","N",39,39,100.0,39,"*","*",8,20.5,13,33.3,"*","*","*","*"
"Seymour School District","=""1240011""","Y",462,453,98.1,453,162,35.8,118,26.0,128,28.3,45,9.9,173,38.2
"Seymour School District","=""1240011""","N",799,789,98.7,789,85,10.8,179,22.7,312,39.5,213,27.0,525,66.5
"Sharon School District","=""1250011""","Y",36,26,72.2,26,18,69.2,"*","*","*","*",0,0.0,"*","*"
"Sharon School District","=""1250011""","N",73,61,83.6,61,10,16.4,"*","*","*","*",14,23.0,"*","*"
"Shelton School District","=""1260011""","Y",825,810,98.2,810,241,29.8,219,27.0,237,29.3,113,14.0,350,43.2
"Shelton School District","=""1260011""","N",1913,1892,98.9,1891,98,5.2,304,16.1,753,39.8,736,38.9,1489,78.7
"Sherman School District","=""1270011""","Y",48,26,54.2,25,11,44.0,"*","*",7,28.0,"*","*","*","*"
"Sherman School District","=""1270011""","N",176,93,52.8,92,7,7.6,"*","*",38,41.3,"*","*","*","*"
"Side By Side Charter School District","=""2700013""","Y",63,63,100.0,63,"*","*",22,34.9,26,41.3,"*","*","*","*"
"Side By Side Charter School District","=""2700013""","N",66,66,100.0,66,"*","*","*","*",27,40.9,22,33.3,49,74.2
"Simsbury School District","=""1280011""","Y",418,402,96.2,401,103,25.7,126,31.4,113,28.2,59,14.7,172,42.9
"Simsbury School District","=""1280011""","N",1917,1899,99.1,1899,37,1.9,196,10.3,647,34.1,1019,53.7,1666,87.7
"Somers School District","=""1290011""","Y",151,149,98.7,149,60,40.3,47,31.5,32,21.5,10,6.7,42,28.2
"Somers School District","=""1290011""","N",683,679,99.4,678,31,4.6,132,19.5,289,42.6,226,33.3,515,76.0
"South Windsor School District","=""1320011""","Y",536,503,93.8,502,131,26.1,154,30.7,150,29.9,67,13.3,217,43.2
"South Windsor School District","=""1320011""","N",1672,1514,90.6,1514,84,5.5,215,14.2,549,36.3,666,44.0,1215,80.3
"Southington School District","=""1310011""","Y",851,824,96.8,823,275,33.4,249,30.3,204,24.8,95,11.5,299,36.3
"Southington School District","=""1310011""","N",2693,2678,99.4,2673,162,6.1,482,18.0,1121,41.9,908,34.0,2029,75.9
"Sprague School District","=""1330011""","Y",131,129,98.5,129,35,27.1,39,30.2,40,31.0,15,11.6,55,42.6
"Sprague School District","=""1330011""","N",99,98,99.0,98,7,7.1,25,25.5,47,48.0,19,19.4,66,67.3
"Stafford School District","=""1340011""","Y",315,308,97.8,308,86,27.9,76,24.7,110,35.7,36,11.7,146,47.4
"Stafford School District","=""1340011""","N",501,495,98.8,495,19,3.8,94,19.0,203,41.0,179,36.2,382,77.2
"Stamford Academy District","=""2820013""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Y",4623,4405,95.3,4396,1681,38.2,1351,30.7,1061,24.1,303,6.9,1364,31.0
"Stamford School District","=""1350011""","N",3433,3381,98.5,3378,287,8.5,637,18.9,1298,38.4,1156,34.2,2454,72.6
"Sterling School District","=""1360011""","Y",129,127,98.4,126,51,40.5,42,33.3,"*","*","*","*",33,26.2
"Sterling School District","=""1360011""","N",186,185,99.5,185,"*","*",53,28.6,69,37.3,"*","*","*","*"
"Stonington School District","=""1370011""","Y",358,319,89.1,319,104,32.6,96,30.1,65,20.4,54,16.9,119,37.3
"Stonington School District","=""1370011""","N",836,690,82.5,686,31,4.5,110,16.0,254,37.0,291,42.4,545,79.4
"Stratford School District","=""1380011""","Y",1942,1901,97.9,1898,614,32.3,578,30.5,532,28.0,174,9.2,706,37.2
"Stratford School District","=""1380011""","N",1832,1796,98.0,1794,180,10.0,406,22.6,694,38.7,514,28.7,1208,67.3
"Suffield School District","=""1390011""","Y",217,196,90.3,193,64,33.2,56,29.0,52,26.9,21,10.9,73,37.8
"Suffield School District","=""1390011""","N",1056,1036,98.1,1035,61,5.9,176,17.0,426,41.2,372,35.9,798,77.1
"The Bridge Academy District","=""2690013""","Y",114,114,100.0,114,"*","*",52,45.6,27,23.7,"*","*","*","*"
"The Bridge Academy District","=""2690013""","N",22,21,95.5,21,"*","*","*","*",10,47.6,0,0.0,10,47.6
"The Gilbert School District","=""9020022""","Y",144,118,81.9,118,45,38.1,41,34.7,"*","*","*","*",32,27.1
"The Gilbert School District","=""9020022""","N",140,112,80.0,112,"*","*",37,33.0,37,33.0,"*","*","*","*"
"Thomaston School District","=""1400011""","Y",172,170,98.8,169,55,32.5,53,31.4,44,26.0,17,10.1,61,36.1
"Thomaston School District","=""1400011""","N",336,332,98.8,332,32,9.6,78,23.5,154,46.4,68,20.5,222,66.9
"Thompson School District","=""1410011""","Y",228,217,95.2,215,78,36.3,70,32.6,59,27.4,8,3.7,67,31.2
"Thompson School District","=""1410011""","N",346,332,96.0,332,32,9.6,90,27.1,148,44.6,62,18.7,210,63.3
"Tolland School District","=""1420011""","Y",246,233,94.7,233,81,34.8,69,29.6,65,27.9,18,7.7,83,35.6
"Tolland School District","=""1420011""","N",1225,1190,97.1,1190,80,6.7,194,16.3,477,40.1,439,36.9,916,77.0
"Torrington School District","=""1430011""","Y",1300,1221,93.9,1216,413,34.0,377,31.0,321,26.4,105,8.6,426,35.0
"Torrington School District","=""1430011""","N",1032,944,91.5,941,125,13.3,222,23.6,397,42.2,197,20.9,594,63.1
"Trailblazers Academy District","=""2780013""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trailblazers Academy District","=""2780013""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Y",662,583,88.1,582,188,32.3,169,29.0,153,26.3,72,12.4,225,38.7
"Trumbull School District","=""1440011""","N",2904,2583,88.9,2580,136,5.3,423,16.4,975,37.8,1046,40.5,2021,78.3
"Unified School District #2","=""3470015""","Y",71,57,80.3,49,39,79.6,7,14.3,"*","*","*","*","*","*"
"Union School District","=""1450011""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","N",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Y",760,733,96.4,732,331,45.2,212,29.0,154,21.0,35,4.8,189,25.8
"Vernon School District","=""1460011""","N",841,820,97.5,819,110,13.4,211,25.8,293,35.8,205,25.0,498,60.8
"Voluntown School District","=""1470011""","Y",74,73,98.6,73,"*","*",21,28.8,24,32.9,"*","*","*","*"
"Voluntown School District","=""1470011""","N",121,121,100.0,121,"*","*","*","*",52,43.0,50,41.3,102,84.3
"Wallingford School District","=""1480011""","Y",947,910,96.1,908,326,35.9,305,33.6,205,22.6,72,7.9,277,30.5
"Wallingford School District","=""1480011""","N",2309,2274,98.5,2274,238,10.5,480,21.1,965,42.4,591,26.0,1556,68.4
"Waterbury School District","=""1510011""","Y",7955,7764,97.6,7742,4145,53.5,1977,25.5,1300,16.8,320,4.1,1620,20.9
"Waterbury School District","=""1510011""","N",1530,1509,98.6,1508,329,21.8,406,26.9,494,32.8,279,18.5,773,51.3
"Waterford School District","=""1520011""","Y",418,407,97.4,407,127,31.2,136,33.4,107,26.3,37,9.1,144,35.4
"Waterford School District","=""1520011""","N",988,987,99.9,985,43,4.4,167,17.0,447,45.4,328,33.3,775,78.7
"Watertown School District","=""1530011""","Y",523,490,93.7,489,145,29.7,134,27.4,152,31.1,58,11.9,210,42.9
"Watertown School District","=""1530011""","N",1008,893,88.6,893,72,8.1,198,22.2,379,42.4,244,27.3,623,69.8
"West Hartford School District","=""1550011""","Y",1460,1386,94.9,1385,401,29.0,414,29.9,396,28.6,174,12.6,570,41.2
"West Hartford School District","=""1550011""","N",3762,3587,95.3,3576,109,3.0,448,12.5,1370,38.3,1649,46.1,3019,84.4
"West Haven School District","=""1560011""","Y",2086,2027,97.2,2026,725,35.8,600,29.6,521,25.7,180,8.9,701,34.6
"West Haven School District","=""1560011""","N",988,981,99.3,981,123,12.5,224,22.8,402,41.0,232,23.6,634,64.6
"Westbrook School District","=""1540011""","Y",103,89,86.4,89,"*","*",24,27.0,38,42.7,"*","*","*","*"
"Westbrook School District","=""1540011""","N",295,247,83.7,247,"*","*","*","*",86,34.8,135,54.7,221,89.5
"Weston School District","=""1570011""","Y",140,121,86.4,121,40,33.1,38,31.4,33,27.3,10,8.3,43,35.5
"Weston School District","=""1570011""","N",1209,1118,92.5,1114,38,3.4,152,13.6,463,41.6,461,41.4,924,82.9
"Westport School District","=""1580011""","Y",420,364,86.7,364,85,23.4,110,30.2,104,28.6,65,17.9,169,46.4
"Westport School District","=""1580011""","N",2757,2416,87.6,2416,28,1.2,190,7.9,903,37.4,1295,53.6,2198,91.0
"Wethersfield School District","=""1590011""","Y",586,561,95.7,559,232,41.5,172,30.8,114,20.4,41,7.3,155,27.7
"Wethersfield School District","=""1590011""","N",1346,1233,91.6,1229,97,7.9,271,22.1,501,40.8,360,29.3,861,70.1
"Willington School District","=""1600011""","Y",90,87,96.7,87,32,36.8,25,28.7,20,23.0,10,11.5,30,34.5
"Willington School District","=""1600011""","N",192,187,97.4,187,22,11.8,46,24.6,76,40.6,43,23.0,119,63.6
"Wilton School District","=""1610011""","Y",328,318,97.0,316,111,35.1,108,34.2,77,24.4,20,6.3,97,30.7
"Wilton School District","=""1610011""","N",2042,2002,98.0,2002,111,5.5,282,14.1,889,44.4,720,36.0,1609,80.4
"Winchester School District","=""1620011""","Y",210,205,97.6,203,74,36.5,58,28.6,41,20.2,30,14.8,71,35.0
"Winchester School District","=""1620011""","N",105,105,100.0,103,13,12.6,26,25.2,34,33.0,30,29.1,64,62.1
"Windham School District","=""1630011""","Y",1304,1263,96.9,1257,643,51.2,359,28.6,200,15.9,55,4.4,255,20.3
"Windham School District","=""1630011""","N",276,275,99.6,275,41,14.9,67,24.4,116,42.2,51,18.5,167,60.7
"Windsor Locks School District","=""1650011""","Y",417,406,97.4,405,177,43.7,111,27.4,90,22.2,27,6.7,117,28.9
"Windsor Locks School District","=""1650011""","N",461,456,98.9,456,66,14.5,124,27.2,182,39.9,84,18.4,266,58.3
"Windsor School District","=""1640011""","Y",704,630,89.5,628,293,46.7,169,26.9,120,19.1,46,7.3,166,26.4
"Windsor School District","=""1640011""","N",902,800,88.7,800,116,14.5,197,24.6,303,37.9,184,23.0,487,60.9
"Wolcott School District","=""1660011""","Y",356,353,99.2,353,109,30.9,102,28.9,90,25.5,52,14.7,142,40.2
"Wolcott School District","=""1660011""","N",980,977,99.7,977,85,8.7,222,22.7,413,42.3,257,26.3,670,68.6
"Woodbridge School District","=""1670011""","Y",78,67,85.9,67,25,37.3,24,35.8,"*","*","*","*",18,26.9
"Woodbridge School District","=""1670011""","N",368,354,96.2,353,"*","*",52,14.7,117,33.1,"*","*","*","*"
"Woodstock Academy District","=""9030022""","Y",20,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock Academy District","=""9030022""","N",222,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","Y",122,119,97.5,119,38,31.9,30,25.2,33,27.7,18,15.1,51,42.9
"Woodstock School District","=""1690011""","N",475,464,97.7,462,32,6.9,71,15.4,186,40.3,173,37.4,359,77.7

