"Smarter Balanced Assessments, 2014-15"
"All Districts, Math, All Grades, Special Education Status (SWD)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"Y",15,14,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"N",59,45,76.3,45,"*","*","*","*","*","*","*","*","*","*",2483
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"N",89,89,100.0,89,"*","*","*","*","*","*","*","*","*","*",2481
"Easton School District","=""0460011""",03,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"N",104,104,100.0,104,"*","*","*","*","*","*","*","*","*","*",2519
"Easton School District","=""0460011""",04,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"N",86,86,100.0,86,"*","*","*","*","*","*","*","*","*","*",2541
"Easton School District","=""0460011""",05,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"N",90,90,100.0,90,"*","*","*","*","*","*","*","*","*","*",2575
"Easton School District","=""0460011""",06,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"N",97,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"Y",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",08,"N",111,106,95.5,106,"*","*","*","*","*","*","*","*","*","*",2638
"Easton School District","=""0460011""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"N",179,179,100.0,179,"*","*",34,19.0,"*","*",54,30.2,"*","*",2471
"Ellington School District","=""0480011""",03,"Y",22,22,100.0,22,"*","*",12,54.5,"*","*",0,0.0,"*","*",2377
"Ellington School District","=""0480011""",04,"N",196,196,100.0,196,"*","*","*","*","*","*","*","*","*","*",2531
"Ellington School District","=""0480011""",04,"Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",05,"N",201,199,99.0,199,12,6.0,"*","*","*","*",66,33.2,"*","*",2550
"Ellington School District","=""0480011""",05,"Y",22,22,100.0,22,16,72.7,"*","*","*","*",0,0.0,"*","*",2424
"Ellington School District","=""0480011""",06,"N",186,184,98.9,184,"*","*","*","*","*","*","*","*","*","*",2554
"Ellington School District","=""0480011""",06,"Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",07,"N",185,184,99.5,183,20,10.9,53,29.0,"*","*","*","*","*","*",2581
"Ellington School District","=""0480011""",07,"Y",24,24,100.0,24,13,54.2,7,29.2,"*","*","*","*","*","*",2481
"Ellington School District","=""0480011""",08,"N",191,189,99.0,189,"*","*",45,23.8,"*","*",73,38.6,"*","*",2626
"Ellington School District","=""0480011""",08,"Y",30,30,100.0,30,19,63.3,"*","*","*","*",0,0.0,"*","*",2476
"Ellington School District","=""0480011""",11,"N",165,155,93.9,137,"*","*","*","*","*","*","*","*","*","*",2595
"Ellington School District","=""0480011""",11,"Y",15,14,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",03,"N",326,324,99.4,324,38,11.7,124,38.3,"*","*","*","*","*","*",2437
"Enfield School District","=""0490011""",03,"Y",46,46,100.0,46,32,69.6,"*","*","*","*",0,0.0,"*","*",2356
"Enfield School District","=""0490011""",04,"N",323,323,100.0,322,"*","*",126,39.1,124,38.5,"*","*","*","*",2484
"Enfield School District","=""0490011""",04,"Y",66,66,100.0,66,32,48.5,26,39.4,"*","*","*","*",8,12.1,2415
"Enfield School District","=""0490011""",05,"N",290,288,99.3,288,51,17.7,118,41.0,"*","*","*","*","*","*",2513
"Enfield School District","=""0490011""",05,"Y",54,54,100.0,54,39,72.2,13,24.1,"*","*","*","*","*","*",2420
"Enfield School District","=""0490011""",06,"N",333,330,99.1,328,60,18.3,"*","*","*","*",40,12.2,"*","*",2532
"Enfield School District","=""0490011""",06,"Y",39,37,94.9,37,28,75.7,"*","*","*","*",0,0.0,"*","*",2441
"Enfield School District","=""0490011""",07,"N",297,293,98.7,293,67,22.9,124,42.3,"*","*","*","*","*","*",2539
"Enfield School District","=""0490011""",07,"Y",40,37,92.5,37,29,78.4,"*","*","*","*",0,0.0,"*","*",2424
"Enfield School District","=""0490011""",08,"N",322,319,99.1,317,149,47.0,113,35.6,"*","*","*","*","*","*",2511
"Enfield School District","=""0490011""",08,"Y",53,43,81.1,43,35,81.4,"*","*","*","*",0,0.0,"*","*",2444
"Enfield School District","=""0490011""",11,"N",350,340,97.1,340,82,24.1,125,36.8,"*","*","*","*","*","*",2606
"Enfield School District","=""0490011""",11,"Y",45,42,93.3,42,33,78.6,"*","*","*","*",0,0.0,"*","*",2484
"Essex School District","=""0500011""",03,"N",44,44,100.0,44,"*","*","*","*","*","*","*","*","*","*",2480
"Essex School District","=""0500011""",03,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",04,"N",47,45,95.7,45,"*","*","*","*","*","*","*","*","*","*",2506
"Essex School District","=""0500011""",04,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"N",77,75,97.4,75,"*","*","*","*","*","*","*","*","*","*",2548
"Essex School District","=""0500011""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",06,"N",61,60,98.4,60,"*","*","*","*","*","*","*","*","*","*",2549
"Essex School District","=""0500011""",06,"Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""",11,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""",11,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",03,"N",779,777,99.7,777,63,8.1,194,25.0,333,42.9,187,24.1,520,66.9,2460
"Fairfield School District","=""0510011""",03,"Y",78,78,100.0,78,32,41.0,23,29.5,16,20.5,7,9.0,23,29.5,2393
"Fairfield School District","=""0510011""",04,"N",690,684,99.1,684,"*","*",178,26.0,295,43.1,"*","*","*","*",2512
"Fairfield School District","=""0510011""",04,"Y",84,83,98.8,83,39,47.0,32,38.6,"*","*","*","*",12,14.5,2414
"Fairfield School District","=""0510011""",05,"N",692,684,98.8,684,"*","*",176,25.7,218,31.9,"*","*","*","*",2550
"Fairfield School District","=""0510011""",05,"Y",61,60,98.4,60,27,45.0,22,36.7,"*","*","*","*",11,18.3,2462
"Fairfield School District","=""0510011""",06,"N",722,711,98.5,711,"*","*",177,24.9,267,37.6,"*","*","*","*",2583
"Fairfield School District","=""0510011""",06,"Y",82,78,95.1,78,36,46.2,29,37.2,"*","*","*","*",13,16.7,2471
"Fairfield School District","=""0510011""",07,"N",698,690,98.9,690,"*","*",197,28.6,221,32.0,"*","*","*","*",2594
"Fairfield School District","=""0510011""",07,"Y",92,87,94.6,87,62,71.3,16,18.4,"*","*","*","*",9,10.3,2449
"Fairfield School District","=""0510011""",08,"N",750,730,97.3,729,90,12.3,196,26.9,"*","*","*","*",443,60.8,2608
"Fairfield School District","=""0510011""",08,"Y",92,90,97.8,90,66,73.3,16,17.8,"*","*","*","*",8,8.9,2455
"Fairfield School District","=""0510011""",11,"N",678,590,87.0,589,114,19.4,154,26.1,"*","*","*","*","*","*",2635
"Fairfield School District","=""0510011""",11,"Y",86,60,69.8,60,40,66.7,15,25.0,"*","*","*","*","*","*",2487
"Farmington School District","=""0520011""",03,"N",282,281,99.6,281,16,5.7,35,12.5,"*","*","*","*",230,81.9,2485
"Farmington School District","=""0520011""",03,"Y",26,26,100.0,26,10,38.5,9,34.6,"*","*","*","*",7,26.9,2391
"Farmington School District","=""0520011""",04,"N",266,266,100.0,266,"*","*",54,20.3,96,36.1,"*","*","*","*",2533
"Farmington School District","=""0520011""",04,"Y",41,40,97.6,40,17,42.5,"*","*",10,25.0,"*","*","*","*",2440
"Farmington School District","=""0520011""",05,"N",310,309,99.7,309,23,7.4,"*","*","*","*",88,28.5,"*","*",2538
"Farmington School District","=""0520011""",05,"Y",32,29,90.6,29,22,75.9,"*","*","*","*",0,0.0,"*","*",2401
"Farmington School District","=""0520011""",06,"N",290,289,99.7,289,17,5.9,80,27.7,"*","*","*","*",192,66.4,2588
"Farmington School District","=""0520011""",06,"Y",37,37,100.0,37,20,54.1,11,29.7,"*","*","*","*",6,16.2,2471
"Farmington School District","=""0520011""",07,"N",248,247,99.6,247,"*","*",56,22.7,72,29.1,"*","*","*","*",2616
"Farmington School District","=""0520011""",07,"Y",34,34,100.0,34,18,52.9,8,23.5,"*","*","*","*",8,23.5,2498
"Farmington School District","=""0520011""",08,"N",255,252,98.8,251,26,10.4,"*","*","*","*","*","*","*","*",2660
"Farmington School District","=""0520011""",08,"Y",27,25,92.6,25,16,64.0,"*","*","*","*","*","*","*","*",2502
"Farmington School District","=""0520011""",11,"N",290,242,83.4,240,49,20.4,60,25.0,"*","*","*","*","*","*",2633
"Farmington School District","=""0520011""",11,"Y",35,27,77.1,26,15,57.7,8,30.8,"*","*","*","*","*","*",2518
"Franklin School District","=""0530011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",03,"N",383,382,99.7,382,"*","*",48,12.6,142,37.2,"*","*","*","*",2492
"Glastonbury School District","=""0540011""",03,"Y",48,48,100.0,48,24,50.0,13,27.1,"*","*","*","*",11,22.9,2385
"Glastonbury School District","=""0540011""",04,"N",402,399,99.3,399,14,3.5,81,20.3,"*","*","*","*","*","*",2534
"Glastonbury School District","=""0540011""",04,"Y",39,39,100.0,39,15,38.5,19,48.7,"*","*","*","*","*","*",2422
"Glastonbury School District","=""0540011""",05,"N",435,433,99.5,433,"*","*",84,19.4,119,27.5,"*","*","*","*",2571
"Glastonbury School District","=""0540011""",05,"Y",38,38,100.0,38,16,42.1,11,28.9,"*","*","*","*",11,28.9,2472
"Glastonbury School District","=""0540011""",06,"N",461,459,99.6,459,25,5.4,120,26.1,"*","*","*","*","*","*",2584
"Glastonbury School District","=""0540011""",06,"Y",57,54,94.7,54,36,66.7,14,25.9,"*","*","*","*","*","*",2445
"Glastonbury School District","=""0540011""",07,"N",459,458,99.8,458,20,4.4,86,18.8,"*","*","*","*",352,76.9,2615
"Glastonbury School District","=""0540011""",07,"Y",52,52,100.0,52,29,55.8,17,32.7,"*","*","*","*",6,11.5,2464
"Glastonbury School District","=""0540011""",08,"N",487,485,99.6,485,"*","*",117,24.1,"*","*",177,36.5,"*","*",2619
"Glastonbury School District","=""0540011""",08,"Y",44,44,100.0,44,30,68.2,"*","*","*","*",0,0.0,"*","*",2460
"Glastonbury School District","=""0540011""",11,"N",484,466,96.3,466,55,11.8,108,23.2,"*","*","*","*","*","*",2670
"Glastonbury School District","=""0540011""",11,"Y",53,50,94.3,50,40,80.0,8,16.0,"*","*","*","*","*","*",2468
"Granby School District","=""0560011""",03,"N",121,121,100.0,121,"*","*","*","*","*","*","*","*","*","*",2471
"Granby School District","=""0560011""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",04,"N",111,111,100.0,111,"*","*","*","*","*","*","*","*","*","*",2514
"Granby School District","=""0560011""",04,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",05,"N",140,137,97.9,137,"*","*","*","*","*","*","*","*","*","*",2549
"Granby School District","=""0560011""",05,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",06,"N",134,133,99.3,133,"*","*","*","*","*","*","*","*","*","*",2583
"Granby School District","=""0560011""",06,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",07,"N",140,138,98.6,138,9,6.5,"*","*","*","*","*","*","*","*",2592
"Granby School District","=""0560011""",07,"Y",21,21,100.0,21,10,47.6,"*","*","*","*","*","*","*","*",2508
"Granby School District","=""0560011""",08,"N",152,139,91.4,139,"*","*","*","*","*","*","*","*","*","*",2613
"Granby School District","=""0560011""",08,"Y",17,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",11,"N",179,128,71.5,127,"*","*","*","*","*","*","*","*","*","*",2640
"Granby School District","=""0560011""",11,"Y",15,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""",06,"N",98,97,99.0,97,"*","*","*","*","*","*",0,0.0,"*","*",2438
"Great Oaks Charter School District","=""2940013""",06,"Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""",03,"N",603,603,100.0,603,"*","*",102,16.9,207,34.3,"*","*","*","*",2485
"Greenwich School District","=""0570011""",03,"Y",57,57,100.0,57,33,57.9,12,21.1,"*","*","*","*",12,21.1,2365
"Greenwich School District","=""0570011""",04,"N",650,649,99.8,649,"*","*",143,22.0,223,34.4,"*","*","*","*",2523
"Greenwich School District","=""0570011""",04,"Y",73,72,98.6,72,24,33.3,31,43.1,"*","*","*","*",17,23.6,2441
"Greenwich School District","=""0570011""",05,"N",602,601,99.8,601,"*","*",127,21.1,149,24.8,"*","*","*","*",2557
"Greenwich School District","=""0570011""",05,"Y",68,68,100.0,68,43,63.2,13,19.1,"*","*","*","*",12,17.6,2437
"Greenwich School District","=""0570011""",06,"N",575,573,99.7,573,66,11.5,136,23.7,"*","*","*","*",371,64.7,2583
"Greenwich School District","=""0570011""",06,"Y",67,67,100.0,67,40,59.7,21,31.3,"*","*","*","*",6,9.0,2442
"Greenwich School District","=""0570011""",07,"N",568,568,100.0,568,49,8.6,129,22.7,"*","*","*","*",390,68.7,2603
"Greenwich School District","=""0570011""",07,"Y",64,64,100.0,64,40,62.5,14,21.9,"*","*","*","*",10,15.6,2464
"Greenwich School District","=""0570011""",08,"N",586,586,100.0,586,"*","*",143,24.4,"*","*",245,41.8,"*","*",2627
"Greenwich School District","=""0570011""",08,"Y",62,60,96.8,60,36,60.0,13,21.7,"*","*","*","*",11,18.3,2497
"Greenwich School District","=""0570011""",11,"N",546,537,98.4,536,59,11.0,92,17.2,149,27.8,236,44.0,385,71.8,2684
"Greenwich School District","=""0570011""",11,"Y",83,76,91.6,75,55,73.3,14,18.7,6,8.0,0,0.0,6,8.0,2483
"Griswold School District","=""0580011""",03,"N",120,119,99.2,119,"*","*","*","*","*","*","*","*","*","*",2436
"Griswold School District","=""0580011""",03,"Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",04,"N",103,103,100.0,103,"*","*","*","*","*","*","*","*","*","*",2468
"Griswold School District","=""0580011""",04,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",05,"N",114,114,100.0,114,"*","*","*","*","*","*","*","*","*","*",2530
"Griswold School District","=""0580011""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",06,"N",123,120,97.6,120,"*","*","*","*","*","*","*","*","*","*",2530
"Griswold School District","=""0580011""",06,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",07,"N",120,119,99.2,119,"*","*","*","*","*","*","*","*","*","*",2567
"Griswold School District","=""0580011""",07,"Y",22,19,86.4,19,"*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",08,"N",124,124,100.0,124,"*","*","*","*","*","*","*","*","*","*",2561
"Griswold School District","=""0580011""",08,"Y",21,19,90.5,19,"*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",11,"N",118,116,98.3,116,"*","*","*","*","*","*","*","*","*","*",2574
"Griswold School District","=""0580011""",11,"Y",17,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",03,"N",312,312,100.0,311,50,16.1,94,30.2,"*","*","*","*",167,53.7,2441
"Groton School District","=""0590011""",03,"Y",49,47,95.9,47,32,68.1,9,19.1,"*","*","*","*",6,12.8,2342
"Groton School District","=""0590011""",04,"N",292,287,98.3,287,48,16.7,99,34.5,"*","*","*","*","*","*",2479
"Groton School District","=""0590011""",04,"Y",44,43,97.7,43,28,65.1,"*","*","*","*",0,0.0,"*","*",2387
"Groton School District","=""0590011""",05,"N",289,289,100.0,289,50,17.3,94,32.5,"*","*","*","*","*","*",2525
"Groton School District","=""0590011""",05,"Y",51,50,98.0,50,32,64.0,13,26.0,"*","*","*","*","*","*",2423
"Groton School District","=""0590011""",06,"N",293,293,100.0,293,92,31.4,104,35.5,"*","*","*","*","*","*",2517
"Groton School District","=""0590011""",06,"Y",43,42,97.7,42,29,69.0,11,26.2,"*","*","*","*","*","*",2408
"Groton School District","=""0590011""",07,"N",244,243,99.6,243,50,20.6,95,39.1,"*","*","*","*","*","*",2551
"Groton School District","=""0590011""",07,"Y",43,42,97.7,42,30,71.4,"*","*","*","*",0,0.0,"*","*",2427
"Groton School District","=""0590011""",08,"N",259,257,99.2,257,62,24.1,88,34.2,"*","*","*","*","*","*",2563
"Groton School District","=""0590011""",08,"Y",56,53,94.6,53,35,66.0,14,26.4,"*","*","*","*","*","*",2447
"Groton School District","=""0590011""",11,"N",218,81,37.2,81,41,50.6,"*","*",12,14.8,"*","*","*","*",2534
"Groton School District","=""0590011""",11,"Y",33,20,60.6,20,"*","*","*","*",0,0.0,0,0.0,0,0.0,2421
"Guilford School District","=""0600011""",03,"N",229,229,100.0,229,11,4.8,29,12.7,"*","*","*","*",189,82.5,2501
"Guilford School District","=""0600011""",03,"Y",26,26,100.0,26,12,46.2,8,30.8,"*","*","*","*",6,23.1,2369
"Guilford School District","=""0600011""",04,"N",257,255,99.2,255,"*","*",58,22.7,"*","*","*","*","*","*",2532
"Guilford School District","=""0600011""",04,"Y",30,30,100.0,30,"*","*",6,20.0,"*","*","*","*","*","*",2419
"Guilford School District","=""0600011""",05,"N",229,228,99.6,228,27,11.8,80,35.1,"*","*","*","*","*","*",2535
"Guilford School District","=""0600011""",05,"Y",29,27,93.1,27,15,55.6,8,29.6,"*","*","*","*","*","*",2436
"Guilford School District","=""0600011""",06,"N",236,236,100.0,236,11,4.7,64,27.1,"*","*","*","*","*","*",2577
"Guilford School District","=""0600011""",06,"Y",31,31,100.0,31,11,35.5,15,48.4,"*","*","*","*","*","*",2476
"Guilford School District","=""0600011""",07,"N",252,250,99.2,250,"*","*",71,28.4,"*","*",74,29.6,"*","*",2599
"Guilford School District","=""0600011""",07,"Y",31,31,100.0,31,14,45.2,"*","*","*","*",0,0.0,"*","*",2479
"Guilford School District","=""0600011""",08,"N",244,243,99.6,243,10,4.1,45,18.5,"*","*","*","*","*","*",2648
"Guilford School District","=""0600011""",08,"Y",33,32,97.0,32,13,40.6,17,53.1,"*","*","*","*","*","*",2511
"Guilford School District","=""0600011""",11,"N",214,214,100.0,214,31,14.5,47,22.0,"*","*","*","*","*","*",2664
"Guilford School District","=""0600011""",11,"Y",29,28,96.6,28,19,67.9,6,21.4,"*","*","*","*","*","*",2497
"Hamden School District","=""0620011""",03,"N",349,347,99.4,347,54,15.6,"*","*",119,34.3,"*","*","*","*",2455
"Hamden School District","=""0620011""",03,"Y",43,42,97.7,41,29,70.7,"*","*",6,14.6,"*","*","*","*",2351
"Hamden School District","=""0620011""",04,"N",374,369,98.7,369,60,16.3,134,36.3,"*","*","*","*",175,47.4,2481
"Hamden School District","=""0620011""",04,"Y",51,50,98.0,50,32,64.0,12,24.0,"*","*","*","*",6,12.0,2395
"Hamden School District","=""0620011""",05,"N",344,339,98.5,339,108,31.9,"*","*",65,19.2,"*","*","*","*",2495
"Hamden School District","=""0620011""",05,"Y",58,57,98.3,57,51,89.5,"*","*",0,0.0,"*","*","*","*",2373
"Hamden School District","=""0620011""",06,"N",327,319,97.6,319,81,25.4,99,31.0,"*","*","*","*","*","*",2531
"Hamden School District","=""0620011""",06,"Y",59,58,98.3,58,44,75.9,10,17.2,"*","*","*","*","*","*",2424
"Hamden School District","=""0620011""",07,"N",347,338,97.4,337,111,32.9,108,32.0,"*","*","*","*","*","*",2528
"Hamden School District","=""0620011""",07,"Y",67,62,92.5,62,51,82.3,"*","*","*","*",0,0.0,"*","*",2404
"Hamden School District","=""0620011""",08,"N",340,326,95.9,326,140,42.9,85,26.1,58,17.8,43,13.2,101,31.0,2530
"Hamden School District","=""0620011""",08,"Y",57,50,87.7,50,44,88.0,6,12.0,0,0.0,0,0.0,0,0.0,2406
"Hamden School District","=""0620011""",11,"N",364,321,88.2,319,133,41.7,99,31.0,70,21.9,17,5.3,87,27.3,2565
"Hamden School District","=""0620011""",11,"Y",63,38,60.3,38,32,84.2,6,15.8,0,0.0,0,0.0,0,0.0,2445
"Hampton School District","=""0630011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""",03,"N",1387,1379,99.4,1376,700,50.9,386,28.1,"*","*","*","*",290,21.1,2382
"Hartford School District","=""0640011""",03,"Y",258,249,96.5,247,205,83.0,34,13.8,"*","*","*","*",8,3.2,2318
"Hartford School District","=""0640011""",04,"N",1311,1292,98.6,1292,607,47.0,488,37.8,"*","*","*","*",197,15.2,2418
"Hartford School District","=""0640011""",04,"Y",244,227,93.0,225,197,87.6,21,9.3,"*","*","*","*",7,3.1,2348
"Hartford School District","=""0640011""",05,"N",1201,1189,99.0,1186,701,59.1,308,26.0,"*","*","*","*","*","*",2442
"Hartford School District","=""0640011""",05,"Y",238,221,92.9,221,200,90.5,"*","*","*","*",0,0.0,"*","*",2371
