"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades, Gender"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Coventry School District","=""0320011""",08,"Math","M",67,67,100.0,67,11,16.4,21,31.3,18,26.9,17,25.4,35,52.2,2591
"Cromwell School District","=""0330011""",03,"ELA","F",75,74,98.7,74,11,14.9,15,20.3,17,23.0,31,41.9,48,64.9,2458
"Cromwell School District","=""0330011""",03,"ELA","M",77,77,100.0,77,12,15.6,20,26.0,25,32.5,20,26.0,45,58.4,2445
"Cromwell School District","=""0330011""",03,"Math","F",75,74,98.7,74,17,23.0,20,27.0,21,28.4,16,21.6,37,50.0,2437
"Cromwell School District","=""0330011""",03,"Math","M",77,77,100.0,77,10,13.0,23,29.9,26,33.8,18,23.4,44,57.1,2451
"Cromwell School District","=""0330011""",04,"ELA","F",65,64,98.5,64,15,23.4,10,15.6,20,31.3,19,29.7,39,60.9,2484
"Cromwell School District","=""0330011""",04,"ELA","M",87,87,100.0,87,23,26.4,18,20.7,23,26.4,23,26.4,46,52.9,2469
"Cromwell School District","=""0330011""",04,"Math","F",65,64,98.5,64,18,28.1,23,35.9,16,25.0,7,10.9,23,35.9,2454
"Cromwell School District","=""0330011""",04,"Math","M",87,87,100.0,87,25,28.7,28,32.2,22,25.3,12,13.8,34,39.1,2461
"Cromwell School District","=""0330011""",05,"ELA","F",92,92,100.0,92,14,15.2,23,25.0,35,38.0,20,21.7,55,59.8,2517
"Cromwell School District","=""0330011""",05,"ELA","M",85,85,100.0,85,21,24.7,15,17.6,24,28.2,25,29.4,49,57.6,2511
"Cromwell School District","=""0330011""",05,"Math","F",92,92,100.0,92,31,33.7,45,48.9,"*","*","*","*",16,17.4,2473
"Cromwell School District","=""0330011""",05,"Math","M",85,85,100.0,85,25,29.4,34,40.0,"*","*","*","*",26,30.6,2494
"Cromwell School District","=""0330011""",06,"ELA","F",72,72,100.0,72,"*","*","*","*",29,40.3,32,44.4,61,84.7,2606
"Cromwell School District","=""0330011""",06,"ELA","M",77,77,100.0,77,"*","*",22,28.6,28,36.4,"*","*","*","*",2545
"Cromwell School District","=""0330011""",06,"Math","F",72,72,100.0,72,7,9.7,26,36.1,13,18.1,26,36.1,39,54.2,2575
"Cromwell School District","=""0330011""",06,"Math","M",77,77,100.0,76,14,18.4,21,27.6,22,28.9,19,25.0,41,53.9,2541
"Cromwell School District","=""0330011""",07,"ELA","F",68,68,100.0,68,"*","*","*","*",31,45.6,22,32.4,53,77.9,2610
"Cromwell School District","=""0330011""",07,"ELA","M",82,82,100.0,82,"*","*","*","*",31,37.8,24,29.3,55,67.1,2588
"Cromwell School District","=""0330011""",07,"Math","F",68,68,100.0,68,12,17.6,22,32.4,24,35.3,10,14.7,34,50.0,2556
"Cromwell School District","=""0330011""",07,"Math","M",82,82,100.0,82,14,17.1,20,24.4,29,35.4,19,23.2,48,58.5,2574
"Cromwell School District","=""0330011""",08,"ELA","F",72,71,98.6,71,"*","*","*","*",32,45.1,23,32.4,55,77.5,2629
"Cromwell School District","=""0330011""",08,"ELA","M",71,71,100.0,71,"*","*",22,31.0,31,43.7,"*","*","*","*",2582
"Cromwell School District","=""0330011""",08,"Math","F",72,71,98.6,71,11,15.5,16,22.5,24,33.8,20,28.2,44,62.0,2600
"Cromwell School District","=""0330011""",08,"Math","M",71,71,100.0,71,16,22.5,18,25.4,25,35.2,12,16.9,37,52.1,2573
"Danbury School District","=""0340011""",03,"ELA","F",441,437,99.1,437,76,17.4,132,30.2,121,27.7,108,24.7,229,52.4,2437
"Danbury School District","=""0340011""",03,"ELA","M",467,466,99.8,465,114,24.5,148,31.8,108,23.2,95,20.4,203,43.7,2421
"Danbury School District","=""0340011""",03,"Math","F",441,437,99.1,437,104,23.8,129,29.5,151,34.6,53,12.1,204,46.7,2426
"Danbury School District","=""0340011""",03,"Math","M",467,466,99.8,466,99,21.2,145,31.1,148,31.8,74,15.9,222,47.6,2431
"Danbury School District","=""0340011""",04,"ELA","F",432,429,99.3,429,104,24.2,97,22.6,129,30.1,99,23.1,228,53.1,2474
"Danbury School District","=""0340011""",04,"ELA","M",413,407,98.5,407,126,31.0,81,19.9,101,24.8,99,24.3,200,49.1,2463
"Danbury School District","=""0340011""",04,"Math","F",432,428,99.1,428,97,22.7,162,37.9,115,26.9,54,12.6,169,39.5,2465
"Danbury School District","=""0340011""",04,"Math","M",413,407,98.5,407,78,19.2,152,37.3,111,27.3,66,16.2,177,43.5,2472
"Danbury School District","=""0340011""",05,"ELA","F",435,433,99.5,433,96,22.2,86,19.9,144,33.3,107,24.7,251,58.0,2515
"Danbury School District","=""0340011""",05,"ELA","M",431,426,98.8,425,107,25.2,100,23.5,143,33.6,75,17.6,218,51.3,2499
"Danbury School District","=""0340011""",05,"Math","F",435,432,99.3,432,140,32.4,138,31.9,88,20.4,66,15.3,154,35.6,2494
"Danbury School District","=""0340011""",05,"Math","M",431,426,98.8,425,118,27.8,132,31.1,96,22.6,79,18.6,175,41.2,2503
"Danbury School District","=""0340011""",06,"ELA","F",396,395,99.7,395,89,22.5,122,30.9,137,34.7,47,11.9,184,46.6,2520
"Danbury School District","=""0340011""",06,"ELA","M",398,397,99.7,397,111,28.0,143,36.0,111,28.0,32,8.1,143,36.0,2502
"Danbury School District","=""0340011""",06,"Math","F",396,395,99.7,395,144,36.5,134,33.9,70,17.7,47,11.9,117,29.6,2502
"Danbury School District","=""0340011""",06,"Math","M",398,396,99.5,396,147,37.1,149,37.6,68,17.2,32,8.1,100,25.3,2493
"Danbury School District","=""0340011""",07,"ELA","F",423,419,99.1,419,98,23.4,124,29.6,155,37.0,42,10.0,197,47.0,2543
"Danbury School District","=""0340011""",07,"ELA","M",438,431,98.4,431,141,32.7,130,30.2,127,29.5,33,7.7,160,37.1,2522
"Danbury School District","=""0340011""",07,"Math","F",423,418,98.8,417,157,37.6,164,39.3,72,17.3,24,5.8,96,23.0,2504
"Danbury School District","=""0340011""",07,"Math","M",438,427,97.5,427,158,37.0,158,37.0,80,18.7,31,7.3,111,26.0,2507
"Danbury School District","=""0340011""",08,"ELA","F",412,408,99.0,408,75,18.4,127,31.1,160,39.2,46,11.3,206,50.5,2566
"Danbury School District","=""0340011""",08,"ELA","M",392,388,99.0,387,127,32.8,113,29.2,118,30.5,29,7.5,147,38.0,2537
"Danbury School District","=""0340011""",08,"Math","F",411,404,98.3,404,175,43.3,130,32.2,66,16.3,33,8.2,99,24.5,2522
"Danbury School District","=""0340011""",08,"Math","M",392,383,97.7,383,176,46.0,114,29.8,56,14.6,37,9.7,93,24.3,2517
"Darien School District","=""0350011""",03,"ELA","F",195,193,99.0,193,"*","*","*","*",37,19.2,126,65.3,163,84.5,2509
"Darien School District","=""0350011""",03,"ELA","M",182,180,98.9,180,"*","*","*","*",38,21.1,108,60.0,146,81.1,2499
"Darien School District","=""0350011""",03,"Math","F",195,193,99.0,193,"*","*","*","*",69,35.8,86,44.6,155,80.3,2486
"Darien School District","=""0350011""",03,"Math","M",182,180,98.9,180,"*","*","*","*",57,31.7,95,52.8,152,84.4,2505
"Darien School District","=""0350011""",04,"ELA","F",205,204,99.5,204,"*","*","*","*",39,19.1,144,70.6,183,89.7,2564
"Darien School District","=""0350011""",04,"ELA","M",177,175,98.9,175,"*","*","*","*",42,24.0,97,55.4,139,79.4,2541
"Darien School District","=""0350011""",04,"Math","F",205,204,99.5,204,"*","*","*","*",70,34.3,92,45.1,162,79.4,2539
"Darien School District","=""0350011""",04,"Math","M",177,175,98.9,175,"*","*","*","*",57,32.6,82,46.9,139,79.4,2541
"Darien School District","=""0350011""",05,"ELA","F",175,173,98.9,173,"*","*","*","*",40,23.1,125,72.3,165,95.4,2615
"Darien School District","=""0350011""",05,"ELA","M",181,180,99.4,180,"*","*","*","*",65,36.1,86,47.8,151,83.9,2571
"Darien School District","=""0350011""",05,"Math","F",175,172,98.3,172,7,4.1,26,15.1,42,24.4,97,56.4,139,80.8,2578
"Darien School District","=""0350011""",05,"Math","M",181,179,98.9,179,14,7.8,29,16.2,43,24.0,93,52.0,136,76.0,2571
"Darien School District","=""0350011""",06,"ELA","F",194,193,99.5,193,"*","*","*","*",69,35.8,104,53.9,173,89.6,2617
"Darien School District","=""0350011""",06,"ELA","M",223,219,98.2,219,"*","*","*","*",74,33.8,109,49.8,183,83.6,2603
"Darien School District","=""0350011""",06,"Math","F",194,193,99.5,193,9,4.7,23,11.9,52,26.9,109,56.5,161,83.4,2618
"Darien School District","=""0350011""",06,"Math","M",223,219,98.2,219,11,5.0,29,13.2,46,21.0,133,60.7,179,81.7,2624
"Darien School District","=""0350011""",07,"ELA","F",167,166,99.4,166,"*","*","*","*",69,41.6,82,49.4,151,91.0,2641
"Darien School District","=""0350011""",07,"ELA","M",209,203,97.1,203,"*","*","*","*",83,40.9,93,45.8,176,86.7,2633
"Darien School District","=""0350011""",07,"Math","F",167,166,99.4,166,8,4.8,35,21.1,35,21.1,88,53.0,123,74.1,2623
"Darien School District","=""0350011""",07,"Math","M",209,204,97.6,204,7,3.4,32,15.7,43,21.1,122,59.8,165,80.9,2644
"Darien School District","=""0350011""",08,"ELA","F",181,180,99.4,180,"*","*","*","*",80,44.4,84,46.7,164,91.1,2662
"Darien School District","=""0350011""",08,"ELA","M",193,189,97.9,189,"*","*","*","*",83,43.9,83,43.9,166,87.8,2651
"Darien School District","=""0350011""",08,"Math","F",181,180,99.4,180,"*","*","*","*",45,25.0,113,62.8,158,87.8,2678
"Darien School District","=""0350011""",08,"Math","M",193,189,97.9,189,"*","*","*","*",41,21.7,132,69.8,173,91.5,2691
"Deep River School District","=""0360011""",03,"ELA","F",20,20,100.0,20,"*","*","*","*",10,50.0,"*","*","*","*",2454
"Deep River School District","=""0360011""",03,"ELA","M",27,27,100.0,27,"*","*","*","*",7,25.9,"*","*","*","*",2435
"Deep River School District","=""0360011""",03,"Math","F",20,20,100.0,20,"*","*",7,35.0,6,30.0,"*","*","*","*",2442
"Deep River School District","=""0360011""",03,"Math","M",27,27,100.0,27,"*","*",10,37.0,8,29.6,"*","*","*","*",2457
"Deep River School District","=""0360011""",04,"ELA","F",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*",2538
"Deep River School District","=""0360011""",04,"ELA","M",24,23,95.8,23,"*","*","*","*","*","*","*","*","*","*",2451
"Deep River School District","=""0360011""",04,"Math","F",28,28,100.0,28,"*","*",8,28.6,"*","*","*","*","*","*",2508
"Deep River School District","=""0360011""",04,"Math","M",24,23,95.8,23,"*","*",14,60.9,"*","*","*","*","*","*",2468
"Deep River School District","=""0360011""",05,"ELA","F",23,23,100.0,23,0,0.0,"*","*","*","*",9,39.1,"*","*",2578
"Deep River School District","=""0360011""",05,"ELA","M",21,21,100.0,21,"*","*","*","*","*","*",6,28.6,"*","*",2516
"Deep River School District","=""0360011""",05,"Math","F",23,23,100.0,23,0,0.0,"*","*","*","*",10,43.5,"*","*",2567
"Deep River School District","=""0360011""",05,"Math","M",21,21,100.0,21,"*","*",10,47.6,"*","*",7,33.3,"*","*",2514
"Deep River School District","=""0360011""",06,"ELA","F",29,29,100.0,29,"*","*","*","*",14,48.3,8,27.6,22,75.9,2580
"Deep River School District","=""0360011""",06,"ELA","M",28,28,100.0,28,"*","*","*","*",8,28.6,9,32.1,17,60.7,2557
"Deep River School District","=""0360011""",06,"Math","F",29,29,100.0,29,"*","*",11,37.9,"*","*",9,31.0,"*","*",2562
"Deep River School District","=""0360011""",06,"Math","M",28,28,100.0,28,"*","*",8,28.6,"*","*",8,28.6,"*","*",2559
"Derby School District","=""0370011""",03,"ELA","F",65,65,100.0,65,10,15.4,14,21.5,26,40.0,15,23.1,41,63.1,2444
"Derby School District","=""0370011""",03,"ELA","M",54,54,100.0,54,26,48.1,10,18.5,10,18.5,8,14.8,18,33.3,2389
"Derby School District","=""0370011""",03,"Math","F",65,65,100.0,65,"*","*",29,44.6,19,29.2,"*","*","*","*",2421
"Derby School District","=""0370011""",03,"Math","M",53,53,100.0,53,30,56.6,"*","*",12,22.6,"*","*","*","*",2374
"Derby School District","=""0370011""",04,"ELA","F",69,69,100.0,69,23,33.3,17,24.6,16,23.2,13,18.8,29,42.0,2458
"Derby School District","=""0370011""",04,"ELA","M",61,61,100.0,61,26,42.6,8,13.1,14,23.0,13,21.3,27,44.3,2439
"Derby School District","=""0370011""",04,"Math","F",69,69,100.0,69,18,26.1,31,44.9,"*","*","*","*",20,29.0,2449
"Derby School District","=""0370011""",04,"Math","M",61,61,100.0,61,18,29.5,23,37.7,"*","*","*","*",20,32.8,2448
"Derby School District","=""0370011""",05,"ELA","F",51,51,100.0,51,"*","*",15,29.4,17,33.3,"*","*","*","*",2488
"Derby School District","=""0370011""",05,"ELA","M",58,58,100.0,58,14,24.1,"*","*",24,41.4,"*","*","*","*",2504
"Derby School District","=""0370011""",05,"Math","F",51,51,100.0,51,31,60.8,14,27.5,"*","*","*","*",6,11.8,2440
"Derby School District","=""0370011""",05,"Math","M",58,58,100.0,58,23,39.7,18,31.0,"*","*","*","*",17,29.3,2478
"Derby School District","=""0370011""",06,"ELA","F",54,54,100.0,54,14,25.9,15,27.8,"*","*","*","*","*","*",2509
"Derby School District","=""0370011""",06,"ELA","M",59,58,98.3,58,37,63.8,"*","*","*","*",0,0.0,"*","*",2423
"Derby School District","=""0370011""",06,"Math","F",55,55,100.0,55,17,30.9,18,32.7,"*","*","*","*","*","*",2512
"Derby School District","=""0370011""",06,"Math","M",58,57,98.3,57,33,57.9,21,36.8,"*","*","*","*","*","*",2448
"Derby School District","=""0370011""",07,"ELA","F",48,48,100.0,48,16,33.3,"*","*",14,29.2,"*","*","*","*",2521
"Derby School District","=""0370011""",07,"ELA","M",61,61,100.0,61,28,45.9,20,32.8,"*","*","*","*",13,21.3,2481
"Derby School District","=""0370011""",07,"Math","F",48,47,97.9,47,23,48.9,17,36.2,"*","*","*","*","*","*",2475
"Derby School District","=""0370011""",07,"Math","M",61,61,100.0,61,41,67.2,"*","*","*","*",0,0.0,"*","*",2451
"Derby School District","=""0370011""",08,"ELA","F",50,50,100.0,50,"*","*",13,26.0,21,42.0,"*","*","*","*",2554
"Derby School District","=""0370011""",08,"ELA","M",50,49,98.0,49,18,36.7,16,32.7,"*","*","*","*",15,30.6,2513
"Derby School District","=""0370011""",08,"Math","F",50,48,96.0,48,25,52.1,14,29.2,"*","*","*","*",9,18.8,2493
"Derby School District","=""0370011""",08,"Math","M",50,48,96.0,48,33,68.8,9,18.8,"*","*","*","*",6,12.5,2475
"East Granby School District","=""0400011""",03,"ELA","F",36,36,100.0,36,"*","*","*","*",12,33.3,19,52.8,31,86.1,2488
"East Granby School District","=""0400011""",03,"ELA","M",37,37,100.0,37,"*","*","*","*",11,29.7,18,48.6,29,78.4,2479
"East Granby School District","=""0400011""",03,"Math","F",36,36,100.0,36,"*","*","*","*",9,25.0,18,50.0,27,75.0,2489
"East Granby School District","=""0400011""",03,"Math","M",37,37,100.0,37,"*","*","*","*",9,24.3,20,54.1,29,78.4,2497
"East Granby School District","=""0400011""",04,"ELA","F",23,23,100.0,23,"*","*","*","*",8,34.8,8,34.8,16,69.6,2513
"East Granby School District","=""0400011""",04,"ELA","M",28,28,100.0,28,"*","*","*","*",8,28.6,11,39.3,19,67.9,2496
"East Granby School District","=""0400011""",04,"Math","F",23,23,100.0,23,"*","*",9,39.1,8,34.8,"*","*","*","*",2505
"East Granby School District","=""0400011""",04,"Math","M",28,28,100.0,28,"*","*",8,28.6,8,28.6,"*","*","*","*",2515
"East Granby School District","=""0400011""",05,"ELA","F",34,34,100.0,34,0,0.0,"*","*","*","*",20,58.8,"*","*",2598
"East Granby School District","=""0400011""",05,"ELA","M",37,37,100.0,37,"*","*","*","*",14,37.8,14,37.8,28,75.7,2555
"East Granby School District","=""0400011""",05,"Math","F",34,34,100.0,34,"*","*","*","*",10,29.4,18,52.9,28,82.4,2579
"East Granby School District","=""0400011""",05,"Math","M",37,37,100.0,37,"*","*","*","*",6,16.2,20,54.1,26,70.3,2570
"East Granby School District","=""0400011""",06,"ELA","F",22,22,100.0,22,"*","*","*","*",10,45.5,6,27.3,16,72.7,2571
"East Granby School District","=""0400011""",06,"ELA","M",41,41,100.0,41,"*","*","*","*",15,36.6,7,17.1,22,53.7,2526
"East Granby School District","=""0400011""",06,"Math","F",22,22,100.0,22,"*","*","*","*",11,50.0,8,36.4,19,86.4,2601
"East Granby School District","=""0400011""",06,"Math","M",41,41,100.0,41,"*","*","*","*",13,31.7,10,24.4,23,56.1,2541
"East Granby School District","=""0400011""",07,"ELA","F",42,42,100.0,42,"*","*",7,16.7,23,54.8,"*","*","*","*",2563
"East Granby School District","=""0400011""",07,"ELA","M",33,33,100.0,33,"*","*",8,24.2,13,39.4,"*","*","*","*",2565
"East Granby School District","=""0400011""",07,"Math","F",42,42,100.0,42,"*","*",10,23.8,16,38.1,"*","*","*","*",2555
"East Granby School District","=""0400011""",07,"Math","M",33,33,100.0,33,"*","*","*","*",12,36.4,10,30.3,22,66.7,2602
"East Granby School District","=""0400011""",08,"ELA","F",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*",2641
"East Granby School District","=""0400011""",08,"ELA","M",23,22,95.7,22,"*","*","*","*","*","*","*","*","*","*",2552
"East Granby School District","=""0400011""",08,"Math","F",40,40,100.0,40,"*","*","*","*","*","*","*","*","*","*",2615
"East Granby School District","=""0400011""",08,"Math","M",23,22,95.7,22,"*","*","*","*","*","*","*","*","*","*",2522
"East Haddam School District","=""0410011""",03,"ELA","F",38,37,97.4,37,"*","*","*","*",12,32.4,17,45.9,29,78.4,2477
"East Haddam School District","=""0410011""",03,"ELA","M",33,32,97.0,32,"*","*","*","*",9,28.1,14,43.8,23,71.9,2466
"East Haddam School District","=""0410011""",03,"Math","F",38,37,97.4,37,"*","*","*","*",16,43.2,10,27.0,26,70.3,2466
"East Haddam School District","=""0410011""",03,"Math","M",33,32,97.0,32,"*","*","*","*",10,31.3,10,31.3,20,62.5,2464
"East Haddam School District","=""0410011""",04,"ELA","F",37,36,97.3,36,8,22.2,8,22.2,6,16.7,14,38.9,20,55.6,2495
"East Haddam School District","=""0410011""",04,"ELA","M",38,37,97.4,37,9,24.3,9,24.3,8,21.6,11,29.7,19,51.4,2480
"East Haddam School District","=""0410011""",04,"Math","F",37,36,97.3,36,"*","*",10,27.8,14,38.9,"*","*","*","*",2477
"East Haddam School District","=""0410011""",04,"Math","M",38,37,97.4,37,"*","*",15,40.5,9,24.3,"*","*","*","*",2487
"East Haddam School District","=""0410011""",05,"ELA","F",35,34,97.1,34,"*","*","*","*",10,29.4,18,52.9,28,82.4,2572
"East Haddam School District","=""0410011""",05,"ELA","M",35,35,100.0,35,"*","*","*","*",11,31.4,15,42.9,26,74.3,2561
"East Haddam School District","=""0410011""",05,"Math","F",35,34,97.1,34,"*","*",11,32.4,"*","*",9,26.5,"*","*",2531
"East Haddam School District","=""0410011""",05,"Math","M",35,35,100.0,35,"*","*","*","*",10,28.6,14,40.0,24,68.6,2559
"East Haddam School District","=""0410011""",06,"ELA","F",33,33,100.0,33,0,0.0,10,30.3,10,30.3,13,39.4,23,69.7,2590
"East Haddam School District","=""0410011""",06,"ELA","M",45,44,97.8,44,6,13.6,13,29.5,8,18.2,17,38.6,25,56.8,2562
"East Haddam School District","=""0410011""",06,"Math","F",33,33,100.0,33,6,18.2,11,33.3,8,24.2,8,24.2,16,48.5,2549
"East Haddam School District","=""0410011""",06,"Math","M",45,44,97.8,44,14,31.8,9,20.5,6,13.6,15,34.1,21,47.7,2536
"East Haddam School District","=""0410011""",07,"ELA","F",47,41,87.2,41,"*","*","*","*",14,34.1,16,39.0,30,73.2,2609
"East Haddam School District","=""0410011""",07,"ELA","M",56,54,96.4,54,"*","*","*","*",22,40.7,15,27.8,37,68.5,2579
"East Haddam School District","=""0410011""",07,"Math","F",47,41,87.2,41,10,24.4,11,26.8,12,29.3,8,19.5,20,48.8,2554
"East Haddam School District","=""0410011""",07,"Math","M",56,54,96.4,54,13,24.1,13,24.1,17,31.5,11,20.4,28,51.9,2550
"East Haddam School District","=""0410011""",08,"ELA","F",48,44,91.7,44,"*","*",7,15.9,25,56.8,"*","*","*","*",2599
"East Haddam School District","=""0410011""",08,"ELA","M",54,52,96.3,52,"*","*",20,38.5,20,38.5,"*","*","*","*",2567
"East Haddam School District","=""0410011""",08,"Math","F",47,43,91.5,43,27,62.8,8,18.6,"*","*","*","*",8,18.6,2507
"East Haddam School District","=""0410011""",08,"Math","M",54,51,94.4,51,18,35.3,18,35.3,"*","*","*","*",15,29.4,2533
"East Hampton School District","=""0420011""",03,"ELA","F",81,80,98.8,80,11,13.8,18,22.5,20,25.0,31,38.8,51,63.8,2455
"East Hampton School District","=""0420011""",03,"ELA","M",80,78,97.5,78,18,23.1,29,37.2,12,15.4,19,24.4,31,39.7,2424
"East Hampton School District","=""0420011""",03,"Math","F",81,80,98.8,80,18,22.5,23,28.8,25,31.3,14,17.5,39,48.8,2429
"East Hampton School District","=""0420011""",03,"Math","M",80,78,97.5,78,14,17.9,20,25.6,29,37.2,15,19.2,44,56.4,2442
"East Hampton School District","=""0420011""",04,"ELA","F",81,76,93.8,76,14,18.4,17,22.4,23,30.3,22,28.9,45,59.2,2490
"East Hampton School District","=""0420011""",04,"ELA","M",76,74,97.4,74,11,14.9,18,24.3,26,35.1,19,25.7,45,60.8,2490
"East Hampton School District","=""0420011""",04,"Math","F",81,76,93.8,76,"*","*",33,43.4,29,38.2,"*","*","*","*",2483
"East Hampton School District","=""0420011""",04,"Math","M",76,74,97.4,74,"*","*",23,31.1,29,39.2,"*","*","*","*",2503
"East Hampton School District","=""0420011""",05,"ELA","F",61,56,91.8,56,"*","*","*","*",20,35.7,21,37.5,41,73.2,2549
"East Hampton School District","=""0420011""",05,"ELA","M",72,68,94.4,68,"*","*",16,23.5,24,35.3,"*","*","*","*",2496
"East Hampton School District","=""0420011""",05,"Math","F",61,56,91.8,56,10,17.9,16,28.6,18,32.1,12,21.4,30,53.6,2527
"East Hampton School District","=""0420011""",05,"Math","M",72,68,94.4,68,18,26.5,20,29.4,15,22.1,15,22.1,30,44.1,2510
"East Hampton School District","=""0420011""",06,"ELA","F",70,65,92.9,65,8,12.3,21,32.3,27,41.5,9,13.8,36,55.4,2542
"East Hampton School District","=""0420011""",06,"ELA","M",84,83,98.8,83,21,25.3,15,18.1,29,34.9,18,21.7,47,56.6,2540
"East Hampton School District","=""0420011""",06,"Math","F",70,65,92.9,65,17,26.2,30,46.2,"*","*","*","*",18,27.7,2515
"East Hampton School District","=""0420011""",06,"Math","M",84,83,98.8,83,"*","*",29,34.9,25,30.1,"*","*","*","*",2524
"East Hampton School District","=""0420011""",07,"ELA","F",65,56,86.2,56,6,10.7,11,19.6,28,50.0,11,19.6,39,69.6,2580
"East Hampton School District","=""0420011""",07,"ELA","M",67,64,95.5,64,20,31.3,18,28.1,20,31.3,6,9.4,26,40.6,2532
"East Hampton School District","=""0420011""",07,"Math","F",65,56,86.2,56,"*","*",22,39.3,17,30.4,"*","*","*","*",2529
"East Hampton School District","=""0420011""",07,"Math","M",67,63,94.0,63,17,27.0,26,41.3,"*","*","*","*",20,31.7,2521
"East Hampton School District","=""0420011""",08,"ELA","F",67,56,83.6,56,"*","*",13,23.2,23,41.1,"*","*","*","*",2627
"East Hampton School District","=""0420011""",08,"ELA","M",81,75,92.6,75,"*","*",19,25.3,34,45.3,"*","*","*","*",2558
"East Hampton School District","=""0420011""",08,"Math","F",67,56,83.6,56,12,21.4,19,33.9,12,21.4,13,23.2,25,44.6,2581
"East Hampton School District","=""0420011""",08,"Math","M",81,75,92.6,75,28,37.3,27,36.0,13,17.3,7,9.3,20,26.7,2528
"East Hartford School District","=""0430011""",03,"ELA","F",254,254,100.0,253,98,38.7,74,29.2,48,19.0,33,13.0,81,32.0,2394
"East Hartford School District","=""0430011""",03,"ELA","M",255,255,100.0,253,120,47.4,68,26.9,43,17.0,22,8.7,65,25.7,2377
"East Hartford School District","=""0430011""",03,"Math","F",251,249,99.2,248,91,36.7,89,35.9,46,18.5,22,8.9,68,27.4,2399
"East Hartford School District","=""0430011""",03,"Math","M",254,254,100.0,253,125,49.4,67,26.5,41,16.2,20,7.9,61,24.1,2382
"East Hartford School District","=""0430011""",04,"ELA","F",242,242,100.0,241,88,36.5,60,24.9,47,19.5,46,19.1,93,38.6,2449
"East Hartford School District","=""0430011""",04,"ELA","M",264,264,100.0,264,142,53.8,52,19.7,43,16.3,27,10.2,70,26.5,2409
"East Hartford School District","=""0430011""",04,"Math","F",239,239,100.0,239,84,35.1,80,33.5,56,23.4,19,7.9,75,31.4,2446
"East Hartford School District","=""0430011""",04,"Math","M",264,262,99.2,262,113,43.1,91,34.7,46,17.6,12,4.6,58,22.1,2423
"East Hartford School District","=""0430011""",05,"ELA","F",254,254,100.0,254,79,31.1,57,22.4,87,34.3,31,12.2,118,46.5,2486
"East Hartford School District","=""0430011""",05,"ELA","M",262,262,100.0,261,116,44.4,50,19.2,72,27.6,23,8.8,95,36.4,2456
"East Hartford School District","=""0430011""",05,"Math","F",253,252,99.6,251,145,57.8,77,30.7,19,7.6,10,4.0,29,11.6,2444
"East Hartford School District","=""0430011""",05,"Math","M",262,260,99.2,259,154,59.5,63,24.3,36,13.9,6,2.3,42,16.2,2438
"East Hartford School District","=""0430011""",06,"ELA","F",197,196,99.5,196,66,33.7,57,29.1,51,26.0,22,11.2,73,37.2,2499
"East Hartford School District","=""0430011""",06,"ELA","M",223,219,98.2,219,101,46.1,57,26.0,52,23.7,9,4.1,61,27.9,2469
"East Hartford School District","=""0430011""",06,"Math","F",196,194,99.0,194,106,54.6,60,30.9,"*","*","*","*",28,14.4,2455
"East Hartford School District","=""0430011""",06,"Math","M",223,219,98.2,218,144,66.1,51,23.4,"*","*","*","*",23,10.6,2432
"East Hartford School District","=""0430011""",07,"ELA","F",210,208,99.0,207,76,36.7,58,28.0,53,25.6,20,9.7,73,35.3,2517
"East Hartford School District","=""0430011""",07,"ELA","M",266,265,99.6,261,127,48.7,69,26.4,54,20.7,11,4.2,65,24.9,2486
"East Hartford School District","=""0430011""",07,"Math","F",210,208,99.0,208,124,59.6,56,26.9,18,8.7,10,4.8,28,13.5,2463
"East Hartford School District","=""0430011""",07,"Math","M",266,265,99.6,263,166,63.1,70,26.6,21,8.0,6,2.3,27,10.3,2448
"East Hartford School District","=""0430011""",08,"ELA","F",254,250,98.4,250,93,37.2,79,31.6,69,27.6,9,3.6,78,31.2,2522
"East Hartford School District","=""0430011""",08,"ELA","M",240,237,98.8,236,119,50.4,67,28.4,44,18.6,6,2.5,50,21.2,2491
"East Hartford School District","=""0430011""",08,"Math","F",254,247,97.2,247,158,64.0,62,25.1,"*","*","*","*",27,10.9,2472
"East Hartford School District","=""0430011""",08,"Math","M",240,234,97.5,231,160,69.3,50,21.6,"*","*","*","*",21,9.1,2463
"East Haven School District","=""0440011""",03,"ELA","F",93,93,100.0,93,20,21.5,32,34.4,23,24.7,18,19.4,41,44.1,2423
"East Haven School District","=""0440011""",03,"ELA","M",103,103,100.0,103,34,33.0,26,25.2,24,23.3,19,18.4,43,41.7,2415
"East Haven School District","=""0440011""",03,"Math","F",93,93,100.0,93,26,28.0,21,22.6,35,37.6,11,11.8,46,49.5,2426
"East Haven School District","=""0440011""",03,"Math","M",103,103,100.0,103,25,24.3,20,19.4,41,39.8,17,16.5,58,56.3,2436
"East Haven School District","=""0440011""",04,"ELA","F",117,117,100.0,117,26,22.2,22,18.8,33,28.2,36,30.8,69,59.0,2480
