"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Fairfield School District","=""0510011""",03,"ELA","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",03,"Math","F",53,53,100.0,53,"*","*","*","*","*","*","*","*","*","*",2419
"Fairfield School District","=""0510011""",03,"Math","N",667,659,98.8,659,50,7.6,120,18.2,268,40.7,221,33.5,489,74.2,2472
"Fairfield School District","=""0510011""",03,"Math","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",04,"ELA","F",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*",2452
"Fairfield School District","=""0510011""",04,"ELA","N",785,781,99.5,781,72,9.2,96,12.3,219,28.0,394,50.4,613,78.5,2525
"Fairfield School District","=""0510011""",04,"ELA","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",04,"Math","F",66,66,100.0,66,"*","*","*","*","*","*","*","*","*","*",2459
"Fairfield School District","=""0510011""",04,"Math","N",785,781,99.5,781,40,5.1,180,23.0,321,41.1,240,30.7,561,71.8,2516
"Fairfield School District","=""0510011""",04,"Math","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",05,"ELA","F",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*",2492
"Fairfield School District","=""0510011""",05,"ELA","N",699,691,98.9,691,54,7.8,90,13.0,218,31.5,329,47.6,547,79.2,2566
"Fairfield School District","=""0510011""",05,"ELA","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",05,"Math","F",58,58,100.0,58,"*","*","*","*","*","*","*","*","*","*",2472
"Fairfield School District","=""0510011""",05,"Math","N",699,691,98.9,691,59,8.5,159,23.0,218,31.5,255,36.9,473,68.5,2551
"Fairfield School District","=""0510011""",05,"Math","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",06,"ELA","F",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*",2519
"Fairfield School District","=""0510011""",06,"ELA","N",695,688,99.0,688,41,6.0,109,15.8,272,39.5,266,38.7,538,78.2,2586
"Fairfield School District","=""0510011""",06,"ELA","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",06,"Math","F",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*",2504
"Fairfield School District","=""0510011""",06,"Math","N",693,684,98.7,684,53,7.7,171,25.0,198,28.9,262,38.3,460,67.3,2582
"Fairfield School District","=""0510011""",06,"Math","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",07,"ELA","F",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*",2525
"Fairfield School District","=""0510011""",07,"ELA","N",738,727,98.5,727,40,5.5,122,16.8,321,44.2,244,33.6,565,77.7,2610
"Fairfield School District","=""0510011""",07,"ELA","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",07,"Math","F",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*",2472
"Fairfield School District","=""0510011""",07,"Math","N",737,721,97.8,721,63,8.7,189,26.2,231,32.0,238,33.0,469,65.0,2595
"Fairfield School District","=""0510011""",07,"Math","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",08,"ELA","F",76,74,97.4,74,12,16.2,"*","*",26,35.1,"*","*","*","*",2561
"Fairfield School District","=""0510011""",08,"ELA","N",698,689,98.7,687,35,5.1,117,17.0,322,46.9,213,31.0,535,77.9,2624
"Fairfield School District","=""0510011""",08,"ELA","R",21,21,100.0,21,6,28.6,"*","*",9,42.9,"*","*","*","*",2560
"Fairfield School District","=""0510011""",08,"Math","F",76,74,97.4,74,"*","*","*","*",14,18.9,"*","*","*","*",2523
"Fairfield School District","=""0510011""",08,"Math","N",698,685,98.1,685,75,10.9,154,22.5,188,27.4,268,39.1,456,66.6,2619
"Fairfield School District","=""0510011""",08,"Math","R",21,21,100.0,21,"*","*","*","*",7,33.3,"*","*","*","*",2562
"Farmington School District","=""0520011""",03,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",03,"ELA","N",269,269,100.0,269,10,3.7,30,11.2,78,29.0,151,56.1,229,85.1,2500
"Farmington School District","=""0520011""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",03,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",03,"Math","N",269,269,100.0,269,12,4.5,32,11.9,85,31.6,140,52.0,225,83.6,2500
"Farmington School District","=""0520011""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",04,"ELA","N",288,288,100.0,288,14,4.9,25,8.7,70,24.3,179,62.2,249,86.5,2554
"Farmington School District","=""0520011""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",04,"Math","N",288,288,100.0,288,10,3.5,41,14.2,94,32.6,143,49.7,237,82.3,2546
"Farmington School District","=""0520011""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",05,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",05,"ELA","N",279,278,99.6,278,12,4.3,39,14.0,82,29.5,145,52.2,227,81.7,2578
"Farmington School District","=""0520011""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",05,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",05,"Math","N",279,278,99.6,278,21,7.6,51,18.3,78,28.1,128,46.0,206,74.1,2567
"Farmington School District","=""0520011""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",06,"ELA","F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2544
"Farmington School District","=""0520011""",06,"ELA","N",301,298,99.0,298,20,6.7,45,15.1,99,33.2,134,45.0,233,78.2,2594
"Farmington School District","=""0520011""",06,"ELA","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",06,"Math","F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2511
"Farmington School District","=""0520011""",06,"Math","N",301,297,98.7,297,26,8.8,69,23.2,83,27.9,119,40.1,202,68.0,2588
"Farmington School District","=""0520011""",06,"Math","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",07,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",07,"ELA","N",294,293,99.7,293,20,6.8,49,16.7,119,40.6,105,35.8,224,76.5,2611
"Farmington School District","=""0520011""",07,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",07,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",07,"Math","N",294,293,99.7,293,15,5.1,54,18.4,88,30.0,136,46.4,224,76.5,2623
"Farmington School District","=""0520011""",07,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",08,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",08,"ELA","N",260,257,98.8,257,10,3.9,37,14.4,111,43.2,99,38.5,210,81.7,2638
"Farmington School District","=""0520011""",08,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",08,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",08,"Math","N",260,257,98.8,257,21,8.2,38,14.8,59,23.0,139,54.1,198,77.0,2654
"Farmington School District","=""0520011""",08,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",03,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",03,"ELA","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",03,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",03,"Math","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",07,"ELA","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",07,"Math","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",03,"ELA","F",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2411
"Glastonbury School District","=""0540011""",03,"ELA","N",389,388,99.7,388,18,4.6,53,13.7,73,18.8,244,62.9,317,81.7,2504
"Glastonbury School District","=""0540011""",03,"ELA","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",03,"Math","F",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2429
"Glastonbury School District","=""0540011""",03,"Math","N",390,389,99.7,389,22,5.7,36,9.3,133,34.2,198,50.9,331,85.1,2497
"Glastonbury School District","=""0540011""",03,"Math","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",04,"ELA","F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2467
"Glastonbury School District","=""0540011""",04,"ELA","N",390,388,99.5,388,28,7.2,47,12.1,100,25.8,213,54.9,313,80.7,2537
"Glastonbury School District","=""0540011""",04,"ELA","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",04,"Math","F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2475
"Glastonbury School District","=""0540011""",04,"Math","N",390,387,99.2,387,21,5.4,67,17.3,133,34.4,166,42.9,299,77.3,2535
"Glastonbury School District","=""0540011""",04,"Math","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",05,"ELA","F",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*",2510
"Glastonbury School District","=""0540011""",05,"ELA","N",391,390,99.7,390,16,4.1,38,9.7,118,30.3,218,55.9,336,86.2,2587
"Glastonbury School District","=""0540011""",05,"ELA","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",05,"Math","F",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*",2503
"Glastonbury School District","=""0540011""",05,"Math","N",391,390,99.7,390,25,6.4,53,13.6,87,22.3,225,57.7,312,80.0,2585
"Glastonbury School District","=""0540011""",05,"Math","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",06,"ELA","F",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*",2541
"Glastonbury School District","=""0540011""",06,"ELA","N",440,438,99.5,438,13,3.0,50,11.4,164,37.4,211,48.2,375,85.6,2609
"Glastonbury School District","=""0540011""",06,"ELA","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",06,"Math","F",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*",2520
"Glastonbury School District","=""0540011""",06,"Math","N",440,438,99.5,438,17,3.9,60,13.7,127,29.0,234,53.4,361,82.4,2613
"Glastonbury School District","=""0540011""",06,"Math","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",07,"ELA","F",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*",2518
"Glastonbury School District","=""0540011""",07,"ELA","N",474,472,99.6,472,20,4.2,74,15.7,228,48.3,150,31.8,378,80.1,2610
"Glastonbury School District","=""0540011""",07,"ELA","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",07,"Math","F",35,35,100.0,35,"*","*","*","*","*","*","*","*","*","*",2504
"Glastonbury School District","=""0540011""",07,"Math","N",474,472,99.6,472,33,7.0,105,22.2,144,30.5,190,40.3,334,70.8,2611
"Glastonbury School District","=""0540011""",07,"Math","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",08,"ELA","F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2559
"Glastonbury School District","=""0540011""",08,"ELA","N",472,471,99.8,471,25,5.3,64,13.6,218,46.3,164,34.8,382,81.1,2631
"Glastonbury School District","=""0540011""",08,"ELA","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",08,"Math","F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*",2558
"Glastonbury School District","=""0540011""",08,"Math","N",472,471,99.8,471,37,7.9,73,15.5,123,26.1,238,50.5,361,76.6,2641
"Glastonbury School District","=""0540011""",08,"Math","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",03,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",03,"ELA","N",109,108,99.1,108,9,8.3,19,17.6,32,29.6,48,44.4,80,74.1,2477
"Granby School District","=""0560011""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",03,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",03,"Math","N",109,108,99.1,108,9,8.3,26,24.1,30,27.8,43,39.8,73,67.6,2472
"Granby School District","=""0560011""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",04,"ELA","N",121,120,99.2,120,"*","*","*","*",29,24.2,73,60.8,102,85.0,2547
"Granby School District","=""0560011""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",04,"Math","N",121,120,99.2,120,"*","*","*","*",45,37.5,40,33.3,85,70.8,2520
"Granby School District","=""0560011""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",05,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",05,"ELA","N",109,109,100.0,109,7,6.4,14,12.8,37,33.9,51,46.8,88,80.7,2572
"Granby School District","=""0560011""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",05,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",05,"Math","N",109,109,100.0,109,6,5.5,25,22.9,32,29.4,46,42.2,78,71.6,2564
"Granby School District","=""0560011""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",06,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",06,"ELA","N",140,138,98.6,138,"*","*","*","*",48,34.8,71,51.4,119,86.2,2613
"Granby School District","=""0560011""",06,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",06,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",06,"Math","N",140,138,98.6,138,8,5.8,29,21.0,37,26.8,64,46.4,101,73.2,2600
"Granby School District","=""0560011""",06,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",07,"ELA","F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",07,"ELA","N",131,129,98.5,129,9,7.0,20,15.5,55,42.6,45,34.9,100,77.5,2611
"Granby School District","=""0560011""",07,"ELA","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",07,"Math","F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",07,"Math","N",131,129,98.5,129,12,9.3,31,24.0,43,33.3,43,33.3,86,66.7,2598
"Granby School District","=""0560011""",07,"Math","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",08,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",08,"ELA","N",142,139,97.9,139,11,7.9,21,15.1,61,43.9,46,33.1,107,77.0,2623
"Granby School District","=""0560011""",08,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",08,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",08,"Math","N",142,139,97.9,139,18,12.9,41,29.5,41,29.5,39,28.1,80,57.6,2594
"Granby School District","=""0560011""",08,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""",06,"ELA","F",76,76,100.0,76,45,59.2,23,30.3,"*","*","*","*",8,10.5,2433
"Great Oaks Charter School District","=""2940013""",06,"ELA","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""",06,"ELA","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""",06,"Math","F",76,76,100.0,76,55,72.4,"*","*","*","*",0,0.0,"*","*",2423
"Great Oaks Charter School District","=""2940013""",06,"Math","N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""",06,"Math","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""",07,"ELA","F",67,67,100.0,67,32,47.8,"*","*",17,25.4,"*","*","*","*",2482
"Great Oaks Charter School District","=""2940013""",07,"ELA","N",20,20,100.0,20,"*","*","*","*","*","*",0,0.0,"*","*",2510
"Great Oaks Charter School District","=""2940013""",07,"ELA","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""",07,"Math","F",67,65,97.0,65,44,67.7,"*","*","*","*",0,0.0,"*","*",2439
"Great Oaks Charter School District","=""2940013""",07,"Math","N",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""",07,"Math","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""",03,"ELA","F",75,75,100.0,75,"*","*","*","*","*","*","*","*","*","*",2424
"Greenwich School District","=""0570011""",03,"ELA","N",605,603,99.7,603,35,5.8,75,12.4,146,24.2,347,57.5,493,81.8,2497
"Greenwich School District","=""0570011""",03,"ELA","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""",03,"Math","F",75,75,100.0,75,"*","*","*","*","*","*","*","*","*","*",2423
"Greenwich School District","=""0570011""",03,"Math","N",605,603,99.7,603,33,5.5,80,13.3,191,31.7,299,49.6,490,81.3,2497
"Greenwich School District","=""0570011""",03,"Math","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""",04,"ELA","F",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2446
"Greenwich School District","=""0570011""",04,"ELA","N",572,571,99.8,571,46,8.1,58,10.2,117,20.5,350,61.3,467,81.8,2545
"Greenwich School District","=""0570011""",04,"ELA","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""",04,"Math","F",83,83,100.0,83,"*","*","*","*","*","*","*","*","*","*",2440
"Greenwich School District","=""0570011""",04,"Math","N",572,571,99.8,571,32,5.6,107,18.7,176,30.8,256,44.8,432,75.7,2535
"Greenwich School District","=""0570011""",04,"Math","R",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""",05,"ELA","F",79,79,100.0,79,"*","*","*","*",30,38.0,16,20.3,46,58.2,2512
"Greenwich School District","=""0570011""",05,"ELA","N",589,586,99.5,586,33,5.6,74,12.6,165,28.2,314,53.6,479,81.7,2578
"Greenwich School District","=""0570011""",05,"ELA","R",22,22,100.0,22,"*","*","*","*",7,31.8,8,36.4,15,68.2,2543
"Greenwich School District","=""0570011""",05,"Math","F",79,79,100.0,79,"*","*",27,34.2,"*","*","*","*","*","*",2485
"Greenwich School District","=""0570011""",05,"Math","N",589,586,99.5,586,63,10.8,122,20.8,141,24.1,260,44.4,401,68.4,2562
"Greenwich School District","=""0570011""",05,"Math","R",22,22,100.0,22,"*","*",9,40.9,"*","*","*","*","*","*",2516
"Greenwich School District","=""0570011""",06,"ELA","F",78,78,100.0,78,"*","*","*","*",31,39.7,"*","*","*","*",2512
"Greenwich School District","=""0570011""",06,"ELA","N",525,521,99.2,521,34,6.5,78,15.0,198,38.0,211,40.5,409,78.5,2590
"Greenwich School District","=""0570011""",06,"ELA","R",23,23,100.0,23,"*","*","*","*",8,34.8,"*","*","*","*",2542
"Greenwich School District","=""0570011""",06,"Math","F",78,77,98.7,77,34,44.2,30,39.0,"*","*","*","*",13,16.9,2482
"Greenwich School District","=""0570011""",06,"Math","N",525,520,99.0,520,"*","*",110,21.2,107,20.6,"*","*","*","*",2588
"Greenwich School District","=""0570011""",06,"Math","R",23,23,100.0,23,7,30.4,8,34.8,8,34.8,0,0.0,8,34.8,2501
"Greenwich School District","=""0570011""",07,"ELA","F",71,71,100.0,71,16,22.5,"*","*",23,32.4,"*","*","*","*",2546
"Greenwich School District","=""0570011""",07,"ELA","N",548,545,99.5,545,42,7.7,70,12.8,211,38.7,222,40.7,433,79.4,2617
"Greenwich School District","=""0570011""",07,"ELA","R",23,23,100.0,23,7,30.4,"*","*",8,34.8,"*","*","*","*",2560
"Greenwich School District","=""0570011""",07,"Math","F",71,71,100.0,71,25,35.2,25,35.2,"*","*","*","*",21,29.6,2518
"Greenwich School District","=""0570011""",07,"Math","N",548,545,99.5,545,64,11.7,100,18.3,148,27.2,233,42.8,381,69.9,2609
"Greenwich School District","=""0570011""",07,"Math","R",23,23,100.0,23,"*","*",6,26.1,"*","*",7,30.4,"*","*",2550
"Greenwich School District","=""0570011""",08,"ELA","F",64,64,100.0,64,"*","*",23,35.9,27,42.2,"*","*","*","*",2547
"Greenwich School District","=""0570011""",08,"ELA","N",547,546,99.8,546,26,4.8,76,13.9,233,42.7,211,38.6,444,81.3,2637
"Greenwich School District","=""0570011""",08,"ELA","R",28,28,100.0,28,"*","*",9,32.1,9,32.1,"*","*","*","*",2580
"Greenwich School District","=""0570011""",08,"Math","F",64,64,100.0,64,31,48.4,16,25.0,"*","*","*","*",17,26.6,2511
"Greenwich School District","=""0570011""",08,"Math","N",547,546,99.8,546,57,10.4,102,18.7,121,22.2,266,48.7,387,70.9,2638
"Greenwich School District","=""0570011""",08,"Math","R",28,28,100.0,28,8,28.6,10,35.7,"*","*","*","*",10,35.7,2567
"Griswold School District","=""0580011""",03,"ELA","F","*","*","*","*",10,22.2,"*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",03,"ELA","N",92,91,98.9,91,"*","*","*","*",24,26.4,36,39.6,60,65.9,2463
"Griswold School District","=""0580011""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",03,"Math","F","*","*","*","*",10,22.2,"*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",03,"Math","N",92,91,98.9,91,"*","*",29,31.9,31,34.1,"*","*","*","*",2460
"Griswold School District","=""0580011""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",04,"ELA","F",45,45,100.0,45,20,44.4,"*","*","*","*","*","*","*","*",2442
"Griswold School District","=""0580011""",04,"ELA","N",88,86,97.7,86,"*","*","*","*",24,27.9,26,30.2,50,58.1,2488
"Griswold School District","=""0580011""",04,"ELA","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",04,"Math","F",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*",2439
"Griswold School District","=""0580011""",04,"Math","N",88,86,97.7,86,22,25.6,26,30.2,20,23.3,18,20.9,38,44.2,2474
"Griswold School District","=""0580011""",04,"Math","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",05,"ELA","F","*","*","*","*",13,26.0,13,26.0,"*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",05,"ELA","N",68,68,100.0,68,"*","*","*","*",33,48.5,26,38.2,59,86.8,2563
"Griswold School District","=""0580011""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",05,"Math","F","*","*","*","*",19,37.3,18,35.3,"*","*","*","*","*","*","*"
