"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"East Windsor School District","=""0470011""",04,"Math","Y",37,37,100.0,37,"*","*",13,35.1,7,18.9,"*","*","*","*",2446
"East Windsor School District","=""0470011""",04,"Math","N",45,45,100.0,45,"*","*",12,26.7,13,28.9,"*","*","*","*",2516
"East Windsor School District","=""0470011""",05,"ELA","Y",40,40,100.0,40,12,30.0,18,45.0,"*","*","*","*",10,25.0,2468
"East Windsor School District","=""0470011""",05,"ELA","N",47,47,100.0,46,"*","*",10,21.7,19,41.3,"*","*","*","*",2519
"East Windsor School District","=""0470011""",05,"Math","Y",40,40,100.0,40,18,45.0,18,45.0,"*","*","*","*","*","*",2443
"East Windsor School District","=""0470011""",05,"Math","N",47,47,100.0,46,17,37.0,15,32.6,"*","*","*","*","*","*",2493
"East Windsor School District","=""0470011""",06,"ELA","Y",27,27,100.0,27,8,29.6,11,40.7,"*","*","*","*",8,29.6,2498
"East Windsor School District","=""0470011""",06,"ELA","N",42,42,100.0,42,"*","*",11,26.2,14,33.3,"*","*","*","*",2547
"East Windsor School District","=""0470011""",06,"Math","Y",27,27,100.0,27,17,63.0,10,37.0,0,0.0,0,0.0,0,0.0,2452
"East Windsor School District","=""0470011""",06,"Math","N",42,42,100.0,42,16,38.1,15,35.7,"*","*","*","*",11,26.2,2499
"East Windsor School District","=""0470011""",07,"ELA","Y",34,34,100.0,34,"*","*",7,20.6,15,44.1,"*","*","*","*",2549
"East Windsor School District","=""0470011""",07,"ELA","N",45,44,97.8,44,"*","*",11,25.0,23,52.3,"*","*","*","*",2578
"East Windsor School District","=""0470011""",07,"Math","Y",34,34,100.0,34,15,44.1,15,44.1,"*","*","*","*","*","*",2488
"East Windsor School District","=""0470011""",07,"Math","N",45,45,100.0,45,11,24.4,19,42.2,"*","*","*","*","*","*",2527
"East Windsor School District","=""0470011""",08,"ELA","Y",26,26,100.0,26,"*","*",8,30.8,9,34.6,"*","*","*","*",2535
"East Windsor School District","=""0470011""",08,"ELA","N",49,49,100.0,47,"*","*",13,27.7,17,36.2,"*","*","*","*",2570
"East Windsor School District","=""0470011""",08,"Math","Y",26,26,100.0,26,14,53.8,8,30.8,"*","*","*","*","*","*",2476
"East Windsor School District","=""0470011""",08,"Math","N",49,49,100.0,48,18,37.5,15,31.3,"*","*","*","*","*","*",2533
"East Windsor School District","=""0470011""",11,"ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",11,"ELA","N",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*",2593
"East Windsor School District","=""0470011""",11,"Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",11,"Math","N",49,48,98.0,48,"*","*","*","*","*","*","*","*","*","*",2574
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"ELA","Y",9,9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"ELA","N",6,6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"Math","Y",9,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"Math","N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"ELA","Y",28,22,78.6,22,8,36.4,"*","*",7,31.8,"*","*","*","*",2546
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"ELA","N",41,32,78.0,32,15,46.9,"*","*",6,18.8,"*","*","*","*",2518
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"Math","Y",28,22,78.6,22,19,86.4,"*","*","*","*",0,0.0,"*","*",2470
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",11,"Math","N",41,32,78.0,32,26,81.3,"*","*",0,0.0,"*","*","*","*",2473
"Eastford School District","=""0390011""",03,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"ELA","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"Math","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"ELA","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"Math","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"ELA","N",96,96,100.0,96,"*","*","*","*","*","*","*","*","*","*",2492
"Easton School District","=""0460011""",03,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"Math","N",96,96,100.0,96,"*","*","*","*","*","*","*","*","*","*",2474
"Easton School District","=""0460011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"ELA","N",184,184,100.0,184,"*","*","*","*","*","*","*","*","*","*",2482
"Ellington School District","=""0480011""",03,"Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"Math","N",184,184,100.0,184,"*","*","*","*","*","*","*","*","*","*",2466
"Ellington School District","=""0480011""",04,"ELA","Y",27,27,100.0,27,7,25.9,7,25.9,6,22.2,7,25.9,13,48.1,2473
"Ellington School District","=""0480011""",04,"ELA","N",188,186,98.9,186,10,5.4,24,12.9,46,24.7,106,57.0,152,81.7,2538
"Ellington School District","=""0480011""",04,"Math","Y",27,27,100.0,27,9,33.3,"*","*",9,33.3,"*","*","*","*",2470
"Ellington School District","=""0480011""",04,"Math","N",188,187,99.5,187,8,4.3,"*","*",65,34.8,"*","*","*","*",2529
"Ellington School District","=""0480011""",05,"ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",05,"ELA","N",205,203,99.0,202,"*","*","*","*","*","*","*","*","*","*",2571
"Ellington School District","=""0480011""",05,"Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",05,"Math","N",204,202,99.0,202,"*","*","*","*","*","*","*","*","*","*",2543
"Ellington School District","=""0480011""",06,"ELA","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",06,"ELA","N",186,184,98.9,184,"*","*","*","*","*","*","*","*","*","*",2588
"Ellington School District","=""0480011""",06,"Math","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",06,"Math","N",186,184,98.9,184,"*","*","*","*","*","*","*","*","*","*",2551
"Ellington School District","=""0480011""",07,"ELA","Y",21,21,100.0,21,"*","*","*","*",10,47.6,"*","*","*","*",2534
"Ellington School District","=""0480011""",07,"ELA","N",188,187,99.5,187,"*","*","*","*",91,48.7,"*","*","*","*",2624
"Ellington School District","=""0480011""",07,"Math","Y",21,21,100.0,20,8,40.0,6,30.0,6,30.0,0,0.0,6,30.0,2477
"Ellington School District","=""0480011""",07,"Math","N",188,187,99.5,187,25,13.4,54,28.9,61,32.6,47,25.1,108,57.8,2580
"Ellington School District","=""0480011""",08,"ELA","Y",27,27,100.0,27,"*","*",11,40.7,9,33.3,"*","*","*","*",2558
"Ellington School District","=""0480011""",08,"ELA","N",194,192,99.0,192,"*","*",28,14.6,92,47.9,"*","*","*","*",2634
"Ellington School District","=""0480011""",08,"Math","Y",27,27,100.0,27,10,37.0,9,33.3,"*","*","*","*",8,29.6,2529
"Ellington School District","=""0480011""",08,"Math","N",194,192,99.0,192,24,12.5,45,23.4,"*","*","*","*",123,64.1,2616
"Ellington School District","=""0480011""",11,"ELA","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",11,"ELA","N",170,157,92.4,141,"*","*","*","*","*","*","*","*","*","*",2518
"Ellington School District","=""0480011""",11,"Math","Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",11,"Math","N",170,160,94.1,141,"*","*","*","*","*","*","*","*","*","*",2583
"Elm City College Preparatory School District","=""2890013""",03,"ELA","Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2419
"Elm City College Preparatory School District","=""2890013""",03,"ELA","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",03,"Math","Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2448
"Elm City College Preparatory School District","=""2890013""",03,"Math","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",04,"ELA","Y",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2483
"Elm City College Preparatory School District","=""2890013""",04,"ELA","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",04,"Math","Y",47,47,100.0,47,"*","*","*","*","*","*","*","*","*","*",2485
"Elm City College Preparatory School District","=""2890013""",04,"Math","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"ELA","Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2513
"Elm City College Preparatory School District","=""2890013""",06,"ELA","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"Math","Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*",2479
"Elm City College Preparatory School District","=""2890013""",06,"Math","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",07,"ELA","Y",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2554
"Elm City College Preparatory School District","=""2890013""",07,"ELA","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",07,"Math","Y",48,48,100.0,48,"*","*","*","*","*","*","*","*","*","*",2542
"Elm City College Preparatory School District","=""2890013""",07,"Math","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",08,"ELA","Y",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2574
"Elm City College Preparatory School District","=""2890013""",08,"ELA","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",08,"Math","Y",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*",2563
"Elm City College Preparatory School District","=""2890013""",08,"Math","N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",03,"ELA","Y",144,142,98.6,142,28,19.7,56,39.4,36,25.4,22,15.5,58,40.8,2422
"Enfield School District","=""0490011""",03,"ELA","N",226,226,100.0,226,33,14.6,56,24.8,76,33.6,61,27.0,137,60.6,2445
"Enfield School District","=""0490011""",03,"Math","Y",146,144,98.6,144,"*","*",58,40.3,45,31.3,"*","*","*","*",2414
"Enfield School District","=""0490011""",03,"Math","N",226,226,100.0,226,"*","*",76,33.6,89,39.4,"*","*","*","*",2435
"Enfield School District","=""0490011""",04,"ELA","Y",160,158,98.8,158,58,36.7,42,26.6,42,26.6,16,10.1,58,36.7,2444
"Enfield School District","=""0490011""",04,"ELA","N",229,229,100.0,229,34,14.8,67,29.3,79,34.5,49,21.4,128,55.9,2484
"Enfield School District","=""0490011""",04,"Math","Y",160,160,100.0,159,39,24.5,73,45.9,39,24.5,8,5.0,47,29.6,2452
"Enfield School District","=""0490011""",04,"Math","N",229,229,100.0,229,24,10.5,79,34.5,91,39.7,35,15.3,126,55.0,2487
"Enfield School District","=""0490011""",05,"ELA","Y",137,135,98.5,135,34,25.2,35,25.9,52,38.5,14,10.4,66,48.9,2493
"Enfield School District","=""0490011""",05,"ELA","N",207,207,100.0,206,28,13.6,41,19.9,84,40.8,53,25.7,137,66.5,2533
"Enfield School District","=""0490011""",05,"Math","Y",137,135,98.5,135,46,34.1,53,39.3,24,17.8,12,8.9,36,26.7,2483
"Enfield School District","=""0490011""",05,"Math","N",207,207,100.0,207,44,21.3,78,37.7,56,27.1,29,14.0,85,41.1,2508
"Enfield School District","=""0490011""",06,"ELA","Y",144,142,98.6,142,50,35.2,46,32.4,39,27.5,7,4.9,46,32.4,2494
"Enfield School District","=""0490011""",06,"ELA","N",228,225,98.7,225,25,11.1,68,30.2,98,43.6,34,15.1,132,58.7,2547
"Enfield School District","=""0490011""",06,"Math","Y",144,142,98.6,141,57,40.4,50,35.5,26,18.4,8,5.7,34,24.1,2494
"Enfield School District","=""0490011""",06,"Math","N",228,225,98.7,224,31,13.8,97,43.3,64,28.6,32,14.3,96,42.9,2541
"Enfield School District","=""0490011""",07,"ELA","Y",123,120,97.6,118,"*","*",42,35.6,39,33.1,"*","*","*","*",2523
"Enfield School District","=""0490011""",07,"ELA","N",215,215,100.0,215,"*","*",61,28.4,96,44.7,"*","*","*","*",2563
"Enfield School District","=""0490011""",07,"Math","Y",122,116,95.1,116,46,39.7,46,39.7,"*","*","*","*",24,20.7,2494
"Enfield School District","=""0490011""",07,"Math","N",215,214,99.5,214,"*","*",85,39.7,52,24.3,"*","*","*","*",2543
"Enfield School District","=""0490011""",08,"ELA","Y",130,122,93.8,121,30,24.8,49,40.5,35,28.9,7,5.8,42,34.7,2535
"Enfield School District","=""0490011""",08,"ELA","N",247,246,99.6,246,30,12.2,78,31.7,113,45.9,25,10.2,138,56.1,2575
"Enfield School District","=""0490011""",08,"Math","Y",129,117,90.7,117,81,69.2,27,23.1,"*","*","*","*",9,7.7,2476
"Enfield School District","=""0490011""",08,"Math","N",246,245,99.6,243,103,42.4,92,37.9,"*","*","*","*",48,19.8,2516
"Enfield School District","=""0490011""",11,"ELA","Y",120,113,94.2,112,10,8.9,28,25.0,49,43.8,25,22.3,74,66.1,2613
"Enfield School District","=""0490011""",11,"ELA","N",275,270,98.2,270,11,4.1,43,15.9,123,45.6,93,34.4,216,80.0,2647
"Enfield School District","=""0490011""",11,"Math","Y",120,112,93.3,112,48,42.9,36,32.1,21,18.8,7,6.3,28,25.0,2558
"Enfield School District","=""0490011""",11,"Math","N",275,270,98.2,270,67,24.8,96,35.6,65,24.1,42,15.6,107,39.6,2607
"Essex School District","=""0500011""",03,"ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",03,"ELA","N",48,46,95.8,46,"*","*","*","*","*","*","*","*","*","*",2483
"Essex School District","=""0500011""",03,"Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",03,"Math","N",48,47,97.9,47,"*","*","*","*","*","*","*","*","*","*",2463
"Essex School District","=""0500011""",04,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",04,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",06,"ELA","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",06,"ELA","N",67,65,97.0,65,"*","*","*","*","*","*","*","*","*","*",2587
"Essex School District","=""0500011""",06,"Math","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",06,"Math","N",67,65,97.0,65,"*","*","*","*","*","*","*","*","*","*",2539
"Explorations District","=""2720013""",11,"ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""",11,"Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Explorations District","=""2720013""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",03,"ELA","Y",80,80,100.0,79,22,27.8,29,36.7,21,26.6,7,8.9,28,35.4,2408
"Fairfield School District","=""0510011""",03,"ELA","N",777,774,99.6,774,80,10.3,149,19.3,210,27.1,335,43.3,545,70.4,2468
"Fairfield School District","=""0510011""",03,"Math","Y",80,80,100.0,80,22,27.5,40,50.0,"*","*","*","*",18,22.5,2404
"Fairfield School District","=""0510011""",03,"Math","N",777,775,99.7,775,"*","*",177,22.8,336,43.4,"*","*","*","*",2459
"Fairfield School District","=""0510011""",04,"ELA","Y",68,67,98.5,67,23,34.3,18,26.9,16,23.9,10,14.9,26,38.8,2454
"Fairfield School District","=""0510011""",04,"ELA","N",706,702,99.4,701,65,9.3,114,16.3,204,29.1,318,45.4,522,74.5,2517
"Fairfield School District","=""0510011""",04,"Math","Y",68,67,98.5,67,17,25.4,34,50.7,9,13.4,7,10.4,16,23.9,2449
"Fairfield School District","=""0510011""",04,"Math","N",706,700,99.2,700,54,7.7,176,25.1,295,42.1,175,25.0,470,67.1,2507
