"Smarter Balanced Assessments, 2015-16"
"All Districts, Math, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Portland School District","=""1130011""","N",505,491,97.2,491,37,7.5,112,22.8,165,33.6,177,36.0,342,69.7
"Preston School District","=""1140011""","Y",65,62,95.4,62,17,27.4,22,35.5,12,19.4,11,17.7,23,37.1
"Preston School District","=""1140011""","N",216,206,95.4,206,17,8.3,64,31.1,66,32.0,59,28.6,125,60.7
"Putnam School District","=""1160011""","Y",314,303,96.5,303,122,40.3,91,30.0,64,21.1,26,8.6,90,29.7
"Putnam School District","=""1160011""","N",222,218,98.2,217,49,22.6,69,31.8,54,24.9,45,20.7,99,45.6
"Redding School District","=""1170011""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","N",645,637,98.8,637,"*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Y",44,43,97.7,43,16,37.2,12,27.9,9,20.9,6,14.0,15,34.9
"Regional School District 04","=""2040012""","N",267,265,99.3,265,45,17.0,68,25.7,81,30.6,71,26.8,152,57.4
"Regional School District 05","=""2050012""","Y",35,34,97.1,34,7,20.6,13,38.2,8,23.5,6,17.6,14,41.2
"Regional School District 05","=""2050012""","N",721,704,97.6,704,63,8.9,153,21.7,190,27.0,298,42.3,488,69.3
"Regional School District 06","=""2060012""","Y",46,46,100.0,46,10,21.7,14,30.4,13,28.3,9,19.6,22,47.8
"Regional School District 06","=""2060012""","N",285,267,93.7,267,52,19.5,80,30.0,84,31.5,51,19.1,135,50.6
"Regional School District 07","=""2070012""","Y",27,26,96.3,26,11,42.3,"*","*",6,23.1,"*","*","*","*"
"Regional School District 07","=""2070012""","N",298,286,96.0,286,28,9.8,"*","*",107,37.4,"*","*","*","*"
"Regional School District 08","=""2080012""","Y",45,45,100.0,45,10,22.2,15,33.3,11,24.4,9,20.0,20,44.4
"Regional School District 08","=""2080012""","N",522,516,98.9,513,65,12.7,140,27.3,151,29.4,157,30.6,308,60.0
"Regional School District 10","=""2100012""","Y",76,73,96.1,73,20,27.4,22,30.1,13,17.8,18,24.7,31,42.5
"Regional School District 10","=""2100012""","N",1058,1044,98.7,1044,138,13.2,280,26.8,295,28.3,331,31.7,626,60.0
"Regional School District 11","=""2110012""","Y",25,25,100.0,25,9,36.0,"*","*",7,28.0,"*","*","*","*"
"Regional School District 11","=""2110012""","N",66,64,97.0,64,"*","*",28,43.8,13,20.3,"*","*","*","*"
"Regional School District 12","=""2120012""","Y",26,26,100.0,26,"*","*","*","*",7,26.9,8,30.8,15,57.7
"Regional School District 12","=""2120012""","N",285,283,99.3,283,"*","*","*","*",106,37.5,90,31.8,196,69.3
"Regional School District 13","=""2130012""","Y",69,67,97.1,67,18,26.9,28,41.8,15,22.4,6,9.0,21,31.3
"Regional School District 13","=""2130012""","N",758,750,98.9,750,117,15.6,227,30.3,224,29.9,182,24.3,406,54.1
"Regional School District 14","=""2140012""","Y",90,89,98.9,89,25,28.1,32,36.0,25,28.1,7,7.9,32,36.0
"Regional School District 14","=""2140012""","N",574,570,99.3,570,96,16.8,201,35.3,173,30.4,100,17.5,273,47.9
"Regional School District 15","=""2150012""","Y",140,139,99.3,139,33,23.7,53,38.1,33,23.7,20,14.4,53,38.1
"Regional School District 15","=""2150012""","N",1681,1654,98.4,1654,148,8.9,393,23.8,514,31.1,599,36.2,1113,67.3
"Regional School District 16","=""2160012""","Y",171,158,92.4,157,41,26.1,63,40.1,34,21.7,19,12.1,53,33.8
"Regional School District 16","=""2160012""","N",898,838,93.3,838,117,14.0,239,28.5,268,32.0,214,25.5,482,57.5
"Regional School District 17","=""2170012""","Y",88,86,97.7,86,21,24.4,29,33.7,24,27.9,12,14.0,36,41.9
"Regional School District 17","=""2170012""","N",973,964,99.1,964,102,10.6,261,27.1,279,28.9,322,33.4,601,62.3
"Regional School District 18","=""2180012""","Y",38,38,100.0,38,7,18.4,16,42.1,9,23.7,6,15.8,15,39.5
"Regional School District 18","=""2180012""","N",569,562,98.8,562,24,4.3,101,18.0,176,31.3,261,46.4,437,77.8
"Ridgefield School District","=""1180011""","Y",61,61,100.0,61,9,14.8,19,31.1,23,37.7,10,16.4,33,54.1
"Ridgefield School District","=""1180011""","N",2322,2257,97.2,2257,196,8.7,459,20.3,691,30.6,911,40.4,1602,71.0
"Rocky Hill School District","=""1190011""","Y",179,179,100.0,179,66,36.9,59,33.0,33,18.4,21,11.7,54,30.2
"Rocky Hill School District","=""1190011""","N",960,954,99.4,954,108,11.3,256,26.8,252,26.4,338,35.4,590,61.8
"Salem School District","=""1210011""","Y",31,31,100.0,31,"*","*",13,41.9,7,22.6,"*","*","*","*"
"Salem School District","=""1210011""","N",215,215,100.0,215,"*","*",40,18.6,61,28.4,"*","*","*","*"
"Salisbury School District","=""1220011""","Y",21,21,100.0,21,"*","*",10,47.6,"*","*","*","*","*","*"
"Salisbury School District","=""1220011""","N",139,139,100.0,139,"*","*",25,18.0,"*","*","*","*","*","*"
"Scotland School District","=""1230011""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","N",40,38,95.0,38,"*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Y",318,317,99.7,317,101,31.9,104,32.8,75,23.7,37,11.7,112,35.3
"Seymour School District","=""1240011""","N",745,738,99.1,738,117,15.9,222,30.1,215,29.1,184,24.9,399,54.1
"Sharon School District","=""1250011""","Y",28,27,96.4,27,10,37.0,"*","*",8,29.6,"*","*","*","*"
"Sharon School District","=""1250011""","N",76,75,98.7,75,24,32.0,22,29.3,"*","*","*","*",29,38.7
"Shelton School District","=""1260011""","Y",534,528,98.9,528,167,31.6,173,32.8,123,23.3,65,12.3,188,35.6
"Shelton School District","=""1260011""","N",1781,1758,98.7,1758,190,10.8,463,26.3,554,31.5,551,31.3,1105,62.9
"Sherman School District","=""1270011""","Y",12,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","N",210,164,78.1,164,"*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","Y",69,69,100.0,69,14,20.3,23,33.3,18,26.1,14,20.3,32,46.4
"Side By Side Charter School District","=""2700013""","N",60,59,98.3,59,7,11.9,25,42.4,15,25.4,12,20.3,27,45.8
"Simsbury School District","=""1280011""","Y",193,193,100.0,193,60,31.1,65,33.7,42,21.8,26,13.5,68,35.2
"Simsbury School District","=""1280011""","N",1732,1724,99.5,1724,133,7.7,363,21.1,516,29.9,712,41.3,1228,71.2
"Somers School District","=""1290011""","Y",65,65,100.0,65,29,44.6,23,35.4,"*","*","*","*",13,20.0
"Somers School District","=""1290011""","N",623,598,96.0,598,"*","*",186,31.1,173,28.9,"*","*","*","*"
"South Windsor School District","=""1320011""","Y",256,248,96.9,248,62,25.0,82,33.1,65,26.2,39,15.7,104,41.9
"South Windsor School District","=""1320011""","N",1608,1593,99.1,1593,100,6.3,316,19.8,429,26.9,748,47.0,1177,73.9
"Southington School District","=""1310011""","Y",523,520,99.4,520,161,31.0,182,35.0,125,24.0,52,10.0,177,34.0
"Southington School District","=""1310011""","N",2585,2563,99.1,2563,288,11.2,702,27.4,855,33.4,718,28.0,1573,61.4
"Sprague School District","=""1330011""","Y",113,113,100.0,113,35,31.0,47,41.6,25,22.1,6,5.3,31,27.4
"Sprague School District","=""1330011""","N",107,106,99.1,106,21,19.8,39,36.8,30,28.3,16,15.1,46,43.4
"Stafford School District","=""1340011""","Y",265,260,98.1,260,64,24.6,93,35.8,68,26.2,35,13.5,103,39.6
"Stafford School District","=""1340011""","N",415,409,98.6,409,35,8.6,136,33.3,146,35.7,92,22.5,238,58.2
"Stamford School District","=""1350011""","Y",3969,3939,99.2,3939,1751,44.5,1247,31.7,668,17.0,273,6.9,941,23.9
"Stamford School District","=""1350011""","N",3087,3046,98.7,3046,419,13.8,702,23.0,859,28.2,1066,35.0,1925,63.2
"Sterling School District","=""1360011""","Y",92,91,98.9,91,40,44.0,38,41.8,"*","*","*","*",13,14.3
"Sterling School District","=""1360011""","N",194,188,96.9,188,56,29.8,69,36.7,"*","*","*","*",63,33.5
"Stonington School District","=""1370011""","Y",202,194,96.0,194,48,24.7,58,29.9,54,27.8,34,17.5,88,45.4
"Stonington School District","=""1370011""","N",794,778,98.0,778,83,10.7,170,21.9,228,29.3,297,38.2,525,67.5
"Stratford School District","=""1380011""","Y",1492,1488,99.7,1488,710,47.7,500,33.6,209,14.0,69,4.6,278,18.7
"Stratford School District","=""1380011""","N",1737,1712,98.6,1712,483,28.2,542,31.7,426,24.9,261,15.2,687,40.1
"Suffield School District","=""1390011""","Y",121,118,97.5,118,48,40.7,43,36.4,17,14.4,10,8.5,27,22.9
"Suffield School District","=""1390011""","N",911,889,97.6,888,140,15.8,270,30.4,275,31.0,203,22.9,478,53.8
"The Bridge Academy District","=""2690013""","Y",90,90,100.0,90,"*","*","*","*","*","*","*","*","*","*"
"The Bridge Academy District","=""2690013""","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","Y",76,76,100.0,76,36,47.4,22,28.9,"*","*","*","*",18,23.7
"The Gilbert School District","=""9020022""","N",96,91,94.8,91,36,39.6,27,29.7,"*","*","*","*",28,30.8
"Thomaston School District","=""1400011""","Y",116,114,98.3,114,40,35.1,54,47.4,11,9.6,9,7.9,20,17.5
"Thomaston School District","=""1400011""","N",340,339,99.7,339,56,16.5,106,31.3,117,34.5,60,17.7,177,52.2
"Thompson School District","=""1410011""","Y",184,177,96.2,177,90,50.8,59,33.3,"*","*","*","*",28,15.8
"Thompson School District","=""1410011""","N",316,300,94.9,300,87,29.0,117,39.0,"*","*","*","*",96,32.0
"Tolland School District","=""1420011""","Y",106,106,100.0,106,25,23.6,39,36.8,32,30.2,10,9.4,42,39.6
"Tolland School District","=""1420011""","N",1105,1098,99.4,1098,79,7.2,261,23.8,410,37.3,348,31.7,758,69.0
"Torrington School District","=""1430011""","Y",1084,1044,96.3,1044,444,42.5,404,38.7,151,14.5,45,4.3,196,18.8
"Torrington School District","=""1430011""","N",994,946,95.2,946,258,27.3,358,37.8,247,26.1,83,8.8,330,34.9
"Trailblazers Academy District","=""2780013""","Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Trailblazers Academy District","=""2780013""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Y",273,268,98.2,268,40,14.9,90,33.6,81,30.2,57,21.3,138,51.5
"Trumbull School District","=""1440011""","N",2733,2696,98.6,2695,148,5.5,423,15.7,784,29.1,1340,49.7,2124,78.8
"Unified School District #2","=""3470015""","Y","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,0,0.0
"Unified School District #2","=""3470015""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Y",680,665,97.8,665,316,47.5,221,33.2,103,15.5,25,3.8,128,19.2
"Vernon School District","=""1460011""","N",732,723,98.8,722,151,20.9,240,33.2,213,29.5,118,16.3,331,45.8
"Voluntown School District","=""1470011""","Y",41,41,100.0,41,"*","*",17,41.5,13,31.7,"*","*","*","*"
"Voluntown School District","=""1470011""","N",133,133,100.0,133,"*","*",34,25.6,53,39.8,"*","*","*","*"
"Wallingford School District","=""1480011""","Y",549,545,99.3,545,193,35.4,196,36.0,127,23.3,29,5.3,156,28.6
"Wallingford School District","=""1480011""","N",2145,2119,98.8,2119,356,16.8,678,32.0,665,31.4,420,19.8,1085,51.2
"Waterbury School District","=""1510011""","Y",6817,6785,99.5,6785,4102,60.5,1787,26.3,716,10.6,180,2.7,896,13.2
"Waterbury School District","=""1510011""","N",1620,1613,99.6,1613,711,44.1,455,28.2,324,20.1,123,7.6,447,27.7
"Waterford School District","=""1520011""","Y",279,279,100.0,279,99,35.5,103,36.9,56,20.1,21,7.5,77,27.6
"Waterford School District","=""1520011""","N",936,935,99.9,935,131,14.0,264,28.2,273,29.2,267,28.6,540,57.8
"Watertown School District","=""1530011""","Y",382,380,99.5,380,143,37.6,140,36.8,75,19.7,22,5.8,97,25.5
"Watertown School District","=""1530011""","N",936,925,98.8,925,184,19.9,326,35.2,270,29.2,145,15.7,415,44.9
"West Hartford School District","=""1550011""","Y",928,919,99.0,919,355,38.6,289,31.4,203,22.1,72,7.8,275,29.9
"West Hartford School District","=""1550011""","N",3493,3461,99.1,3458,378,10.9,820,23.7,1063,30.7,1197,34.6,2260,65.4
"West Haven School District","=""1560011""","Y",1713,1698,99.1,1698,598,35.2,591,34.8,354,20.8,155,9.1,509,30.0
"West Haven School District","=""1560011""","N",919,909,98.9,909,189,20.8,267,29.4,266,29.3,187,20.6,453,49.8
"Westbrook School District","=""1540011""","Y",42,42,100.0,42,"*","*",17,40.5,14,33.3,"*","*","*","*"
"Westbrook School District","=""1540011""","N",281,280,99.6,280,"*","*","*","*",75,26.8,107,38.2,182,65.0
"Weston School District","=""1570011""","Y",25,25,100.0,25,12,48.0,"*","*",6,24.0,"*","*","*","*"
"Weston School District","=""1570011""","N",1083,1058,97.7,1058,"*","*",220,20.8,374,35.3,"*","*","*","*"
"Westport School District","=""1580011""","Y",107,107,100.0,106,29,27.4,41,38.7,18,17.0,18,17.0,36,34.0
"Westport School District","=""1580011""","N",2554,2492,97.6,2487,177,7.1,416,16.7,738,29.7,1156,46.5,1894,76.2
"Wethersfield School District","=""1590011""","Y",296,295,99.7,295,101,34.2,90,30.5,73,24.7,31,10.5,104,35.3
"Wethersfield School District","=""1590011""","N",1330,1310,98.5,1310,159,12.1,318,24.3,392,29.9,441,33.7,833,63.6
"Willington School District","=""1600011""","Y",61,58,95.1,58,22,37.9,19,32.8,11,19.0,6,10.3,17,29.3
"Willington School District","=""1600011""","N",227,216,95.2,216,27,12.5,74,34.3,72,33.3,43,19.9,115,53.2
"Wilton School District","=""1610011""","Y",30,30,100.0,29,12,41.4,8,27.6,"*","*","*","*",9,31.0
"Wilton School District","=""1610011""","N",1958,1919,98.0,1919,"*","*",462,24.1,616,32.1,"*","*","*","*"
"Winchester School District","=""1620011""","Y",187,182,97.3,182,85,46.7,49,26.9,35,19.2,13,7.1,48,26.4
"Winchester School District","=""1620011""","N",146,141,96.6,141,40,28.4,54,38.3,33,23.4,14,9.9,47,33.3
"Windham School District","=""1630011""","Y",1259,1248,99.1,1245,617,49.6,397,31.9,165,13.3,66,5.3,231,18.6
"Windham School District","=""1630011""","N",318,313,98.4,313,63,20.1,88,28.1,100,31.9,62,19.8,162,51.8
"Windsor Locks School District","=""1650011""","Y",297,288,97.0,288,130,45.1,93,32.3,48,16.7,17,5.9,65,22.6
"Windsor Locks School District","=""1650011""","N",423,412,97.4,412,92,22.3,125,30.3,120,29.1,75,18.2,195,47.3
"Windsor School District","=""1640011""","Y",494,491,99.4,491,222,45.2,145,29.5,92,18.7,32,6.5,124,25.3
"Windsor School District","=""1640011""","N",877,861,98.2,861,200,23.2,256,29.7,234,27.2,171,19.9,405,47.0
"Wolcott School District","=""1660011""","Y",217,216,99.5,216,37,17.1,64,29.6,66,30.6,49,22.7,115,53.2
"Wolcott School District","=""1660011""","N",873,868,99.4,868,87,10.0,270,31.1,263,30.3,248,28.6,511,58.9
"Woodbridge School District","=""1670011""","Y",39,38,97.4,38,"*","*",14,36.8,11,28.9,"*","*","*","*"
"Woodbridge School District","=""1670011""","N",399,378,94.7,378,"*","*",69,18.3,119,31.5,"*","*","*","*"
"Woodstock School District","=""1690011""","Y",89,82,92.1,82,24,29.3,27,32.9,20,24.4,11,13.4,31,37.8
"Woodstock School District","=""1690011""","N",498,481,96.6,481,66,13.7,157,32.6,161,33.5,97,20.2,258,53.6

