"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"Brooklyn School District","=""0190011""",05,"Math","N",54,54,100.0,54,"*","*",25,46.3,12,22.2,"*","*","*","*",2509
"Brooklyn School District","=""0190011""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",06,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",06,"ELA","N",59,59,100.0,59,"*","*","*","*",28,47.5,24,40.7,52,88.1,2600
"Brooklyn School District","=""0190011""",06,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",06,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",06,"Math","N",59,59,100.0,59,10,16.9,18,30.5,22,37.3,9,15.3,31,52.5,2546
"Brooklyn School District","=""0190011""",06,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",07,"ELA","F",30,29,96.7,29,"*","*",12,41.4,"*","*","*","*","*","*",2547
"Brooklyn School District","=""0190011""",07,"ELA","N",69,69,100.0,69,"*","*","*","*",38,55.1,17,24.6,55,79.7,2602
"Brooklyn School District","=""0190011""",07,"ELA","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",07,"Math","F",30,29,96.7,29,18,62.1,"*","*","*","*",0,0.0,"*","*",2460
"Brooklyn School District","=""0190011""",07,"Math","N",69,69,100.0,69,"*","*",32,46.4,13,18.8,"*","*","*","*",2539
"Brooklyn School District","=""0190011""",07,"Math","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",08,"ELA","F",30,28,93.3,28,6,21.4,10,35.7,12,42.9,0,0.0,12,42.9,2549
"Brooklyn School District","=""0190011""",08,"ELA","N",70,69,98.6,69,8,11.6,21,30.4,26,37.7,14,20.3,40,58.0,2590
"Brooklyn School District","=""0190011""",08,"Math","F",30,28,93.3,28,15,53.6,"*","*","*","*",0,0.0,"*","*",2476
"Brooklyn School District","=""0190011""",08,"Math","N",70,69,98.6,69,25,36.2,30,43.5,"*","*","*","*","*","*",2522
"Brooklyn School District","=""0190011""",11,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Brooklyn School District","=""0190011""",11,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",04,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",04,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",05,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",05,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",05,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",05,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",06,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",06,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",06,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",06,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"ELA","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",07,"Math","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",08,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",08,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canaan School District","=""0210011""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",03,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",03,"ELA","N",29,29,100.0,29,"*","*",10,34.5,"*","*",10,34.5,"*","*",2459
"Canterbury School District","=""0220011""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",03,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",03,"Math","N",29,29,100.0,29,"*","*",14,48.3,9,31.0,"*","*","*","*",2435
"Canterbury School District","=""0220011""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",04,"ELA","N",34,33,97.1,33,7,21.2,6,18.2,10,30.3,10,30.3,20,60.6,2478
"Canterbury School District","=""0220011""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",04,"Math","N",34,33,97.1,33,9,27.3,"*","*",16,48.5,"*","*","*","*",2464
"Canterbury School District","=""0220011""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",05,"ELA","F",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",05,"ELA","N",26,26,100.0,26,8,30.8,"*","*",12,46.2,"*","*","*","*",2498
"Canterbury School District","=""0220011""",05,"ELA","R",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",05,"Math","F",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",05,"Math","N",26,26,100.0,26,8,30.8,8,30.8,"*","*","*","*",10,38.5,2495
"Canterbury School District","=""0220011""",05,"Math","R",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",06,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",06,"ELA","N",53,52,98.1,52,"*","*",20,38.5,17,32.7,"*","*","*","*",2523
"Canterbury School District","=""0220011""",06,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",06,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",06,"Math","N",53,52,98.1,52,24,46.2,15,28.8,"*","*","*","*",13,25.0,2489
"Canterbury School District","=""0220011""",06,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",07,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",07,"ELA","N",43,43,100.0,43,"*","*",6,14.0,26,60.5,"*","*","*","*",2583
"Canterbury School District","=""0220011""",07,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",07,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",07,"Math","N",43,43,100.0,43,9,20.9,15,34.9,13,30.2,6,14.0,19,44.2,2555
"Canterbury School District","=""0220011""",07,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",08,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",08,"ELA","N",46,46,100.0,46,"*","*",15,32.6,20,43.5,"*","*","*","*",2590
"Canterbury School District","=""0220011""",08,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",08,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""",08,"Math","N",46,46,100.0,46,9,19.6,15,32.6,12,26.1,10,21.7,22,47.8,2586
"Canterbury School District","=""0220011""",08,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",03,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",03,"ELA","N",101,100,99.0,100,"*","*","*","*",28,28.0,55,55.0,83,83.0,2494
"Canton School District","=""0230011""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",03,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",03,"Math","N",101,100,99.0,100,"*","*","*","*",46,46.0,39,39.0,85,85.0,2486
"Canton School District","=""0230011""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",04,"ELA","N",122,122,100.0,122,16,13.1,20,16.4,27,22.1,59,48.4,86,70.5,2519
"Canton School District","=""0230011""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",04,"Math","N",122,122,100.0,122,13,10.7,42,34.4,37,30.3,30,24.6,67,54.9,2498
"Canton School District","=""0230011""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",05,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",05,"ELA","N",122,122,100.0,122,12,9.8,15,12.3,49,40.2,46,37.7,95,77.9,2555
"Canton School District","=""0230011""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",05,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",05,"Math","N",122,122,100.0,122,16,13.1,41,33.6,32,26.2,33,27.0,65,53.3,2533
"Canton School District","=""0230011""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",06,"ELA","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",06,"ELA","N",131,130,99.2,130,"*","*","*","*","*","*","*","*","*","*",2584
"Canton School District","=""0230011""",06,"Math","F",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",06,"Math","N",130,128,98.5,128,"*","*","*","*","*","*","*","*","*","*",2557
"Canton School District","=""0230011""",07,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",07,"ELA","N",132,131,99.2,131,14,10.7,18,13.7,58,44.3,41,31.3,99,75.6,2605
"Canton School District","=""0230011""",07,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",07,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",07,"Math","N",132,131,99.2,131,23,17.6,37,28.2,44,33.6,27,20.6,71,54.2,2566
"Canton School District","=""0230011""",07,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",08,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",08,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",08,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",08,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",11,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",11,"ELA","N",94,94,100.0,94,"*","*","*","*",37,39.4,44,46.8,81,86.2,2667
"Canton School District","=""0230011""",11,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",11,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Canton School District","=""0230011""",11,"Math","N",94,94,100.0,94,18,19.1,29,30.9,19,20.2,28,29.8,47,50.0,2642
"Canton School District","=""0230011""",11,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","=""2410014""",03,"ELA","F",151,150,99.3,150,62,41.3,40,26.7,"*","*","*","*",48,32.0,2389
"Capitol Region Education Council","=""2410014""",03,"ELA","N",200,192,96.0,192,23,12.0,33,17.2,53,27.6,83,43.2,136,70.8,2470
"Capitol Region Education Council","=""2410014""",03,"ELA","R",24,24,100.0,24,8,33.3,7,29.2,"*","*","*","*",9,37.5,2414
"Capitol Region Education Council","=""2410014""",03,"Math","F",151,151,100.0,151,67,44.4,43,28.5,"*","*","*","*",41,27.2,2389
"Capitol Region Education Council","=""2410014""",03,"Math","N",200,196,98.0,196,27,13.8,40,20.4,61,31.1,68,34.7,129,65.8,2464
"Capitol Region Education Council","=""2410014""",03,"Math","R",24,24,100.0,24,9,37.5,9,37.5,"*","*","*","*",6,25.0,2394
"Capitol Region Education Council","=""2410014""",04,"ELA","F",145,144,99.3,144,76,52.8,35,24.3,25,17.4,8,5.6,33,22.9,2413
"Capitol Region Education Council","=""2410014""",04,"ELA","N",149,148,99.3,148,"*","*","*","*",39,26.4,56,37.8,95,64.2,2502
"Capitol Region Education Council","=""2410014""",04,"ELA","R",29,29,100.0,29,"*","*",9,31.0,8,27.6,"*","*","*","*",2473
"Capitol Region Education Council","=""2410014""",04,"Math","F",145,143,98.6,143,68,47.6,58,40.6,"*","*","*","*",17,11.9,2418
"Capitol Region Education Council","=""2410014""",04,"Math","N",149,148,99.3,148,24,16.2,48,32.4,42,28.4,34,23.0,76,51.4,2490
"Capitol Region Education Council","=""2410014""",04,"Math","R",29,29,100.0,29,"*","*",8,27.6,10,34.5,"*","*","*","*",2473
"Capitol Region Education Council","=""2410014""",05,"ELA","F",101,100,99.0,100,"*","*",31,31.0,35,35.0,"*","*","*","*",2493
"Capitol Region Education Council","=""2410014""",05,"ELA","N",128,126,98.4,126,14,11.1,19,15.1,47,37.3,46,36.5,93,73.8,2546
"Capitol Region Education Council","=""2410014""",05,"ELA","R",32,32,100.0,32,"*","*",13,40.6,9,28.1,"*","*","*","*",2491
"Capitol Region Education Council","=""2410014""",05,"Math","F",101,100,99.0,100,51,51.0,34,34.0,"*","*","*","*",15,15.0,2456
"Capitol Region Education Council","=""2410014""",05,"Math","N",128,126,98.4,126,27,21.4,40,31.7,27,21.4,32,25.4,59,46.8,2518
"Capitol Region Education Council","=""2410014""",05,"Math","R",32,32,100.0,32,16,50.0,10,31.3,"*","*","*","*",6,18.8,2465
"Capitol Region Education Council","=""2410014""",06,"ELA","F",313,310,99.0,310,126,40.6,93,30.0,76,24.5,15,4.8,91,29.4,2482
"Capitol Region Education Council","=""2410014""",06,"ELA","N",359,354,98.6,353,53,15.0,85,24.1,137,38.8,78,22.1,215,60.9,2550
"Capitol Region Education Council","=""2410014""",06,"ELA","R",62,62,100.0,62,23,37.1,13,21.0,19,30.6,7,11.3,26,41.9,2506
"Capitol Region Education Council","=""2410014""",06,"Math","F",314,310,98.7,308,180,58.4,83,26.9,36,11.7,9,2.9,45,14.6,2455
"Capitol Region Education Council","=""2410014""",06,"Math","N",359,354,98.6,353,94,26.6,121,34.3,89,25.2,49,13.9,138,39.1,2523
"Capitol Region Education Council","=""2410014""",06,"Math","R",62,61,98.4,61,31,50.8,15,24.6,9,14.8,6,9.8,15,24.6,2484
"Capitol Region Education Council","=""2410014""",07,"ELA","F",250,248,99.2,247,96,38.9,"*","*",73,29.6,"*","*","*","*",2512
"Capitol Region Education Council","=""2410014""",07,"ELA","N",363,360,99.2,359,50,13.9,72,20.1,145,40.4,92,25.6,237,66.0,2582
"Capitol Region Education Council","=""2410014""",07,"ELA","R",50,49,98.0,49,18,36.7,18,36.7,"*","*","*","*",13,26.5,2509
"Capitol Region Education Council","=""2410014""",07,"Math","F",250,239,95.6,236,118,50.0,81,34.3,"*","*","*","*",37,15.7,2476
"Capitol Region Education Council","=""2410014""",07,"Math","N",363,358,98.6,357,75,21.0,117,32.8,88,24.6,77,21.6,165,46.2,2554
"Capitol Region Education Council","=""2410014""",07,"Math","R",50,49,98.0,49,25,51.0,17,34.7,"*","*","*","*",7,14.3,2479
"Capitol Region Education Council","=""2410014""",08,"ELA","F",272,259,95.2,258,80,31.0,91,35.3,"*","*","*","*",87,33.7,2529
"Capitol Region Education Council","=""2410014""",08,"ELA","N",366,352,96.2,350,39,11.1,85,24.3,148,42.3,78,22.3,226,64.6,2594
"Capitol Region Education Council","=""2410014""",08,"ELA","R",49,47,95.9,47,16,34.0,"*","*",20,42.6,"*","*","*","*",2540
"Capitol Region Education Council","=""2410014""",08,"Math","F",272,260,95.6,259,146,56.4,67,25.9,"*","*","*","*",46,17.8,2490
"Capitol Region Education Council","=""2410014""",08,"Math","N",367,357,97.3,356,104,29.2,107,30.1,77,21.6,68,19.1,145,40.7,2557
"Capitol Region Education Council","=""2410014""",08,"Math","R",49,49,100.0,49,29,59.2,11,22.4,"*","*","*","*",9,18.4,2496
"Capitol Region Education Council","=""2410014""",11,"ELA","F",201,164,81.6,162,67,41.4,47,29.0,"*","*","*","*",48,29.6,2520
"Capitol Region Education Council","=""2410014""",11,"ELA","N",215,168,78.1,165,"*","*","*","*",37,22.4,53,32.1,90,54.5,2603
"Capitol Region Education Council","=""2410014""",11,"ELA","R",40,30,75.0,29,12,41.4,"*","*",9,31.0,"*","*","*","*",2545
"Capitol Region Education Council","=""2410014""",11,"Math","F",201,168,83.6,165,130,78.8,"*","*","*","*","*","*","*","*",2470
"Capitol Region Education Council","=""2410014""",11,"Math","N",215,169,78.6,168,84,50.0,36,21.4,22,13.1,26,15.5,48,28.6,2561
"Capitol Region Education Council","=""2410014""",11,"Math","R",40,31,77.5,31,23,74.2,"*","*","*","*","*","*","*","*",2498
"Chaplin School District","=""0240011""",03,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",03,"ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",03,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",03,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",04,"ELA","N",10,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",04,"Math","N",10,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",05,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",05,"ELA","N",12,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",05,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",05,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",05,"Math","N",12,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",05,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",06,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",06,"ELA","N",10,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",06,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",06,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",06,"Math","N",10,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Chaplin School District","=""0240011""",06,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",03,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",03,"ELA","N",262,256,97.7,256,16,6.3,35,13.7,80,31.3,125,48.8,205,80.1,2485
"Cheshire School District","=""0250011""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",03,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",03,"Math","N",262,256,97.7,256,29,11.3,39,15.2,116,45.3,72,28.1,188,73.4,2464
"Cheshire School District","=""0250011""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",04,"ELA","N",316,315,99.7,315,14,4.4,42,13.3,82,26.0,177,56.2,259,82.2,2544
"Cheshire School District","=""0250011""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",04,"Math","N",316,315,99.7,315,19,6.0,76,24.1,110,34.9,110,34.9,220,69.8,2518
"Cheshire School District","=""0250011""",04,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",05,"ELA","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",05,"ELA","N",359,355,98.9,355,25,7.0,46,13.0,120,33.8,164,46.2,284,80.0,2567
"Cheshire School District","=""0250011""",05,"ELA","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",05,"Math","F",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",05,"Math","N",359,355,98.9,355,46,13.0,120,33.8,98,27.6,91,25.6,189,53.2,2532
"Cheshire School District","=""0250011""",05,"Math","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",06,"ELA","F",27,26,96.3,26,"*","*","*","*","*","*","*","*","*","*",2540
"Cheshire School District","=""0250011""",06,"ELA","N",332,330,99.4,329,16,4.9,40,12.2,131,39.8,142,43.2,273,83.0,2600
"Cheshire School District","=""0250011""",06,"ELA","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",06,"Math","F",27,27,100.0,27,"*","*","*","*","*","*","*","*","*","*",2516
"Cheshire School District","=""0250011""",06,"Math","N",332,330,99.4,330,38,11.5,86,26.1,86,26.1,120,36.4,206,62.4,2570
"Cheshire School District","=""0250011""",06,"Math","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",07,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",07,"ELA","N",336,334,99.4,334,13,3.9,43,12.9,157,47.0,121,36.2,278,83.2,2622
"Cheshire School District","=""0250011""",07,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",07,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",07,"Math","N",336,334,99.4,334,44,13.2,91,27.2,107,32.0,92,27.5,199,59.6,2581
"Cheshire School District","=""0250011""",07,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",08,"ELA","F",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*",2588
"Cheshire School District","=""0250011""",08,"ELA","N",365,361,98.9,361,15,4.2,58,16.1,168,46.5,120,33.2,288,79.8,2630
"Cheshire School District","=""0250011""",08,"ELA","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",08,"Math","F",25,25,100.0,25,"*","*","*","*","*","*","*","*","*","*",2547
"Cheshire School District","=""0250011""",08,"Math","N",365,361,98.9,361,53,14.7,91,25.2,102,28.3,115,31.9,217,60.1,2607
"Cheshire School District","=""0250011""",08,"Math","R",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",11,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",11,"ELA","N",360,350,97.2,350,35,10.0,55,15.7,134,38.3,126,36.0,260,74.3,2636
"Cheshire School District","=""0250011""",11,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",11,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cheshire School District","=""0250011""",11,"Math","N",360,349,96.9,349,93,26.6,76,21.8,104,29.8,76,21.8,180,51.6,2619
"Cheshire School District","=""0250011""",11,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""",03,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""",03,"ELA","N",25,25,100.0,25,"*","*","*","*",6,24.0,13,52.0,19,76.0,2491
"Chester School District","=""0260011""",03,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""",03,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""",03,"Math","N",25,25,100.0,25,"*","*","*","*",8,32.0,12,48.0,20,80.0,2493
"Chester School District","=""0260011""",03,"Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""",04,"ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""",04,"ELA","N",32,32,100.0,32,"*","*","*","*",7,21.9,20,62.5,27,84.4,2548
"Chester School District","=""0260011""",04,"ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""",04,"Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Chester School District","=""0260011""",04,"Math","N",32,32,100.0,32,"*","*","*","*",15,46.9,12,37.5,27,84.4,2534
