"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA, All Grades, English Learner Status (EL)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"East Lyme School District","=""0450011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",04,"N",183,183,100.0,183,"*","*","*","*","*","*","*","*","*","*",2534
"East Lyme School District","=""0450011""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Lyme School District","=""0450011""",08,"N",215,197,91.6,197,22,11.2,39,19.8,86,43.7,50,25.4,136,69.0,2602
"East Windsor School District","=""0470011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",04,"N",7,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",07,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""",08,"N",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",03,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",04,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",05,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",06,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",07,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""",08,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",03,"N",104,100,96.2,100,"*","*","*","*",31,31.0,59,59.0,90,90.0,2503
"Easton School District","=""0460011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""",07,"N",97,95,97.9,95,"*","*","*","*",38,40.0,36,37.9,74,77.9,2618
"Easton School District","=""0460011""",08,"N",107,102,95.3,102,"*","*","*","*",52,51.0,25,24.5,77,75.5,2616
"Education Connection","=""2420014""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",04,"N",62,62,100.0,62,10,16.1,8,12.9,13,21.0,31,50.0,44,71.0,2516
"Elm City College Preparatory School District","=""2890013""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",06,"N",64,64,100.0,64,"*","*","*","*","*","*","*","*","*","*",2533
"Elm City College Preparatory School District","=""2890013""",06,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","=""2890013""",08,"N",59,59,100.0,59,7,11.9,14,23.7,28,47.5,10,16.9,38,64.4,2594
"Enfield School District","=""0490011""",03,"N",372,368,98.9,368,"*","*","*","*","*","*","*","*","*","*",2449
"Enfield School District","=""0490011""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",04,"N",373,371,99.5,371,"*","*","*","*","*","*","*","*","*","*",2493
"Enfield School District","=""0490011""",04,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",05,"N",383,383,100.0,383,"*","*","*","*","*","*","*","*","*","*",2522
"Enfield School District","=""0490011""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",07,"N",373,372,99.7,372,"*","*","*","*","*","*","*","*","*","*",2553
"Enfield School District","=""0490011""",07,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Essex School District","=""0500011""",06,"N",81,79,97.5,79,"*","*","*","*",27,34.2,39,49.4,66,83.5,2603
"Fairfield School District","=""0510011""",03,"N",714,706,98.9,706,"*","*","*","*","*","*","*","*","*","*",2470
"Fairfield School District","=""0510011""",03,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",04,"N",847,843,99.5,843,"*","*","*","*","*","*","*","*","*","*",2521
"Fairfield School District","=""0510011""",04,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",05,"N",750,742,98.9,742,"*","*","*","*","*","*","*","*","*","*",2563
"Fairfield School District","=""0510011""",05,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",06,"N",758,751,99.1,751,"*","*","*","*","*","*","*","*","*","*",2582
"Fairfield School District","=""0510011""",06,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""",07,"N",789,778,98.6,778,50,6.4,"*","*","*","*",247,31.7,"*","*",2606
"Fairfield School District","=""0510011""",07,"Y",20,20,100.0,20,12,60.0,"*","*","*","*",0,0.0,"*","*",2477
"Fairfield School District","=""0510011""",08,"N",785,775,98.7,773,"*","*","*","*","*","*","*","*","*","*",2618
"Fairfield School District","=""0510011""",08,"Y",10,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",03,"N",296,296,100.0,296,"*","*","*","*","*","*","*","*","*","*",2496
"Farmington School District","=""0520011""",03,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",04,"N",315,315,100.0,315,"*","*","*","*","*","*","*","*","*","*",2547
"Farmington School District","=""0520011""",04,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",05,"N",305,304,99.7,304,"*","*","*","*","*","*","*","*","*","*",2574
"Farmington School District","=""0520011""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",03,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",04,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",05,"N",16,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",06,"N",20,20,100.0,20,"*","*",6,30.0,6,30.0,"*","*","*","*",2507
"Franklin School District","=""0530011""",07,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""",08,"N",21,20,95.2,20,"*","*","*","*",12,60.0,"*","*","*","*",2611
"Glastonbury School District","=""0540011""",03,"N",415,414,99.8,414,"*","*","*","*","*","*","*","*","*","*",2499
"Glastonbury School District","=""0540011""",03,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",07,"N",516,514,99.6,514,"*","*","*","*","*","*","*","*","*","*",2603
"Glastonbury School District","=""0540011""",07,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",04,"N",132,131,99.2,131,10,7.6,14,10.7,33,25.2,74,56.5,107,81.7,2539
"Granby School District","=""0560011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""",06,"N",155,153,98.7,153,"*","*","*","*",53,34.6,74,48.4,127,83.0,2607
"Granby School District","=""0560011""",07,"N",151,149,98.7,149,13,8.7,27,18.1,62,41.6,47,31.5,109,73.2,2602
"Granby School District","=""0560011""",08,"N",157,154,98.1,154,11,7.1,26,16.9,68,44.2,49,31.8,117,76.0,2621
"Great Oaks Charter School District","=""2940013""",06,"N",83,83,100.0,83,54,65.1,20,24.1,"*","*","*","*","*","*",2425
"Great Oaks Charter School District","=""2940013""",06,"Y",22,22,100.0,22,"*","*",10,45.5,"*","*",0,0.0,"*","*",2463
"Great Oaks Charter School District","=""2940013""",07,"N",98,98,100.0,98,"*","*","*","*","*","*","*","*","*","*",2489
"Great Oaks Charter School District","=""2940013""",07,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""",03,"N",653,651,99.7,651,"*","*",88,13.5,159,24.4,"*","*","*","*",2493
"Greenwich School District","=""0570011""",03,"Y",46,46,100.0,46,14,30.4,18,39.1,"*","*","*","*",14,30.4,2395
"Greenwich School District","=""0570011""",04,"N",630,629,99.8,629,64,10.2,71,11.3,"*","*","*","*",494,78.5,2538
"Greenwich School District","=""0570011""",04,"Y",44,44,100.0,44,22,50.0,12,27.3,"*","*","*","*",10,22.7,2423
"Greenwich School District","=""0570011""",05,"N",655,652,99.5,652,"*","*",88,13.5,190,29.1,"*","*","*","*",2575
"Greenwich School District","=""0570011""",05,"Y",35,35,100.0,35,14,40.0,"*","*",12,34.3,"*","*","*","*",2469
"Greenwich School District","=""0570011""",06,"N",607,603,99.3,603,"*","*","*","*","*","*","*","*","*","*",2582
"Greenwich School District","=""0570011""",06,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""",07,"N",609,606,99.5,606,"*","*",84,13.9,"*","*",238,39.3,"*","*",2616
"Greenwich School District","=""0570011""",07,"Y",33,33,100.0,33,19,57.6,"*","*","*","*",0,0.0,"*","*",2456
"Greenwich School District","=""0570011""",08,"N",624,623,99.8,623,"*","*","*","*","*","*","*","*","*","*",2629
"Greenwich School District","=""0570011""",08,"Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",07,"N",148,146,98.6,146,26,17.8,36,24.7,62,42.5,22,15.1,84,57.5,2563
"Griswold School District","=""0580011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",03,"N",361,361,100.0,361,"*","*","*","*","*","*","*","*","*","*",2436
"Groton School District","=""0590011""",03,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",04,"N",337,335,99.4,335,"*","*","*","*","*","*","*","*","*","*",2499
"Groton School District","=""0590011""",04,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",05,"N",295,292,99.0,292,"*","*","*","*","*","*","*","*","*","*",2525
"Groton School District","=""0590011""",05,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",07,"N",317,315,99.4,315,"*","*","*","*","*","*","*","*","*","*",2535
"Groton School District","=""0590011""",07,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""",08,"N",274,268,97.8,268,"*","*","*","*","*","*","*","*","*","*",2566
"Groton School District","=""0590011""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",03,"N",251,251,100.0,250,"*","*","*","*","*","*","*","*","*","*",2493
"Guilford School District","=""0600011""",03,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""",03,"N",372,368,98.9,368,89,24.2,86,23.4,"*","*","*","*","*","*",2435
"Hamden School District","=""0620011""",03,"Y",27,27,100.0,27,13,48.1,11,40.7,"*","*","*","*","*","*",2358
"Hamden School District","=""0620011""",04,"N",382,377,98.7,377,"*","*","*","*","*","*","*","*","*","*",2480
"Hamden School District","=""0620011""",04,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""",05,"N",403,398,98.8,398,"*","*","*","*","*","*","*","*","*","*",2505
"Hamden School District","=""0620011""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""",06,"N",369,369,100.0,369,"*","*",92,24.9,"*","*",85,23.0,"*","*",2543
"Hamden School District","=""0620011""",06,"Y",27,27,100.0,27,16,59.3,"*","*","*","*",0,0.0,"*","*",2457
"Hamden School District","=""0620011""",07,"N",379,373,98.4,373,"*","*","*","*","*","*","*","*","*","*",2548
"Hamden School District","=""0620011""",07,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""",08,"N",409,401,98.0,401,"*","*","*","*","*","*","*","*","*","*",2558
"Hamden School District","=""0620011""",08,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",03,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",04,"N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",05,"N",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""",06,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""",03,"N",1214,1199,98.8,1199,511,42.6,331,27.6,"*","*","*","*",357,29.8,2388
"Hartford School District","=""0640011""",03,"Y",350,347,99.1,347,267,76.9,60,17.3,"*","*","*","*",20,5.8,2327
"Hartford School District","=""0640011""",04,"N",1307,1296,99.2,1296,682,52.6,273,21.1,"*","*","*","*",341,26.3,2418
"Hartford School District","=""0640011""",04,"Y",340,336,98.8,335,283,84.5,30,9.0,"*","*","*","*",22,6.6,2350
"Hartford School District","=""0640011""",05,"N",1170,1163,99.4,1162,491,42.3,274,23.6,267,23.0,130,11.2,397,34.2,2463
"Hartford School District","=""0640011""",05,"Y",295,294,99.7,294,230,78.2,45,15.3,19,6.5,0,0.0,19,6.5,2389
"Hartford School District","=""0640011""",06,"N",1253,1243,99.2,1243,481,38.7,367,29.5,295,23.7,100,8.0,395,31.8,2484
"Hartford School District","=""0640011""",06,"Y",256,255,99.6,255,211,82.7,38,14.9,6,2.4,0,0.0,6,2.4,2386
"Hartford School District","=""0640011""",07,"N",1376,1363,99.1,1363,610,44.8,359,26.3,"*","*","*","*",394,28.9,2498
"Hartford School District","=""0640011""",07,"Y",246,244,99.2,244,209,85.7,29,11.9,"*","*","*","*",6,2.5,2413
"Hartford School District","=""0640011""",08,"N",1342,1306,97.3,1305,499,38.2,374,28.7,"*","*","*","*","*","*",2522
"Hartford School District","=""0640011""",08,"Y",227,224,98.7,224,194,86.6,"*","*","*","*",0,0.0,"*","*",2421
"Hartland School District","=""0650011""",03,"N",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""",04,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*"
"Hartland School District","=""0650011""",05,"N",22,22,100.0,22,0,0.0,"*","*",10,45.5,"*","*","*","*",2553
"Hartland School District","=""0650011""",06,"N",32,32,100.0,32,"*","*","*","*",11,34.4,10,31.3,21,65.6,2551
"Hartland School District","=""0650011""",07,"N",25,25,100.0,25,"*","*",6,24.0,10,40.0,"*","*","*","*",2579
"Hartland School District","=""0650011""",08,"N",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""",03,"N",91,91,100.0,91,14,15.4,26,28.6,27,29.7,24,26.4,51,56.0,2443
"Hebron School District","=""0670011""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hebron School District","=""0670011""",05,"N",108,108,100.0,108,16,14.8,17,15.7,45,41.7,30,27.8,75,69.4,2530
"Hebron School District","=""0670011""",06,"N",120,120,100.0,120,9,7.5,22,18.3,61,50.8,28,23.3,89,74.2,2566
"Highville Charter School District","=""2860013""",03,"N",40,40,100.0,40,13,32.5,"*","*",12,30.0,"*","*","*","*",2406
"Highville Charter School District","=""2860013""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",05,"N",40,40,100.0,40,15,37.5,12,30.0,7,17.5,6,15.0,13,32.5,2469
"Highville Charter School District","=""2860013""",06,"N","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Highville Charter School District","=""2860013""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",07,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",07,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Highville Charter School District","=""2860013""",08,"N",37,37,100.0,37,"*","*",20,54.1,9,24.3,"*","*","*","*",2547
"Integrated Day Charter School District","=""2640013""",03,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",03,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",04,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",04,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",06,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",06,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Integrated Day Charter School District","=""2640013""",07,"N",32,32,100.0,32,"*","*",8,25.0,14,43.8,"*","*","*","*",2573
"Integrated Day Charter School District","=""2640013""",08,"N",35,35,100.0,35,"*","*",10,28.6,15,42.9,"*","*","*","*",2562
