"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",7,"Eligible for Free Lunch",15,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",7,"Not Eligible for Free/Reduced Lunch",253,2577,2610,33,"47.8%","67.1%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",7,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",8,"Eligible for Free Lunch","*",2529,2560,30,"42.3%","62.6%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",8,"Not Eligible for Free/Reduced Lunch",252,2597,2627,30,"50.4%","66.4%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",4,"Not Eligible for Free/Reduced Lunch",55,2432,2505,73,"61.8%","86.3%"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",5,"Not Eligible for Free/Reduced Lunch",48,2515,2575,60,"68.8%","86.5%"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",4,"Not Eligible for Free/Reduced Lunch",63,2455,2515,60,"55.6%","80.6%"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",5,"Not Eligible for Free/Reduced Lunch",48,2515,2563,47,"54.2%","75.7%"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",4,"Eligible for Free Lunch","*",2400,2421,20,"13.6%","39.0%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",4,"Not Eligible for Free/Reduced Lunch",42,2454,2488,34,"35.7%","56.1%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",5,"Not Eligible for Free/Reduced Lunch",49,2444,2498,54,"36.7%","65.3%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",4,"Not Eligible for Free/Reduced Lunch","*",2462,2518,56,"56.0%","77.7%"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",5,"Not Eligible for Free/Reduced Lunch","*",2504,2556,52,"50.8%","74.6%"
"=""0510011""","Fairfield School District","=""0511611""","North Stratfield School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511611""","North Stratfield School",4,"Not Eligible for Free/Reduced Lunch",77,2458,2509,51,"50.6%","71.5%"
"=""0510011""","Fairfield School District","=""0511611""","North Stratfield School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511611""","North Stratfield School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511611""","North Stratfield School",5,"Not Eligible for Free/Reduced Lunch",71,2535,2571,37,"50.7%","72.6%"
"=""0510011""","Fairfield School District","=""0511611""","North Stratfield School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511811""","Osborn Hill School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511811""","Osborn Hill School",4,"Not Eligible for Free/Reduced Lunch",86,2461,2530,69,"70.9%","85.4%"
"=""0510011""","Fairfield School District","=""0511811""","Osborn Hill School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511811""","Osborn Hill School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511811""","Osborn Hill School",5,"Not Eligible for Free/Reduced Lunch","*",2514,2568,54,"52.4%","76.8%"
"=""0510011""","Fairfield School District","=""0511211""","Riverfield School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511211""","Riverfield School",4,"Not Eligible for Free/Reduced Lunch",75,2475,2554,78,"68.0%","89.9%"
"=""0510011""","Fairfield School District","=""0511211""","Riverfield School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511211""","Riverfield School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511211""","Riverfield School",5,"Not Eligible for Free/Reduced Lunch","*",2524,2589,65,"69.0%","93.2%"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",6,"Not Eligible for Free/Reduced Lunch",243,2571,2592,21,"44.4%","59.9%"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",7,"Eligible for Free Lunch",10,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",7,"Not Eligible for Free/Reduced Lunch",235,2595,2612,17,"40.9%","59.3%"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",8,"Not Eligible for Free/Reduced Lunch",250,2598,2624,26,"46.0%","63.1%"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511311""","Sherman School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511311""","Sherman School",4,"Not Eligible for Free/Reduced Lunch","*",2489,2552,63,"63.1%","84.7%"
"=""0510011""","Fairfield School District","=""0511311""","Sherman School",5,"Eligible for Free Lunch",7,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511311""","Sherman School",5,"Not Eligible for Free/Reduced Lunch",58,2525,2570,45,"56.9%","74.4%"
"=""0510011""","Fairfield School District","=""0511411""","Stratfield School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511411""","Stratfield School",4,"Not Eligible for Free/Reduced Lunch",74,2467,2509,43,"40.5%","69.8%"
"=""0510011""","Fairfield School District","=""0511411""","Stratfield School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511411""","Stratfield School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0511411""","Stratfield School",5,"Not Eligible for Free/Reduced Lunch",84,2504,2556,52,"48.8%","71.1%"
"=""0510011""","Fairfield School District","=""0511411""","Stratfield School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",6,"Eligible for Free Lunch",24,2457,2504,47,"58.3%","76.7%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",6,"Not Eligible for Free/Reduced Lunch",163,2552,2585,33,"47.9%","66.3%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",6,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",7,"Eligible for Free Lunch","*",2480,2518,39,"40.0%","62.6%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",7,"Not Eligible for Free/Reduced Lunch",206,2581,2614,33,"51.9%","68.8%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",8,"Eligible for Free Lunch",34,2518,2572,53,"61.8%","79.9%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",8,"Not Eligible for Free/Reduced Lunch",165,2595,2627,33,"52.1%","69.4%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",8,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520411""","East Farms School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520411""","East Farms School",4,"Not Eligible for Free/Reduced Lunch","*",2502,2585,83,"83.7%","100.0%"
"=""0520011""","Farmington School District","=""0525111""","Irving A. Robbins Middle School",7,"Eligible for Free Lunch","*",2543,2557,13,"32.1%","51.7%"
"=""0520011""","Farmington School District","=""0525111""","Irving A. Robbins Middle School",7,"Not Eligible for Free/Reduced Lunch",283,2588,2612,24,"42.0%","59.2%"
"=""0520011""","Farmington School District","=""0525111""","Irving A. Robbins Middle School",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0525111""","Irving A. Robbins Middle School",8,"Eligible for Free Lunch","*",2533,2551,18,"37.0%","54.0%"
"=""0520011""","Farmington School District","=""0525111""","Irving A. Robbins Middle School",8,"Not Eligible for Free/Reduced Lunch",245,2603,2640,37,"60.4%","75.6%"
"=""0520011""","Farmington School District","=""0525111""","Irving A. Robbins Middle School",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520211""","Noah Wallace School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520211""","Noah Wallace School",4,"Not Eligible for Free/Reduced Lunch",69,2467,2535,68,"60.9%","83.8%"
"=""0520011""","Farmington School District","=""0520211""","Noah Wallace School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520111""","Union School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520111""","Union School",4,"Not Eligible for Free/Reduced Lunch",56,2486,2541,55,"60.7%","78.5%"
"=""0520011""","Farmington School District","=""0520111""","Union School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520311""","West District School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520311""","West District School",4,"Not Eligible for Free/Reduced Lunch",59,2492,2549,56,"62.7%","79.6%"
"=""0520011""","Farmington School District","=""0520311""","West District School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520511""","West Woods Upper Elementary School",5,"Eligible for Free Lunch","*",2473,2501,28,"25.0%","51.6%"
"=""0520011""","Farmington School District","=""0520511""","West Woods Upper Elementary School",5,"Not Eligible for Free/Reduced Lunch",262,2537,2579,42,"54.6%","73.8%"
"=""0520011""","Farmington School District","=""0520511""","West Woods Upper Elementary School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District","=""0520511""","West Woods Upper Elementary School",6,"Eligible for Free Lunch","*",2488,2540,52,"54.8%","75.4%"
"=""0520011""","Farmington School District","=""0520511""","West Woods Upper Elementary School",6,"Not Eligible for Free/Reduced Lunch",289,2562,2597,34,"51.9%","71.2%"
"=""0520011""","Farmington School District","=""0520511""","West Woods Upper Elementary School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",7,"Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",8,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540211""","Buttonball Lane School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540211""","Buttonball Lane School",4,"Not Eligible for Free/Reduced Lunch",90,2489,2534,45,"54.4%","77.5%"
"=""0540011""","Glastonbury School District","=""0540211""","Buttonball Lane School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540211""","Buttonball Lane School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540211""","Buttonball Lane School",5,"Not Eligible for Free/Reduced Lunch",68,2526,2570,43,"52.9%","75.8%"
"=""0540011""","Glastonbury School District","=""0540211""","Buttonball Lane School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540311""","Eastbury School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540311""","Eastbury School",4,"Not Eligible for Free/Reduced Lunch","*",2500,2552,53,"57.4%","79.5%"
"=""0540011""","Glastonbury School District","=""0540311""","Eastbury School",5,"Not Eligible for Free/Reduced Lunch",39,2547,2597,51,"64.1%","84.1%"
"=""0540011""","Glastonbury School District","=""0540811""","Gideon Welles School",6,"Eligible for Free Lunch",35,2496,2537,41,"48.6%","67.1%"
"=""0540011""","Glastonbury School District","=""0540811""","Gideon Welles School",6,"Not Eligible for Free/Reduced Lunch",418,2572,2610,39,"61.5%","77.1%"
"=""0540011""","Glastonbury School District","=""0540811""","Gideon Welles School",6,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540411""","Hebron Avenue School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540411""","Hebron Avenue School",4,"Not Eligible for Free/Reduced Lunch",59,2495,2550,55,"55.9%","78.4%"
"=""0540011""","Glastonbury School District","=""0540411""","Hebron Avenue School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540411""","Hebron Avenue School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540411""","Hebron Avenue School",5,"Not Eligible for Free/Reduced Lunch",74,2565,2593,28,"59.5%","73.4%"
"=""0540011""","Glastonbury School District","=""0540411""","Hebron Avenue School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540611""","Hopewell School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540611""","Hopewell School",4,"Not Eligible for Free/Reduced Lunch",55,2493,2544,51,"58.2%","79.0%"
"=""0540011""","Glastonbury School District","=""0540611""","Hopewell School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540611""","Hopewell School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540611""","Hopewell School",5,"Not Eligible for Free/Reduced Lunch",72,2540,2587,47,"59.7%","81.4%"
"=""0540011""","Glastonbury School District","=""0540611""","Hopewell School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540711""","Naubuc School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540711""","Naubuc School",4,"Not Eligible for Free/Reduced Lunch",45,2469,2507,39,"35.6%","64.4%"
"=""0540011""","Glastonbury School District","=""0540711""","Naubuc School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540711""","Naubuc School",5,"Eligible for Free Lunch","*",2475,2511,36,"20.8%","52.9%"
"=""0540011""","Glastonbury School District","=""0540711""","Naubuc School",5,"Not Eligible for Free/Reduced Lunch",41,2530,2563,34,"46.3%","67.8%"
"=""0540011""","Glastonbury School District","=""0540711""","Naubuc School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540911""","Nayaug Elementary School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540911""","Nayaug Elementary School",4,"Not Eligible for Free/Reduced Lunch",76,2498,2545,47,"56.6%","75.9%"
"=""0540011""","Glastonbury School District","=""0540911""","Nayaug Elementary School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540911""","Nayaug Elementary School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540911""","Nayaug Elementary School",5,"Not Eligible for Free/Reduced Lunch",83,2547,2607,61,"72.3%","90.4%"
"=""0540011""","Glastonbury School District","=""0540911""","Nayaug Elementary School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0545211""","Smith Middle School",7,"Eligible for Free Lunch",31,2516,2530,14,"29.0%","42.3%"
"=""0540011""","Glastonbury School District","=""0545211""","Smith Middle School",7,"Not Eligible for Free/Reduced Lunch",456,2599,2612,12,"39.7%","53.6%"
"=""0540011""","Glastonbury School District","=""0545211""","Smith Middle School",7,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0545211""","Smith Middle School",8,"Eligible for Free Lunch",33,2545,2556,11,"30.3%","47.9%"
"=""0540011""","Glastonbury School District","=""0545211""","Smith Middle School",8,"Not Eligible for Free/Reduced Lunch",461,2608,2632,24,"49.9%","66.4%"
"=""0540011""","Glastonbury School District","=""0545211""","Smith Middle School",8,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0560011""","Granby School District","=""0565111""","Granby Memorial Middle School",7,"Eligible for Free Lunch",13,"*","*","*","*","*"
"=""0560011""","Granby School District","=""0565111""","Granby Memorial Middle School",7,"Not Eligible for Free/Reduced Lunch",124,2579,2613,34,"49.2%","67.9%"
"=""0560011""","Granby School District","=""0565111""","Granby Memorial Middle School",7,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0560011""","Granby School District","=""0565111""","Granby Memorial Middle School",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District","=""0565111""","Granby Memorial Middle School",8,"Not Eligible for Free/Reduced Lunch",135,2586,2622,36,"56.3%","71.7%"
"=""0560011""","Granby School District","=""0565111""","Granby Memorial Middle School",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",4,"Not Eligible for Free/Reduced Lunch",54,2481,2548,67,"68.5%","91.7%"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",5,"Eligible for Free Lunch",6,"*","*","*","*","*"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",5,"Not Eligible for Free/Reduced Lunch",52,2540,2571,31,"55.8%","70.3%"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",6,"Eligible for Free Lunch",7,"*","*","*","*","*"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",6,"Not Eligible for Free/Reduced Lunch",76,2580,2625,45,"63.2%","81.6%"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",4,"Not Eligible for Free/Reduced Lunch",63,2447,2544,97,"79.4%","96.8%"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",5,"Not Eligible for Free/Reduced Lunch",54,2504,2573,69,"64.8%","89.3%"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",6,"Not Eligible for Free/Reduced Lunch",55,2546,2598,52,"69.1%","82.7%"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District","=""2940113""","Great Oaks Charter School",6,"Eligible for Free Lunch",75,2400,2432,32,"33.3%","52.0%"
"=""2940013""","Great Oaks Charter School District","=""2940113""","Great Oaks Charter School",6,"Not Eligible for Free/Reduced Lunch",16,"*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District","=""2940113""","Great Oaks Charter School",6,"Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District","=""2940113""","Great Oaks Charter School",7,"Eligible for Free Lunch",67,2434,2482,48,"44.8%","63.8%"
"=""2940013""","Great Oaks Charter School District","=""2940113""","Great Oaks Charter School",7,"Not Eligible for Free/Reduced Lunch",20,2442,2510,68,"55.0%","85.1%"
"=""2940013""","Great Oaks Charter School District","=""2940113""","Great Oaks Charter School",7,"Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",6,"Eligible for Free Lunch","*",2463,2509,46,"38.1%","65.6%"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",6,"Not Eligible for Free/Reduced Lunch",142,2552,2578,25,"45.1%","62.4%"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",7,"Eligible for Free Lunch",18,"*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",7,"Not Eligible for Free/Reduced Lunch",145,2582,2605,23,"40.0%","57.6%"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",7,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",8,"Not Eligible for Free/Reduced Lunch",159,2618,2630,12,"38.4%","52.6%"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0570211""","Cos Cob School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0570211""","Cos Cob School",4,"Not Eligible for Free/Reduced Lunch",61,2481,2533,52,"49.2%","72.9%"
"=""0570011""","Greenwich School District","=""0570211""","Cos Cob School",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0570211""","Cos Cob School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0570211""","Cos Cob School",5,"Not Eligible for Free/Reduced Lunch",62,2502,2555,53,"50.0%","72.6%"
"=""0570011""","Greenwich School District","=""0570211""","Cos Cob School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",6,"Not Eligible for Free/Reduced Lunch",250,2584,2607,23,"50.4%","66.7%"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",7,"Not Eligible for Free/Reduced Lunch",249,2603,2641,38,"60.2%","74.5%"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",8,"Not Eligible for Free/Reduced Lunch",239,2620,2652,31,"60.7%","75.4%"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0570411""","Glenville School",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0570411""","Glenville School",4,"Not Eligible for Free/Reduced Lunch","*",2460,2511,51,"51.6%","76.0%"
"=""0570011""","Greenwich School District","=""0570411""","Glenville School",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0570411""","Glenville School",5,"Not Eligible for Free/Reduced Lunch",66,2535,2585,49,"60.6%","83.4%"
"=""0570011""","Greenwich School District","=""0570411""","Glenville School",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0570011""","Greenwich School District","=""0570511""","Hamilton Avenue School",4,"Eligible for Free Lunch",26,2410,2444,34,"19.2%","52.5%"
