"Smarter Balanced Growth Report, 2015-16"
"All Districts, Special Education"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0150011""","Bridgeport School District","=""0153611""","Winthrop School",7,"Non-Special Education","*",2509,2553,44,"45.8%","68.4%"
"=""0150011""","Bridgeport School District","=""0153611""","Winthrop School",8,"Special Education",7,"*","*","*","*","*"
"=""0150011""","Bridgeport School District","=""0153611""","Winthrop School",8,"Non-Special Education",59,2554,2587,34,"45.8%","70.1%"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",4,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",5,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",6,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",7,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0179011""","Alternative Special Education Program (ASEP)",8,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",6,"Special Education",43,2414,2446,32,"34.9%","54.1%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",6,"Non-Special Education",166,2532,2561,29,"40.4%","63.2%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",7,"Special Education",45,2414,2437,22,"22.2%","51.7%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",7,"Non-Special Education",200,2532,2557,25,"38.0%","55.9%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",8,"Special Education",26,2446,2455,9,"19.2%","35.4%"
"=""0170011""","Bristol School District","=""0175111""","Chippens Hill Middle School",8,"Non-Special Education",180,2580,2593,12,"33.9%","52.3%"
"=""0170011""","Bristol School District","=""0173411""","Chms Goal",6,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0173411""","Chms Goal",7,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0173411""","Chms Goal",8,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170311""","Edgewood School",4,"Special Education",6,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170311""","Edgewood School",4,"Non-Special Education",46,2443,2504,61,"54.3%","82.7%"
"=""0170011""","Bristol School District","=""0170311""","Edgewood School",5,"Special Education",10,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170311""","Edgewood School",5,"Non-Special Education",53,2513,2551,38,"39.6%","68.2%"
"=""0170011""","Bristol School District","=""0171411""","Ellen P. Hubbell School",4,"Special Education",6,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0171411""","Ellen P. Hubbell School",4,"Non-Special Education",44,2433,2490,57,"52.3%","75.2%"
"=""0170011""","Bristol School District","=""0171411""","Ellen P. Hubbell School",5,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0171411""","Ellen P. Hubbell School",5,"Non-Special Education","*",2511,2539,28,"35.2%","51.7%"
"=""0170011""","Bristol School District","=""0170911""","Greene-Hills GOAL",7,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170911""","Greene-Hills GOAL",8,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",4,"Special Education",9,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",4,"Non-Special Education",60,2425,2479,54,"41.7%","69.3%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",5,"Special Education",21,2345,2404,59,"42.9%","75.6%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",5,"Non-Special Education",89,2475,2521,46,"39.3%","67.4%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",6,"Special Education",15,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",6,"Non-Special Education",72,2514,2535,21,"37.5%","54.2%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",7,"Special Education",14,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",7,"Non-Special Education",76,2546,2593,46,"52.6%","72.0%"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",8,"Special Education",14,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0170511""","Greene-Hills School",8,"Non-Special Education",69,2547,2581,34,"47.8%","65.0%"
"=""0170011""","Bristol School District","=""0171911""","Ivy Drive School",4,"Special Education",10,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0171911""","Ivy Drive School",4,"Non-Special Education",54,2448,2521,73,"61.1%","80.3%"
"=""0170011""","Bristol School District","=""0171911""","Ivy Drive School",5,"Special Education",14,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0171911""","Ivy Drive School",5,"Non-Special Education",54,2530,2551,21,"35.2%","56.4%"
"=""0170011""","Bristol School District","=""0171711""","Mountain View School",4,"Special Education",8,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0171711""","Mountain View School",4,"Non-Special Education",51,2462,2512,50,"51.0%","71.5%"
"=""0170011""","Bristol School District","=""0171711""","Mountain View School",5,"Special Education",14,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0171711""","Mountain View School",5,"Non-Special Education",44,2476,2513,38,"36.4%","59.6%"
"=""0170011""","Bristol School District","=""0172811""","Northeast MS/GOAL",7,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0172811""","Northeast MS/GOAL",8,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0175211""","Northeast Middle School",6,"Special Education",17,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0175211""","Northeast Middle School",6,"Non-Special Education",113,2523,2561,39,"46.9%","70.3%"
"=""0170011""","Bristol School District","=""0175211""","Northeast Middle School",7,"Special Education",20,2465,2511,46,"35.0%","62.1%"
"=""0170011""","Bristol School District","=""0175211""","Northeast Middle School",7,"Non-Special Education",121,2541,2595,54,"57.9%","79.9%"
"=""0170011""","Bristol School District","=""0175211""","Northeast Middle School",8,"Special Education",17,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0175211""","Northeast Middle School",8,"Non-Special Education",107,2583,2610,26,"43.0%","57.5%"
"=""0170011""","Bristol School District","=""0173111""","South Side GOAL",5,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0171111""","South Side School",4,"Special Education",8,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0171111""","South Side School",4,"Non-Special Education",47,2448,2505,57,"46.8%","75.8%"
"=""0170011""","Bristol School District","=""0171111""","South Side School",5,"Special Education",7,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0171111""","South Side School",5,"Non-Special Education",63,2501,2546,45,"39.7%","67.6%"
"=""0170011""","Bristol School District","=""0173211""","Stafford Autism",4,"Special Education","*","*","*","*","*","*"
"=""0170011""","Bristol School District","=""0171211""","Stafford School",4,"Special Education",12,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0171211""","Stafford School",4,"Non-Special Education",60,2456,2497,40,"35.0%","62.8%"
"=""0170011""","Bristol School District","=""0171211""","Stafford School",5,"Special Education",6,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0171211""","Stafford School",5,"Non-Special Education",63,2466,2521,55,"46.0%","72.0%"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",4,"Special Education",19,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",4,"Non-Special Education",73,2429,2477,48,"43.8%","68.7%"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",5,"Special Education",15,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",5,"Non-Special Education",93,2467,2534,68,"60.2%","81.7%"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",6,"Special Education",22,2423,2466,42,"40.9%","62.8%"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",6,"Non-Special Education",68,2511,2547,36,"42.6%","65.7%"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",7,"Special Education",16,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",7,"Non-Special Education",61,2534,2577,44,"44.3%","67.7%"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",8,"Special Education",17,"*","*","*","*","*"
"=""0170011""","Bristol School District","=""0172011""","West Bristol School",8,"Non-Special Education",76,2569,2596,27,"42.1%","61.7%"
"=""0180011""","Brookfield School District","=""0180411""","Huckleberry Hill Elementary School",4,"Special Education",27,2382,2422,40,"33.3%","52.4%"
"=""0180011""","Brookfield School District","=""0180411""","Huckleberry Hill Elementary School",4,"Non-Special Education",177,2482,2522,40,"37.3%","63.6%"
"=""0180011""","Brookfield School District","=""0185311""","Whisconier Middle School",5,"Special Education",15,"*","*","*","*","*"
"=""0180011""","Brookfield School District","=""0185311""","Whisconier Middle School",5,"Non-Special Education",153,2518,2560,42,"47.1%","66.4%"
"=""0180011""","Brookfield School District","=""0185311""","Whisconier Middle School",6,"Special Education",23,2432,2469,37,"39.1%","56.3%"
"=""0180011""","Brookfield School District","=""0185311""","Whisconier Middle School",6,"Non-Special Education",164,2554,2579,25,"46.3%","63.9%"
"=""0180011""","Brookfield School District","=""0185311""","Whisconier Middle School",7,"Special Education",24,2467,2502,35,"37.5%","56.2%"
"=""0180011""","Brookfield School District","=""0185311""","Whisconier Middle School",7,"Non-Special Education",192,2566,2597,31,"42.7%","62.7%"
"=""0180011""","Brookfield School District","=""0185311""","Whisconier Middle School",8,"Special Education",21,2491,2500,8,"33.3%","42.7%"
"=""0180011""","Brookfield School District","=""0185311""","Whisconier Middle School",8,"Non-Special Education",161,2608,2639,31,"53.4%","68.8%"
"=""0190011""","Brooklyn School District","=""0190111""","Brooklyn Elementary School",4,"Special Education",7,"*","*","*","*","*"
"=""0190011""","Brooklyn School District","=""0190111""","Brooklyn Elementary School",4,"Non-Special Education",65,2465,2536,70,"63.1%","86.4%"
"=""0190011""","Brooklyn School District","=""0195111""","Brooklyn Middle School",5,"Special Education",11,"*","*","*","*","*"
"=""0190011""","Brooklyn School District","=""0195111""","Brooklyn Middle School",5,"Non-Special Education",87,2525,2557,32,"36.8%","59.5%"
"=""0190011""","Brooklyn School District","=""0195111""","Brooklyn Middle School",6,"Special Education","*","*","*","*","*","*"
"=""0190011""","Brooklyn School District","=""0195111""","Brooklyn Middle School",6,"Non-Special Education","*",2525,2592,67,"70.4%","90.4%"
"=""0190011""","Brooklyn School District","=""0195111""","Brooklyn Middle School",7,"Special Education","*","*","*","*","*","*"
"=""0190011""","Brooklyn School District","=""0195111""","Brooklyn Middle School",7,"Non-Special Education","*",2585,2599,14,"37.0%","53.9%"
"=""0190011""","Brooklyn School District","=""0195111""","Brooklyn Middle School",8,"Special Education",8,"*","*","*","*","*"
"=""0190011""","Brooklyn School District","=""0195111""","Brooklyn Middle School",8,"Non-Special Education",95,2581,2614,33,"51.6%","67.1%"
"=""0210011""","Canaan School District","=""0210111""","Lee H. Kellogg School",4,"Non-Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District","=""0210111""","Lee H. Kellogg School",5,"Non-Special Education",8,"*","*","*","*","*"
"=""0210011""","Canaan School District","=""0210111""","Lee H. Kellogg School",6,"Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District","=""0210111""","Lee H. Kellogg School",6,"Non-Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District","=""0210111""","Lee H. Kellogg School",7,"Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District","=""0210111""","Lee H. Kellogg School",7,"Non-Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District","=""0210111""","Lee H. Kellogg School",8,"Special Education","*","*","*","*","*","*"
"=""0210011""","Canaan School District","=""0210111""","Lee H. Kellogg School",8,"Non-Special Education","*","*","*","*","*","*"
"=""0220011""","Canterbury School District","=""0220211""","Canterbury Elementary School",4,"Special Education","*","*","*","*","*","*"
"=""0220011""","Canterbury School District","=""0220211""","Canterbury Elementary School",4,"Non-Special Education","*",2447,2496,48,"42.9%","72.3%"
"=""0220011""","Canterbury School District","=""0225111""","Dr. Helen Baldwin Middle School",5,"Special Education",6,"*","*","*","*","*"
"=""0220011""","Canterbury School District","=""0225111""","Dr. Helen Baldwin Middle School",5,"Non-Special Education",44,2485,2535,50,"45.5%","72.4%"
"=""0220011""","Canterbury School District","=""0225111""","Dr. Helen Baldwin Middle School",6,"Special Education","*","*","*","*","*","*"
"=""0220011""","Canterbury School District","=""0225111""","Dr. Helen Baldwin Middle School",6,"Non-Special Education","*",2503,2554,52,"50.0%","72.5%"
"=""0220011""","Canterbury School District","=""0225111""","Dr. Helen Baldwin Middle School",7,"Special Education",7,"*","*","*","*","*"
"=""0220011""","Canterbury School District","=""0225111""","Dr. Helen Baldwin Middle School",7,"Non-Special Education",63,2514,2566,52,"57.1%","79.8%"
"=""0220011""","Canterbury School District","=""0225111""","Dr. Helen Baldwin Middle School",8,"Special Education","*","*","*","*","*","*"
"=""0220011""","Canterbury School District","=""0225111""","Dr. Helen Baldwin Middle School",8,"Non-Special Education","*",2580,2586,5,"29.1%","41.4%"
"=""0230011""","Canton School District","=""0230311""","Canton Intermediate School",4,"Special Education",11,"*","*","*","*","*"
"=""0230011""","Canton School District","=""0230311""","Canton Intermediate School",4,"Non-Special Education",101,2492,2536,44,"51.5%","71.2%"
"=""0230011""","Canton School District","=""0230311""","Canton Intermediate School",5,"Special Education",13,"*","*","*","*","*"
"=""0230011""","Canton School District","=""0230311""","Canton Intermediate School",5,"Non-Special Education",116,2524,2570,46,"52.6%","73.8%"
"=""0230011""","Canton School District","=""0230311""","Canton Intermediate School",6,"Special Education",12,"*","*","*","*","*"
"=""0230011""","Canton School District","=""0230311""","Canton Intermediate School",6,"Non-Special Education",119,2557,2601,44,"57.1%","77.8%"
"=""0230011""","Canton School District","=""0235111""","Canton Middle School",7,"Special Education",16,"*","*","*","*","*"
"=""0230011""","Canton School District","=""0235111""","Canton Middle School",7,"Non-Special Education",119,2592,2619,28,"51.3%","68.1%"
"=""0230011""","Canton School District","=""0235111""","Canton Middle School",8,"Special Education",20,2494,2537,43,"50.0%","67.5%"
"=""0230011""","Canton School District","=""0235111""","Canton Middle School",8,"Non-Special Education",115,2601,2635,34,"57.4%","73.8%"
"=""2970013""","Capital Preparatory Harbor School Inc. District","=""2970113""","Capital Preparatory Harbor School Inc.",6,"Special Education","*","*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District","=""2970113""","Capital Preparatory Harbor School Inc.",6,"Non-Special Education","*",2442,2472,29,"33.3%","53.3%"
"=""2970013""","Capital Preparatory Harbor School Inc. District","=""2970113""","Capital Preparatory Harbor School Inc.",7,"Special Education","*","*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District","=""2970113""","Capital Preparatory Harbor School Inc.",7,"Non-Special Education","*",2487,2508,22,"30.0%","43.4%"
"=""2970013""","Capital Preparatory Harbor School Inc. District","=""2970113""","Capital Preparatory Harbor School Inc.",8,"Special Education","*","*","*","*","*","*"
"=""2970013""","Capital Preparatory Harbor School Inc. District","=""2970113""","Capital Preparatory Harbor School Inc.",8,"Non-Special Education","*",2488,2534,46,"44.8%","72.8%"
"=""2410014""","Capitol Region Education Council","=""2415114""","Academy of Aerospace and Engineering",6,"Special Education",14,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2415114""","Academy of Aerospace and Engineering",6,"Non-Special Education",103,2517,2540,23,"38.8%","57.3%"
"=""2410014""","Capitol Region Education Council","=""2415114""","Academy of Aerospace and Engineering",7,"Special Education",14,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2415114""","Academy of Aerospace and Engineering",7,"Non-Special Education",91,2539,2565,26,"33.0%","55.7%"
"=""2410014""","Capitol Region Education Council","=""2415114""","Academy of Aerospace and Engineering",8,"Special Education",12,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2415114""","Academy of Aerospace and Engineering",8,"Non-Special Education",93,2583,2598,14,"39.8%","53.3%"
"=""2410014""","Capitol Region Education Council","=""2418114""","Discovery Academy",4,"Special Education",6,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2418114""","Discovery Academy",4,"Non-Special Education",28,2477,2518,41,"32.1%","68.0%"
"=""2410014""","Capitol Region Education Council","=""2419214""","Farmington Valley Regional Diagnostic Center",7,"Special Education","*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2419214""","Farmington Valley Regional Diagnostic Center",8,"Special Education","*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2410114""","Glastonbury/East Hartford Magnet School",4,"Special Education",11,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2410114""","Glastonbury/East Hartford Magnet School",4,"Non-Special Education",53,2451,2503,52,"43.4%","75.4%"
"=""2410014""","Capitol Region Education Council","=""2410114""","Glastonbury/East Hartford Magnet School",5,"Special Education",6,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2410114""","Glastonbury/East Hartford Magnet School",5,"Non-Special Education",57,2476,2536,60,"59.6%","79.7%"
"=""2410014""","Capitol Region Education Council","=""2415314""","Greater Hartford Academy of the Arts Magnet Middle",6,"Special Education",21,2396,2431,35,"38.1%","59.0%"
"=""2410014""","Capitol Region Education Council","=""2415314""","Greater Hartford Academy of the Arts Magnet Middle",6,"Non-Special Education",74,2500,2546,45,"47.3%","70.2%"
"=""2410014""","Capitol Region Education Council","=""2415314""","Greater Hartford Academy of the Arts Magnet Middle",7,"Special Education",16,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2415314""","Greater Hartford Academy of the Arts Magnet Middle",7,"Non-Special Education",87,2537,2571,34,"47.1%","66.1%"
"=""2410014""","Capitol Region Education Council","=""2415314""","Greater Hartford Academy of the Arts Magnet Middle",8,"Special Education",17,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2415314""","Greater Hartford Academy of the Arts Magnet Middle",8,"Non-Special Education",81,2562,2596,34,"45.7%","62.5%"
"=""2410014""","Capitol Region Education Council","=""2410414""","International Magnet School for Global Citizenship",4,"Special Education",7,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2410414""","International Magnet School for Global Citizenship",4,"Non-Special Education",54,2409,2463,54,"44.4%","71.1%"
"=""2410014""","Capitol Region Education Council","=""2410414""","International Magnet School for Global Citizenship",5,"Special Education","*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2410414""","International Magnet School for Global Citizenship",5,"Non-Special Education","*",2480,2524,44,"46.3%","70.0%"
"=""2410014""","Capitol Region Education Council","=""2419014""","John J. Allison Polaris Center",8,"Special Education","*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2416514""","Medical Professions and Teacher Preparation Academy",6,"Special Education","*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2416514""","Medical Professions and Teacher Preparation Academy",6,"Non-Special Education","*",2474,2491,17,"27.5%","44.0%"
"=""2410014""","Capitol Region Education Council","=""2416514""","Medical Professions and Teacher Preparation Academy",7,"Special Education",9,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2416514""","Medical Professions and Teacher Preparation Academy",7,"Non-Special Education",82,2482,2528,47,"34.1%","62.7%"
"=""2410014""","Capitol Region Education Council","=""2416514""","Medical Professions and Teacher Preparation Academy",8,"Special Education","*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2416514""","Medical Professions and Teacher Preparation Academy",8,"Non-Special Education","*",2532,2583,52,"60.7%","81.5%"
"=""2410014""","Capitol Region Education Council","=""2416114""","Metropolitan Learning Center for Global and International Studies",6,"Special Education",14,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2416114""","Metropolitan Learning Center for Global and International Studies",6,"Non-Special Education",75,2499,2538,39,"46.7%","67.5%"
"=""2410014""","Capitol Region Education Council","=""2416114""","Metropolitan Learning Center for Global and International Studies",7,"Special Education",16,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2416114""","Metropolitan Learning Center for Global and International Studies",7,"Non-Special Education",86,2543,2571,29,"43.0%","59.9%"
"=""2410014""","Capitol Region Education Council","=""2416114""","Metropolitan Learning Center for Global and International Studies",8,"Special Education",7,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2416114""","Metropolitan Learning Center for Global and International Studies",8,"Non-Special Education",97,2549,2579,30,"49.5%","67.6%"
"=""2410014""","Capitol Region Education Council","=""2413114""","Montessori Magnet School",4,"Special Education",8,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2413114""","Montessori Magnet School",4,"Non-Special Education",33,2436,2480,44,"42.4%","67.6%"
"=""2410014""","Capitol Region Education Council","=""2413114""","Montessori Magnet School",5,"Special Education",11,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2413114""","Montessori Magnet School",5,"Non-Special Education",32,2493,2545,52,"50.0%","71.4%"
"=""2410014""","Capitol Region Education Council","=""2413114""","Montessori Magnet School",6,"Special Education","*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2413114""","Montessori Magnet School",6,"Non-Special Education","*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2410514""","Museum Academy",4,"Special Education","*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2410514""","Museum Academy",4,"Non-Special Education","*",2431,2484,53,"43.2%","72.7%"
"=""2410014""","Capitol Region Education Council","=""2410514""","Museum Academy",5,"Special Education",6,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2410514""","Museum Academy",5,"Non-Special Education",31,2443,2498,55,"35.5%","66.3%"
"=""2410014""","Capitol Region Education Council","=""2415214""","Public Safety Academy",6,"Special Education","*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2415214""","Public Safety Academy",6,"Non-Special Education","*",2475,2501,26,"33.3%","53.5%"
"=""2410014""","Capitol Region Education Council","=""2415214""","Public Safety Academy",7,"Special Education",8,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2415214""","Public Safety Academy",7,"Non-Special Education",45,2461,2516,56,"55.6%","75.9%"
"=""2410014""","Capitol Region Education Council","=""2415214""","Public Safety Academy",8,"Special Education",7,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2415214""","Public Safety Academy",8,"Non-Special Education",45,2525,2554,29,"40.0%","57.0%"
"=""2410014""","Capitol Region Education Council","=""2410314""","Reggio Magnet School of the Arts",4,"Special Education",7,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2410314""","Reggio Magnet School of the Arts",4,"Non-Special Education",44,2432,2477,45,"34.1%","72.2%"
"=""2410014""","Capitol Region Education Council","=""2410314""","Reggio Magnet School of the Arts",5,"Special Education",19,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2410314""","Reggio Magnet School of the Arts",5,"Non-Special Education",33,2471,2520,50,"54.5%","72.4%"
"=""2410014""","Capitol Region Education Council","=""2419314""","River Street School",5,"Special Education","*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2411214""","Soundbridge @ Museum Academy",4,"Special Education","*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2411214""","Soundbridge @ Museum Academy",5,"Special Education","*","*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School",6,"Special Education",17,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School",6,"Non-Special Education",192,2501,2509,8,"27.6%","44.7%"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School",7,"Special Education",24,2431,2450,20,"16.7%","33.8%"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School",7,"Non-Special Education",192,2538,2566,28,"42.2%","62.0%"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School",8,"Special Education",24,2485,2503,18,"16.7%","41.8%"
"=""2410014""","Capitol Region Education Council","=""2415014""","Two Rivers Magnet Middle School",8,"Non-Special Education",173,2559,2580,21,"39.3%","57.5%"
"=""2410014""","Capitol Region Education Council","=""2410214""","University of Hartford Magnet School",4,"Special Education",11,"*","*","*","*","*"
"=""2410014""","Capitol Region Education Council","=""2410214""","University of Hartford Magnet School",4,"Non-Special Education",44,2447,2530,83,"63.6%","85.2%"
"=""2410014""","Capitol Region Education Council","=""2410214""","University of Hartford Magnet School",5,"Special Education",20,2384,2443,59,"30.0%","56.4%"
"=""2410014""","Capitol Region Education Council","=""2410214""","University of Hartford Magnet School",5,"Non-Special Education",36,2466,2537,71,"61.1%","81.7%"
"=""0240011""","Chaplin School District","=""0240211""","Chaplin Elementary School",4,"Non-Special Education",13,"*","*","*","*","*"
"=""0240011""","Chaplin School District","=""0240211""","Chaplin Elementary School",5,"Special Education","*","*","*","*","*","*"
"=""0240011""","Chaplin School District","=""0240211""","Chaplin Elementary School",5,"Non-Special Education","*","*","*","*","*","*"
"=""0240011""","Chaplin School District","=""0240211""","Chaplin Elementary School",6,"Special Education",7,"*","*","*","*","*"
"=""0240011""","Chaplin School District","=""0240211""","Chaplin Elementary School",6,"Non-Special Education",7,"*","*","*","*","*"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School",4,"Special Education","*","*","*","*","*","*"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School",4,"Non-Special Education","*",2465,2555,90,"69.4%","90.5%"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School",5,"Special Education","*","*","*","*","*","*"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School",5,"Non-Special Education","*",2534,2592,57,"66.0%","83.8%"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School",6,"Special Education",6,"*","*","*","*","*"
"=""0250011""","Cheshire School District","=""0250111""","Chapman School",6,"Non-Special Education",54,2573,2612,39,"64.8%","79.0%"
"=""0250011""","Cheshire School District","=""0255111""","Dodd Middle School",7,"Special Education",42,2476,2504,27,"35.7%","57.6%"
"=""0250011""","Cheshire School District","=""0255111""","Dodd Middle School",7,"Non-Special Education",311,2602,2619,17,"39.5%","55.5%"
"=""0250011""","Cheshire School District","=""0255111""","Dodd Middle School",8,"Special Education",24,2500,2516,17,"37.5%","52.1%"
"=""0250011""","Cheshire School District","=""0255111""","Dodd Middle School",8,"Non-Special Education",320,2612,2632,20,"46.6%","61.5%"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School",4,"Special Education","*","*","*","*","*","*"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School",4,"Non-Special Education","*",2472,2536,64,"65.4%","84.7%"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School",5,"Special Education",14,"*","*","*","*","*"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School",5,"Non-Special Education",76,2537,2587,49,"63.2%","84.9%"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School",6,"Special Education",6,"*","*","*","*","*"
"=""0250011""","Cheshire School District","=""0250611""","Doolittle School",6,"Non-Special Education",93,2570,2598,28,"51.6%","65.0%"
"=""0250011""","Cheshire School District","=""0250411""","Highland School",4,"Special Education",10,"*","*","*","*","*"
"=""0250011""","Cheshire School District","=""0250411""","Highland School",4,"Non-Special Education",96,2499,2548,49,"56.3%","74.2%"
"=""0250011""","Cheshire School District","=""0250411""","Highland School",5,"Special Education",9,"*","*","*","*","*"
"=""0250011""","Cheshire School District","=""0250411""","Highland School",5,"Non-Special Education",116,2542,2593,51,"62.1%","84.2%"
