"Smarter Balanced Growth Report, 2015-16"
"All Districts, All Students"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0480011""","Ellington School District","=""0480611""","Windermere School",4,"Math",89,2469,2537,68,"60.7%","89.0%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",4,"ELA",62,2417,2516,99,"75.8%","95.8%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",4,"Math",62,2457,2511,55,"50.0%","78.3%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",5,"ELA",66,2474,2513,38,"33.3%","60.3%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",5,"Math",66,2464,2489,25,"34.8%","54.9%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",6,"ELA",66,2472,2525,53,"54.5%","75.9%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",6,"Math",66,2467,2506,40,"50.0%","71.3%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",7,"ELA",58,2508,2547,39,"50.0%","69.8%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",7,"Math",58,2484,2503,18,"36.2%","54.3%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",8,"ELA",58,2537,2594,56,"60.3%","75.5%"
"=""2890013""","Elm City College Preparatory School District","=""2890113""","Elm City College Preparatory School",8,"Math",58,2541,2591,50,"62.1%","79.7%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",4,"ELA",107,2421,2493,72,"52.3%","81.1%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",4,"Math",107,2423,2500,77,"70.1%","96.2%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",5,"ELA",106,2465,2497,32,"29.2%","50.1%"
"=""0490011""","Enfield School District","=""0491311""","Edgar H. Parkman School",5,"Math",106,2470,2469,-1,"12.3%","29.7%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",4,"ELA",128,2441,2494,53,"46.9%","69.9%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",4,"Math",128,2426,2492,66,"62.5%","87.9%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",5,"ELA",124,2468,2537,68,"58.1%","81.6%"
"=""0490011""","Enfield School District","=""0491611""","Eli Whitney School",5,"Math",125,2484,2514,30,"36.8%","66.1%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",6,"ELA",310,2513,2529,16,"34.2%","52.7%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",6,"Math",309,2500,2531,32,"40.8%","66.3%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",7,"ELA",356,2515,2553,39,"41.9%","64.5%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",7,"Math",353,2524,2532,8,"22.4%","42.0%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",8,"ELA",325,2539,2582,43,"52.3%","70.7%"
"=""0490011""","Enfield School District","=""0495211""","John F. Kennedy Middle School",8,"Math",323,2526,2538,12,"30.7%","49.7%"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)",4,"ELA","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)",4,"Math","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)",5,"ELA","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0490711""","Prudence Crandall - Educational Counseling Program (ECP)",5,"Math","*","*","*","*","*","*"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",4,"ELA",110,2441,2496,55,"44.5%","70.3%"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",4,"Math",110,2438,2475,37,"25.5%","60.7%"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",5,"ELA",133,2472,2537,65,"53.4%","79.8%"
"=""0490011""","Enfield School District","=""0491511""","Prudence Crandall School",5,"Math",133,2471,2499,28,"29.3%","59.9%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",4,"ELA",52,2474,2523,49,"55.8%","72.4%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",4,"Math",53,2462,2508,46,"43.4%","76.1%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",5,"ELA",51,2517,2560,43,"49.0%","74.1%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",5,"Math",51,2495,2549,54,"68.6%","90.5%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",6,"ELA",78,2584,2603,19,"50.0%","66.3%"
"=""0500011""","Essex School District","=""0500111""","Essex Elementary School",6,"Math",78,2542,2586,44,"62.8%","80.6%"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",4,"ELA",62,2487,2551,64,"69.4%","89.6%"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",4,"Math",62,2481,2535,54,"61.3%","83.9%"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",5,"ELA",66,2523,2578,55,"60.6%","81.0%"
"=""0510011""","Fairfield School District","=""0510211""","Burr Elementary School",5,"Math",66,2519,2565,46,"57.6%","84.6%"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School",4,"ELA",59,2453,2538,84,"76.3%","96.0%"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School",4,"Math",59,2460,2527,68,"61.0%","89.7%"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School",5,"ELA",45,2562,2603,41,"57.8%","77.9%"
"=""0510011""","Fairfield School District","=""0510111""","Dwight Elementary School",5,"Math",45,2530,2568,38,"55.6%","78.6%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",6,"ELA",273,2561,2583,21,"39.9%","60.3%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",6,"Math",271,2543,2578,34,"51.3%","71.7%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",7,"ELA",275,2569,2603,34,"47.6%","67.2%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",7,"Math",274,2577,2592,14,"38.3%","52.6%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",8,"ELA",283,2590,2620,30,"49.8%","66.0%"
"=""0510011""","Fairfield School District","=""0515211""","Fairfield Woods Middle School",8,"Math",281,2582,2610,28,"50.9%","69.3%"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",4,"ELA",69,2426,2499,74,"59.4%","86.1%"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",4,"Math",69,2433,2487,54,"47.8%","73.7%"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",5,"ELA",55,2509,2569,60,"67.3%","86.7%"
"=""0510011""","Fairfield School District","=""0510411""","Holland Hill School",5,"Math",54,2507,2550,43,"57.4%","79.0%"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",4,"ELA",71,2448,2511,63,"56.3%","80.7%"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",4,"Math",71,2452,2512,61,"49.3%","85.0%"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",5,"ELA",54,2510,2557,47,"50.0%","72.8%"
"=""0510011""","Fairfield School District","=""0511711""","Jennings School",5,"Math",54,2506,2558,52,"66.7%","88.7%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",4,"ELA",66,2435,2464,29,"28.8%","50.2%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",4,"Math",68,2420,2481,61,"45.6%","82.7%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",5,"ELA",70,2438,2489,51,"37.1%","64.6%"
"=""0510011""","Fairfield School District","=""0510611""","McKinley School",5,"Math",70,2452,2506,54,"67.1%","90.4%"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",4,"ELA",86,2460,2516,56,"54.7%","77.8%"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",4,"Math",86,2462,2517,55,"58.1%","80.0%"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",5,"ELA",63,2499,2549,50,"49.2%","72.4%"
"=""0510011""","Fairfield School District","=""0510711""","Mill Hill School",5,"Math",63,2496,2527,32,"39.7%","63.1%"
"=""0510011""","Fairfield School District","=""0511611""","North Stratfield School",4,"ELA",80,2456,2507,51,"50.0%","71.6%"
"=""0510011""","Fairfield School District","=""0511611""","North Stratfield School",4,"Math",80,2450,2509,59,"55.0%","82.1%"
"=""0510011""","Fairfield School District","=""0511611""","North Stratfield School",5,"ELA",78,2527,2563,36,"47.4%","70.3%"
"=""0510011""","Fairfield School District","=""0511611""","North Stratfield School",5,"Math",78,2506,2528,22,"33.3%","56.0%"
"=""0510011""","Fairfield School District","=""0511811""","Osborn Hill School",4,"ELA",91,2457,2524,67,"69.2%","83.4%"
"=""0510011""","Fairfield School District","=""0511811""","Osborn Hill School",4,"Math",91,2459,2505,46,"38.5%","74.8%"
"=""0510011""","Fairfield School District","=""0511811""","Osborn Hill School",5,"ELA",85,2512,2567,55,"52.9%","77.1%"
"=""0510011""","Fairfield School District","=""0511811""","Osborn Hill School",5,"Math",85,2512,2556,44,"55.3%","79.1%"
"=""0510011""","Fairfield School District","=""0511211""","Riverfield School",4,"ELA",80,2472,2550,78,"67.5%","90.1%"
"=""0510011""","Fairfield School District","=""0511211""","Riverfield School",4,"Math",80,2460,2529,69,"57.5%","91.5%"
"=""0510011""","Fairfield School District","=""0511211""","Riverfield School",5,"ELA",60,2525,2587,63,"68.3%","91.7%"
"=""0510011""","Fairfield School District","=""0511211""","Riverfield School",5,"Math",60,2519,2564,46,"66.7%","89.0%"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",6,"ELA",253,2570,2592,21,"44.3%","59.7%"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",6,"Math",253,2554,2588,34,"45.5%","68.6%"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",7,"ELA",245,2592,2609,17,"40.4%","58.8%"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",7,"Math",245,2580,2600,19,"44.5%","60.5%"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",8,"ELA",266,2596,2620,24,"45.9%","62.7%"
"=""0510011""","Fairfield School District","=""0515311""","Roger Ludlowe Middle School",8,"Math",266,2590,2640,50,"67.7%","83.9%"
"=""0510011""","Fairfield School District","=""0511311""","Sherman School",4,"ELA",87,2485,2550,65,"63.2%","85.4%"
"=""0510011""","Fairfield School District","=""0511311""","Sherman School",4,"Math",87,2466,2524,58,"54.0%","81.9%"
"=""0510011""","Fairfield School District","=""0511311""","Sherman School",5,"ELA",65,2525,2565,40,"53.8%","70.5%"
"=""0510011""","Fairfield School District","=""0511311""","Sherman School",5,"Math",65,2516,2560,44,"64.6%","81.9%"
"=""0510011""","Fairfield School District","=""0511411""","Stratfield School",4,"ELA",76,2464,2508,44,"42.1%","70.8%"
"=""0510011""","Fairfield School District","=""0511411""","Stratfield School",4,"Math",76,2463,2506,43,"36.8%","68.4%"
"=""0510011""","Fairfield School District","=""0511411""","Stratfield School",5,"ELA",89,2498,2551,53,"49.4%","71.9%"
"=""0510011""","Fairfield School District","=""0511411""","Stratfield School",5,"Math",89,2483,2526,43,"56.2%","77.8%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",6,"ELA",193,2540,2575,35,"49.7%","67.8%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",6,"Math",193,2531,2562,30,"43.0%","66.2%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",7,"ELA",240,2567,2601,34,"50.8%","68.4%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",7,"Math",236,2557,2569,12,"35.6%","53.5%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",8,"ELA",208,2578,2613,36,"52.4%","70.8%"
"=""0510011""","Fairfield School District","=""0515111""","Tomlinson Middle School",8,"Math",207,2569,2576,7,"33.3%","47.2%"
"=""0520011""","Farmington School District","=""0520411""","East Farms School",4,"ELA",90,2502,2581,79,"80.0%","97.0%"
"=""0520011""","Farmington School District","=""0520411""","East Farms School",4,"Math",94,2494,2564,70,"76.6%","94.2%"
"=""0520011""","Farmington School District","=""0525111""","Irving A. Robbins Middle School",7,"ELA",313,2585,2608,23,"41.5%","58.8%"
"=""0520011""","Farmington School District","=""0525111""","Irving A. Robbins Middle School",7,"Math",314,2575,2617,42,"65.6%","82.8%"
"=""0520011""","Farmington School District","=""0525111""","Irving A. Robbins Middle School",8,"ELA",275,2596,2630,34,"57.8%","73.1%"
"=""0520011""","Farmington School District","=""0525111""","Irving A. Robbins Middle School",8,"Math",277,2602,2644,42,"68.2%","82.4%"
"=""0520011""","Farmington School District","=""0520211""","Noah Wallace School",4,"ELA",76,2456,2523,68,"60.5%","81.9%"
"=""0520011""","Farmington School District","=""0520211""","Noah Wallace School",4,"Math",76,2458,2517,59,"53.9%","85.0%"
"=""0520011""","Farmington School District","=""0520111""","Union School",4,"ELA",71,2469,2523,54,"56.3%","76.6%"
"=""0520011""","Farmington School District","=""0520111""","Union School",4,"Math",71,2456,2519,63,"64.8%","88.9%"
"=""0520011""","Farmington School District","=""0520311""","West District School",4,"ELA",66,2490,2545,56,"60.6%","78.8%"
"=""0520011""","Farmington School District","=""0520311""","West District School",4,"Math",66,2481,2545,63,"62.1%","89.0%"
"=""0520011""","Farmington School District","=""0520511""","West Woods Upper Elementary School",5,"ELA",293,2531,2572,41,"52.2%","72.1%"
"=""0520011""","Farmington School District","=""0520511""","West Woods Upper Elementary School",5,"Math",293,2520,2561,41,"57.0%","79.1%"
"=""0520011""","Farmington School District","=""0520511""","West Woods Upper Elementary School",6,"ELA",325,2554,2590,36,"52.0%","71.6%"
"=""0520011""","Farmington School District","=""0520511""","West Woods Upper Elementary School",6,"Math",325,2524,2580,57,"67.7%","86.8%"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",4,"ELA",17,"*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",4,"Math",17,"*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",5,"ELA",14,"*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",5,"Math",14,"*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",6,"ELA",20,2528,2507,-21,"25.0%","32.5%"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",6,"Math",20,2486,2490,4,"15.0%","29.6%"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",7,"ELA",17,"*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",7,"Math",17,"*","*","*","*","*"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",8,"ELA",20,2579,2611,32,"40.0%","61.2%"
"=""0530011""","Franklin School District","=""0530111""","Franklin Elementary School",8,"Math",20,2530,2535,4,"35.0%","50.0%"
"=""0540011""","Glastonbury School District","=""0540211""","Buttonball Lane School",4,"ELA",97,2482,2527,45,"52.6%","76.1%"
"=""0540011""","Glastonbury School District","=""0540211""","Buttonball Lane School",4,"Math",97,2481,2539,58,"59.8%","87.3%"
"=""0540011""","Glastonbury School District","=""0540211""","Buttonball Lane School",5,"ELA",77,2520,2560,40,"49.4%","72.1%"
"=""0540011""","Glastonbury School District","=""0540211""","Buttonball Lane School",5,"Math",77,2510,2560,50,"59.7%","85.2%"
"=""0540011""","Glastonbury School District","=""0540311""","Eastbury School",4,"ELA",48,2499,2552,53,"56.3%","79.6%"
"=""0540011""","Glastonbury School District","=""0540311""","Eastbury School",4,"Math",48,2478,2535,57,"62.5%","86.7%"
"=""0540011""","Glastonbury School District","=""0540311""","Eastbury School",5,"ELA",39,2547,2597,51,"64.1%","84.1%"
"=""0540011""","Glastonbury School District","=""0540311""","Eastbury School",5,"Math",39,2529,2582,53,"74.4%","91.8%"
"=""0540011""","Glastonbury School District","=""0540811""","Gideon Welles School",6,"ELA",459,2565,2603,39,"59.9%","75.9%"
"=""0540011""","Glastonbury School District","=""0540811""","Gideon Welles School",6,"Math",457,2564,2607,42,"62.1%","80.5%"
"=""0540011""","Glastonbury School District","=""0540411""","Hebron Avenue School",4,"ELA",62,2493,2548,55,"54.8%","78.3%"
"=""0540011""","Glastonbury School District","=""0540411""","Hebron Avenue School",4,"Math",62,2503,2528,26,"29.0%","52.3%"
"=""0540011""","Glastonbury School District","=""0540411""","Hebron Avenue School",5,"ELA",76,2566,2595,29,"60.5%","74.3%"
"=""0540011""","Glastonbury School District","=""0540411""","Hebron Avenue School",5,"Math",76,2552,2600,48,"73.7%","89.5%"
"=""0540011""","Glastonbury School District","=""0540611""","Hopewell School",4,"ELA",58,2489,2540,51,"56.9%","78.3%"
"=""0540011""","Glastonbury School District","=""0540611""","Hopewell School",4,"Math",58,2484,2539,55,"58.6%","84.8%"
"=""0540011""","Glastonbury School District","=""0540611""","Hopewell School",5,"ELA",75,2540,2587,47,"58.7%","81.5%"
"=""0540011""","Glastonbury School District","=""0540611""","Hopewell School",5,"Math",75,2520,2580,60,"72.0%","90.0%"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",4,"ELA","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",4,"Math","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",5,"ELA","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",5,"Math","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",6,"ELA","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",6,"Math","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",7,"ELA","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540111""","LINKS Academy",7,"Math","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District","=""0540711""","Naubuc School",4,"ELA",63,2458,2491,33,"34.9%","60.1%"
"=""0540011""","Glastonbury School District","=""0540711""","Naubuc School",4,"Math",63,2455,2497,41,"31.7%","67.6%"
"=""0540011""","Glastonbury School District","=""0540711""","Naubuc School",5,"ELA",67,2508,2543,36,"37.3%","63.1%"
"=""0540011""","Glastonbury School District","=""0540711""","Naubuc School",5,"Math",67,2501,2539,38,"47.8%","71.9%"
"=""0540011""","Glastonbury School District","=""0540911""","Nayaug Elementary School",4,"ELA",84,2491,2537,47,"54.8%","75.1%"
"=""0540011""","Glastonbury School District","=""0540911""","Nayaug Elementary School",4,"Math",83,2489,2538,49,"53.0%","77.1%"
"=""0540011""","Glastonbury School District","=""0540911""","Nayaug Elementary School",5,"ELA",91,2539,2601,62,"72.5%","90.2%"
"=""0540011""","Glastonbury School District","=""0540911""","Nayaug Elementary School",5,"Math",91,2547,2604,57,"79.1%","98.8%"
"=""0540011""","Glastonbury School District","=""0545211""","Smith Middle School",7,"ELA",498,2592,2604,12,"38.6%","52.5%"
"=""0540011""","Glastonbury School District","=""0545211""","Smith Middle School",7,"Math",499,2571,2605,33,"51.7%","71.9%"
"=""0540011""","Glastonbury School District","=""0545211""","Smith Middle School",8,"ELA",503,2603,2625,22,"48.3%","64.7%"
"=""0540011""","Glastonbury School District","=""0545211""","Smith Middle School",8,"Math",503,2599,2633,34,"58.6%","74.5%"
"=""0560011""","Granby School District","=""0565111""","Granby Memorial Middle School",7,"ELA",143,2570,2604,33,"46.2%","66.0%"
"=""0560011""","Granby School District","=""0565111""","Granby Memorial Middle School",7,"Math",143,2576,2593,17,"39.2%","56.9%"
"=""0560011""","Granby School District","=""0565111""","Granby Memorial Middle School",8,"ELA",150,2584,2620,36,"56.0%","71.4%"
"=""0560011""","Granby School District","=""0565111""","Granby Memorial Middle School",8,"Math",149,2583,2592,9,"42.3%","58.7%"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",4,"ELA",61,2475,2537,62,"62.3%","85.9%"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",4,"Math",61,2477,2512,35,"37.7%","65.3%"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",5,"ELA",58,2534,2565,31,"53.4%","69.4%"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",5,"Math",58,2520,2563,43,"46.6%","82.5%"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",6,"ELA",83,2576,2620,44,"60.2%","79.2%"
"=""0560011""","Granby School District","=""0560411""","Kelly Lane Primary School",6,"Math",83,2557,2611,54,"71.1%","89.8%"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",4,"ELA",67,2445,2539,94,"77.6%","94.5%"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",4,"Math",67,2451,2519,68,"70.1%","93.7%"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",5,"ELA",62,2502,2565,63,"59.7%","83.9%"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",5,"Math",62,2493,2548,55,"62.9%","85.0%"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",6,"ELA",63,2535,2590,55,"71.4%","84.4%"
"=""0560011""","Granby School District","=""0560311""","Wells Road Intermediate School",6,"Math",63,2515,2566,51,"61.9%","84.3%"
"=""2940013""","Great Oaks Charter School District","=""2940113""","Great Oaks Charter School",6,"ELA",101,2402,2430,28,"31.7%","50.4%"
"=""2940013""","Great Oaks Charter School District","=""2940113""","Great Oaks Charter School",6,"Math",101,2386,2431,45,"55.4%","69.2%"
"=""2940013""","Great Oaks Charter School District","=""2940113""","Great Oaks Charter School",7,"ELA",105,2434,2490,56,"48.6%","69.2%"
"=""2940013""","Great Oaks Charter School District","=""2940113""","Great Oaks Charter School",7,"Math",102,2428,2456,27,"34.3%","56.5%"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",6,"ELA",168,2539,2568,30,"45.2%","64.0%"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",6,"Math",170,2540,2538,-1,"28.2%","42.6%"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",7,"ELA",169,2571,2592,22,"39.6%","57.2%"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",7,"Math",170,2559,2580,21,"45.3%","62.4%"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",8,"ELA",176,2611,2624,13,"36.9%","52.2%"
"=""0570011""","Greenwich School District","=""0575111""","Central Middle School",8,"Math",176,2594,2609,16,"43.8%","57.2%"
"=""0570011""","Greenwich School District","=""0570211""","Cos Cob School",4,"ELA",67,2476,2525,49,"46.3%","69.6%"
"=""0570011""","Greenwich School District","=""0570211""","Cos Cob School",4,"Math",68,2465,2510,45,"44.1%","72.8%"
"=""0570011""","Greenwich School District","=""0570211""","Cos Cob School",5,"ELA",67,2504,2556,52,"49.3%","71.6%"
"=""0570011""","Greenwich School District","=""0570211""","Cos Cob School",5,"Math",70,2481,2532,51,"65.7%","86.2%"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",6,"ELA",258,2582,2605,23,"50.4%","67.0%"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",6,"Math",261,2576,2615,39,"63.2%","80.1%"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",7,"ELA",259,2601,2639,38,"59.1%","74.0%"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",7,"Math",263,2605,2637,32,"66.5%","80.5%"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",8,"ELA",249,2617,2648,31,"59.8%","74.7%"
"=""0570011""","Greenwich School District","=""0575211""","Eastern Middle School",8,"Math",250,2616,2663,47,"74.4%","85.9%"
"=""0570011""","Greenwich School District","=""0570411""","Glenville School",4,"ELA",66,2458,2506,49,"50.0%","73.2%"
"=""0570011""","Greenwich School District","=""0570411""","Glenville School",4,"Math",70,2457,2502,45,"50.0%","73.2%"
"=""0570011""","Greenwich School District","=""0570411""","Glenville School",5,"ELA",73,2525,2576,51,"60.3%","83.6%"
"=""0570011""","Greenwich School District","=""0570411""","Glenville School",5,"Math",74,2517,2552,35,"54.1%","73.4%"
"=""0570011""","Greenwich School District","=""0570511""","Hamilton Avenue School",4,"ELA",59,2432,2463,31,"25.4%","52.3%"
"=""0570011""","Greenwich School District","=""0570511""","Hamilton Avenue School",4,"Math",60,2412,2452,39,"28.3%","64.3%"
"=""0570011""","Greenwich School District","=""0570511""","Hamilton Avenue School",5,"ELA",45,2476,2527,51,"51.1%","73.7%"
"=""0570011""","Greenwich School District","=""0570511""","Hamilton Avenue School",5,"Math",48,2448,2488,40,"47.9%","78.1%"
"=""0570011""","Greenwich School District","=""0571311""","International School At Dundee",4,"ELA",64,2497,2566,69,"76.6%","95.0%"
"=""0570011""","Greenwich School District","=""0571311""","International School At Dundee",4,"Math",64,2513,2571,58,"67.2%","89.3%"
"=""0570011""","Greenwich School District","=""0571311""","International School At Dundee",5,"ELA",59,2555,2599,44,"66.1%","80.2%"
"=""0570011""","Greenwich School District","=""0571311""","International School At Dundee",5,"Math",59,2546,2580,34,"62.7%","76.7%"
"=""0570011""","Greenwich School District","=""0570311""","Julian Curtiss School",4,"ELA",59,2442,2510,67,"55.9%","81.6%"
"=""0570011""","Greenwich School District","=""0570311""","Julian Curtiss School",4,"Math",59,2441,2498,56,"50.8%","81.6%"
"=""0570011""","Greenwich School District","=""0570311""","Julian Curtiss School",5,"ELA",54,2484,2535,51,"50.0%","75.5%"
"=""0570011""","Greenwich School District","=""0570311""","Julian Curtiss School",5,"Math",54,2484,2515,31,"44.4%","64.2%"
"=""0570011""","Greenwich School District","=""0570611""","New Lebanon School",4,"ELA",34,2440,2475,35,"29.4%","53.2%"
"=""0570011""","Greenwich School District","=""0570611""","New Lebanon School",4,"Math",34,2403,2453,50,"35.3%","68.3%"
"=""0570011""","Greenwich School District","=""0570611""","New Lebanon School",5,"ELA",38,2474,2541,68,"65.8%","82.6%"
"=""0570011""","Greenwich School District","=""0570611""","New Lebanon School",5,"Math",38,2466,2511,46,"55.3%","74.5%"
"=""0570011""","Greenwich School District","=""0570711""","North Mianus School",4,"ELA",69,2500,2560,60,"68.1%","83.1%"
"=""0570011""","Greenwich School District","=""0570711""","North Mianus School",4,"Math",69,2494,2547,53,"56.5%","83.2%"
"=""0570011""","Greenwich School District","=""0570711""","North Mianus School",5,"ELA",73,2545,2593,49,"58.9%","77.6%"
"=""0570011""","Greenwich School District","=""0570711""","North Mianus School",5,"Math",74,2517,2568,51,"68.9%","85.3%"
"=""0570011""","Greenwich School District","=""0570811""","North Street School",4,"ELA",53,2512,2561,49,"64.2%","75.7%"
"=""0570011""","Greenwich School District","=""0570811""","North Street School",4,"Math",53,2514,2546,32,"39.6%","63.9%"
"=""0570011""","Greenwich School District","=""0570811""","North Street School",5,"ELA",54,2549,2594,45,"53.7%","78.1%"
"=""0570011""","Greenwich School District","=""0570811""","North Street School",5,"Math",54,2537,2579,43,"59.3%","73.1%"
"=""0570011""","Greenwich School District","=""0570911""","Old Greenwich School",4,"ELA",50,2505,2560,55,"64.0%","86.1%"
