"Smarter Balanced Growth Report, 2015-16"
"All Districts, Gender"

"",,,,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0250011""","Cheshire School District","=""0250411""","Highland School",4,"Male",57,2480,2529,49,"61.4%","78.5%"
"=""0250011""","Cheshire School District","=""0250411""","Highland School",5,"Female",70,2496,2554,58,"65.7%","88.6%"
"=""0250011""","Cheshire School District","=""0250411""","Highland School",5,"Male",55,2512,2575,63,"72.7%","90.1%"
"=""0250011""","Cheshire School District","=""0250411""","Highland School",6,"Female",63,2507,2553,46,"58.7%","77.1%"
"=""0250011""","Cheshire School District","=""0250411""","Highland School",6,"Male",73,2530,2556,26,"41.1%","61.5%"
"=""0250011""","Cheshire School District","=""0250511""","Norton School",4,"Female",26,2437,2479,42,"42.3%","67.6%"
"=""0250011""","Cheshire School District","=""0250511""","Norton School",4,"Male",21,2431,2496,65,"76.2%","95.9%"
"=""0250011""","Cheshire School District","=""0250511""","Norton School",5,"Female",35,2526,2571,45,"65.7%","88.5%"
"=""0250011""","Cheshire School District","=""0250511""","Norton School",5,"Male",35,2550,2585,35,"54.3%","76.6%"
"=""0250011""","Cheshire School District","=""0250511""","Norton School",6,"Female",43,2534,2598,63,"76.7%","95.7%"
"=""0250011""","Cheshire School District","=""0250511""","Norton School",6,"Male",38,2511,2565,53,"55.3%","83.2%"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School",4,"Female",17,"*","*","*","*","*"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School",4,"Male",10,"*","*","*","*","*"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School",5,"Female",17,"*","*","*","*","*"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School",5,"Male",17,"*","*","*","*","*"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School",6,"Female",28,2513,2581,68,"71.4%","90.9%"
"=""0260011""","Chester School District","=""0260111""","Chester Elementary School",6,"Male",11,"*","*","*","*","*"
"=""0270011""","Clinton School District","=""0270111""","Abraham Pierson School",4,"Female",68,2437,2496,59,"50.0%","84.5%"
"=""0270011""","Clinton School District","=""0270111""","Abraham Pierson School",4,"Male",66,2438,2500,62,"56.1%","84.8%"
"=""0270011""","Clinton School District","=""0270111""","Abraham Pierson School",5,"Female",85,2504,2539,35,"51.8%","73.4%"
"=""0270011""","Clinton School District","=""0270111""","Abraham Pierson School",5,"Male",82,2520,2544,24,"47.6%","65.7%"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School",6,"Female",48,2542,2569,27,"43.8%","66.3%"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School",6,"Male",83,2532,2569,36,"49.4%","70.6%"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School",7,"Female",74,2545,2565,20,"35.1%","55.9%"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School",7,"Male",67,2529,2536,6,"37.3%","49.9%"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School",8,"Female",80,2550,2590,40,"53.8%","70.2%"
"=""0270011""","Clinton School District","=""0275111""","Jared Eliot School",8,"Male",74,2548,2586,38,"58.1%","75.9%"
"=""0280011""","Colchester School District","=""0280211""","Jack Jackter Intermediate School",4,"Female",80,2462,2517,55,"46.3%","83.3%"
"=""0280011""","Colchester School District","=""0280211""","Jack Jackter Intermediate School",4,"Male",80,2464,2516,52,"48.8%","78.3%"
"=""0280011""","Colchester School District","=""0280211""","Jack Jackter Intermediate School",5,"Female",93,2489,2548,59,"67.7%","88.4%"
"=""0280011""","Colchester School District","=""0280211""","Jack Jackter Intermediate School",5,"Male",100,2494,2551,57,"68.0%","88.1%"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School",6,"Female",91,2533,2529,-4,"22.0%","34.6%"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School",6,"Male",110,2550,2539,-11,"21.8%","31.3%"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School",7,"Female",90,2562,2560,-2,"25.6%","37.1%"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School",7,"Male",100,2564,2566,2,"19.0%","36.6%"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School",8,"Female",103,2557,2595,38,"59.2%","80.7%"
"=""0280011""","Colchester School District","=""0285111""","William J. Johnston Middle School",8,"Male",84,2566,2592,26,"50.0%","68.0%"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School",4,"Female","*","*","*","*","*","*"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School",4,"Male","*","*","*","*","*","*"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School",5,"Female","*","*","*","*","*","*"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School",5,"Male","*","*","*","*","*","*"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School",6,"Female",6,"*","*","*","*","*"
"=""0290011""","Colebrook School District","=""0290111""","Colebrook Consolidated School",6,"Male",7,"*","*","*","*","*"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",4,"Female",16,"*","*","*","*","*"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",4,"Male",18,"*","*","*","*","*"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",5,"Female",28,2472,2484,12,"17.9%","38.4%"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",5,"Male",23,2486,2506,21,"17.4%","51.5%"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",6,"Female",22,2508,2537,29,"36.4%","67.4%"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",6,"Male",14,"*","*","*","*","*"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",7,"Female",24,2544,2562,18,"33.3%","52.7%"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",7,"Male",23,2559,2580,21,"30.4%","52.6%"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",8,"Female",25,2554,2589,35,"56.0%","69.0%"
"=""0300011""","Columbia School District","=""0300111""","Horace W. Porter School",8,"Male",32,2551,2587,36,"46.9%","64.4%"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School",4,"Female",22,2455,2477,22,"18.2%","41.8%"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School",4,"Male",37,2441,2478,37,"37.8%","59.9%"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School",5,"Female",22,2481,2517,36,"40.9%","66.6%"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School",5,"Male",18,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School",6,"Female",26,2483,2537,54,"53.8%","75.7%"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School",6,"Male",17,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School",7,"Female",16,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School",7,"Male",13,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School",8,"Female",18,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services","=""2430114""","Six-Six Magnet School",8,"Male",10,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program",4,"Female","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program",4,"Male","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program",5,"Female","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program",5,"Male","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program",6,"Male",14,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program",7,"Female","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program",7,"Male","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program",8,"Female","*","*","*","*","*","*"
"=""2430014""","Cooperative Educational Services","=""2439414""","Therapeutic Day Program",8,"Male","*",2374,2377,3,"20.0%","41.1%"
"=""0310011""","Cornwall School District","=""0310111""","Cornwall Consolidated School",4,"Male","*","*","*","*","*","*"
"=""0310011""","Cornwall School District","=""0310111""","Cornwall Consolidated School",5,"Female","*","*","*","*","*","*"
"=""0310011""","Cornwall School District","=""0310111""","Cornwall Consolidated School",5,"Male","*","*","*","*","*","*"
"=""0310011""","Cornwall School District","=""0310111""","Cornwall Consolidated School",6,"Female","*","*","*","*","*","*"
"=""0310011""","Cornwall School District","=""0310111""","Cornwall Consolidated School",6,"Male","*","*","*","*","*","*"
"=""0310011""","Cornwall School District","=""0310111""","Cornwall Consolidated School",7,"Female","*","*","*","*","*","*"
"=""0310011""","Cornwall School District","=""0310111""","Cornwall Consolidated School",7,"Male","*","*","*","*","*","*"
"=""0310011""","Cornwall School District","=""0310111""","Cornwall Consolidated School",8,"Female",6,"*","*","*","*","*"
"=""0310011""","Cornwall School District","=""0310111""","Cornwall Consolidated School",8,"Male",13,"*","*","*","*","*"
"=""0320011""","Coventry School District","=""0325111""","Capt. Nathan Hale School",6,"Female",54,2526,2559,34,"46.3%","68.5%"
"=""0320011""","Coventry School District","=""0325111""","Capt. Nathan Hale School",6,"Male",65,2503,2521,18,"40.0%","56.4%"
"=""0320011""","Coventry School District","=""0325111""","Capt. Nathan Hale School",7,"Female",69,2534,2575,42,"59.4%","81.4%"
"=""0320011""","Coventry School District","=""0325111""","Capt. Nathan Hale School",7,"Male",54,2540,2585,44,"59.3%","85.8%"
"=""0320011""","Coventry School District","=""0325111""","Capt. Nathan Hale School",8,"Female",65,2572,2609,36,"56.9%","75.3%"
"=""0320011""","Coventry School District","=""0325111""","Capt. Nathan Hale School",8,"Male",65,2559,2593,34,"53.8%","73.3%"
"=""0320011""","Coventry School District","=""0320411""","George Hersey Robertson School",4,"Female",68,2447,2513,66,"58.8%","88.4%"
"=""0320011""","Coventry School District","=""0320411""","George Hersey Robertson School",4,"Male",50,2457,2527,71,"74.0%","93.5%"
"=""0320011""","Coventry School District","=""0320411""","George Hersey Robertson School",5,"Female",62,2477,2514,36,"35.5%","69.9%"
"=""0320011""","Coventry School District","=""0320411""","George Hersey Robertson School",5,"Male",53,2481,2512,32,"37.7%","63.3%"
"=""0330011""","Cromwell School District","=""0335111""","Cromwell Middle School",6,"Female",72,2517,2575,58,"69.4%","90.6%"
"=""0330011""","Cromwell School District","=""0335111""","Cromwell Middle School",6,"Male",72,2496,2542,46,"56.9%","79.6%"
"=""0330011""","Cromwell School District","=""0335111""","Cromwell Middle School",7,"Female",66,2548,2556,8,"25.8%","43.6%"
"=""0330011""","Cromwell School District","=""0335111""","Cromwell Middle School",7,"Male",82,2564,2574,10,"34.1%","54.3%"
"=""0330011""","Cromwell School District","=""0335111""","Cromwell Middle School",8,"Female",69,2564,2600,37,"49.3%","65.1%"
"=""0330011""","Cromwell School District","=""0335111""","Cromwell Middle School",8,"Male",71,2542,2573,31,"45.1%","65.7%"
"=""0330011""","Cromwell School District","=""0330311""","Woodside Intermediate School",4,"Female",62,2444,2456,13,"14.5%","41.1%"
"=""0330011""","Cromwell School District","=""0330311""","Woodside Intermediate School",4,"Male",83,2439,2460,21,"24.1%","46.1%"
"=""0330011""","Cromwell School District","=""0330311""","Woodside Intermediate School",5,"Female",89,2454,2474,21,"23.6%","46.4%"
"=""0330011""","Cromwell School District","=""0330311""","Woodside Intermediate School",5,"Male",82,2471,2497,26,"37.8%","59.6%"
"=""0340011""","Danbury School District","=""0345111""","Broadview Middle School",6,"Female",128,2472,2501,29,"39.8%","64.1%"
"=""0340011""","Danbury School District","=""0345111""","Broadview Middle School",6,"Male",155,2478,2503,25,"41.9%","62.8%"
"=""0340011""","Danbury School District","=""0345111""","Broadview Middle School",7,"Female",148,2484,2490,6,"23.6%","39.4%"
"=""0340011""","Danbury School District","=""0345111""","Broadview Middle School",7,"Male",139,2471,2489,17,"31.7%","48.9%"
"=""0340011""","Danbury School District","=""0345111""","Broadview Middle School",8,"Female",146,2492,2521,30,"45.2%","61.5%"
"=""0340011""","Danbury School District","=""0345111""","Broadview Middle School",8,"Male",135,2488,2520,33,"40.7%","62.6%"
"=""0340011""","Danbury School District","=""0341411""","Ellsworth Avenue School",4,"Female",28,2383,2466,82,"71.4%","95.7%"
"=""0340011""","Danbury School District","=""0341411""","Ellsworth Avenue School",4,"Male",27,2382,2457,75,"63.0%","89.6%"
"=""0340011""","Danbury School District","=""0341411""","Ellsworth Avenue School",5,"Female",24,2443,2500,56,"62.5%","83.6%"
"=""0340011""","Danbury School District","=""0341411""","Ellsworth Avenue School",5,"Male",32,2453,2513,61,"68.8%","97.1%"
"=""0340011""","Danbury School District","=""0341111""","Great Plain School",4,"Female",20,2392,2476,84,"60.0%","89.3%"
"=""0340011""","Danbury School District","=""0341111""","Great Plain School",4,"Male",23,2430,2517,87,"65.2%","91.8%"
"=""0340011""","Danbury School District","=""0341111""","Great Plain School",5,"Female",23,2476,2502,26,"39.1%","61.0%"
"=""0340011""","Danbury School District","=""0341111""","Great Plain School",5,"Male",23,2449,2484,35,"39.1%","65.6%"
"=""0340011""","Danbury School District","=""0340211""","Hayestown Avenue School",4,"Female",28,2384,2448,64,"46.4%","79.8%"
"=""0340011""","Danbury School District","=""0340211""","Hayestown Avenue School",4,"Male",25,2411,2485,74,"60.0%","87.0%"
"=""0340011""","Danbury School District","=""0340211""","Hayestown Avenue School",5,"Female",29,2484,2525,41,"44.8%","74.1%"
"=""0340011""","Danbury School District","=""0340211""","Hayestown Avenue School",5,"Male",31,2448,2519,71,"77.4%","97.8%"
"=""0340011""","Danbury School District","=""0341711""","King Street Intermediate School",4,"Female",84,2429,2464,35,"27.4%","60.3%"
"=""0340011""","Danbury School District","=""0341711""","King Street Intermediate School",4,"Male",80,2415,2452,37,"31.3%","58.5%"
"=""0340011""","Danbury School District","=""0341711""","King Street Intermediate School",5,"Female",88,2468,2491,24,"33.0%","55.8%"
"=""0340011""","Danbury School District","=""0341711""","King Street Intermediate School",5,"Male",91,2475,2495,20,"27.5%","50.2%"
"=""0340011""","Danbury School District","=""0340611""","Morris Street School",4,"Female",24,2412,2498,86,"79.2%","100.0%"
"=""0340011""","Danbury School District","=""0340611""","Morris Street School",4,"Male",24,2413,2495,82,"75.0%","98.0%"
"=""0340011""","Danbury School District","=""0340611""","Morris Street School",5,"Female",29,2455,2499,44,"51.7%","79.8%"
"=""0340011""","Danbury School District","=""0340611""","Morris Street School",5,"Male",20,2469,2514,45,"55.0%","82.3%"
"=""0340011""","Danbury School District","=""0340811""","Park Avenue School",4,"Female",33,2376,2460,84,"75.8%","96.5%"
"=""0340011""","Danbury School District","=""0340811""","Park Avenue School",4,"Male",54,2392,2474,81,"75.9%","96.5%"
"=""0340011""","Danbury School District","=""0340811""","Park Avenue School",5,"Female",41,2446,2488,42,"56.1%","73.7%"
"=""0340011""","Danbury School District","=""0340811""","Park Avenue School",5,"Male",39,2487,2539,53,"59.0%","86.1%"
"=""0340011""","Danbury School District","=""0341511""","Pembroke School",4,"Female",26,2411,2472,60,"61.5%","88.5%"
"=""0340011""","Danbury School District","=""0341511""","Pembroke School",4,"Male",26,2405,2470,65,"50.0%","82.3%"
"=""0340011""","Danbury School District","=""0341511""","Pembroke School",5,"Female",33,2495,2516,21,"15.2%","53.4%"
"=""0340011""","Danbury School District","=""0341511""","Pembroke School",5,"Male",21,2484,2510,26,"23.8%","56.8%"
"=""0340011""","Danbury School District","=""0345211""","Rogers Park Middle School",6,"Female",126,2455,2488,33,"42.1%","63.4%"
"=""0340011""","Danbury School District","=""0345211""","Rogers Park Middle School",6,"Male",120,2462,2491,28,"37.5%","59.7%"
"=""0340011""","Danbury School District","=""0345211""","Rogers Park Middle School",7,"Female",133,2479,2499,20,"30.1%","52.8%"
"=""0340011""","Danbury School District","=""0345211""","Rogers Park Middle School",7,"Male",135,2497,2513,16,"34.8%","52.0%"
"=""0340011""","Danbury School District","=""0345211""","Rogers Park Middle School",8,"Female",166,2474,2519,45,"53.6%","70.1%"
"=""0340011""","Danbury School District","=""0345211""","Rogers Park Middle School",8,"Male",130,2470,2507,36,"51.5%","65.4%"
"=""0340011""","Danbury School District","=""0341211""","Shelter Rock School",4,"Female",37,2415,2474,59,"48.6%","84.0%"
"=""0340011""","Danbury School District","=""0341211""","Shelter Rock School",4,"Male",32,2439,2493,54,"50.0%","76.5%"
"=""0340011""","Danbury School District","=""0341211""","Shelter Rock School",5,"Female",39,2481,2515,34,"56.4%","78.1%"
"=""0340011""","Danbury School District","=""0341211""","Shelter Rock School",5,"Male",43,2454,2495,41,"48.8%","70.9%"
"=""0340011""","Danbury School District","=""0341011""","South Street School",4,"Female",37,2378,2458,80,"56.8%","91.0%"
"=""0340011""","Danbury School District","=""0341011""","South Street School",4,"Male",22,2399,2468,69,"54.5%","91.2%"
"=""0340011""","Danbury School District","=""0341011""","South Street School",5,"Female",25,2445,2478,33,"44.0%","62.4%"
"=""0340011""","Danbury School District","=""0341011""","South Street School",5,"Male",27,2463,2499,36,"44.4%","65.2%"
"=""0340011""","Danbury School District","=""0341611""","Stadley Rough School",4,"Female",43,2411,2464,53,"44.2%","76.5%"
"=""0340011""","Danbury School District","=""0341611""","Stadley Rough School",4,"Male",31,2410,2461,52,"38.7%","77.9%"
"=""0340011""","Danbury School District","=""0341611""","Stadley Rough School",5,"Female",40,2448,2465,18,"22.5%","44.0%"
"=""0340011""","Danbury School District","=""0341611""","Stadley Rough School",5,"Male",43,2452,2478,26,"37.2%","57.1%"
"=""0340011""","Danbury School District","=""0341911""","Western CT Academy of International Studies Elementary Magnet School",4,"Female",32,2420,2491,71,"62.5%","92.6%"
"=""0340011""","Danbury School District","=""0341911""","Western CT Academy of International Studies Elementary Magnet School",4,"Male",30,2450,2525,75,"66.7%","94.2%"
"=""0340011""","Danbury School District","=""0341911""","Western CT Academy of International Studies Elementary Magnet School",5,"Female",35,2477,2533,56,"68.6%","85.0%"
"=""0340011""","Danbury School District","=""0341911""","Western CT Academy of International Studies Elementary Magnet School",5,"Male",24,2526,2573,48,"66.7%","82.8%"
"=""0340011""","Danbury School District","=""0340311""","Westside Middle School Academy",6,"Female",102,2503,2526,23,"34.3%","51.1%"
"=""0340011""","Danbury School District","=""0340311""","Westside Middle School Academy",6,"Male",85,2497,2507,10,"22.4%","47.0%"
"=""0340011""","Danbury School District","=""0340311""","Westside Middle School Academy",7,"Female",88,2549,2559,10,"27.3%","43.6%"
"=""0340011""","Danbury School District","=""0340311""","Westside Middle School Academy",7,"Male",105,2548,2555,7,"35.2%","48.0%"
"=""0340011""","Danbury School District","=""0340311""","Westside Middle School Academy",8,"Female",35,2550,2570,20,"54.3%","64.7%"
"=""0340011""","Danbury School District","=""0340311""","Westside Middle School Academy",8,"Male",60,2546,2571,25,"48.3%","63.6%"
"=""0350011""","Darien School District","=""0350211""","Hindley Elementary School",4,"Female",49,2484,2525,41,"42.9%","73.7%"
"=""0350011""","Darien School District","=""0350211""","Hindley Elementary School",4,"Male",37,2483,2545,62,"64.9%","85.9%"
"=""0350011""","Darien School District","=""0350211""","Hindley Elementary School",5,"Female",43,2540,2585,45,"69.8%","84.9%"
"=""0350011""","Darien School District","=""0350211""","Hindley Elementary School",5,"Male",47,2523,2564,41,"72.3%","85.4%"
"=""0350011""","Darien School District","=""0350711""","Holmes Elementary School",4,"Female",41,2498,2542,44,"43.9%","75.4%"
"=""0350011""","Darien School District","=""0350711""","Holmes Elementary School",4,"Male",28,2483,2535,53,"42.9%","80.7%"
"=""0350011""","Darien School District","=""0350711""","Holmes Elementary School",5,"Female",33,2533,2584,52,"78.8%","94.0%"
"=""0350011""","Darien School District","=""0350711""","Holmes Elementary School",5,"Male",32,2513,2556,42,"53.1%","78.8%"
"=""0350011""","Darien School District","=""0355111""","Middlesex Middle School",6,"Female",176,2543,2617,73,"80.1%","97.5%"
"=""0350011""","Darien School District","=""0355111""","Middlesex Middle School",6,"Male",209,2557,2621,64,"76.6%","93.5%"
"=""0350011""","Darien School District","=""0355111""","Middlesex Middle School",7,"Female",162,2604,2626,22,"50.6%","68.8%"
"=""0350011""","Darien School District","=""0355111""","Middlesex Middle School",7,"Male",200,2619,2645,26,"63.5%","77.2%"
"=""0350011""","Darien School District","=""0355111""","Middlesex Middle School",8,"Female",173,2629,2676,48,"79.8%","91.7%"
"=""0350011""","Darien School District","=""0355111""","Middlesex Middle School",8,"Male",183,2641,2693,52,"83.6%","95.0%"
"=""0350011""","Darien School District","=""0351311""","Ox Ridge Elementary School",4,"Female",32,2492,2532,40,"46.9%","66.3%"
"=""0350011""","Darien School District","=""0351311""","Ox Ridge Elementary School",4,"Male",41,2478,2527,49,"48.8%","78.0%"
"=""0350011""","Darien School District","=""0351311""","Ox Ridge Elementary School",5,"Female",25,2530,2576,47,"60.0%","86.9%"
"=""0350011""","Darien School District","=""0351311""","Ox Ridge Elementary School",5,"Male",41,2522,2575,53,"80.5%","92.9%"
"=""0350011""","Darien School District","=""0350511""","Royle Elementary School",4,"Female",34,2509,2544,35,"50.0%","73.6%"
"=""0350011""","Darien School District","=""0350511""","Royle Elementary School",4,"Male",29,2496,2548,52,"51.7%","87.6%"
"=""0350011""","Darien School District","=""0350511""","Royle Elementary School",5,"Female",31,2489,2549,60,"64.5%","90.8%"
"=""0350011""","Darien School District","=""0350511""","Royle Elementary School",5,"Male",30,2518,2585,67,"83.3%","99.0%"
"=""0350011""","Darien School District","=""0350611""","Tokeneke Elementary School",4,"Female",41,2499,2547,49,"53.7%","80.7%"
"=""0350011""","Darien School District","=""0350611""","Tokeneke Elementary School",4,"Male",33,2495,2561,66,"72.7%","94.3%"
"=""0350011""","Darien School District","=""0350611""","Tokeneke Elementary School",5,"Female",34,2544,2594,50,"64.7%","87.7%"
"=""0350011""","Darien School District","=""0350611""","Tokeneke Elementary School",5,"Male",25,2546,2591,46,"80.0%","89.8%"
"=""0360011""","Deep River School District","=""0360111""","Deep River Elementary School",4,"Female",25,2453,2512,60,"64.0%","79.9%"
"=""0360011""","Deep River School District","=""0360111""","Deep River Elementary School",4,"Male",23,2418,2468,50,"39.1%","70.0%"
"=""0360011""","Deep River School District","=""0360111""","Deep River Elementary School",5,"Female",23,2537,2567,30,"43.5%","69.7%"
"=""0360011""","Deep River School District","=""0360111""","Deep River Elementary School",5,"Male",20,2513,2519,6,"30.0%","48.7%"
"=""0360011""","Deep River School District","=""0360111""","Deep River Elementary School",6,"Female",28,2512,2567,55,"57.1%","81.2%"
"=""0360011""","Deep River School District","=""0360111""","Deep River Elementary School",6,"Male",26,2509,2559,50,"65.4%","81.8%"
"=""0370011""","Derby School District","=""0370611""","Bradley School",4,"Female",37,2412,2456,44,"27.0%","66.4%"
"=""0370011""","Derby School District","=""0370611""","Bradley School",4,"Male",29,2419,2464,45,"31.0%","69.9%"
"=""0370011""","Derby School District","=""0370611""","Bradley School",5,"Female",25,2458,2468,10,"20.0%","40.2%"
"=""0370011""","Derby School District","=""0370611""","Bradley School",5,"Male",30,2493,2515,23,"26.7%","57.7%"
"=""0370011""","Derby School District","=""0375011""","Derby Middle School",6,"Female",51,2474,2509,35,"43.1%","66.5%"
"=""0370011""","Derby School District","=""0375011""","Derby Middle School",6,"Male",54,2456,2449,-7,"20.4%","36.7%"
"=""0370011""","Derby School District","=""0375011""","Derby Middle School",7,"Female",45,2477,2477,-0,"11.1%","30.1%"
"=""0370011""","Derby School District","=""0375011""","Derby Middle School",7,"Male",57,2455,2455,-0,"22.8%","36.7%"
"=""0370011""","Derby School District","=""0375011""","Derby Middle School",8,"Female",41,2507,2499,-9,"12.2%","31.4%"
"=""0370011""","Derby School District","=""0375011""","Derby Middle School",8,"Male",47,2479,2478,-1,"19.1%","35.1%"
"=""0370011""","Derby School District","=""0370411""","Irving School",4,"Female",30,2407,2443,37,"20.0%","53.2%"
"=""0370011""","Derby School District","=""0370411""","Irving School",4,"Male",25,2404,2439,35,"24.0%","54.9%"
"=""0370011""","Derby School District","=""0370411""","Irving School",5,"Female",23,2421,2412,-10,"13.0%","19.7%"
"=""0370011""","Derby School District","=""0370411""","Irving School",5,"Male",24,2425,2438,13,"25.0%","42.6%"
"=""0400011""","East Granby School District","=""0405111""","East Granby Middle School",6,"Female",21,2569,2596,27,"52.4%","64.4%"
"=""0400011""","East Granby School District","=""0405111""","East Granby Middle School",6,"Male",37,2541,2556,15,"35.1%","50.9%"
"=""0400011""","East Granby School District","=""0405111""","East Granby Middle School",7,"Female",41,2530,2561,31,"46.3%","68.5%"
"=""0400011""","East Granby School District","=""0405111""","East Granby Middle School",7,"Male",32,2563,2601,39,"56.3%","71.6%"
"=""0400011""","East Granby School District","=""0405111""","East Granby Middle School",8,"Female",38,2574,2619,46,"63.2%","84.0%"
"=""0400011""","East Granby School District","=""0405111""","East Granby Middle School",8,"Male",22,2521,2522,1,"18.2%","39.5%"
"=""0400011""","East Granby School District","=""0400211""","R. Dudley Seymour School",4,"Female",20,2438,2497,59,"60.0%","86.0%"
"=""0400011""","East Granby School District","=""0400211""","R. Dudley Seymour School",4,"Male",28,2472,2515,43,"46.4%","75.4%"
"=""0400011""","East Granby School District","=""0400211""","R. Dudley Seymour School",5,"Female",32,2538,2583,45,"62.5%","84.1%"
"=""0400011""","East Granby School District","=""0400211""","R. Dudley Seymour School",5,"Male",37,2523,2570,46,"56.8%","77.6%"
"=""0410011""","East Haddam School District","=""0415111""","Nathan Hale-Ray Middle School",4,"Female",34,2465,2478,13,"11.8%","35.6%"
"=""0410011""","East Haddam School District","=""0415111""","Nathan Hale-Ray Middle School",4,"Male",33,2477,2496,19,"21.2%","48.3%"
"=""0410011""","East Haddam School District","=""0415111""","Nathan Hale-Ray Middle School",5,"Female",33,2499,2535,36,"48.5%","69.5%"
"=""0410011""","East Haddam School District","=""0415111""","Nathan Hale-Ray Middle School",5,"Male",33,2515,2561,46,"57.6%","77.9%"
"=""0410011""","East Haddam School District","=""0415111""","Nathan Hale-Ray Middle School",6,"Female",32,2525,2549,24,"34.4%","59.6%"
"=""0410011""","East Haddam School District","=""0415111""","Nathan Hale-Ray Middle School",6,"Male",43,2517,2534,17,"25.6%","51.9%"
"=""0410011""","East Haddam School District","=""0415111""","Nathan Hale-Ray Middle School",7,"Female",38,2535,2565,30,"50.0%","71.2%"
"=""0410011""","East Haddam School District","=""0415111""","Nathan Hale-Ray Middle School",7,"Male",52,2541,2552,11,"46.2%","62.5%"
"=""0410011""","East Haddam School District","=""0415111""","Nathan Hale-Ray Middle School",8,"Female",41,2525,2508,-18,"9.8%","25.5%"
"=""0410011""","East Haddam School District","=""0415111""","Nathan Hale-Ray Middle School",8,"Male",50,2554,2538,-16,"22.0%","31.5%"
"=""0420011""","East Hampton School District","=""0420311""","Center School",4,"Female",71,2434,2486,52,"47.9%","76.7%"
"=""0420011""","East Hampton School District","=""0420311""","Center School",4,"Male",73,2445,2504,59,"57.5%","83.2%"
"=""0420011""","East Hampton School District","=""0420311""","Center School",5,"Female",55,2490,2526,36,"45.5%","75.1%"
"=""0420011""","East Hampton School District","=""0420311""","Center School",5,"Male",64,2484,2511,27,"42.2%","65.9%"
"=""0420011""","East Hampton School District","=""0425111""","East Hampton Middle School",6,"Female",63,2508,2514,6,"17.5%","40.3%"
"=""0420011""","East Hampton School District","=""0425111""","East Hampton Middle School",6,"Male",77,2525,2529,3,"20.8%","37.7%"
