"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",7,"Eligible for Free Lunch",6,"*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",7,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",8,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",7,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",8,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",4,"Eligible for Free Lunch",8,"*","*","*","*","*"
"=""0460011""","Easton School District",4,"Not Eligible for Free/Reduced Lunch",93,2489,2558,69,"73.1%","90.6%"
"=""0460011""","Easton School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",5,"Not Eligible for Free/Reduced Lunch",109,2535,2592,57,"64.2%","84.1%"
"=""0460011""","Easton School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",6,"Not Eligible for Free/Reduced Lunch",88,2560,2584,24,"44.3%","63.3%"
"=""0460011""","Easton School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",7,"Not Eligible for Free/Reduced Lunch",88,2575,2618,43,"52.3%","73.3%"
"=""0460011""","Easton School District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",8,"Not Eligible for Free/Reduced Lunch",97,2575,2620,45,"54.6%","71.2%"
"=""0460011""","Easton School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2420014""","EdAdvance",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",4,"Not Eligible for Free/Reduced Lunch",177,2475,2529,54,"54.2%","79.8%"
"=""0480011""","Ellington School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",5,"Eligible for Free Lunch","*",2458,2498,40,"28.0%","58.6%"
"=""0480011""","Ellington School District",5,"Not Eligible for Free/Reduced Lunch",183,2539,2579,41,"53.6%","74.5%"
"=""0480011""","Ellington School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",6,"Not Eligible for Free/Reduced Lunch",191,2564,2586,22,"46.6%","59.8%"
"=""0480011""","Ellington School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",7,"Not Eligible for Free/Reduced Lunch",179,2585,2610,25,"43.6%","61.5%"
"=""0480011""","Ellington School District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",8,"Not Eligible for Free/Reduced Lunch",184,2617,2627,10,"35.3%","54.7%"
"=""0480011""","Ellington School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",4,"Eligible for Free Lunch",39,2404,2515,111,"76.9%","100.0%"
"=""2890013""","Elm City College Preparatory School District",4,"Not Eligible for Free/Reduced Lunch","*",2436,2515,80,"75.0%","86.8%"
"=""2890013""","Elm City College Preparatory School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",5,"Eligible for Free Lunch",41,2455,2506,51,"39.0%","66.8%"
"=""2890013""","Elm City College Preparatory School District",5,"Not Eligible for Free/Reduced Lunch",11,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",5,"Eligible for Reduced Lunch",14,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",6,"Eligible for Free Lunch",53,2470,2518,48,"50.9%","72.9%"
"=""2890013""","Elm City College Preparatory School District",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",7,"Eligible for Free Lunch",40,2494,2540,46,"52.5%","74.3%"
"=""2890013""","Elm City College Preparatory School District",7,"Not Eligible for Free/Reduced Lunch",12,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",7,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",8,"Eligible for Free Lunch",42,2535,2581,46,"50.0%","66.9%"
"=""2890013""","Elm City College Preparatory School District",8,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0490011""","Enfield School District",4,"Eligible for Free Lunch",112,2419,2478,59,"47.3%","71.1%"
"=""0490011""","Enfield School District",4,"Not Eligible for Free/Reduced Lunch",208,2445,2505,61,"50.0%","76.0%"
"=""0490011""","Enfield School District",4,"Eligible for Reduced Lunch",30,2418,2467,49,"33.3%","61.0%"
"=""0490011""","Enfield School District",5,"Eligible for Free Lunch",118,2443,2499,57,"39.8%","65.7%"
"=""0490011""","Enfield School District",5,"Not Eligible for Free/Reduced Lunch",230,2482,2538,55,"51.7%","74.5%"
"=""0490011""","Enfield School District",5,"Eligible for Reduced Lunch",22,2448,2518,70,"50.0%","75.3%"
"=""0490011""","Enfield School District",6,"Eligible for Free Lunch",106,2478,2495,17,"30.2%","52.5%"
"=""0490011""","Enfield School District",6,"Not Eligible for Free/Reduced Lunch",178,2532,2546,14,"35.4%","52.3%"
"=""0490011""","Enfield School District",6,"Eligible for Reduced Lunch",29,2513,2537,24,"37.9%","53.2%"
"=""0490011""","Enfield School District",7,"Eligible for Free Lunch",108,2477,2512,35,"29.6%","57.5%"
"=""0490011""","Enfield School District",7,"Not Eligible for Free/Reduced Lunch",219,2535,2576,41,"48.4%","68.7%"
"=""0490011""","Enfield School District",7,"Eligible for Reduced Lunch",29,2500,2536,36,"37.9%","59.4%"
"=""0490011""","Enfield School District",8,"Eligible for Free Lunch",92,2508,2541,32,"35.9%","59.1%"
"=""0490011""","Enfield School District",8,"Not Eligible for Free/Reduced Lunch",208,2553,2603,50,"62.0%","78.9%"
"=""0490011""","Enfield School District",8,"Eligible for Reduced Lunch",25,2535,2558,23,"32.0%","45.9%"
"=""0500011""","Essex School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0500011""","Essex School District",4,"Not Eligible for Free/Reduced Lunch",46,2476,2522,47,"52.2%","70.1%"
"=""0500011""","Essex School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0500011""","Essex School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0500011""","Essex School District",5,"Not Eligible for Free/Reduced Lunch",48,2524,2568,44,"52.1%","76.0%"
"=""0500011""","Essex School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0500011""","Essex School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0500011""","Essex School District",6,"Not Eligible for Free/Reduced Lunch",72,2587,2604,18,"48.6%","65.1%"
"=""0500011""","Essex School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District",4,"Eligible for Free Lunch",60,2401,2457,56,"43.3%","68.8%"
"=""0510011""","Fairfield School District",4,"Not Eligible for Free/Reduced Lunch",757,2465,2526,62,"59.3%","81.1%"
"=""0510011""","Fairfield School District",4,"Eligible for Reduced Lunch",12,"*","*","*","*","*"
"=""0510011""","Fairfield School District",5,"Eligible for Free Lunch",56,2452,2494,42,"41.1%","61.9%"
"=""0510011""","Fairfield School District",5,"Not Eligible for Free/Reduced Lunch",667,2515,2566,51,"54.9%","77.1%"
"=""0510011""","Fairfield School District",5,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0510011""","Fairfield School District",6,"Eligible for Free Lunch",50,2481,2520,39,"46.0%","68.8%"
"=""0510011""","Fairfield School District",6,"Not Eligible for Free/Reduced Lunch",656,2565,2589,23,"43.6%","61.4%"
"=""0510011""","Fairfield School District",6,"Eligible for Reduced Lunch",14,"*","*","*","*","*"
"=""0510011""","Fairfield School District",7,"Eligible for Free Lunch",55,2488,2525,37,"38.2%","61.5%"
"=""0510011""","Fairfield School District",7,"Not Eligible for Free/Reduced Lunch",697,2584,2611,28,"46.6%","64.9%"
"=""0510011""","Fairfield School District",7,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0510011""","Fairfield School District",8,"Eligible for Free Lunch",72,2522,2563,41,"52.8%","71.8%"
"=""0510011""","Fairfield School District",8,"Not Eligible for Free/Reduced Lunch",667,2597,2626,29,"49.2%","65.9%"
"=""0510011""","Fairfield School District",8,"Eligible for Reduced Lunch",19,"*","*","*","*","*"
"=""0520011""","Farmington School District",4,"Eligible for Free Lunch","*",2419,2471,52,"39.3%","66.9%"
"=""0520011""","Farmington School District",4,"Not Eligible for Free/Reduced Lunch",270,2488,2555,67,"68.5%","87.0%"
"=""0520011""","Farmington School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District",5,"Eligible for Free Lunch","*",2473,2501,28,"25.0%","51.6%"
"=""0520011""","Farmington School District",5,"Not Eligible for Free/Reduced Lunch",263,2537,2579,42,"54.8%","74.0%"
"=""0520011""","Farmington School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District",6,"Eligible for Free Lunch","*",2488,2540,52,"54.8%","75.4%"
"=""0520011""","Farmington School District",6,"Not Eligible for Free/Reduced Lunch",290,2562,2596,34,"51.7%","71.0%"
"=""0520011""","Farmington School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District",7,"Eligible for Free Lunch","*",2543,2557,13,"32.1%","51.7%"
"=""0520011""","Farmington School District",7,"Not Eligible for Free/Reduced Lunch",284,2588,2612,24,"42.3%","59.4%"
"=""0520011""","Farmington School District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District",8,"Eligible for Free Lunch","*",2533,2551,18,"37.0%","54.0%"
"=""0520011""","Farmington School District",8,"Not Eligible for Free/Reduced Lunch",245,2603,2640,37,"60.4%","75.6%"
"=""0520011""","Farmington School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",7,"Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""0530011""","Franklin School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",8,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District",4,"Eligible for Free Lunch",30,2431,2466,35,"33.3%","59.8%"
"=""0540011""","Glastonbury School District",4,"Not Eligible for Free/Reduced Lunch",376,2491,2539,48,"53.7%","76.0%"
"=""0540011""","Glastonbury School District",4,"Eligible for Reduced Lunch",12,"*","*","*","*","*"
"=""0540011""","Glastonbury School District",5,"Eligible for Free Lunch",43,2484,2518,35,"30.2%","56.9%"
"=""0540011""","Glastonbury School District",5,"Not Eligible for Free/Reduced Lunch",379,2543,2587,44,"59.9%","79.4%"
"=""0540011""","Glastonbury School District",5,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0540011""","Glastonbury School District",6,"Eligible for Free Lunch",35,2496,2537,41,"48.6%","67.1%"
"=""0540011""","Glastonbury School District",6,"Not Eligible for Free/Reduced Lunch",420,2572,2610,38,"61.4%","76.9%"
"=""0540011""","Glastonbury School District",6,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0540011""","Glastonbury School District",7,"Eligible for Free Lunch",32,2513,2527,14,"28.1%","41.0%"
"=""0540011""","Glastonbury School District",7,"Not Eligible for Free/Reduced Lunch",459,2599,2611,13,"39.7%","53.6%"
"=""0540011""","Glastonbury School District",7,"Eligible for Reduced Lunch",12,"*","*","*","*","*"
"=""0540011""","Glastonbury School District",8,"Eligible for Free Lunch",33,2545,2556,11,"30.3%","47.9%"
"=""0540011""","Glastonbury School District",8,"Not Eligible for Free/Reduced Lunch",462,2608,2632,24,"49.8%","66.3%"
"=""0540011""","Glastonbury School District",8,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0560011""","Granby School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District",4,"Not Eligible for Free/Reduced Lunch",117,2463,2546,84,"74.4%","94.4%"
"=""0560011""","Granby School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District",5,"Not Eligible for Free/Reduced Lunch",106,2522,2572,50,"60.4%","80.0%"
"=""0560011""","Granby School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District",6,"Not Eligible for Free/Reduced Lunch",131,2566,2614,48,"65.6%","82.1%"
"=""0560011""","Granby School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District",7,"Eligible for Free Lunch",13,"*","*","*","*","*"
"=""0560011""","Granby School District",7,"Not Eligible for Free/Reduced Lunch",124,2579,2613,34,"49.2%","67.9%"
"=""0560011""","Granby School District",7,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0560011""","Granby School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District",8,"Not Eligible for Free/Reduced Lunch",135,2586,2622,36,"56.3%","71.7%"
"=""0560011""","Granby School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District",6,"Eligible for Free Lunch",75,2400,2432,32,"33.3%","52.0%"
"=""2940013""","Great Oaks Charter School District",6,"Not Eligible for Free/Reduced Lunch",16,"*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District",6,"Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District",7,"Eligible for Free Lunch",67,2434,2482,48,"44.8%","63.8%"
"=""2940013""","Great Oaks Charter School District",7,"Not Eligible for Free/Reduced Lunch",20,2442,2510,68,"55.0%","85.1%"
"=""2940013""","Great Oaks Charter School District",7,"Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0570011""","Greenwich School District",4,"Eligible for Free Lunch",75,2408,2452,44,"32.0%","61.4%"
"=""0570011""","Greenwich School District",4,"Not Eligible for Free/Reduced Lunch",521,2492,2548,56,"62.4%","81.0%"
"=""0570011""","Greenwich School District",4,"Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0570011""","Greenwich School District",5,"Eligible for Free Lunch",70,2468,2522,54,"45.7%","70.3%"
"=""0570011""","Greenwich School District",5,"Not Eligible for Free/Reduced Lunch",550,2532,2581,48,"58.2%","78.1%"
"=""0570011""","Greenwich School District",5,"Eligible for Reduced Lunch",20,2468,2537,69,"65.0%","87.7%"
"=""0570011""","Greenwich School District",6,"Eligible for Free Lunch",72,2482,2511,29,"31.9%","54.9%"
"=""0570011""","Greenwich School District",6,"Not Eligible for Free/Reduced Lunch",493,2564,2590,26,"48.1%","65.4%"
"=""0570011""","Greenwich School District",6,"Eligible for Reduced Lunch",22,2520,2551,31,"40.9%","59.6%"
"=""0570011""","Greenwich School District",7,"Eligible for Free Lunch",66,2508,2553,45,"48.5%","63.6%"
"=""0570011""","Greenwich School District",7,"Not Eligible for Free/Reduced Lunch",503,2586,2621,36,"55.3%","70.4%"
"=""0570011""","Greenwich School District",7,"Eligible for Reduced Lunch",17,"*","*","*","*","*"
"=""0570011""","Greenwich School District",8,"Eligible for Free Lunch",57,2502,2550,48,"49.1%","67.5%"
"=""0570011""","Greenwich School District",8,"Not Eligible for Free/Reduced Lunch",515,2610,2640,30,"55.3%","70.2%"
"=""0570011""","Greenwich School District",8,"Eligible for Reduced Lunch",26,2555,2584,30,"38.5%","58.7%"
"=""0580011""","Griswold School District",4,"Eligible for Free Lunch",40,2401,2452,51,"42.5%","66.4%"
"=""0580011""","Griswold School District",4,"Not Eligible for Free/Reduced Lunch",84,2446,2489,43,"38.1%","65.9%"
"=""0580011""","Griswold School District",4,"Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0580011""","Griswold School District",5,"Eligible for Free Lunch","*",2462,2499,36,"27.7%","54.3%"
"=""0580011""","Griswold School District",5,"Not Eligible for Free/Reduced Lunch",66,2518,2561,43,"51.5%","69.0%"
"=""0580011""","Griswold School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0580011""","Griswold School District",6,"Eligible for Free Lunch",44,2480,2513,33,"31.8%","53.6%"
"=""0580011""","Griswold School District",6,"Not Eligible for Free/Reduced Lunch",70,2544,2576,31,"47.1%","67.3%"
"=""0580011""","Griswold School District",6,"Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""0580011""","Griswold School District",7,"Eligible for Free Lunch",50,2495,2529,34,"36.0%","53.9%"
"=""0580011""","Griswold School District",7,"Not Eligible for Free/Reduced Lunch",78,2555,2596,41,"47.4%","68.9%"
"=""0580011""","Griswold School District",7,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0580011""","Griswold School District",8,"Eligible for Free Lunch",37,2529,2555,25,"35.1%","56.8%"
"=""0580011""","Griswold School District",8,"Not Eligible for Free/Reduced Lunch",76,2575,2611,36,"50.0%","70.0%"
"=""0580011""","Griswold School District",8,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0590011""","Groton School District",4,"Eligible for Free Lunch",99,2405,2448,44,"36.4%","61.7%"
"=""0590011""","Groton School District",4,"Not Eligible for Free/Reduced Lunch",168,2460,2523,62,"52.4%","78.9%"
"=""0590011""","Groton School District",4,"Eligible for Reduced Lunch",36,2446,2510,64,"50.0%","79.1%"
"=""0590011""","Groton School District",5,"Eligible for Free Lunch",115,2431,2488,57,"48.7%","69.4%"
"=""0590011""","Groton School District",5,"Not Eligible for Free/Reduced Lunch",134,2496,2547,51,"48.5%","69.7%"
"=""0590011""","Groton School District",5,"Eligible for Reduced Lunch",24,2496,2537,41,"37.5%","61.3%"
"=""0590011""","Groton School District",6,"Eligible for Free Lunch",83,2496,2508,11,"25.3%","40.9%"
"=""0590011""","Groton School District",6,"Not Eligible for Free/Reduced Lunch",167,2539,2552,13,"33.5%","48.7%"
"=""0590011""","Groton School District",6,"Eligible for Reduced Lunch",33,2511,2526,15,"33.3%","52.2%"
"=""0590011""","Groton School District",7,"Eligible for Free Lunch",98,2478,2497,20,"31.6%","45.3%"
"=""0590011""","Groton School District",7,"Not Eligible for Free/Reduced Lunch",161,2531,2567,36,"46.6%","64.3%"
"=""0590011""","Groton School District",7,"Eligible for Reduced Lunch",38,2492,2510,18,"26.3%","48.8%"
"=""0590011""","Groton School District",8,"Eligible for Free Lunch",76,2484,2516,32,"36.8%","58.5%"
"=""0590011""","Groton School District",8,"Not Eligible for Free/Reduced Lunch",143,2567,2596,28,"40.6%","59.9%"
"=""0590011""","Groton School District",8,"Eligible for Reduced Lunch",28,2519,2549,30,"50.0%","66.4%"
"=""0600011""","Guilford School District",4,"Eligible for Free Lunch",13,"*","*","*","*","*"
"=""0600011""","Guilford School District",4,"Not Eligible for Free/Reduced Lunch",227,2487,2544,57,"60.8%","82.3%"
"=""0600011""","Guilford School District",4,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0600011""","Guilford School District",5,"Eligible for Free Lunch","*",2431,2485,54,"45.0%","66.2%"
"=""0600011""","Guilford School District",5,"Not Eligible for Free/Reduced Lunch",255,2535,2570,35,"47.1%","67.7%"
"=""0600011""","Guilford School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District",6,"Not Eligible for Free/Reduced Lunch",227,2564,2596,32,"53.3%","69.9%"
"=""0600011""","Guilford School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District",7,"Not Eligible for Free/Reduced Lunch",230,2592,2632,40,"56.1%","72.6%"
"=""0600011""","Guilford School District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District",8,"Eligible for Free Lunch",15,"*","*","*","*","*"
"=""0600011""","Guilford School District",8,"Not Eligible for Free/Reduced Lunch",249,2625,2653,27,"56.6%","73.0%"
"=""0600011""","Guilford School District",8,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0620011""","Hamden School District",4,"Eligible for Free Lunch",123,2390,2439,49,"36.6%","64.1%"
"=""0620011""","Hamden School District",4,"Not Eligible for Free/Reduced Lunch",212,2464,2508,44,"49.1%","71.6%"
"=""0620011""","Hamden School District",4,"Eligible for Reduced Lunch",25,2413,2481,68,"64.0%","84.5%"
"=""0620011""","Hamden School District",5,"Eligible for Free Lunch",128,2426,2449,23,"18.0%","44.3%"
"=""0620011""","Hamden School District",5,"Not Eligible for Free/Reduced Lunch",233,2502,2534,32,"41.2%","61.4%"
"=""0620011""","Hamden School District",5,"Eligible for Reduced Lunch",24,2450,2488,39,"29.2%","46.2%"
"=""0620011""","Hamden School District",6,"Eligible for Free Lunch",124,2449,2502,53,"54.0%","76.1%"
"=""0620011""","Hamden School District",6,"Not Eligible for Free/Reduced Lunch",207,2530,2566,36,"50.2%","66.8%"
"=""0620011""","Hamden School District",6,"Eligible for Reduced Lunch",29,2474,2518,45,"41.4%","72.0%"
"=""0620011""","Hamden School District",7,"Eligible for Free Lunch",113,2496,2502,6,"27.4%","43.8%"
"=""0620011""","Hamden School District",7,"Not Eligible for Free/Reduced Lunch",205,2563,2573,10,"30.2%","47.3%"
"=""0620011""","Hamden School District",7,"Eligible for Reduced Lunch",29,2522,2530,7,"31.0%","40.6%"
"=""0620011""","Hamden School District",8,"Eligible for Free Lunch",132,2504,2510,6,"23.5%","42.6%"
"=""0620011""","Hamden School District",8,"Not Eligible for Free/Reduced Lunch",212,2576,2585,9,"30.7%","47.3%"
"=""0620011""","Hamden School District",8,"Eligible for Reduced Lunch",39,2516,2535,18,"30.8%","52.6%"
"=""0630011""","Hampton School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",4,"Not Eligible for Free/Reduced Lunch",7,"*","*","*","*","*"
"=""0630011""","Hampton School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0640011""","Hartford School District",4,"Eligible for Free Lunch",1285,2365,2401,36,"24.6%","52.2%"
"=""0640011""","Hartford School District",4,"Not Eligible for Free/Reduced Lunch",147,2439,2480,41,"40.8%","64.2%"
"=""0640011""","Hartford School District",4,"Eligible for Reduced Lunch",19,"*","*","*","*","*"
"=""0640011""","Hartford School District",5,"Eligible for Free Lunch",1119,2395,2445,49,"36.8%","63.3%"
"=""0640011""","Hartford School District",5,"Not Eligible for Free/Reduced Lunch",149,2472,2531,59,"57.0%","76.4%"
"=""0640011""","Hartford School District",5,"Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0640011""","Hartford School District",6,"Eligible for Free Lunch",1032,2435,2461,25,"31.3%","52.5%"
"=""0640011""","Hartford School District",6,"Not Eligible for Free/Reduced Lunch",268,2506,2535,29,"41.0%","60.5%"
"=""0640011""","Hartford School District",6,"Eligible for Reduced Lunch",15,"*","*","*","*","*"
"=""0640011""","Hartford School District",7,"Eligible for Free Lunch",1147,2457,2477,20,"27.9%","48.1%"
"=""0640011""","Hartford School District",7,"Not Eligible for Free/Reduced Lunch",253,2534,2553,19,"32.8%","50.3%"
"=""0640011""","Hartford School District",7,"Eligible for Reduced Lunch",44,2501,2520,19,"31.8%","44.6%"
"=""0640011""","Hartford School District",8,"Eligible for Free Lunch",1060,2475,2500,25,"34.0%","52.5%"
"=""0640011""","Hartford School District",8,"Not Eligible for Free/Reduced Lunch",228,2562,2581,19,"37.7%","51.6%"
"=""0640011""","Hartford School District",8,"Eligible for Reduced Lunch",24,2543,2568,25,"37.5%","57.3%"
"=""0650011""","Hartland School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0650011""","Hartland School District",4,"Not Eligible for Free/Reduced Lunch",7,"*","*","*","*","*"
"=""0650011""","Hartland School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0650011""","Hartland School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0650011""","Hartland School District",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0650011""","Hartland School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
