"Smarter Balanced Growth Report, 2015-16"
"All Districts, All Students"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0310011""","Cornwall School District",8,"Math",19,"*","*","*","*","*"
"=""0320011""","Coventry School District",4,"ELA",118,2455,2521,66,"61.9%","82.0%"
"=""0320011""","Coventry School District",4,"Math",118,2451,2519,68,"65.3%","90.6%"
"=""0320011""","Coventry School District",5,"ELA",115,2495,2542,47,"39.1%","67.3%"
"=""0320011""","Coventry School District",5,"Math",115,2479,2513,34,"36.5%","66.8%"
"=""0320011""","Coventry School District",6,"ELA",119,2531,2572,41,"47.9%","70.7%"
"=""0320011""","Coventry School District",6,"Math",119,2514,2539,25,"42.9%","61.9%"
"=""0320011""","Coventry School District",7,"ELA",123,2558,2613,54,"64.2%","83.8%"
"=""0320011""","Coventry School District",7,"Math",123,2537,2579,43,"59.3%","83.3%"
"=""0320011""","Coventry School District",8,"ELA",131,2571,2622,51,"58.8%","78.6%"
"=""0320011""","Coventry School District",8,"Math",130,2566,2601,35,"55.4%","74.3%"
"=""0330011""","Cromwell School District",4,"ELA",147,2439,2475,36,"32.7%","58.1%"
"=""0330011""","Cromwell School District",4,"Math",147,2440,2457,18,"20.4%","44.1%"
"=""0330011""","Cromwell School District",5,"ELA",172,2478,2514,36,"32.6%","60.7%"
"=""0330011""","Cromwell School District",5,"Math",172,2462,2484,23,"30.2%","52.4%"
"=""0330011""","Cromwell School District",6,"ELA",146,2521,2576,55,"65.8%","83.8%"
"=""0330011""","Cromwell School District",6,"Math",145,2506,2558,53,"63.4%","85.3%"
"=""0330011""","Cromwell School District",7,"ELA",148,2570,2598,27,"45.3%","64.0%"
"=""0330011""","Cromwell School District",7,"Math",148,2557,2566,9,"30.4%","49.5%"
"=""0330011""","Cromwell School District",8,"ELA",140,2577,2607,30,"47.1%","66.0%"
"=""0330011""","Cromwell School District",8,"Math",140,2553,2586,34,"47.1%","65.4%"
"=""0340011""","Danbury School District",4,"ELA",755,2419,2477,59,"47.0%","72.1%"
"=""0340011""","Danbury School District",4,"Math",772,2409,2473,64,"53.5%","82.5%"
"=""0340011""","Danbury School District",5,"ELA",783,2464,2515,51,"44.3%","70.0%"
"=""0340011""","Danbury School District",5,"Math",804,2467,2503,36,"45.0%","68.4%"
"=""0340011""","Danbury School District",6,"ELA",712,2496,2519,23,"34.3%","54.2%"
"=""0340011""","Danbury School District",6,"Math",726,2476,2501,25,"37.1%","58.6%"
"=""0340011""","Danbury School District",7,"ELA",751,2513,2540,27,"34.4%","55.6%"
"=""0340011""","Danbury School District",7,"Math",756,2500,2513,13,"30.2%","47.3%"
"=""0340011""","Danbury School District",8,"ELA",675,2518,2558,40,"46.7%","66.9%"
"=""0340011""","Danbury School District",8,"Math",676,2490,2524,34,"48.1%","64.7%"
"=""0350011""","Darien School District",4,"ELA",365,2496,2553,57,"61.4%","82.1%"
"=""0350011""","Darien School District",4,"Math",365,2491,2540,49,"51.5%","79.2%"
"=""0350011""","Darien School District",5,"ELA",341,2539,2592,54,"64.2%","82.7%"
"=""0350011""","Darien School District",5,"Math",341,2526,2576,50,"71.0%","88.8%"
"=""0350011""","Darien School District",6,"ELA",385,2574,2608,34,"55.6%","70.8%"
"=""0350011""","Darien School District",6,"Math",385,2551,2619,68,"78.2%","95.3%"
"=""0350011""","Darien School District",7,"ELA",361,2596,2637,41,"58.4%","75.5%"
"=""0350011""","Darien School District",7,"Math",362,2612,2636,24,"57.7%","73.4%"
"=""0350011""","Darien School District",8,"ELA",356,2629,2657,28,"57.0%","71.0%"
"=""0350011""","Darien School District",8,"Math",356,2635,2685,50,"81.7%","93.4%"
"=""0360011""","Deep River School District",4,"ELA",48,2455,2497,42,"41.7%","66.0%"
"=""0360011""","Deep River School District",4,"Math",48,2436,2491,55,"52.1%","75.2%"
"=""0360011""","Deep River School District",5,"ELA",44,2509,2549,40,"47.7%","66.7%"
"=""0360011""","Deep River School District",5,"Math",44,2522,2542,20,"36.4%","60.3%"
"=""0360011""","Deep River School District",6,"ELA",54,2534,2571,37,"55.6%","69.4%"
"=""0360011""","Deep River School District",6,"Math",54,2511,2563,52,"61.1%","81.5%"
"=""0370011""","Derby School District",4,"ELA",121,2401,2454,53,"38.8%","67.0%"
"=""0370011""","Derby School District",4,"Math",121,2411,2451,41,"25.6%","61.6%"
"=""0370011""","Derby School District",5,"ELA",101,2455,2496,41,"34.7%","64.3%"
"=""0370011""","Derby School District",5,"Math",102,2452,2462,10,"21.6%","41.3%"
"=""0370011""","Derby School District",6,"ELA",106,2492,2464,-28,"15.1%","24.8%"
"=""0370011""","Derby School District",6,"Math",105,2465,2478,13,"31.4%","51.2%"
"=""0370011""","Derby School District",7,"ELA",102,2474,2503,29,"34.3%","53.3%"
"=""0370011""","Derby School District",7,"Math",102,2465,2465,-0,"17.6%","33.8%"
"=""0370011""","Derby School District",8,"ELA",90,2514,2539,25,"34.4%","53.4%"
"=""0370011""","Derby School District",8,"Math",90,2489,2485,-4,"16.7%","33.7%"
"=""0400011""","East Granby School District",4,"ELA",48,2450,2502,51,"52.1%","73.5%"
"=""0400011""","East Granby School District",4,"Math",48,2458,2508,50,"52.1%","79.8%"
"=""0400011""","East Granby School District",5,"ELA",69,2529,2576,46,"49.3%","72.2%"
"=""0400011""","East Granby School District",5,"Math",69,2530,2576,46,"59.4%","80.6%"
"=""0400011""","East Granby School District",6,"ELA",60,2544,2546,2,"31.7%","46.3%"
"=""0400011""","East Granby School District",6,"Math",60,2544,2562,18,"41.7%","55.8%"
"=""0400011""","East Granby School District",7,"ELA",73,2550,2566,16,"30.1%","47.3%"
"=""0400011""","East Granby School District",7,"Math",73,2544,2579,35,"50.7%","69.9%"
"=""0400011""","East Granby School District",8,"ELA",60,2582,2611,29,"43.3%","63.5%"
"=""0400011""","East Granby School District",8,"Math",60,2554,2583,29,"46.7%","67.7%"
"=""0410011""","East Haddam School District",4,"ELA",67,2464,2492,28,"35.8%","54.9%"
"=""0410011""","East Haddam School District",4,"Math",67,2471,2487,16,"16.4%","41.9%"
"=""0410011""","East Haddam School District",5,"ELA",67,2521,2567,47,"59.7%","72.8%"
"=""0410011""","East Haddam School District",5,"Math",67,2505,2546,41,"52.2%","73.5%"
"=""0410011""","East Haddam School District",6,"ELA",75,2540,2573,34,"53.3%","70.3%"
"=""0410011""","East Haddam School District",6,"Math",75,2521,2540,20,"29.3%","55.2%"
"=""0410011""","East Haddam School District",7,"ELA",91,2564,2593,29,"48.4%","64.3%"
"=""0410011""","East Haddam School District",7,"Math",91,2535,2554,20,"48.4%","66.6%"
"=""0410011""","East Haddam School District",8,"ELA",94,2557,2581,24,"44.7%","60.2%"
"=""0410011""","East Haddam School District",8,"Math",92,2539,2522,-17,"16.3%","28.5%"
"=""0420011""","East Hampton School District",4,"ELA",146,2454,2491,37,"33.6%","60.1%"
"=""0420011""","East Hampton School District",4,"Math",144,2440,2495,55,"52.8%","80.0%"
"=""0420011""","East Hampton School District",5,"ELA",120,2497,2522,25,"36.7%","55.3%"
"=""0420011""","East Hampton School District",5,"Math",119,2487,2518,31,"43.7%","70.2%"
"=""0420011""","East Hampton School District",6,"ELA",141,2536,2541,4,"29.1%","42.6%"
"=""0420011""","East Hampton School District",6,"Math",141,2516,2521,5,"19.1%","38.6%"
"=""0420011""","East Hampton School District",7,"ELA",116,2529,2554,25,"33.6%","50.7%"
"=""0420011""","East Hampton School District",7,"Math",115,2520,2524,4,"27.8%","41.8%"
"=""0420011""","East Hampton School District",8,"ELA",125,2570,2589,20,"40.0%","57.7%"
"=""0420011""","East Hampton School District",8,"Math",125,2549,2552,3,"28.8%","43.1%"
"=""0430011""","East Hartford School District",4,"ELA",469,2376,2431,55,"39.0%","66.7%"
"=""0430011""","East Hartford School District",4,"Math",469,2390,2436,46,"32.6%","66.3%"
"=""0430011""","East Hartford School District",5,"ELA",477,2426,2476,50,"40.3%","64.6%"
"=""0430011""","East Hartford School District",5,"Math",477,2438,2444,6,"17.8%","37.6%"
"=""0430011""","East Hartford School District",6,"ELA",382,2455,2490,35,"38.5%","61.1%"
"=""0430011""","East Hartford School District",6,"Math",383,2433,2447,14,"28.5%","48.1%"
"=""0430011""","East Hartford School District",7,"ELA",429,2484,2503,20,"26.8%","48.6%"
"=""0430011""","East Hartford School District",7,"Math",428,2450,2458,8,"25.9%","42.5%"
"=""0430011""","East Hartford School District",8,"ELA",435,2482,2510,28,"34.9%","55.4%"
"=""0430011""","East Hartford School District",8,"Math",438,2458,2470,11,"29.5%","45.3%"
"=""0440011""","East Haven School District",4,"ELA",205,2410,2463,53,"41.0%","69.0%"
"=""0440011""","East Haven School District",4,"Math",206,2412,2462,50,"39.8%","72.2%"
"=""0440011""","East Haven School District",5,"ELA",192,2457,2496,39,"29.7%","59.9%"
"=""0440011""","East Haven School District",5,"Math",192,2449,2481,32,"39.1%","66.4%"
"=""0440011""","East Haven School District",6,"ELA",204,2493,2533,40,"46.6%","66.4%"
"=""0440011""","East Haven School District",6,"Math",207,2474,2508,34,"43.0%","66.9%"
"=""0440011""","East Haven School District",7,"ELA",230,2505,2556,51,"48.7%","73.0%"
"=""0440011""","East Haven School District",7,"Math",226,2491,2500,9,"27.9%","45.0%"
"=""0440011""","East Haven School District",8,"ELA",228,2504,2547,43,"44.7%","68.3%"
"=""0440011""","East Haven School District",8,"Math",228,2477,2498,21,"39.5%","56.8%"
"=""0450011""","East Lyme School District",4,"ELA",180,2475,2533,58,"55.6%","79.3%"
"=""0450011""","East Lyme School District",4,"Math",180,2470,2526,56,"56.1%","83.8%"
"=""0450011""","East Lyme School District",5,"ELA",188,2541,2567,26,"46.8%","63.4%"
"=""0450011""","East Lyme School District",5,"Math",187,2522,2542,20,"36.4%","56.6%"
"=""0450011""","East Lyme School District",6,"ELA",193,2532,2563,32,"44.0%","63.1%"
"=""0450011""","East Lyme School District",6,"Math",192,2522,2579,57,"62.5%","86.1%"
"=""0450011""","East Lyme School District",7,"ELA",212,2573,2603,29,"48.6%","62.3%"
"=""0450011""","East Lyme School District",7,"Math",212,2575,2604,30,"57.1%","73.0%"
"=""0450011""","East Lyme School District",8,"ELA",188,2582,2603,21,"40.4%","57.6%"
"=""0450011""","East Lyme School District",8,"Math",186,2579,2594,15,"38.7%","53.9%"
"=""0470011""","East Windsor School District",4,"ELA",68,2421,2470,49,"35.3%","62.5%"
"=""0470011""","East Windsor School District",4,"Math",69,2424,2476,52,"39.1%","74.6%"
"=""0470011""","East Windsor School District",5,"ELA",74,2461,2494,33,"27.0%","54.3%"
"=""0470011""","East Windsor School District",5,"Math",74,2479,2474,-6,"12.2%","32.4%"
"=""0470011""","East Windsor School District",6,"ELA",73,2494,2526,32,"37.0%","59.1%"
"=""0470011""","East Windsor School District",6,"Math",73,2470,2487,17,"30.1%","49.9%"
"=""0470011""","East Windsor School District",7,"ELA",62,2510,2536,26,"27.4%","54.3%"
"=""0470011""","East Windsor School District",7,"Math",62,2482,2501,19,"27.4%","49.9%"
"=""0470011""","East Windsor School District",8,"ELA",68,2567,2593,26,"39.7%","61.7%"
"=""0470011""","East Windsor School District",8,"Math",69,2517,2557,40,"56.5%","76.7%"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",4,"ELA","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",4,"Math","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",5,"ELA","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",5,"Math","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",6,"ELA",9,"*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",6,"Math",7,"*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",7,"ELA",11,"*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",7,"Math",10,"*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",8,"ELA","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",8,"Math","*","*","*","*","*","*"
"=""0390011""","Eastford School District",4,"ELA",12,"*","*","*","*","*"
"=""0390011""","Eastford School District",4,"Math",12,"*","*","*","*","*"
"=""0390011""","Eastford School District",5,"ELA",19,"*","*","*","*","*"
"=""0390011""","Eastford School District",5,"Math",19,"*","*","*","*","*"
"=""0390011""","Eastford School District",6,"ELA",12,"*","*","*","*","*"
"=""0390011""","Eastford School District",6,"Math",12,"*","*","*","*","*"
"=""0390011""","Eastford School District",7,"ELA",9,"*","*","*","*","*"
"=""0390011""","Eastford School District",7,"Math",9,"*","*","*","*","*"
"=""0390011""","Eastford School District",8,"ELA",15,"*","*","*","*","*"
"=""0390011""","Eastford School District",8,"Math",15,"*","*","*","*","*"
"=""0460011""","Easton School District",4,"ELA",101,2483,2553,69,"73.3%","90.3%"
"=""0460011""","Easton School District",4,"Math",100,2472,2544,72,"67.0%","93.7%"
"=""0460011""","Easton School District",5,"ELA",112,2534,2591,58,"64.3%","84.4%"
"=""0460011""","Easton School District",5,"Math",113,2512,2571,59,"70.8%","90.6%"
"=""0460011""","Easton School District",6,"ELA",96,2554,2576,22,"42.7%","61.1%"
"=""0460011""","Easton School District",6,"Math",96,2533,2577,44,"61.5%","78.2%"
"=""0460011""","Easton School District",7,"ELA",92,2572,2617,46,"54.3%","74.9%"
"=""0460011""","Easton School District",7,"Math",93,2565,2608,43,"63.4%","81.1%"
"=""0460011""","Easton School District",8,"ELA",100,2573,2618,45,"54.0%","71.2%"
"=""0460011""","Easton School District",8,"Math",94,2585,2641,56,"69.1%","85.9%"
"=""2420014""","EdAdvance",5,"Math","*","*","*","*","*","*"
"=""2420014""","EdAdvance",7,"Math","*","*","*","*","*","*"
"=""2420014""","EdAdvance",8,"ELA","*","*","*","*","*","*"
"=""0480011""","Ellington School District",4,"ELA",195,2471,2523,53,"51.8%","76.8%"
"=""0480011""","Ellington School District",4,"Math",195,2460,2517,57,"50.8%","81.3%"
"=""0480011""","Ellington School District",5,"ELA",210,2529,2569,40,"50.0%","72.1%"
"=""0480011""","Ellington School District",5,"Math",211,2525,2556,31,"50.2%","70.5%"
"=""0480011""","Ellington School District",6,"ELA",209,2559,2584,25,"46.9%","61.3%"
"=""0480011""","Ellington School District",6,"Math",209,2536,2571,35,"46.9%","66.4%"
"=""0480011""","Ellington School District",7,"ELA",198,2577,2603,26,"43.4%","61.1%"
"=""0480011""","Ellington School District",7,"Math",198,2547,2573,27,"43.9%","65.3%"
"=""0480011""","Ellington School District",8,"ELA",201,2610,2619,10,"33.3%","54.2%"
"=""0480011""","Ellington School District",8,"Math",201,2572,2600,28,"45.8%","65.5%"
"=""2890013""","Elm City College Preparatory School District",4,"ELA",62,2417,2516,99,"75.8%","95.8%"
"=""2890013""","Elm City College Preparatory School District",4,"Math",62,2457,2511,55,"50.0%","78.3%"
"=""2890013""","Elm City College Preparatory School District",5,"ELA",66,2474,2513,38,"33.3%","60.3%"
"=""2890013""","Elm City College Preparatory School District",5,"Math",66,2464,2489,25,"34.8%","54.9%"
"=""2890013""","Elm City College Preparatory School District",6,"ELA",66,2472,2525,53,"54.5%","75.9%"
"=""2890013""","Elm City College Preparatory School District",6,"Math",66,2467,2506,40,"50.0%","71.3%"
"=""2890013""","Elm City College Preparatory School District",7,"ELA",58,2508,2547,39,"50.0%","69.8%"
"=""2890013""","Elm City College Preparatory School District",7,"Math",58,2484,2503,18,"36.2%","54.3%"
"=""2890013""","Elm City College Preparatory School District",8,"ELA",58,2537,2594,56,"60.3%","75.5%"
"=""2890013""","Elm City College Preparatory School District",8,"Math",58,2541,2591,50,"62.1%","79.7%"
"=""0490011""","Enfield School District",4,"ELA",350,2434,2493,59,"47.7%","73.1%"
"=""0490011""","Enfield School District",4,"Math",350,2429,2488,60,"52.6%","81.5%"
"=""0490011""","Enfield School District",5,"ELA",370,2468,2524,57,"47.8%","71.8%"
"=""0490011""","Enfield School District",5,"Math",371,2475,2494,20,"26.7%","52.9%"
"=""0490011""","Enfield School District",6,"ELA",313,2512,2528,16,"33.9%","52.4%"
"=""0490011""","Enfield School District",6,"Math",312,2499,2529,30,"40.4%","65.6%"
"=""0490011""","Enfield School District",7,"ELA",356,2515,2553,39,"41.9%","64.5%"
"=""0490011""","Enfield School District",7,"Math",353,2524,2532,8,"22.4%","42.0%"
"=""0490011""","Enfield School District",8,"ELA",325,2539,2582,43,"52.3%","70.7%"
"=""0490011""","Enfield School District",8,"Math",323,2526,2538,12,"30.7%","49.7%"
"=""0500011""","Essex School District",4,"ELA",52,2474,2523,49,"55.8%","72.4%"
"=""0500011""","Essex School District",4,"Math",53,2462,2508,46,"43.4%","76.1%"
"=""0500011""","Essex School District",5,"ELA",52,2517,2560,43,"48.1%","73.6%"
"=""0500011""","Essex School District",5,"Math",52,2495,2547,52,"67.3%","88.8%"
"=""0500011""","Essex School District",6,"ELA",78,2584,2603,19,"50.0%","66.3%"
"=""0500011""","Essex School District",6,"Math",78,2542,2586,44,"62.8%","80.6%"
"=""0510011""","Fairfield School District",4,"ELA",829,2459,2520,61,"57.8%","80.1%"
"=""0510011""","Fairfield School District",4,"Math",831,2455,2512,57,"51.0%","81.0%"
"=""0510011""","Fairfield School District",5,"ELA",734,2509,2559,50,"53.4%","75.6%"
"=""0510011""","Fairfield School District",5,"Math",733,2502,2544,42,"55.7%","78.3%"
"=""0510011""","Fairfield School District",6,"ELA",720,2558,2583,25,"44.0%","62.0%"
"=""0510011""","Fairfield School District",6,"Math",718,2544,2577,33,"46.9%","69.0%"
"=""0510011""","Fairfield School District",7,"ELA",763,2575,2604,29,"46.3%","64.8%"
"=""0510011""","Fairfield School District",7,"Math",758,2571,2586,15,"39.4%","55.4%"
"=""0510011""","Fairfield School District",8,"ELA",758,2588,2618,30,"49.1%","66.2%"
"=""0510011""","Fairfield School District",8,"Math",755,2581,2611,30,"51.9%","68.3%"
"=""0520011""","Farmington School District",4,"ELA",303,2480,2545,65,"65.3%","84.5%"
"=""0520011""","Farmington School District",4,"Math",307,2474,2538,64,"65.1%","89.6%"
"=""0520011""","Farmington School District",5,"ELA",294,2531,2572,41,"52.4%","72.2%"
"=""0520011""","Farmington School District",5,"Math",294,2520,2561,41,"56.8%","79.2%"
"=""0520011""","Farmington School District",6,"ELA",326,2553,2589,36,"51.8%","71.4%"
"=""0520011""","Farmington School District",6,"Math",326,2523,2579,56,"67.5%","86.5%"
"=""0520011""","Farmington School District",7,"ELA",314,2584,2608,23,"41.7%","59.0%"
"=""0520011""","Farmington School District",7,"Math",315,2575,2616,42,"65.4%","82.8%"
"=""0520011""","Farmington School District",8,"ELA",275,2596,2630,34,"57.8%","73.1%"
"=""0520011""","Farmington School District",8,"Math",277,2602,2644,42,"68.2%","82.4%"
"=""0530011""","Franklin School District",4,"ELA",17,"*","*","*","*","*"
"=""0530011""","Franklin School District",4,"Math",17,"*","*","*","*","*"
"=""0530011""","Franklin School District",5,"ELA",14,"*","*","*","*","*"
"=""0530011""","Franklin School District",5,"Math",14,"*","*","*","*","*"
"=""0530011""","Franklin School District",6,"ELA",20,2528,2507,-21,"25.0%","32.5%"
"=""0530011""","Franklin School District",6,"Math",20,2486,2490,4,"15.0%","29.6%"
"=""0530011""","Franklin School District",7,"ELA",17,"*","*","*","*","*"
"=""0530011""","Franklin School District",7,"Math",17,"*","*","*","*","*"
"=""0530011""","Franklin School District",8,"ELA",20,2579,2611,32,"40.0%","61.2%"
"=""0530011""","Franklin School District",8,"Math",20,2530,2535,4,"35.0%","50.0%"
"=""0540011""","Glastonbury School District",4,"ELA",418,2484,2531,46,"51.7%","74.2%"
"=""0540011""","Glastonbury School District",4,"Math",417,2481,2529,48,"49.2%","76.3%"
"=""0540011""","Glastonbury School District",5,"ELA",429,2535,2579,44,"57.1%","77.4%"
"=""0540011""","Glastonbury School District",5,"Math",429,2526,2577,51,"67.6%","88.0%"
"=""0540011""","Glastonbury School District",6,"ELA",461,2565,2603,38,"59.9%","75.8%"
"=""0540011""","Glastonbury School District",6,"Math",459,2564,2605,42,"61.9%","80.1%"
"=""0540011""","Glastonbury School District",7,"ELA",503,2591,2604,13,"38.6%","52.5%"
"=""0540011""","Glastonbury School District",7,"Math",504,2570,2603,33,"51.4%","71.7%"
"=""0540011""","Glastonbury School District",8,"ELA",504,2603,2625,22,"48.2%","64.6%"
"=""0540011""","Glastonbury School District",8,"Math",504,2599,2633,34,"58.7%","74.5%"
"=""0560011""","Granby School District",4,"ELA",128,2459,2538,79,"70.3%","90.4%"
"=""0560011""","Granby School District",4,"Math",128,2463,2516,52,"54.7%","80.2%"
"=""0560011""","Granby School District",5,"ELA",120,2517,2565,48,"56.7%","76.9%"
"=""0560011""","Granby School District",5,"Math",120,2506,2556,49,"55.0%","83.8%"
"=""0560011""","Granby School District",6,"ELA",146,2559,2607,49,"65.1%","81.5%"
"=""0560011""","Granby School District",6,"Math",146,2539,2592,52,"67.1%","87.4%"
"=""0560011""","Granby School District",7,"ELA",143,2570,2604,33,"46.2%","66.0%"
"=""0560011""","Granby School District",7,"Math",143,2576,2593,17,"39.2%","56.9%"
"=""0560011""","Granby School District",8,"ELA",150,2584,2620,36,"56.0%","71.4%"
"=""0560011""","Granby School District",8,"Math",149,2583,2592,9,"42.3%","58.7%"
"=""2940013""","Great Oaks Charter School District",6,"ELA",101,2402,2430,28,"31.7%","50.4%"
"=""2940013""","Great Oaks Charter School District",6,"Math",101,2386,2431,45,"55.4%","69.2%"
"=""2940013""","Great Oaks Charter School District",7,"ELA",105,2434,2490,56,"48.6%","69.2%"
"=""2940013""","Great Oaks Charter School District",7,"Math",102,2428,2456,27,"34.3%","56.5%"
"=""0570011""","Greenwich School District",4,"ELA",614,2480,2534,54,"57.5%","77.4%"
"=""0570011""","Greenwich School District",4,"Math",623,2475,2524,48,"51.4%","77.2%"
"=""0570011""","Greenwich School District",5,"ELA",640,2523,2573,50,"57.0%","77.5%"
"=""0570011""","Greenwich School District",5,"Math",651,2511,2553,41,"58.5%","77.6%"
"=""0570011""","Greenwich School District",6,"ELA",587,2553,2579,26,"45.8%","63.9%"
"=""0570011""","Greenwich School District",6,"Math",594,2543,2571,28,"51.0%","67.9%"
"=""0570011""","Greenwich School District",7,"ELA",586,2575,2612,37,"54.6%","69.8%"
"=""0570011""","Greenwich School District",7,"Math",591,2570,2599,29,"56.2%","72.1%"
"=""0570011""","Greenwich School District",8,"ELA",598,2597,2629,32,"54.0%","69.4%"
"=""0570011""","Greenwich School District",8,"Math",601,2589,2625,36,"61.6%","74.9%"
"=""0580011""","Griswold School District",4,"ELA",132,2434,2478,45,"40.2%","65.9%"
"=""0580011""","Griswold School District",4,"Math",132,2428,2466,38,"32.6%","59.2%"
"=""0580011""","Griswold School District",5,"ELA",118,2491,2530,39,"39.8%","61.3%"
"=""0580011""","Griswold School District",5,"Math",119,2453,2511,58,"63.0%","83.2%"
"=""0580011""","Griswold School District",6,"ELA",124,2517,2548,31,"41.1%","61.6%"
"=""0580011""","Griswold School District",6,"Math",124,2514,2548,33,"47.6%","69.0%"
"=""0580011""","Griswold School District",7,"ELA",137,2528,2567,39,"43.8%","64.1%"
"=""0580011""","Griswold School District",7,"Math",136,2516,2549,33,"51.5%","67.9%"
"=""0580011""","Griswold School District",8,"ELA",124,2560,2592,32,"46.0%","65.2%"
"=""0580011""","Griswold School District",8,"Math",124,2551,2594,43,"57.3%","73.8%"
"=""0590011""","Groton School District",4,"ELA",303,2440,2497,56,"46.9%","73.3%"
"=""0590011""","Groton School District",4,"Math",302,2432,2494,62,"56.3%","85.1%"
"=""0590011""","Groton School District",5,"ELA",273,2469,2521,52,"47.6%","68.8%"
"=""0590011""","Groton School District",5,"Math",275,2468,2509,41,"52.7%","73.8%"
"=""0590011""","Groton School District",6,"ELA",283,2523,2536,13,"31.1%","46.8%"
"=""0590011""","Groton School District",6,"Math",285,2512,2529,17,"34.0%","51.9%"
"=""0590011""","Groton School District",7,"ELA",297,2509,2537,28,"39.1%","56.1%"
"=""0590011""","Groton School District",7,"Math",301,2503,2537,34,"51.2%","66.8%"
"=""0590011""","Groton School District",8,"ELA",247,2536,2566,30,"40.5%","60.2%"
"=""0590011""","Groton School District",8,"Math",249,2539,2546,7,"30.5%","45.8%"
"=""0600011""","Guilford School District",4,"ELA",249,2484,2540,57,"59.0%","81.0%"
"=""0600011""","Guilford School District",4,"Math",248,2487,2526,40,"47.6%","68.5%"
"=""0600011""","Guilford School District",5,"ELA",278,2526,2563,37,"46.8%","67.3%"
"=""0600011""","Guilford School District",5,"Math",279,2521,2563,42,"59.5%","82.1%"
"=""0600011""","Guilford School District",6,"ELA",249,2561,2594,34,"54.2%","70.5%"
"=""0600011""","Guilford School District",6,"Math",249,2526,2567,41,"51.0%","74.0%"
"=""0600011""","Guilford School District",7,"ELA",252,2587,2628,41,"56.3%","72.5%"
"=""0600011""","Guilford School District",7,"Math",252,2567,2604,37,"55.6%","75.8%"
"=""0600011""","Guilford School District",8,"ELA",275,2621,2648,26,"54.9%","70.6%"
"=""0600011""","Guilford School District",8,"Math",274,2586,2638,52,"74.5%","88.6%"
"=""0620011""","Hamden School District",4,"ELA",360,2435,2483,48,"45.8%","70.0%"
"=""0620011""","Hamden School District",4,"Math",362,2440,2479,38,"30.7%","61.4%"
"=""0620011""","Hamden School District",5,"ELA",385,2473,2503,30,"32.7%","54.8%"
"=""0620011""","Hamden School District",5,"Math",386,2469,2496,26,"38.1%","60.0%"
"=""0620011""","Hamden School District",6,"ELA",360,2497,2540,43,"50.8%","70.4%"
"=""0620011""","Hamden School District",6,"Math",361,2478,2512,34,"45.4%","66.1%"
"=""0620011""","Hamden School District",7,"ELA",347,2538,2546,9,"29.4%","45.6%"
"=""0620011""","Hamden School District",7,"Math",342,2515,2528,12,"33.0%","50.0%"
"=""0620011""","Hamden School District",8,"ELA",383,2545,2554,9,"28.2%","46.2%"
"=""0620011""","Hamden School District",8,"Math",382,2510,2518,9,"33.0%","44.9%"
"=""0630011""","Hampton School District",4,"ELA",10,"*","*","*","*","*"
"=""0630011""","Hampton School District",4,"Math",9,"*","*","*","*","*"
"=""0630011""","Hampton School District",5,"ELA",10,"*","*","*","*","*"
"=""0630011""","Hampton School District",5,"Math",10,"*","*","*","*","*"
"=""0630011""","Hampton School District",6,"ELA",8,"*","*","*","*","*"
"=""0630011""","Hampton School District",6,"Math",8,"*","*","*","*","*"
"=""0640011""","Hartford School District",4,"ELA",1451,2373,2409,36,"26.3%","53.4%"
"=""0640011""","Hartford School District",4,"Math",1469,2374,2417,42,"29.1%","60.6%"
"=""0640011""","Hartford School District",5,"ELA",1286,2405,2455,50,"39.0%","64.6%"
"=""0640011""","Hartford School District",5,"Math",1298,2411,2443,32,"40.8%","63.1%"
"=""0640011""","Hartford School District",6,"ELA",1315,2450,2476,26,"33.2%","54.1%"
"=""0640011""","Hartford School District",6,"Math",1328,2439,2457,18,"33.3%","52.7%"
"=""0640011""","Hartford School District",7,"ELA",1444,2472,2491,20,"28.9%","48.4%"
"=""0640011""","Hartford School District",7,"Math",1454,2444,2463,19,"34.7%","54.2%"
"=""0640011""","Hartford School District",8,"ELA",1312,2491,2515,24,"34.7%","52.4%"
"=""0640011""","Hartford School District",8,"Math",1361,2458,2470,12,"31.7%","48.3%"
"=""0650011""","Hartland School District",4,"ELA",12,"*","*","*","*","*"
"=""0650011""","Hartland School District",4,"Math",12,"*","*","*","*","*"
"=""0650011""","Hartland School District",5,"ELA",22,2445,2554,109,"77.3%","96.1%"
