"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0300011""","Columbia School District",7,"Not Eligible For Lunch",39,2559,2598,40,"51.3%","66.8%"
"=""0300011""","Columbia School District",8,"Eligible For Lunch",8,"*","*","*","*","*"
"=""0300011""","Columbia School District",8,"Not Eligible For Lunch",50,2589,2612,24,"38.0%","53.7%"
"=""2430014""","Cooperative Educational Services",4,"Eligible For Lunch",23,2395,2449,54,"30.4%","64.0%"
"=""2430014""","Cooperative Educational Services",4,"Not Eligible For Lunch",44,2401,2470,69,"59.1%","76.9%"
"=""2430014""","Cooperative Educational Services",5,"Eligible For Lunch",21,2422,2429,7,"14.3%","36.3%"
"=""2430014""","Cooperative Educational Services",5,"Not Eligible For Lunch",29,2478,2516,39,"27.6%","56.6%"
"=""2430014""","Cooperative Educational Services",6,"Eligible For Lunch",17,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",6,"Not Eligible For Lunch",40,2503,2537,35,"42.5%","68.6%"
"=""2430014""","Cooperative Educational Services",7,"Eligible For Lunch",17,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",7,"Not Eligible For Lunch",24,2530,2540,10,"33.3%","47.9%"
"=""2430014""","Cooperative Educational Services",8,"Eligible For Lunch",17,"*","*","*","*","*"
"=""2430014""","Cooperative Educational Services",8,"Not Eligible For Lunch",35,2528,2557,30,"31.4%","51.0%"
"=""0310011""","Cornwall School District",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",6,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",7,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""0310011""","Cornwall School District",8,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0320011""","Coventry School District",4,"Eligible For Lunch",19,"*","*","*","*","*"
"=""0320011""","Coventry School District",4,"Not Eligible For Lunch",99,2459,2525,66,"62.6%","82.8%"
"=""0320011""","Coventry School District",5,"Eligible For Lunch",17,"*","*","*","*","*"
"=""0320011""","Coventry School District",5,"Not Eligible For Lunch",98,2502,2548,46,"41.8%","66.6%"
"=""0320011""","Coventry School District",6,"Eligible For Lunch",27,2488,2517,30,"33.3%","59.2%"
"=""0320011""","Coventry School District",6,"Not Eligible For Lunch",92,2543,2588,45,"52.2%","74.1%"
"=""0320011""","Coventry School District",7,"Eligible For Lunch",28,2527,2578,51,"60.7%","78.8%"
"=""0320011""","Coventry School District",7,"Not Eligible For Lunch",95,2568,2623,55,"65.3%","85.3%"
"=""0320011""","Coventry School District",8,"Eligible For Lunch",23,2538,2602,64,"52.2%","78.1%"
"=""0320011""","Coventry School District",8,"Not Eligible For Lunch",108,2578,2626,48,"60.2%","78.7%"
"=""0330011""","Cromwell School District",4,"Eligible For Lunch",27,2366,2406,40,"33.3%","57.0%"
"=""0330011""","Cromwell School District",4,"Not Eligible For Lunch",120,2455,2491,36,"32.5%","58.3%"
"=""0330011""","Cromwell School District",5,"Eligible For Lunch",31,2436,2478,42,"35.5%","62.9%"
"=""0330011""","Cromwell School District",5,"Not Eligible For Lunch",141,2487,2522,35,"31.9%","60.2%"
"=""0330011""","Cromwell School District",6,"Eligible For Lunch",28,2476,2529,53,"50.0%","75.6%"
"=""0330011""","Cromwell School District",6,"Not Eligible For Lunch",118,2531,2587,56,"69.5%","85.8%"
"=""0330011""","Cromwell School District",7,"Eligible For Lunch",27,2536,2558,22,"40.7%","59.0%"
"=""0330011""","Cromwell School District",7,"Not Eligible For Lunch",121,2578,2606,28,"46.3%","65.1%"
"=""0330011""","Cromwell School District",8,"Eligible For Lunch",27,2542,2580,38,"44.4%","68.2%"
"=""0330011""","Cromwell School District",8,"Not Eligible For Lunch",113,2586,2614,29,"47.8%","65.5%"
"=""0340011""","Danbury School District",4,"Eligible For Lunch",459,2397,2457,60,"44.9%","70.6%"
"=""0340011""","Danbury School District",4,"Not Eligible For Lunch",296,2453,2509,57,"50.3%","74.4%"
"=""0340011""","Danbury School District",5,"Eligible For Lunch",462,2440,2499,59,"45.5%","73.3%"
"=""0340011""","Danbury School District",5,"Not Eligible For Lunch",321,2499,2539,40,"42.7%","65.4%"
"=""0340011""","Danbury School District",6,"Eligible For Lunch",423,2479,2504,24,"31.2%","52.6%"
"=""0340011""","Danbury School District",6,"Not Eligible For Lunch",289,2520,2541,21,"38.8%","56.6%"
"=""0340011""","Danbury School District",7,"Eligible For Lunch",413,2491,2518,27,"32.4%","54.8%"
"=""0340011""","Danbury School District",7,"Not Eligible For Lunch",338,2541,2567,26,"36.7%","56.7%"
"=""0340011""","Danbury School District",8,"Eligible For Lunch",373,2496,2539,43,"44.8%","66.6%"
"=""0340011""","Danbury School District",8,"Not Eligible For Lunch",302,2545,2582,37,"49.0%","67.3%"
"=""0350011""","Darien School District",4,"Eligible For Lunch",6,"*","*","*","*","*"
"=""0350011""","Darien School District",4,"Not Eligible For Lunch",359,2497,2554,57,"61.6%","82.2%"
"=""0350011""","Darien School District",5,"Eligible For Lunch",9,"*","*","*","*","*"
"=""0350011""","Darien School District",5,"Not Eligible For Lunch",332,2539,2594,54,"65.4%","83.5%"
"=""0350011""","Darien School District",6,"Eligible For Lunch",12,"*","*","*","*","*"
"=""0350011""","Darien School District",6,"Not Eligible For Lunch",373,2578,2611,34,"56.8%","71.5%"
"=""0350011""","Darien School District",7,"Eligible For Lunch",8,"*","*","*","*","*"
"=""0350011""","Darien School District",7,"Not Eligible For Lunch",353,2597,2638,41,"59.2%","76.2%"
"=""0350011""","Darien School District",8,"Eligible For Lunch",8,"*","*","*","*","*"
"=""0350011""","Darien School District",8,"Not Eligible For Lunch",348,2630,2658,28,"58.0%","71.8%"
"=""0360011""","Deep River School District",4,"Eligible For Lunch",12,"*","*","*","*","*"
"=""0360011""","Deep River School District",4,"Not Eligible For Lunch",36,2461,2502,42,"47.2%","66.0%"
"=""0360011""","Deep River School District",5,"Eligible For Lunch",6,"*","*","*","*","*"
"=""0360011""","Deep River School District",5,"Not Eligible For Lunch",38,2507,2551,44,"52.6%","71.0%"
"=""0360011""","Deep River School District",6,"Eligible For Lunch",6,"*","*","*","*","*"
"=""0360011""","Deep River School District",6,"Not Eligible For Lunch",48,2532,2571,39,"56.3%","70.1%"
"=""0370011""","Derby School District",4,"Eligible For Lunch",71,2390,2432,42,"26.8%","57.5%"
"=""0370011""","Derby School District",4,"Not Eligible For Lunch",50,2417,2486,69,"56.0%","80.5%"
"=""0370011""","Derby School District",5,"Eligible For Lunch",65,2445,2483,38,"30.8%","59.8%"
"=""0370011""","Derby School District",5,"Not Eligible For Lunch",36,2474,2519,45,"41.7%","72.4%"
"=""0370011""","Derby School District",6,"Eligible For Lunch",56,2477,2447,-29,"12.5%","24.7%"
"=""0370011""","Derby School District",6,"Not Eligible For Lunch",50,2510,2484,-26,"18.0%","25.0%"
"=""0370011""","Derby School District",7,"Eligible For Lunch",54,2460,2482,21,"31.5%","48.1%"
"=""0370011""","Derby School District",7,"Not Eligible For Lunch",48,2491,2528,37,"37.5%","59.1%"
"=""0370011""","Derby School District",8,"Eligible For Lunch",49,2509,2539,30,"36.7%","55.9%"
"=""0370011""","Derby School District",8,"Not Eligible For Lunch",41,2521,2539,18,"31.7%","50.5%"
"=""0400011""","East Granby School District",4,"Eligible For Lunch",6,"*","*","*","*","*"
"=""0400011""","East Granby School District",4,"Not Eligible For Lunch",42,2458,2510,52,"54.8%","76.1%"
"=""0400011""","East Granby School District",5,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0400011""","East Granby School District",5,"Not Eligible For Lunch",58,2536,2587,51,"55.2%","78.4%"
"=""0400011""","East Granby School District",6,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0400011""","East Granby School District",6,"Not Eligible For Lunch",49,2563,2562,-1,"34.7%","47.7%"
"=""0400011""","East Granby School District",7,"Eligible For Lunch",10,"*","*","*","*","*"
"=""0400011""","East Granby School District",7,"Not Eligible For Lunch",63,2557,2577,20,"33.3%","50.5%"
"=""0400011""","East Granby School District",8,"Eligible For Lunch",12,"*","*","*","*","*"
"=""0400011""","East Granby School District",8,"Not Eligible For Lunch",48,2600,2629,29,"45.8%","63.7%"
"=""0410011""","East Haddam School District",4,"Eligible For Lunch",15,"*","*","*","*","*"
"=""0410011""","East Haddam School District",4,"Not Eligible For Lunch",52,2472,2500,27,"38.5%","56.0%"
"=""0410011""","East Haddam School District",5,"Eligible For Lunch",6,"*","*","*","*","*"
"=""0410011""","East Haddam School District",5,"Not Eligible For Lunch",61,2523,2569,46,"59.0%","71.8%"
"=""0410011""","East Haddam School District",6,"Eligible For Lunch",12,"*","*","*","*","*"
"=""0410011""","East Haddam School District",6,"Not Eligible For Lunch",63,2539,2578,39,"58.7%","76.3%"
"=""0410011""","East Haddam School District",7,"Eligible For Lunch",9,"*","*","*","*","*"
"=""0410011""","East Haddam School District",7,"Not Eligible For Lunch",82,2569,2599,30,"51.2%","64.7%"
"=""0410011""","East Haddam School District",8,"Eligible For Lunch",13,"*","*","*","*","*"
"=""0410011""","East Haddam School District",8,"Not Eligible For Lunch",81,2563,2586,23,"45.7%","60.3%"
"=""0420011""","East Hampton School District",4,"Eligible For Lunch",16,"*","*","*","*","*"
"=""0420011""","East Hampton School District",4,"Not Eligible For Lunch",130,2459,2497,38,"35.4%","61.5%"
"=""0420011""","East Hampton School District",5,"Eligible For Lunch",17,"*","*","*","*","*"
"=""0420011""","East Hampton School District",5,"Not Eligible For Lunch",103,2502,2529,27,"39.8%","58.0%"
"=""0420011""","East Hampton School District",6,"Eligible For Lunch",20,2476,2480,4,"20.0%","34.8%"
"=""0420011""","East Hampton School District",6,"Not Eligible For Lunch",121,2547,2551,4,"30.6%","43.9%"
"=""0420011""","East Hampton School District",7,"Eligible For Lunch",19,"*","*","*","*","*"
"=""0420011""","East Hampton School District",7,"Not Eligible For Lunch",97,2540,2564,23,"34.0%","51.1%"
"=""0420011""","East Hampton School District",8,"Eligible For Lunch",18,"*","*","*","*","*"
"=""0420011""","East Hampton School District",8,"Not Eligible For Lunch",107,2578,2598,20,"40.2%","56.1%"
"=""0430011""","East Hartford School District",4,"Eligible For Lunch",322,2367,2421,54,"37.0%","64.1%"
"=""0430011""","East Hartford School District",4,"Not Eligible For Lunch",147,2394,2453,58,"43.5%","72.3%"
"=""0430011""","East Hartford School District",5,"Eligible For Lunch",290,2408,2458,50,"37.6%","63.7%"
"=""0430011""","East Hartford School District",5,"Not Eligible For Lunch",187,2454,2503,50,"44.4%","66.2%"
"=""0430011""","East Hartford School District",6,"Eligible For Lunch",268,2446,2480,34,"36.6%","60.0%"
"=""0430011""","East Hartford School District",6,"Not Eligible For Lunch",114,2476,2513,37,"43.0%","63.6%"
"=""0430011""","East Hartford School District",7,"Eligible For Lunch",301,2469,2490,21,"24.3%","46.6%"
"=""0430011""","East Hartford School District",7,"Not Eligible For Lunch",128,2518,2535,18,"32.8%","53.4%"
"=""0430011""","East Hartford School District",8,"Eligible For Lunch",297,2473,2503,30,"35.4%","56.8%"
"=""0430011""","East Hartford School District",8,"Not Eligible For Lunch",138,2503,2526,24,"34.1%","52.5%"
"=""0440011""","East Haven School District",4,"Eligible For Lunch",97,2394,2448,54,"41.2%","68.8%"
"=""0440011""","East Haven School District",4,"Not Eligible For Lunch",108,2424,2476,52,"40.7%","69.2%"
"=""0440011""","East Haven School District",5,"Eligible For Lunch",88,2448,2490,41,"35.2%","61.4%"
"=""0440011""","East Haven School District",5,"Not Eligible For Lunch",104,2465,2501,36,"25.0%","58.5%"
"=""0440011""","East Haven School District",6,"Eligible For Lunch",110,2473,2513,40,"45.5%","65.6%"
"=""0440011""","East Haven School District",6,"Not Eligible For Lunch",94,2516,2556,40,"47.9%","67.2%"
"=""0440011""","East Haven School District",7,"Eligible For Lunch",111,2482,2532,49,"42.3%","71.1%"
"=""0440011""","East Haven School District",7,"Not Eligible For Lunch",119,2526,2579,53,"54.6%","74.8%"
"=""0440011""","East Haven School District",8,"Eligible For Lunch",125,2496,2539,43,"44.8%","67.9%"
"=""0440011""","East Haven School District",8,"Not Eligible For Lunch",103,2513,2557,43,"44.7%","68.9%"
"=""0450011""","East Lyme School District",4,"Eligible For Lunch",40,2420,2468,48,"42.5%","64.5%"
"=""0450011""","East Lyme School District",4,"Not Eligible For Lunch",140,2490,2551,61,"59.3%","83.5%"
"=""0450011""","East Lyme School District",5,"Eligible For Lunch",27,2503,2530,28,"37.0%","55.3%"
"=""0450011""","East Lyme School District",5,"Not Eligible For Lunch",161,2547,2573,26,"48.4%","64.8%"
"=""0450011""","East Lyme School District",6,"Eligible For Lunch",41,2504,2531,27,"31.7%","55.2%"
"=""0450011""","East Lyme School District",6,"Not Eligible For Lunch",152,2539,2572,33,"47.4%","65.2%"
"=""0450011""","East Lyme School District",7,"Eligible For Lunch",32,2537,2549,12,"37.5%","49.4%"
"=""0450011""","East Lyme School District",7,"Not Eligible For Lunch",180,2580,2612,32,"50.6%","64.6%"
"=""0450011""","East Lyme School District",8,"Eligible For Lunch",33,2528,2553,25,"33.3%","53.3%"
"=""0450011""","East Lyme School District",8,"Not Eligible For Lunch",155,2594,2614,20,"41.9%","58.6%"
"=""0470011""","East Windsor School District",4,"Eligible For Lunch",32,2395,2439,44,"28.1%","59.9%"
"=""0470011""","East Windsor School District",4,"Not Eligible For Lunch",36,2445,2498,54,"41.7%","64.8%"
"=""0470011""","East Windsor School District",5,"Eligible For Lunch",36,2430,2468,38,"30.6%","53.8%"
"=""0470011""","East Windsor School District",5,"Not Eligible For Lunch",38,2491,2518,27,"23.7%","54.9%"
"=""0470011""","East Windsor School District",6,"Eligible For Lunch",37,2471,2501,30,"37.8%","57.8%"
"=""0470011""","East Windsor School District",6,"Not Eligible For Lunch",36,2518,2552,34,"36.1%","60.6%"
"=""0470011""","East Windsor School District",7,"Eligible For Lunch",24,2452,2502,50,"33.3%","65.0%"
"=""0470011""","East Windsor School District",7,"Not Eligible For Lunch",38,2546,2557,11,"23.7%","47.6%"
"=""0470011""","East Windsor School District",8,"Eligible For Lunch",28,2557,2583,25,"42.9%","62.3%"
"=""0470011""","East Windsor School District",8,"Not Eligible For Lunch",40,2573,2600,27,"37.5%","61.3%"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",6,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",7,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",8,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",6,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",7,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",8,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",4,"Eligible For Lunch",8,"*","*","*","*","*"
"=""0460011""","Easton School District",4,"Not Eligible For Lunch",93,2489,2558,69,"73.1%","90.6%"
"=""0460011""","Easton School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",5,"Not Eligible For Lunch","*",2535,2592,57,"64.2%","84.1%"
"=""0460011""","Easton School District",6,"Eligible For Lunch",8,"*","*","*","*","*"
"=""0460011""","Easton School District",6,"Not Eligible For Lunch",88,2560,2584,24,"44.3%","63.3%"
"=""0460011""","Easton School District",7,"Eligible For Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",7,"Not Eligible For Lunch","*",2575,2618,43,"52.3%","73.3%"
"=""0460011""","Easton School District",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",8,"Not Eligible For Lunch","*",2575,2620,45,"54.6%","71.2%"
"=""2420014""","EdAdvance",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",4,"Eligible For Lunch",18,"*","*","*","*","*"
"=""0480011""","Ellington School District",4,"Not Eligible For Lunch",177,2475,2529,54,"54.2%","79.8%"
"=""0480011""","Ellington School District",5,"Eligible For Lunch",27,2464,2501,37,"25.9%","56.5%"
"=""0480011""","Ellington School District",5,"Not Eligible For Lunch",183,2539,2579,41,"53.6%","74.5%"
"=""0480011""","Ellington School District",6,"Eligible For Lunch",18,"*","*","*","*","*"
"=""0480011""","Ellington School District",6,"Not Eligible For Lunch",191,2564,2586,22,"46.6%","59.8%"
"=""0480011""","Ellington School District",7,"Eligible For Lunch",19,"*","*","*","*","*"
"=""0480011""","Ellington School District",7,"Not Eligible For Lunch",179,2585,2610,25,"43.6%","61.5%"
"=""0480011""","Ellington School District",8,"Eligible For Lunch",17,"*","*","*","*","*"
"=""0480011""","Ellington School District",8,"Not Eligible For Lunch",184,2617,2627,10,"35.3%","54.7%"
"=""2890013""","Elm City College Preparatory School District",4,"Eligible For Lunch",42,2409,2517,108,"76.2%","100.0%"
"=""2890013""","Elm City College Preparatory School District",4,"Not Eligible For Lunch",20,2436,2515,80,"75.0%","86.8%"
"=""2890013""","Elm City College Preparatory School District",5,"Eligible For Lunch",55,2465,2507,41,"34.5%","61.5%"
"=""2890013""","Elm City College Preparatory School District",5,"Not Eligible For Lunch",11,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",6,"Eligible For Lunch","*",2470,2521,51,"52.5%","74.9%"
"=""2890013""","Elm City College Preparatory School District",6,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",7,"Eligible For Lunch",46,2496,2534,38,"45.7%","67.4%"
"=""2890013""","Elm City College Preparatory School District",7,"Not Eligible For Lunch",12,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",8,"Eligible For Lunch",47,2540,2588,48,"53.2%","69.2%"
"=""2890013""","Elm City College Preparatory School District",8,"Not Eligible For Lunch",11,"*","*","*","*","*"
"=""0490011""","Enfield School District",4,"Eligible For Lunch",142,2419,2475,57,"44.4%","69.0%"
"=""0490011""","Enfield School District",4,"Not Eligible For Lunch",208,2445,2505,61,"50.0%","76.0%"
"=""0490011""","Enfield School District",5,"Eligible For Lunch",140,2443,2502,59,"41.4%","67.3%"
"=""0490011""","Enfield School District",5,"Not Eligible For Lunch",230,2482,2538,55,"51.7%","74.5%"
"=""0490011""","Enfield School District",6,"Eligible For Lunch",135,2485,2504,18,"31.9%","52.7%"
"=""0490011""","Enfield School District",6,"Not Eligible For Lunch",178,2532,2546,14,"35.4%","52.3%"
"=""0490011""","Enfield School District",7,"Eligible For Lunch",137,2482,2517,35,"31.4%","57.9%"
"=""0490011""","Enfield School District",7,"Not Eligible For Lunch",219,2535,2576,41,"48.4%","68.7%"
"=""0490011""","Enfield School District",8,"Eligible For Lunch",117,2514,2544,30,"35.0%","56.3%"
"=""0490011""","Enfield School District",8,"Not Eligible For Lunch",208,2553,2603,50,"62.0%","78.9%"
"=""0500011""","Essex School District",4,"Eligible For Lunch",6,"*","*","*","*","*"
"=""0500011""","Essex School District",4,"Not Eligible For Lunch",46,2476,2522,47,"52.2%","70.1%"
"=""0500011""","Essex School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""0500011""","Essex School District",5,"Not Eligible For Lunch","*",2524,2568,44,"52.1%","76.0%"
"=""0500011""","Essex School District",6,"Eligible For Lunch",6,"*","*","*","*","*"
"=""0500011""","Essex School District",6,"Not Eligible For Lunch",72,2587,2604,18,"48.6%","65.1%"
"=""0510011""","Fairfield School District",4,"Eligible For Lunch",72,2398,2454,56,"41.7%","69.6%"
"=""0510011""","Fairfield School District",4,"Not Eligible For Lunch",757,2465,2526,62,"59.3%","81.1%"
"=""0510011""","Fairfield School District",5,"Eligible For Lunch",67,2450,2492,41,"38.8%","61.1%"
"=""0510011""","Fairfield School District",5,"Not Eligible For Lunch",667,2515,2566,51,"54.9%","77.1%"
"=""0510011""","Fairfield School District",6,"Eligible For Lunch",64,2488,2530,42,"48.4%","68.7%"
"=""0510011""","Fairfield School District",6,"Not Eligible For Lunch",656,2565,2589,23,"43.6%","61.4%"
"=""0510011""","Fairfield School District",7,"Eligible For Lunch",66,2488,2528,40,"42.4%","64.1%"
"=""0510011""","Fairfield School District",7,"Not Eligible For Lunch",697,2584,2611,28,"46.6%","64.9%"
"=""0510011""","Fairfield School District",8,"Eligible For Lunch",91,2526,2561,35,"48.4%","68.1%"
"=""0510011""","Fairfield School District",8,"Not Eligible For Lunch",667,2597,2626,29,"49.2%","65.9%"
"=""0520011""","Farmington School District",4,"Eligible For Lunch",33,2418,2464,46,"39.4%","63.9%"
"=""0520011""","Farmington School District",4,"Not Eligible For Lunch",270,2488,2555,67,"68.5%","87.0%"
"=""0520011""","Farmington School District",5,"Eligible For Lunch",31,2481,2515,34,"32.3%","57.3%"
"=""0520011""","Farmington School District",5,"Not Eligible For Lunch",263,2537,2579,42,"54.8%","74.0%"
"=""0520011""","Farmington School District",6,"Eligible For Lunch",36,2485,2534,49,"52.8%","75.2%"
"=""0520011""","Farmington School District",6,"Not Eligible For Lunch",290,2562,2596,34,"51.7%","71.0%"
"=""0520011""","Farmington School District",7,"Eligible For Lunch",30,2550,2565,15,"36.7%","55.3%"
"=""0520011""","Farmington School District",7,"Not Eligible For Lunch",284,2588,2612,24,"42.3%","59.4%"
"=""0520011""","Farmington School District",8,"Eligible For Lunch",30,2533,2550,17,"36.7%","52.4%"
"=""0520011""","Farmington School District",8,"Not Eligible For Lunch",245,2603,2640,37,"60.4%","75.6%"
"=""0530011""","Franklin School District",4,"Eligible For Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",4,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",5,"Eligible For Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",5,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",6,"Eligible For Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",6,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",7,"Not Eligible For Lunch",17,"*","*","*","*","*"
"=""0530011""","Franklin School District",8,"Eligible For Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",8,"Not Eligible For Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District",4,"Eligible For Lunch",42,2426,2458,32,"33.3%","58.4%"
"=""0540011""","Glastonbury School District",4,"Not Eligible For Lunch",376,2491,2539,48,"53.7%","76.0%"
"=""0540011""","Glastonbury School District",5,"Eligible For Lunch",50,2478,2520,41,"36.0%","62.5%"
"=""0540011""","Glastonbury School District",5,"Not Eligible For Lunch",379,2543,2587,44,"59.9%","79.4%"
"=""0540011""","Glastonbury School District",6,"Eligible For Lunch",41,2496,2534,39,"43.9%","64.4%"
"=""0540011""","Glastonbury School District",6,"Not Eligible For Lunch",420,2572,2610,38,"61.4%","76.9%"
"=""0540011""","Glastonbury School District",7,"Eligible For Lunch",44,2507,2522,14,"27.3%","41.4%"
"=""0540011""","Glastonbury School District",7,"Not Eligible For Lunch",459,2599,2611,13,"39.7%","53.6%"
"=""0540011""","Glastonbury School District",8,"Eligible For Lunch",42,2544,2553,9,"31.0%","46.3%"
"=""0540011""","Glastonbury School District",8,"Not Eligible For Lunch",462,2608,2632,24,"49.8%","66.3%"
"=""0560011""","Granby School District",4,"Eligible For Lunch",11,"*","*","*","*","*"
"=""0560011""","Granby School District",4,"Not Eligible For Lunch",117,2463,2546,84,"74.4%","94.4%"
"=""0560011""","Granby School District",5,"Eligible For Lunch",14,"*","*","*","*","*"
"=""0560011""","Granby School District",5,"Not Eligible For Lunch",106,2522,2572,50,"60.4%","80.0%"
"=""0560011""","Granby School District",6,"Eligible For Lunch",15,"*","*","*","*","*"
"=""0560011""","Granby School District",6,"Not Eligible For Lunch",131,2566,2614,48,"65.6%","82.1%"
"=""0560011""","Granby School District",7,"Eligible For Lunch",19,"*","*","*","*","*"
"=""0560011""","Granby School District",7,"Not Eligible For Lunch",124,2579,2613,34,"49.2%","67.9%"
"=""0560011""","Granby School District",8,"Eligible For Lunch",15,"*","*","*","*","*"
"=""0560011""","Granby School District",8,"Not Eligible For Lunch",135,2586,2622,36,"56.3%","71.7%"
"=""2940013""","Great Oaks Charter School District",6,"Eligible For Lunch",85,2401,2429,28,"29.4%","49.8%"
"=""2940013""","Great Oaks Charter School District",6,"Not Eligible For Lunch",16,"*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District",7,"Eligible For Lunch",85,2432,2485,53,"47.1%","65.4%"
"=""2940013""","Great Oaks Charter School District",7,"Not Eligible For Lunch",20,2442,2510,68,"55.0%","85.1%"
"=""0570011""","Greenwich School District",4,"Eligible For Lunch",93,2414,2453,40,"30.1%","57.4%"
"=""0570011""","Greenwich School District",4,"Not Eligible For Lunch",521,2492,2548,56,"62.4%","81.0%"
"=""0570011""","Greenwich School District",5,"Eligible For Lunch",90,2468,2525,57,"50.0%","74.1%"
"=""0570011""","Greenwich School District",5,"Not Eligible For Lunch",550,2532,2581,48,"58.2%","78.1%"
"=""0570011""","Greenwich School District",6,"Eligible For Lunch",94,2491,2520,29,"34.0%","56.0%"
"=""0570011""","Greenwich School District",6,"Not Eligible For Lunch",493,2564,2590,26,"48.1%","65.4%"
"=""0570011""","Greenwich School District",7,"Eligible For Lunch",83,2508,2552,44,"50.6%","66.4%"
"=""0570011""","Greenwich School District",7,"Not Eligible For Lunch",503,2586,2621,36,"55.3%","70.4%"
"=""0570011""","Greenwich School District",8,"Eligible For Lunch",83,2518,2560,42,"45.8%","64.8%"
"=""0570011""","Greenwich School District",8,"Not Eligible For Lunch",515,2610,2640,30,"55.3%","70.2%"
"=""0580011""","Griswold School District",4,"Eligible For Lunch",48,2412,2459,48,"43.8%","66.0%"
"=""0580011""","Griswold School District",4,"Not Eligible For Lunch",84,2446,2489,43,"38.1%","65.9%"
"=""0580011""","Griswold School District",5,"Eligible For Lunch",52,2457,2490,33,"25.0%","51.5%"
"=""0580011""","Griswold School District",5,"Not Eligible For Lunch",66,2518,2561,43,"51.5%","69.0%"
