"Smarter Balanced Growth Report, 2015-16"
"All Districts, High Needs (F, R, ELL or SWD)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0320011""","Coventry School District",5,"High Needs",28,2426,2457,31,"39.3%","65.9%"
"=""0320011""","Coventry School District",5,"Non-High Needs",87,2496,2531,35,"35.6%","67.1%"
"=""0320011""","Coventry School District",6,"High Needs",35,2486,2497,10,"31.4%","51.0%"
"=""0320011""","Coventry School District",6,"Non-High Needs",84,2525,2556,31,"47.6%","66.4%"
"=""0320011""","Coventry School District",7,"High Needs",35,2487,2534,46,"48.6%","83.4%"
"=""0320011""","Coventry School District",7,"Non-High Needs",88,2556,2597,41,"63.6%","83.3%"
"=""0320011""","Coventry School District",8,"High Needs",30,2520,2556,36,"53.3%","78.4%"
"=""0320011""","Coventry School District",8,"Non-High Needs",100,2579,2614,35,"56.0%","73.1%"
"=""0330011""","Cromwell School District",4,"High Needs",38,2376,2406,30,"23.7%","52.0%"
"=""0330011""","Cromwell School District",4,"Non-High Needs",109,2462,2475,13,"19.3%","41.3%"
"=""0330011""","Cromwell School District",5,"High Needs",47,2413,2441,28,"36.2%","60.1%"
"=""0330011""","Cromwell School District",5,"Non-High Needs",125,2480,2500,20,"28.0%","49.5%"
"=""0330011""","Cromwell School District",6,"High Needs",40,2442,2475,33,"52.5%","71.3%"
"=""0330011""","Cromwell School District",6,"Non-High Needs",105,2530,2590,60,"67.6%","90.6%"
"=""0330011""","Cromwell School District",7,"High Needs",36,2481,2496,15,"22.2%","42.1%"
"=""0330011""","Cromwell School District",7,"Non-High Needs",112,2581,2588,7,"33.0%","51.9%"
"=""0330011""","Cromwell School District",8,"High Needs",35,2493,2536,43,"48.6%","67.9%"
"=""0330011""","Cromwell School District",8,"Non-High Needs",105,2572,2603,31,"46.7%","64.6%"
"=""0340011""","Danbury School District",4,"High Needs",506,2387,2452,65,"52.8%","82.5%"
"=""0340011""","Danbury School District",4,"Non-High Needs",266,2450,2511,61,"54.9%","82.4%"
"=""0340011""","Danbury School District",5,"High Needs",523,2446,2484,38,"44.2%","68.1%"
"=""0340011""","Danbury School District",5,"Non-High Needs",281,2506,2540,34,"46.6%","68.8%"
"=""0340011""","Danbury School District",6,"High Needs",482,2457,2479,23,"34.9%","55.8%"
"=""0340011""","Danbury School District",6,"Non-High Needs",244,2513,2543,30,"41.4%","64.3%"
"=""0340011""","Danbury School District",7,"High Needs",461,2473,2486,13,"29.7%","47.4%"
"=""0340011""","Danbury School District",7,"Non-High Needs",295,2542,2554,12,"30.8%","47.0%"
"=""0340011""","Danbury School District",8,"High Needs",419,2465,2499,35,"46.3%","63.3%"
"=""0340011""","Danbury School District",8,"Non-High Needs",257,2532,2565,33,"51.0%","67.1%"
"=""0350011""","Darien School District",4,"High Needs",53,2452,2495,43,"24.5%","70.1%"
"=""0350011""","Darien School District",4,"Non-High Needs",312,2498,2548,50,"56.1%","80.8%"
"=""0350011""","Darien School District",5,"High Needs",46,2461,2513,52,"65.2%","80.7%"
"=""0350011""","Darien School District",5,"Non-High Needs",295,2536,2585,49,"71.9%","90.1%"
"=""0350011""","Darien School District",6,"High Needs",62,2468,2522,54,"58.1%","73.4%"
"=""0350011""","Darien School District",6,"Non-High Needs",323,2567,2638,71,"82.0%","99.6%"
"=""0350011""","Darien School District",7,"High Needs",59,2545,2565,20,"39.0%","59.4%"
"=""0350011""","Darien School District",7,"Non-High Needs",303,2625,2650,25,"61.4%","76.2%"
"=""0350011""","Darien School District",8,"High Needs",57,2543,2598,55,"77.2%","93.0%"
"=""0350011""","Darien School District",8,"Non-High Needs",299,2652,2702,49,"82.6%","93.4%"
"=""0360011""","Deep River School District",4,"High Needs",18,"*","*","*","*","*"
"=""0360011""","Deep River School District",4,"Non-High Needs",30,2459,2512,53,"53.3%","73.4%"
"=""0360011""","Deep River School District",5,"High Needs",13,"*","*","*","*","*"
"=""0360011""","Deep River School District",5,"Non-High Needs",31,2531,2562,31,"45.2%","67.8%"
"=""0360011""","Deep River School District",6,"High Needs",14,"*","*","*","*","*"
"=""0360011""","Deep River School District",6,"Non-High Needs",40,2525,2582,57,"62.5%","86.0%"
"=""0370011""","Derby School District",4,"High Needs",77,2396,2434,38,"23.4%","56.2%"
"=""0370011""","Derby School District",4,"Non-High Needs",44,2437,2482,45,"29.5%","70.9%"
"=""0370011""","Derby School District",5,"High Needs",68,2438,2442,4,"17.6%","33.5%"
"=""0370011""","Derby School District",5,"Non-High Needs",34,2482,2504,22,"29.4%","57.0%"
"=""0370011""","Derby School District",6,"High Needs",58,2453,2459,5,"29.3%","43.2%"
"=""0370011""","Derby School District",6,"Non-High Needs",47,2479,2503,24,"34.0%","61.0%"
"=""0370011""","Derby School District",7,"High Needs",61,2446,2443,-3,"14.8%","30.4%"
"=""0370011""","Derby School District",7,"Non-High Needs",41,2493,2496,3,"22.0%","38.8%"
"=""0370011""","Derby School District",8,"High Needs",58,2473,2469,-4,"12.1%","29.7%"
"=""0370011""","Derby School District",8,"Non-High Needs",32,2518,2514,-3,"25.0%","41.1%"
"=""0400011""","East Granby School District",4,"High Needs",11,"*","*","*","*","*"
"=""0400011""","East Granby School District",4,"Non-High Needs",37,2472,2522,50,"54.1%","83.1%"
"=""0400011""","East Granby School District",5,"High Needs",17,"*","*","*","*","*"
"=""0400011""","East Granby School District",5,"Non-High Needs",52,2546,2594,48,"61.5%","83.7%"
"=""0400011""","East Granby School District",6,"High Needs",19,"*","*","*","*","*"
"=""0400011""","East Granby School District",6,"Non-High Needs",41,2582,2600,19,"39.0%","54.2%"
"=""0400011""","East Granby School District",7,"High Needs",13,"*","*","*","*","*"
"=""0400011""","East Granby School District",7,"Non-High Needs",60,2562,2598,35,"51.7%","71.4%"
"=""0400011""","East Granby School District",8,"High Needs",15,"*","*","*","*","*"
"=""0400011""","East Granby School District",8,"Non-High Needs",45,2579,2615,36,"53.3%","74.9%"
"=""0410011""","East Haddam School District",4,"High Needs",23,2444,2450,7,"8.7%","29.8%"
"=""0410011""","East Haddam School District",4,"Non-High Needs",44,2485,2506,21,"20.5%","48.2%"
"=""0410011""","East Haddam School District",5,"High Needs",10,"*","*","*","*","*"
"=""0410011""","East Haddam School District",5,"Non-High Needs",57,2512,2554,43,"54.4%","73.7%"
"=""0410011""","East Haddam School District",6,"High Needs",19,"*","*","*","*","*"
"=""0410011""","East Haddam School District",6,"Non-High Needs",56,2528,2555,26,"32.1%","59.3%"
"=""0410011""","East Haddam School District",7,"High Needs",16,"*","*","*","*","*"
"=""0410011""","East Haddam School District",7,"Non-High Needs",75,2555,2577,21,"52.0%","71.7%"
"=""0410011""","East Haddam School District",8,"High Needs",22,2462,2452,-11,"22.7%","34.4%"
"=""0410011""","East Haddam School District",8,"Non-High Needs",70,2563,2544,-19,"14.3%","26.6%"
"=""0420011""","East Hampton School District",4,"High Needs",23,2408,2466,57,"52.2%","78.9%"
"=""0420011""","East Hampton School District",4,"Non-High Needs",121,2446,2501,55,"52.9%","80.2%"
"=""0420011""","East Hampton School District",5,"High Needs",26,2455,2475,20,"26.9%","56.1%"
"=""0420011""","East Hampton School District",5,"Non-High Needs",93,2496,2530,34,"48.4%","74.1%"
"=""0420011""","East Hampton School District",6,"High Needs",31,2455,2458,4,"19.4%","37.6%"
"=""0420011""","East Hampton School District",6,"Non-High Needs",110,2534,2539,5,"19.1%","38.9%"
"=""0420011""","East Hampton School District",7,"High Needs",24,2445,2450,5,"25.0%","36.7%"
"=""0420011""","East Hampton School District",7,"Non-High Needs",91,2539,2544,4,"28.6%","43.1%"
"=""0420011""","East Hampton School District",8,"High Needs",27,2482,2491,9,"29.6%","47.8%"
"=""0420011""","East Hampton School District",8,"Non-High Needs",98,2567,2569,2,"28.6%","41.8%"
"=""0430011""","East Hartford School District",4,"High Needs",344,2378,2423,44,"30.2%","64.2%"
"=""0430011""","East Hartford School District",4,"Non-High Needs",125,2421,2471,50,"39.2%","72.3%"
"=""0430011""","East Hartford School District",5,"High Needs",317,2420,2426,5,"19.2%","37.0%"
"=""0430011""","East Hartford School District",5,"Non-High Needs",160,2473,2479,7,"15.0%","38.7%"
"=""0430011""","East Hartford School District",6,"High Needs",289,2422,2433,11,"28.0%","46.3%"
"=""0430011""","East Hartford School District",6,"Non-High Needs",94,2468,2489,21,"29.8%","53.7%"
"=""0430011""","East Hartford School District",7,"High Needs",312,2432,2440,8,"26.6%","42.2%"
"=""0430011""","East Hartford School District",7,"Non-High Needs",116,2498,2507,9,"24.1%","43.1%"
"=""0430011""","East Hartford School District",8,"High Needs",320,2445,2458,14,"32.2%","48.0%"
"=""0430011""","East Hartford School District",8,"Non-High Needs",118,2496,2501,5,"22.0%","38.0%"
"=""0440011""","East Haven School District",4,"High Needs",114,2386,2439,53,"42.1%","72.9%"
"=""0440011""","East Haven School District",4,"Non-High Needs",92,2444,2489,45,"37.0%","71.3%"
"=""0440011""","East Haven School District",5,"High Needs",105,2429,2460,30,"37.1%","63.4%"
"=""0440011""","East Haven School District",5,"Non-High Needs",87,2473,2507,34,"41.4%","70.2%"
"=""0440011""","East Haven School District",6,"High Needs",121,2460,2490,30,"37.2%","61.6%"
"=""0440011""","East Haven School District",6,"Non-High Needs",86,2493,2533,41,"51.2%","74.3%"
"=""0440011""","East Haven School District",7,"High Needs",123,2460,2472,11,"28.5%","46.4%"
"=""0440011""","East Haven School District",7,"Non-High Needs",103,2528,2534,6,"27.2%","43.3%"
"=""0440011""","East Haven School District",8,"High Needs",143,2462,2479,17,"35.0%","52.4%"
"=""0440011""","East Haven School District",8,"Non-High Needs",85,2502,2529,27,"47.1%","64.2%"
"=""0450011""","East Lyme School District",4,"High Needs",57,2427,2475,48,"40.4%","73.4%"
"=""0450011""","East Lyme School District",4,"Non-High Needs",123,2490,2550,60,"63.4%","88.6%"
"=""0450011""","East Lyme School District",5,"High Needs",43,2477,2503,26,"30.2%","57.4%"
"=""0450011""","East Lyme School District",5,"Non-High Needs",144,2536,2554,18,"38.2%","56.3%"
"=""0450011""","East Lyme School District",6,"High Needs",56,2478,2523,45,"39.3%","70.6%"
"=""0450011""","East Lyme School District",6,"Non-High Needs",136,2541,2603,62,"72.1%","92.5%"
"=""0450011""","East Lyme School District",7,"High Needs",59,2507,2535,27,"47.5%","64.3%"
"=""0450011""","East Lyme School District",7,"Non-High Needs",153,2601,2631,30,"60.8%","76.3%"
"=""0450011""","East Lyme School District",8,"High Needs",42,2512,2513,1,"21.4%","33.5%"
"=""0450011""","East Lyme School District",8,"Non-High Needs",144,2599,2617,19,"43.8%","59.9%"
"=""0470011""","East Windsor School District",4,"High Needs",36,2384,2435,52,"36.1%","69.2%"
"=""0470011""","East Windsor School District",4,"Non-High Needs",33,2468,2521,53,"42.4%","80.5%"
"=""0470011""","East Windsor School District",5,"High Needs",38,2450,2448,-2,"7.9%","30.4%"
"=""0470011""","East Windsor School District",5,"Non-High Needs",36,2510,2500,-9,"16.7%","34.4%"
"=""0470011""","East Windsor School District",6,"High Needs",40,2445,2454,9,"17.5%","39.8%"
"=""0470011""","East Windsor School District",6,"Non-High Needs",33,2500,2526,26,"45.5%","62.2%"
"=""0470011""","East Windsor School District",7,"High Needs",29,2447,2468,21,"37.9%","54.9%"
"=""0470011""","East Windsor School District",7,"Non-High Needs",33,2512,2530,18,"18.2%","45.5%"
"=""0470011""","East Windsor School District",8,"High Needs",33,2476,2515,39,"54.5%","71.8%"
"=""0470011""","East Windsor School District",8,"Non-High Needs",36,2555,2596,41,"58.3%","81.2%"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",4,"High Needs","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",5,"High Needs","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",6,"High Needs",7,"*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",7,"High Needs",10,"*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",8,"High Needs","*","*","*","*","*","*"
"=""0390011""","Eastford School District",4,"High Needs","*","*","*","*","*","*"
"=""0390011""","Eastford School District",4,"Non-High Needs","*","*","*","*","*","*"
"=""0390011""","Eastford School District",5,"High Needs",7,"*","*","*","*","*"
"=""0390011""","Eastford School District",5,"Non-High Needs",12,"*","*","*","*","*"
"=""0390011""","Eastford School District",6,"High Needs","*","*","*","*","*","*"
"=""0390011""","Eastford School District",6,"Non-High Needs","*","*","*","*","*","*"
"=""0390011""","Eastford School District",7,"High Needs","*","*","*","*","*","*"
"=""0390011""","Eastford School District",7,"Non-High Needs","*","*","*","*","*","*"
"=""0390011""","Eastford School District",8,"High Needs","*","*","*","*","*","*"
"=""0390011""","Eastford School District",8,"Non-High Needs","*","*","*","*","*","*"
"=""0460011""","Easton School District",4,"High Needs",24,2422,2482,61,"54.2%","81.8%"
"=""0460011""","Easton School District",4,"Non-High Needs",76,2488,2563,75,"71.1%","97.4%"
"=""0460011""","Easton School District",5,"High Needs",14,"*","*","*","*","*"
"=""0460011""","Easton School District",5,"Non-High Needs",99,2520,2582,62,"74.7%","94.7%"
"=""0460011""","Easton School District",6,"High Needs",17,"*","*","*","*","*"
"=""0460011""","Easton School District",6,"Non-High Needs",79,2552,2598,47,"64.6%","82.7%"
"=""0460011""","Easton School District",7,"High Needs",11,"*","*","*","*","*"
"=""0460011""","Easton School District",7,"Non-High Needs",82,2579,2622,42,"63.4%","81.7%"
"=""0460011""","Easton School District",8,"High Needs",9,"*","*","*","*","*"
"=""0460011""","Easton School District",8,"Non-High Needs",85,2597,2654,56,"69.4%","86.6%"
"=""2420014""","EdAdvance",5,"High Needs","*","*","*","*","*","*"
"=""2420014""","EdAdvance",7,"High Needs","*","*","*","*","*","*"
"=""0480011""","Ellington School District",4,"High Needs",39,2389,2439,49,"43.6%","74.8%"
"=""0480011""","Ellington School District",4,"Non-High Needs",156,2478,2536,59,"52.6%","82.9%"
"=""0480011""","Ellington School District",5,"High Needs",42,2456,2485,29,"47.6%","58.6%"
"=""0480011""","Ellington School District",5,"Non-High Needs",169,2542,2574,32,"50.9%","73.4%"
"=""0480011""","Ellington School District",6,"High Needs",31,2467,2487,20,"32.3%","48.5%"
"=""0480011""","Ellington School District",6,"Non-High Needs",178,2548,2586,38,"49.4%","69.5%"
"=""0480011""","Ellington School District",7,"High Needs",34,2475,2496,20,"35.3%","55.6%"
"=""0480011""","Ellington School District",7,"Non-High Needs",164,2561,2589,28,"45.7%","67.3%"
"=""0480011""","Ellington School District",8,"High Needs",33,2484,2511,27,"36.4%","63.2%"
"=""0480011""","Ellington School District",8,"Non-High Needs",168,2589,2617,28,"47.6%","65.9%"
"=""2890013""","Elm City College Preparatory School District",4,"High Needs",43,2447,2504,57,"51.2%","78.5%"
"=""2890013""","Elm City College Preparatory School District",4,"Non-High Needs",19,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",5,"High Needs",55,2457,2479,22,"32.7%","52.2%"
"=""2890013""","Elm City College Preparatory School District",5,"Non-High Needs",11,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",6,"High Needs","*",2464,2501,37,"47.5%","69.2%"
"=""2890013""","Elm City College Preparatory School District",6,"Non-High Needs","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",7,"High Needs",48,2473,2487,14,"33.3%","50.5%"
"=""2890013""","Elm City College Preparatory School District",7,"Non-High Needs",10,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",8,"High Needs",48,2530,2578,47,"58.3%","76.0%"
"=""2890013""","Elm City College Preparatory School District",8,"Non-High Needs",10,"*","*","*","*","*"
"=""0490011""","Enfield School District",4,"High Needs",160,2409,2468,59,"46.9%","79.3%"
"=""0490011""","Enfield School District",4,"Non-High Needs",190,2445,2505,60,"57.4%","83.3%"
"=""0490011""","Enfield School District",5,"High Needs",170,2449,2469,20,"24.7%","51.1%"
"=""0490011""","Enfield School District",5,"Non-High Needs",201,2496,2516,20,"28.4%","54.4%"
"=""0490011""","Enfield School District",6,"High Needs",152,2476,2502,26,"38.2%","62.9%"
"=""0490011""","Enfield School District",6,"Non-High Needs",160,2520,2555,34,"42.5%","68.2%"
"=""0490011""","Enfield School District",7,"High Needs",144,2494,2500,6,"18.8%","39.3%"
"=""0490011""","Enfield School District",7,"Non-High Needs",209,2544,2553,9,"24.9%","43.8%"
"=""0490011""","Enfield School District",8,"High Needs",131,2487,2500,13,"29.0%","48.7%"
"=""0490011""","Enfield School District",8,"Non-High Needs",192,2553,2564,11,"31.8%","50.3%"
"=""0500011""","Essex School District",4,"High Needs",16,"*","*","*","*","*"
"=""0500011""","Essex School District",4,"Non-High Needs",37,2491,2535,44,"43.2%","77.5%"
"=""0500011""","Essex School District",5,"High Needs",10,"*","*","*","*","*"
"=""0500011""","Essex School District",5,"Non-High Needs",42,2512,2568,57,"73.8%","92.0%"
"=""0500011""","Essex School District",6,"High Needs",11,"*","*","*","*","*"
"=""0500011""","Essex School District",6,"Non-High Needs",67,2552,2593,41,"61.2%","79.7%"
"=""0510011""","Fairfield School District",4,"High Needs",146,2397,2452,55,"42.5%","75.2%"
"=""0510011""","Fairfield School District",4,"Non-High Needs",685,2467,2524,57,"52.8%","82.2%"
"=""0510011""","Fairfield School District",5,"High Needs",134,2433,2468,34,"47.0%","68.0%"
"=""0510011""","Fairfield School District",5,"Non-High Needs",599,2517,2561,44,"57.6%","80.6%"
"=""0510011""","Fairfield School District",6,"High Needs",113,2472,2497,25,"35.4%","55.5%"
"=""0510011""","Fairfield School District",6,"Non-High Needs",605,2557,2591,34,"49.1%","71.5%"
"=""0510011""","Fairfield School District",7,"High Needs",125,2486,2488,3,"25.6%","39.0%"
"=""0510011""","Fairfield School District",7,"Non-High Needs",633,2588,2606,17,"42.2%","58.6%"
"=""0510011""","Fairfield School District",8,"High Needs",153,2492,2516,24,"41.8%","58.9%"
"=""0510011""","Fairfield School District",8,"Non-High Needs",602,2604,2635,31,"54.5%","70.6%"
"=""0520011""","Farmington School District",4,"High Needs",60,2408,2469,61,"53.3%","80.3%"
"=""0520011""","Farmington School District",4,"Non-High Needs",247,2490,2555,65,"68.0%","91.8%"
"=""0520011""","Farmington School District",5,"High Needs",64,2457,2489,31,"32.8%","63.0%"
"=""0520011""","Farmington School District",5,"Non-High Needs",230,2537,2581,44,"63.5%","83.7%"
"=""0520011""","Farmington School District",6,"High Needs",62,2445,2480,36,"40.3%","66.7%"
"=""0520011""","Farmington School District",6,"Non-High Needs",264,2541,2603,61,"73.9%","91.2%"
"=""0520011""","Farmington School District",7,"High Needs",61,2499,2529,30,"49.2%","67.5%"
"=""0520011""","Farmington School District",7,"Non-High Needs",254,2593,2637,45,"69.3%","86.5%"
"=""0520011""","Farmington School District",8,"High Needs",55,2518,2546,28,"52.7%","69.0%"
"=""0520011""","Farmington School District",8,"Non-High Needs",222,2622,2668,46,"72.1%","85.7%"
"=""0530011""","Franklin School District",4,"High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",4,"Non-High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",5,"High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",5,"Non-High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",6,"High Needs",7,"*","*","*","*","*"
"=""0530011""","Franklin School District",6,"Non-High Needs",13,"*","*","*","*","*"
"=""0530011""","Franklin School District",7,"High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",7,"Non-High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",8,"High Needs","*","*","*","*","*","*"
"=""0530011""","Franklin School District",8,"Non-High Needs","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District",4,"High Needs",84,2407,2454,47,"35.7%","66.8%"
"=""0540011""","Glastonbury School District",4,"Non-High Needs",333,2500,2548,48,"52.6%","78.6%"
"=""0540011""","Glastonbury School District",5,"High Needs",80,2458,2499,41,"42.5%","72.7%"
"=""0540011""","Glastonbury School District",5,"Non-High Needs",349,2542,2595,53,"73.4%","91.4%"
"=""0540011""","Glastonbury School District",6,"High Needs",70,2489,2512,23,"37.1%","53.4%"
"=""0540011""","Glastonbury School District",6,"Non-High Needs",389,2577,2622,45,"66.3%","84.9%"
"=""0540011""","Glastonbury School District",7,"High Needs",81,2482,2507,25,"34.6%","59.6%"
"=""0540011""","Glastonbury School District",7,"Non-High Needs",423,2587,2621,35,"54.6%","74.1%"
"=""0540011""","Glastonbury School District",8,"High Needs",79,2496,2528,33,"48.1%","66.9%"
"=""0540011""","Glastonbury School District",8,"Non-High Needs",425,2618,2653,34,"60.7%","75.9%"
"=""0560011""","Granby School District",4,"High Needs",25,2411,2464,53,"48.0%","79.5%"
"=""0560011""","Granby School District",4,"Non-High Needs",103,2476,2528,52,"56.3%","80.3%"
"=""0560011""","Granby School District",5,"High Needs",29,2463,2503,40,"37.9%","68.4%"
"=""0560011""","Granby School District",5,"Non-High Needs",91,2520,2572,52,"60.4%","88.6%"
"=""0560011""","Granby School District",6,"High Needs",27,2465,2511,45,"44.4%","70.3%"
"=""0560011""","Granby School District",6,"Non-High Needs",119,2556,2610,54,"72.3%","91.3%"
"=""0560011""","Granby School District",7,"High Needs",26,2507,2525,17,"23.1%","42.1%"
"=""0560011""","Granby School District",7,"Non-High Needs",117,2591,2608,17,"42.7%","60.2%"
"=""0560011""","Granby School District",8,"High Needs",31,2547,2538,-9,"29.0%","48.7%"
"=""0560011""","Granby School District",8,"Non-High Needs",118,2592,2606,14,"45.8%","61.4%"
"=""2940013""","Great Oaks Charter School District",6,"High Needs",90,2385,2428,43,"53.3%","67.1%"
"=""2940013""","Great Oaks Charter School District",6,"Non-High Needs",11,"*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District",7,"High Needs",88,2424,2448,24,"29.5%","52.3%"
"=""2940013""","Great Oaks Charter School District",7,"Non-High Needs",14,"*","*","*","*","*"
"=""0570011""","Greenwich School District",4,"High Needs",147,2401,2452,51,"42.2%","71.3%"
"=""0570011""","Greenwich School District",4,"Non-High Needs",476,2498,2546,48,"54.2%","79.0%"
"=""0570011""","Greenwich School District",5,"High Needs",166,2452,2488,35,"47.6%","68.1%"
"=""0570011""","Greenwich School District",5,"Non-High Needs",485,2532,2575,43,"62.3%","80.8%"
"=""0570011""","Greenwich School District",6,"High Needs",146,2461,2484,23,"39.7%","58.8%"
"=""0570011""","Greenwich School District",6,"Non-High Needs",448,2569,2599,30,"54.7%","70.9%"
"=""0570011""","Greenwich School District",7,"High Needs",139,2483,2516,32,"46.8%","65.9%"
"=""0570011""","Greenwich School District",7,"Non-High Needs",452,2596,2624,28,"59.1%","74.1%"
"=""0570011""","Greenwich School District",8,"High Needs",137,2496,2522,26,"47.4%","59.6%"
"=""0570011""","Greenwich School District",8,"Non-High Needs",464,2617,2656,39,"65.7%","79.3%"
"=""0580011""","Griswold School District",4,"High Needs",55,2400,2444,44,"30.9%","62.3%"
"=""0580011""","Griswold School District",4,"Non-High Needs",77,2448,2482,34,"33.8%","57.0%"
"=""0580011""","Griswold School District",5,"High Needs",58,2426,2472,46,"51.7%","74.6%"
"=""0580011""","Griswold School District",5,"Non-High Needs",61,2479,2548,69,"73.8%","91.4%"
"=""0580011""","Griswold School District",6,"High Needs",59,2484,2511,27,"35.6%","59.2%"
"=""0580011""","Griswold School District",6,"Non-High Needs",65,2542,2582,40,"58.5%","77.9%"
"=""0580011""","Griswold School District",7,"High Needs",66,2487,2513,26,"45.5%","59.2%"
"=""0580011""","Griswold School District",7,"Non-High Needs",70,2544,2583,39,"57.1%","76.1%"
"=""0580011""","Griswold School District",8,"High Needs",56,2505,2546,41,"57.1%","72.5%"
"=""0580011""","Griswold School District",8,"Non-High Needs",68,2588,2633,45,"57.4%","74.9%"
"=""0590011""","Groton School District",4,"High Needs",150,2402,2459,57,"45.3%","77.2%"
"=""0590011""","Groton School District",4,"Non-High Needs",152,2461,2529,68,"67.1%","93.0%"
"=""0590011""","Groton School District",5,"High Needs",158,2441,2480,38,"42.4%","66.4%"
"=""0590011""","Groton School District",5,"Non-High Needs",117,2505,2550,45,"66.7%","83.7%"
"=""0590011""","Groton School District",6,"High Needs",139,2477,2491,14,"29.5%","48.3%"
"=""0590011""","Groton School District",6,"Non-High Needs",146,2545,2566,21,"38.4%","55.2%"
"=""0590011""","Groton School District",7,"High Needs",163,2472,2494,22,"42.9%","57.0%"
"=""0590011""","Groton School District",7,"Non-High Needs",138,2541,2589,48,"60.9%","78.5%"
"=""0590011""","Groton School District",8,"High Needs",117,2494,2502,8,"28.2%","43.2%"
"=""0590011""","Groton School District",8,"Non-High Needs",132,2578,2585,7,"32.6%","48.1%"
"=""0600011""","Guilford School District",4,"High Needs",47,2406,2452,47,"38.3%","65.0%"
"=""0600011""","Guilford School District",4,"Non-High Needs",201,2505,2543,38,"49.8%","69.3%"
"=""0600011""","Guilford School District",5,"High Needs",47,2436,2469,33,"42.6%","67.4%"
"=""0600011""","Guilford School District",5,"Non-High Needs",232,2538,2582,44,"62.9%","85.1%"
"=""0600011""","Guilford School District",6,"High Needs",51,2472,2510,38,"47.1%","68.2%"
"=""0600011""","Guilford School District",6,"Non-High Needs",198,2540,2582,42,"52.0%","75.6%"
"=""0600011""","Guilford School District",7,"High Needs",45,2503,2534,31,"51.1%","68.1%"
"=""0600011""","Guilford School District",7,"Non-High Needs",207,2581,2619,38,"56.5%","77.4%"
"=""0600011""","Guilford School District",8,"High Needs",51,2513,2568,55,"70.6%","83.3%"
"=""0600011""","Guilford School District",8,"Non-High Needs",223,2603,2654,51,"75.3%","89.9%"
"=""0620011""","Hamden School District",4,"High Needs",183,2404,2443,39,"27.3%","59.7%"
"=""0620011""","Hamden School District",4,"Non-High Needs",179,2478,2516,38,"34.1%","63.3%"
"=""0620011""","Hamden School District",5,"High Needs",188,2427,2450,23,"34.0%","56.0%"
"=""0620011""","Hamden School District",5,"Non-High Needs",198,2509,2539,30,"41.9%","63.7%"
"=""0620011""","Hamden School District",6,"High Needs",189,2432,2464,32,"41.8%","61.8%"
"=""0620011""","Hamden School District",6,"Non-High Needs",172,2528,2564,36,"49.4%","70.8%"
"=""0620011""","Hamden School District",7,"High Needs",168,2474,2484,10,"30.4%","48.0%"
"=""0620011""","Hamden School District",7,"Non-High Needs",174,2556,2570,14,"35.6%","51.9%"
"=""0620011""","Hamden School District",8,"High Needs",194,2462,2475,12,"32.5%","45.6%"
"=""0620011""","Hamden School District",8,"Non-High Needs",188,2558,2563,5,"33.5%","44.2%"
"=""0630011""","Hampton School District",4,"High Needs","*","*","*","*","*","*"
"=""0630011""","Hampton School District",4,"Non-High Needs","*","*","*","*","*","*"
"=""0630011""","Hampton School District",5,"High Needs","*","*","*","*","*","*"
"=""0630011""","Hampton School District",5,"Non-High Needs","*","*","*","*","*","*"
"=""0630011""","Hampton School District",6,"High Needs","*","*","*","*","*","*"
"=""0630011""","Hampton School District",6,"Non-High Needs","*","*","*","*","*","*"
"=""0640011""","Hartford School District",4,"High Needs",1353,2368,2410,42,"28.0%","59.8%"
"=""0640011""","Hartford School District",4,"Non-High Needs",116,2452,2500,48,"42.2%","70.5%"
"=""0640011""","Hartford School District",5,"High Needs",1163,2403,2434,32,"40.1%","62.2%"
"=""0640011""","Hartford School District",5,"Non-High Needs",135,2482,2519,37,"47.4%","71.3%"
"=""0640011""","Hartford School District",6,"High Needs",1099,2425,2439,14,"30.8%","49.9%"
"=""0640011""","Hartford School District",6,"Non-High Needs",229,2507,2540,33,"45.4%","66.4%"
"=""0640011""","Hartford School District",7,"High Needs",1230,2429,2447,19,"33.8%","53.6%"
"=""0640011""","Hartford School District",7,"Non-High Needs",224,2528,2548,20,"39.7%","57.1%"
