"Smarter Balanced Growth Report, 2015-16"
"All Districts, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,"Average Vertical Scale Score (VSS)",,,"",
"=""0470011""","East Windsor School District",8,"Eligible for Free Lunch",22,2486,2530,44,"63.6%","79.4%"
"=""0470011""","East Windsor School District",8,"Not Eligible for Free/Reduced Lunch",41,2533,2575,42,"56.1%","79.0%"
"=""0470011""","East Windsor School District",8,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",7,"Eligible for Free Lunch",6,"*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",7,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2530014""","Eastern Connecticut Regional Educational Service Center (EASTCONN)",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",7,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0390011""","Eastford School District",8,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",4,"Eligible for Free Lunch",8,"*","*","*","*","*"
"=""0460011""","Easton School District",4,"Not Eligible for Free/Reduced Lunch",92,2476,2549,73,"69.6%","95.4%"
"=""0460011""","Easton School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",5,"Not Eligible for Free/Reduced Lunch",109,2512,2572,60,"71.6%","91.4%"
"=""0460011""","Easton School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",6,"Not Eligible for Free/Reduced Lunch",88,2539,2584,45,"63.6%","81.5%"
"=""0460011""","Easton School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",7,"Not Eligible for Free/Reduced Lunch",89,2567,2610,43,"62.9%","81.1%"
"=""0460011""","Easton School District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0460011""","Easton School District",8,"Not Eligible for Free/Reduced Lunch",91,2586,2643,57,"69.2%","86.1%"
"=""0460011""","Easton School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2420014""","EdAdvance",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""2420014""","EdAdvance",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",4,"Not Eligible for Free/Reduced Lunch",177,2466,2523,57,"50.8%","81.3%"
"=""0480011""","Ellington School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",5,"Eligible for Free Lunch","*",2464,2481,17,"32.0%","46.1%"
"=""0480011""","Ellington School District",5,"Not Eligible for Free/Reduced Lunch",184,2533,2567,34,"53.3%","74.5%"
"=""0480011""","Ellington School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",6,"Not Eligible for Free/Reduced Lunch",191,2541,2577,36,"48.2%","68.0%"
"=""0480011""","Ellington School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",7,"Not Eligible for Free/Reduced Lunch",179,2554,2581,27,"45.8%","66.2%"
"=""0480011""","Ellington School District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0480011""","Ellington School District",8,"Not Eligible for Free/Reduced Lunch",184,2580,2610,30,"47.3%","66.8%"
"=""0480011""","Ellington School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",4,"Eligible for Free Lunch",39,2442,2499,57,"48.7%","76.1%"
"=""2890013""","Elm City College Preparatory School District",4,"Not Eligible for Free/Reduced Lunch","*",2471,2521,50,"45.0%","78.0%"
"=""2890013""","Elm City College Preparatory School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",5,"Eligible for Free Lunch",41,2453,2476,24,"36.6%","54.9%"
"=""2890013""","Elm City College Preparatory School District",5,"Not Eligible for Free/Reduced Lunch",11,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",5,"Eligible for Reduced Lunch",14,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",6,"Eligible for Free Lunch",53,2462,2496,34,"45.3%","67.9%"
"=""2890013""","Elm City College Preparatory School District",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",7,"Eligible for Free Lunch",40,2483,2496,13,"32.5%","47.0%"
"=""2890013""","Elm City College Preparatory School District",7,"Not Eligible for Free/Reduced Lunch",12,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",7,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",8,"Eligible for Free Lunch",42,2532,2587,55,"59.5%","77.5%"
"=""2890013""","Elm City College Preparatory School District",8,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""2890013""","Elm City College Preparatory School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0490011""","Enfield School District",4,"Eligible for Free Lunch",112,2411,2474,62,"48.2%","82.2%"
"=""0490011""","Enfield School District",4,"Not Eligible for Free/Reduced Lunch",208,2439,2499,60,"56.3%","82.7%"
"=""0490011""","Enfield School District",4,"Eligible for Reduced Lunch",30,2422,2471,49,"43.3%","70.3%"
"=""0490011""","Enfield School District",5,"Eligible for Free Lunch",119,2453,2472,19,"24.4%","49.1%"
"=""0490011""","Enfield School District",5,"Not Eligible for Free/Reduced Lunch",230,2487,2507,20,"28.3%","54.4%"
"=""0490011""","Enfield School District",5,"Eligible for Reduced Lunch",22,2462,2486,23,"22.7%","57.3%"
"=""0490011""","Enfield School District",6,"Eligible for Free Lunch",106,2472,2497,25,"42.5%","63.0%"
"=""0490011""","Enfield School District",6,"Not Eligible for Free/Reduced Lunch",177,2514,2546,32,"40.1%","66.3%"
"=""0490011""","Enfield School District",6,"Eligible for Reduced Lunch",29,2507,2544,36,"34.5%","71.4%"
"=""0490011""","Enfield School District",7,"Eligible for Free Lunch",106,2496,2501,5,"16.0%","37.2%"
"=""0490011""","Enfield School District",7,"Not Eligible for Free/Reduced Lunch",218,2540,2549,9,"24.8%","43.5%"
"=""0490011""","Enfield School District",7,"Eligible for Reduced Lunch",29,2504,2511,7,"27.6%","48.0%"
"=""0490011""","Enfield School District",8,"Eligible for Free Lunch",92,2482,2497,14,"26.1%","47.2%"
"=""0490011""","Enfield School District",8,"Not Eligible for Free/Reduced Lunch",206,2545,2556,11,"31.6%","50.0%"
"=""0490011""","Enfield School District",8,"Eligible for Reduced Lunch",25,2530,2542,12,"40.0%","56.0%"
"=""0500011""","Essex School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0500011""","Essex School District",4,"Not Eligible for Free/Reduced Lunch",47,2465,2509,44,"40.4%","74.4%"
"=""0500011""","Essex School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0500011""","Essex School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0500011""","Essex School District",5,"Not Eligible for Free/Reduced Lunch",48,2502,2554,52,"66.7%","88.1%"
"=""0500011""","Essex School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0500011""","Essex School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0500011""","Essex School District",6,"Not Eligible for Free/Reduced Lunch",72,2545,2588,43,"63.9%","81.7%"
"=""0500011""","Essex School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0510011""","Fairfield School District",4,"Eligible for Free Lunch",61,2408,2462,54,"42.6%","79.6%"
"=""0510011""","Fairfield School District",4,"Not Eligible for Free/Reduced Lunch",758,2460,2517,57,"52.1%","81.3%"
"=""0510011""","Fairfield School District",4,"Eligible for Reduced Lunch",12,"*","*","*","*","*"
"=""0510011""","Fairfield School District",5,"Eligible for Free Lunch",56,2446,2472,26,"39.3%","59.2%"
"=""0510011""","Fairfield School District",5,"Not Eligible for Free/Reduced Lunch",666,2507,2551,44,"57.2%","80.2%"
"=""0510011""","Fairfield School District",5,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0510011""","Fairfield School District",6,"Eligible for Free Lunch",50,2475,2499,23,"36.0%","52.9%"
"=""0510011""","Fairfield School District",6,"Not Eligible for Free/Reduced Lunch",654,2550,2583,34,"47.9%","70.5%"
"=""0510011""","Fairfield School District",6,"Eligible for Reduced Lunch",14,"*","*","*","*","*"
"=""0510011""","Fairfield School District",7,"Eligible for Free Lunch",55,2480,2468,-12,"16.4%","28.0%"
"=""0510011""","Fairfield School District",7,"Not Eligible for Free/Reduced Lunch",692,2579,2596,17,"41.5%","57.8%"
"=""0510011""","Fairfield School District",7,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0510011""","Fairfield School District",8,"Eligible for Free Lunch",72,2502,2523,21,"43.1%","59.4%"
"=""0510011""","Fairfield School District",8,"Not Eligible for Free/Reduced Lunch",665,2591,2622,31,"53.2%","69.5%"
"=""0510011""","Fairfield School District",8,"Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0520011""","Farmington School District",4,"Eligible for Free Lunch","*",2412,2476,64,"58.6%","85.8%"
"=""0520011""","Farmington School District",4,"Not Eligible for Free/Reduced Lunch",273,2481,2546,65,"66.7%","90.6%"
"=""0520011""","Farmington School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District",5,"Eligible for Free Lunch","*",2459,2492,34,"35.7%","64.8%"
"=""0520011""","Farmington School District",5,"Not Eligible for Free/Reduced Lunch",263,2526,2568,42,"59.3%","80.5%"
"=""0520011""","Farmington School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District",6,"Eligible for Free Lunch","*",2480,2514,33,"35.5%","64.7%"
"=""0520011""","Farmington School District",6,"Not Eligible for Free/Reduced Lunch",290,2529,2588,59,"71.0%","89.1%"
"=""0520011""","Farmington School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District",7,"Eligible for Free Lunch","*",2514,2545,32,"46.4%","69.1%"
"=""0520011""","Farmington School District",7,"Not Eligible for Free/Reduced Lunch",285,2580,2623,43,"67.0%","84.0%"
"=""0520011""","Farmington School District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0520011""","Farmington School District",8,"Eligible for Free Lunch","*",2521,2552,31,"50.0%","71.7%"
"=""0520011""","Farmington School District",8,"Not Eligible for Free/Reduced Lunch",246,2612,2655,43,"69.9%","83.3%"
"=""0520011""","Farmington School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",4,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",7,"Not Eligible for Free/Reduced Lunch",17,"*","*","*","*","*"
"=""0530011""","Franklin School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0530011""","Franklin School District",8,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0540011""","Glastonbury School District",4,"Eligible for Free Lunch",30,2426,2474,48,"40.0%","70.5%"
"=""0540011""","Glastonbury School District",4,"Not Eligible for Free/Reduced Lunch",375,2488,2536,48,"50.4%","77.3%"
"=""0540011""","Glastonbury School District",4,"Eligible for Reduced Lunch",12,"*","*","*","*","*"
"=""0540011""","Glastonbury School District",5,"Eligible for Free Lunch",43,2471,2512,40,"39.5%","72.5%"
"=""0540011""","Glastonbury School District",5,"Not Eligible for Free/Reduced Lunch",379,2533,2585,52,"70.4%","89.3%"
"=""0540011""","Glastonbury School District",5,"Eligible for Reduced Lunch",7,"*","*","*","*","*"
"=""0540011""","Glastonbury School District",6,"Eligible for Free Lunch",33,2495,2514,19,"30.3%","46.4%"
"=""0540011""","Glastonbury School District",6,"Not Eligible for Free/Reduced Lunch",420,2571,2614,43,"64.5%","82.8%"
"=""0540011""","Glastonbury School District",6,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0540011""","Glastonbury School District",7,"Eligible for Free Lunch",32,2492,2513,21,"37.5%","64.0%"
"=""0540011""","Glastonbury School District",7,"Not Eligible for Free/Reduced Lunch",460,2578,2612,34,"52.4%","72.4%"
"=""0540011""","Glastonbury School District",7,"Eligible for Reduced Lunch",12,"*","*","*","*","*"
"=""0540011""","Glastonbury School District",8,"Eligible for Free Lunch",33,2523,2553,30,"48.5%","63.5%"
"=""0540011""","Glastonbury School District",8,"Not Eligible for Free/Reduced Lunch",462,2607,2642,35,"60.2%","75.9%"
"=""0540011""","Glastonbury School District",8,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0560011""","Granby School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District",4,"Not Eligible for Free/Reduced Lunch",117,2467,2519,52,"56.4%","80.4%"
"=""0560011""","Granby School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District",5,"Not Eligible for Free/Reduced Lunch",106,2510,2563,53,"59.4%","88.9%"
"=""0560011""","Granby School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District",6,"Not Eligible for Free/Reduced Lunch",131,2547,2601,54,"71.0%","90.7%"
"=""0560011""","Granby School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District",7,"Eligible for Free Lunch",13,"*","*","*","*","*"
"=""0560011""","Granby School District",7,"Not Eligible for Free/Reduced Lunch",124,2585,2601,17,"41.9%","58.6%"
"=""0560011""","Granby School District",7,"Eligible for Reduced Lunch",6,"*","*","*","*","*"
"=""0560011""","Granby School District",8,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0560011""","Granby School District",8,"Not Eligible for Free/Reduced Lunch",134,2584,2596,12,"44.0%","59.8%"
"=""0560011""","Granby School District",8,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District",6,"Eligible for Free Lunch",75,2384,2423,39,"50.7%","64.1%"
"=""2940013""","Great Oaks Charter School District",6,"Not Eligible for Free/Reduced Lunch",16,"*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District",6,"Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District",7,"Eligible for Free Lunch",65,2421,2439,18,"24.6%","48.6%"
"=""2940013""","Great Oaks Charter School District",7,"Not Eligible for Free/Reduced Lunch",19,"*","*","*","*","*"
"=""2940013""","Great Oaks Charter School District",7,"Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0570011""","Greenwich School District",4,"Eligible for Free Lunch",76,2395,2443,48,"39.5%","70.0%"
"=""0570011""","Greenwich School District",4,"Not Eligible for Free/Reduced Lunch",529,2489,2537,48,"53.9%","78.5%"
"=""0570011""","Greenwich School District",4,"Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0570011""","Greenwich School District",5,"Eligible for Free Lunch",71,2455,2487,33,"43.7%","65.3%"
"=""0570011""","Greenwich School District",5,"Not Eligible for Free/Reduced Lunch",560,2520,2562,42,"60.4%","78.9%"
"=""0570011""","Greenwich School District",5,"Eligible for Reduced Lunch",20,2467,2510,43,"60.0%","82.8%"
"=""0570011""","Greenwich School District",6,"Eligible for Free Lunch",72,2451,2478,27,"41.7%","59.0%"
"=""0570011""","Greenwich School District",6,"Not Eligible for Free/Reduced Lunch",500,2558,2587,28,"52.4%","69.0%"
"=""0570011""","Greenwich School District",6,"Eligible for Reduced Lunch",22,2487,2513,26,"50.0%","72.3%"
"=""0570011""","Greenwich School District",7,"Eligible for Free Lunch",66,2495,2521,27,"47.0%","64.7%"
"=""0570011""","Greenwich School District",7,"Not Eligible for Free/Reduced Lunch",508,2581,2610,29,"57.7%","73.4%"
"=""0570011""","Greenwich School District",7,"Eligible for Reduced Lunch",17,"*","*","*","*","*"
"=""0570011""","Greenwich School District",8,"Eligible for Free Lunch",58,2483,2508,25,"48.3%","61.5%"
"=""0570011""","Greenwich School District",8,"Not Eligible for Free/Reduced Lunch",517,2604,2641,38,"63.4%","76.9%"
"=""0570011""","Greenwich School District",8,"Eligible for Reduced Lunch",26,2537,2571,33,"53.8%","63.6%"
"=""0580011""","Griswold School District",4,"Eligible for Free Lunch",40,2403,2444,41,"27.5%","57.6%"
"=""0580011""","Griswold School District",4,"Not Eligible for Free/Reduced Lunch",84,2439,2475,35,"33.3%","57.7%"
"=""0580011""","Griswold School District",4,"Eligible for Reduced Lunch",8,"*","*","*","*","*"
"=""0580011""","Griswold School District",5,"Eligible for Free Lunch","*",2435,2481,46,"54.2%","75.9%"
"=""0580011""","Griswold School District",5,"Not Eligible for Free/Reduced Lunch",66,2471,2542,70,"72.7%","92.1%"
"=""0580011""","Griswold School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0580011""","Griswold School District",6,"Eligible for Free Lunch",44,2490,2517,27,"36.4%","62.6%"
"=""0580011""","Griswold School District",6,"Not Eligible for Free/Reduced Lunch",70,2533,2573,40,"58.6%","77.1%"
"=""0580011""","Griswold School District",6,"Eligible for Reduced Lunch",10,"*","*","*","*","*"
"=""0580011""","Griswold School District",7,"Eligible for Free Lunch",49,2496,2525,29,"51.0%","64.0%"
"=""0580011""","Griswold School District",7,"Not Eligible for Free/Reduced Lunch",78,2534,2570,36,"53.8%","72.2%"
"=""0580011""","Griswold School District",7,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0580011""","Griswold School District",8,"Eligible for Free Lunch",37,2511,2552,41,"62.2%","76.1%"
"=""0580011""","Griswold School District",8,"Not Eligible for Free/Reduced Lunch",76,2571,2615,44,"55.3%","74.3%"
"=""0580011""","Griswold School District",8,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0590011""","Groton School District",4,"Eligible for Free Lunch",99,2393,2448,55,"42.4%","74.6%"
"=""0590011""","Groton School District",4,"Not Eligible for Free/Reduced Lunch",167,2452,2518,67,"63.5%","91.1%"
"=""0590011""","Groton School District",4,"Eligible for Reduced Lunch",36,2445,2508,62,"61.1%","86.2%"
"=""0590011""","Groton School District",5,"Eligible for Free Lunch",116,2439,2474,35,"39.7%","63.0%"
"=""0590011""","Groton School District",5,"Not Eligible for Free/Reduced Lunch",134,2494,2539,45,"62.7%","82.8%"
"=""0590011""","Groton School District",5,"Eligible for Reduced Lunch",25,2468,2516,48,"60.0%","75.6%"
"=""0590011""","Groton School District",6,"Eligible for Free Lunch",84,2485,2496,11,"27.4%","44.8%"
"=""0590011""","Groton School District",6,"Not Eligible for Free/Reduced Lunch",167,2529,2548,18,"37.1%","53.4%"
"=""0590011""","Groton School District",6,"Eligible for Reduced Lunch",34,2493,2524,30,"35.3%","61.8%"
"=""0590011""","Groton School District",7,"Eligible for Free Lunch",101,2471,2492,21,"43.6%","55.8%"
"=""0590011""","Groton School District",7,"Not Eligible for Free/Reduced Lunch",162,2528,2570,43,"56.8%","73.5%"
"=""0590011""","Groton School District",7,"Eligible for Reduced Lunch",38,2487,2517,31,"47.4%","67.8%"
"=""0590011""","Groton School District",8,"Eligible for Free Lunch",77,2485,2501,15,"31.2%","47.0%"
"=""0590011""","Groton School District",8,"Not Eligible for Free/Reduced Lunch",143,2569,2576,7,"31.5%","47.3%"
"=""0590011""","Groton School District",8,"Eligible for Reduced Lunch",29,2529,2519,-11,"24.1%","35.5%"
"=""0600011""","Guilford School District",4,"Eligible for Free Lunch",13,"*","*","*","*","*"
"=""0600011""","Guilford School District",4,"Not Eligible for Free/Reduced Lunch",226,2489,2529,40,"48.2%","69.4%"
"=""0600011""","Guilford School District",4,"Eligible for Reduced Lunch",9,"*","*","*","*","*"
"=""0600011""","Guilford School District",5,"Eligible for Free Lunch","*",2443,2488,44,"47.6%","73.9%"
"=""0600011""","Guilford School District",5,"Not Eligible for Free/Reduced Lunch",255,2528,2570,42,"61.2%","83.3%"
"=""0600011""","Guilford School District",5,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District",6,"Not Eligible for Free/Reduced Lunch",227,2528,2569,41,"51.1%","74.3%"
"=""0600011""","Guilford School District",6,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District",7,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District",7,"Not Eligible for Free/Reduced Lunch",230,2572,2608,36,"55.7%","75.4%"
"=""0600011""","Guilford School District",7,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0600011""","Guilford School District",8,"Eligible for Free Lunch",15,"*","*","*","*","*"
"=""0600011""","Guilford School District",8,"Not Eligible for Free/Reduced Lunch",248,2591,2643,52,"75.0%","89.7%"
"=""0600011""","Guilford School District",8,"Eligible for Reduced Lunch",11,"*","*","*","*","*"
"=""0620011""","Hamden School District",4,"Eligible for Free Lunch",126,2401,2441,39,"27.8%","60.1%"
"=""0620011""","Hamden School District",4,"Not Eligible for Free/Reduced Lunch",212,2465,2502,38,"33.0%","62.2%"
"=""0620011""","Hamden School District",4,"Eligible for Reduced Lunch",24,2433,2471,38,"25.0%","61.8%"
"=""0620011""","Hamden School District",5,"Eligible for Free Lunch",130,2427,2448,21,"35.4%","55.0%"
"=""0620011""","Hamden School District",5,"Not Eligible for Free/Reduced Lunch",233,2494,2524,30,"41.6%","63.9%"
"=""0620011""","Hamden School District",5,"Eligible for Reduced Lunch",23,2458,2479,20,"17.4%","47.9%"
"=""0620011""","Hamden School District",6,"Eligible for Free Lunch",126,2435,2463,28,"41.3%","59.8%"
"=""0620011""","Hamden School District",6,"Not Eligible for Free/Reduced Lunch",205,2509,2544,36,"48.3%","69.9%"
"=""0620011""","Hamden School District",6,"Eligible for Reduced Lunch",30,2450,2493,43,"43.3%","66.5%"
"=""0620011""","Hamden School District",7,"Eligible for Free Lunch",111,2472,2476,4,"23.4%","41.6%"
"=""0620011""","Hamden School District",7,"Not Eligible for Free/Reduced Lunch",203,2542,2557,15,"36.9%","53.4%"
"=""0620011""","Hamden School District",7,"Eligible for Reduced Lunch",28,2496,2518,23,"42.9%","58.9%"
"=""0620011""","Hamden School District",8,"Eligible for Free Lunch",131,2457,2470,13,"34.4%","45.4%"
"=""0620011""","Hamden School District",8,"Not Eligible for Free/Reduced Lunch",212,2547,2551,5,"32.5%","43.6%"
"=""0620011""","Hamden School District",8,"Eligible for Reduced Lunch",39,2481,2499,18,"30.8%","50.6%"
"=""0630011""","Hampton School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",4,"Not Eligible for Free/Reduced Lunch",6,"*","*","*","*","*"
"=""0630011""","Hampton School District",4,"Eligible for Reduced Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",5,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",5,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",6,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0630011""","Hampton School District",6,"Not Eligible for Free/Reduced Lunch","*","*","*","*","*","*"
"=""0640011""","Hartford School District",4,"Eligible for Free Lunch",1301,2367,2409,42,"28.3%","60.0%"
"=""0640011""","Hartford School District",4,"Not Eligible for Free/Reduced Lunch",149,2434,2482,48,"38.9%","68.8%"
"=""0640011""","Hartford School District",4,"Eligible for Reduced Lunch",19,"*","*","*","*","*"
"=""0640011""","Hartford School District",5,"Eligible for Free Lunch",1128,2402,2434,32,"40.2%","62.4%"
"=""0640011""","Hartford School District",5,"Not Eligible for Free/Reduced Lunch",152,2475,2510,35,"46.7%","69.3%"
"=""0640011""","Hartford School District",5,"Eligible for Reduced Lunch",18,"*","*","*","*","*"
"=""0640011""","Hartford School District",6,"Eligible for Free Lunch",1041,2425,2439,14,"30.1%","49.2%"
"=""0640011""","Hartford School District",6,"Not Eligible for Free/Reduced Lunch",272,2490,2523,33,"45.2%","66.4%"
"=""0640011""","Hartford School District",6,"Eligible for Reduced Lunch",15,"*","*","*","*","*"
"=""0640011""","Hartford School District",7,"Eligible for Free Lunch",1157,2427,2446,19,"34.1%","53.9%"
"=""0640011""","Hartford School District",7,"Not Eligible for Free/Reduced Lunch",253,2514,2534,20,"39.1%","57.8%"
"=""0640011""","Hartford School District",7,"Eligible for Reduced Lunch",44,2487,2487,1,"25.0%","40.5%"
"=""0640011""","Hartford School District",8,"Eligible for Free Lunch",1103,2440,2452,11,"30.0%","46.8%"
"=""0640011""","Hartford School District",8,"Not Eligible for Free/Reduced Lunch",234,2535,2551,16,"40.2%","56.4%"
"=""0640011""","Hartford School District",8,"Eligible for Reduced Lunch",24,2508,2503,-5,"29.2%","39.0%"
"=""0650011""","Hartland School District",4,"Eligible for Free Lunch","*","*","*","*","*","*"
"=""0650011""","Hartland School District",4,"Not Eligible for Free/Reduced Lunch",7,"*","*","*","*","*"
