"Five-Year Graduation Rates, 2010-11"
"All Districts, Gender"

"",,,"Graduates",,"Non-Graduates",,,
"Derby School District","Special Education",8,6,75.0,"*","*","*","*"
"Derby School District","White",80,64,80.0,"*","*",14,17.5
"East Granby School District","All Students",76,74,97.4,"*","*","*","*"
"East Granby School District","Black","*","*","*","*","*","*","*"
"East Granby School District","Female",39,38,97.4,"*","*","*","*"
"East Granby School District","High Needs",7,6,85.7,"*","*","*","*"
"East Granby School District","Hispanic","*","*","*","*","*","*","*"
"East Granby School District","Male",37,36,97.3,"*","*","*","*"
"East Granby School District","Non-ELL",76,74,97.4,"*","*","*","*"
"East Granby School District","Non-High Needs",69,68,98.6,"*","*","*","*"
"East Granby School District","Non-Hispanic",75,73,97.3,"*","*","*","*"
"East Granby School District","Non-Special Education",69,68,98.6,"*","*","*","*"
"East Granby School District","Not Eligible For Lunch",76,74,97.4,"*","*","*","*"
"East Granby School District","Asian","*","*","*","*","*","*","*"
"East Granby School District","Special Education",7,6,85.7,"*","*","*","*"
"East Granby School District","White",71,69,97.2,"*","*","*","*"
"East Haddam School District","All Students",97,90,92.8,"*","*",7,7.2
"East Haddam School District","Black","*","*","*","*","*","*","*"
"East Haddam School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"East Haddam School District","Eligible For Lunch",9,8,88.9,"*","*","*","*"
"East Haddam School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Haddam School District","Female",47,45,95.7,"*","*","*","*"
"East Haddam School District","High Needs",12,11,91.7,"*","*","*","*"
"East Haddam School District","Hispanic","*","*","*","*","*","*","*"
"East Haddam School District","Male",50,45,90.0,"*","*","*","*"
"East Haddam School District","Non-ELL",97,90,92.8,"*","*",7,7.2
"East Haddam School District","Non-High Needs",85,79,92.9,"*","*",6,7.1
"East Haddam School District","Non-Hispanic",96,89,92.7,"*","*",7,7.3
"East Haddam School District","Non-Special Education",92,85,92.4,"*","*",7,7.6
"East Haddam School District","Not Eligible For Lunch",88,82,93.2,"*","*",6,6.8
"East Haddam School District","Asian","*","*","*","*","*","*","*"
"East Haddam School District","Special Education","*","*","*","*","*","*","*"
"East Haddam School District","White",92,86,93.5,"*","*",6,6.5
"East Hampton School District","All Students",139,127,91.4,"*","*",9,6.5
"East Hampton School District","Eligible For Free Lunch",8,6,75.0,"*","*","*","*"
"East Hampton School District","Eligible For Lunch",9,7,77.8,"*","*","*","*"
"East Hampton School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Hampton School District","Female",66,62,93.9,"*","*","*","*"
"East Hampton School District","High Needs",20,15,75.0,"*","*","*","*"
"East Hampton School District","Hispanic","*","*","*","*","*","*","*"
"East Hampton School District","Male",73,65,89.0,"*","*",6,8.2
"East Hampton School District","Non-ELL",139,127,91.4,"*","*",9,6.5
"East Hampton School District","Non-High Needs",119,112,94.1,"*","*",7,5.9
"East Hampton School District","Non-Hispanic",136,124,91.2,"*","*",9,6.6
"East Hampton School District","Non-Special Education",125,118,94.4,"*","*",7,5.6
"East Hampton School District","Not Eligible For Lunch",130,120,92.3,"*","*",7,5.4
"East Hampton School District","Asian","*","*","*","*","*","*","*"
"East Hampton School District","Special Education",14,9,64.3,"*","*","*","*"
"East Hampton School District","White",133,121,91.0,"*","*",9,6.8
"East Hartford School District","All Students",601,505,84.0,7,1.2,89,14.8
"East Hartford School District","Black",219,184,84.0,"*","*",34,15.5
"East Hartford School District","Eligible For Free Lunch",250,197,78.8,"*","*",50,20.0
"East Hartford School District","Eligible For Lunch",322,263,81.7,"*","*",55,17.1
"East Hartford School District","Eligible For Reduced Lunch",72,66,91.7,"*","*","*","*"
"East Hartford School District","Female",305,266,87.2,"*","*",37,12.1
"East Hartford School District","High Needs",359,294,81.9,7,1.9,58,16.2
"East Hartford School District","Hispanic",189,151,79.9,"*","*",34,18.0
"East Hartford School District","Male",296,239,80.7,"*","*",52,17.6
"East Hartford School District","Non-ELL",567,475,83.8,6,1.1,86,15.2
"East Hartford School District","Non-High Needs",242,211,87.2,"*","*",31,12.8
"East Hartford School District","Non-Hispanic",412,354,85.9,"*","*",55,13.3
"East Hartford School District","Non-Special Education",519,448,86.3,"*","*",70,13.5
"East Hartford School District","Not Eligible For Lunch",279,242,86.7,"*","*",34,12.2
"East Hartford School District","Asian","*","*","*","*","*","*","*"
"East Hartford School District","ELL",34,30,88.2,"*","*","*","*"
"East Hartford School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"East Hartford School District","Special Education",82,57,69.5,6,7.3,19,23.2
"East Hartford School District","White",162,141,87.0,"*","*",19,11.7
"East Haven School District","All Students",300,258,86.0,"*","*",38,12.7
"East Haven School District","Black",9,6,66.7,"*","*","*","*"
"East Haven School District","Eligible For Free Lunch",46,32,69.6,"*","*",13,28.3
"East Haven School District","Eligible For Lunch",68,49,72.1,"*","*",18,26.5
"East Haven School District","Eligible For Reduced Lunch",22,17,77.3,"*","*","*","*"
"East Haven School District","Female",152,136,89.5,"*","*",14,9.2
"East Haven School District","High Needs",96,70,72.9,"*","*",22,22.9
"East Haven School District","Hispanic",33,28,84.8,"*","*","*","*"
"East Haven School District","Male",148,122,82.4,"*","*",24,16.2
"East Haven School District","Non-ELL",286,246,86.0,"*","*",37,12.9
"East Haven School District","Non-High Needs",204,188,92.2,"*","*",16,7.8
"East Haven School District","Non-Hispanic",267,230,86.1,"*","*",35,13.1
"East Haven School District","Non-Special Education",272,241,88.6,"*","*",30,11.0
"East Haven School District","Not Eligible For Lunch",232,209,90.1,"*","*",20,8.6
"East Haven School District","Asian",15,14,93.3,"*","*","*","*"
"East Haven School District","ELL",14,12,85.7,"*","*","*","*"
"East Haven School District","Special Education",28,17,60.7,"*","*",8,28.6
"East Haven School District","White",243,210,86.4,"*","*",31,12.8
"East Lyme School District","All Students",325,317,97.5,"*","*",6,1.8
"East Lyme School District","Black","*","*","*","*","*","*","*"
"East Lyme School District","Eligible For Free Lunch",7,7,100.0,"*","*","*","*"
"East Lyme School District","Eligible For Lunch",11,11,100.0,"*","*","*","*"
"East Lyme School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Lyme School District","Female",163,160,98.2,"*","*","*","*"
"East Lyme School District","High Needs",45,44,97.8,"*","*","*","*"
"East Lyme School District","Hispanic",9,9,100.0,"*","*","*","*"
"East Lyme School District","Male",162,157,96.9,"*","*","*","*"
"East Lyme School District","Non-ELL",325,317,97.5,"*","*",6,1.8
"East Lyme School District","Non-High Needs",280,273,97.5,"*","*",6,2.1
"East Lyme School District","Non-Hispanic",316,308,97.5,"*","*",6,1.9
"East Lyme School District","Non-Special Education",289,282,97.6,"*","*",6,2.1
"East Lyme School District","Not Eligible For Lunch",314,306,97.5,"*","*",6,1.9
"East Lyme School District","Asian",22,20,90.9,"*","*","*","*"
"East Lyme School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"East Lyme School District","Special Education",36,35,97.2,"*","*","*","*"
"East Lyme School District","White",288,282,97.9,"*","*","*","*"
"East Windsor School District","All Students",90,80,88.9,"*","*",10,11.1
"East Windsor School District","Black",15,13,86.7,"*","*","*","*"
"East Windsor School District","Eligible For Free Lunch",23,19,82.6,"*","*","*","*"
"East Windsor School District","Eligible For Lunch",28,23,82.1,"*","*","*","*"
"East Windsor School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Windsor School District","Female",43,39,90.7,"*","*","*","*"
"East Windsor School District","High Needs",35,30,85.7,"*","*","*","*"
"East Windsor School District","Hispanic","*","*","*","*","*","*","*"
"East Windsor School District","Male",47,41,87.2,"*","*",6,12.8
"East Windsor School District","Non-ELL",89,80,89.9,"*","*",9,10.1
"East Windsor School District","Non-High Needs",55,50,90.9,"*","*","*","*"
"East Windsor School District","Non-Hispanic",86,78,90.7,"*","*",8,9.3
"East Windsor School District","Non-Special Education",79,69,87.3,"*","*",10,12.7
"East Windsor School District","Not Eligible For Lunch",62,57,91.9,"*","*","*","*"
"East Windsor School District","Asian","*","*","*","*","*","*","*"
"East Windsor School District","ELL","*","*","*","*","*","*","*"
"East Windsor School District","Special Education",11,11,100.0,"*","*","*","*"
"East Windsor School District","White",70,64,91.4,"*","*",6,8.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","All Students",63,49,77.8,"*","*",14,22.2
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Black","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Eligible For Free Lunch",15,13,86.7,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Eligible For Lunch",18,16,88.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Female",34,25,73.5,"*","*",9,26.5
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","High Needs",20,17,85.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Hispanic",10,10,100.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Male",29,24,82.8,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Non-ELL",60,46,76.7,"*","*",14,23.3
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Non-High Needs",43,32,74.4,"*","*",11,25.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Non-Hispanic",53,39,73.6,"*","*",14,26.4
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Non-Special Education",57,45,78.9,"*","*",12,21.1
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Not Eligible For Lunch",45,33,73.3,"*","*",12,26.7
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","ELL","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Indian or Alaska Native","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Special Education",6,"*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","White",46,34,73.9,"*","*",12,26.1
"Ellington School District","All Students",183,174,95.1,"*","*",9,4.9
"Ellington School District","Black","*","*","*","*","*","*","*"
"Ellington School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Ellington School District","Eligible For Lunch",8,6,75.0,"*","*","*","*"
"Ellington School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Ellington School District","Female",98,97,99.0,"*","*","*","*"
"Ellington School District","High Needs",26,24,92.3,"*","*","*","*"
"Ellington School District","Hispanic","*","*","*","*","*","*","*"
"Ellington School District","Male",85,77,90.6,"*","*",8,9.4
"Ellington School District","Non-ELL",181,172,95.0,"*","*",9,5.0
"Ellington School District","Non-High Needs",157,150,95.5,"*","*",7,4.5
"Ellington School District","Non-Hispanic",180,171,95.0,"*","*",9,5.0
"Ellington School District","Non-Special Education",166,157,94.6,"*","*",9,5.4
"Ellington School District","Not Eligible For Lunch",175,168,96.0,"*","*",7,4.0
"Ellington School District","Asian","*","*","*","*","*","*","*"
"Ellington School District","ELL","*","*","*","*","*","*","*"
"Ellington School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Ellington School District","Special Education",17,17,100.0,"*","*","*","*"
"Ellington School District","White",172,163,94.8,"*","*",9,5.2
"Enfield School District","All Students",519,447,86.1,9,1.7,63,12.1
"Enfield School District","Black",28,22,78.6,"*","*",6,21.4
"Enfield School District","Eligible For Free Lunch",64,41,64.1,"*","*",21,32.8
"Enfield School District","Eligible For Lunch",93,66,71.0,"*","*",25,26.9
"Enfield School District","Eligible For Reduced Lunch",29,25,86.2,"*","*","*","*"
"Enfield School District","Female",247,219,88.7,"*","*",25,10.1
"Enfield School District","High Needs",128,92,71.9,7,5.5,29,22.7
"Enfield School District","Hispanic",23,15,65.2,"*","*",7,30.4
"Enfield School District","Male",272,228,83.8,6,2.2,38,14.0
"Enfield School District","Non-ELL",516,444,86.0,9,1.7,63,12.2
"Enfield School District","Non-High Needs",391,355,90.8,"*","*",34,8.7
"Enfield School District","Non-Hispanic",496,432,87.1,8,1.6,56,11.3
"Enfield School District","Non-Special Education",466,412,88.4,"*","*",52,11.2
"Enfield School District","Not Eligible For Lunch",426,381,89.4,7,1.6,38,8.9
"Enfield School District","Asian",13,13,100.0,"*","*","*","*"
"Enfield School District","ELL","*","*","*","*","*","*","*"
"Enfield School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Enfield School District","Special Education",53,35,66.0,7,13.2,11,20.8
"Enfield School District","White",453,396,87.4,7,1.5,50,11.0
"Explorations District","All Students",30,21,70.0,"*","*",9,30.0
"Explorations District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Explorations District","Eligible For Lunch",8,6,75.0,"*","*","*","*"
"Explorations District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Explorations District","Female",16,12,75.0,"*","*","*","*"
"Explorations District","High Needs",14,9,64.3,"*","*","*","*"
"Explorations District","Hispanic","*","*","*","*","*","*","*"
"Explorations District","Male",14,9,64.3,"*","*","*","*"
"Explorations District","Non-ELL",30,21,70.0,"*","*",9,30.0
"Explorations District","Non-High Needs",16,12,75.0,"*","*","*","*"
"Explorations District","Non-Hispanic",29,21,72.4,"*","*",8,27.6
"Explorations District","Non-Special Education",21,15,71.4,"*","*",6,28.6
"Explorations District","Not Eligible For Lunch",22,15,68.2,"*","*",7,31.8
"Explorations District","Asian","*","*","*","*","*","*","*"
"Explorations District","Special Education",9,6,66.7,"*","*","*","*"
"Explorations District","White",28,20,71.4,"*","*",8,28.6
"Fairfield School District","All Students",655,629,96.0,7,1.1,19,2.9
"Fairfield School District","Black",33,32,97.0,"*","*","*","*"
"Fairfield School District","Eligible For Free Lunch",32,28,87.5,"*","*","*","*"
"Fairfield School District","Eligible For Lunch",43,39,90.7,"*","*","*","*"
"Fairfield School District","Eligible For Reduced Lunch",11,11,100.0,"*","*","*","*"
"Fairfield School District","Female",340,332,97.6,"*","*","*","*"
"Fairfield School District","High Needs",101,86,85.1,7,6.9,8,7.9
"Fairfield School District","Hispanic",38,31,81.6,"*","*",6,15.8
"Fairfield School District","Male",315,297,94.3,"*","*",14,4.4
"Fairfield School District","Non-ELL",641,616,96.1,7,1.1,18,2.8
"Fairfield School District","Non-High Needs",554,543,98.0,"*","*",11,2.0
"Fairfield School District","Non-Hispanic",617,598,96.9,6,1.0,13,2.1
"Fairfield School District","Non-Special Education",598,584,97.7,"*","*",14,2.3
"Fairfield School District","Not Eligible For Lunch",612,590,96.4,7,1.1,15,2.5
"Fairfield School District","Asian",34,33,97.1,"*","*","*","*"
"Fairfield School District","ELL",14,13,92.9,"*","*","*","*"
"Fairfield School District","Special Education",57,45,78.9,7,12.3,"*","*"
"Fairfield School District","White",550,533,96.9,"*","*",12,2.2
"Farmington School District","All Students",336,321,95.5,"*","*",13,3.9
"Farmington School District","Black",22,17,77.3,"*","*","*","*"
"Farmington School District","Eligible For Free Lunch",16,11,68.8,"*","*","*","*"
"Farmington School District","Eligible For Lunch",26,19,73.1,"*","*",6,23.1
"Farmington School District","Eligible For Reduced Lunch",10,8,80.0,"*","*","*","*"
"Farmington School District","Female",167,160,95.8,"*","*",7,4.2
"Farmington School District","High Needs",52,43,82.7,"*","*",7,13.5
"Farmington School District","Hispanic","*","*","*","*","*","*","*"
"Farmington School District","Male",169,161,95.3,"*","*",6,3.6
"Farmington School District","Non-ELL",334,320,95.8,"*","*",12,3.6
"Farmington School District","Non-High Needs",284,278,97.9,"*","*",6,2.1
"Farmington School District","Non-Hispanic",328,316,96.3,"*","*",11,3.4
"Farmington School District","Non-Special Education",306,294,96.1,"*","*",12,3.9
"Farmington School District","Not Eligible For Lunch",310,302,97.4,"*","*",7,2.3
"Farmington School District","Asian",21,21,100.0,"*","*","*","*"
"Farmington School District","ELL","*","*","*","*","*","*","*"
"Farmington School District","Special Education",30,27,90.0,"*","*","*","*"
"Farmington School District","White",285,278,97.5,"*","*",6,2.1
"Glastonbury School District","All Students",550,536,97.5,6,1.1,7,1.3
"Glastonbury School District","Black",23,21,91.3,"*","*","*","*"
"Glastonbury School District","Eligible For Free Lunch",17,15,88.2,"*","*","*","*"
"Glastonbury School District","Eligible For Lunch",27,24,88.9,"*","*","*","*"
"Glastonbury School District","Eligible For Reduced Lunch",10,9,90.0,"*","*","*","*"
"Glastonbury School District","Female",285,277,97.2,"*","*","*","*"
"Glastonbury School District","High Needs",91,80,87.9,6,6.6,"*","*"
"Glastonbury School District","Hispanic",15,15,100.0,"*","*","*","*"
"Glastonbury School District","Male",265,259,97.7,"*","*","*","*"
"Glastonbury School District","Non-ELL",547,533,97.4,6,1.1,7,1.3
"Glastonbury School District","Non-High Needs",459,456,99.3,"*","*","*","*"
"Glastonbury School District","Non-Hispanic",535,521,97.4,6,1.1,7,1.3
"Glastonbury School District","Non-Special Education",480,475,99.0,"*","*","*","*"
"Glastonbury School District","Not Eligible For Lunch",523,512,97.9,"*","*","*","*"
"Glastonbury School District","Asian",48,47,97.9,"*","*","*","*"
"Glastonbury School District","ELL","*","*","*","*","*","*","*"
"Glastonbury School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Glastonbury School District","Special Education",70,61,87.1,6,8.6,"*","*"
"Glastonbury School District","White",463,452,97.6,"*","*","*","*"
"Granby School District","All Students",194,190,97.9,"*","*","*","*"
"Granby School District","Black","*","*","*","*","*","*","*"
"Granby School District","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Granby School District","Eligible For Lunch",6,"*","*","*","*","*","*"
"Granby School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Granby School District","Female",89,88,98.9,"*","*","*","*"
"Granby School District","High Needs",19,18,94.7,"*","*","*","*"
"Granby School District","Hispanic","*","*","*","*","*","*","*"
"Granby School District","Male",105,102,97.1,"*","*","*","*"
"Granby School District","Non-ELL",194,190,97.9,"*","*","*","*"
"Granby School District","Non-High Needs",175,172,98.3,"*","*","*","*"
"Granby School District","Non-Hispanic",192,188,97.9,"*","*","*","*"
"Granby School District","Non-Special Education",181,177,97.8,"*","*","*","*"
"Granby School District","Not Eligible For Lunch",188,185,98.4,"*","*","*","*"
"Granby School District","Asian","*","*","*","*","*","*","*"
"Granby School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Granby School District","Special Education",13,13,100.0,"*","*","*","*"
"Granby School District","White",184,181,98.4,"*","*","*","*"
"Greenwich School District","All Students",633,615,97.2,8,1.3,10,1.6
"Greenwich School District","Black","*","*","*","*","*","*","*"
"Greenwich School District","Eligible For Free Lunch",40,36,90.0,"*","*","*","*"
"Greenwich School District","Eligible For Lunch",64,59,92.2,"*","*","*","*"
"Greenwich School District","Eligible For Reduced Lunch",24,23,95.8,"*","*","*","*"
"Greenwich School District","Female",284,277,97.5,"*","*","*","*"
"Greenwich School District","High Needs",136,120,88.2,8,5.9,8,5.9
"Greenwich School District","Hispanic",94,89,94.7,"*","*","*","*"
"Greenwich School District","Male",349,338,96.8,"*","*",7,2.0
"Greenwich School District","Non-ELL",603,589,97.7,8,1.3,6,1.0
"Greenwich School District","Non-High Needs",497,495,99.6,"*","*","*","*"
"Greenwich School District","Non-Hispanic",539,526,97.6,6,1.1,7,1.3
"Greenwich School District","Non-Special Education",568,559,98.4,"*","*",8,1.4
"Greenwich School District","Not Eligible For Lunch",569,556,97.7,"*","*",8,1.4
"Greenwich School District","Asian",44,42,95.5,"*","*","*","*"
"Greenwich School District","ELL",30,26,86.7,"*","*","*","*"
"Greenwich School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Greenwich School District","Special Education",65,56,86.2,7,10.8,"*","*"
"Greenwich School District","White",473,463,97.9,"*","*","*","*"
"Griswold School District","All Students",201,166,82.6,"*","*",32,15.9
"Griswold School District","Black","*","*","*","*","*","*","*"
"Griswold School District","Eligible For Free Lunch",28,16,57.1,"*","*",11,39.3
"Griswold School District","Eligible For Lunch",36,21,58.3,"*","*",14,38.9
"Griswold School District","Eligible For Reduced Lunch",8,"*","*","*","*","*","*"
"Griswold School District","Female",107,92,86.0,"*","*",13,12.1
"Griswold School District","High Needs",51,29,56.9,"*","*",20,39.2
"Griswold School District","Hispanic",6,"*","*","*","*","*","*"
"Griswold School District","Male",94,74,78.7,"*","*",19,20.2
"Griswold School District","Non-ELL",201,166,82.6,"*","*",32,15.9
"Griswold School District","Non-High Needs",150,137,91.3,"*","*",12,8.0
"Griswold School District","Non-Hispanic",195,162,83.1,"*","*",30,15.4
"Griswold School District","Non-Special Education",178,157,88.2,"*","*",20,11.2
"Griswold School District","Not Eligible For Lunch",165,145,87.9,"*","*",18,10.9
"Griswold School District","Asian","*","*","*","*","*","*","*"
"Griswold School District","Indian or Alaska Native",7,"*","*","*","*","*","*"
"Griswold School District","Special Education",23,9,39.1,"*","*",12,52.2
"Griswold School District","White",182,154,84.6,"*","*",26,14.3
"Groton School District","All Students",334,273,81.7,"*","*",56,16.8
"Groton School District","Black",47,38,80.9,"*","*",9,19.1
"Groton School District","Eligible For Free Lunch",69,43,62.3,"*","*",23,33.3
"Groton School District","Eligible For Lunch",103,66,64.1,"*","*",34,33.0
"Groton School District","Eligible For Reduced Lunch",34,23,67.6,"*","*",11,32.4
"Groton School District","Female",179,147,82.1,"*","*",31,17.3
"Groton School District","High Needs",120,78,65.0,"*","*",37,30.8
"Groton School District","Hispanic",36,25,69.4,"*","*",9,25.0
"Groton School District","Male",155,126,81.3,"*","*",25,16.1
"Groton School District","Non-ELL",327,268,82.0,"*","*",54,16.5
"Groton School District","Non-High Needs",214,195,91.1,"*","*",19,8.9
"Groton School District","Non-Hispanic",298,248,83.2,"*","*",47,15.8
"Groton School District","Non-Special Education",300,255,85.0,"*","*",45,15.0
"Groton School District","Not Eligible For Lunch",231,207,89.6,"*","*",22,9.5
"Groton School District","Asian",24,21,87.5,"*","*","*","*"
"Groton School District","ELL","*","*","*","*","*","*","*"
"Groton School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Groton School District","Special Education",34,18,52.9,"*","*",11,32.4
"Groton School District","White",224,188,83.9,"*","*",33,14.7
"Guilford School District","All Students",271,260,95.9,"*","*",10,3.7
"Guilford School District","Black","*","*","*","*","*","*","*"
"Guilford School District","Eligible For Free Lunch",11,8,72.7,"*","*","*","*"
"Guilford School District","Eligible For Lunch",16,13,81.3,"*","*","*","*"
"Guilford School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Guilford School District","Female",144,138,95.8,"*","*","*","*"
"Guilford School District","High Needs",39,35,89.7,"*","*","*","*"
"Guilford School District","Hispanic",12,11,91.7,"*","*","*","*"
"Guilford School District","Male",127,122,96.1,"*","*","*","*"
"Guilford School District","Non-ELL",270,260,96.3,"*","*",9,3.3
"Guilford School District","Non-High Needs",232,225,97.0,"*","*",7,3.0
"Guilford School District","Non-Hispanic",259,249,96.1,"*","*",9,3.5
"Guilford School District","Non-Special Education",245,236,96.3,"*","*",9,3.7
"Guilford School District","Not Eligible For Lunch",255,247,96.9,"*","*",7,2.7
"Guilford School District","Asian",6,6,100.0,"*","*","*","*"
"Guilford School District","ELL","*","*","*","*","*","*","*"
"Guilford School District","Special Education",26,24,92.3,"*","*","*","*"
"Guilford School District","White",251,242,96.4,"*","*",9,3.6
"Hamden School District","All Students",584,509,87.2,11,1.9,64,11.0
"Hamden School District","Black",213,169,79.3,"*","*",39,18.3
"Hamden School District","Eligible For Free Lunch",123,90,73.2,"*","*",28,22.8
"Hamden School District","Eligible For Lunch",140,105,75.0,"*","*",30,21.4
"Hamden School District","Eligible For Reduced Lunch",17,15,88.2,"*","*","*","*"
"Hamden School District","Female",289,250,86.5,"*","*",35,12.1
"Hamden School District","High Needs",194,146,75.3,11,5.7,37,19.1
"Hamden School District","Hispanic",66,55,83.3,"*","*",10,15.2
"Hamden School District","Male",295,259,87.8,7,2.4,29,9.8
"Hamden School District","Non-ELL",573,499,87.1,11,1.9,63,11.0
"Hamden School District","Non-High Needs",390,363,93.1,"*","*",27,6.9
"Hamden School District","Non-Hispanic",518,454,87.6,10,1.9,54,10.4
"Hamden School District","Non-Special Education",508,453,89.2,"*","*",54,10.6
"Hamden School District","Not Eligible For Lunch",444,404,91.0,6,1.4,34,7.7
"Hamden School District","Asian",24,23,95.8,"*","*","*","*"
"Hamden School District","ELL",11,10,90.9,"*","*","*","*"
"Hamden School District","Special Education",76,56,73.7,10,13.2,10,13.2
"Hamden School District","White",281,262,93.2,"*","*",15,5.3
"Hartford School District","All Students",1599,1099,68.7,34,2.1,464,29.0
"Hartford School District","Black",662,503,76.0,11,1.7,148,22.4
"Hartford School District","Eligible For Free Lunch",1391,924,66.4,34,2.4,431,31.0
"Hartford School District","Eligible For Lunch",1431,956,66.8,34,2.4,439,30.7
"Hartford School District","Eligible For Reduced Lunch",40,32,80.0,"*","*",8,20.0
"Hartford School District","Female",791,559,70.7,13,1.6,218,27.6
"Hartford School District","High Needs",1451,970,66.9,34,2.3,445,30.7
"Hartford School District","Hispanic",788,468,59.4,21,2.7,297,37.7
"Hartford School District","Male",808,540,66.8,21,2.6,246,30.4
"Hartford School District","Non-ELL",1344,962,71.6,29,2.2,352,26.2
"Hartford School District","Non-High Needs",148,129,87.2,"*","*",19,12.8
"Hartford School District","Non-Hispanic",811,631,77.8,13,1.6,167,20.6
"Hartford School District","Non-Special Education",1326,957,72.2,16,1.2,353,26.6
"Hartford School District","Not Eligible For Lunch",168,143,85.1,"*","*",25,14.9
"Hartford School District","Asian","*","*","*","*","*","*","*"
"Hartford School District","ELL",255,137,53.7,"*","*",112,43.9
"Hartford School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Hartford School District","Special Education",273,142,52.0,18,6.6,111,40.7
"Hartford School District","White",113,100,88.5,"*","*",12,10.6
"Killingly School District","All Students",196,144,73.5,"*","*",47,24.0
"Killingly School District","Black","*","*","*","*","*","*","*"
"Killingly School District","Eligible For Free Lunch",42,20,47.6,"*","*",20,47.6
"Killingly School District","Eligible For Lunch",57,30,52.6,"*","*",25,43.9
"Killingly School District","Eligible For Reduced Lunch",15,10,66.7,"*","*","*","*"
"Killingly School District","Female",109,86,78.9,"*","*",22,20.2
"Killingly School District","High Needs",72,41,56.9,"*","*",27,37.5
"Killingly School District","Hispanic",6,"*","*","*","*","*","*"
"Killingly School District","Male",87,58,66.7,"*","*",25,28.7
"Killingly School District","Non-ELL",193,142,73.6,"*","*",46,23.8
"Killingly School District","Non-High Needs",124,103,83.1,"*","*",20,16.1
"Killingly School District","Non-Hispanic",190,143,75.3,"*","*",42,22.1
"Killingly School District","Non-Special Education",168,130,77.4,"*","*",36,21.4
"Killingly School District","Not Eligible For Lunch",139,114,82.0,"*","*",22,15.8
"Killingly School District","Asian",7,"*","*","*","*","*","*"
"Killingly School District","ELL","*","*","*","*","*","*","*"
"Killingly School District","Indian or Alaska Native","*","*","*","*","*","*","*"
"Killingly School District","Special Education",28,14,50.0,"*","*",11,39.3
"Killingly School District","White",177,133,75.1,"*","*",39,22.0
"Lebanon School District","All Students",160,149,93.1,"*","*",10,6.3
"Lebanon School District","Eligible For Free Lunch",13,10,76.9,"*","*","*","*"
"Lebanon School District","Eligible For Lunch",19,15,78.9,"*","*","*","*"
"Lebanon School District","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Lebanon School District","Female",80,76,95.0,"*","*","*","*"
"Lebanon School District","High Needs",32,25,78.1,"*","*",6,18.8
"Lebanon School District","Hispanic","*","*","*","*","*","*","*"
"Lebanon School District","Male",80,73,91.3,"*","*",6,7.5
"Lebanon School District","Non-ELL",160,149,93.1,"*","*",10,6.3
"Lebanon School District","Non-High Needs",128,124,96.9,"*","*","*","*"
"Lebanon School District","Non-Hispanic",156,146,93.6,"*","*",9,5.8
