"Four-Year Graduation Rates, 2014-15"
"All Districts, All Schools, Special Education Status"

"",,,,"Graduates",,"Non-Graduates",,,
"Shelton School District","Shelton High School","Special Education",34,27,79.4,"*","*","*","*"
"Simsbury School District","Simsbury High School","Non-Special Education",328,322,98.2,"*","*","*","*"
"Simsbury School District","Simsbury High School","Special Education",42,39,92.9,"*","*","*","*"
"Somers School District","Somers High School","Non-Special Education",116,113,97.4,"*","*","*","*"
"Somers School District","Somers High School","Special Education",11,8,72.7,"*","*","*","*"
"South Windsor School District","South Windsor High School","Non-Special Education",303,294,97.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","Special Education",35,29,82.9,"*","*","*","*"
"Southington School District","Southington High School","Non-Special Education",426,417,97.9,"*","*","*","*"
"Southington School District","Southington High School","Special Education",66,55,83.3,"*","*","*","*"
"Stafford School District","Stafford High School","Non-Special Education",74,71,95.9,"*","*","*","*"
"Stafford School District","Stafford High School","Special Education",15,13,86.7,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-Special Education",40,"*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Special Education",8,"*","*","*","*","*","*"
"Stamford School District","Stamford High School","Non-Special Education",403,363,90.1,7,1.7,33,8.2
"Stamford School District","Stamford High School","Special Education",58,46,79.3,7,12.1,"*","*"
"Stamford School District","The Academy of Information Technology","Non-Special Education",146,146,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Special Education",14,12,85.7,"*","*","*","*"
"Stamford School District","Westhill High School","Non-Special Education",470,417,88.7,15,3.2,38,8.1
"Stamford School District","Westhill High School","Special Education",51,43,84.3,"*","*","*","*"
"Stonington School District","Stonington High School","Non-Special Education",179,169,94.4,"*","*","*","*"
"Stonington School District","Stonington High School","Special Education",15,10,66.7,"*","*","*","*"
"Stratford School District","Bunnell High School","Non-Special Education",238,230,96.6,"*","*",7,2.9
"Stratford School District","Bunnell High School","Special Education",11,9,81.8,"*","*","*","*"
"Stratford School District","Stratford High School","Non-Special Education",246,227,92.3,6,2.4,13,5.3
"Stratford School District","Stratford High School","Special Education",16,15,93.8,"*","*","*","*"
"Suffield School District","Suffield High School","Non-Special Education",185,183,98.9,"*","*","*","*"
"Suffield School District","Suffield High School","Special Education",26,20,76.9,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-Special Education","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Special Education","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-Special Education",74,69,93.2,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Special Education",16,12,75.0,"*","*","*","*"
"Thomaston School District","Thomaston High School","Non-Special Education",55,"*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Special Education",6,"*","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-Special Education","*","*","*","*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Special Education","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Non-Special Education",187,184,98.4,"*","*","*","*"
"Tolland School District","Tolland High School","Special Education",10,8,80.0,"*","*","*","*"
"Torrington School District","Torrington High School","Non-Special Education",211,191,90.5,"*","*",13,6.2
"Torrington School District","Torrington High School","Special Education",47,35,74.5,"*","*",8,17.0
"Trumbull School District","Trumbull High School","Non-Special Education",485,483,99.6,"*","*","*","*"
"Trumbull School District","Trumbull High School","Special Education",43,38,88.4,"*","*","*","*"
"Vernon School District","Rockville High School","Non-Special Education",198,178,89.9,"*","*",17,8.6
"Vernon School District","Rockville High School","Special Education",34,24,70.6,"*","*",8,23.5
"Wallingford School District","Lyman Hall High School","Non-Special Education",228,217,95.2,"*","*",9,3.9
"Wallingford School District","Lyman Hall High School","Special Education",42,36,85.7,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Non-Special Education",197,190,96.4,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Special Education",16,13,81.3,"*","*","*","*"
"Waterbury School District","Crosby High School","Non-Special Education",319,236,74.0,9,2.8,74,23.2
"Waterbury School District","Crosby High School","Special Education",61,29,47.5,"*","*",28,45.9
"Waterbury School District","John F. Kennedy High School","Non-Special Education",334,251,75.1,6,1.8,77,23.1
"Waterbury School District","John F. Kennedy High School","Special Education",60,"*","*",12,20.0,21,35.0
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-Special Education",114,107,93.9,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Special Education",6,"*","*","*","*","*","*"
"Waterbury School District","Wilby High School","Non-Special Education",285,212,74.4,9,3.2,64,22.5
"Waterbury School District","Wilby High School","Special Education",72,42,58.3,9,12.5,20,27.8
"Waterford School District","Waterford High School","Non-Special Education",181,176,97.2,"*","*","*","*"
"Waterford School District","Waterford High School","Special Education",31,25,80.6,"*","*","*","*"
"Watertown School District","Watertown High School","Non-Special Education",173,163,94.2,"*","*","*","*"
"Watertown School District","Watertown High School","Special Education",26,17,65.4,"*","*","*","*"
"West Hartford School District","Conard High School","Non-Special Education",296,286,96.6,"*","*",8,2.7
"West Hartford School District","Conard High School","Special Education",44,37,84.1,"*","*","*","*"
"West Hartford School District","Hall High School","Non-Special Education",324,320,98.8,"*","*","*","*"
"West Hartford School District","Hall High School","Special Education",34,28,82.4,"*","*","*","*"
"West Hartford School District","REACH","Non-Special Education","*","*","*","*","*","*","*"
"West Hartford School District","REACH","Special Education","*","*","*","*","*","*","*"
"West Haven School District","West Haven High School","Non-Special Education",369,300,81.3,"*","*",64,17.3
"West Haven School District","West Haven High School","Special Education",40,24,60.0,"*","*",10,25.0
"Westbrook School District","Westbrook High School","Non-Special Education","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Special Education","*","*","*","*","*","*","*"
"Weston School District","Weston High School","Non-Special Education",143,142,99.3,"*","*","*","*"
"Weston School District","Weston High School","Special Education",24,19,79.2,"*","*","*","*"
"Westport School District","Staples High School","Non-Special Education",412,411,99.8,"*","*","*","*"
"Westport School District","Staples High School","Special Education",44,42,95.5,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-Special Education",252,241,95.6,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Special Education",29,17,58.6,"*","*","*","*"
"Wilton School District","Wilton High School","Non-Special Education",279,276,98.9,"*","*","*","*"
"Wilton School District","Wilton High School","Special Education",43,41,95.3,"*","*","*","*"
"Windham School District","Windham High School","Non-Special Education",100,87,87.0,"*","*","*","*"
"Windham School District","Windham High School","Special Education",27,16,59.3,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Non-Special Education",105,100,95.2,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Special Education",10,9,90.0,"*","*","*","*"
"Windsor School District","Windsor High School","Non-Special Education",250,234,93.6,"*","*","*","*"
"Windsor School District","Windsor High School","Special Education",42,36,85.7,"*","*","*","*"
"Wolcott School District","Wolcott High School","Non-Special Education",156,154,98.7,"*","*","*","*"
"Wolcott School District","Wolcott High School","Special Education",21,19,90.5,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-Special Education",268,265,98.9,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Special Education",18,17,94.4,"*","*","*","*"

