"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Race"

"",,,,"Graduates",,"Non-Graduates",,,
"East Windsor School District","East Windsor High School","Female",43,40,93.0,"*","*","*","*"
"East Windsor School District","East Windsor High School","High Needs",34,27,79.4,"*","*","*","*"
"East Windsor School District","East Windsor High School","Hispanic",8,7,87.5,"*","*","*","*"
"East Windsor School District","East Windsor High School","Male",43,36,83.7,"*","*","*","*"
"East Windsor School District","East Windsor High School","Non-ELL",86,76,88.4,"*","*",6,7.0
"East Windsor School District","East Windsor High School","Non-High Needs",52,49,94.2,"*","*","*","*"
"East Windsor School District","East Windsor High School","Non-Hispanic",78,69,88.5,"*","*",6,7.7
"East Windsor School District","East Windsor High School","Non-Special Education",77,69,89.6,"*","*","*","*"
"East Windsor School District","East Windsor High School","Not Eligible For Lunch",56,51,91.1,"*","*","*","*"
"East Windsor School District","East Windsor High School","Asian","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","Special Education",9,7,77.8,"*","*","*","*"
"East Windsor School District","East Windsor High School","White",62,55,88.7,"*","*","*","*"
"East Windsor School District","East Windsor High School","Two or More Races","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","All Students",36,32,88.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Black","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Lunch",7,7,100.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Female",27,23,85.2,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","High Needs",9,8,88.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Hispanic","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Male",9,9,100.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-ELL",36,32,88.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-High Needs",27,24,88.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Hispanic",35,32,91.4,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Special Education",33,30,90.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Not Eligible For Lunch",29,25,86.2,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Special Education","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","White",33,30,90.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Two or More Races","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","All Students",43,30,69.8,"*","*",10,23.3
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Black","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Free Lunch",14,8,57.1,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Lunch",22,13,59.1,"*","*",7,31.8
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Reduced Lunch",8,"*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Female",20,15,75.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","High Needs",29,19,65.5,"*","*",8,27.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Hispanic","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Male",23,15,65.2,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-ELL",42,29,69.0,"*","*",10,23.8
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-High Needs",14,11,78.6,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Hispanic",41,28,68.3,"*","*",10,24.4
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Special Education",32,22,68.8,"*","*",7,21.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Not Eligible For Lunch",21,17,81.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Asian","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","ELL","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Special Education",11,8,72.7,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","White",38,25,65.8,"*","*",10,26.3
"Ellington School District","Ellington High School","All Students",201,183,91.0,7,3.5,11,5.5
"Ellington School District","Ellington High School","Black","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Free Lunch",12,8,66.7,"*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Lunch",18,12,66.7,"*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Ellington School District","Ellington High School","Female",99,89,89.9,"*","*",6,6.1
"Ellington School District","Ellington High School","High Needs",35,25,71.4,"*","*",6,17.1
"Ellington School District","Ellington High School","Hispanic",6,6,100.0,"*","*","*","*"
"Ellington School District","Ellington High School","Male",102,94,92.2,"*","*","*","*"
"Ellington School District","Ellington High School","Non-ELL",199,181,91.0,7,3.5,11,5.5
"Ellington School District","Ellington High School","Non-High Needs",166,158,95.2,"*","*","*","*"
"Ellington School District","Ellington High School","Non-Hispanic",195,177,90.8,7,3.6,11,5.6
"Ellington School District","Ellington High School","Non-Special Education",181,170,93.9,"*","*",8,4.4
"Ellington School District","Ellington High School","Not Eligible For Lunch",183,171,93.4,"*","*",7,3.8
"Ellington School District","Ellington High School","Asian",6,6,100.0,"*","*","*","*"
"Ellington School District","Ellington High School","ELL","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Special Education",20,13,65.0,"*","*","*","*"
"Ellington School District","Ellington High School","White",179,163,91.1,6,3.4,10,5.6
"Ellington School District","Ellington High School","Two or More Races",7,6,85.7,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","All Students",19,15,78.9,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Black",18,14,77.8,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Free Lunch",11,9,81.8,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Lunch",18,14,77.8,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Female",10,8,80.0,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","High Needs",18,14,77.8,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Hispanic","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Male",9,7,77.8,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-ELL",19,15,78.9,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-High Needs","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-Hispanic",18,14,77.8,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-Special Education",18,14,77.8,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Special Education","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","All Students",192,169,88.0,"*","*",21,10.9
"Enfield School District","Enfield High School","Black",16,10,62.5,"*","*",6,37.5
"Enfield School District","Enfield High School","Eligible For Free Lunch",44,31,70.5,"*","*",12,27.3
"Enfield School District","Enfield High School","Eligible For Lunch",56,41,73.2,"*","*",14,25.0
"Enfield School District","Enfield High School","Eligible For Reduced Lunch",12,10,83.3,"*","*","*","*"
"Enfield School District","Enfield High School","Female",96,87,90.6,"*","*",8,8.3
"Enfield School District","Enfield High School","High Needs",69,52,75.4,"*","*",16,23.2
"Enfield School District","Enfield High School","Hispanic",7,6,85.7,"*","*","*","*"
"Enfield School District","Enfield High School","Male",96,82,85.4,"*","*",13,13.5
"Enfield School District","Enfield High School","Non-ELL",191,168,88.0,"*","*",21,11.0
"Enfield School District","Enfield High School","Non-High Needs",123,117,95.1,"*","*","*","*"
"Enfield School District","Enfield High School","Non-Hispanic",185,163,88.1,"*","*",20,10.8
"Enfield School District","Enfield High School","Non-Special Education",172,155,90.1,"*","*",15,8.7
"Enfield School District","Enfield High School","Not Eligible For Lunch",136,128,94.1,"*","*",7,5.1
"Enfield School District","Enfield High School","Asian","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","ELL","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","Special Education",20,14,70.0,"*","*",6,30.0
"Enfield School District","Enfield High School","White",166,150,90.4,"*","*",14,8.4
"Enfield School District","Enrico Fermi High School","All Students",303,266,87.8,13,4.3,24,7.9
"Enfield School District","Enrico Fermi High School","Black",11,9,81.8,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Eligible For Free Lunch",57,41,71.9,"*","*",12,21.1
"Enfield School District","Enrico Fermi High School","Eligible For Lunch",82,62,75.6,"*","*",15,18.3
"Enfield School District","Enrico Fermi High School","Eligible For Reduced Lunch",25,21,84.0,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Female",150,139,92.7,"*","*",8,5.3
"Enfield School District","Enrico Fermi High School","High Needs",106,80,75.5,6,5.7,20,18.9
"Enfield School District","Enrico Fermi High School","Hispanic",14,12,85.7,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Male",153,127,83.0,10,6.5,16,10.5
"Enfield School District","Enrico Fermi High School","Non-ELL",303,266,87.8,13,4.3,24,7.9
"Enfield School District","Enrico Fermi High School","Non-High Needs",197,186,94.4,7,3.6,"*","*"
"Enfield School District","Enrico Fermi High School","Non-Hispanic",289,254,87.9,11,3.8,24,8.3
"Enfield School District","Enrico Fermi High School","Non-Special Education",252,228,90.5,10,4.0,14,5.6
"Enfield School District","Enrico Fermi High School","Not Eligible For Lunch",221,204,92.3,8,3.6,9,4.1
"Enfield School District","Enrico Fermi High School","Asian",6,6,100.0,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Special Education",51,38,74.5,"*","*",10,19.6
"Enfield School District","Enrico Fermi High School","White",263,230,87.5,10,3.8,23,8.7
"Enfield School District","Enrico Fermi High School","Two or More Races",8,8,100.0,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Explorations District","Explorations","All Students",28,16,57.1,"*","*",12,42.9
"Explorations District","Explorations","Eligible For Free Lunch",10,"*","*","*","*",7,70.0
"Explorations District","Explorations","Eligible For Lunch",14,"*","*","*","*",9,64.3
"Explorations District","Explorations","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Explorations District","Explorations","Female",18,12,66.7,"*","*",6,33.3
"Explorations District","Explorations","High Needs",20,9,45.0,"*","*",11,55.0
"Explorations District","Explorations","Hispanic","*","*","*","*","*","*","*"
"Explorations District","Explorations","Male",10,"*","*","*","*",6,60.0
"Explorations District","Explorations","Non-ELL",28,16,57.1,"*","*",12,42.9
"Explorations District","Explorations","Non-High Needs",8,7,87.5,"*","*","*","*"
"Explorations District","Explorations","Non-Hispanic",24,14,58.3,"*","*",10,41.7
"Explorations District","Explorations","Non-Special Education",20,12,60.0,"*","*",8,40.0
"Explorations District","Explorations","Not Eligible For Lunch",14,11,78.6,"*","*","*","*"
"Explorations District","Explorations","Special Education",8,"*","*","*","*","*","*"
"Explorations District","Explorations","White",24,14,58.3,"*","*",10,41.7
"Fairfield School District","Fairfield Ludlowe High School","All Students",351,338,96.3,8,2.3,"*","*"
"Fairfield School District","Fairfield Ludlowe High School","Black",9,8,88.9,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Free Lunch",22,19,86.4,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Lunch",33,30,90.9,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Reduced Lunch",11,11,100.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Female",199,194,97.5,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","High Needs",78,71,91.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Hispanic",18,17,94.4,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Male",152,144,94.7,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-ELL",349,336,96.3,8,2.3,"*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-High Needs",273,267,97.8,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-Hispanic",333,321,96.4,8,2.4,"*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-Special Education",301,294,97.7,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Not Eligible For Lunch",318,308,96.9,7,2.2,"*","*"
"Fairfield School District","Fairfield Ludlowe High School","Asian",10,9,90.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","ELL","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Special Education",50,44,88.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","White",300,290,96.7,7,2.3,"*","*"
"Fairfield School District","Fairfield Ludlowe High School","Two or More Races",11,11,100.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Warde High School","All Students",337,312,92.6,12,3.6,13,3.9
"Fairfield School District","Fairfield Warde High School","Black",9,7,77.8,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Free Lunch",35,25,71.4,6,17.1,"*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Lunch",49,35,71.4,7,14.3,7,14.3
"Fairfield School District","Fairfield Warde High School","Eligible For Reduced Lunch",14,10,71.4,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Female",183,169,92.3,7,3.8,7,3.8
"Fairfield School District","Fairfield Warde High School","High Needs",82,64,78.0,9,11.0,9,11.0
"Fairfield School District","Fairfield Warde High School","Hispanic",50,41,82.0,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Male",154,143,92.9,"*","*",6,3.9
"Fairfield School District","Fairfield Warde High School","Non-ELL",326,303,92.9,12,3.7,11,3.4
"Fairfield School District","Fairfield Warde High School","Non-High Needs",255,248,97.3,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-Hispanic",287,271,94.4,8,2.8,8,2.8
"Fairfield School District","Fairfield Warde High School","Non-Special Education",296,279,94.3,7,2.4,10,3.4
"Fairfield School District","Fairfield Warde High School","Not Eligible For Lunch",288,277,96.2,"*","*",6,2.1
"Fairfield School District","Fairfield Warde High School","Asian",18,17,94.4,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","ELL",11,9,81.8,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Special Education",41,33,80.5,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","White",243,232,95.5,6,2.5,"*","*"
"Fairfield School District","Fairfield Warde High School","Two or More Races",14,13,92.9,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","All Students",298,286,96.0,6,2.0,6,2.0
"Farmington School District","Farmington High School","Black",18,16,88.9,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Free Lunch",21,19,90.5,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Lunch",34,31,91.2,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Reduced Lunch",13,12,92.3,"*","*","*","*"
"Farmington School District","Farmington High School","Female",151,148,98.0,"*","*","*","*"
"Farmington School District","Farmington High School","High Needs",54,48,88.9,"*","*","*","*"
"Farmington School District","Farmington High School","Hispanic","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","Male",147,138,93.9,"*","*","*","*"
"Farmington School District","Farmington High School","Non-ELL",295,283,95.9,6,2.0,6,2.0
"Farmington School District","Farmington High School","Non-High Needs",244,238,97.5,"*","*","*","*"
"Farmington School District","Farmington High School","Non-Hispanic",290,279,96.2,6,2.1,"*","*"
"Farmington School District","Farmington High School","Non-Special Education",274,267,97.4,"*","*","*","*"
"Farmington School District","Farmington High School","Not Eligible For Lunch",264,255,96.6,"*","*","*","*"
"Farmington School District","Farmington High School","Asian",18,18,100.0,"*","*","*","*"
"Farmington School District","Farmington High School","ELL","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","Special Education",24,19,79.2,"*","*","*","*"
"Farmington School District","Farmington High School","White",254,245,96.5,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","All Students",508,489,96.3,11,2.2,8,1.6
"Glastonbury School District","Glastonbury High School","Black",23,22,95.7,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Free Lunch",30,23,76.7,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Lunch",47,40,85.1,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Reduced Lunch",17,17,100.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Female",246,241,98.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","High Needs",95,79,83.2,10,10.5,6,6.3
"Glastonbury School District","Glastonbury High School","Hispanic",33,29,87.9,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Male",262,248,94.7,7,2.7,7,2.7
"Glastonbury School District","Glastonbury High School","Non-ELL",504,485,96.2,11,2.2,8,1.6
"Glastonbury School District","Glastonbury High School","Non-High Needs",413,410,99.3,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-Hispanic",475,460,96.8,8,1.7,7,1.5
"Glastonbury School District","Glastonbury High School","Non-Special Education",453,447,98.7,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Not Eligible For Lunch",461,449,97.4,7,1.5,"*","*"
"Glastonbury School District","Glastonbury High School","Asian",31,31,100.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","ELL","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Special Education",55,42,76.4,7,12.7,6,10.9
"Glastonbury School District","Glastonbury High School","White",411,397,96.6,7,1.7,7,1.7
"Glastonbury School District","Glastonbury High School","Two or More Races",9,9,100.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","All Students",187,184,98.4,"*","*","*","*"
"Granby School District","Granby Memorial High School","Black","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Lunch",10,9,90.0,"*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Female",96,94,97.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","High Needs",28,27,96.4,"*","*","*","*"
"Granby School District","Granby Memorial High School","Hispanic","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Male",91,90,98.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-ELL",187,184,98.4,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-High Needs",159,157,98.7,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-Hispanic",182,179,98.4,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-Special Education",167,164,98.2,"*","*","*","*"
"Granby School District","Granby Memorial High School","Not Eligible For Lunch",177,175,98.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Asian","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Special Education",20,20,100.0,"*","*","*","*"
"Granby School District","Granby Memorial High School","White",177,174,98.3,"*","*","*","*"
"Granby School District","Granby Memorial High School","Two or More Races","*","*","*","*","*","*","*"
"Greenwich School District","Greenwich High School","All Students",644,596,92.5,26,4.0,22,3.4
"Greenwich School District","Greenwich High School","Black",20,15,75.0,"*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Free Lunch",64,53,82.8,7,10.9,"*","*"
"Greenwich School District","Greenwich High School","Eligible For Lunch",95,80,84.2,11,11.6,"*","*"
"Greenwich School District","Greenwich High School","Eligible For Reduced Lunch",31,27,87.1,"*","*","*","*"
"Greenwich School District","Greenwich High School","Female",315,299,94.9,7,2.2,9,2.9
"Greenwich School District","Greenwich High School","High Needs",192,163,84.9,20,10.4,9,4.7
"Greenwich School District","Greenwich High School","Hispanic",97,77,79.4,11,11.3,9,9.3
"Greenwich School District","Greenwich High School","Male",329,297,90.3,19,5.8,13,4.0
"Greenwich School District","Greenwich High School","Non-ELL",614,573,93.3,23,3.7,18,2.9
"Greenwich School District","Greenwich High School","Non-High Needs",452,433,95.8,6,1.3,13,2.9
"Greenwich School District","Greenwich High School","Non-Hispanic",547,519,94.9,15,2.7,13,2.4
"Greenwich School District","Greenwich High School","Non-Special Education",551,518,94.0,16,2.9,17,3.1
"Greenwich School District","Greenwich High School","Not Eligible For Lunch",549,516,94.0,15,2.7,18,3.3
"Greenwich School District","Greenwich High School","Asian",46,43,93.5,"*","*","*","*"
"Greenwich School District","Greenwich High School","ELL",30,23,76.7,"*","*","*","*"
"Greenwich School District","Greenwich High School","Special Education",93,78,83.9,10,10.8,"*","*"
"Greenwich School District","Greenwich High School","White",473,453,95.8,8,1.7,12,2.5
"Greenwich School District","Greenwich High School","Two or More Races",8,8,100.0,"*","*","*","*"
"Griswold School District","Griswold High School","All Students",183,160,87.4,"*","*",18,9.8
"Griswold School District","Griswold High School","Black",6,"*","*","*","*","*","*"
"Griswold School District","Griswold High School","Eligible For Free Lunch",40,31,77.5,"*","*",8,20.0
"Griswold School District","Griswold High School","Eligible For Lunch",62,48,77.4,"*","*",12,19.4
"Griswold School District","Griswold High School","Eligible For Reduced Lunch",22,17,77.3,"*","*","*","*"
"Griswold School District","Griswold High School","Female",86,76,88.4,"*","*",8,9.3
"Griswold School District","Griswold High School","High Needs",81,62,76.5,"*","*",15,18.5
"Griswold School District","Griswold High School","Hispanic","*","*","*","*","*","*","*"
"Griswold School District","Griswold High School","Male",97,84,86.6,"*","*",10,10.3
"Griswold School District","Griswold High School","Non-ELL",182,159,87.4,"*","*",18,9.9
"Griswold School District","Griswold High School","Non-High Needs",102,98,96.1,"*","*","*","*"
"Griswold School District","Griswold High School","Non-Hispanic",181,158,87.3,"*","*",18,9.9
"Griswold School District","Griswold High School","Non-Special Education",157,140,89.2,"*","*",14,8.9
"Griswold School District","Griswold High School","Not Eligible For Lunch",121,112,92.6,"*","*",6,5.0
"Griswold School District","Griswold High School","Asian","*","*","*","*","*","*","*"
"Griswold School District","Griswold High School","ELL","*","*","*","*","*","*","*"
"Griswold School District","Griswold High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Griswold School District","Griswold High School","Special Education",26,20,76.9,"*","*","*","*"
"Griswold School District","Griswold High School","White",166,146,88.0,"*","*",15,9.0
"Griswold School District","Griswold High School","Two or More Races","*","*","*","*","*","*","*"
"Griswold School District","Griswold High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Groton School District","Robert E. Fitch High School","All Students",339,282,83.2,7,2.1,50,14.7
"Groton School District","Robert E. Fitch High School","Black",43,33,76.7,"*","*",9,20.9
"Groton School District","Robert E. Fitch High School","Eligible For Free Lunch",110,83,75.5,"*","*",25,22.7
"Groton School District","Robert E. Fitch High School","Eligible For Lunch",138,105,76.1,"*","*",30,21.7
"Groton School District","Robert E. Fitch High School","Eligible For Reduced Lunch",28,22,78.6,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Female",163,132,81.0,"*","*",29,17.8
"Groton School District","Robert E. Fitch High School","High Needs",156,116,74.4,7,4.5,33,21.2
"Groton School District","Robert E. Fitch High School","Hispanic",37,25,67.6,"*","*",12,32.4
"Groton School District","Robert E. Fitch High School","Male",176,150,85.2,"*","*",21,11.9
"Groton School District","Robert E. Fitch High School","Non-ELL",328,275,83.8,7,2.1,46,14.0
"Groton School District","Robert E. Fitch High School","Non-High Needs",183,166,90.7,"*","*",17,9.3
"Groton School District","Robert E. Fitch High School","Non-Hispanic",302,257,85.1,7,2.3,38,12.6
"Groton School District","Robert E. Fitch High School","Non-Special Education",303,259,85.5,"*","*",44,14.5
"Groton School District","Robert E. Fitch High School","Not Eligible For Lunch",201,177,88.1,"*","*",20,10.0
"Groton School District","Robert E. Fitch High School","Asian",23,23,100.0,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","ELL",11,7,63.6,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Groton School District","Robert E. Fitch High School","Special Education",36,23,63.9,7,19.4,6,16.7
"Groton School District","Robert E. Fitch High School","White",225,195,86.7,"*","*",25,11.1
"Groton School District","Robert E. Fitch High School","Two or More Races","*","*","*","*","*","*","*"
"Groton School District","Robert E. Fitch High School","Indian or Alaska Native",6,"*","*","*","*","*","*"
"Guilford School District","Guilford High School","All Students",285,280,98.2,"*","*","*","*"
"Guilford School District","Guilford High School","Black","*","*","*","*","*","*","*"
"Guilford School District","Guilford High School","Eligible For Free Lunch",16,16,100.0,"*","*","*","*"
"Guilford School District","Guilford High School","Eligible For Lunch",29,29,100.0,"*","*","*","*"
"Guilford School District","Guilford High School","Eligible For Reduced Lunch",13,13,100.0,"*","*","*","*"
"Guilford School District","Guilford High School","Female",148,146,98.6,"*","*","*","*"
"Guilford School District","Guilford High School","High Needs",58,54,93.1,"*","*","*","*"
"Guilford School District","Guilford High School","Hispanic",15,15,100.0,"*","*","*","*"
"Guilford School District","Guilford High School","Male",137,134,97.8,"*","*","*","*"
"Guilford School District","Guilford High School","Non-ELL",285,280,98.2,"*","*","*","*"
"Guilford School District","Guilford High School","Non-High Needs",227,226,99.6,"*","*","*","*"
"Guilford School District","Guilford High School","Non-Hispanic",270,265,98.1,"*","*","*","*"
