"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Gender"

"",,,,"Graduates",,"Non-Graduates",,,
"The Gilbert School District","The Gilbert School","Male",41,37,90.2,"*","*","*","*"
"Thomaston School District","Thomaston High School","Female",39,35,89.7,"*","*","*","*"
"Thomaston School District","Thomaston High School","Male",32,31,96.9,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Female",43,41,95.3,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Male",41,36,87.8,"*","*","*","*"
"Tolland School District","Tolland High School","Female",113,106,93.8,6,5.3,"*","*"
"Tolland School District","Tolland High School","Male",113,102,90.3,8,7.1,"*","*"
"Torrington School District","Torrington High School","Female",124,110,88.7,"*","*",10,8.1
"Torrington School District","Torrington High School","Male",133,115,86.5,"*","*",11,8.3
"Trumbull School District","Trumbull High School","Female",284,280,98.6,"*","*","*","*"
"Trumbull School District","Trumbull High School","Male",264,253,95.8,"*","*","*","*"
"Vernon School District","Rockville High School","Female",138,122,88.4,"*","*",13,9.4
"Vernon School District","Rockville High School","Male",155,123,79.4,"*","*",16,10.3
"Wallingford School District","Lyman Hall High School","Female",148,137,92.6,"*","*",9,6.1
"Wallingford School District","Lyman Hall High School","Male",106,94,88.7,"*","*",10,9.4
"Wallingford School District","Mark T. Sheehan High School","Female",111,107,96.4,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Male",114,109,95.6,"*","*","*","*"
"Waterbury School District","Crosby High School","Female",187,147,78.6,"*","*",36,19.3
"Waterbury School District","Crosby High School","Male",209,138,66.0,18,8.6,53,25.4
"Waterbury School District","John F. Kennedy High School","Female",169,118,69.8,6,3.6,45,26.6
"Waterbury School District","John F. Kennedy High School","Male",206,136,66.0,8,3.9,62,30.1
"Waterbury School District","Waterbury Arts Magnet School (High)","Female",72,69,95.8,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Male",48,47,97.9,"*","*","*","*"
"Waterbury School District","Wilby High School","Female",165,112,67.9,8,4.8,45,27.3
"Waterbury School District","Wilby High School","Male",200,128,64.0,15,7.5,57,28.5
"Waterford School District","Waterford High School","Female",87,87,100.0,"*","*","*","*"
"Waterford School District","Waterford High School","Male",110,100,90.9,"*","*","*","*"
"Watertown School District","Watertown High School","Female",124,117,94.4,"*","*","*","*"
"Watertown School District","Watertown High School","Male",106,94,88.7,"*","*","*","*"
"West Hartford School District","Conard High School","Female",167,162,97.0,"*","*","*","*"
"West Hartford School District","Conard High School","Male",179,171,95.5,"*","*","*","*"
"West Hartford School District","Hall High School","Female",175,169,96.6,"*","*","*","*"
"West Hartford School District","Hall High School","Male",195,192,98.5,"*","*","*","*"
"West Haven School District","West Haven High School","Female",198,162,81.8,12,6.1,24,12.1
"West Haven School District","West Haven High School","Male",211,150,71.1,16,7.6,45,21.3
"Westbrook School District","Westbrook High School","Female",37,37,100.0,"*","*","*","*"
"Westbrook School District","Westbrook High School","Male",33,32,97.0,"*","*","*","*"
"Weston School District","Weston High School","Female",88,86,97.7,"*","*","*","*"
"Weston School District","Weston High School","Male",89,89,100.0,"*","*","*","*"
"Westport School District","Staples High School","Female",211,209,99.1,"*","*","*","*"
"Westport School District","Staples High School","Male",236,232,98.3,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Female",136,125,91.9,6,4.4,"*","*"
"Wethersfield School District","Wethersfield High School","Male",169,157,92.9,7,4.1,"*","*"
"Wilton School District","Wilton High School","Female",145,145,100.0,"*","*","*","*"
"Wilton School District","Wilton High School","Male",151,147,97.4,"*","*","*","*"
"Windham School District","Windham High School","Female",89,69,77.5,"*","*",19,21.3
"Windham School District","Windham High School","Male",92,65,70.7,"*","*",21,22.8
"Windsor Locks School District","Windsor Locks High School","Female",64,63,98.4,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Male",65,63,96.9,"*","*","*","*"
"Windsor School District","Windsor High School","Female",138,129,93.5,"*","*","*","*"
"Windsor School District","Windsor High School","Male",155,137,88.4,"*","*","*","*"
"Wolcott School District","Wolcott High School","Female",120,117,97.5,"*","*","*","*"
"Wolcott School District","Wolcott High School","Male",122,115,94.3,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Female",125,124,99.2,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Male",146,138,94.5,"*","*","*","*"

