"Four-Year Graduation Rates, 2014-15"
"All Districts, All Schools, High Needs"

"",,,,"Graduates",,"Non-Graduates",,,
"Cheshire School District","Cheshire High School","ELL","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Free Lunch",30,30,100.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Lunch",35,35,100.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Female",188,186,98.9,"*","*","*","*"
"Cheshire School District","Cheshire High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","High Needs",63,60,95.2,"*","*","*","*"
"Cheshire School District","Cheshire High School","Hispanic",8,8,100.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Male",186,185,99.5,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-ELL",369,366,99.2,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-High Needs",311,311,100.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-Hispanic",366,363,99.2,"*","*","*","*"
"Cheshire School District","Cheshire High School","Non-Special Education",342,342,100.0,"*","*","*","*"
"Cheshire School District","Cheshire High School","Not Eligible For Lunch",339,336,99.1,"*","*","*","*"
"Cheshire School District","Cheshire High School","Special Education",32,29,90.6,"*","*","*","*"
"Cheshire School District","Cheshire High School","Two or More Races","*","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","White",323,320,99.1,"*","*","*","*"
"Clinton School District","The Morgan School","All Students",160,145,90.6,"*","*",11,6.9
"Clinton School District","The Morgan School","Asian","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Black","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","ELL","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Eligible For Free Lunch",32,23,71.9,"*","*",7,21.9
"Clinton School District","The Morgan School","Eligible For Lunch",41,30,73.2,"*","*",8,19.5
"Clinton School District","The Morgan School","Eligible For Reduced Lunch",9,7,77.8,"*","*","*","*"
"Clinton School District","The Morgan School","Female",74,70,94.6,"*","*","*","*"
"Clinton School District","The Morgan School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","High Needs",49,38,77.6,"*","*",8,16.3
"Clinton School District","The Morgan School","Hispanic",11,8,72.7,"*","*","*","*"
"Clinton School District","The Morgan School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Male",86,75,87.2,"*","*",7,8.1
"Clinton School District","The Morgan School","Non-ELL",158,145,91.8,"*","*",11,7.0
"Clinton School District","The Morgan School","Non-High Needs",111,107,96.4,"*","*","*","*"
"Clinton School District","The Morgan School","Non-Hispanic",149,137,91.9,"*","*",10,6.7
"Clinton School District","The Morgan School","Non-Special Education",141,131,92.9,"*","*",7,5.0
"Clinton School District","The Morgan School","Not Eligible For Lunch",119,115,96.6,"*","*","*","*"
"Clinton School District","The Morgan School","Special Education",19,14,73.7,"*","*","*","*"
"Clinton School District","The Morgan School","Two or More Races","*","*","*","*","*","*","*"
"Clinton School District","The Morgan School","White",141,130,92.2,"*","*",10,7.1
"Colchester School District","Bacon Academy","All Students",219,209,95.4,"*","*",6,2.7
"Colchester School District","Bacon Academy","Asian",6,6,100.0,"*","*","*","*"
"Colchester School District","Bacon Academy","Black","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","ELL","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Free Lunch",26,22,84.6,"*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Lunch",38,33,86.8,"*","*","*","*"
"Colchester School District","Bacon Academy","Eligible For Reduced Lunch",12,11,91.7,"*","*","*","*"
"Colchester School District","Bacon Academy","Female",119,115,96.6,"*","*","*","*"
"Colchester School District","Bacon Academy","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","High Needs",62,56,90.3,"*","*","*","*"
"Colchester School District","Bacon Academy","Hispanic",15,15,100.0,"*","*","*","*"
"Colchester School District","Bacon Academy","Indian or Alaska Native","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Male",100,94,94.0,"*","*","*","*"
"Colchester School District","Bacon Academy","Non-ELL",217,207,95.4,"*","*",6,2.8
"Colchester School District","Bacon Academy","Non-High Needs",157,153,97.5,"*","*","*","*"
"Colchester School District","Bacon Academy","Non-Hispanic",204,194,95.1,"*","*",6,2.9
"Colchester School District","Bacon Academy","Non-Special Education",191,183,95.8,"*","*",6,3.1
"Colchester School District","Bacon Academy","Not Eligible For Lunch",181,176,97.2,"*","*","*","*"
"Colchester School District","Bacon Academy","Special Education",28,26,92.9,"*","*","*","*"
"Colchester School District","Bacon Academy","Two or More Races","*","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","White",187,178,95.2,"*","*","*","*"
"Common Ground High School District","Common Ground High School","All Students",37,37,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Asian","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Black",10,10,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","ELL","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Free Lunch",21,21,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Lunch",23,23,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Female",17,17,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","High Needs",25,25,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Hispanic",16,16,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Male",20,20,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-ELL",37,37,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-High Needs",12,12,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-Hispanic",21,21,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-Special Education",32,32,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Not Eligible For Lunch",14,14,100.0,"*","*","*","*"
"Common Ground High School District","Common Ground High School","Special Education","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Two or More Races","*","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","White",9,9,100.0,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","All Students",191,186,97.4,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Black",54,53,98.1,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","ELL",19,19,100.0,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Free Lunch",144,142,98.6,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Lunch",170,168,98.8,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Eligible For Reduced Lunch",26,26,100.0,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Female",108,105,97.2,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","High Needs",172,169,98.3,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Hispanic",116,112,96.6,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Male",83,81,97.6,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-ELL",172,167,97.1,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-High Needs",19,17,89.5,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-Hispanic",75,74,98.7,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-Special Education",169,165,97.6,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Not Eligible For Lunch",21,18,85.7,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Special Education",22,21,95.5,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Two or More Races","*","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","White",15,15,100.0,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","All Students",194,186,95.9,"*","*",7,3.6
"Connecticut Technical High School System","Bullard-Havens Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Black",78,75,96.2,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","ELL",7,7,100.0,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Free Lunch",114,109,95.6,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Lunch",149,144,96.6,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Eligible For Reduced Lunch",35,35,100.0,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Female",98,94,95.9,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","High Needs",154,148,96.1,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Hispanic",97,94,96.9,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Male",96,92,95.8,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Non-ELL",187,179,95.7,"*","*",7,3.7
"Connecticut Technical High School System","Bullard-Havens Technical High School","Non-High Needs",40,38,95.0,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Non-Hispanic",97,92,94.8,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Non-Special Education",188,181,96.3,"*","*",7,3.7
"Connecticut Technical High School System","Bullard-Havens Technical High School","Not Eligible For Lunch",45,42,93.3,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Special Education",6,"*","*","*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Two or More Races","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","White",14,13,92.9,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","All Students",134,130,97.0,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Black",10,10,100.0,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","ELL",16,16,100.0,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Free Lunch",85,84,98.8,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Lunch",102,100,98.0,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Eligible For Reduced Lunch",17,16,94.1,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Female",52,50,96.2,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","High Needs",106,104,98.1,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Hispanic",66,64,97.0,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Male",82,80,97.6,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Non-ELL",118,114,96.6,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Non-High Needs",28,26,92.9,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Non-Hispanic",68,66,97.1,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Non-Special Education",123,119,96.7,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Not Eligible For Lunch",32,30,93.8,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Special Education",11,11,100.0,"*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Two or More Races","*","*","*","*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","White",57,55,96.5,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","All Students",121,109,90.1,"*","*",11,9.1
"Connecticut Technical High School System","Eli Whitney Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Black",36,32,88.9,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","ELL",21,21,100.0,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Free Lunch",103,92,89.3,"*","*",10,9.7
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Lunch",114,103,90.4,"*","*",10,8.8
"Connecticut Technical High School System","Eli Whitney Technical High School","Eligible For Reduced Lunch",11,11,100.0,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Female",56,49,87.5,"*","*",6,10.7
"Connecticut Technical High School System","Eli Whitney Technical High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","High Needs",116,104,89.7,"*","*",11,9.5
"Connecticut Technical High School System","Eli Whitney Technical High School","Hispanic",73,66,90.4,"*","*",7,9.6
"Connecticut Technical High School System","Eli Whitney Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Male",65,60,92.3,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Non-ELL",100,88,88.0,"*","*",11,11.0
"Connecticut Technical High School System","Eli Whitney Technical High School","Non-High Needs","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Non-Hispanic",48,43,89.6,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Non-Special Education",106,95,89.6,"*","*",10,9.4
"Connecticut Technical High School System","Eli Whitney Technical High School","Not Eligible For Lunch",7,6,85.7,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Special Education",15,14,93.3,"*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Two or More Races","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","White",8,7,87.5,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","All Students",106,101,95.3,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Black",11,10,90.9,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","ELL",9,8,88.9,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Free Lunch",63,60,95.2,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Lunch",78,74,94.9,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Eligible For Reduced Lunch",15,14,93.3,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Female",43,39,90.7,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","High Needs",87,83,95.4,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Hispanic",31,29,93.5,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Male",63,62,98.4,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Non-ELL",97,93,95.9,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Non-High Needs",19,18,94.7,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Non-Hispanic",75,72,96.0,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Non-Special Education",83,80,96.4,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Not Eligible For Lunch",28,27,96.4,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Special Education",23,21,91.3,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","Two or More Races",10,9,90.0,"*","*","*","*"
"Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","White",52,51,98.1,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","All Students",125,125,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Black",7,7,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","ELL","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Free Lunch",42,42,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Lunch",58,58,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Eligible For Reduced Lunch",16,16,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Female",31,31,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","High Needs",68,68,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Hispanic",34,34,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Male",94,94,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Non-ELL",123,123,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Non-High Needs",57,57,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Non-Hispanic",91,91,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Non-Special Education",112,112,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Not Eligible For Lunch",67,67,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Special Education",13,13,100.0,"*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","Two or More Races","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Emmett O'Brien Technical High School","White",82,82,100.0,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","All Students",178,177,99.4,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Black",11,11,100.0,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","ELL","*","*","*","*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Free Lunch",59,59,100.0,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Lunch",82,82,100.0,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Eligible For Reduced Lunch",23,23,100.0,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Female",84,83,98.8,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","High Needs",89,89,100.0,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Hispanic",58,58,100.0,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Male",94,94,100.0,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Non-ELL",175,174,99.4,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Non-High Needs",89,88,98.9,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Non-Hispanic",120,119,99.2,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Non-Special Education",170,169,99.4,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Not Eligible For Lunch",96,95,99.0,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Special Education",8,8,100.0,"*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","Two or More Races","*","*","*","*","*","*","*"
"Connecticut Technical High School System","H. C. Wilcox Technical High School","White",103,102,99.0,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","All Students",142,137,96.5,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Black","*","*","*","*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","ELL","*","*","*","*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Free Lunch",56,54,96.4,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Lunch",73,70,95.9,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Eligible For Reduced Lunch",17,16,94.1,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Female",31,27,87.1,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","High Needs",79,76,96.2,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Hispanic",13,11,84.6,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Male",111,110,99.1,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Non-ELL",142,137,96.5,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Non-High Needs",63,61,96.8,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Non-Hispanic",129,126,97.7,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Non-Special Education",125,120,96.0,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Not Eligible For Lunch",69,67,97.1,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Special Education",17,17,100.0,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","Two or More Races",7,7,100.0,"*","*","*","*"
"Connecticut Technical High School System","H. H. Ellis Technical High School","White",120,117,97.5,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","All Students",143,142,99.3,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Black","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","ELL",11,11,100.0,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Free Lunch",46,46,100.0,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Lunch",71,70,98.6,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Eligible For Reduced Lunch",25,24,96.0,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Female",59,58,98.3,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","High Needs",84,83,98.8,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Hispanic",49,49,100.0,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Male",84,84,100.0,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Non-ELL",132,131,99.2,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Non-High Needs",59,59,100.0,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Non-Hispanic",94,93,98.9,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Non-Special Education",122,122,100.0,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Not Eligible For Lunch",72,72,100.0,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Special Education",21,20,95.2,"*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","Two or More Races","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Henry Abbott Technical High School","White",82,81,98.8,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","All Students",155,148,95.5,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Asian","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Black",23,22,95.7,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","ELL","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Free Lunch",64,61,95.3,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Lunch",78,75,96.2,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Eligible For Reduced Lunch",14,14,100.0,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Female",40,40,100.0,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","High Needs",85,80,94.1,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Hispanic",36,36,100.0,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Male",115,108,93.9,"*","*","*","*"
"Connecticut Technical High School System","Howell Cheney Technical High School","Non-ELL",154,147,95.5,"*","*","*","*"
