"Four-Year Graduation Rates, 2010-11"
"All Districts, All Schools, High Needs"

"",,,,"Graduates",,"Non-Graduates",,,
"East Windsor School District","East Windsor High School","White",73,62,84.9,6,8.2,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","All Students",17,14,82.4,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Black","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Lunch","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Female",12,9,75.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","High Needs","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Hispanic","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Male","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-ELL",17,14,82.4,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-High Needs",15,12,80.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Hispanic",13,10,76.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Special Education",17,14,82.4,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Not Eligible For Lunch",15,12,80.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Indian or Alaska Native","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","White",11,9,81.8,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","All Students",40,30,75.0,"*","*",6,15.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Black","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Free Lunch",11,9,81.8,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Lunch",14,10,71.4,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Female",20,15,75.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","High Needs",15,11,73.3,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Hispanic",6,6,100.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Male",20,15,75.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-ELL",37,27,73.0,"*","*",6,16.2
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-High Needs",25,19,76.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Hispanic",34,24,70.6,"*","*",6,17.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Special Education",36,28,77.8,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Not Eligible For Lunch",26,20,76.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","ELL","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Special Education","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","White",31,22,71.0,"*","*",6,19.4
"Ellington School District","Ellington High School","All Students",181,171,94.5,"*","*",6,3.3
"Ellington School District","Ellington High School","Black","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Lunch",8,6,75.0,"*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Female",98,97,99.0,"*","*","*","*"
"Ellington School District","Ellington High School","High Needs",25,22,88.0,"*","*","*","*"
"Ellington School District","Ellington High School","Hispanic","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Male",83,74,89.2,"*","*","*","*"
"Ellington School District","Ellington High School","Non-ELL",179,169,94.4,"*","*",6,3.4
"Ellington School District","Ellington High School","Non-High Needs",156,149,95.5,"*","*","*","*"
"Ellington School District","Ellington High School","Non-Hispanic",178,169,94.9,"*","*",6,3.4
"Ellington School District","Ellington High School","Non-Special Education",165,156,94.5,"*","*",6,3.6
"Ellington School District","Ellington High School","Not Eligible For Lunch",173,165,95.4,"*","*","*","*"
"Ellington School District","Ellington High School","Asian","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","ELL","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Special Education",16,15,93.8,"*","*","*","*"
"Ellington School District","Ellington High School","White",170,161,94.7,"*","*",6,3.5
"Enfield School District","Enfield High School","All Students",242,194,80.2,18,7.4,30,12.4
"Enfield School District","Enfield High School","Black",15,11,73.3,"*","*","*","*"
"Enfield School District","Enfield High School","Eligible For Free Lunch",41,19,46.3,6,14.6,16,39.0
"Enfield School District","Enfield High School","Eligible For Lunch",55,28,50.9,8,14.5,19,34.5
"Enfield School District","Enfield High School","Eligible For Reduced Lunch",14,9,64.3,"*","*","*","*"
"Enfield School District","Enfield High School","Female",119,99,83.2,"*","*",15,12.6
"Enfield School District","Enfield High School","High Needs",73,42,57.5,10,13.7,21,28.8
"Enfield School District","Enfield High School","Hispanic",16,8,50.0,"*","*",6,37.5
"Enfield School District","Enfield High School","Male",123,95,77.2,13,10.6,15,12.2
"Enfield School District","Enfield High School","Non-ELL",240,192,80.0,18,7.5,30,12.5
"Enfield School District","Enfield High School","Non-High Needs",169,152,89.9,8,4.7,9,5.3
"Enfield School District","Enfield High School","Non-Hispanic",226,186,82.3,16,7.1,24,10.6
"Enfield School District","Enfield High School","Non-Special Education",212,177,83.5,13,6.1,22,10.4
"Enfield School District","Enfield High School","Not Eligible For Lunch",187,166,88.8,10,5.3,11,5.9
"Enfield School District","Enfield High School","Asian","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","ELL","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","Special Education",30,17,56.7,"*","*",8,26.7
"Enfield School District","Enfield High School","White",205,170,82.9,14,6.8,21,10.2
"Enfield School District","Enrico Fermi High School","All Students",276,232,84.1,23,8.3,21,7.6
"Enfield School District","Enrico Fermi High School","Black",14,11,78.6,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Eligible For Free Lunch",24,18,75.0,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Eligible For Lunch",40,31,77.5,"*","*",6,15.0
"Enfield School District","Enrico Fermi High School","Eligible For Reduced Lunch",16,13,81.3,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Female",128,114,89.1,"*","*",9,7.0
"Enfield School District","Enrico Fermi High School","High Needs",52,38,73.1,8,15.4,6,11.5
"Enfield School District","Enrico Fermi High School","Hispanic",8,"*","*","*","*","*","*"
"Enfield School District","Enrico Fermi High School","Male",148,118,79.7,18,12.2,12,8.1
"Enfield School District","Enrico Fermi High School","Non-ELL",275,231,84.0,23,8.4,21,7.6
"Enfield School District","Enrico Fermi High School","Non-High Needs",224,194,86.6,15,6.7,15,6.7
"Enfield School District","Enrico Fermi High School","Non-Hispanic",268,227,84.7,22,8.2,19,7.1
"Enfield School District","Enrico Fermi High School","Non-Special Education",258,220,85.3,18,7.0,20,7.8
"Enfield School District","Enrico Fermi High School","Not Eligible For Lunch",236,201,85.2,20,8.5,15,6.4
"Enfield School District","Enrico Fermi High School","Asian",8,8,100.0,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","ELL","*","*","*","*","*","*","*"
"Enfield School District","Enrico Fermi High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Enfield School District","Enrico Fermi High School","Special Education",18,12,66.7,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","White",245,207,84.5,21,8.6,17,6.9
"Explorations District","Explorations","All Students",34,18,52.9,8,23.5,8,23.5
"Explorations District","Explorations","Eligible For Free Lunch",7,"*","*","*","*","*","*"
"Explorations District","Explorations","Eligible For Lunch",12,"*","*","*","*","*","*"
"Explorations District","Explorations","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Explorations District","Explorations","Female",18,11,61.1,"*","*","*","*"
"Explorations District","Explorations","High Needs",18,8,44.4,"*","*","*","*"
"Explorations District","Explorations","Hispanic","*","*","*","*","*","*","*"
"Explorations District","Explorations","Male",16,7,43.8,"*","*","*","*"
"Explorations District","Explorations","Non-ELL",34,18,52.9,8,23.5,8,23.5
"Explorations District","Explorations","Non-High Needs",16,10,62.5,"*","*","*","*"
"Explorations District","Explorations","Non-Hispanic",32,18,56.3,7,21.9,7,21.9
"Explorations District","Explorations","Non-Special Education",24,13,54.2,6,25.0,"*","*"
"Explorations District","Explorations","Not Eligible For Lunch",22,13,59.1,"*","*",6,27.3
"Explorations District","Explorations","Asian","*","*","*","*","*","*","*"
"Explorations District","Explorations","Special Education",10,"*","*","*","*","*","*"
"Explorations District","Explorations","White",31,17,54.8,7,22.6,7,22.6
"Fairfield School District","Fairfield Ludlowe High School","All Students",351,330,94.0,12,3.4,9,2.6
"Fairfield School District","Fairfield Ludlowe High School","Black",13,11,84.6,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Free Lunch",14,13,92.9,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Lunch",20,19,95.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Female",185,181,97.8,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","High Needs",48,38,79.2,9,18.8,"*","*"
"Fairfield School District","Fairfield Ludlowe High School","Hispanic",13,11,84.6,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Male",166,149,89.8,10,6.0,7,4.2
"Fairfield School District","Fairfield Ludlowe High School","Non-ELL",347,328,94.5,10,2.9,9,2.6
"Fairfield School District","Fairfield Ludlowe High School","Non-High Needs",303,292,96.4,"*","*",8,2.6
"Fairfield School District","Fairfield Ludlowe High School","Non-Hispanic",338,319,94.4,11,3.3,8,2.4
"Fairfield School District","Fairfield Ludlowe High School","Non-Special Education",321,307,95.6,6,1.9,8,2.5
"Fairfield School District","Fairfield Ludlowe High School","Not Eligible For Lunch",331,311,94.0,11,3.3,9,2.7
"Fairfield School District","Fairfield Ludlowe High School","Asian",20,20,100.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","ELL","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Special Education",30,23,76.7,6,20.0,"*","*"
"Fairfield School District","Fairfield Ludlowe High School","White",305,288,94.4,9,3.0,8,2.6
"Fairfield School District","Fairfield Warde High School","All Students",301,282,93.7,11,3.7,8,2.7
"Fairfield School District","Fairfield Warde High School","Black",20,18,90.0,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Free Lunch",18,12,66.7,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Lunch",23,16,69.6,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Female",154,148,96.1,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","High Needs",50,36,72.0,9,18.0,"*","*"
"Fairfield School District","Fairfield Warde High School","Hispanic",25,17,68.0,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Male",147,134,91.2,7,4.8,6,4.1
"Fairfield School District","Fairfield Warde High School","Non-ELL",291,276,94.8,8,2.7,7,2.4
"Fairfield School District","Fairfield Warde High School","Non-High Needs",251,246,98.0,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-Hispanic",276,265,96.0,8,2.9,"*","*"
"Fairfield School District","Fairfield Warde High School","Non-Special Education",277,265,95.7,6,2.2,6,2.2
"Fairfield School District","Fairfield Warde High School","Not Eligible For Lunch",278,266,95.7,7,2.5,"*","*"
"Fairfield School District","Fairfield Warde High School","Asian",13,13,100.0,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","ELL",10,6,60.0,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Special Education",24,17,70.8,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","White",243,234,96.3,7,2.9,"*","*"
"Farmington School District","Farmington High School","All Students",336,319,94.9,"*","*",14,4.2
"Farmington School District","Farmington High School","Black",22,17,77.3,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Free Lunch",15,11,73.3,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Lunch",25,19,76.0,"*","*",6,24.0
"Farmington School District","Farmington High School","Eligible For Reduced Lunch",10,8,80.0,"*","*","*","*"
"Farmington School District","Farmington High School","Female",166,159,95.8,"*","*",7,4.2
"Farmington School District","Farmington High School","High Needs",50,41,82.0,"*","*",6,12.0
"Farmington School District","Farmington High School","Hispanic","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","Male",170,160,94.1,"*","*",7,4.1
"Farmington School District","Farmington High School","Non-ELL",334,319,95.5,"*","*",13,3.9
"Farmington School District","Farmington High School","Non-High Needs",286,278,97.2,"*","*",8,2.8
"Farmington School District","Farmington High School","Non-Hispanic",329,314,95.4,"*","*",12,3.6
"Farmington School District","Farmington High School","Non-Special Education",308,293,95.1,"*","*",14,4.5
"Farmington School District","Farmington High School","Not Eligible For Lunch",311,300,96.5,"*","*",8,2.6
"Farmington School District","Farmington High School","Asian",21,21,100.0,"*","*","*","*"
"Farmington School District","Farmington High School","ELL","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","Special Education",28,26,92.9,"*","*","*","*"
"Farmington School District","Farmington High School","White",286,276,96.5,"*","*",7,2.4
"Glastonbury School District","Glastonbury High School","All Students",542,529,97.6,7,1.3,6,1.1
"Glastonbury School District","Glastonbury High School","Black",22,21,95.5,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Free Lunch",17,15,88.2,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Lunch",26,24,92.3,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Female",282,273,96.8,6,2.1,"*","*"
"Glastonbury School District","Glastonbury High School","High Needs",84,75,89.3,6,7.1,"*","*"
"Glastonbury School District","Glastonbury High School","Hispanic",15,15,100.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Male",260,256,98.5,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-ELL",539,526,97.6,7,1.3,6,1.1
"Glastonbury School District","Glastonbury High School","Non-High Needs",458,454,99.1,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-Hispanic",527,514,97.5,7,1.3,6,1.1
"Glastonbury School District","Glastonbury High School","Non-Special Education",479,473,98.7,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Not Eligible For Lunch",516,505,97.9,7,1.4,"*","*"
"Glastonbury School District","Glastonbury High School","Asian",48,47,97.9,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","ELL","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Special Education",63,56,88.9,6,9.5,"*","*"
"Glastonbury School District","Glastonbury High School","White",456,445,97.6,7,1.5,"*","*"
"Granby School District","Granby Memorial High School","All Students",194,188,96.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Black","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Lunch",6,"*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Female",89,87,97.8,"*","*","*","*"
"Granby School District","Granby Memorial High School","High Needs",19,17,89.5,"*","*","*","*"
"Granby School District","Granby Memorial High School","Hispanic","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Male",105,101,96.2,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-ELL",194,188,96.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-High Needs",175,171,97.7,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-Hispanic",192,186,96.9,"*","*","*","*"
"Granby School District","Granby Memorial High School","Non-Special Education",181,176,97.2,"*","*","*","*"
"Granby School District","Granby Memorial High School","Not Eligible For Lunch",188,183,97.3,"*","*","*","*"
"Granby School District","Granby Memorial High School","Asian","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Granby School District","Granby Memorial High School","Special Education",13,12,92.3,"*","*","*","*"
"Granby School District","Granby Memorial High School","White",184,179,97.3,"*","*","*","*"
"Greenwich School District","Greenwich High School","All Students",631,597,94.6,26,4.1,8,1.3
"Greenwich School District","Greenwich High School","Black","*","*","*","*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Free Lunch",40,35,87.5,"*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Lunch",64,57,89.1,"*","*","*","*"
"Greenwich School District","Greenwich High School","Eligible For Reduced Lunch",24,22,91.7,"*","*","*","*"
"Greenwich School District","Greenwich High School","Female",284,269,94.7,13,4.6,"*","*"
"Greenwich School District","Greenwich High School","High Needs",135,113,83.7,16,11.9,6,4.4
"Greenwich School District","Greenwich High School","Hispanic",93,85,91.4,6,6.5,"*","*"
"Greenwich School District","Greenwich High School","Male",347,328,94.5,13,3.7,6,1.7
"Greenwich School District","Greenwich High School","Non-ELL",601,573,95.3,24,4.0,"*","*"
"Greenwich School District","Greenwich High School","Non-High Needs",496,484,97.6,10,2.0,"*","*"
"Greenwich School District","Greenwich High School","Non-Hispanic",538,512,95.2,20,3.7,6,1.1
"Greenwich School District","Greenwich High School","Non-Special Education",567,546,96.3,13,2.3,8,1.4
"Greenwich School District","Greenwich High School","Not Eligible For Lunch",567,540,95.2,21,3.7,6,1.1
"Greenwich School District","Greenwich High School","Asian",44,41,93.2,"*","*","*","*"
"Greenwich School District","Greenwich High School","ELL",30,24,80.0,"*","*","*","*"
"Greenwich School District","Greenwich High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Greenwich School District","Greenwich High School","Special Education",64,51,79.7,13,20.3,"*","*"
"Greenwich School District","Greenwich High School","White",473,454,96.0,15,3.2,"*","*"
"Griswold School District","Griswold High School","All Students",197,162,82.2,12,6.1,23,11.7
"Griswold School District","Griswold High School","Black","*","*","*","*","*","*","*"
"Griswold School District","Griswold High School","Eligible For Free Lunch",26,16,61.5,"*","*",7,26.9
"Griswold School District","Griswold High School","Eligible For Lunch",34,21,61.8,"*","*",10,29.4
"Griswold School District","Griswold High School","Eligible For Reduced Lunch",8,"*","*","*","*","*","*"
"Griswold School District","Griswold High School","Female",105,90,85.7,6,5.7,9,8.6
"Griswold School District","Griswold High School","High Needs",49,27,55.1,7,14.3,15,30.6
"Griswold School District","Griswold High School","Hispanic",6,"*","*","*","*","*","*"
"Griswold School District","Griswold High School","Male",92,72,78.3,6,6.5,14,15.2
"Griswold School District","Griswold High School","Non-ELL",197,162,82.2,12,6.1,23,11.7
"Griswold School District","Griswold High School","Non-High Needs",148,135,91.2,"*","*",8,5.4
"Griswold School District","Griswold High School","Non-Hispanic",191,158,82.7,11,5.8,22,11.5
"Griswold School District","Griswold High School","Non-Special Education",176,155,88.1,6,3.4,15,8.5
"Griswold School District","Griswold High School","Not Eligible For Lunch",163,141,86.5,9,5.5,13,8.0
"Griswold School District","Griswold High School","Asian","*","*","*","*","*","*","*"
"Griswold School District","Griswold High School","Indian or Alaska Native",6,"*","*","*","*","*","*"
"Griswold School District","Griswold High School","Special Education",21,7,33.3,6,28.6,8,38.1
"Griswold School District","Griswold High School","White",180,150,83.3,10,5.6,20,11.1
"Groton School District","Robert E. Fitch High School","All Students",330,269,81.5,8,2.4,53,16.1
"Groton School District","Robert E. Fitch High School","Black",49,38,77.6,"*","*",9,18.4
"Groton School District","Robert E. Fitch High School","Eligible For Free Lunch",67,43,64.2,"*","*",20,29.9
"Groton School District","Robert E. Fitch High School","Eligible For Lunch",101,66,65.3,"*","*",31,30.7
"Groton School District","Robert E. Fitch High School","Eligible For Reduced Lunch",34,23,67.6,"*","*",11,32.4
"Groton School District","Robert E. Fitch High School","Female",176,146,83.0,"*","*",29,16.5
"Groton School District","Robert E. Fitch High School","High Needs",116,75,64.7,7,6.0,34,29.3
"Groton School District","Robert E. Fitch High School","Hispanic",33,24,72.7,"*","*",7,21.2
"Groton School District","Robert E. Fitch High School","Male",154,123,79.9,7,4.5,24,15.6
"Groton School District","Robert E. Fitch High School","Non-ELL",323,264,81.7,8,2.5,51,15.8
"Groton School District","Robert E. Fitch High School","Non-High Needs",214,194,90.7,"*","*",19,8.9
"Groton School District","Robert E. Fitch High School","Non-Hispanic",297,245,82.5,6,2.0,46,15.5
"Groton School District","Robert E. Fitch High School","Non-Special Education",301,254,84.4,"*","*",45,15.0
"Groton School District","Robert E. Fitch High School","Not Eligible For Lunch",229,203,88.6,"*","*",22,9.6
"Groton School District","Robert E. Fitch High School","Asian",24,21,87.5,"*","*","*","*"
"Groton School District","Robert E. Fitch High School","ELL","*","*","*","*","*","*","*"
"Groton School District","Robert E. Fitch High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Groton School District","Robert E. Fitch High School","Special Education",29,15,51.7,6,20.7,8,27.6
"Groton School District","Robert E. Fitch High School","White",221,185,83.7,"*","*",32,14.5
"Guilford School District","Guilford High School","All Students",266,254,95.5,"*","*",9,3.4
"Guilford School District","Guilford High School","Black","*","*","*","*","*","*","*"
"Guilford School District","Guilford High School","Eligible For Free Lunch",10,8,80.0,"*","*","*","*"
"Guilford School District","Guilford High School","Eligible For Lunch",15,13,86.7,"*","*","*","*"
"Guilford School District","Guilford High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Guilford School District","Guilford High School","Female",140,134,95.7,"*","*","*","*"
"Guilford School District","Guilford High School","High Needs",37,33,89.2,"*","*","*","*"
"Guilford School District","Guilford High School","Hispanic",12,11,91.7,"*","*","*","*"
"Guilford School District","Guilford High School","Male",126,120,95.2,"*","*","*","*"
"Guilford School District","Guilford High School","Non-ELL",265,254,95.8,"*","*",8,3.0
"Guilford School District","Guilford High School","Non-High Needs",229,221,96.5,"*","*",7,3.1
"Guilford School District","Guilford High School","Non-Hispanic",254,243,95.7,"*","*",8,3.1
"Guilford School District","Guilford High School","Non-Special Education",242,232,95.9,"*","*",9,3.7
"Guilford School District","Guilford High School","Not Eligible For Lunch",251,241,96.0,"*","*",7,2.8
"Guilford School District","Guilford High School","Asian",6,6,100.0,"*","*","*","*"
"Guilford School District","Guilford High School","ELL","*","*","*","*","*","*","*"
"Guilford School District","Guilford High School","Special Education",24,22,91.7,"*","*","*","*"
"Guilford School District","Guilford High School","White",247,236,95.5,"*","*",8,3.2
"Hamden School District","Hamden High School","All Students",572,484,84.6,33,5.8,55,9.6
"Hamden School District","Hamden High School","Black",206,156,75.7,15,7.3,35,17.0
"Hamden School District","Hamden High School","Eligible For Free Lunch",118,78,66.1,14,11.9,26,22.0
"Hamden School District","Hamden High School","Eligible For Lunch",135,92,68.1,15,11.1,28,20.7
"Hamden School District","Hamden High School","Eligible For Reduced Lunch",17,14,82.4,"*","*","*","*"
"Hamden School District","Hamden High School","Female",283,246,86.9,8,2.8,29,10.2
"Hamden School District","Hamden High School","High Needs",184,132,71.7,19,10.3,33,17.9
"Hamden School District","Hamden High School","Hispanic",65,50,76.9,8,12.3,7,10.8
"Hamden School District","Hamden High School","Male",289,238,82.4,25,8.7,26,9.0
"Hamden School District","Hamden High School","Non-ELL",561,474,84.5,32,5.7,55,9.8
"Hamden School District","Hamden High School","Non-High Needs",388,352,90.7,14,3.6,22,5.7
"Hamden School District","Hamden High School","Non-Hispanic",507,434,85.6,25,4.9,48,9.5
"Hamden School District","Hamden High School","Non-Special Education",509,435,85.5,27,5.3,47,9.2
"Hamden School District","Hamden High School","Not Eligible For Lunch",437,392,89.7,18,4.1,27,6.2
"Hamden School District","Hamden High School","Asian",23,22,95.7,"*","*","*","*"
"Hamden School District","Hamden High School","ELL",11,10,90.9,"*","*","*","*"
"Hamden School District","Hamden High School","Special Education",63,49,77.8,6,9.5,8,12.7
"Hamden School District","Hamden High School","White",278,256,92.1,9,3.2,13,4.7
"Hartford School District","Bulkeley High School Upper School","All Students",278,211,75.9,24,8.6,43,15.5
"Hartford School District","Bulkeley High School Upper School","Black",69,55,79.7,"*","*",9,13.0
"Hartford School District","Bulkeley High School Upper School","Eligible For Free Lunch",259,194,74.9,24,9.3,41,15.8
"Hartford School District","Bulkeley High School Upper School","Eligible For Lunch",264,197,74.6,24,9.1,43,16.3
"Hartford School District","Bulkeley High School Upper School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","Female",131,103,78.6,7,5.3,21,16.0
"Hartford School District","Bulkeley High School Upper School","High Needs",266,199,74.8,24,9.0,43,16.2
"Hartford School District","Bulkeley High School Upper School","Hispanic",190,140,73.7,17,8.9,33,17.4
"Hartford School District","Bulkeley High School Upper School","Male",147,108,73.5,17,11.6,22,15.0
"Hartford School District","Bulkeley High School Upper School","Non-ELL",217,165,76.0,18,8.3,34,15.7
"Hartford School District","Bulkeley High School Upper School","Non-High Needs",12,12,100.0,"*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","Non-Hispanic",88,71,80.7,7,8.0,10,11.4
"Hartford School District","Bulkeley High School Upper School","Non-Special Education",235,184,78.3,14,6.0,37,15.7
"Hartford School District","Bulkeley High School Upper School","Not Eligible For Lunch",14,14,100.0,"*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","Asian","*","*","*","*","*","*","*"
"Hartford School District","Bulkeley High School Upper School","ELL",61,46,75.4,6,9.8,9,14.8
"Hartford School District","Bulkeley High School Upper School","Special Education",43,27,62.8,10,23.3,6,14.0
"Hartford School District","Bulkeley High School Upper School","White",15,14,93.3,"*","*","*","*"
"Hartford School District","Capital Preparatory Magnet School","All Students",31,27,87.1,"*","*","*","*"
