"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",,"Non-Graduates",,,
"Montville School District","Montville High School","Eligible For Reduced Lunch",25,20,80.0,"*","*","*","*"
"Montville School District","Montville High School","Not Eligible For Lunch",149,141,94.6,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","Eligible For Free Lunch",107,75,70.1,9,8.4,23,21.5
"Naugatuck School District","Naugatuck High School","Eligible For Reduced Lunch",45,35,77.8,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","Not Eligible For Lunch",214,200,93.5,"*","*","*","*"
"New Britain School District","New Britain High School","Eligible For Free Lunch",397,211,53.1,55,13.9,131,33.0
"New Britain School District","New Britain High School","Eligible For Reduced Lunch",88,64,72.7,"*","*",15,17.0
"New Britain School District","New Britain High School","Not Eligible For Lunch",148,126,85.1,"*","*",20,13.5
"New Canaan School District","New Canaan High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Free Lunch",16,16,100.0,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Reduced Lunch",17,15,88.2,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Not Eligible For Lunch",198,195,98.5,"*","*","*","*"
"New Haven School District","Cooperative High School","Eligible For Free Lunch",85,77,90.6,"*","*",6,7.1
"New Haven School District","Cooperative High School","Eligible For Reduced Lunch",26,25,96.2,"*","*","*","*"
"New Haven School District","Cooperative High School","Not Eligible For Lunch",25,21,84.0,"*","*","*","*"
"New Haven School District","High School In The Community","Eligible For Free Lunch",55,27,49.1,10,18.2,18,32.7
"New Haven School District","High School In The Community","Eligible For Reduced Lunch",12,8,66.7,"*","*","*","*"
"New Haven School District","High School In The Community","Not Eligible For Lunch",9,"*","*","*","*","*","*"
"New Haven School District","Hill Regional Career High School","Eligible For Free Lunch",94,78,83.0,"*","*",12,12.8
"New Haven School District","Hill Regional Career High School","Eligible For Reduced Lunch",41,40,97.6,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Not Eligible For Lunch",21,20,95.2,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Free Lunch",23,16,69.6,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Reduced Lunch",18,16,88.9,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Not Eligible For Lunch","*","*","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","Eligible For Free Lunch",187,105,56.1,20,10.7,62,33.2
"New Haven School District","James Hillhouse High School","Eligible For Reduced Lunch",28,18,64.3,"*","*",7,25.0
"New Haven School District","James Hillhouse High School","Not Eligible For Lunch",31,12,38.7,8,25.8,11,35.5
"New Haven School District","Metropolitan Business Academy","Eligible For Free Lunch",32,25,78.1,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"New Haven School District","New Haven Academy","Eligible For Free Lunch",26,15,57.7,"*","*",6,23.1
"New Haven School District","New Haven Academy","Eligible For Reduced Lunch",11,9,81.8,"*","*","*","*"
"New Haven School District","New Haven Academy","Not Eligible For Lunch",7,6,85.7,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Free Lunch",40,35,87.5,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Reduced Lunch",16,16,100.0,"*","*","*","*"
"New Haven School District","Sound School","Not Eligible For Lunch",28,27,96.4,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Eligible For Free Lunch",308,206,66.9,25,8.1,77,25.0
"New Haven School District","Wilbur Cross High School","Eligible For Reduced Lunch",54,43,79.6,"*","*",10,18.5
"New Haven School District","Wilbur Cross High School","Not Eligible For Lunch",51,36,70.6,"*","*",12,23.5
"New London School District","New London High School","Eligible For Free Lunch",184,123,66.8,21,11.4,40,21.7
"New London School District","New London High School","Eligible For Reduced Lunch",24,15,62.5,"*","*","*","*"
"New London School District","New London High School","Not Eligible For Lunch",17,8,47.1,"*","*","*","*"
"New Milford School District","New Milford High School","Eligible For Free Lunch",35,27,77.1,"*","*","*","*"
"New Milford School District","New Milford High School","Eligible For Reduced Lunch",21,20,95.2,"*","*","*","*"
"New Milford School District","New Milford High School","Not Eligible For Lunch",325,304,93.5,"*","*",17,5.2
"Newington School District","Newington High School","Eligible For Free Lunch",36,28,77.8,"*","*","*","*"
"Newington School District","Newington High School","Eligible For Reduced Lunch",29,24,82.8,"*","*","*","*"
"Newington School District","Newington High School","Not Eligible For Lunch",266,247,92.9,8,3.0,11,4.1
"Newtown School District","Newtown High School","Eligible For Free Lunch",15,12,80.0,"*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Newtown School District","Newtown High School","Not Eligible For Lunch",382,365,95.5,7,1.8,10,2.6
"North Branford School District","North Branford High School","Eligible For Free Lunch",9,8,88.9,"*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Reduced Lunch",9,7,77.8,"*","*","*","*"
"North Branford School District","North Branford High School","Not Eligible For Lunch",139,133,95.7,"*","*",6,4.3
"North Haven School District","North Haven High School","Eligible For Free Lunch",28,20,71.4,"*","*",6,21.4
"North Haven School District","North Haven High School","Eligible For Reduced Lunch",15,13,86.7,"*","*","*","*"
"North Haven School District","North Haven High School","Not Eligible For Lunch",238,235,98.7,"*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Not Eligible For Lunch",45,40,88.9,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Eligible For Free Lunch",142,120,84.5,7,4.9,15,10.6
"Norwalk School District","Brien McMahon High School","Eligible For Reduced Lunch",55,48,87.3,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Not Eligible For Lunch",251,230,91.6,"*","*",19,7.6
"Norwalk School District","Norwalk High School","Eligible For Free Lunch",113,84,74.3,9,8.0,20,17.7
"Norwalk School District","Norwalk High School","Eligible For Reduced Lunch",36,26,72.2,"*","*",8,22.2
"Norwalk School District","Norwalk High School","Not Eligible For Lunch",240,220,91.7,"*","*",15,6.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Free Lunch",24,8,33.3,"*","*",11,45.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Eligible For Free Lunch",131,95,72.5,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Eligible For Reduced Lunch",32,27,84.4,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Not Eligible For Lunch",482,433,89.8,6,1.2,42,8.7
"Norwich School District","Thames River Academy","Eligible For Free Lunch",26,"*","*","*","*",22,84.6
"Norwich School District","Thames River Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Norwich School District","Thames River Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Not Eligible For Lunch",129,126,97.7,"*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Free Lunch",9,"*","*","*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Oxford School District","Oxford High School","Not Eligible For Lunch",130,124,95.4,"*","*",6,4.6
"Plainfield School District","Plainfield High School","Eligible For Free Lunch",46,36,78.3,"*","*",7,15.2
"Plainfield School District","Plainfield High School","Eligible For Reduced Lunch",22,20,90.9,"*","*","*","*"
"Plainfield School District","Plainfield High School","Not Eligible For Lunch",129,116,89.9,7,5.4,"*","*"
"Plainville School District","Plainville High School","Eligible For Free Lunch",37,33,89.2,"*","*","*","*"
"Plainville School District","Plainville High School","Eligible For Reduced Lunch",26,23,88.5,"*","*","*","*"
"Plainville School District","Plainville High School","Not Eligible For Lunch",142,136,95.8,"*","*","*","*"
"Plymouth School District","Terryville High School","Eligible For Free Lunch",29,21,72.4,"*","*",6,20.7
"Plymouth School District","Terryville High School","Eligible For Reduced Lunch",15,13,86.7,"*","*","*","*"
"Plymouth School District","Terryville High School","Not Eligible For Lunch",95,83,87.4,8,8.4,"*","*"
"Portland School District","Portland High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Portland School District","Portland High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Portland School District","Portland High School","Not Eligible For Lunch",70,67,95.7,"*","*","*","*"
"Putnam School District","Putnam High School","Eligible For Free Lunch",18,15,83.3,"*","*","*","*"
"Putnam School District","Putnam High School","Eligible For Reduced Lunch",13,11,84.6,"*","*","*","*"
"Putnam School District","Putnam High School","Not Eligible For Lunch",29,27,93.1,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Free Lunch",10,9,90.0,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Reduced Lunch",16,15,93.8,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Not Eligible For Lunch",109,105,96.3,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Eligible For Free Lunch",10,8,80.0,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Eligible For Reduced Lunch",8,6,75.0,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Not Eligible For Lunch",142,133,93.7,"*","*",6,4.2
"Regional School District 05","Amity Regional High School","Eligible For Free Lunch",12,10,83.3,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Not Eligible For Lunch",409,398,97.3,"*","*",9,2.2
"Regional School District 06","Wamogo Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Not Eligible For Lunch",75,72,96.0,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Not Eligible For Lunch",169,167,98.8,"*","*","*","*"
"Regional School District 08","RHAM High School","Eligible For Free Lunch",11,7,63.6,"*","*","*","*"
"Regional School District 08","RHAM High School","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"Regional School District 08","RHAM High School","Not Eligible For Lunch",275,254,92.4,10,3.6,11,4.0
"Regional School District 09","Joel Barlow High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Not Eligible For Lunch",224,220,98.2,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Not Eligible For Lunch",217,210,96.8,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Not Eligible For Lunch",25,24,96.0,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Not Eligible For Lunch",62,53,85.5,"*","*",8,12.9
"Regional School District 13","Coginchaug Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Not Eligible For Lunch",135,134,99.3,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Free Lunch",7,"*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Not Eligible For Lunch",179,176,98.3,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Eligible For Free Lunch",11,"*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Eligible For Reduced Lunch",8,"*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Not Eligible For Lunch",310,293,94.5,9,2.9,8,2.6
"Regional School District 16","Woodland Regional High School","Eligible For Free Lunch",19,15,78.9,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Eligible For Reduced Lunch",16,14,87.5,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Not Eligible For Lunch",159,150,94.3,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Eligible For Free Lunch",11,7,63.6,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Not Eligible For Lunch",171,164,95.9,"*","*",7,4.1
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Not Eligible For Lunch",94,93,98.9,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Eligible For Free Lunch",29,19,65.5,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Eligible For Reduced Lunch",15,9,60.0,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Not Eligible For Lunch",251,230,91.6,10,4.0,11,4.4
"Ridgefield School District","Ridgefield High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Not Eligible For Lunch",419,412,98.3,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Free Lunch",16,11,68.8,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Not Eligible For Lunch",182,171,94.0,6,3.3,"*","*"
"Seymour School District","Seymour High School","Eligible For Free Lunch",28,19,67.9,"*","*","*","*"
"Seymour School District","Seymour High School","Eligible For Reduced Lunch",12,12,100.0,"*","*","*","*"
"Seymour School District","Seymour High School","Not Eligible For Lunch",110,103,93.6,"*","*",6,5.5
"Shelton School District","Shelton High School","Eligible For Free Lunch",51,39,76.5,"*","*","*","*"
"Shelton School District","Shelton High School","Eligible For Reduced Lunch",27,21,77.8,"*","*","*","*"
"Shelton School District","Shelton High School","Not Eligible For Lunch",346,330,95.4,"*","*",11,3.2
"Simsbury School District","Simsbury High School","Eligible For Free Lunch",23,18,78.3,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"Simsbury School District","Simsbury High School","Not Eligible For Lunch",368,362,98.4,"*","*","*","*"
"Somers School District","Somers High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Not Eligible For Lunch",129,127,98.4,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Free Lunch",24,17,70.8,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"South Windsor School District","South Windsor High School","Not Eligible For Lunch",343,333,97.1,6,1.7,"*","*"
"Southington School District","Southington High School","Eligible For Free Lunch",56,44,78.6,"*","*","*","*"
"Southington School District","Southington High School","Eligible For Reduced Lunch",26,23,88.5,"*","*","*","*"
"Southington School District","Southington High School","Not Eligible For Lunch",409,387,94.6,16,3.9,6,1.5
"Stafford School District","Stafford High School","Eligible For Free Lunch",21,14,66.7,"*","*","*","*"
"Stafford School District","Stafford High School","Eligible For Reduced Lunch",24,23,95.8,"*","*","*","*"
"Stafford School District","Stafford High School","Not Eligible For Lunch",96,87,90.6,"*","*",8,8.3
"Stamford Academy District","Stamford Academy","Eligible For Free Lunch",24,9,37.5,9,37.5,6,25.0
"Stamford Academy District","Stamford Academy","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Not Eligible For Lunch",6,"*","*","*","*","*","*"
"Stamford School District","Stamford High School","Eligible For Free Lunch",158,121,76.6,16,10.1,21,13.3
"Stamford School District","Stamford High School","Eligible For Reduced Lunch",51,43,84.3,"*","*","*","*"
"Stamford School District","Stamford High School","Not Eligible For Lunch",178,162,91.0,"*","*",15,8.4
"Stamford School District","The Academy of Information Technology","Eligible For Free Lunch",46,45,97.8,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Eligible For Reduced Lunch",19,18,94.7,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Not Eligible For Lunch",101,100,99.0,"*","*","*","*"
"Stamford School District","Westhill High School","Eligible For Free Lunch",255,183,71.8,33,12.9,39,15.3
"Stamford School District","Westhill High School","Eligible For Reduced Lunch",88,79,89.8,"*","*","*","*"
"Stamford School District","Westhill High School","Not Eligible For Lunch",281,256,91.1,6,2.1,19,6.8
"Stonington School District","Stonington High School","Eligible For Free Lunch",17,16,94.1,"*","*","*","*"
"Stonington School District","Stonington High School","Eligible For Reduced Lunch",11,9,81.8,"*","*","*","*"
"Stonington School District","Stonington High School","Not Eligible For Lunch",150,143,95.3,"*","*","*","*"
"Stratford School District","Bunnell High School","Eligible For Free Lunch",62,44,71.0,"*","*",13,21.0
"Stratford School District","Bunnell High School","Eligible For Reduced Lunch",39,31,79.5,"*","*",7,17.9
"Stratford School District","Bunnell High School","Not Eligible For Lunch",190,179,94.2,"*","*",7,3.7
"Stratford School District","Stratford High School","Eligible For Free Lunch",101,86,85.1,"*","*",11,10.9
"Stratford School District","Stratford High School","Eligible For Reduced Lunch",39,34,87.2,"*","*","*","*"
"Stratford School District","Stratford High School","Not Eligible For Lunch",137,130,94.9,"*","*","*","*"
"Suffield School District","Suffield High School","Eligible For Free Lunch",12,8,66.7,"*","*","*","*"
"Suffield School District","Suffield High School","Eligible For Reduced Lunch",10,7,70.0,"*","*","*","*"
"Suffield School District","Suffield High School","Not Eligible For Lunch",181,172,95.0,"*","*",7,3.9
"The Bridge Academy District","The Bridge Academy","Eligible For Free Lunch",30,22,73.3,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Free Lunch",24,20,83.3,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Reduced Lunch",12,12,100.0,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Not Eligible For Lunch",55,51,92.7,"*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Free Lunch",12,10,83.3,"*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Reduced Lunch",10,9,90.0,"*","*","*","*"
"Thomaston School District","Thomaston High School","Not Eligible For Lunch",67,64,95.5,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Eligible For Free Lunch",20,14,70.0,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Eligible For Reduced Lunch",11,7,63.6,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Not Eligible For Lunch",68,64,94.1,"*","*","*","*"
"Tolland School District","Tolland High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Tolland School District","Tolland High School","Not Eligible For Lunch",215,210,97.7,"*","*","*","*"
"Torrington School District","Torrington High School","Eligible For Free Lunch",88,52,59.1,10,11.4,26,29.5
"Torrington School District","Torrington High School","Eligible For Reduced Lunch",34,25,73.5,"*","*",8,23.5
"Torrington School District","Torrington High School","Not Eligible For Lunch",171,157,91.8,"*","*",11,6.4
"Trumbull School District","Trumbull High School","Eligible For Free Lunch",28,27,96.4,"*","*","*","*"
"Trumbull School District","Trumbull High School","Eligible For Reduced Lunch",21,20,95.2,"*","*","*","*"
"Trumbull School District","Trumbull High School","Not Eligible For Lunch",488,480,98.4,"*","*",6,1.2
"Vernon School District","Rockville High School","Eligible For Free Lunch",77,55,71.4,"*","*",17,22.1
"Vernon School District","Rockville High School","Eligible For Reduced Lunch",18,14,77.8,"*","*","*","*"
"Vernon School District","Rockville High School","Not Eligible For Lunch",168,148,88.1,7,4.2,"*","*"
"Wallingford School District","Lyman Hall High School","Eligible For Free Lunch",38,31,81.6,"*","*",6,15.8
"Wallingford School District","Lyman Hall High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Not Eligible For Lunch",237,226,95.4,"*","*",7,3.0
"Wallingford School District","Mark T. Sheehan High School","Eligible For Free Lunch",19,14,73.7,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Not Eligible For Lunch",216,208,96.3,"*","*",7,3.2
"Waterbury School District","Crosby High School","Eligible For Free Lunch",252,147,58.3,12,4.8,93,36.9
"Waterbury School District","Crosby High School","Eligible For Reduced Lunch",53,37,69.8,"*","*",14,26.4
"Waterbury School District","Crosby High School","Not Eligible For Lunch",44,26,59.1,"*","*",16,36.4
"Waterbury School District","John F. Kennedy High School","Eligible For Free Lunch",254,156,61.4,10,3.9,88,34.6
"Waterbury School District","John F. Kennedy High School","Eligible For Reduced Lunch",49,39,79.6,"*","*",9,18.4
"Waterbury School District","John F. Kennedy High School","Not Eligible For Lunch",65,44,67.7,7,10.8,14,21.5
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Free Lunch",38,36,94.7,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Reduced Lunch",20,20,100.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Not Eligible For Lunch",49,46,93.9,"*","*","*","*"
"Waterbury School District","Wilby High School","Eligible For Free Lunch",269,161,59.9,22,8.2,86,32.0
"Waterbury School District","Wilby High School","Eligible For Reduced Lunch",41,33,80.5,"*","*","*","*"
"Waterbury School District","Wilby High School","Not Eligible For Lunch",48,32,66.7,"*","*",12,25.0
"Waterford School District","Waterford High School","Eligible For Free Lunch",25,20,80.0,"*","*","*","*"
"Waterford School District","Waterford High School","Eligible For Reduced Lunch",16,14,87.5,"*","*","*","*"
"Waterford School District","Waterford High School","Not Eligible For Lunch",198,186,93.9,"*","*",7,3.5
"Watertown School District","Watertown High School","Eligible For Free Lunch",29,22,75.9,"*","*","*","*"
"Watertown School District","Watertown High School","Eligible For Reduced Lunch",26,24,92.3,"*","*","*","*"
"Watertown School District","Watertown High School","Not Eligible For Lunch",175,165,94.3,7,4.0,"*","*"
"West Hartford School District","Conard High School","Eligible For Free Lunch",70,53,75.7,11,15.7,6,8.6
"West Hartford School District","Conard High School","Eligible For Reduced Lunch",21,20,95.2,"*","*","*","*"
"West Hartford School District","Conard High School","Not Eligible For Lunch",249,243,97.6,"*","*","*","*"
"West Hartford School District","Hall High School","Eligible For Free Lunch",59,48,81.4,"*","*",10,16.9
"West Hartford School District","Hall High School","Eligible For Reduced Lunch",15,13,86.7,"*","*","*","*"
"West Hartford School District","Hall High School","Not Eligible For Lunch",321,315,98.1,"*","*","*","*"
"West Haven School District","West Haven High School","Eligible For Free Lunch",179,117,65.4,7,3.9,55,30.7
"West Haven School District","West Haven High School","Eligible For Reduced Lunch",59,47,79.7,"*","*",10,16.9
"West Haven School District","West Haven High School","Not Eligible For Lunch",144,117,81.3,"*","*",22,15.3
"Westbrook School District","Westbrook High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Not Eligible For Lunch",70,66,94.3,"*","*","*","*"
"Weston School District","Weston High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Weston School District","Weston High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Weston School District","Weston High School","Not Eligible For Lunch",180,180,100.0,"*","*","*","*"
"Westport School District","Staples High School","Eligible For Free Lunch",12,"*","*","*","*","*","*"
"Westport School District","Staples High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Westport School District","Staples High School","Not Eligible For Lunch",408,403,98.8,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Eligible For Free Lunch",27,22,81.5,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Eligible For Reduced Lunch",27,21,77.8,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Not Eligible For Lunch",235,221,94.0,6,2.6,8,3.4
"Wilton School District","Wilton High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Wilton School District","Wilton High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Windham School District","Windham High School","Eligible For Free Lunch",94,58,61.7,14,14.9,22,23.4
"Windham School District","Windham High School","Eligible For Reduced Lunch",31,25,80.6,"*","*","*","*"
"Windham School District","Windham High School","Not Eligible For Lunch",49,44,89.8,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Eligible For Free Lunch",29,22,75.9,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Eligible For Reduced Lunch",21,19,90.5,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Not Eligible For Lunch",95,93,97.9,"*","*","*","*"
"Windsor School District","Windsor High School","Eligible For Free Lunch",68,45,66.2,"*","*",16,23.5
"Windsor School District","Windsor High School","Eligible For Reduced Lunch",38,34,89.5,"*","*","*","*"
"Windsor School District","Windsor High School","Not Eligible For Lunch",213,194,91.1,9,4.2,"*","*"
"Wolcott School District","Wolcott High School","Eligible For Free Lunch",27,24,88.9,"*","*","*","*"
"Wolcott School District","Wolcott High School","Eligible For Reduced Lunch",33,30,90.9,"*","*","*","*"
"Wolcott School District","Wolcott High School","Not Eligible For Lunch",159,151,95.0,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Eligible For Free Lunch",6,"*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Eligible For Reduced Lunch",30,"*","*","*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Not Eligible For Lunch",249,244,98.0,"*","*","*","*"

