"Four-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",,"Non-Graduates",,,
"Litchfield School District","Litchfield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Litchfield School District","Litchfield High School","Not Eligible For Lunch",74,74,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Free Lunch",6,6,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Not Eligible For Lunch",304,301,99.0,"*","*","*","*"
"Manchester School District","Manchester High School","Eligible For Free Lunch",175,115,65.7,21,12.0,39,22.3
"Manchester School District","Manchester High School","Eligible For Reduced Lunch",54,39,72.2,7,13.0,8,14.8
"Manchester School District","Manchester High School","Not Eligible For Lunch",216,196,90.7,7,3.2,13,6.0
"Meriden School District","Francis T. Maloney High School","Eligible For Free Lunch",162,104,64.2,20,12.3,38,23.5
"Meriden School District","Francis T. Maloney High School","Eligible For Reduced Lunch",45,33,73.3,6,13.3,6,13.3
"Meriden School District","Francis T. Maloney High School","Not Eligible For Lunch",122,106,86.9,"*","*",9,7.4
"Meriden School District","Orville H. Platt High School","Eligible For Free Lunch",156,94,60.3,14,9.0,48,30.8
"Meriden School District","Orville H. Platt High School","Eligible For Reduced Lunch",52,37,71.2,"*","*",13,25.0
"Meriden School District","Orville H. Platt High School","Not Eligible For Lunch",85,72,84.7,"*","*",10,11.8
"Middletown School District","Middletown High School","Eligible For Free Lunch",132,96,72.7,8,6.1,28,21.2
"Middletown School District","Middletown High School","Eligible For Reduced Lunch",42,36,85.7,"*","*","*","*"
"Middletown School District","Middletown High School","Not Eligible For Lunch",188,170,90.4,"*","*","*","*"
"Milford School District","Jonathan Law High School","Eligible For Free Lunch",59,33,55.9,19,32.2,7,11.9
"Milford School District","Jonathan Law High School","Eligible For Reduced Lunch",27,23,85.2,"*","*","*","*"
"Milford School District","Jonathan Law High School","Not Eligible For Lunch",170,150,88.2,18,10.6,"*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Free Lunch",31,19,61.3,9,29.0,"*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Reduced Lunch",28,25,89.3,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Not Eligible For Lunch",205,195,95.1,7,3.4,"*","*"
"Monroe School District","Masuk High School","Eligible For Free Lunch",22,20,90.9,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Reduced Lunch",20,20,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","Not Eligible For Lunch",265,260,98.1,"*","*","*","*"
"Montville School District","Montville High School","Eligible For Free Lunch",44,33,75.0,"*","*",7,15.9
"Montville School District","Montville High School","Eligible For Reduced Lunch",18,14,77.8,"*","*","*","*"
"Montville School District","Montville High School","Not Eligible For Lunch",114,108,94.7,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","Eligible For Free Lunch",111,75,67.6,12,10.8,24,21.6
"Naugatuck School District","Naugatuck High School","Eligible For Reduced Lunch",46,35,76.1,7,15.2,"*","*"
"Naugatuck School District","Naugatuck High School","Not Eligible For Lunch",176,151,85.8,13,7.4,"*","*"
"New Britain School District","New Britain High School","Eligible For Free Lunch",410,230,56.1,50,12.2,130,31.7
"New Britain School District","New Britain High School","Eligible For Reduced Lunch",88,66,75.0,6,6.8,16,18.2
"New Britain School District","New Britain High School","Not Eligible For Lunch",114,94,82.5,10,8.8,10,8.8
"New Canaan School District","New Canaan High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Not Eligible For Lunch",336,328,97.6,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Free Lunch",17,14,82.4,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Reduced Lunch",15,13,86.7,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Not Eligible For Lunch",225,220,97.8,"*","*","*","*"
"New Haven School District","Cooperative High School","Eligible For Free Lunch",110,97,88.2,"*","*",9,8.2
"New Haven School District","Cooperative High School","Eligible For Reduced Lunch",26,25,96.2,"*","*","*","*"
"New Haven School District","Cooperative High School","Not Eligible For Lunch",37,33,89.2,"*","*","*","*"
"New Haven School District","High School In The Community","Eligible For Free Lunch",45,25,55.6,6,13.3,14,31.1
"New Haven School District","High School In The Community","Eligible For Reduced Lunch",13,10,76.9,"*","*","*","*"
"New Haven School District","High School In The Community","Not Eligible For Lunch",14,6,42.9,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Eligible For Free Lunch",99,88,88.9,"*","*",8,8.1
"New Haven School District","Hill Regional Career High School","Eligible For Reduced Lunch",31,31,100.0,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Not Eligible For Lunch",23,22,95.7,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Free Lunch",30,25,83.3,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Not Eligible For Lunch","*","*","*","*","*","*","*"
"New Haven School District","James Hillhouse High School","Eligible For Free Lunch",202,117,57.9,21,10.4,64,31.7
"New Haven School District","James Hillhouse High School","Eligible For Reduced Lunch",26,16,61.5,"*","*",9,34.6
"New Haven School District","James Hillhouse High School","Not Eligible For Lunch",32,17,53.1,"*","*",13,40.6
"New Haven School District","Metropolitan Business Academy","Eligible For Free Lunch",65,51,78.5,"*","*",12,18.5
"New Haven School District","Metropolitan Business Academy","Eligible For Reduced Lunch",17,17,100.0,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Not Eligible For Lunch",13,9,69.2,"*","*","*","*"
"New Haven School District","New Haven Academy","Eligible For Free Lunch",47,29,61.7,"*","*",14,29.8
"New Haven School District","New Haven Academy","Eligible For Reduced Lunch",18,14,77.8,"*","*","*","*"
"New Haven School District","New Haven Academy","Not Eligible For Lunch",10,7,70.0,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Free Lunch",33,30,90.9,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Reduced Lunch",17,15,88.2,"*","*","*","*"
"New Haven School District","Sound School","Not Eligible For Lunch",30,29,96.7,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Eligible For Free Lunch",229,139,60.7,23,10.0,67,29.3
"New Haven School District","Wilbur Cross High School","Eligible For Reduced Lunch",32,25,78.1,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Not Eligible For Lunch",44,32,72.7,6,13.6,6,13.6
"New London School District","New London High School","Eligible For Free Lunch",244,161,66.0,23,9.4,60,24.6
"New London School District","New London High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New London School District","New London High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"New Milford School District","New Milford High School","Eligible For Free Lunch",38,29,76.3,"*","*","*","*"
"New Milford School District","New Milford High School","Eligible For Reduced Lunch",24,20,83.3,"*","*","*","*"
"New Milford School District","New Milford High School","Not Eligible For Lunch",319,291,91.2,"*","*",25,7.8
"Newington School District","Newington High School","Eligible For Free Lunch",60,47,78.3,"*","*","*","*"
"Newington School District","Newington High School","Eligible For Reduced Lunch",33,32,97.0,"*","*","*","*"
"Newington School District","Newington High School","Not Eligible For Lunch",280,259,92.5,9,3.2,12,4.3
"Newtown School District","Newtown High School","Eligible For Free Lunch",21,20,95.2,"*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Reduced Lunch",14,13,92.9,"*","*","*","*"
"Newtown School District","Newtown High School","Not Eligible For Lunch",433,409,94.5,20,4.6,"*","*"
"North Branford School District","North Branford High School","Eligible For Free Lunch",20,17,85.0,"*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Reduced Lunch",12,9,75.0,"*","*","*","*"
"North Branford School District","North Branford High School","Not Eligible For Lunch",138,137,99.3,"*","*","*","*"
"North Haven School District","North Haven High School","Eligible For Free Lunch",50,32,64.0,"*","*",11,22.0
"North Haven School District","North Haven High School","Eligible For Reduced Lunch",17,17,100.0,"*","*","*","*"
"North Haven School District","North Haven High School","Not Eligible For Lunch",242,224,92.6,8,3.3,"*","*"
"North Stonington School District","Wheeler High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Not Eligible For Lunch",37,36,97.3,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Eligible For Free Lunch",152,123,80.9,7,4.6,22,14.5
"Norwalk School District","Brien McMahon High School","Eligible For Reduced Lunch",42,40,95.2,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Not Eligible For Lunch",191,179,93.7,"*","*",12,6.3
"Norwalk School District","Norwalk High School","Eligible For Free Lunch",91,74,81.3,6,6.6,11,12.1
"Norwalk School District","Norwalk High School","Eligible For Reduced Lunch",37,32,86.5,"*","*","*","*"
"Norwalk School District","Norwalk High School","Not Eligible For Lunch",220,205,93.2,"*","*",12,5.5
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Free Lunch",24,"*","*",7,29.2,14,58.3
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Not Eligible For Lunch",7,"*","*","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Eligible For Free Lunch",170,120,70.6,15,8.8,35,20.6
"Norwich Free Academy District","Norwich Free Academy","Eligible For Reduced Lunch",41,36,87.8,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Not Eligible For Lunch",362,334,92.3,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Free Lunch",14,11,78.6,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Not Eligible For Lunch",114,110,96.5,"*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Not Eligible For Lunch",140,137,97.9,"*","*","*","*"
"Plainfield School District","Plainfield High School","Eligible For Free Lunch",51,38,74.5,"*","*",7,13.7
"Plainfield School District","Plainfield High School","Eligible For Reduced Lunch",24,20,83.3,"*","*","*","*"
"Plainfield School District","Plainfield High School","Not Eligible For Lunch",127,113,89.0,9,7.1,"*","*"
"Plainville School District","Plainville High School","Eligible For Free Lunch",51,43,84.3,"*","*","*","*"
"Plainville School District","Plainville High School","Eligible For Reduced Lunch",9,8,88.9,"*","*","*","*"
"Plainville School District","Plainville High School","Not Eligible For Lunch",142,131,92.3,"*","*",6,4.2
"Plymouth School District","Terryville High School","Eligible For Free Lunch",26,21,80.8,"*","*","*","*"
"Plymouth School District","Terryville High School","Eligible For Reduced Lunch",10,8,80.0,"*","*","*","*"
"Plymouth School District","Terryville High School","Not Eligible For Lunch",87,79,90.8,"*","*",6,6.9
"Portland School District","Portland High School","Eligible For Free Lunch","*","*","*","*","*",7,43.8
"Portland School District","Portland High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Portland School District","Portland High School","Not Eligible For Lunch",75,71,94.7,"*","*","*","*"
"Putnam School District","Putnam High School","Eligible For Free Lunch",37,26,70.3,6,16.2,"*","*"
"Putnam School District","Putnam High School","Eligible For Reduced Lunch",10,7,70.0,"*","*","*","*"
"Putnam School District","Putnam High School","Not Eligible For Lunch",45,41,91.1,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Free Lunch",13,10,76.9,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Reduced Lunch",16,15,93.8,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Not Eligible For Lunch",79,73,92.4,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Eligible For Free Lunch",17,13,76.5,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Not Eligible For Lunch",137,134,97.8,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Eligible For Free Lunch",9,9,100.0,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Eligible For Reduced Lunch",8,6,75.0,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Not Eligible For Lunch",375,363,96.8,"*","*",7,1.9
"Regional School District 06","Wamogo Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Not Eligible For Lunch",86,83,96.5,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Not Eligible For Lunch",162,160,98.8,"*","*","*","*"
"Regional School District 08","RHAM High School","Eligible For Free Lunch",12,9,75.0,"*","*","*","*"
"Regional School District 08","RHAM High School","Eligible For Reduced Lunch",10,10,100.0,"*","*","*","*"
"Regional School District 08","RHAM High School","Not Eligible For Lunch",250,239,95.6,8,3.2,"*","*"
"Regional School District 08","Region Alternative High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 08","Region Alternative High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 08","Region Alternative High School","Not Eligible For Lunch",6,"*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Not Eligible For Lunch",225,215,95.6,7,3.1,"*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Not Eligible For Lunch",177,166,93.8,7,4.0,"*","*"
"Regional School District 11","Parish Hill High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Not Eligible For Lunch",28,26,92.9,"*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley High School","Not Eligible For Lunch",77,73,94.8,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Not Eligible For Lunch",142,140,98.6,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Free Lunch",12,10,83.3,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Not Eligible For Lunch",174,165,94.8,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Eligible For Free Lunch",11,8,72.7,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Not Eligible For Lunch",299,286,95.7,9,3.0,"*","*"
"Regional School District 16","Woodland Regional High School","Eligible For Free Lunch",26,18,69.2,"*","*",7,26.9
"Regional School District 16","Woodland Regional High School","Eligible For Reduced Lunch",15,12,80.0,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Not Eligible For Lunch",143,136,95.1,"*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Not Eligible For Lunch",152,147,96.7,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Not Eligible For Lunch",102,100,98.0,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Eligible For Free Lunch",46,39,84.8,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Eligible For Reduced Lunch",19,13,68.4,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Not Eligible For Lunch",250,224,89.6,18,7.2,8,3.2
"Ridgefield School District","Ridgefield High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Not Eligible For Lunch",395,385,97.5,8,2.0,"*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Free Lunch",14,"*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Reduced Lunch",8,"*","*","*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Not Eligible For Lunch",155,147,94.8,6,3.9,"*","*"
"Seymour School District","Seymour High School","Eligible For Free Lunch",36,26,72.2,"*","*",6,16.7
"Seymour School District","Seymour High School","Eligible For Reduced Lunch",19,12,63.2,"*","*","*","*"
"Seymour School District","Seymour High School","Not Eligible For Lunch",122,116,95.1,"*","*","*","*"
"Shelton School District","Shelton High School","Eligible For Free Lunch",70,52,74.3,9,12.9,9,12.9
"Shelton School District","Shelton High School","Eligible For Reduced Lunch",32,26,81.3,"*","*","*","*"
"Shelton School District","Shelton High School","Not Eligible For Lunch",288,277,96.2,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Free Lunch",22,18,81.8,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Reduced Lunch",11,11,100.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Not Eligible For Lunch",363,359,98.9,"*","*","*","*"
"Somers School District","Somers High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Somers School District","Somers High School","Not Eligible For Lunch",136,132,97.1,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Free Lunch",30,24,80.0,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"South Windsor School District","South Windsor High School","Not Eligible For Lunch",338,328,97.0,6,1.8,"*","*"
"Southington School District","Southington High School","Eligible For Free Lunch",42,28,66.7,"*","*","*","*"
"Southington School District","Southington High School","Eligible For Reduced Lunch",21,16,76.2,"*","*","*","*"
"Southington School District","Southington High School","Not Eligible For Lunch",425,401,94.4,14,3.3,10,2.4
"Stafford School District","Stafford High School","Eligible For Free Lunch",24,15,62.5,"*","*","*","*"
"Stafford School District","Stafford High School","Eligible For Reduced Lunch",14,13,92.9,"*","*","*","*"
"Stafford School District","Stafford High School","Not Eligible For Lunch",89,83,93.3,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Eligible For Free Lunch",31,9,29.0,17,54.8,"*","*"
"Stamford Academy District","Stamford Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Stamford School District","Stamford High School","Eligible For Free Lunch",219,180,82.2,16,7.3,23,10.5
"Stamford School District","Stamford High School","Eligible For Reduced Lunch",53,45,84.9,"*","*",6,11.3
"Stamford School District","Stamford High School","Not Eligible For Lunch",229,221,96.5,"*","*",7,3.1
"Stamford School District","The Academy of Information Technology","Eligible For Free Lunch",29,29,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Eligible For Reduced Lunch",12,12,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Not Eligible For Lunch",123,122,99.2,"*","*","*","*"
"Stamford School District","Westhill High School","Eligible For Free Lunch",229,184,80.3,19,8.3,26,11.4
"Stamford School District","Westhill High School","Eligible For Reduced Lunch",52,44,84.6,"*","*","*","*"
"Stamford School District","Westhill High School","Not Eligible For Lunch",265,241,90.9,11,4.2,13,4.9
"Stonington School District","Stonington High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Stonington School District","Stonington High School","Not Eligible For Lunch",171,165,96.5,"*","*","*","*"
"Stratford School District","Bunnell High School","Eligible For Free Lunch",73,63,86.3,"*","*",8,11.0
"Stratford School District","Bunnell High School","Eligible For Reduced Lunch",36,35,97.2,"*","*","*","*"
"Stratford School District","Bunnell High School","Not Eligible For Lunch",178,172,96.6,"*","*","*","*"
"Stratford School District","Stratford High School","Eligible For Free Lunch",74,65,87.8,"*","*",7,9.5
"Stratford School District","Stratford High School","Eligible For Reduced Lunch",47,41,87.2,"*","*","*","*"
"Stratford School District","Stratford High School","Not Eligible For Lunch",133,125,94.0,"*","*",7,5.3
"Suffield School District","Suffield High School","Eligible For Free Lunch",18,12,66.7,"*","*","*","*"
"Suffield School District","Suffield High School","Eligible For Reduced Lunch",18,15,83.3,"*","*","*","*"
"Suffield School District","Suffield High School","Not Eligible For Lunch",182,177,97.3,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Free Lunch",25,25,100.0,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Free Lunch",22,16,72.7,"*","*",6,27.3
"The Gilbert School District","The Gilbert School","Eligible For Reduced Lunch",12,9,75.0,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Not Eligible For Lunch",50,44,88.0,"*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Free Lunch",12,10,83.3,"*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Reduced Lunch",11,9,81.8,"*","*","*","*"
"Thomaston School District","Thomaston High School","Not Eligible For Lunch",55,54,98.2,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Eligible For Free Lunch",14,9,64.3,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Eligible For Reduced Lunch",13,12,92.3,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Not Eligible For Lunch",58,56,96.6,"*","*","*","*"
"Tolland School District","Tolland High School","Eligible For Free Lunch",13,"*","*","*","*","*","*"
"Tolland School District","Tolland High School","Eligible For Reduced Lunch",7,"*","*","*","*","*","*"
"Tolland School District","Tolland High School","Not Eligible For Lunch",222,212,95.5,8,3.6,"*","*"
"Torrington School District","Torrington High School","Eligible For Free Lunch",82,63,76.8,9,11.0,10,12.2
"Torrington School District","Torrington High School","Eligible For Reduced Lunch",33,27,81.8,"*","*","*","*"
"Torrington School District","Torrington High School","Not Eligible For Lunch",153,142,92.8,"*","*","*","*"
"Trumbull School District","Trumbull High School","Eligible For Free Lunch",48,45,93.8,"*","*","*","*"
"Trumbull School District","Trumbull High School","Eligible For Reduced Lunch",22,21,95.5,"*","*","*","*"
"Trumbull School District","Trumbull High School","Not Eligible For Lunch",477,472,99.0,"*","*","*","*"
"Vernon School District","Rockville High School","Eligible For Free Lunch",74,49,66.2,"*","*",21,28.4
"Vernon School District","Rockville High School","Eligible For Reduced Lunch",21,20,95.2,"*","*","*","*"
"Vernon School District","Rockville High School","Not Eligible For Lunch",140,126,90.0,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Eligible For Free Lunch",38,33,86.8,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Eligible For Reduced Lunch",18,15,83.3,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Not Eligible For Lunch",230,214,93.0,8,3.5,8,3.5
"Wallingford School District","Mark T. Sheehan High School","Eligible For Free Lunch",18,14,77.8,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Not Eligible For Lunch",208,197,94.7,"*","*",8,3.8
"Waterbury School District","Crosby High School","Eligible For Free Lunch",272,163,59.9,17,6.3,92,33.8
"Waterbury School District","Crosby High School","Eligible For Reduced Lunch",49,44,89.8,"*","*","*","*"
"Waterbury School District","Crosby High School","Not Eligible For Lunch",38,27,71.1,"*","*",7,18.4
"Waterbury School District","John F. Kennedy High School","Eligible For Free Lunch",269,171,63.6,7,2.6,91,33.8
"Waterbury School District","John F. Kennedy High School","Eligible For Reduced Lunch",34,30,88.2,"*","*","*","*"
"Waterbury School District","John F. Kennedy High School","Not Eligible For Lunch",79,64,81.0,"*","*",14,17.7
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Free Lunch",53,45,84.9,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Reduced Lunch",15,13,86.7,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Not Eligible For Lunch",38,34,89.5,"*","*","*","*"
"Waterbury School District","Wilby High School","Eligible For Free Lunch",277,188,67.9,21,7.6,68,24.5
"Waterbury School District","Wilby High School","Eligible For Reduced Lunch",42,37,88.1,"*","*","*","*"
"Waterbury School District","Wilby High School","Not Eligible For Lunch",41,35,85.4,"*","*",6,14.6
"Waterford School District","Waterford High School","Eligible For Free Lunch",31,24,77.4,"*","*",6,19.4
"Waterford School District","Waterford High School","Eligible For Reduced Lunch",14,14,100.0,"*","*","*","*"
"Waterford School District","Waterford High School","Not Eligible For Lunch",193,184,95.3,"*","*","*","*"
"Watertown School District","Watertown High School","Eligible For Free Lunch",38,26,68.4,"*","*","*","*"
"Watertown School District","Watertown High School","Eligible For Reduced Lunch",26,19,73.1,"*","*","*","*"
"Watertown School District","Watertown High School","Not Eligible For Lunch",207,191,92.3,7,3.4,9,4.3
"West Hartford School District","Conard High School","Eligible For Free Lunch",85,71,83.5,"*","*",12,14.1
"West Hartford School District","Conard High School","Eligible For Reduced Lunch",36,33,91.7,"*","*","*","*"
"West Hartford School District","Conard High School","Not Eligible For Lunch",299,294,98.3,"*","*","*","*"
"West Hartford School District","Hall High School","Eligible For Free Lunch",59,48,81.4,"*","*",8,13.6
"West Hartford School District","Hall High School","Eligible For Reduced Lunch",29,28,96.6,"*","*","*","*"
"West Hartford School District","Hall High School","Not Eligible For Lunch",303,296,97.7,"*","*","*","*"
"West Haven School District","West Haven High School","Eligible For Free Lunch",222,133,59.9,24,10.8,65,29.3
"West Haven School District","West Haven High School","Eligible For Reduced Lunch",71,53,74.6,"*","*",15,21.1
"West Haven School District","West Haven High School","Not Eligible For Lunch",138,119,86.2,"*","*",15,10.9
"Westbrook School District","Westbrook High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Not Eligible For Lunch",68,66,97.1,"*","*","*","*"
"Weston School District","Weston High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Weston School District","Weston High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
