"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, High Needs Status"

"",,,,"Graduates",,"Non-Graduates",,,
"Stamford School District","Stamford High School","High Needs",307,269,87.6,20,6.5,18,5.9
"Stamford School District","Stamford High School","Non-High Needs",165,161,97.6,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","High Needs",72,71,98.6,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-High Needs",94,93,98.9,"*","*","*","*"
"Stamford School District","Westhill High School","High Needs",332,278,83.7,27,8.1,27,8.1
"Stamford School District","Westhill High School","Non-High Needs",203,194,95.6,"*","*",8,3.9
"Stonington School District","Stonington High School","High Needs",51,42,82.4,"*","*","*","*"
"Stonington School District","Stonington High School","Non-High Needs",123,123,100.0,"*","*","*","*"
"Stratford School District","Bunnell High School","High Needs",151,145,96.0,"*","*","*","*"
"Stratford School District","Bunnell High School","Non-High Needs",183,182,99.5,"*","*","*","*"
"Stratford School District","Stratford High School","High Needs",132,118,89.4,"*","*",11,8.3
"Stratford School District","Stratford High School","Non-High Needs",153,147,96.1,"*","*","*","*"
"Suffield School District","Suffield High School","High Needs",42,36,85.7,"*","*","*","*"
"Suffield School District","Suffield High School","Non-High Needs",171,167,97.7,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","High Needs","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-High Needs","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","High Needs",40,36,90.0,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-High Needs",43,40,93.0,"*","*","*","*"
"Thomaston School District","Thomaston High School","High Needs",23,19,82.6,"*","*","*","*"
"Thomaston School District","Thomaston High School","Non-High Needs",48,47,97.9,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","High Needs",36,31,86.1,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-High Needs",48,46,95.8,"*","*","*","*"
"Tolland School District","Tolland High School","High Needs",34,27,79.4,6,17.6,"*","*"
"Tolland School District","Tolland High School","Non-High Needs",192,181,94.3,8,4.2,"*","*"
"Torrington School District","Torrington High School","High Needs",143,116,81.1,"*","*","*","*"
"Torrington School District","Torrington High School","Non-High Needs",114,109,95.6,"*","*","*","*"
"Trumbull School District","Trumbull High School","High Needs",114,101,88.6,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-High Needs",434,432,99.5,"*","*","*","*"
"Vernon School District","Rockville High School","High Needs",130,88,67.7,"*","*","*","*"
"Vernon School District","Rockville High School","Non-High Needs",163,157,96.3,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","High Needs",82,66,80.5,"*","*",14,17.1
"Wallingford School District","Lyman Hall High School","Non-High Needs",172,165,95.9,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","High Needs",52,46,88.5,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Non-High Needs",173,170,98.3,"*","*","*","*"
"Waterbury School District","Crosby High School","High Needs",354,251,70.9,21,5.9,82,23.2
"Waterbury School District","Crosby High School","Non-High Needs",42,34,81.0,"*","*",7,16.7
"Waterbury School District","John F. Kennedy High School","High Needs",319,205,64.3,13,4.1,101,31.7
"Waterbury School District","John F. Kennedy High School","Non-High Needs",56,49,87.5,"*","*",6,10.7
"Waterbury School District","Waterbury Arts Magnet School (High)","High Needs",67,63,94.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-High Needs",53,53,100.0,"*","*","*","*"
"Waterbury School District","Wilby High School","High Needs",335,220,65.7,21,6.3,94,28.1
"Waterbury School District","Wilby High School","Non-High Needs",30,20,66.7,"*","*",8,26.7
"Waterford School District","Waterford High School","High Needs",44,36,81.8,"*","*","*","*"
"Waterford School District","Waterford High School","Non-High Needs",153,151,98.7,"*","*","*","*"
"Watertown School District","Watertown High School","High Needs",79,63,79.7,"*","*","*","*"
"Watertown School District","Watertown High School","Non-High Needs",151,148,98.0,"*","*","*","*"
"West Hartford School District","Conard High School","High Needs",128,119,93.0,"*","*","*","*"
"West Hartford School District","Conard High School","Non-High Needs",218,214,98.2,"*","*","*","*"
"West Hartford School District","Hall High School","High Needs",105,98,93.3,"*","*","*","*"
"West Hartford School District","Hall High School","Non-High Needs",265,263,99.2,"*","*","*","*"
"West Haven School District","West Haven High School","High Needs",282,207,73.4,"*","*",52,18.4
"West Haven School District","West Haven High School","Non-High Needs",127,105,82.7,"*","*",17,13.4
"Westbrook School District","Westbrook High School","High Needs",14,13,92.9,"*","*","*","*"
"Westbrook School District","Westbrook High School","Non-High Needs",56,56,100.0,"*","*","*","*"
"Weston School District","Weston High School","High Needs",24,23,95.8,"*","*","*","*"
"Weston School District","Weston High School","Non-High Needs",153,152,99.3,"*","*","*","*"
"Westport School District","Staples High School","High Needs",85,80,94.1,"*","*","*","*"
"Westport School District","Staples High School","Non-High Needs",362,361,99.7,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","High Needs",94,74,78.7,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-High Needs",211,208,98.6,"*","*","*","*"
"Wilton School District","Wilton High School","High Needs",42,41,97.6,"*","*","*","*"
"Wilton School District","Wilton High School","Non-High Needs",254,251,98.8,"*","*","*","*"
"Windham School District","Windham High School","High Needs",140,96,68.6,"*","*","*","*"
"Windham School District","Windham High School","Non-High Needs",41,38,92.7,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","High Needs",52,49,94.2,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Non-High Needs",77,77,100.0,"*","*","*","*"
"Windsor School District","Windsor High School","High Needs",135,113,83.7,"*","*","*","*"
"Windsor School District","Windsor High School","Non-High Needs",158,153,96.8,"*","*","*","*"
"Wolcott School District","Wolcott High School","High Needs",90,81,90.0,"*","*","*","*"
"Wolcott School District","Wolcott High School","Non-High Needs",152,151,99.3,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","High Needs",35,33,94.3,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-High Needs",236,229,97.0,"*","*","*","*"

