"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Gender"

"",,,,"Graduates",,"Non-Graduates",,,
"Waterbury School District","John F. Kennedy High School","Female",191,130,68.1,"*","*",56,29.3
"Waterbury School District","John F. Kennedy High School","Male",177,109,61.6,13,7.3,55,31.1
"Waterbury School District","Waterbury Arts Magnet School (High)","Female",73,69,94.5,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Male",34,33,97.1,"*","*","*","*"
"Waterbury School District","Wilby High School","Female",177,117,66.1,10,5.6,50,28.2
"Waterbury School District","Wilby High School","Male",181,109,60.2,19,10.5,53,29.3
"Waterford School District","Waterford High School","Female",118,109,92.4,"*","*","*","*"
"Waterford School District","Waterford High School","Male",121,111,91.7,"*","*","*","*"
"Watertown School District","Watertown High School","Female",120,113,94.2,"*","*","*","*"
"Watertown School District","Watertown High School","Male",110,98,89.1,"*","*","*","*"
"West Hartford School District","Conard High School","Female",172,166,96.5,"*","*","*","*"
"West Hartford School District","Conard High School","Male",168,150,89.3,11,6.5,7,4.2
"West Hartford School District","Hall High School","Female",199,195,98.0,"*","*","*","*"
"West Hartford School District","Hall High School","Male",196,181,92.3,"*","*",14,7.1
"West Haven School District","West Haven High School","Female",199,157,78.9,"*","*",37,18.6
"West Haven School District","West Haven High School","Male",183,124,67.8,"*","*",50,27.3
"Westbrook School District","Westbrook High School","Female",43,39,90.7,"*","*","*","*"
"Westbrook School District","Westbrook High School","Male",39,36,92.3,"*","*","*","*"
"Weston School District","Weston High School","Female",105,105,100.0,"*","*","*","*"
"Weston School District","Weston High School","Male",84,84,100.0,"*","*","*","*"
"Westport School District","Staples High School","Female",233,230,98.7,"*","*","*","*"
"Westport School District","Staples High School","Male",193,189,97.9,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Female",146,138,94.5,"*","*",6,4.1
"Wethersfield School District","Wethersfield High School","Male",143,126,88.1,"*","*",8,5.6
"Wilton School District","Wilton High School","Female",155,154,99.4,"*","*","*","*"
"Wilton School District","Wilton High School","Male",156,153,98.1,"*","*","*","*"
"Windham School District","Windham High School","Female",76,60,78.9,6,7.9,10,13.2
"Windham School District","Windham High School","Male",98,67,68.4,13,13.3,18,18.4
"Windsor Locks School District","Windsor Locks High School","Female",70,65,92.9,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Male",75,69,92.0,"*","*","*","*"
"Windsor School District","Windsor High School","Female",154,138,89.6,"*","*",12,7.8
"Windsor School District","Windsor High School","Male",165,135,81.8,"*","*",16,9.7
"Wolcott School District","Wolcott High School","Female",114,108,94.7,"*","*","*","*"
"Wolcott School District","Wolcott High School","Male",105,97,92.4,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Female",147,141,95.9,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Male",138,131,94.9,"*","*","*","*"

