"Four-Year Graduation Rates, 2011-12"
"All Districts, All Schools, Special Education Status"

"",,,,"Graduates",,"Non-Graduates",,,
"Suffield School District","Suffield High School","Special Education",18,15,83.3,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-Special Education","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Special Education","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-Special Education",85,"*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Special Education",6,"*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Non-Special Education",73,68,93.2,"*","*","*","*"
"Thomaston School District","Thomaston High School","Special Education",16,15,93.8,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-Special Education",90,79,87.8,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Special Education",9,6,66.7,"*","*","*","*"
"Tolland School District","Tolland High School","Non-Special Education",206,202,98.1,"*","*","*","*"
"Tolland School District","Tolland High School","Special Education",21,19,90.5,"*","*","*","*"
"Torrington School District","Torrington High School","Non-Special Education",255,208,81.6,"*","*",35,13.7
"Torrington School District","Torrington High School","Special Education",38,26,68.4,"*","*",10,26.3
"Trumbull School District","Trumbull High School","Non-Special Education",499,491,98.4,"*","*","*","*"
"Trumbull School District","Trumbull High School","Special Education",38,36,94.7,"*","*","*","*"
"Vernon School District","Rockville High School","Non-Special Education",239,203,84.9,"*","*",26,10.9
"Vernon School District","Rockville High School","Special Education",24,14,58.3,"*","*",6,25.0
"Wallingford School District","Lyman Hall High School","Non-Special Education",251,242,96.4,"*","*",8,3.2
"Wallingford School District","Lyman Hall High School","Special Education",32,23,71.9,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Non-Special Education",217,208,95.9,"*","*",8,3.7
"Wallingford School District","Mark T. Sheehan High School","Special Education",25,21,84.0,"*","*","*","*"
"Waterbury School District","Crosby High School","Non-Special Education",305,191,62.6,"*","*",109,35.7
"Waterbury School District","Crosby High School","Special Education",44,"*","*",11,25.0,14,31.8
"Waterbury School District","John F. Kennedy High School","Non-Special Education",325,220,67.7,10,3.1,95,29.2
"Waterbury School District","John F. Kennedy High School","Special Education","*","*","*",8,18.6,16,37.2
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-Special Education",103,99,96.1,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Special Education","*","*","*","*","*","*","*"
"Waterbury School District","Wilby High School","Non-Special Education",302,207,68.5,12,4.0,83,27.5
"Waterbury School District","Wilby High School","Special Education",56,19,33.9,17,30.4,20,35.7
"Waterford School District","Waterford High School","Non-Special Education",209,199,95.2,"*","*","*","*"
"Waterford School District","Waterford High School","Special Education",30,21,70.0,"*","*","*","*"
"Watertown School District","Watertown High School","Non-Special Education",204,191,93.6,"*","*","*","*"
"Watertown School District","Watertown High School","Special Education",26,20,76.9,"*","*","*","*"
"West Hartford School District","Conard High School","Non-Special Education",308,287,93.2,12,3.9,9,2.9
"West Hartford School District","Conard High School","Special Education",32,29,90.6,"*","*","*","*"
"West Hartford School District","Hall High School","Non-Special Education",353,340,96.3,"*","*",12,3.4
"West Hartford School District","Hall High School","Special Education",42,36,85.7,"*","*","*","*"
"West Haven School District","West Haven High School","Non-Special Education",340,258,75.9,7,2.1,75,22.1
"West Haven School District","West Haven High School","Special Education",42,23,54.8,7,16.7,12,28.6
"Westbrook School District","Westbrook High School","Non-Special Education",76,"*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Special Education",6,"*","*","*","*","*","*"
"Weston School District","Weston High School","Non-Special Education",170,170,100.0,"*","*","*","*"
"Weston School District","Weston High School","Special Education",19,19,100.0,"*","*","*","*"
"Westport School District","Staples High School","Non-Special Education",367,363,98.9,"*","*","*","*"
"Westport School District","Staples High School","Special Education",59,56,94.9,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-Special Education",265,247,93.2,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Special Education",24,17,70.8,"*","*","*","*"
"Wilton School District","Wilton High School","Non-Special Education",281,278,98.9,"*","*","*","*"
"Wilton School District","Wilton High School","Special Education",30,29,96.7,"*","*","*","*"
"Windham School District","Windham High School","Non-Special Education",130,101,77.7,11,8.5,18,13.8
"Windham School District","Windham High School","Special Education",44,26,59.1,8,18.2,10,22.7
"Windsor Locks School District","Windsor Locks High School","Non-Special Education",135,126,93.3,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Special Education",10,8,80.0,"*","*","*","*"
"Windsor School District","Windsor High School","Non-Special Education",282,247,87.6,"*","*",22,7.8
"Windsor School District","Windsor High School","Special Education",37,26,70.3,"*","*",6,16.2
"Wolcott School District","Wolcott High School","Non-Special Education",193,183,94.8,"*","*","*","*"
"Wolcott School District","Wolcott High School","Special Education",26,22,84.6,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-Special Education",268,257,95.9,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Special Education",17,15,88.2,"*","*","*","*"

