"Four-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Lunch"

"",,,,"Graduates",,"Non-Graduates",,,
"East Hartford School District","Connecticut IB Academy","Male",14,13,92.9,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-ELL",38,36,94.7,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-High Needs",23,22,95.7,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-Hispanic",34,32,94.1,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Non-Special Education",37,35,94.6,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Not Eligible For Lunch",26,25,96.2,"*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Special Education","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","Asian","*","*","*","*","*","*","*"
"East Hartford School District","Connecticut IB Academy","White",17,17,100.0,"*","*","*","*"
"East Hartford School District","East Hartford High School","All Students",378,324,85.7,14,3.7,39,10.3
"East Hartford School District","East Hartford High School","Black",134,117,87.3,"*","*",13,9.7
"East Hartford School District","East Hartford High School","ELL",26,19,73.1,"*","*","*","*"
"East Hartford School District","East Hartford High School","Eligible For Free Lunch",194,161,83.0,7,3.6,25,12.9
"East Hartford School District","East Hartford High School","Eligible For Lunch",267,226,84.6,9,3.4,31,11.6
"East Hartford School District","East Hartford High School","Eligible For Reduced Lunch",73,65,89.0,"*","*",6,8.2
"East Hartford School District","East Hartford High School","Female",178,159,89.3,6,3.4,13,7.3
"East Hartford School District","East Hartford High School","High Needs",281,233,82.9,14,5.0,33,11.7
"East Hartford School District","East Hartford High School","Hispanic",142,118,83.1,8,5.6,16,11.3
"East Hartford School District","East Hartford High School","Male",200,165,82.5,8,4.0,26,13.0
"East Hartford School District","East Hartford High School","Non-ELL",352,305,86.6,11,3.1,35,9.9
"East Hartford School District","East Hartford High School","Non-High Needs",97,91,93.8,"*","*",6,6.2
"East Hartford School District","East Hartford High School","Non-Hispanic",236,206,87.3,6,2.5,23,9.7
"East Hartford School District","East Hartford High School","Non-Special Education",330,296,89.7,"*","*",30,9.1
"East Hartford School District","East Hartford High School","Not Eligible For Lunch",111,98,88.3,"*","*",8,7.2
"East Hartford School District","East Hartford High School","Special Education",48,28,58.3,10,20.8,9,18.8
"East Hartford School District","East Hartford High School","Asian",21,19,90.5,"*","*","*","*"
"East Hartford School District","East Hartford High School","White",81,70,86.4,"*","*",9,11.1
"East Hartford School District","Stevens Alternate High school","All Students",115,59,51.3,26,22.6,30,26.1
"East Hartford School District","Stevens Alternate High school","Black",45,25,55.6,14,31.1,6,13.3
"East Hartford School District","Stevens Alternate High school","ELL",9,"*","*","*","*","*","*"
"East Hartford School District","Stevens Alternate High school","Eligible For Free Lunch",77,39,50.6,16,20.8,22,28.6
"East Hartford School District","Stevens Alternate High school","Eligible For Lunch",100,51,51.0,23,23.0,26,26.0
"East Hartford School District","Stevens Alternate High school","Eligible For Reduced Lunch",23,12,52.2,7,30.4,"*","*"
"East Hartford School District","Stevens Alternate High school","Female",48,29,60.4,7,14.6,12,25.0
"East Hartford School District","Stevens Alternate High school","High Needs",106,53,50.0,24,22.6,29,27.4
"East Hartford School District","Stevens Alternate High school","Hispanic",47,24,51.1,8,17.0,15,31.9
"East Hartford School District","Stevens Alternate High school","Male",67,30,44.8,19,28.4,18,26.9
"East Hartford School District","Stevens Alternate High school","Non-ELL",106,55,51.9,23,21.7,28,26.4
"East Hartford School District","Stevens Alternate High school","Non-High Needs",9,6,66.7,"*","*","*","*"
"East Hartford School District","Stevens Alternate High school","Non-Hispanic",68,35,51.5,18,26.5,15,22.1
"East Hartford School District","Stevens Alternate High school","Non-Special Education",96,49,51.0,23,24.0,24,25.0
"East Hartford School District","Stevens Alternate High school","Not Eligible For Lunch",15,8,53.3,"*","*","*","*"
"East Hartford School District","Stevens Alternate High school","Special Education",19,10,52.6,"*","*",6,31.6
"East Hartford School District","Stevens Alternate High school","Asian","*","*","*","*","*","*","*"
"East Hartford School District","Stevens Alternate High school","White",19,8,42.1,"*","*",7,36.8
"East Hartford School District","Stevens Alternate High school","Indian or Alaska Native","*","*","*","*","*","*","*"
"East Haven School District","East Haven High School","All Students",237,179,75.5,18,7.6,40,16.9
"East Haven School District","East Haven High School","Black","*","*","*","*","*","*","*"
"East Haven School District","East Haven High School","ELL","*","*","*","*","*","*","*"
"East Haven School District","East Haven High School","Eligible For Free Lunch",78,45,57.7,11,14.1,22,28.2
"East Haven School District","East Haven High School","Eligible For Lunch",118,79,66.9,13,11.0,26,22.0
"East Haven School District","East Haven High School","Eligible For Reduced Lunch",40,34,85.0,"*","*","*","*"
"East Haven School District","East Haven High School","Female",112,94,83.9,"*","*",14,12.5
"East Haven School District","East Haven High School","High Needs",131,84,64.1,16,12.2,31,23.7
"East Haven School District","East Haven High School","Hispanic",46,31,67.4,6,13.0,9,19.6
"East Haven School District","East Haven High School","Male",125,85,68.0,14,11.2,26,20.8
"East Haven School District","East Haven High School","Non-ELL",233,177,76.0,18,7.7,38,16.3
"East Haven School District","East Haven High School","Non-High Needs",106,95,89.6,"*","*",9,8.5
"East Haven School District","East Haven High School","Non-Hispanic",191,148,77.5,12,6.3,31,16.2
"East Haven School District","East Haven High School","Non-Special Education",213,167,78.4,14,6.6,32,15.0
"East Haven School District","East Haven High School","Not Eligible For Lunch",119,100,84.0,"*","*",14,11.8
"East Haven School District","East Haven High School","Special Education",24,12,50.0,"*","*",8,33.3
"East Haven School District","East Haven High School","Asian","*","*","*","*","*","*","*"
"East Haven School District","East Haven High School","White",178,138,77.5,12,6.7,28,15.7
"East Haven School District","East Haven High School","Two or More Races","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","All Students",309,293,94.8,13,4.2,"*","*"
"East Lyme School District","East Lyme High School","Black",6,6,100.0,"*","*","*","*"
"East Lyme School District","East Lyme High School","ELL","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Free Lunch",20,18,90.0,"*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Lunch",24,22,91.7,"*","*","*","*"
"East Lyme School District","East Lyme High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Female",159,153,96.2,"*","*","*","*"
"East Lyme School District","East Lyme High School","High Needs",69,55,79.7,12,17.4,"*","*"
"East Lyme School District","East Lyme High School","Hispanic",10,10,100.0,"*","*","*","*"
"East Lyme School District","East Lyme High School","Male",150,140,93.3,8,5.3,"*","*"
"East Lyme School District","East Lyme High School","Non-ELL",307,291,94.8,13,4.2,"*","*"
"East Lyme School District","East Lyme High School","Non-High Needs",240,238,99.2,"*","*","*","*"
"East Lyme School District","East Lyme High School","Non-Hispanic",299,283,94.6,13,4.3,"*","*"
"East Lyme School District","East Lyme High School","Non-Special Education",262,258,98.5,"*","*","*","*"
"East Lyme School District","East Lyme High School","Not Eligible For Lunch",285,271,95.1,12,4.2,"*","*"
"East Lyme School District","East Lyme High School","Special Education",47,35,74.5,11,23.4,"*","*"
"East Lyme School District","East Lyme High School","Asian",28,28,100.0,"*","*","*","*"
"East Lyme School District","East Lyme High School","White",263,247,93.9,13,4.9,"*","*"
"East Lyme School District","East Lyme High School","Two or More Races","*","*","*","*","*","*","*"
"East Lyme School District","East Lyme High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","All Students",95,79,83.2,9,9.5,7,7.4
"East Windsor School District","East Windsor High School","Black",15,11,73.3,"*","*","*","*"
"East Windsor School District","East Windsor High School","ELL","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Free Lunch",19,12,63.2,"*","*","*","*"
"East Windsor School District","East Windsor High School","Eligible For Lunch",38,29,76.3,6,15.8,"*","*"
"East Windsor School District","East Windsor High School","Eligible For Reduced Lunch",19,17,89.5,"*","*","*","*"
"East Windsor School District","East Windsor High School","Female",50,42,84.0,"*","*","*","*"
"East Windsor School District","East Windsor High School","High Needs",51,37,72.5,8,15.7,6,11.8
"East Windsor School District","East Windsor High School","Hispanic",10,6,60.0,"*","*","*","*"
"East Windsor School District","East Windsor High School","Male",45,37,82.2,"*","*","*","*"
"East Windsor School District","East Windsor High School","Non-ELL",94,79,84.0,8,8.5,7,7.4
"East Windsor School District","East Windsor High School","Non-High Needs",44,42,95.5,"*","*","*","*"
"East Windsor School District","East Windsor High School","Non-Hispanic",85,73,85.9,8,9.4,"*","*"
"East Windsor School District","East Windsor High School","Non-Special Education",76,67,88.2,6,7.9,"*","*"
"East Windsor School District","East Windsor High School","Not Eligible For Lunch",57,50,87.7,"*","*","*","*"
"East Windsor School District","East Windsor High School","Special Education",19,12,63.2,"*","*","*","*"
"East Windsor School District","East Windsor High School","Asian","*","*","*","*","*","*","*"
"East Windsor School District","East Windsor High School","White",65,57,87.7,"*","*","*","*"
"East Windsor School District","East Windsor High School","Two or More Races","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","All Students",26,24,92.3,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Free Lunch",6,"*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Lunch",8,7,87.5,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Female",18,18,100.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","High Needs",9,8,88.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Hispanic","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Male",8,6,75.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-ELL",26,24,92.3,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-High Needs",17,16,94.1,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Hispanic",24,22,91.7,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Non-Special Education",24,22,91.7,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Not Eligible For Lunch",18,17,94.4,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Special Education","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","White",23,21,91.3,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","Two or More Races","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","All Students",43,30,69.8,"*","*",8,18.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Black","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","ELL","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Free Lunch",16,11,68.8,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Lunch",22,17,77.3,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Female",21,15,71.4,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","High Needs",28,19,67.9,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Hispanic","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Male",22,15,68.2,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-ELL",42,29,69.0,"*","*",8,19.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-High Needs",15,11,73.3,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Hispanic",40,27,67.5,"*","*",8,20.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Non-Special Education",34,26,76.5,"*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Not Eligible For Lunch",21,13,61.9,"*","*",6,28.6
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Special Education",9,"*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Asian","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","White",35,23,65.7,"*","*",8,22.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","Two or More Races","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","All Students",197,181,91.9,9,4.6,7,3.6
"Ellington School District","Ellington High School","Black","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","ELL","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Free Lunch",14,10,71.4,"*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Lunch",20,15,75.0,"*","*","*","*"
"Ellington School District","Ellington High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Ellington School District","Ellington High School","Female",105,97,92.4,6,5.7,"*","*"
"Ellington School District","Ellington High School","High Needs",38,30,78.9,"*","*","*","*"
"Ellington School District","Ellington High School","Hispanic",8,6,75.0,"*","*","*","*"
"Ellington School District","Ellington High School","Male",92,84,91.3,"*","*","*","*"
"Ellington School District","Ellington High School","Non-ELL",194,178,91.8,9,4.6,7,3.6
"Ellington School District","Ellington High School","Non-High Needs",159,151,95.0,"*","*","*","*"
"Ellington School District","Ellington High School","Non-Hispanic",189,175,92.6,8,4.2,6,3.2
"Ellington School District","Ellington High School","Non-Special Education",179,167,93.3,6,3.4,6,3.4
"Ellington School District","Ellington High School","Not Eligible For Lunch",177,166,93.8,7,4.0,"*","*"
"Ellington School District","Ellington High School","Special Education",18,14,77.8,"*","*","*","*"
"Ellington School District","Ellington High School","Asian","*","*","*","*","*","*","*"
"Ellington School District","Ellington High School","White",177,164,92.7,8,4.5,"*","*"
"Ellington School District","Ellington High School","Two or More Races","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","All Students",13,8,61.5,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Black",12,8,66.7,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Free Lunch",10,6,60.0,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Lunch",12,7,58.3,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Female",7,6,85.7,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","High Needs",12,7,58.3,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Hispanic","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Male",6,"*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-ELL",13,8,61.5,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-High Needs","*","*","*","*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-Hispanic",12,8,66.7,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Non-Special Education",13,8,61.5,"*","*","*","*"
"Elm City College Preparatory School District","Elm City College Preparatory School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","All Students",183,150,82.0,10,5.5,23,12.6
"Enfield School District","Enfield High School","Black",18,14,77.8,"*","*","*","*"
"Enfield School District","Enfield High School","ELL","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","Eligible For Free Lunch",46,29,63.0,"*","*",12,26.1
"Enfield School District","Enfield High School","Eligible For Lunch",68,47,69.1,7,10.3,14,20.6
"Enfield School District","Enfield High School","Eligible For Reduced Lunch",22,18,81.8,"*","*","*","*"
"Enfield School District","Enfield High School","Female",75,62,82.7,"*","*",9,12.0
"Enfield School District","Enfield High School","High Needs",81,56,69.1,8,9.9,17,21.0
"Enfield School District","Enfield High School","Hispanic",8,6,75.0,"*","*","*","*"
"Enfield School District","Enfield High School","Male",108,88,81.5,6,5.6,14,13.0
"Enfield School District","Enfield High School","Non-ELL",182,149,81.9,10,5.5,23,12.6
"Enfield School District","Enfield High School","Non-High Needs",102,94,92.2,"*","*",6,5.9
"Enfield School District","Enfield High School","Non-Hispanic",175,144,82.3,9,5.1,22,12.6
"Enfield School District","Enfield High School","Non-Special Education",153,132,86.3,7,4.6,14,9.2
"Enfield School District","Enfield High School","Not Eligible For Lunch",115,103,89.6,"*","*",9,7.8
"Enfield School District","Enfield High School","Special Education",30,18,60.0,"*","*",9,30.0
"Enfield School District","Enfield High School","Asian","*","*","*","*","*","*","*"
"Enfield School District","Enfield High School","White",151,126,83.4,7,4.6,18,11.9
"Enfield School District","Enfield High School","Two or More Races","*","*","*","*","*","*","*"
"Enfield School District","Enrico Fermi High School","All Students",256,238,93.0,"*","*",13,5.1
"Enfield School District","Enrico Fermi High School","Black",13,11,84.6,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","ELL","*","*","*","*","*","*","*"
"Enfield School District","Enrico Fermi High School","Eligible For Free Lunch",31,23,74.2,"*","*",8,25.8
"Enfield School District","Enrico Fermi High School","Eligible For Lunch",63,54,85.7,"*","*",9,14.3
"Enfield School District","Enrico Fermi High School","Eligible For Reduced Lunch",32,31,96.9,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Female",143,135,94.4,"*","*",7,4.9
"Enfield School District","Enrico Fermi High School","High Needs",85,71,83.5,"*","*",10,11.8
"Enfield School District","Enrico Fermi High School","Hispanic",12,11,91.7,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Male",113,103,91.2,"*","*",6,5.3
"Enfield School District","Enrico Fermi High School","Non-ELL",255,237,92.9,"*","*",13,5.1
"Enfield School District","Enrico Fermi High School","Non-High Needs",171,167,97.7,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Non-Hispanic",244,227,93.0,"*","*",13,5.3
"Enfield School District","Enrico Fermi High School","Non-Special Education",225,214,95.1,"*","*",10,4.4
"Enfield School District","Enrico Fermi High School","Not Eligible For Lunch",193,184,95.3,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Special Education",31,24,77.4,"*","*","*","*"
"Enfield School District","Enrico Fermi High School","Asian","*","*","*","*","*","*","*"
"Enfield School District","Enrico Fermi High School","White",221,206,93.2,"*","*",13,5.9
"Enfield School District","Enrico Fermi High School","Two or More Races",9,9,100.0,"*","*","*","*"
"Explorations District","Explorations","All Students",32,21,65.6,"*","*",8,25.0
"Explorations District","Explorations","Black","*","*","*","*","*","*","*"
"Explorations District","Explorations","ELL","*","*","*","*","*","*","*"
"Explorations District","Explorations","Eligible For Free Lunch",9,"*","*","*","*","*","*"
"Explorations District","Explorations","Eligible For Lunch",11,6,54.5,"*","*","*","*"
"Explorations District","Explorations","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Explorations District","Explorations","Female",17,10,58.8,"*","*","*","*"
"Explorations District","Explorations","High Needs",18,10,55.6,"*","*","*","*"
"Explorations District","Explorations","Hispanic","*","*","*","*","*","*","*"
"Explorations District","Explorations","Male",15,11,73.3,"*","*","*","*"
"Explorations District","Explorations","Non-ELL",31,20,64.5,"*","*",8,25.8
"Explorations District","Explorations","Non-High Needs",14,11,78.6,"*","*","*","*"
"Explorations District","Explorations","Non-Hispanic",28,19,67.9,"*","*",6,21.4
"Explorations District","Explorations","Non-Special Education",24,18,75.0,"*","*","*","*"
"Explorations District","Explorations","Not Eligible For Lunch",21,15,71.4,"*","*",6,28.6
"Explorations District","Explorations","Special Education",8,"*","*","*","*","*","*"
"Explorations District","Explorations","White",27,19,70.4,"*","*",6,22.2
"Fairfield School District","Fairfield Ludlowe High School","All Students",383,365,95.3,11,2.9,7,1.8
"Fairfield School District","Fairfield Ludlowe High School","Black","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","ELL","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Free Lunch",30,24,80.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Lunch",45,38,84.4,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Eligible For Reduced Lunch",15,14,93.3,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Female",188,182,96.8,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","High Needs",82,70,85.4,7,8.5,"*","*"
"Fairfield School District","Fairfield Ludlowe High School","Hispanic",28,25,89.3,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Male",195,183,93.8,7,3.6,"*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-ELL",380,362,95.3,11,2.9,7,1.8
"Fairfield School District","Fairfield Ludlowe High School","Non-High Needs",301,295,98.0,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Non-Hispanic",355,340,95.8,8,2.3,7,2.0
"Fairfield School District","Fairfield Ludlowe High School","Non-Special Education",342,331,96.8,7,2.0,"*","*"
"Fairfield School District","Fairfield Ludlowe High School","Not Eligible For Lunch",338,327,96.7,8,2.4,"*","*"
"Fairfield School District","Fairfield Ludlowe High School","Special Education",41,34,82.9,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Asian",15,14,93.3,"*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","White",330,316,95.8,7,2.1,7,2.1
"Fairfield School District","Fairfield Ludlowe High School","Two or More Races","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Ludlowe High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Warde High School","All Students",314,287,91.4,19,6.1,8,2.5
"Fairfield School District","Fairfield Warde High School","Black","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Warde High School","ELL",11,8,72.7,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Free Lunch",39,31,79.5,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Lunch",62,51,82.3,7,11.3,"*","*"
"Fairfield School District","Fairfield Warde High School","Eligible For Reduced Lunch",23,20,87.0,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Female",152,139,91.4,7,4.6,6,3.9
"Fairfield School District","Fairfield Warde High School","High Needs",91,71,78.0,15,16.5,"*","*"
"Fairfield School District","Fairfield Warde High School","Hispanic",37,36,97.3,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Male",162,148,91.4,12,7.4,"*","*"
"Fairfield School District","Fairfield Warde High School","Non-ELL",303,279,92.1,17,5.6,7,2.3
"Fairfield School District","Fairfield Warde High School","Non-High Needs",223,216,96.9,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Non-Hispanic",277,251,90.6,18,6.5,8,2.9
"Fairfield School District","Fairfield Warde High School","Non-Special Education",282,267,94.7,8,2.8,7,2.5
"Fairfield School District","Fairfield Warde High School","Not Eligible For Lunch",252,236,93.7,12,4.8,"*","*"
"Fairfield School District","Fairfield Warde High School","Special Education",32,20,62.5,11,34.4,"*","*"
"Fairfield School District","Fairfield Warde High School","Asian",18,16,88.9,"*","*","*","*"
"Fairfield School District","Fairfield Warde High School","Hawaiian or Pacific Islander","*","*","*","*","*","*","*"
"Fairfield School District","Fairfield Warde High School","White",240,218,90.8,15,6.3,7,2.9
"Fairfield School District","Fairfield Warde High School","Two or More Races",12,12,100.0,"*","*","*","*"
"Farmington School District","Farmington High School","All Students",318,308,96.9,"*","*","*","*"
"Farmington School District","Farmington High School","Black",11,10,90.9,"*","*","*","*"
"Farmington School District","Farmington High School","ELL","*","*","*","*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Free Lunch",17,14,82.4,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Lunch",31,25,80.6,"*","*","*","*"
"Farmington School District","Farmington High School","Eligible For Reduced Lunch",14,11,78.6,"*","*","*","*"
"Farmington School District","Farmington High School","Female",160,157,98.1,"*","*","*","*"
"Farmington School District","Farmington High School","High Needs",56,48,85.7,"*","*","*","*"
"Farmington School District","Farmington High School","Hispanic",13,13,100.0,"*","*","*","*"
"Farmington School District","Farmington High School","Male",158,151,95.6,"*","*","*","*"
"Farmington School District","Farmington High School","Non-ELL",316,306,96.8,"*","*","*","*"
"Farmington School District","Farmington High School","Non-High Needs",262,260,99.2,"*","*","*","*"
"Farmington School District","Farmington High School","Non-Hispanic",305,295,96.7,"*","*","*","*"
"Farmington School District","Farmington High School","Non-Special Education",290,284,97.9,"*","*","*","*"
"Farmington School District","Farmington High School","Not Eligible For Lunch",287,283,98.6,"*","*","*","*"
"Farmington School District","Farmington High School","Special Education",28,24,85.7,"*","*","*","*"
"Farmington School District","Farmington High School","Asian",40,40,100.0,"*","*","*","*"
"Farmington School District","Farmington High School","White",253,244,96.4,"*","*","*","*"
"Farmington School District","Farmington High School","Indian or Alaska Native","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","All Students",550,535,97.3,7,1.3,7,1.3
"Glastonbury School District","Glastonbury High School","Black",14,14,100.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","ELL","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Free Lunch",23,20,87.0,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Lunch",33,30,90.9,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Female",274,267,97.4,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","High Needs",90,78,86.7,7,7.8,"*","*"
"Glastonbury School District","Glastonbury High School","Hispanic",29,27,93.1,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Male",276,268,97.1,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-ELL",549,534,97.3,7,1.3,7,1.3
"Glastonbury School District","Glastonbury High School","Non-High Needs",460,457,99.3,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-Hispanic",521,508,97.5,7,1.3,"*","*"
"Glastonbury School District","Glastonbury High School","Non-Special Education",488,484,99.2,"*","*","*","*"
"Glastonbury School District","Glastonbury High School","Not Eligible For Lunch",517,505,97.7,7,1.4,"*","*"
