"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Special Education Status"

"",,,,"Graduates",,"Non-Graduates",,,
"South Windsor School District","South Windsor High School","Non-Special Education",292,286,97.9,"*","*","*","*"
"South Windsor School District","South Windsor High School","Special Education",40,36,90.0,"*","*","*","*"
"Southington School District","Southington High School","Non-Special Education",440,429,97.5,6,1.4,"*","*"
"Southington School District","Southington High School","Special Education",66,48,72.7,15,22.7,"*","*"
"Stafford School District","Stafford High School","Non-Special Education",125,119,95.2,"*","*","*","*"
"Stafford School District","Stafford High School","Special Education",14,13,92.9,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-Special Education",47,"*","*",24,51.1,"*","*"
"Stamford Academy District","Stamford Academy","Special Education",10,"*","*",8,80.0,"*","*"
"Stamford School District","Stamford High School","Non-Special Education",421,387,91.9,13,3.1,21,5.0
"Stamford School District","Stamford High School","Special Education",51,43,84.3,7,13.7,"*","*"
"Stamford School District","The Academy of Information Technology","Non-Special Education",147,145,98.6,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Special Education",19,19,100.0,"*","*","*","*"
"Stamford School District","Westhill High School","Non-Special Education",474,429,90.5,15,3.2,30,6.3
"Stamford School District","Westhill High School","Special Education",61,43,70.5,13,21.3,"*","*"
"Stonington School District","Stonington High School","Non-Special Education",161,158,98.1,"*","*","*","*"
"Stonington School District","Stonington High School","Special Education",13,7,53.8,"*","*","*","*"
"Stratford School District","Bunnell High School","Non-Special Education",311,306,98.4,"*","*","*","*"
"Stratford School District","Bunnell High School","Special Education",23,21,91.3,"*","*","*","*"
"Stratford School District","Stratford High School","Non-Special Education",260,243,93.5,"*","*",12,4.6
"Stratford School District","Stratford High School","Special Education",25,22,88.0,"*","*","*","*"
"Suffield School District","Suffield High School","Non-Special Education",188,183,97.3,"*","*","*","*"
"Suffield School District","Suffield High School","Special Education",25,20,80.0,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-Special Education","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Special Education","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-Special Education","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Special Education","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Non-Special Education",60,58,96.7,"*","*","*","*"
"Thomaston School District","Thomaston High School","Special Education",11,8,72.7,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-Special Education",76,70,92.1,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Special Education",8,7,87.5,"*","*","*","*"
"Tolland School District","Tolland High School","Non-Special Education",204,193,94.6,8,3.9,"*","*"
"Tolland School District","Tolland High School","Special Education",22,15,68.2,6,27.3,"*","*"
"Torrington School District","Torrington High School","Non-Special Education",230,204,88.7,"*","*","*","*"
"Torrington School District","Torrington High School","Special Education",27,21,77.8,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-Special Education",498,491,98.6,"*","*","*","*"
"Trumbull School District","Trumbull High School","Special Education",50,42,84.0,"*","*","*","*"
"Vernon School District","Rockville High School","Non-Special Education",257,224,87.2,11,4.3,22,8.6
"Vernon School District","Rockville High School","Special Education",36,21,58.3,8,22.2,7,19.4
"Wallingford School District","Lyman Hall High School","Non-Special Education",220,205,93.2,"*","*",13,5.9
"Wallingford School District","Lyman Hall High School","Special Education",34,26,76.5,"*","*",6,17.6
"Wallingford School District","Mark T. Sheehan High School","Non-Special Education",197,190,96.4,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Special Education",28,26,92.9,"*","*","*","*"
"Waterbury School District","Crosby High School","Non-Special Education",344,257,74.7,9,2.6,78,22.7
"Waterbury School District","Crosby High School","Special Education",52,28,53.8,13,25.0,11,21.2
"Waterbury School District","John F. Kennedy High School","Non-Special Education",320,234,73.1,"*","*",81,25.3
"Waterbury School District","John F. Kennedy High School","Special Education",55,20,36.4,9,16.4,26,47.3
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-Special Education",109,106,97.2,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Special Education",11,10,90.9,"*","*","*","*"
"Waterbury School District","Wilby High School","Non-Special Education",290,203,70.0,"*","*",82,28.3
"Waterbury School District","Wilby High School","Special Education",75,37,49.3,18,24.0,20,26.7
"Waterford School District","Waterford High School","Non-Special Education",180,172,95.6,"*","*","*","*"
"Waterford School District","Waterford High School","Special Education",17,15,88.2,"*","*","*","*"
"Watertown School District","Watertown High School","Non-Special Education",204,195,95.6,"*","*","*","*"
"Watertown School District","Watertown High School","Special Education",26,16,61.5,"*","*","*","*"
"West Hartford School District","Conard High School","Non-Special Education",314,304,96.8,"*","*",6,1.9
"West Hartford School District","Conard High School","Special Education",32,29,90.6,"*","*","*","*"
"West Hartford School District","Hall High School","Non-Special Education",335,331,98.8,"*","*","*","*"
"West Hartford School District","Hall High School","Special Education",35,30,85.7,"*","*","*","*"
"West Haven School District","West Haven High School","Non-Special Education",374,291,77.8,"*","*",60,16.0
"West Haven School District","West Haven High School","Special Education",35,21,60.0,"*","*",9,25.7
"Westbrook School District","Westbrook High School","Non-Special Education","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Special Education","*","*","*","*","*","*","*"
"Weston School District","Weston High School","Non-Special Education",162,161,99.4,"*","*","*","*"
"Weston School District","Weston High School","Special Education",15,14,93.3,"*","*","*","*"
"Westport School District","Staples High School","Non-Special Education",386,384,99.5,"*","*","*","*"
"Westport School District","Staples High School","Special Education",61,57,93.4,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-Special Education",278,265,95.3,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Special Education",27,17,63.0,"*","*","*","*"
"Wilton School District","Wilton High School","Non-Special Education",260,257,98.8,"*","*","*","*"
"Wilton School District","Wilton High School","Special Education",36,35,97.2,"*","*","*","*"
"Windham School District","Windham High School","Non-Special Education",154,121,78.6,"*","*",29,18.8
"Windham School District","Windham High School","Special Education",27,13,48.1,"*","*",11,40.7
"Windsor Locks School District","Windsor Locks High School","Non-Special Education",122,119,97.5,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Special Education",7,7,100.0,"*","*","*","*"
"Windsor School District","Windsor High School","Non-Special Education",253,236,93.3,7,2.8,"*","*"
"Windsor School District","Windsor High School","Special Education",40,30,75.0,9,22.5,"*","*"
"Wolcott School District","Wolcott High School","Non-Special Education",225,219,97.3,"*","*","*","*"
"Wolcott School District","Wolcott High School","Special Education",17,13,76.5,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-Special Education",255,247,96.9,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Special Education",16,15,93.8,"*","*","*","*"

