"Four-Year Graduation Rates, 2013-14"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,,"Graduates",,"Non-Graduates",,,
"Litchfield School District","Litchfield High School","Not Eligible For Lunch",60,57,95.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Free Lunch",15,15,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Madison School District","Daniel Hand High School","Not Eligible For Lunch",294,286,97.3,"*","*","*","*"
"Manchester School District","Manchester High School","Eligible For Free Lunch",175,134,76.6,16,9.1,25,14.3
"Manchester School District","Manchester High School","Eligible For Reduced Lunch",52,49,94.2,"*","*","*","*"
"Manchester School District","Manchester High School","Not Eligible For Lunch",188,179,95.2,"*","*","*","*"
"Meriden School District","Francis T. Maloney High School","Eligible For Free Lunch",159,100,62.9,19,11.9,40,25.2
"Meriden School District","Francis T. Maloney High School","Eligible For Reduced Lunch",43,36,83.7,"*","*","*","*"
"Meriden School District","Francis T. Maloney High School","Not Eligible For Lunch",111,94,84.7,9,8.1,8,7.2
"Meriden School District","Orville H. Platt High School","Eligible For Free Lunch",172,127,73.8,9,5.2,36,20.9
"Meriden School District","Orville H. Platt High School","Eligible For Reduced Lunch",32,29,90.6,"*","*","*","*"
"Meriden School District","Orville H. Platt High School","Not Eligible For Lunch",88,79,89.8,"*","*","*","*"
"Middletown School District","Middletown High School","Eligible For Free Lunch",111,87,78.4,6,5.4,18,16.2
"Middletown School District","Middletown High School","Eligible For Reduced Lunch",20,18,90.0,"*","*","*","*"
"Middletown School District","Middletown High School","Not Eligible For Lunch",174,168,96.6,"*","*","*","*"
"Milford School District","Jonathan Law High School","Eligible For Free Lunch",52,39,75.0,"*","*",8,15.4
"Milford School District","Jonathan Law High School","Eligible For Reduced Lunch",26,21,80.8,"*","*","*","*"
"Milford School District","Jonathan Law High School","Not Eligible For Lunch",184,174,94.6,8,4.3,"*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Free Lunch",37,33,89.2,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Eligible For Reduced Lunch",14,14,100.0,"*","*","*","*"
"Milford School District","Joseph A. Foran High School","Not Eligible For Lunch",189,184,97.4,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Free Lunch",20,20,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","Eligible For Reduced Lunch",18,18,100.0,"*","*","*","*"
"Monroe School District","Masuk High School","Not Eligible For Lunch",257,251,97.7,"*","*","*","*"
"Montville School District","Montville High School","Eligible For Free Lunch",47,35,74.5,"*","*",8,17.0
"Montville School District","Montville High School","Eligible For Reduced Lunch",15,14,93.3,"*","*","*","*"
"Montville School District","Montville High School","Not Eligible For Lunch",122,115,94.3,"*","*","*","*"
"Naugatuck School District","Naugatuck High School","Eligible For Free Lunch",118,87,73.7,"*","*",21,17.8
"Naugatuck School District","Naugatuck High School","Eligible For Reduced Lunch",47,39,83.0,"*","*",6,12.8
"Naugatuck School District","Naugatuck High School","Not Eligible For Lunch",166,145,87.3,11,6.6,10,6.0
"New Britain School District","New Britain High School","Eligible For Free Lunch",417,244,58.5,79,18.9,94,22.5
"New Britain School District","New Britain High School","Eligible For Reduced Lunch",81,65,80.2,10,12.3,6,7.4
"New Britain School District","New Britain High School","Not Eligible For Lunch",126,100,79.4,7,5.6,19,15.1
"New Canaan School District","New Canaan High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Canaan School District","New Canaan High School","Not Eligible For Lunch","*","*","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Free Lunch",14,13,92.9,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"New Fairfield School District","New Fairfield High School","Not Eligible For Lunch",210,208,99.0,"*","*","*","*"
"New Haven School District","Cooperative High School","Eligible For Free Lunch",100,93,93.0,"*","*","*","*"
"New Haven School District","Cooperative High School","Eligible For Reduced Lunch",33,33,100.0,"*","*","*","*"
"New Haven School District","Cooperative High School","Not Eligible For Lunch",31,28,90.3,"*","*","*","*"
"New Haven School District","High School In The Community","Eligible For Free Lunch",47,22,46.8,10,21.3,15,31.9
"New Haven School District","High School In The Community","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Haven School District","High School In The Community","Not Eligible For Lunch",7,"*","*","*","*","*","*"
"New Haven School District","Hill Regional Career High School","Eligible For Free Lunch",127,110,86.6,"*","*",15,11.8
"New Haven School District","Hill Regional Career High School","Eligible For Reduced Lunch",25,23,92.0,"*","*","*","*"
"New Haven School District","Hill Regional Career High School","Not Eligible For Lunch",22,20,90.9,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Free Lunch",26,23,88.5,"*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Not Eligible For Lunch",7,6,85.7,"*","*","*","*"
"New Haven School District","James Hillhouse High School","Eligible For Free Lunch",198,141,71.2,23,11.6,34,17.2
"New Haven School District","James Hillhouse High School","Eligible For Reduced Lunch",21,15,71.4,"*","*",6,28.6
"New Haven School District","James Hillhouse High School","Not Eligible For Lunch",49,30,61.2,6,12.2,13,26.5
"New Haven School District","Metropolitan Business Academy","Eligible For Free Lunch",54,46,85.2,"*","*",7,13.0
"New Haven School District","Metropolitan Business Academy","Eligible For Reduced Lunch",24,23,95.8,"*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Not Eligible For Lunch",14,14,100.0,"*","*","*","*"
"New Haven School District","New Haven Academy","Eligible For Free Lunch",35,29,82.9,"*","*","*","*"
"New Haven School District","New Haven Academy","Eligible For Reduced Lunch",14,12,85.7,"*","*","*","*"
"New Haven School District","New Haven Academy","Not Eligible For Lunch",16,14,87.5,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Free Lunch",32,30,93.8,"*","*","*","*"
"New Haven School District","Sound School","Eligible For Reduced Lunch",15,14,93.3,"*","*","*","*"
"New Haven School District","Sound School","Not Eligible For Lunch",38,35,92.1,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Eligible For Free Lunch",226,138,61.1,19,8.4,69,30.5
"New Haven School District","Wilbur Cross High School","Eligible For Reduced Lunch",21,18,85.7,"*","*","*","*"
"New Haven School District","Wilbur Cross High School","Not Eligible For Lunch",48,36,75.0,"*","*",9,18.8
"New London School District","New London High School","Eligible For Free Lunch",189,136,72.0,13,6.9,40,21.2
"New London School District","New London High School","Eligible For Reduced Lunch",20,17,85.0,"*","*","*","*"
"New London School District","New London High School","Not Eligible For Lunch",14,9,64.3,"*","*","*","*"
"New Milford School District","New Milford High School","Eligible For Free Lunch",50,36,72.0,"*","*",12,24.0
"New Milford School District","New Milford High School","Eligible For Reduced Lunch",22,20,90.9,"*","*","*","*"
"New Milford School District","New Milford High School","Not Eligible For Lunch",305,287,94.1,8,2.6,"*","*"
"Newington School District","Newington High School","Eligible For Free Lunch",59,50,84.7,"*","*","*","*"
"Newington School District","Newington High School","Eligible For Reduced Lunch",23,19,82.6,"*","*","*","*"
"Newington School District","Newington High School","Not Eligible For Lunch",280,268,95.7,11,3.9,"*","*"
"Newtown School District","Newtown High School","Eligible For Free Lunch",21,17,81.0,"*","*","*","*"
"Newtown School District","Newtown High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"Newtown School District","Newtown High School","Not Eligible For Lunch",387,379,97.9,6,1.6,"*","*"
"North Branford School District","North Branford High School","Eligible For Free Lunch",19,15,78.9,"*","*","*","*"
"North Branford School District","North Branford High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"North Branford School District","North Branford High School","Not Eligible For Lunch",116,110,94.8,"*","*",6,5.2
"North Haven School District","North Haven High School","Eligible For Free Lunch",37,30,81.1,"*","*","*","*"
"North Haven School District","North Haven High School","Eligible For Reduced Lunch",18,13,72.2,"*","*","*","*"
"North Haven School District","North Haven High School","Not Eligible For Lunch",254,240,94.5,6,2.4,8,3.1
"North Stonington School District","Wheeler High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"North Stonington School District","Wheeler High School","Not Eligible For Lunch",45,44,97.8,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Eligible For Free Lunch",156,126,80.8,21,13.5,9,5.8
"Norwalk School District","Brien McMahon High School","Eligible For Reduced Lunch",40,37,92.5,"*","*","*","*"
"Norwalk School District","Brien McMahon High School","Not Eligible For Lunch",199,180,90.5,11,5.5,8,4.0
"Norwalk School District","Norwalk High School","Eligible For Free Lunch",133,113,85.0,7,5.3,13,9.8
"Norwalk School District","Norwalk High School","Eligible For Reduced Lunch",26,25,96.2,"*","*","*","*"
"Norwalk School District","Norwalk High School","Not Eligible For Lunch",216,206,95.4,"*","*",6,2.8
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Free Lunch",34,"*","*",24,70.6,10,29.4
"Norwalk School District","Norwalk Pathways Academy at Briggs","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Norwalk School District","Norwalk Pathways Academy at Briggs","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Eligible For Free Lunch",192,147,76.6,6,3.1,39,20.3
"Norwich Free Academy District","Norwich Free Academy","Eligible For Reduced Lunch",38,32,84.2,"*","*","*","*"
"Norwich Free Academy District","Norwich Free Academy","Not Eligible For Lunch",378,354,93.7,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Free Lunch",22,18,81.8,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"Old Saybrook School District","Old Saybrook Senior High School","Not Eligible For Lunch",104,100,96.2,"*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Oxford School District","Oxford High School","Not Eligible For Lunch",164,160,97.6,"*","*","*","*"
"Plainfield School District","Plainfield High School","Eligible For Free Lunch",60,46,76.7,"*","*",9,15.0
"Plainfield School District","Plainfield High School","Eligible For Reduced Lunch",19,16,84.2,"*","*","*","*"
"Plainfield School District","Plainfield High School","Not Eligible For Lunch",92,83,90.2,"*","*","*","*"
"Plainville School District","Plainville High School","Eligible For Free Lunch",38,31,81.6,"*","*",6,15.8
"Plainville School District","Plainville High School","Eligible For Reduced Lunch",28,24,85.7,"*","*","*","*"
"Plainville School District","Plainville High School","Not Eligible For Lunch",105,101,96.2,"*","*","*","*"
"Plymouth School District","Terryville High School","Eligible For Free Lunch",21,19,90.5,"*","*","*","*"
"Plymouth School District","Terryville High School","Eligible For Reduced Lunch",12,11,91.7,"*","*","*","*"
"Plymouth School District","Terryville High School","Not Eligible For Lunch",94,87,92.6,"*","*","*","*"
"Portland School District","Portland High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Portland School District","Portland High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Portland School District","Portland High School","Not Eligible For Lunch",94,91,96.8,"*","*","*","*"
"Putnam School District","Putnam High School","Eligible For Free Lunch",35,28,80.0,"*","*","*","*"
"Putnam School District","Putnam High School","Eligible For Reduced Lunch",6,6,100.0,"*","*","*","*"
"Putnam School District","Putnam High School","Not Eligible For Lunch",24,22,91.7,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Free Lunch",13,10,76.9,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Eligible For Reduced Lunch",10,8,80.0,"*","*","*","*"
"Regional School District 01","Housatonic Valley Regional High School","Not Eligible For Lunch",97,89,91.8,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Eligible For Free Lunch",9,9,100.0,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Eligible For Reduced Lunch",7,6,85.7,"*","*","*","*"
"Regional School District 04","Valley Regional High School","Not Eligible For Lunch",120,118,98.3,"*","*","*","*"
"Regional School District 05","Amity Regional High School","Eligible For Free Lunch",15,"*","*","*","*","*","*"
"Regional School District 05","Amity Regional High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Regional School District 05","Amity Regional High School","Not Eligible For Lunch",394,384,97.5,6,1.5,"*","*"
"Regional School District 06","Wamogo Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 06","Wamogo Regional High School","Not Eligible For Lunch",76,70,92.1,"*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 07","Northwestern Regional High School","Not Eligible For Lunch",166,165,99.4,"*","*","*","*"
"Regional School District 08","RHAM High School","Eligible For Free Lunch",19,13,68.4,"*","*","*","*"
"Regional School District 08","RHAM High School","Eligible For Reduced Lunch",15,15,100.0,"*","*","*","*"
"Regional School District 08","RHAM High School","Not Eligible For Lunch",256,245,95.7,10,3.9,"*","*"
"Regional School District 09","Joel Barlow High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 09","Joel Barlow High School","Not Eligible For Lunch",235,227,96.6,"*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 10","Lewis S. Mills High School","Not Eligible For Lunch",199,190,95.5,"*","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 11","Parish Hill High School","Not Eligible For Lunch",23,21,91.3,"*","*","*","*"
"Regional School District 12","Shepaug Valley School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 12","Shepaug Valley School","Not Eligible For Lunch",66,66,100.0,"*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 13","Coginchaug Regional High School","Not Eligible For Lunch",121,116,95.9,"*","*","*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 14","Nonnewaug High School","Not Eligible For Lunch",189,186,98.4,"*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 15","Pomperaug Regional High School","Not Eligible For Lunch",304,296,97.4,6,2.0,"*","*"
"Regional School District 16","Woodland Regional High School","Eligible For Free Lunch",17,15,88.2,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Eligible For Reduced Lunch",15,14,93.3,"*","*","*","*"
"Regional School District 16","Woodland Regional High School","Not Eligible For Lunch",144,138,95.8,6,4.2,"*","*"
"Regional School District 17","Haddam-Killingworth High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 17","Haddam-Killingworth High School","Not Eligible For Lunch",135,133,98.5,"*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Regional School District 18","Lyme-Old Lyme High School","Not Eligible For Lunch",102,99,97.1,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Eligible For Free Lunch",32,31,96.9,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Eligible For Reduced Lunch",13,11,84.6,"*","*","*","*"
"Regional School District 19","E. O. Smith High School","Not Eligible For Lunch",240,230,95.8,6,2.5,"*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Ridgefield School District","Ridgefield High School","Not Eligible For Lunch",429,421,98.1,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Free Lunch",19,16,84.2,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Eligible For Reduced Lunch",7,7,100.0,"*","*","*","*"
"Rocky Hill School District","Rocky Hill High School","Not Eligible For Lunch",155,144,92.9,"*","*",9,5.8
"Seymour School District","Seymour High School","Eligible For Free Lunch",31,23,74.2,"*","*","*","*"
"Seymour School District","Seymour High School","Eligible For Reduced Lunch",11,10,90.9,"*","*","*","*"
"Seymour School District","Seymour High School","Not Eligible For Lunch",94,87,92.6,"*","*","*","*"
"Shelton School District","Shelton High School","Eligible For Free Lunch",59,48,81.4,"*","*",7,11.9
"Shelton School District","Shelton High School","Eligible For Reduced Lunch",29,23,79.3,"*","*","*","*"
"Shelton School District","Shelton High School","Not Eligible For Lunch",277,265,95.7,8,2.9,"*","*"
"Simsbury School District","Simsbury High School","Eligible For Free Lunch",24,20,83.3,"*","*","*","*"
"Simsbury School District","Simsbury High School","Eligible For Reduced Lunch",8,8,100.0,"*","*","*","*"
"Simsbury School District","Simsbury High School","Not Eligible For Lunch",355,347,97.7,"*","*","*","*"
"Somers School District","Somers High School","Eligible For Free Lunch",7,"*","*","*","*","*","*"
"Somers School District","Somers High School","Eligible For Reduced Lunch",6,"*","*","*","*","*","*"
"Somers School District","Somers High School","Not Eligible For Lunch",117,115,98.3,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Free Lunch",22,20,90.9,"*","*","*","*"
"South Windsor School District","South Windsor High School","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"South Windsor School District","South Windsor High School","Not Eligible For Lunch",302,295,97.7,"*","*","*","*"
"Southington School District","Southington High School","Eligible For Free Lunch",54,46,85.2,"*","*","*","*"
"Southington School District","Southington High School","Eligible For Reduced Lunch",25,20,80.0,"*","*","*","*"
"Southington School District","Southington High School","Not Eligible For Lunch",427,411,96.3,13,3.0,"*","*"
"Stafford School District","Stafford High School","Eligible For Free Lunch",26,21,80.8,"*","*","*","*"
"Stafford School District","Stafford High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Stafford School District","Stafford High School","Not Eligible For Lunch",104,102,98.1,"*","*","*","*"
"Stamford Academy District","Stamford Academy","Eligible For Free Lunch",52,14,26.9,27,51.9,11,21.2
"Stamford Academy District","Stamford Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"Stamford School District","Stamford High School","Eligible For Free Lunch",227,195,85.9,17,7.5,15,6.6
"Stamford School District","Stamford High School","Eligible For Reduced Lunch",49,48,98.0,"*","*","*","*"
"Stamford School District","Stamford High School","Not Eligible For Lunch",196,187,95.4,"*","*",6,3.1
"Stamford School District","The Academy of Information Technology","Eligible For Free Lunch",36,35,97.2,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Eligible For Reduced Lunch",19,19,100.0,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Not Eligible For Lunch",111,110,99.1,"*","*","*","*"
"Stamford School District","Westhill High School","Eligible For Free Lunch",242,200,82.6,20,8.3,22,9.1
"Stamford School District","Westhill High School","Eligible For Reduced Lunch",54,50,92.6,"*","*","*","*"
"Stamford School District","Westhill High School","Not Eligible For Lunch",239,222,92.9,"*","*",12,5.0
"Stonington School District","Stonington High School","Eligible For Free Lunch",28,25,89.3,"*","*","*","*"
"Stonington School District","Stonington High School","Eligible For Reduced Lunch",11,11,100.0,"*","*","*","*"
"Stonington School District","Stonington High School","Not Eligible For Lunch",135,129,95.6,"*","*","*","*"
"Stratford School District","Bunnell High School","Eligible For Free Lunch",89,86,96.6,"*","*","*","*"
"Stratford School District","Bunnell High School","Eligible For Reduced Lunch",45,43,95.6,"*","*","*","*"
"Stratford School District","Bunnell High School","Not Eligible For Lunch",200,198,99.0,"*","*","*","*"
"Stratford School District","Stratford High School","Eligible For Free Lunch",84,72,85.7,"*","*",9,10.7
"Stratford School District","Stratford High School","Eligible For Reduced Lunch",35,33,94.3,"*","*","*","*"
"Stratford School District","Stratford High School","Not Eligible For Lunch",166,160,96.4,"*","*","*","*"
"Suffield School District","Suffield High School","Eligible For Free Lunch",13,11,84.6,"*","*","*","*"
"Suffield School District","Suffield High School","Eligible For Reduced Lunch",7,6,85.7,"*","*","*","*"
"Suffield School District","Suffield High School","Not Eligible For Lunch",193,186,96.4,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Free Lunch",20,16,80.0,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Not Eligible For Lunch","*","*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Free Lunch",28,26,92.9,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Eligible For Reduced Lunch",10,9,90.0,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Not Eligible For Lunch",45,41,91.1,"*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Thomaston School District","Thomaston High School","Not Eligible For Lunch",53,51,96.2,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Eligible For Free Lunch",22,18,81.8,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Eligible For Reduced Lunch",9,9,100.0,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Not Eligible For Lunch",53,50,94.3,"*","*","*","*"
"Tolland School District","Tolland High School","Eligible For Free Lunch",8,8,100.0,"*","*","*","*"
"Tolland School District","Tolland High School","Eligible For Reduced Lunch",8,7,87.5,"*","*","*","*"
"Tolland School District","Tolland High School","Not Eligible For Lunch",210,193,91.9,13,6.2,"*","*"
"Torrington School District","Torrington High School","Eligible For Free Lunch",104,82,78.8,8,7.7,14,13.5
"Torrington School District","Torrington High School","Eligible For Reduced Lunch",27,23,85.2,"*","*","*","*"
"Torrington School District","Torrington High School","Not Eligible For Lunch",126,120,95.2,"*","*","*","*"
"Trumbull School District","Trumbull High School","Eligible For Free Lunch",44,40,90.9,"*","*","*","*"
"Trumbull School District","Trumbull High School","Eligible For Reduced Lunch",25,23,92.0,"*","*","*","*"
"Trumbull School District","Trumbull High School","Not Eligible For Lunch",479,470,98.1,7,1.5,"*","*"
"Vernon School District","Rockville High School","Eligible For Free Lunch",82,54,65.9,12,14.6,16,19.5
"Vernon School District","Rockville High School","Eligible For Reduced Lunch",24,17,70.8,"*","*","*","*"
"Vernon School District","Rockville High School","Not Eligible For Lunch",187,174,93.0,"*","*","*","*"
"Wallingford School District","Lyman Hall High School","Eligible For Free Lunch",40,29,72.5,"*","*",10,25.0
"Wallingford School District","Lyman Hall High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Wallingford School District","Lyman Hall High School","Not Eligible For Lunch",199,188,94.5,"*","*",8,4.0
"Wallingford School District","Mark T. Sheehan High School","Eligible For Free Lunch",24,20,83.3,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Not Eligible For Lunch",197,192,97.5,"*","*","*","*"
"Waterbury School District","Crosby High School","Eligible For Free Lunch",310,220,71.0,17,5.5,73,23.5
"Waterbury School District","Crosby High School","Eligible For Reduced Lunch",34,26,76.5,"*","*","*","*"
"Waterbury School District","Crosby High School","Not Eligible For Lunch",52,39,75.0,"*","*",11,21.2
"Waterbury School District","John F. Kennedy High School","Eligible For Free Lunch",268,169,63.1,9,3.4,90,33.6
"Waterbury School District","John F. Kennedy High School","Eligible For Reduced Lunch",37,30,81.1,"*","*","*","*"
"Waterbury School District","John F. Kennedy High School","Not Eligible For Lunch",70,55,78.6,"*","*",12,17.1
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Free Lunch",54,51,94.4,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Eligible For Reduced Lunch",10,9,90.0,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Not Eligible For Lunch",56,56,100.0,"*","*","*","*"
"Waterbury School District","Wilby High School","Eligible For Free Lunch",283,186,65.7,16,5.7,81,28.6
"Waterbury School District","Wilby High School","Eligible For Reduced Lunch",32,24,75.0,"*","*",7,21.9
"Waterbury School District","Wilby High School","Not Eligible For Lunch",50,30,60.0,6,12.0,14,28.0
"Waterford School District","Waterford High School","Eligible For Free Lunch",21,16,76.2,"*","*","*","*"
"Waterford School District","Waterford High School","Eligible For Reduced Lunch",10,10,100.0,"*","*","*","*"
"Waterford School District","Waterford High School","Not Eligible For Lunch",166,161,97.0,"*","*","*","*"
"Watertown School District","Watertown High School","Eligible For Free Lunch",42,33,78.6,"*","*","*","*"
"Watertown School District","Watertown High School","Eligible For Reduced Lunch",16,15,93.8,"*","*","*","*"
"Watertown School District","Watertown High School","Not Eligible For Lunch",172,163,94.8,"*","*","*","*"
"West Hartford School District","Conard High School","Eligible For Free Lunch",85,77,90.6,"*","*","*","*"
"West Hartford School District","Conard High School","Eligible For Reduced Lunch",27,27,100.0,"*","*","*","*"
"West Hartford School District","Conard High School","Not Eligible For Lunch",234,229,97.9,"*","*","*","*"
"West Hartford School District","Hall High School","Eligible For Free Lunch",44,43,97.7,"*","*","*","*"
"West Hartford School District","Hall High School","Eligible For Reduced Lunch",27,26,96.3,"*","*","*","*"
"West Hartford School District","Hall High School","Not Eligible For Lunch",299,292,97.7,"*","*","*","*"
"West Haven School District","West Haven High School","Eligible For Free Lunch",208,150,72.1,17,8.2,41,19.7
"West Haven School District","West Haven High School","Eligible For Reduced Lunch",55,44,80.0,"*","*",9,16.4
"West Haven School District","West Haven High School","Not Eligible For Lunch",146,118,80.8,"*","*",19,13.0
"Westbrook School District","Westbrook High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Not Eligible For Lunch",59,59,100.0,"*","*","*","*"
"Weston School District","Weston High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Weston School District","Weston High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Weston School District","Weston High School","Not Eligible For Lunch",168,166,98.8,"*","*","*","*"
"Westport School District","Staples High School","Eligible For Free Lunch","*","*","*","*","*","*","*"
"Westport School District","Staples High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*"
"Westport School District","Staples High School","Not Eligible For Lunch",421,417,99.0,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Eligible For Free Lunch",39,30,76.9,"*","*",6,15.4
"Wethersfield School District","Wethersfield High School","Eligible For Reduced Lunch",27,24,88.9,"*","*","*","*"
