"Four-Year Graduation Rates, 2012-13"
"All Districts, All Schools, Special Education Status"

"",,,,"Graduates",,"Non-Graduates",,,
"South Windsor School District","South Windsor High School","Non-Special Education",339,326,96.2,"*","*","*","*"
"South Windsor School District","South Windsor High School","Special Education",37,33,89.2,"*","*","*","*"
"Southington School District","Southington High School","Non-Special Education",425,397,93.4,14,3.3,14,3.3
"Southington School District","Southington High School","Special Education",63,48,76.2,8,12.7,7,11.1
"Stafford School District","Stafford High School","Non-Special Education",117,"*","*","*","*","*","*"
"Stafford School District","Stafford High School","Special Education",10,"*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Non-Special Education",31,"*","*","*","*","*","*"
"Stamford Academy District","Stamford Academy","Special Education",6,"*","*","*","*","*","*"
"Stamford School District","Stamford High School","Non-Special Education",446,395,88.6,19,4.3,32,7.2
"Stamford School District","Stamford High School","Special Education",55,51,92.7,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Non-Special Education",154,153,99.4,"*","*","*","*"
"Stamford School District","The Academy of Information Technology","Special Education",10,10,100.0,"*","*","*","*"
"Stamford School District","Westhill High School","Non-Special Education",500,438,87.6,24,4.8,38,7.6
"Stamford School District","Westhill High School","Special Education",46,31,67.4,10,21.7,"*","*"
"Stonington School District","Stonington High School","Non-Special Education",175,172,98.3,"*","*","*","*"
"Stonington School District","Stonington High School","Special Education",22,17,77.3,"*","*","*","*"
"Stratford School District","Bunnell High School","Non-Special Education",261,249,95.4,"*","*",11,4.2
"Stratford School District","Bunnell High School","Special Education",26,21,80.8,"*","*","*","*"
"Stratford School District","Stratford High School","Non-Special Education",231,215,93.1,"*","*",11,4.8
"Stratford School District","Stratford High School","Special Education",23,16,69.6,"*","*","*","*"
"Suffield School District","Suffield High School","Non-Special Education",197,187,94.9,"*","*","*","*"
"Suffield School District","Suffield High School","Special Education",21,17,81.0,"*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Non-Special Education",29,"*","*","*","*","*","*"
"The Bridge Academy District","The Bridge Academy","Special Education",6,"*","*","*","*","*","*"
"The Gilbert School District","The Gilbert School","Non-Special Education",77,63,81.8,"*","*","*","*"
"The Gilbert School District","The Gilbert School","Special Education",7,6,85.7,"*","*","*","*"
"Thomaston School District","Thomaston High School","Non-Special Education",65,63,96.9,"*","*","*","*"
"Thomaston School District","Thomaston High School","Special Education",13,10,76.9,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Non-Special Education",76,69,90.8,"*","*","*","*"
"Thompson School District","Tourtellotte Memorial High School","Special Education",9,8,88.9,"*","*","*","*"
"Tolland School District","Tolland High School","Non-Special Education",222,212,95.5,"*","*","*","*"
"Tolland School District","Tolland High School","Special Education",20,16,80.0,"*","*","*","*"
"Torrington School District","Torrington High School","Non-Special Education",230,200,87.0,"*","*","*","*"
"Torrington School District","Torrington High School","Special Education",38,32,84.2,"*","*","*","*"
"Trumbull School District","Trumbull High School","Non-Special Education",515,506,98.3,"*","*","*","*"
"Trumbull School District","Trumbull High School","Special Education",32,32,100.0,"*","*","*","*"
"Vernon School District","Rockville High School","Non-Special Education",206,177,85.9,"*","*",25,12.1
"Vernon School District","Rockville High School","Special Education",29,18,62.1,"*","*",6,20.7
"Wallingford School District","Lyman Hall High School","Non-Special Education",249,231,92.8,8,3.2,10,4.0
"Wallingford School District","Lyman Hall High School","Special Education",37,31,83.8,"*","*","*","*"
"Wallingford School District","Mark T. Sheehan High School","Non-Special Education",215,204,94.9,"*","*",6,2.8
"Wallingford School District","Mark T. Sheehan High School","Special Education",20,16,80.0,"*","*","*","*"
"Waterbury School District","Crosby High School","Non-Special Education",307,210,68.4,10,3.3,87,28.3
"Waterbury School District","Crosby High School","Special Education",52,24,46.2,13,25.0,15,28.8
"Waterbury School District","John F. Kennedy High School","Non-Special Education",324,229,70.7,"*","*",93,28.7
"Waterbury School District","John F. Kennedy High School","Special Education",58,36,62.1,6,10.3,16,27.6
"Waterbury School District","Waterbury Arts Magnet School (High)","Non-Special Education",92,83,90.2,"*","*","*","*"
"Waterbury School District","Waterbury Arts Magnet School (High)","Special Education",14,9,64.3,"*","*","*","*"
"Waterbury School District","Wilby High School","Non-Special Education",300,235,78.3,9,3.0,56,18.7
"Waterbury School District","Wilby High School","Special Education",60,25,41.7,12,20.0,23,38.3
"Waterford School District","Waterford High School","Non-Special Education",208,202,97.1,"*","*","*","*"
"Waterford School District","Waterford High School","Special Education",30,20,66.7,"*","*","*","*"
"Watertown School District","Watertown High School","Non-Special Education",237,218,92.0,"*","*","*","*"
"Watertown School District","Watertown High School","Special Education",34,18,52.9,"*","*","*","*"
"West Hartford School District","Conard High School","Non-Special Education",395,374,94.7,"*","*",17,4.3
"West Hartford School District","Conard High School","Special Education",25,24,96.0,"*","*","*","*"
"West Hartford School District","Hall High School","Non-Special Education",352,335,95.2,6,1.7,11,3.1
"West Hartford School District","Hall High School","Special Education",39,37,94.9,"*","*","*","*"
"West Haven School District","West Haven High School","Non-Special Education",395,284,71.9,22,5.6,89,22.5
"West Haven School District","West Haven High School","Special Education",36,21,58.3,9,25.0,6,16.7
"Westbrook School District","Westbrook High School","Non-Special Education",71,"*","*","*","*","*","*"
"Westbrook School District","Westbrook High School","Special Education",6,"*","*","*","*","*","*"
"Weston School District","Weston High School","Non-Special Education",186,186,100.0,"*","*","*","*"
"Weston School District","Weston High School","Special Education",20,19,95.0,"*","*","*","*"
"Westport School District","Staples High School","Non-Special Education",410,408,99.5,"*","*","*","*"
"Westport School District","Staples High School","Special Education",53,52,98.1,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Non-Special Education",241,231,95.9,"*","*","*","*"
"Wethersfield School District","Wethersfield High School","Special Education",23,11,47.8,"*","*","*","*"
"Wilton School District","Wilton High School","Non-Special Education",274,270,98.5,"*","*","*","*"
"Wilton School District","Wilton High School","Special Education",45,42,93.3,"*","*","*","*"
"Windham School District","Windham High School","Non-Special Education",160,127,79.4,9,5.6,"*","*"
"Windham School District","Windham High School","Special Education",33,20,60.6,9,27.3,"*","*"
"Windsor Locks School District","Windsor Locks High School","Non-Special Education",124,117,94.4,"*","*","*","*"
"Windsor Locks School District","Windsor Locks High School","Special Education",12,10,83.3,"*","*","*","*"
"Windsor School District","Windsor High School","Non-Special Education",308,260,84.4,26,8.4,22,7.1
"Windsor School District","Windsor High School","Special Education",45,29,64.4,8,17.8,8,17.8
"Wolcott School District","Wolcott High School","Non-Special Education",197,188,95.4,"*","*","*","*"
"Wolcott School District","Wolcott High School","Special Education",23,19,82.6,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Non-Special Education",266,258,97.0,"*","*","*","*"
"Woodstock Academy District","Woodstock Academy","Special Education",13,11,84.6,"*","*","*","*"

