"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 5, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Naugatuck School District","=""0880011""","F",128,128,100.0,128,"*","*",28,21.9,38,29.7,34,26.6,"*","*","*","*",222
"Naugatuck School District","=""0880011""","N",150,150,100.0,150,"*","*",13,8.7,45,30.0,72,48.0,"*","*","*","*",249
"Naugatuck School District","=""0880011""","R",23,23,100.0,23,"*","*","*","*",7,30.4,8,34.8,0,0.0,8,34.8,227
"New Beginnings Inc., Family Academy District","=""2800013""","F",32,32,100.0,32,10,31.3,"*","*",16,50.0,"*","*",0,0.0,"*","*",208
"New Beginnings Inc., Family Academy District","=""2800013""","N",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Beginnings Inc., Family Academy District","=""2800013""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Britain School District","=""0890011""","F",606,599,98.8,599,202,33.7,133,22.2,145,24.2,103,17.2,16,2.7,119,19.9,208
"New Britain School District","=""0890011""","N",144,140,97.2,140,"*","*",22,15.7,34,24.3,45,32.1,"*","*","*","*",226
"New Britain School District","=""0890011""","R",38,38,100.0,38,"*","*",9,23.7,14,36.8,8,21.1,"*","*","*","*",227
"New Canaan School District","=""0900011""","N",344,341,99.1,341,"*","*","*","*",27,7.9,133,39.0,174,51.0,307,90.0,300
"New Fairfield School District","=""0910011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Fairfield School District","=""0910011""","N",134,131,97.8,131,"*","*","*","*",29,22.1,61,46.6,30,22.9,91,69.5,266
"New Fairfield School District","=""0910011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Hartford School District","=""0920011""","N",60,60,100.0,60,"*","*","*","*",11,18.3,31,51.7,15,25.0,46,76.7,274
"New Hartford School District","=""0920011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","F",846,843,99.6,843,269,31.9,245,29.1,197,23.4,"*","*","*","*",132,15.7,207
"New Haven School District","=""0930011""","N",592,589,99.5,589,"*","*",122,20.7,124,21.1,151,25.6,"*","*","*","*",232
"New Haven School District","=""0930011""","R",27,27,100.0,27,"*","*",7,25.9,11,40.7,"*","*","*","*","*","*",231
"New London School District","=""0950011""","F",227,224,98.7,224,40,17.9,53,23.7,49,21.9,65,29.0,17,7.6,82,36.6,230
"New London School District","=""0950011""","N",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*","*","*",253
"New London School District","=""0950011""","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Milford School District","=""0960011""","F",53,52,98.1,52,8,15.4,"*","*","*","*",21,40.4,"*","*","*","*",239
"New Milford School District","=""0960011""","N",261,260,99.6,260,"*","*","*","*",59,22.7,128,49.2,55,21.2,183,70.4,267
"New Milford School District","=""0960011""","R",20,20,100.0,20,"*","*","*","*","*","*",8,40.0,"*","*","*","*",240
"Newington School District","=""0940011""","F",55,54,98.2,54,"*","*","*","*","*","*","*","*","*","*","*","*",250
"Newington School District","=""0940011""","N",238,238,100.0,238,8,3.4,15,6.3,53,22.3,115,48.3,47,19.7,162,68.1,264
"Newington School District","=""0940011""","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newtown School District","=""0970011""","F",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",247
"Newtown School District","=""0970011""","N",313,312,99.7,312,"*","*","*","*",45,14.4,188,60.3,57,18.3,245,78.5,271
"Newtown School District","=""0970011""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","F",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","N",119,119,100.0,119,"*","*","*","*",26,21.8,61,51.3,19,16.0,80,67.2,262
"North Branford School District","=""0990011""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","F",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*","*","*",226
"North Haven School District","=""1010011""","N",191,190,99.5,190,6,3.2,17,8.9,38,20.0,94,49.5,35,18.4,129,67.9,265
"North Haven School District","=""1010011""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","F",380,379,99.7,379,64,16.9,68,17.9,107,28.2,123,32.5,17,4.5,140,36.9,229
"Norwalk School District","=""1030011""","N",376,374,99.5,374,20,5.3,32,8.6,62,16.6,156,41.7,104,27.8,260,69.5,267
"Norwalk School District","=""1030011""","R",68,68,100.0,68,7,10.3,6,8.8,20,29.4,25,36.8,10,14.7,35,51.5,249
"Norwich School District","=""1040011""","F",248,244,98.4,244,53,21.7,"*","*",65,26.6,73,29.9,"*","*","*","*",225
"Norwich School District","=""1040011""","N",75,73,97.3,72,"*","*","*","*",14,19.4,31,43.1,17,23.6,48,66.7,263
"Norwich School District","=""1040011""","R",37,36,97.3,36,"*","*",6,16.7,12,33.3,11,30.6,"*","*","*","*",242
"Odyssey Community School District","=""2630013""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Odyssey Community School District","=""2630013""","N",27,27,100.0,27,"*","*","*","*",7,25.9,12,44.4,"*","*","*","*",246
"Odyssey Community School District","=""2630013""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Old Saybrook School District","=""1060011""","N",74,74,100.0,74,0,0.0,"*","*","*","*",43,58.1,19,25.7,62,83.8,278
"Old Saybrook School District","=""1060011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Orange School District","=""1070011""","N",162,161,99.4,161,"*","*","*","*","*","*","*","*","*","*","*","*",286
"Oxford School District","=""1080011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Oxford School District","=""1080011""","N",159,159,100.0,159,0,0.0,8,5.0,25,15.7,73,45.9,53,33.3,126,79.2,282
"Oxford School District","=""1080011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""","F",85,85,100.0,85,20,23.5,21,24.7,"*","*",21,24.7,"*","*","*","*",221
"Park City Prep Charter School District","=""2830013""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Park City Prep Charter School District","=""2830013""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainfield School District","=""1090011""","F",74,73,98.6,73,10,13.7,15,20.5,"*","*","*","*","*","*","*","*",236
"Plainfield School District","=""1090011""","N",75,75,100.0,75,"*","*","*","*",21,28.0,41,54.7,9,12.0,50,66.7,261
"Plainfield School District","=""1090011""","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plainville School District","=""1100011""","F",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*","*","*",247
"Plainville School District","=""1100011""","N",113,113,100.0,113,"*","*","*","*",16,14.2,65,57.5,21,18.6,86,76.1,266
"Plainville School District","=""1100011""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Plymouth School District","=""1110011""","F",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*","*","*",257
"Plymouth School District","=""1110011""","N",77,77,100.0,77,"*","*","*","*",15,19.5,39,50.6,16,20.8,55,71.4,267
"Plymouth School District","=""1110011""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Pomfret School District","=""1120011""","N",39,39,100.0,39,0,0.0,"*","*","*","*",20,51.3,12,30.8,32,82.1,284
"Pomfret School District","=""1120011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","F",19,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Portland School District","=""1130011""","N",89,89,100.0,89,"*","*","*","*",11,12.4,50,56.2,22,24.7,72,80.9,275
"Portland School District","=""1130011""","R",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","F",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Preston School District","=""1140011""","N",33,32,97.0,32,"*","*","*","*","*","*","*","*","*","*","*","*",273
"Putnam School District","=""1160011""","F",42,41,97.6,41,9,22.0,10,24.4,13,31.7,"*","*","*","*","*","*",220
"Putnam School District","=""1160011""","N",42,39,92.9,39,"*","*","*","*","*","*",21,53.8,"*","*","*","*",254
"Putnam School District","=""1160011""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Redding School District","=""1170011""","N",96,93,96.9,93,"*","*","*","*","*","*",45,48.4,40,43.0,85,91.4,294
"Redding School District","=""1170011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","N",55,54,98.2,54,"*","*","*","*",10,18.5,19,35.2,17,31.5,36,66.7,271
"Regional School District 06","=""2060012""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","N",172,171,99.4,171,"*","*","*","*",28,16.4,104,60.8,26,15.2,130,76.0,266
"Regional School District 10","=""2100012""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","N",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",273
"Regional School District 13","=""2130012""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","N",127,126,99.2,126,"*","*","*","*",18,14.3,62,49.2,40,31.7,102,81.0,278
"Regional School District 13","=""2130012""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","F",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","N",116,116,100.0,116,"*","*","*","*",17,14.7,57,49.1,32,27.6,89,76.7,274
"Regional School District 14","=""2140012""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","F",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","N",265,265,100.0,265,"*","*","*","*",23,8.7,140,52.8,94,35.5,234,88.3,287
"Regional School District 15","=""2150012""","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","F",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","N",143,140,97.9,140,"*","*","*","*",30,21.4,61,43.6,38,27.1,99,70.7,271
"Regional School District 16","=""2160012""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","N",173,171,98.8,171,"*","*","*","*",23,13.5,77,45.0,63,36.8,140,81.9,287
"Regional School District 17","=""2170012""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","N",95,95,100.0,95,0,0.0,"*","*","*","*",50,52.6,33,34.7,83,87.4,286
"Regional School District 18","=""2180012""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","N",403,403,100.0,403,"*","*","*","*",34,8.4,172,42.7,180,44.7,352,87.3,293
"Ridgefield School District","=""1180011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","N",158,157,99.4,157,"*","*","*","*",22,14.0,68,43.3,64,40.8,132,84.1,287
"Rocky Hill School District","=""1190011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","F",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","N",49,49,100.0,49,"*","*","*","*","*","*","*","*","*","*","*","*",292
"Salisbury School District","=""1220011""","N",23,23,100.0,23,0,0.0,"*","*","*","*",13,56.5,"*","*","*","*",277
"Scotland School District","=""1230011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","F",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*","*","*",235
"Seymour School District","=""1240011""","N",124,124,100.0,124,"*","*","*","*",27,21.8,59,47.6,27,21.8,86,69.4,269
"Seymour School District","=""1240011""","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","N",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","F",69,69,100.0,69,6,8.7,11,15.9,"*","*",28,40.6,"*","*","*","*",241
"Shelton School District","=""1260011""","N",279,278,99.6,278,8,2.9,18,6.5,31,11.2,125,45.0,96,34.5,221,79.5,280
"Shelton School District","=""1260011""","R",21,21,100.0,21,0,0.0,0,0.0,"*","*",10,47.6,"*","*","*","*",290
"Sherman School District","=""1270011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","N",270,267,98.9,267,"*","*","*","*",18,6.7,131,49.1,111,41.6,242,90.6,296
"Simsbury School District","=""1280011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","N",93,93,100.0,93,0,0.0,"*","*","*","*",40,43.0,43,46.2,83,89.2,294
"Somers School District","=""1290011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","F",36,36,100.0,36,"*","*",6,16.7,"*","*","*","*","*","*","*","*",255
"South Windsor School District","=""1320011""","N",274,270,98.5,270,"*","*","*","*",32,11.9,132,48.9,96,35.6,228,84.4,285
"South Windsor School District","=""1320011""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","F",63,63,100.0,63,"*","*","*","*",16,25.4,22,34.9,11,17.5,33,52.4,249
"Southington School District","=""1310011""","N",459,455,99.1,455,"*","*","*","*",50,11.0,251,55.2,120,26.4,371,81.5,277
"Southington School District","=""1310011""","R",30,30,100.0,30,"*","*","*","*",6,20.0,10,33.3,9,30.0,19,63.3,265
"Sprague School District","=""1330011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","F",27,27,100.0,27,"*","*","*","*","*","*","*","*",0,0.0,"*","*",242
"Stafford School District","=""1340011""","N",75,75,100.0,75,0,0.0,"*","*",17,22.7,43,57.3,"*","*","*","*",264
"Stafford School District","=""1340011""","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","F",593,591,99.7,591,89,15.1,112,19.0,186,31.5,166,28.1,38,6.4,204,34.5,231
"Stamford School District","=""1350011""","N",475,473,99.6,473,15,3.2,25,5.3,68,14.4,236,49.9,129,27.3,365,77.2,274
"Stamford School District","=""1350011""","R",94,94,100.0,94,14,14.9,13,13.8,26,27.7,30,31.9,11,11.7,41,43.6,239
"Sterling School District","=""1360011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sterling School District","=""1360011""","N",36,36,100.0,36,"*","*",0,0.0,11,30.6,17,47.2,"*","*","*","*",260
"Sterling School District","=""1360011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","N",124,122,98.4,122,"*","*","*","*",12,9.8,56,45.9,47,38.5,103,84.4,283
"Stonington School District","=""1370011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","F",181,179,98.9,179,24,13.4,42,23.5,42,23.5,65,36.3,6,3.4,71,39.7,230
"Stratford School District","=""1380011""","N",279,277,99.3,277,"*","*","*","*",47,17.0,134,48.4,47,17.0,181,65.3,257
"Stratford School District","=""1380011""","R",58,57,98.3,57,"*","*",8,14.0,19,33.3,21,36.8,"*","*","*","*",246
"Suffield School District","=""1390011""","F",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","N",128,127,99.2,127,"*","*","*","*","*","*","*","*","*","*","*","*",270
"Thomaston School District","=""1400011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","N",55,55,100.0,55,0,0.0,"*","*","*","*",29,52.7,16,29.1,45,81.8,277
"Thomaston School District","=""1400011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","F","*","*","*","*",6,24.0,"*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","N",60,59,98.3,59,"*","*","*","*",12,20.3,29,49.2,9,15.3,38,64.4,259
"Thompson School District","=""1410011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","N",170,170,100.0,170,"*","*","*","*",17,10.0,90,52.9,59,34.7,149,87.6,288
"Tolland School District","=""1420011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","F",154,152,98.7,152,17,11.2,20,13.2,32,21.1,71,46.7,12,7.9,83,54.6,245
"Torrington School District","=""1430011""","N",162,162,100.0,162,"*","*","*","*",30,18.5,87,53.7,32,19.8,119,73.5,269
"Torrington School District","=""1430011""","R",42,41,97.6,41,"*","*","*","*",8,19.5,15,36.6,12,29.3,27,65.9,266
"Trumbull School District","=""1440011""","F",33,33,100.0,33,0,0.0,"*","*","*","*","*","*","*","*","*","*",275
"Trumbull School District","=""1440011""","N",452,452,100.0,452,"*","*","*","*",38,8.4,185,40.9,205,45.4,390,86.3,289
"Trumbull School District","=""1440011""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","F",107,107,100.0,107,17,15.9,23,21.5,31,29.0,"*","*","*","*","*","*",232
"Vernon School District","=""1460011""","N",121,121,100.0,121,"*","*","*","*","*","*",61,50.4,19,15.7,80,66.1,260
"Vernon School District","=""1460011""","R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","N",24,24,100.0,24,0,0.0,"*","*","*","*",14,58.3,"*","*","*","*",261
"Voluntown School District","=""1470011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","F",82,82,100.0,82,"*","*","*","*","*","*","*","*","*","*","*","*",240
"Wallingford School District","=""1480011""","N",352,351,99.7,351,10,2.8,18,5.1,59,16.8,184,52.4,80,22.8,264,75.2,270
"Wallingford School District","=""1480011""","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F",1045,1045,100.0,1044,296,28.4,245,23.5,261,25.0,219,21.0,23,2.2,242,23.2,213
"Waterbury School District","=""1510011""","N",265,265,100.0,265,46,17.4,45,17.0,58,21.9,93,35.1,23,8.7,116,43.8,232
"Waterbury School District","=""1510011""","R",110,110,100.0,110,12,10.9,25,22.7,30,27.3,35,31.8,8,7.3,43,39.1,236
"Waterford School District","=""1520011""","F",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*","*","*",243
"Waterford School District","=""1520011""","N",146,145,99.3,145,"*","*","*","*",25,17.2,82,56.6,28,19.3,110,75.9,267
"Waterford School District","=""1520011""","R",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","F",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*","*","*",256
"Watertown School District","=""1530011""","N",137,137,100.0,137,"*","*","*","*",31,22.6,64,46.7,29,21.2,93,67.9,265
"Watertown School District","=""1530011""","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","F",112,112,100.0,112,15,13.4,"*","*",25,22.3,49,43.8,"*","*","*","*",240
"West Hartford School District","=""1550011""","N",606,604,99.7,604,"*","*","*","*",76,12.6,297,49.2,195,32.3,492,81.5,280
"West Hartford School District","=""1550011""","R",32,32,100.0,32,"*","*","*","*",10,31.3,12,37.5,"*","*","*","*",250
"West Haven School District","=""1560011""","F",278,276,99.3,276,"*","*",48,17.4,81,29.3,103,37.3,"*","*","*","*",241
"West Haven School District","=""1560011""","N",172,172,100.0,172,"*","*","*","*",39,22.7,80,46.5,38,22.1,118,68.6,268
"West Haven School District","=""1560011""","R",35,35,100.0,35,"*","*","*","*",11,31.4,14,40.0,"*","*","*","*",253
"Westbrook School District","=""1540011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","N",54,54,100.0,54,"*","*","*","*",10,18.5,28,51.9,11,20.4,39,72.2,266
"Westbrook School District","=""1540011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","N",179,177,98.9,177,"*","*","*","*",14,7.9,74,41.8,85,48.0,159,89.8,297
"Weston School District","=""1570011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","N",433,433,100.0,433,"*","*","*","*",40,9.2,220,50.8,161,37.2,381,88.0,288
"Westport School District","=""1580011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","F",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*","*","*",254
"Wethersfield School District","=""1590011""","N",219,219,100.0,219,"*","*","*","*",39,17.8,104,47.5,62,28.3,166,75.8,275
"Wethersfield School District","=""1590011""","R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","N",25,25,100.0,25,"*","*","*","*","*","*",12,48.0,"*","*","*","*",257
"Willington School District","=""1600011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","F",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","N",336,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","F",52,52,100.0,52,9,17.3,10,19.2,13,25.0,"*","*","*","*",20,38.5,230
"Winchester School District","=""1620011""","N","*","*","*","*","*","*","*","*","*","*",18,54.5,"*","*","*","*","*"
"Winchester School District","=""1620011""","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","F",181,180,99.4,180,52,28.9,44,24.4,42,23.3,"*","*","*","*","*","*",213
"Windham School District","=""1630011""","N",58,58,100.0,58,"*","*","*","*","*","*","*","*",7,12.1,"*","*",263
"Windham School District","=""1630011""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor Locks School District","=""1650011""","F",46,46,100.0,46,8,17.4,"*","*","*","*","*","*","*","*","*","*",229
"Windsor Locks School District","=""1650011""","N",77,77,100.0,77,"*","*","*","*",19,24.7,24,31.2,19,24.7,43,55.8,265
"Windsor Locks School District","=""1650011""","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","F",70,70,100.0,70,16,22.9,21,30.0,"*","*","*","*","*","*","*","*",225
"Windsor School District","=""1640011""","N",150,149,99.3,149,"*","*","*","*",37,24.8,73,49.0,14,9.4,87,58.4,251
"Windsor School District","=""1640011""","R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","F",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",260
