"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 5, Special Education Status (SWD)"

"",,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Regional School District 06","=""2060012""","Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","N",169,168,99.4,168,0,0.0,"*","*","*","*","*","*","*","*","*","*",269
"Regional School District 10","=""2100012""","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","N",28,28,100.0,28,0,0.0,"*","*",0,0.0,"*","*","*","*","*","*",285
"Regional School District 12","=""2120012""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","N",115,115,100.0,115,0,0.0,"*","*",11,9.6,61,53.0,"*","*","*","*",282
"Regional School District 13","=""2130012""","Y",24,23,95.8,23,"*","*","*","*",8,34.8,6,26.1,"*","*","*","*",250
"Regional School District 14","=""2140012""","N",116,116,100.0,116,"*","*","*","*","*","*","*","*","*","*","*","*",280
"Regional School District 14","=""2140012""","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","N",252,252,100.0,252,"*","*","*","*",19,7.5,135,53.6,"*","*","*","*",292
"Regional School District 15","=""2150012""","Y",31,31,100.0,31,"*","*","*","*",8,25.8,12,38.7,"*","*","*","*",234
"Regional School District 16","=""2160012""","N",143,141,98.6,141,0,0.0,"*","*",31,22.0,64,45.4,"*","*","*","*",274
"Regional School District 16","=""2160012""","Y",24,23,95.8,23,"*","*","*","*",7,30.4,7,30.4,"*","*","*","*",237
"Regional School District 17","=""2170012""","N",155,154,99.4,154,"*","*",0,0.0,15,9.7,71,46.1,"*","*","*","*",295
"Regional School District 17","=""2170012""","Y",32,31,96.9,31,"*","*","*","*",11,35.5,11,35.5,"*","*","*","*",241
"Regional School District 18","=""2180012""","N",89,89,100.0,89,"*","*","*","*","*","*","*","*","*","*","*","*",287
"Regional School District 18","=""2180012""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","N",374,374,100.0,374,"*","*","*","*",25,6.7,163,43.6,"*","*","*","*",298
"Ridgefield School District","=""1180011""","Y",38,38,100.0,38,"*","*","*","*",12,31.6,10,26.3,"*","*","*","*",233
"Rocky Hill School District","=""1190011""","N",174,173,99.4,173,"*","*","*","*","*","*","*","*","*","*","*","*",285
"Rocky Hill School District","=""1190011""","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salem School District","=""1210011""","N",47,47,100.0,47,0,0.0,"*","*","*","*","*","*","*","*","*","*",297
"Salem School District","=""1210011""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Salisbury School District","=""1220011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Scotland School District","=""1230011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","N",152,152,100.0,152,"*","*",8,5.3,"*","*",78,51.3,31,20.4,109,71.7,269
"Seymour School District","=""1240011""","Y",22,22,100.0,22,"*","*",12,54.5,"*","*",0,0.0,0,0.0,0,0.0,197
"Sharon School District","=""1250011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sharon School District","=""1250011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","N",302,301,99.7,301,"*","*",8,2.7,38,12.6,148,49.2,"*","*","*","*",285
"Shelton School District","=""1260011""","Y",67,67,100.0,67,"*","*",21,31.3,15,22.4,15,22.4,"*","*","*","*",220
"Sherman School District","=""1270011""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"Sherman School District","=""1270011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Side By Side Charter School District","=""2700013""","N","*","*","*","*",0,0.0,"*","*","*","*","*","*",0,0.0,"*","*","*"
"Side By Side Charter School District","=""2700013""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","N",264,263,99.6,263,0,0.0,"*","*","*","*",125,47.5,117,44.5,242,92.0,299
"Simsbury School District","=""1280011""","Y",28,26,92.9,26,"*","*","*","*",6,23.1,11,42.3,0,0.0,11,42.3,231
"Somers School District","=""1290011""","N",94,93,98.9,93,0,0.0,"*","*","*","*","*","*","*","*","*","*",294
"Somers School District","=""1290011""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","N",280,277,98.9,277,0,0.0,"*","*",32,11.6,140,50.5,"*","*","*","*",288
"South Windsor School District","=""1320011""","Y",42,41,97.6,41,8,19.5,"*","*",12,29.3,11,26.8,"*","*","*","*",223
"Southington School District","=""1310011""","N",476,474,99.6,474,"*","*",13,2.7,60,12.7,262,55.3,"*","*","*","*",280
"Southington School District","=""1310011""","Y",76,74,97.4,74,"*","*",24,32.4,12,16.2,21,28.4,"*","*","*","*",226
"Sprague School District","=""1330011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Sprague School District","=""1330011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","N",99,99,100.0,99,"*","*","*","*","*","*","*","*","*","*","*","*",262
"Stafford School District","=""1340011""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","N",1027,1025,99.8,1025,"*","*",112,10.9,252,24.6,424,41.4,"*","*","*","*",256
"Stamford School District","=""1350011""","Y",135,133,98.5,133,57,42.9,38,28.6,28,21.1,"*","*","*","*",10,7.5,196
"Sterling School District","=""1360011""","N",41,40,97.6,40,0,0.0,"*","*","*","*","*","*","*","*","*","*",263
"Sterling School District","=""1360011""","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","N",133,132,99.2,132,"*","*","*","*","*","*","*","*","*","*","*","*",288
"Stonington School District","=""1370011""","Y",23,21,91.3,21,"*","*","*","*","*","*","*","*","*","*","*","*",216
"Stratford School District","=""1380011""","N",455,451,99.1,451,20,4.4,62,13.7,97,21.5,213,47.2,59,13.1,272,60.3,254
"Stratford School District","=""1380011""","Y",63,62,98.4,62,27,43.5,17,27.4,11,17.7,7,11.3,0,0.0,7,11.3,194
"Suffield School District","=""1390011""","N",130,129,99.2,129,"*","*","*","*","*","*","*","*","*","*","*","*",273
"Suffield School District","=""1390011""","Y",15,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","N",60,60,100.0,60,0,0.0,"*","*","*","*","*","*","*","*","*","*",281
"Thomaston School District","=""1400011""","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thompson School District","=""1410011""","N",77,77,100.0,77,"*","*","*","*","*","*","*","*","*","*","*","*",255
"Thompson School District","=""1410011""","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","N",164,164,100.0,164,0,0.0,"*","*","*","*",89,54.3,61,37.2,150,91.5,292
"Tolland School District","=""1420011""","Y",20,20,100.0,20,"*","*","*","*",7,35.0,8,40.0,0,0.0,8,40.0,236
"Torrington School District","=""1430011""","N",300,300,100.0,300,"*","*",17,5.7,57,19.0,162,54.0,"*","*","*","*",266
"Torrington School District","=""1430011""","Y",58,55,94.8,55,"*","*",20,36.4,13,23.6,11,20.0,"*","*","*","*",216
"Trumbull School District","=""1440011""","N",440,440,100.0,440,0,0.0,"*","*",36,8.2,182,41.4,"*","*","*","*",296
"Trumbull School District","=""1440011""","Y",57,57,100.0,57,10,17.5,"*","*",8,14.0,23,40.4,"*","*","*","*",231
"Unified School District #2","=""3470015""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","N",192,192,100.0,192,"*","*",22,11.5,52,27.1,"*","*","*","*","*","*",256
"Vernon School District","=""1460011""","Y",45,45,100.0,45,"*","*",11,24.4,10,22.2,"*","*","*","*","*","*",206
"Voluntown School District","=""1470011""","N",22,22,100.0,22,0,0.0,"*","*","*","*","*","*","*","*","*","*",271
"Voluntown School District","=""1470011""","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","N",416,415,99.8,415,"*","*","*","*",80,19.3,212,51.1,"*","*","*","*",268
"Wallingford School District","=""1480011""","Y",34,34,100.0,34,"*","*","*","*",7,20.6,8,23.5,"*","*","*","*",208
"Waterbury School District","=""1510011""","N",1156,1156,100.0,1155,"*","*",256,22.2,325,28.1,340,29.4,"*","*","*","*",228
"Waterbury School District","=""1510011""","Y",264,264,100.0,264,171,64.8,59,22.3,24,9.1,"*","*","*","*",10,3.8,178
"Waterford School District","=""1520011""","N",164,164,100.0,164,"*","*","*","*",31,18.9,94,57.3,"*","*","*","*",271
"Waterford School District","=""1520011""","Y",35,34,97.1,34,"*","*","*","*",9,26.5,6,17.6,"*","*","*","*",221
"Watertown School District","=""1530011""","N",177,177,100.0,177,"*","*","*","*",33,18.6,"*","*","*","*","*","*",270
"Watertown School District","=""1530011""","Y",34,34,100.0,34,"*","*","*","*",11,32.4,"*","*","*","*","*","*",215
"West Hartford School District","=""1550011""","N",683,682,99.9,682,"*","*",27,4.0,97,14.2,344,50.4,"*","*","*","*",278
"West Hartford School District","=""1550011""","Y",67,66,98.5,66,18,27.3,17,25.8,"*","*",14,21.2,"*","*","*","*",216
"West Haven School District","=""1560011""","N",421,419,99.5,419,"*","*",47,11.2,111,26.5,"*","*",62,14.8,"*","*",259
"West Haven School District","=""1560011""","Y",64,64,100.0,64,24,37.5,"*","*",20,31.3,"*","*",0,0.0,"*","*",202
"Westbrook School District","=""1540011""","N",48,48,100.0,48,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",278
"Westbrook School District","=""1540011""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","N",165,164,99.4,164,0,0.0,"*","*","*","*","*","*","*","*","*","*",300
"Weston School District","=""1570011""","Y",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","N",406,406,100.0,406,"*","*","*","*",28,6.9,213,52.5,"*","*","*","*",291
"Westport School District","=""1580011""","Y",47,46,97.9,46,0,0.0,"*","*",15,32.6,18,39.1,"*","*","*","*",242
"Wethersfield School District","=""1590011""","N",223,223,100.0,223,"*","*","*","*",36,16.1,"*","*","*","*","*","*",282
"Wethersfield School District","=""1590011""","Y",35,35,100.0,35,"*","*","*","*",11,31.4,"*","*","*","*","*","*",216
"Willington School District","=""1600011""","N",23,23,100.0,23,0,0.0,"*","*","*","*","*","*","*","*","*","*",268
"Willington School District","=""1600011""","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","N",284,282,99.3,282,0,0.0,"*","*","*","*",166,58.9,82,29.1,248,87.9,283
"Wilton School District","=""1610011""","Y",58,58,100.0,58,"*","*","*","*",20,34.5,17,29.3,7,12.1,24,41.4,242
"Winchester School District","=""1620011""","N",67,67,100.0,67,"*","*",11,16.4,"*","*","*","*","*","*","*","*",250
"Winchester School District","=""1620011""","Y",22,21,95.5,21,"*","*",6,28.6,"*","*","*","*",0,0.0,"*","*",203
"Windham School District","=""1630011""","N",208,207,99.5,207,32,15.5,45,21.7,43,20.8,"*","*","*","*","*","*",232
"Windham School District","=""1630011""","Y",43,43,100.0,43,24,55.8,"*","*",8,18.6,"*","*",0,0.0,"*","*",188
"Windsor Locks School District","=""1650011""","N",106,106,100.0,106,"*","*",10,9.4,"*","*","*","*",23,21.7,"*","*",264
"Windsor Locks School District","=""1650011""","Y",24,24,100.0,24,"*","*",10,41.7,"*","*","*","*",0,0.0,"*","*",198
"Windsor School District","=""1640011""","N",189,188,99.5,188,"*","*",22,11.7,42,22.3,"*","*",21,11.2,"*","*",253
"Windsor School District","=""1640011""","Y",43,43,100.0,43,20,46.5,13,30.2,"*","*","*","*",0,0.0,"*","*",192
"Wolcott School District","=""1660011""","N",160,160,100.0,160,0,0.0,"*","*",19,11.9,"*","*","*","*","*","*",286
"Wolcott School District","=""1660011""","Y",20,20,100.0,20,"*","*","*","*",8,40.0,"*","*","*","*","*","*",228
"Woodbridge School District","=""1670011""","N",89,89,100.0,89,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",313
"Woodbridge School District","=""1670011""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","N",101,101,100.0,101,"*","*","*","*","*","*","*","*","*","*","*","*",284
"Woodstock School District","=""1690011""","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"

