"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 10, Gender"

"",,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Shelton School District","=""1260011""","M",175,169,96.6,169,8,4.7,11,6.5,51,30.2,48,28.4,51,30.2,99,58.6,272
"Sherman School District","=""1270011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","F",167,166,99.4,165,"*","*","*","*",17,10.3,28,17.0,113,68.5,141,85.5,309
"Simsbury School District","=""1280011""","M",164,163,99.4,163,"*","*","*","*",21,12.9,33,20.2,103,63.2,136,83.4,308
"Somers School District","=""1290011""","F",67,67,100.0,67,"*","*","*","*",21,31.3,13,19.4,28,41.8,41,61.2,283
"Somers School District","=""1290011""","M",55,53,96.4,53,0,0.0,"*","*",14,26.4,"*","*",26,49.1,"*","*",286
"South Windsor School District","=""1320011""","F",162,158,97.5,158,"*","*","*","*",33,20.9,36,22.8,79,50.0,115,72.8,294
"South Windsor School District","=""1320011""","M",170,168,98.8,168,"*","*","*","*",19,11.3,33,19.6,107,63.7,140,83.3,309
"Southington School District","=""1310011""","F",285,277,97.2,276,"*","*","*","*",65,23.6,74,26.8,114,41.3,188,68.1,284
"Southington School District","=""1310011""","M",254,250,98.4,250,"*","*","*","*",66,26.4,51,20.4,103,41.2,154,61.6,280
"Stafford School District","=""1340011""","F",59,55,93.2,55,"*","*","*","*",15,27.3,13,23.6,20,36.4,33,60.0,274
"Stafford School District","=""1340011""","M",35,34,97.1,34,"*","*","*","*",9,26.5,7,20.6,15,44.1,22,64.7,278
"Stamford Academy District","=""2820013""","F",26,22,84.6,22,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,180
"Stamford Academy District","=""2820013""","M",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","F",561,540,96.3,536,107,20.0,97,18.1,175,32.6,80,14.9,77,14.4,157,29.3,236
"Stamford School District","=""1350011""","M",551,537,97.5,537,124,23.1,85,15.8,152,28.3,85,15.8,91,16.9,176,32.8,237
"Sterling School District","=""1360011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","F",96,96,100.0,96,"*","*","*","*",26,27.1,28,29.2,31,32.3,59,61.5,272
"Stonington School District","=""1370011""","M",86,84,97.7,84,"*","*","*","*",30,35.7,20,23.8,28,33.3,48,57.1,278
"Stratford School District","=""1380011""","F",259,252,97.3,251,10,4.0,35,13.9,109,43.4,60,23.9,37,14.7,97,38.6,252
"Stratford School District","=""1380011""","M",263,251,95.4,249,32,12.9,36,14.5,80,32.1,53,21.3,48,19.3,101,40.6,249
"Suffield School District","=""1390011""","F",99,97,98.0,97,"*","*","*","*",26,26.8,26,26.8,38,39.2,64,66.0,282
"Suffield School District","=""1390011""","M",104,100,96.2,100,"*","*","*","*",17,17.0,21,21.0,57,57.0,78,78.0,299
"The Bridge Academy District","=""2690013""","F",25,25,100.0,25,6,24.0,7,28.0,"*","*","*","*",0,0.0,"*","*",218
"The Bridge Academy District","=""2690013""","M",20,20,100.0,20,8,40.0,6,30.0,"*","*","*","*",0,0.0,"*","*",203
"The Gilbert School District","=""9020022""","F",26,26,100.0,26,"*","*","*","*",7,26.9,"*","*",6,23.1,"*","*",249
"The Gilbert School District","=""9020022""","M",55,54,98.2,54,"*","*","*","*",15,27.8,"*","*",8,14.8,"*","*",228
"Thomaston School District","=""1400011""","F",23,23,100.0,23,"*","*",0,0.0,10,43.5,6,26.1,"*","*","*","*",262
"Thomaston School District","=""1400011""","M",34,34,100.0,34,"*","*","*","*",13,38.2,8,23.5,"*","*","*","*",253
"Thompson School District","=""1410011""","F",32,31,96.9,31,6,19.4,"*","*",18,58.1,"*","*","*","*","*","*",232
"Thompson School District","=""1410011""","M",40,37,92.5,37,7,18.9,"*","*",14,37.8,"*","*","*","*","*","*",237
"Tolland School District","=""1420011""","F",108,108,100.0,108,"*","*","*","*",21,19.4,34,31.5,47,43.5,81,75.0,290
"Tolland School District","=""1420011""","M",107,107,100.0,107,"*","*","*","*",23,21.5,30,28.0,42,39.3,72,67.3,282
"Torrington School District","=""1430011""","F",113,101,89.4,101,11,10.9,19,18.8,38,37.6,20,19.8,13,12.9,33,32.7,243
"Torrington School District","=""1430011""","M",152,131,86.2,130,24,18.5,26,20.0,43,33.1,17,13.1,20,15.4,37,28.5,235
"Trumbull School District","=""1440011""","F",307,302,98.4,302,"*","*","*","*",52,17.2,71,23.5,167,55.3,238,78.8,299
"Trumbull School District","=""1440011""","M",254,249,98.0,249,"*","*","*","*",55,22.1,52,20.9,131,52.6,183,73.5,295
"Unified School District #2","=""3470015""","F",15,11,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","M",27,24,88.9,24,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,192
"Vernon School District","=""1460011""","F",115,113,98.3,113,11,9.7,23,20.4,41,36.3,19,16.8,19,16.8,38,33.6,244
"Vernon School District","=""1460011""","M",84,83,98.8,82,11,13.4,15,18.3,25,30.5,16,19.5,15,18.3,31,37.8,246
"Voluntown School District","=""1470011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","F",251,250,99.6,250,8,3.2,20,8.0,96,38.4,70,28.0,56,22.4,126,50.4,264
"Wallingford School District","=""1480011""","M",220,215,97.7,215,11,5.1,15,7.0,67,31.2,59,27.4,63,29.3,122,56.7,270
"Waterbury School District","=""1510011""","F",621,595,95.8,590,178,30.2,146,24.7,181,30.7,56,9.5,29,4.9,85,14.4,216
"Waterbury School District","=""1510011""","M",631,610,96.7,601,225,37.4,145,24.1,154,25.6,42,7.0,35,5.8,77,12.8,209
"Waterford School District","=""1520011""","F",115,109,94.8,109,"*","*","*","*",39,35.8,26,23.9,32,29.4,58,53.2,269
"Waterford School District","=""1520011""","M",97,96,99.0,96,"*","*","*","*",31,32.3,21,21.9,33,34.4,54,56.3,272
"Watertown School District","=""1530011""","F",110,105,95.5,105,"*","*","*","*",37,35.2,34,32.4,25,23.8,59,56.2,268
"Watertown School District","=""1530011""","M",99,95,96.0,95,"*","*","*","*",36,37.9,20,21.1,24,25.3,44,46.3,261
"West Hartford School District","=""1550011""","F",367,362,98.6,362,8,2.2,20,5.5,68,18.8,73,20.2,193,53.3,266,73.5,293
"West Hartford School District","=""1550011""","M",367,361,98.4,361,12,3.3,9,2.5,51,14.1,74,20.5,215,59.6,289,80.1,302
"West Haven School District","=""1560011""","F",192,183,95.3,182,20,11.0,23,12.6,63,34.6,37,20.3,39,21.4,76,41.8,253
"West Haven School District","=""1560011""","M",207,196,94.7,195,31,15.9,34,17.4,68,34.9,29,14.9,33,16.9,62,31.8,243
"Westbrook School District","=""1540011""","F",47,47,100.0,47,"*","*","*","*",21,44.7,13,27.7,9,19.1,22,46.8,264
"Westbrook School District","=""1540011""","M",45,44,97.8,43,"*","*","*","*",16,37.2,11,25.6,11,25.6,22,51.2,264
"Weston School District","=""1570011""","F",97,97,100.0,97,0,0.0,"*","*","*","*",26,26.8,56,57.7,82,84.5,301
"Weston School District","=""1570011""","M",109,104,95.4,104,"*","*","*","*",29,27.9,25,24.0,46,44.2,71,68.3,289
"Westport School District","=""1580011""","F",225,222,98.7,222,"*","*","*","*",54,24.3,49,22.1,111,50.0,160,72.1,293
"Westport School District","=""1580011""","M",252,246,97.6,246,"*","*","*","*",45,18.3,53,21.5,142,57.7,195,79.3,301
"Wethersfield School District","=""1590011""","F",160,156,97.5,156,"*","*","*","*",49,31.4,48,30.8,43,27.6,91,58.3,267
"Wethersfield School District","=""1590011""","M",155,145,93.5,145,"*","*","*","*",49,33.8,32,22.1,48,33.1,80,55.2,272
"Wilton School District","=""1610011""","F",179,174,97.2,173,0,0.0,"*","*","*","*",48,27.7,84,48.6,132,76.3,296
"Wilton School District","=""1610011""","M",162,159,98.1,157,"*","*","*","*",18,11.5,41,26.1,96,61.1,137,87.3,309
"Winchester School District","=""1620011""","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","F",56,50,89.3,50,11,22.0,15,30.0,12,24.0,"*","*","*","*",12,24.0,226
"Windham School District","=""1630011""","M",84,79,94.0,79,33,41.8,14,17.7,21,26.6,"*","*","*","*",11,13.9,209
"Windsor Locks School District","=""1650011""","F",59,54,91.5,54,"*","*","*","*",23,42.6,13,24.1,8,14.8,21,38.9,250
"Windsor Locks School District","=""1650011""","M",54,53,98.1,53,"*","*","*","*",21,39.6,14,26.4,6,11.3,20,37.7,250
"Windsor School District","=""1640011""","F",163,157,96.3,157,11,7.0,21,13.4,55,35.0,29,18.5,41,26.1,70,44.6,259
"Windsor School District","=""1640011""","M",139,131,94.2,131,12,9.2,26,19.8,44,33.6,24,18.3,25,19.1,49,37.4,250
"Wolcott School District","=""1660011""","F",92,92,100.0,92,"*","*","*","*",37,40.2,21,22.8,25,27.2,46,50.0,266
"Wolcott School District","=""1660011""","M",96,95,99.0,95,"*","*","*","*",36,37.9,23,24.2,25,26.3,48,50.5,265
"Woodstock Academy District","=""9030022""","F",128,128,100.0,128,"*","*","*","*",41,32.0,28,21.9,42,32.8,70,54.7,271
"Woodstock Academy District","=""9030022""","M",117,116,99.1,116,"*","*","*","*",24,20.7,27,23.3,51,44.0,78,67.2,281

