"CMT/CAPT Science Assessment, 2015-16"
"All Districts, Grade 5, English Learner Status (EL)"

"",,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Stonington School District","=""1370011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","N",487,484,99.4,484,"*","*",70,14.5,98,20.2,214,44.2,"*","*","*","*",248
"Stratford School District","=""1380011""","Y",31,29,93.5,29,"*","*",9,31.0,10,34.5,"*","*",0,0.0,"*","*",219
"Suffield School District","=""1390011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","N",74,74,100.0,74,"*","*","*","*",9,12.2,40,54.1,17,23.0,57,77.0,270
"Thompson School District","=""1410011""","N",90,89,98.9,89,9,10.1,12,13.5,18,20.2,39,43.8,11,12.4,50,56.2,250
"Tolland School District","=""1420011""","N",184,184,100.0,184,"*","*","*","*",19,10.3,97,52.7,61,33.2,158,85.9,286
"Torrington School District","=""1430011""","N",330,327,99.1,327,13,4.0,26,8.0,64,19.6,"*","*","*","*","*","*",262
"Torrington School District","=""1430011""","Y",28,28,100.0,28,6,21.4,11,39.3,6,21.4,"*","*","*","*","*","*",212
"Trumbull School District","=""1440011""","N",490,490,100.0,490,"*","*","*","*","*","*","*","*","*","*","*","*",289
"Trumbull School District","=""1440011""","Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Union School District","=""1450011""","N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Voluntown School District","=""1470011""","N",30,30,100.0,30,"*","*",6,20.0,"*","*",17,56.7,"*","*","*","*",255
"Wallingford School District","=""1480011""","N",416,415,99.8,415,"*","*",28,6.7,75,18.1,"*","*",86,20.7,"*","*",267
"Wallingford School District","=""1480011""","Y",34,34,100.0,34,"*","*",12,35.3,12,35.3,"*","*",0,0.0,"*","*",212
"Waterbury School District","=""1510011""","N",1202,1202,100.0,1201,212,17.7,273,22.7,319,26.6,"*","*","*","*","*","*",226
"Waterbury School District","=""1510011""","Y",218,218,100.0,218,142,65.1,42,19.3,"*","*","*","*",0,0.0,"*","*",176
"Waterford School District","=""1520011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","N",205,205,100.0,205,"*","*","*","*","*","*","*","*","*","*","*","*",262
"Watertown School District","=""1530011""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","N",716,714,99.7,714,"*","*",33,4.6,105,14.7,352,49.3,"*","*","*","*",276
"West Hartford School District","=""1550011""","Y",34,34,100.0,34,10,29.4,11,32.4,"*","*",6,17.6,"*","*","*","*",210
"West Haven School District","=""1560011""","N",440,438,99.5,438,19,4.3,51,11.6,117,26.7,189,43.2,62,14.2,251,57.3,255
"West Haven School District","=""1560011""","Y",45,45,100.0,45,12,26.7,11,24.4,14,31.1,8,17.8,0,0.0,8,17.8,212
"Westbrook School District","=""1540011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westbrook School District","=""1540011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Weston School District","=""1570011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Westport School District","=""1580011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wethersfield School District","=""1590011""","N",246,246,100.0,246,"*","*","*","*","*","*","*","*","*","*","*","*",276
"Wethersfield School District","=""1590011""","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Willington School District","=""1600011""","N",33,33,100.0,33,"*","*","*","*",6,18.2,14,42.4,"*","*","*","*",250
"Wilton School District","=""1610011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wilton School District","=""1610011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Winchester School District","=""1620011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windham School District","=""1630011""","N",175,174,99.4,174,22,12.6,27,15.5,37,21.3,"*","*","*","*","*","*",241
"Windham School District","=""1630011""","Y",76,76,100.0,76,34,44.7,26,34.2,"*","*","*","*",0,0.0,"*","*",188
"Windsor Locks School District","=""1650011""","N",124,124,100.0,124,"*","*","*","*","*","*","*","*","*","*","*","*",253
"Windsor Locks School District","=""1650011""","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Windsor School District","=""1640011""","N",221,220,99.5,220,"*","*","*","*","*","*","*","*","*","*","*","*",243
"Windsor School District","=""1640011""","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wolcott School District","=""1660011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodbridge School District","=""1670011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Woodstock School District","=""1690011""","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"

