"Educator Race/Ethnicity Report for 2007-08"

"District","School","Race","Count","% of Total"
,="John Wallace Middle School",="White",73,98.6
,="Martin Kellogg Middle School",="White",68,95.8
,="Newington High School",="White",116,96.7
,="Ruth Chaffee School",="White",36,100.0
="Newtown School District",="Hawley Elementary School",="White",36,100.0
,="Head O'Meadow Elementary School",="White",37,100.0
,="Middle Gate Elementary School",="White",42,100.0
,="Newtown High School",="White",131,97.0
,="Newtown Middle School",="White",80,100.0
,="Newtown Preschool",="White",1,100.0
,="Reed Intermediate School",="White",71,98.6
,="Sandy Hook Elementary School",="White",53,98.1
="Norfolk School District",="Botelle Elementary School",="White",27,100.0
="North Branford School District",="Jerome Harrison School",="White",29,100.0
,="North Branford High School",="White",70,100.0
,="North Branford Intermediate School",="White",50,98.0
,="Stanley T. Williams School",="White",20,100.0
,="Totoket Valley Elementary School",="White",38,100.0
="North Canaan School District",="North Canaan Elementary School",="White",40,100.0
="North Haven School District",="Clintonville Elementary School",="White",35,97.2
,="Green Acres Elementary School",="White",38,100.0
,="Montowese Elementary School",="White",35,97.2
,="North Haven High School",="White",111,95.7
,="North Haven Middle School",="White",73,97.3
,="Ridge Road Elementary School",="White",38,100.0
="North Stonington School District",="North Stonington Elementary School",="White",34,100.0
,="Wheeler High School",="White",39,100.0
,="Wheeler Middle School",="White",34,100.0
="Norwalk School District",="Brien McMahon High School",="White",116,85.9
,="Brookside Elementary School",="White",30,81.1
,="Columbus Magnet School",="White",27,87.1
,="Cranbury Elementary School",="White",38,92.7
,="Fox Run Elementary School",="White",32,84.2
,="Jefferson Magnet School",="White",36,90.0
,="Kendall Elementary School",="White",38,86.4
,="Marvin Elementary School",="White",38,92.7
,="Naramake Elementary School",="White",30,90.9
,="Nathan Hale Middle School",="White",49,80.3
,="Norwalk High School",="White",121,86.4
,="Norwalk Pathways Academy at Briggs",="White",11,68.8
,="Ponus Ridge Middle School",="White",57,82.6
,="Roton Middle School",="White",48,82.8
,="Rowayton School",="White",37,94.9
,="Silvermine Elementary School",="White",25,71.4
,="Tracey School",="White",33,84.6
,="West Rocks Middle School",="White",62,83.8
,="Wolfpit School",="White",32,84.2
="Norwich Free Academy District",="Norwich Free Academy",="White",175,92.1
="Norwich School District",="Bishop School Early Learning Center",="White",18,94.7
,="Deborah-Tennant Zinewicz School",="White",7,87.5
,="Greeneville School",="White",25,92.6
,="Hickory Street School",="White",6,100.0
,="John B. Stanton Network School",="White",26,96.3
,="Kelly Middle School",="White",59,98.3
,="Moriarty Magnet School",="White",29,100.0
,="Samuel Huntington School",="White",28,90.3
,="Teachers' Memorial Middle School",="White",51,98.1
,="Thames River Academy",="White",7,87.5
,="Thomas W. Mahan School",="White",25,96.2
,="Uncas Network School",="White",20,95.2
,="Veterans' Memorial School",="White",26,96.3
,="Wequonnoc Magnet School",="White",24,100.0
="Odyssey Community School District",="Odyssey Community School",="White",18,100.0
="Old Saybrook School District",="Kathleen E. Goodwin School",="White",62,100.0
,="Old Saybrook Middle School",="White",66,97.1
,="Old Saybrook Senior High School",="White",54,100.0
="Orange School District",="Mary L. Tracy School",="White",27,100.0
,="Peck Place School",="White",42,97.7
,="Race Brook School",="White",40,100.0
,="Turkey Hill School",="White",35,100.0
="Oxford School District",="Great Oak School",="White",38,100.0
,="Oxford Center School",="White",30,96.8
,="Oxford High School",="White",33,100.0
,="Quaker Farms School",="White",35,100.0
="Park City Prep Charter School District",="Park City Prep Charter School",="White",9,75.0
="Plainfield School District",="Early Childhood Center",="White",19,100.0
,="Moosup Elementary School",="White",31,100.0
,="Plainfield Central School",="White",52,100.0
,="Plainfield High School",="White",76,100.0
,="Plainfield Memorial School",="White",35,100.0
,="Shepard Hill Elementary School",="White",30,100.0
="Plainville School District",="Frank T. Wheeler School",="White",34,94.4
,="Linden Street School",="White",43,100.0
,="Louis Toffolon School",="White",38,97.4
,="Middle School of Plainville",="White",65,100.0
,="Plainville High School",="White",80,98.8
,="Prekindergarten Program",="White",3,100.0
="Plymouth School District",="Eli Terry Jr. Middle School",="White",40,100.0
,="Main Street School",="White",20,100.0
,="Plymouth Center School",="White",38,100.0
,="Prospect Street School",="White",17,100.0
,="Terryville High School",="White",44,93.6
="Pomfret School District",="Pomfret Community School",="White",48,100.0
="Portland School District",="Brownstone Intermediate School",="White",29,100.0
,="Gildersleeve School",="White",27,100.0
,="Portland High School",="White",43,100.0
,="Portland Middle School",="White",29,100.0
,="Valley View School",="White",31,100.0
="Preston School District",="Preston Plains School",="White",23,100.0
,="Preston Veterans' Memorial School",="White",31,96.9
="Putnam School District",="Putnam Elementary School",="White",56,100.0
,="Putnam High School",="White",39,100.0
,="Putnam Middle School",="White",30,96.8
="Redding School District",="John Read Middle School",="White",59,95.2
,="Redding Elementary School",="White",73,100.0
="Regional School District 01",="Housatonic Valley Regional High School",="White",61,98.4
="Regional School District 04",="John Winthrop Middle School",="White",39,100.0
,="Valley Regional High School",="White",60,93.8
="Regional School District 05",="Amity Middle School: Bethany",="White",42,100.0
,="Amity Middle School: Orange",="White",41,95.3
,="Amity Regional High School",="White",152,96.2
="Regional School District 06",="Goshen Center School",="White",25,100.0
,="James Morris School",="White",27,100.0
,="Stepping Stones Preschool Program",="White",1,100.0
,="Wamogo Regional High School",="White",54,96.4
,="Warren Elementary School",="White",20,100.0
="Regional School District 07",="Northwestern Regional High School",="White",80,98.8
,="Northwestern Regional Middle School",="White",51,98.1
="Regional School District 08",="RHAM High School",="White",96,99.0
,="RHAM Middle School",="White",64,95.5
="Regional School District 09",="Joel Barlow High School",="White",99,99.0
="Regional School District 10",="Har-Bur Middle School",="White",86,98.9
,="Harwinton Consolidated School",="White",53,96.4
,="Lake Garda Elementary School",="White",56,98.2
,="Lewis S. Mills High School",="White",77,96.3
="Regional School District 11",="Parish Hill High School",="White",40,97.6
="Regional School District 12",="Booth Free School",="White",18,100.0
,="Early Childhood Education Center",="White",3,75.0
,="Shepaug Valley High School",="White",46,100.0
,="Shepaug Valley Middle School",="White",39,97.5
,="The Burnham School",="White",16,100.0
,="Washington Primary School",="White",21,100.0
="Regional School District 13",="Coginchaug Regional High School",="White",60,96.8
,="Francis E. Korn School",="White",24,96.0
,="Frank Ward Strong School",="White",37,100.0
,="Frederick Brewster School",="White",31,100.0
,="John Lyman School",="White",31,100.0
,="Middlefield Memorial School",="White",36,100.0
="Regional School District 14",="Bethlehem Elementary School",="White",41,97.6
,="Integrated Star Preschool Program",="White",3,100.0
,="Mitchell Elementary School",="White",49,100.0
,="Nonnewaug High School",="White",77,98.7
,="Woodbury Middle School",="White",51,100.0
="Regional School District 15",="Gainfield Elementary School",="White",40,100.0
,="Long Meadow Elementary School",="White",52,100.0
,="Memorial Middle School",="White",49,96.1
,="Middlebury Elementary School",="White",37,100.0
,="Pomperaug Regional High School",="White",121,99.2
,="Pomperaug School",="White",46,100.0
,="Rochambeau Middle School",="White",51,94.4
="Regional School District 16",="Algonquin School",="White",42,100.0
,="Community School",="White",22,100.0
,="Laurel Ledge School",="White",40,95.2
,="Long River Middle School",="White",52,100.0
,="Woodland Regional High School",="White",76,100.0
="Regional School District 17",="Burr District Elementary School",="White",31,100.0
,="Haddam Elementary School",="White",28,96.6
,="Haddam-Killingworth High School",="White",65,97.0
,="Haddam-Killingworth Middle School",="White",69,100.0
,="Killingworth Elementary School",="White",43,100.0
="Regional School District 18",="Center School",="White",29,96.7
,="Lyme Consolidated School",="White",26,100.0
,="Lyme-Old Lyme High School",="White",51,98.1
,="Lyme-Old Lyme Middle School",="White",46,97.9
,="Mile Creek School",="White",31,100.0
="Regional School District 19",="E. O. Smith High School",="White",123,98.4
="Ridgefield School District",="Barlow Mountain Elementary School",="White",36,97.3
,="Branchville Elementary School",="White",34,97.1
,="East Ridge Middle School",="White",69,97.2
,="Farmingville Elementary School",="White",29,100.0
,="Ridgebury Elementary School",="White",38,100.0
,="Ridgefield High School",="White",151,97.4
,="Scotland Elementary School",="White",32,100.0
,="Scotts Ridge Middle School",="White",52,100.0
,="Veterans Park Elementary School",="White",33,100.0
="Rocky Hill School District",="Albert D. Griswold Middle School",="White",57,100.0
,="Dr. Oran A. Moser School",="White",17,94.4
,="Myrtle H. Stevens School",="White",44,95.7
,="Rocky Hill High School",="White",73,97.3
,="West Hill School",="White",48,98.0
="Salem School District",="Salem Elementary School",="White",54,96.4
="Salisbury School District",="Salisbury Central School",="White",40,97.6
="Scotland School District",="Scotland Elementary School",="White",21,100.0
="Seymour School District",="Anna L. Lopresti School",="White",31,100.0
,="Bungay School",="White",40,97.6
,="Paul E. Chatfield School",="White",33,100.0
,="Seymour High School",="White",71,98.6
,="Seymour Middle School",="White",51,100.0
="Sharon School District",="Sharon Center School",="White",33,100.0
="Shelton School District",="Mohegan School",="White",48,100.0
,="Booth Hill School",="White",41,100.0
,="Elizabeth Shelton School",="White",47,97.9
,="Intermediate School",="White",79,100.0
,="Lafayette School",="White",42,100.0
,="Long Hill School",="White",48,98.0
,="Shelton High School",="White",146,98.6
,="Sunnyside School",="White",29,96.7
="Sherman School District",="Sherman School",="White",44,95.7
="Side By Side Charter School District",="Side By Side Charter School",="White",17,100.0
="Simsbury School District",="Central School",="White",47,100.0
,="Henry James Memorial School",="White",82,95.3
,="Latimer Lane School",="White",57,96.6
,="Simsbury High School",="White",147,96.7
,="Squadron Line School",="White",77,97.5
,="Tariffville School",="White",37,94.9
,="Tootin' Hills School",="White",65,97.0
="Somers School District",="Mabelle B. Avery Middle School",="White",38,97.4
,="Somers Elementary School",="White",64,97.0
,="Somers High School",="White",58,96.7
="South Windsor School District",="Pleasant Valley School",="White",36,97.3
,="Eli Terry School",="White",37,100.0
,="Orchard Hill School",="White",36,100.0
,="Philip R. Smith School",="White",31,91.2
,="South Windsor High School",="White",135,93.8
,="Timothy Edwards School",="White",106,96.4
,="Wapping Elementary School",="White",31,100.0
="Southington School District",="John F. Kennedy Middle School",="White",74,97.4
,="Derynoski Elementary School",="White",50,100.0
,="Flanders Elementary School",="White",31,100.0
,="Hatton Elementary School",="White",39,100.0
,="Joseph A. Depaolo Middle School",="White",74,100.0
,="Plantsville Elementary School",="White",23,95.8
,="South End Elementary School",="White",24,100.0
,="Southington High School",="White",191,98.5
,="Strong Elementary School",="White",40,97.6
,="Thalberg Elementary School",="White",35,97.2
,="Urbin T. Kelley School",="White",35,100.0
="Sprague School District",="Sayles School",="White",28,90.3
="Stafford School District",="Stafford Elementary School",="White",55,100.0
,="Stafford High School",="White",45,97.8
,="Stafford Middle School",="White",46,97.9
,="Staffordville School",="White",17,100.0
,="West Stafford School",="White",21,100.0
="Stamford Academy District",="Stamford Academy",="White",11,91.7
="Stamford School District",="CLC William Pitt",="White",11,84.6
,="Cloonan School",="White",58,86.6
,="Davenport Ridge School",="White",53,94.6
,="Dolan School",="White",54,93.1
,="Hart School",="White",41,83.7
,="Julia A. Stark School",="White",54,90.0
,="K. T. Murphy School",="White",44,83.0
,="Newfield School",="White",46,88.5
,="Northeast School",="White",58,85.3
,="Preschool Team",="White",2,66.7
,="Rippowam Middle School",="White",78,90.7
,="Rogers International School",="White",45,72.6
,="Roxbury School",="White",58,87.9
,="Scofield Middle School",="White",55,88.7
,="Springdale School",="White",51,91.1
,="Stamford High School",="White",144,85.2
,="Stillmeadow School",="White",53,86.9
,="The Academy of Information Technology",="White",38,74.5
,="Toquam Magnet School",="White",44,89.8
,="Turn of River School",="White",61,92.4
,="Westhill High School",="White",150,82.4
,="Westover School",="White",59,92.2
="State of Connecticut",="",="White",.,92.3
="Sterling School District",="Sterling Community School",="White",42,100.0
="Stonington School District",="Deans Mill School",="White",42,100.0
,="Mystic Middle School",="White",41,95.3
,="Pawcatuck Middle School",="White",37,97.4
,="Special Needs Preschool Program",="White",2,100.0
,="Stonington High School",="White",71,95.9
,="West Broad Street School",="White",21,100.0
,="West Vine Street School",="White",26,100.0
="Stratford School District",="Eli Whitney School",="White",44,97.8
,="Bunnell High School",="White",100,96.2
,="Chapel School",="White",35,100.0
,="David Wooster Middle School",="White",52,100.0
,="Franklin School",="White",33,94.3
,="Harry B. Flood Middle School",="White",56,98.2
,="Lordship School",="White",22,95.7
,="Nichols School",="White",31,91.2
,="Second Hill Lane School",="White",63,96.9
,="Stratford Academy - Johnson House",="White",60,92.3
,="Stratford High School",="White",82,93.2
,="Strive-Stratford",="White",2,100.0
,="Wilcoxson School",="White",29,93.5
="Suffield School District",="Prekindergarten Program",="White",3,100.0
,="A. Ward Spaulding School",="White",40,95.2
,="McAlister Intermediate School",="White",50,96.2
,="Suffield High School",="White",77,100.0
,="Suffield Middle School",="White",61,93.8
="The Bridge Academy District",="The Bridge Academy",="White",19,86.4
="The Gilbert School District",="The Gilbert School",="White",46,100.0
="Thomaston School District",="Black Rock School",="White",32,100.0
,="Thomaston Center School",="White",25,96.2
,="Thomaston High School",="White",53,98.1
="Thompson School District",="Mary R. Fisher Elementary School",="White",44,97.8
,="Thompson Middle School",="White",45,100.0
,="Tourtellotte Memorial High School",="White",40,97.6
="Tolland School District",="Birch Grove Primary School",="White",58,98.3
,="Tolland High School",="White",67,93.1
,="Tolland Intermediate School",="White",42,97.7
,="Tolland Middle School",="White",79,95.2
="Torrington School District",="East School",="White",40,100.0
,="Forbes School",="White",35,94.6
,="Southwest School",="White",35,97.2
,="Torringford School",="White",60,98.4
,="Torrington High School",="White",111,96.5
,="Torrington Middle School",="White",94,96.9
,="Vogel-Wetmore School",="White",43,89.6
="Trailblazers Academy District",="Trailblazers Academy",="White",14,100.0
="Trumbull School District",="Booth Hill School",="White",52,96.3
,="Daniels Farm School",="White",54,100.0
,="Frenchtown Elementary School",="White",65,95.6
,="Head Start",="White",3,100.0
,="Hillcrest Middle School",="White",67,94.4
,="Jane Ryan School",="White",45,100.0
,="Madison Middle School",="White",76,95.0
,="Middlebrook School",="White",50,96.2
,="Tashua School",="White",50,100.0
,="Trumbull Early Childhood Education Center",="White",22,100.0
,="Trumbull High School",="White",176,96.7
="Unified School District #1",="Bergin Correctional Institution",="White",9,100.0
,="Bridgeport Correctional Center",="White",4,100.0
,="Brooklyn Correctional Institution",="White",3,100.0
,="Cheshire Correctional Institution",="White",11,84.6
,="Corrigan/Radgowski Correctional Institution",="White",13,86.7
,="Enfield Correctional Institution",="White",11,91.7
,="Garner Correctional Institution",="White",6,100.0
,="Gates Correctional Institution",="White",10,90.9
,="Hartford Correctional Center",="White",3,100.0
,="MacDougall/Walker Correctional Institution",="White",24,100.0
,="Manson Youth Institution",="White",43,86.0
,="New Haven Correctional Center",="White",3,100.0
,="Northern Correctional Institution",="White",2,100.0
,="Osborn Correctional Institution",="White",13,92.9
,="Robinson Correctional Institution",="White",13,86.7
,="Webster Correctional Institution",="White",7,100.0
,="Willard/Cybulski Correctional Institution",="White",8,88.9
,="York Correctional Institution",="White",18,81.8
="Unified School District #2",="Children's Place School",="White",12,75.0
,="High Meadows",="White",11,100.0
,="Riverview School",="White",27,96.4
,="Walter G. Cady School",="White",45,91.8
="Union School District",="Union Elementary School",="White",11,100.0
="Vernon School District",="Northeast School",="White",30,100.0
,="Center Road School",="White",40,100.0
,="Lake Street School",="White",22,100.0
,="Maple Street School",="White",36,94.7
,="Rockville High School",="White",104,93.7
,="Skinner Road School",="White",34,100.0
,="Vernon Center Middle School",="White",86,93.5
="Voluntown School District",="Voluntown Elementary School",="White",34,100.0
="Wallingford School District",="Highland School",="White",36,97.3
,="A.R.T.S. Academy",="White",9,100.0
,="Cook Hill School",="White",42,97.7
,="Dag Hammarskjold Middle School",="White",75,100.0
,="Evarts C. Stevens School",="White",40,95.2
,="James H. Moran Middle School",="White",75,100.0
,="Lyman Hall High School",="White",108,95.6
,="Mark T. Sheehan High School",="White",88,100.0
,="Moses Y. Beach School",="White",39,100.0
,="Parker Farms School",="White",35,97.2
,="Pond Hill School",="White",33,100.0
,="Rock Hill School",="White",38,97.4
,="Yalesville School",="White",56,98.2
="Waterbury School District",="Brooklyn Elementary School",="White",18,94.7
,="West Side Middle School",="White",82,86.3
,="Washington School",="White",19,76.0
,="B. W. Tinker School",="White",42,97.7
,="Barnard School",="White",23,92.0
,="Bucks Hill School",="White",50,96.2
,="Bunker Hill School",="White",42,95.5
,="Carrington School",="White",35,74.5
,="Crosby High School",="White",98,86.7
,="Driggs School",="White",43,89.6
,="Enlightenment School",="White",21,95.5
,="F. J. Kingsbury School",="White",32,94.1
,="Gilmartin School",="White",28,96.6
,="H. S. Chase School",="White",57,89.1
,="Hopeville School",="White",38,82.6
,="John F. Kennedy High School",="White",96,86.5
,="Maloney Interdistrict Magnet School",="White",46,85.2
,="Margaret M. Generali Elementary School",="White",45,91.8
,="Michael F. Wallace Middle School",="White",82,85.4
,="North End Middle School",="White",95,89.6
,="Regan School",="White",23,95.8
,="Rotella Interdistrict Magnet School",="White",51,98.1
,="Special Education Preschool",="White",19,100.0
,="Sprague School",="White",42,100.0
,="State Street School",="White",12,92.3
,="Walsh School",="White",29,70.7
,="Waterbury Arts Magnet School (High)",="White",57,86.4
,="Waterbury Arts Magnet School (Middle)",="White",51,86.4
,="Wendell L. Cross School",="White",24,85.7
,="Wilby High School",="White",100,90.1
,="Woodrow Wilson School",="White",25,80.6
="Waterford School District",="Clark Lane Middle School",="White",71,97.3
,="Cohanzie Elementary School",="White",40,97.6
,="Great Neck Elementary School",="White",31,93.9
,="Oswegatchie Elementary School",="White",34,100.0
,="Southwest Elementary School",="White",30,100.0
,="Waterford High School",="White",92,96.8
="Watertown School District",="Fletcher W. Judson School",="White",33,100.0
,="Heminway Park School",="White",25,100.0
,="John Trumbull Primary School",="White",61,100.0
,="Polk School",="White",30,96.8
,="Swift Middle School",="White",56,100.0
,="Watertown High School",="White",87,98.9
="West Hartford School District",="Smith School",="White",37,90.2
,="Aiken School",="White",41,97.6
,="Braeburn School",="White",43,100.0
,="Bristow Middle School",="White",52,98.1
,="Bugbee School",="White",30,93.8
,="Charter Oak International Academy",="White",37,92.5
,="Conard High School",="White",128,92.8
,="Duffy School",="White",47,92.2
,="Hall High School",="White",132,96.4
,="King Philip Middle School",="White",102,99.0
,="Morley School",="White",31,93.9
,="Norfeldt School",="White",46,95.8
,="Sedgwick Middle School",="White",90,87.4
,="Webster Hill School",="White",40,95.2
,="Whiting Lane School",="White",56,94.9
,="Wolcott School",="White",45,100.0
="West Haven School District",="Washington School",="White",34,97.1
,="Alma E. Pagels School",="White",40,97.6
,="Anna V. Molloy School",="White",22,84.6
,="Carrigan 5/6 Intermediate School",="White",78,91.8
,="Clarence E. Thompson School",="White",33,94.3
,="Edith E. Mackrille School",="White",31,93.9
,="Forest School",="White",38,95.0
,="Harry M. Bailey Middle School",="White",69,97.2
,="Savin Rock Community School",="White",41,95.3
,="Seth G. Haley School",="White",43,100.0
,="West Haven High School",="White",140,94.0
="Westbrook School District",="Daisy Ingraham School",="White",39,100.0
,="Westbrook High School",="White",35,100.0
,="Westbrook Middle School",="White",35,100.0
="Weston School District",="Hurlbutt Elementary School",="White",57,96.6
,="Weston High School",="White",79,98.8
,="Weston Intermediate School",="White",58,96.7
,="Weston Middle School",="White",65,95.6
="Westport School District",="Bedford Middle School",="White",98,98.0
,="Coleytown Elementary School",="White",80,98.8
,="Coleytown Middle School",="White",69,98.6
,="Green's Farms School",="White",65,98.5
,="King's Highway Elementary School",="White",70,97.2
,="Long Lots School",="White",72,98.6
,="Saugatuck Elementary School",="White",65,95.6
,="Staples High School",="White",176,93.6
="Wethersfield School District",="Alfred W. Hanmer School",="White",40,90.9
,="Charles Wright School",="White",33,97.1
,="Emerson-Williams School",="White",41,95.3
,="Highcrest School",="White",41,100.0
,="Samuel B. Webb Elementary School",="White",39,92.9
,="Silas Deane Middle School",="White",56,94.9
,="Wethersfield High School",="White",105,96.3
="Willington School District",="Center School",="White",28,100.0
,="Hall Memorial School",="White",38,95.0
="Wilton School District",="Middlebrook School",="White",92,97.9
,="Cider Mill School",="White",92,98.9
,="Ina E. Driscoll School",="White",51,98.1
,="Miller-Driscoll School",="White",54,98.2
,="Wilton High School",="White",114,96.6
="Winchester School District",="Batcheller Early Education Center",="White",30,96.8
,="Joy D. Rice School",="White",3,100.0
,="Mary P. Hinsdale School",="White",32,100.0
,="Pearson Middle School",="White",34,100.0
="Windham School District",="Early Headstart",="White",6,75.0
,="Eastern Regional Academy/Windham",="White",6,100.0
,="Natchaug School",="White",34,94.4
,="North Windham School",="White",41,91.1
,="W. B. Sweeney School",="White",36,94.7
,="Windham Center School",="White",28,82.4
,="Windham Early Childhood Prospect Street",="White",10,83.3
,="Windham High School",="White",83,90.2
,="Windham Middle School",="White",90,90.0
="Windsor Locks School District",="North Street School",="White",44,100.0
,="South Elementary School",="White",41,95.3
,="Windsor Locks High School",="White",56,94.9
,="Windsor Locks Middle School",="White",49,92.5
="Windsor School District",="Clover Street School",="White",35,92.1
,="John F. Kennedy School",="White",43,93.5
,="Oliver Ellsworth School",="White",44,89.8
,="Poquonock Elementary School",="White",34,89.5
,="Roger Wolcott Early Child Center",="White",22,100.0
,="Sage Park Middle School",="White",107,93.9
,="Windsor High School",="White",122,87.8
="Wolcott School District",="Alcott School",="White",38,100.0
,="Frisbie School",="White",38,97.4
,="Tyrrell Middle School",="White",61,96.8
,="Wakelee School",="White",41,100.0
,="Wolcott High School",="White",81,97.6
="Woodbridge School District",="Beecher Road Intermediate School",="White",45,97.8
,="Beecher Road Primary School",="White",37,97.4
="Woodstock Academy District",="Woodstock Academy",="White",98,98.0
="Woodstock School District",="Woodstock Elementary School",="White",39,100.0
,="Woodstock Middle School",="White",39,97.5

