"Educator Race/Ethnicity Report for 2004-05"

"District","School","Race","Count","% of Total"
,="Green Acres Elementary School",="White",37,100.0
,="Montowese Elementary School",="White",37,97.4
,="North Haven High School",="White",97,96.0
,="North Haven Middle School",="White",72,94.7
,="Ridge Road Elementary School",="White",39,100.0
="North Stonington School District",="North Stonington Elementary School",="White",35,100.0
,="Wheeler High School",="White",43,100.0
,="Wheeler Middle School",="White",35,100.0
="Norwalk School District",="Brien McMahon High School",="White",92,85.2
,="Brookside Elementary School",="White",31,81.6
,="Columbus Magnet School",="White",26,86.7
,="Cranbury Elementary School",="White",37,94.9
,="Fox Run Elementary School",="White",32,82.1
,="Jefferson Magnet School",="White",34,91.9
,="Kendall Elementary School",="White",38,90.5
,="Marvin Elementary School",="White",37,92.5
,="Naramake Elementary School",="White",31,93.9
,="Nathan Hale Middle School",="White",49,81.7
,="Norwalk High School",="White",120,87.6
,="Norwalk Pathways Academy at Briggs",="White",15,65.2
,="Ponus Ridge Middle School",="White",46,78.0
,="Roton Middle School",="White",47,90.4
,="Rowayton School",="White",37,97.4
,="Silvermine Elementary School",="White",30,76.9
,="Tracey School",="White",36,87.8
,="West Rocks Middle School",="White",54,81.8
,="Wolfpit School",="White",31,86.1
="Norwich Free Academy District",="Norwich Free Academy",="White",165,92.7
="Norwich School District",="Bishop School Early Learning Center",="White",19,100.0
,="Deborah-Tennant Zinewicz School",="White",7,100.0
,="Greeneville School",="White",26,96.3
,="Hickory Street School",="White",7,100.0
,="John B. Stanton Network School",="White",32,100.0
,="Kelly Middle School",="White",54,100.0
,="Moriarty Magnet School",="White",33,100.0
,="Samuel Huntington School",="White",33,100.0
,="Teachers' Memorial Middle School",="White",44,97.8
,="Thames River Academy",="White",6,85.7
,="Thomas W. Mahan School",="White",26,96.3
,="Uncas Network School",="White",23,95.8
,="Veterans' Memorial School",="White",28,93.3
,="Wequonnoc Magnet School",="White",24,100.0
="Odyssey Community School District",="Odyssey Community School",="White",13,100.0
="Old Saybrook School District",="Kathleen E. Goodwin School",="White",65,100.0
,="Old Saybrook Middle School",="White",70,97.2
,="Old Saybrook Senior High School",="White",53,100.0
="Orange School District",="Mary L. Tracy School",="White",28,100.0
,="Peck Place School",="White",43,100.0
,="Race Brook School",="White",36,97.3
,="Turkey Hill School",="White",35,100.0
="Oxford School District",="Great Oak School",="White",39,100.0
,="Oxford Center School",="White",33,97.1
,="Quaker Farms School",="White",36,100.0
="Plainfield School District",="Early Childhood Center",="White",13,100.0
,="Moosup Elementary School",="White",23,100.0
,="Plainfield Central School",="White",49,100.0
,="Plainfield High School",="White",67,100.0
,="Plainfield Memorial School",="White",36,100.0
,="Shepard Hill Elementary School",="White",30,100.0
="Plainville School District",="Frank T. Wheeler School",="White",32,94.1
,="Linden Street School",="White",41,100.0
,="Louis Toffolon School",="White",38,100.0
,="Middle School of Plainville",="White",67,98.5
,="Plainville High School",="White",77,98.7
,="Prekindergarten Program",="White",3,100.0
="Plymouth School District",="Eli Terry Jr. Middle School",="White",40,100.0
,="Main Street School",="White",21,100.0
,="Plymouth Center School",="White",39,100.0
,="Prospect Street School",="White",17,100.0
,="Terryville High School",="White",44,97.8
="Pomfret School District",="Pomfret Community School",="White",45,100.0
="Portland School District",="Brownstone Intermediate School",="White",24,100.0
,="Gildersleeve School",="White",25,100.0
,="Portland High School",="White",38,100.0
,="Portland Middle School",="White",30,100.0
,="Valley View School",="White",30,100.0
="Preston School District",="Preston Plains School",="White",20,100.0
,="Preston Veterans' Memorial School",="White",29,96.7
="Putnam School District",="Putnam Elementary School",="White",57,100.0
,="Putnam High School",="White",40,100.0
,="Putnam Middle School",="White",32,97.0
="Redding School District",="John Read Middle School",="White",56,100.0
,="Redding Elementary School",="White",63,100.0
="Regional School District 01",="Housatonic Valley Regional High School",="White",61,98.4
="Regional School District 04",="John Winthrop Middle School",="White",39,100.0
,="Valley Regional High School",="White",55,91.7
="Regional School District 05",="Amity Middle School: Bethany",="White",52,100.0
,="Amity Middle School: Orange",="White",42,97.7
,="Amity Regional High School",="White",148,95.5
="Regional School District 06",="Goshen Center School",="White",27,100.0
,="James Morris School",="White",28,100.0
,="Wamogo Regional High School",="White",53,98.1
,="Warren Elementary School",="White",20,100.0
="Regional School District 07",="Northwestern Regional High School",="White",76,98.7
,="Northwestern Regional Middle School",="White",55,96.5
="Regional School District 08",="RHAM High School",="White",87,95.6
,="RHAM Middle School",="White",59,93.7
="Regional School District 09",="Joel Barlow High School",="White",94,97.9
="Regional School District 10",="Har-Bur Middle School",="White",70,100.0
,="Harwinton Consolidated School",="White",55,98.2
,="Lake Garda Elementary School",="White",70,98.6
,="Lewis S. Mills High School",="White",69,95.8
="Regional School District 11",="Parish Hill High School",="White",46,97.9
="Regional School District 12",="Booth Free School",="White",20,100.0
,="Early Childhood Education Center",="White",4,100.0
,="Shepaug Valley High School",="White",44,100.0
,="Shepaug Valley Middle School",="White",38,97.4
,="The Burnham School",="White",18,100.0
,="Washington Primary School",="White",23,100.0
="Regional School District 13",="Coginchaug Regional High School",="White",63,98.4
,="Francis E. Korn School",="White",25,100.0
,="Frank Ward Strong School",="White",37,100.0
,="Frederick Brewster School",="White",30,100.0
,="John Lyman School",="White",33,100.0
,="Middlefield Memorial School",="White",36,100.0
="Regional School District 14",="Bethlehem Elementary School",="White",28,100.0
,="Integrated Star Preschool Program",="White",2,100.0
,="Mitchell Elementary School",="White",45,97.8
,="Nonnewaug High School",="White",63,96.9
,="Woodbury Middle School",="White",47,100.0
="Regional School District 15",="Gainfield Elementary School",="White",40,100.0
,="Long Meadow Elementary School",="White",49,100.0
,="Memorial Middle School",="White",48,98.0
,="Middlebury Elementary School",="White",37,100.0
,="Pomperaug Regional High School",="White",113,100.0
,="Pomperaug School",="White",48,100.0
,="Rochambeau Middle School",="White",51,92.7
="Regional School District 16",="Algonquin School",="White",42,100.0
,="Community School",="White",21,100.0
,="Laurel Ledge School",="White",40,97.6
,="Long River Middle School",="White",53,100.0
,="Woodland Regional High School",="White",75,100.0
="Regional School District 17",="Burr District Elementary School",="White",44,97.8
,="Haddam Elementary School",="White",36,92.3
,="Haddam-Killingworth High School",="White",67,98.5
,="Haddam-Killingworth Middle School",="White",45,97.8
,="Killingworth Elementary School",="White",53,100.0
="Regional School District 18",="Center School",="White",29,100.0
,="Lyme Consolidated School",="White",28,100.0
,="Lyme-Old Lyme High School",="White",54,100.0
,="Lyme-Old Lyme Middle School",="White",45,100.0
,="Mile Creek School",="White",27,100.0
="Regional School District 19",="E. O. Smith High School",="White",122,97.6
="Ridgefield School District",="Barlow Mountain Elementary School",="White",34,97.1
,="Branchville Elementary School",="White",33,100.0
,="East Ridge Middle School",="White",72,97.3
,="Farmingville Elementary School",="White",34,100.0
,="Ridgebury Elementary School",="White",37,97.4
,="Ridgefield High School",="White",129,94.9
,="Scotland Elementary School",="White",30,100.0
,="Scotts Ridge Middle School",="White",57,98.3
,="Veterans Park Elementary School",="White",33,100.0
="Rocky Hill School District",="Albert D. Griswold Middle School",="White",56,100.0
,="Dr. Oran A. Moser School",="White",14,100.0
,="Myrtle H. Stevens School",="White",40,97.6
,="Rocky Hill High School",="White",71,94.7
,="West Hill School",="White",46,95.8
="Salem School District",="Salem Elementary School",="White",54,96.4
="Salisbury School District",="Salisbury Central School",="White",43,97.7
="Scotland School District",="Scotland Elementary School",="White",20,100.0
="Seymour School District",="Anna L. Lopresti School",="White",30,100.0
,="Bungay School",="White",39,100.0
,="Paul E. Chatfield School",="White",31,100.0
,="Seymour High School",="White",77,96.3
,="Seymour Middle School",="White",55,100.0
="Sharon School District",="Sharon Center School",="White",33,100.0
="Shelton School District",="Mohegan School",="White",43,100.0
,="Booth Hill School",="White",36,100.0
,="Elizabeth Shelton School",="White",43,100.0
,="Intermediate School",="White",81,100.0
,="Lafayette School",="White",32,100.0
,="Long Hill School",="White",43,100.0
,="Ripton School",="White",15,100.0
,="Shelton High School",="White",141,99.3
,="Sunnyside School",="White",29,100.0
="Sherman School District",="Sherman School",="White",41,95.3
="Side By Side Charter School District",="Side By Side Charter School",="White",16,100.0
="Simsbury School District",="Central School",="White",45,97.8
,="Henry James Memorial School",="White",82,98.8
,="Latimer Lane School",="White",57,96.6
,="Simsbury High School",="White",135,97.1
,="Squadron Line School",="White",73,97.3
,="Tariffville School",="White",36,97.3
,="Tootin' Hills School",="White",58,96.7
="Somers School District",="Mabelle B. Avery Middle School",="White",40,95.2
,="Somers Elementary School",="White",59,98.3
,="Somers High School",="White",56,96.6
="South Windsor School District",="Pleasant Valley School",="White",32,97.0
,="Eli Terry School",="White",34,94.4
,="Orchard Hill School",="White",35,100.0
,="Philip R. Smith School",="White",33,94.3
,="South Windsor High School",="White",127,96.9
,="Timothy Edwards School",="White",105,96.3
,="Wapping Elementary School",="White",31,100.0
="Southington School District",="John F. Kennedy Middle School",="White",78,97.5
,="Derynoski Elementary School",="White",53,100.0
,="Flanders Elementary School",="White",31,100.0
,="Hatton Elementary School",="White",41,97.6
,="Joseph A. Depaolo Middle School",="White",78,97.5
,="Plantsville Elementary School",="White",25,96.2
,="South End Elementary School",="White",27,100.0
,="Southington High School",="White",183,98.4
,="Strong Elementary School",="White",34,97.1
,="Thalberg Elementary School",="White",32,100.0
,="Urbin T. Kelley School",="White",36,100.0
="Sprague School District",="Sayles School",="White",33,94.3
="Stafford School District",="Borough Elementary School",="White",23,100.0
,="Earl M. Witt Intermediate School",="White",30,100.0
,="Stafford High School",="White",48,96.0
,="Stafford Middle School",="White",46,97.9
,="Staffordville School",="White",25,100.0
,="West Stafford School",="White",24,100.0
="Stamford Academy District",="Stamford Academy",="White",11,91.7
="Stamford School District",="Newfield School",="White",49,87.5
,="CLC William Pitt",="White",6,85.7
,="Cloonan School",="White",59,90.8
,="Davenport Ridge School",="White",49,96.1
,="Dolan School",="White",64,91.4
,="Hart School",="White",42,85.7
,="Julia A. Stark School",="White",53,91.4
,="K. T. Murphy School",="White",43,82.7
,="Northeast School",="White",53,82.8
,="Preschool Team",="White",3,75.0
,="Rippowam Middle School",="White",81,92.0
,="Rogers International School",="White",46,76.7
,="Roxbury School",="White",53,89.8
,="Scofield Middle School",="White",52,86.7
,="Springdale School",="White",48,92.3
,="Stamford High School",="White",148,86.0
,="Stillmeadow School",="White",56,91.8
,="The Academy of Information Technology",="White",30,78.9
,="Toquam Magnet School",="White",40,87.0
,="Turn of River School",="White",61,84.7
,="Westhill High School",="White",147,86.5
,="Westover School",="White",59,89.4
="State of Connecticut",="",="White",.,92.4
="Sterling School District",="Sterling Memorial School",="White",39,100.0
="Stonington School District",="Deans Mill School",="White",38,97.4
,="Mystic Middle School",="White",43,100.0
,="Pawcatuck Middle School",="White",37,100.0
,="Special Needs Preschool Program",="White",4,100.0
,="Stonington High School",="White",72,98.6
,="West Broad Street School",="White",21,100.0
,="West Vine Street School",="White",26,100.0
="Stratford School District",="Center School",="White",24,96.0
,="Eli Whitney School",="White",45,97.8
,="Bunnell High School",="White",96,95.0
,="Chapel School",="White",32,100.0
,="David Wooster Middle School",="White",54,96.4
,="Franklin School",="White",30,96.8
,="Harry B. Flood Middle School",="White",62,98.4
,="Lordship School",="White",23,100.0
,="Nichols School",="White",30,93.8
,="Second Hill Lane School",="White",52,94.5
,="Stratford Academy - Johnson House",="White",60,93.8
,="Stratford High School",="White",85,95.5
,="Wilcoxson School",="White",29,93.5
="Suffield School District",="Prekindergarten Program",="White",4,100.0
,="A. Ward Spaulding School",="White",29,96.7
,="McAlister Intermediate School",="White",36,97.3
,="Suffield High School",="White",67,95.7
,="Suffield Middle School",="White",71,94.7
="The Bridge Academy District",="The Bridge Academy",="White",8,61.5
="The Gilbert School District",="The Gilbert School",="White",56,100.0
="Thomaston School District",="Black Rock School",="White",32,100.0
,="Thomaston Center School",="White",26,96.3
,="Thomaston High School",="White",47,95.9
="Thompson School District",="Mary R. Fisher Elementary School",="White",41,95.3
,="Thompson Middle School",="White",41,100.0
,="Tourtellotte Memorial High School",="White",44,100.0
="Tolland School District",="Birch Grove Primary School",="White",57,98.3
,="Tolland High School",="White",71,93.4
,="Tolland Intermediate School",="White",43,97.7
,="Tolland Middle School",="White",82,96.5
="Torrington School District",="East School",="White",42,100.0
,="Forbes School",="White",41,95.3
,="Southwest School",="White",33,97.1
,="Torringford School",="White",46,97.9
,="Torrington High School",="White",99,97.1
,="Torrington Middle School",="White",91,97.8
,="Vogel-Wetmore School",="White",48,92.3
="Trailblazers Academy District",="Trailblazers Academy",="White",15,100.0
="Trumbull School District",="Booth Hill School",="White",44,95.7
,="Daniels Farm School",="White",47,100.0
,="Frenchtown Elementary School",="White",54,94.7
,="Head Start",="White",4,100.0
,="Hillcrest Middle School",="White",59,93.7
,="Jane Ryan School",="White",45,100.0
,="Madison Middle School",="White",74,97.4
,="Middlebrook School",="White",54,96.4
,="Tashua School",="White",48,100.0
,="Trumbull Early Childhood Education Center",="White",13,100.0
,="Trumbull High School",="White",162,95.3
="Unified School District #1",="Bergin Correctional Institution",="White",6,100.0
,="Bridgeport Correctional Center",="White",4,100.0
,="Brooklyn Correctional Institution",="White",5,100.0
,="Cheshire Correctional Institution",="White",13,100.0
,="Corrigan/Radgowski Correctional Institution",="White",12,92.3
,="Enfield Correctional Institution",="White",9,90.0
,="Garner Correctional Institution",="White",6,100.0
,="Gates Correctional Institution",="White",8,88.9
,="Hartford Correctional Center",="White",5,100.0
,="MacDougall/Walker Correctional Institution",="White",22,95.7
,="Manson Youth Institution",="White",31,86.1
,="New Haven Correctional Center",="White",4,100.0
,="Northern Correctional Institution",="White",5,100.0
,="Osborn Correctional Institution",="White",14,100.0
,="Robinson Correctional Institution",="White",14,93.3
,="Webster Correctional Institution",="White",6,100.0
,="Willard/Cybulski Correctional Institution",="White",9,90.0
,="York Correctional Institution",="White",18,78.3
="Unified School District #2",="Children's Place School",="White",11,78.6
,="High Meadows",="White",11,91.7
,="Riverview School",="White",23,85.2
,="Walter G. Cady School",="White",50,90.9
="Union School District",="Union Elementary School",="White",10,100.0
="Vernon School District",="Northeast School",="White",28,100.0
,="Center Road School",="White",45,100.0
,="Lake Street School",="White",28,100.0
,="Maple Street School",="White",34,97.1
,="Rockville High School",="White",106,96.4
,="Skinner Road School",="White",37,100.0
,="Vernon Center Middle School",="White",87,95.6
="Voluntown School District",="Voluntown Elementary School",="White",29,100.0
="Wallingford School District",="Highland School",="White",34,97.1
,="A.R.T.S. Academy",="White",7,100.0
,="Cook Hill School",="White",43,100.0
,="Dag Hammarskjold Middle School",="White",77,100.0
,="Evarts C. Stevens School",="White",39,95.1
,="James H. Moran Middle School",="White",74,98.7
,="Lyman Hall High School",="White",108,98.2
,="Mark T. Sheehan High School",="White",91,100.0
,="Moses Y. Beach School",="White",42,100.0
,="Parker Farms School",="White",35,97.2
,="Pond Hill School",="White",36,97.3
,="Rock Hill School",="White",33,97.1
,="Yalesville School",="White",44,97.8
="Waterbury School District",="Brooklyn Elementary School",="White",11,91.7
,="West Side Middle School",="White",87,84.5
,="Washington School",="White",23,82.1
,="B. W. Tinker School",="White",37,97.4
,="Barnard School",="White",22,95.7
,="Bucks Hill School",="White",64,94.1
,="Bunker Hill School",="White",37,97.4
,="Carrington School",="White",32,76.2
,="Crosby High School",="White",95,84.8
,="Driggs School",="White",45,88.2
,="F. J. Kingsbury School",="White",35,89.7
,="Gilmartin School",="White",31,96.9
,="H. S. Chase School",="White",50,86.2
,="Hopeville School",="White",35,81.4
,="John F. Kennedy High School",="White",95,87.2
,="Maloney Interdistrict Magnet School",="White",42,80.8
,="Margaret M. Generali Elementary School",="White",45,95.7
,="Michael F. Wallace Middle School",="White",92,88.5
,="North End Middle School",="White",82,89.1
,="Regan School",="White",21,95.5
,="Rotella Interdistrict Magnet School",="White",52,96.3
,="Special Education Preschool",="White",4,100.0
,="Sprague School",="White",33,94.3
,="State Street School",="White",30,90.9
,="Walsh School",="White",40,87.0
,="Waterbury Arts Magnet School (High)",="White",43,87.8
,="Waterbury Arts Magnet School (Middle)",="White",38,86.4
,="Wendell L. Cross School",="White",24,88.9
,="Wilby High School",="White",96,91.4
,="Woodrow Wilson School",="White",33,75.0
="Waterford School District",="Clark Lane Middle School",="White",72,98.6
,="Cohanzie Elementary School",="White",34,97.1
,="Great Neck Elementary School",="White",26,89.7
,="Oswegatchie Elementary School",="White",36,97.3
,="Parent Resource & Exceptional Preschool",="White",8,100.0
,="Quaker Hill Elementary School",="White",27,93.1
,="Southwest Elementary School",="White",29,96.7
,="Waterford High School",="White",89,96.7
="Watertown School District",="Fletcher W. Judson School",="White",30,100.0
,="Heminway Park School",="White",25,100.0
,="John Trumbull Primary School",="White",58,100.0
,="Polk School",="White",30,96.8
,="Swift Middle School",="White",57,100.0
,="Watertown High School",="White",80,96.4
="West Hartford School District",="Smith School",="White",31,86.1
,="Aiken School",="White",35,97.2
,="Braeburn School",="White",39,100.0
,="Bugbee School",="White",31,100.0
,="Charter Oak International Academy",="White",34,94.4
,="Conard High School",="White",124,93.2
,="Duffy School",="White",51,94.4
,="Hall High School",="White",130,96.3
,="King Philip Middle School",="White",114,98.3
,="Morley School",="White",35,97.2
,="Norfeldt School",="White",45,95.7
,="Sedgwick Middle School",="White",98,89.1
,="Webster Hill School",="White",39,90.7
,="Whiting Lane School",="White",55,96.5
,="Wolcott School",="White",45,97.8
="West Haven School District",="Washington School",="White",34,97.1
,="Alma E. Pagels School",="White",40,100.0
,="Anna V. Molloy School",="White",34,94.4
,="Carrigan 5/6 Intermediate School",="White",88,92.6
,="Clarence E. Thompson School",="White",33,94.3
,="Edith E. Mackrille School",="White",36,97.3
,="Forest School",="White",42,93.3
,="Harry M. Bailey Middle School",="White",78,97.5
,="Savin Rock Community School",="White",43,93.5
,="Seth G. Haley School",="White",38,97.4
,="West Haven High School",="White",141,92.8
="Westbrook School District",="Daisy Ingraham School",="White",43,100.0
,="Westbrook High School",="White",33,100.0
,="Westbrook Middle School",="White",28,100.0
="Weston School District",="Hurlbutt Elementary School",="White",83,95.4
,="Weston High School",="White",73,98.6
,="Weston Middle School",="White",85,97.7
="Westport School District",="Bedford Middle School",="White",96,96.0
,="Coleytown Elementary School",="White",76,100.0
,="Coleytown Middle School",="White",70,98.6
,="Green's Farms School",="White",63,98.4
,="King's Highway Elementary School",="White",61,96.8
,="Long Lots School",="White",76,97.4
,="Saugatuck Elementary School",="White",62,96.9
,="Staples High School",="White",159,96.4
="Wethersfield School District",="Alfred W. Hanmer School",="White",39,97.5
,="Charles Wright School",="White",33,91.7
,="Emerson-Williams School",="White",54,98.2
,="Highcrest School",="White",47,97.9
,="Silas Deane Middle School",="White",55,96.5
,="Wethersfield High School",="White",101,97.1
="Willington School District",="Center School",="White",25,100.0
,="Hall Memorial School",="White",36,94.7
="Wilton School District",="Middlebrook School",="White",96,97.0
,="Cider Mill School",="White",88,98.9
,="Ina E. Driscoll School",="White",49,100.0
,="Miller-Driscoll School",="White",46,100.0
,="Wilton High School",="White",113,98.3
="Winchester School District",="Batcheller Early Education Center",="White",30,96.8
,="Joy D. Rice School",="White",5,100.0
,="Mary P. Hinsdale School",="White",32,100.0
,="Pearson Middle School",="White",33,100.0
="Windham School District",="Early Headstart",="White",5,83.3
,="Eastern Regional Academy/Windham",="White",7,100.0
,="Natchaug School",="White",31,86.1
,="North Windham School",="White",34,81.0
,="W. B. Sweeney School",="White",34,89.5
,="Windham Center School",="White",30,90.9
,="Windham Early Childhood Prospect Street",="White",10,83.3
,="Windham High School",="White",77,86.5
,="Windham Middle School",="White",96,92.3
="Windsor Locks School District",="North Street School",="White",41,97.6
,="South Elementary School",="White",38,97.4
,="Windsor Locks High School",="White",54,96.4
,="Windsor Locks Middle School",="White",42,89.4
="Windsor School District",="Clover Street School",="White",33,84.6
,="John F. Kennedy School",="White",37,88.1
,="Oliver Ellsworth School",="White",42,87.5
,="Poquonock Elementary School",="White",37,94.9
,="Roger Wolcott Early Child Center",="White",26,100.0
,="Sage Park Middle School",="White",104,91.2
,="Windsor High School",="White",125,86.8
="Wolcott School District",="Alcott School",="White",37,100.0
,="Frisbie School",="White",35,100.0
,="Tyrrell Middle School",="White",59,96.7
,="Wakelee School",="White",39,100.0
,="Wolcott High School",="White",81,98.8
="Woodbridge School District",="Beecher Road Intermediate School",="White",50,98.0
,="Beecher Road Primary School",="White",45,100.0
="Woodstock Academy District",="Woodstock Academy",="White",81,98.8
="Woodstock School District",="Woodstock Elementary School",="White",43,100.0
,="Woodstock Middle School",="White",37,100.0

