"Educator Race/Ethnicity Report for 2009-10"

"District","School","Race","Count","% of Total"
,="John S. Martinez Sea and Sky STEM School",="White",36,75.0
,="Katherine Brennan School",="White",21,56.8
,="King/Robinson Magnet School",="White",31,62.0
,="Lincoln-Bassett School",="White",24,61.5
,="Mauro-Sheridan Magnet School",="White",42,70.0
,="Metropolitan Business Academy",="White",21,70.0
,="New Haven Academy",="White",20,76.9
,="Polly T. McCabe Center",="White",5,55.6
,="Riverside Education Academy",="White",14,60.9
,="Roberto Clemente Leadership Academy for Global Awareness",="White",25,56.8
,="Ross/Woodward School",="White",39,78.0
,="Sound School",="White",47,92.2
,="Strong 21st Century Communications Magnet and SCSU Lab School",="White",14,60.9
,="Truman School",="White",35,67.3
,="Urban Youth Center Middle School",="White",6,37.5
,="West Rock Authors Academy",="White",24,85.7
,="Wexler/Grant Community School",="White",21,52.5
,="Wilbur Cross High School",="White",133,76.9
,="Worthington Hooker School",="White",35,92.1
="New London School District",="Jennings School",="White",22,52.4
,="Bennie Dover Jackson Middle School",="White",54,78.3
,="Harbor School",="White",27,96.4
,="Nathan Hale Arts Magnet School",="White",24,85.7
,="New London Clinical Day Program",="White",3,100.0
,="New London High School",="White",80,88.9
,="Shoreline Academy",="White",6,85.7
,="Winthrop STEM Elementary Magnet School",="White",21,80.8
="New Milford School District",="Hill And Plain School",="White",39,97.5
,="John Pettibone School",="White",39,97.5
,="Litchfield Hills Transition Center",="White",2,100.0
,="New Milford High School",="White",125,97.7
,="Northville Elementary School",="White",39,100.0
,="Sarah Noble Intermediate School",="White",88,98.9
,="Schaghticoke Middle School",="White",73,98.6
="Newington School District",="Anna Reynolds School",="White",43,97.7
,="Elizabeth Green School",="White",33,94.3
,="John Paterson School",="White",48,96.0
,="John Wallace Middle School",="White",69,98.6
,="Martin Kellogg Middle School",="White",63,95.5
,="Newington High School",="White",121,96.0
,="Ruth Chaffee School",="White",39,100.0
="Newtown School District",="Hawley Elementary School",="White",36,100.0
,="Head O'Meadow Elementary School",="White",35,100.0
,="Middle Gate Elementary School",="White",43,100.0
,="Newtown High School",="White",140,93.3
,="Newtown Middle School",="White",80,100.0
,="Newtown Preschool",="White",6,100.0
,="Reed Intermediate School",="White",71,98.6
,="Sandy Hook Elementary School",="White",53,98.1
="Norfolk School District",="Botelle Elementary School",="White",21,100.0
,="Bridges II",="White",1,100.0
,="IEP Program",="White",2,100.0
="North Branford School District",="Jerome Harrison School",="White",28,100.0
,="North Branford High School",="White",72,100.0
,="North Branford Intermediate School",="White",54,98.2
,="Stanley T. Williams School",="White",21,100.0
,="Totoket Valley Elementary School",="White",38,97.4
="North Canaan School District",="North Canaan Elementary School",="White",38,100.0
="North Haven School District",="Clintonville Elementary School",="White",36,97.3
,="Green Acres Elementary School",="White",39,100.0
,="Montowese Elementary School",="White",36,97.3
,="North Haven High School",="White",102,92.7
,="North Haven Middle School",="White",76,97.4
,="Ridge Road Elementary School",="White",37,100.0
="North Stonington School District",="North Stonington Elementary School",="White",34,100.0
,="Wheeler High School",="White",37,100.0
,="Wheeler Middle School",="White",35,100.0
="Norwalk School District",="Brien McMahon High School",="White",120,83.9
,="Brookside Elementary School",="White",33,82.5
,="Columbus Magnet School",="White",27,87.1
,="Cranbury Elementary School",="White",39,97.5
,="Fox Run Elementary School",="White",32,80.0
,="Jefferson Magnet School",="White",37,90.2
,="Kendall Elementary School",="White",37,90.2
,="Marvin Elementary School",="White",34,91.9
,="Naramake Elementary School",="White",25,83.3
,="Nathan Hale Middle School",="White",49,77.8
,="Norwalk High School",="White",118,86.8
,="Norwalk Pathways Academy at Briggs",="White",16,88.9
,="Ponus Ridge Middle School",="White",59,81.9
,="Roton Middle School",="White",43,82.7
,="Rowayton School",="White",40,95.2
,="Silvermine Elementary School",="White",23,71.9
,="Tracey School",="White",30,85.7
,="West Rocks Middle School",="White",55,85.9
,="Wolfpit School",="White",27,87.1
="Norwich Free Academy District",="Norwich Free Academy",="White",182,91.9
="Norwich School District",="Bishop School Early Learning Center",="White",17,94.4
,="Deborah-Tennant Zinewicz School",="White",6,75.0
,="Greeneville School",="White",25,92.6
,="Hickory Street School",="White",7,87.5
,="John B. Stanton Network School",="White",28,96.6
,="Kelly Middle School",="White",58,96.7
,="Moriarty Magnet School",="White",29,96.7
,="Samuel Huntington School",="White",29,90.6
,="Teachers' Memorial Middle School",="White",48,98.0
,="Thames River Academy",="White",8,88.9
,="Thomas W. Mahan School",="White",24,96.0
,="Uncas Network School",="White",17,89.5
,="Veterans' Memorial School",="White",23,88.5
,="Wequonnoc Magnet School",="White",22,95.7
="Odyssey Community School District",="Odyssey Community School",="White",21,100.0
="Old Saybrook School District",="Kathleen E. Goodwin School",="White",55,100.0
,="Old Saybrook Middle School",="White",64,100.0
,="Old Saybrook Senior High School",="White",53,100.0
="Orange School District",="Mary L. Tracy School",="White",23,100.0
,="Peck Place School",="White",41,97.6
,="Race Brook School",="White",42,100.0
,="Turkey Hill School",="White",36,100.0
="Oxford School District",="Great Oak School",="White",41,97.6
,="Oxford Center School",="White",34,100.0
,="Oxford High School",="White",57,98.3
,="Quaker Farms School",="White",34,100.0
="Park City Prep Charter School District",="Park City Prep Charter School",="White",14,87.5
="Plainfield School District",="Early Childhood Center",="White",16,100.0
,="Moosup Elementary School",="White",29,100.0
,="Plainfield Central School",="White",54,98.2
,="Plainfield High School",="White",70,98.6
,="Plainfield Memorial School",="White",36,100.0
,="Shepard Hill Elementary School",="White",31,100.0
="Plainville School District",="Frank T. Wheeler School",="White",33,97.1
,="Linden Street School",="White",41,100.0
,="Louis Toffolon School",="White",35,97.2
,="Middle School of Plainville",="White",62,100.0
,="Plainville High School",="White",78,100.0
,="Prekindergarten Program",="White",3,100.0
="Plymouth School District",="Eli Terry Jr. Middle School",="White",43,97.7
,="Harry S. Fisher Elementary School",="White",34,100.0
,="Plymouth Center School",="White",35,100.0
,="Terryville High School",="White",46,95.8
="Pomfret School District",="Pomfret Community School",="White",48,100.0
="Portland School District",="Brownstone Intermediate School",="White",26,100.0
,="Gildersleeve School",="White",24,100.0
,="Portland High School",="White",40,100.0
,="Portland Middle School",="White",31,100.0
,="Valley View School",="White",28,100.0
="Preston School District",="Preston Plains School",="White",22,100.0
,="Preston Veterans' Memorial School",="White",29,96.7
="Putnam School District",="Helping Hands",="White",1,100.0
,="Putnam Elementary School",="White",55,100.0
,="Putnam High School",="White",38,100.0
,="Putnam Middle School",="White",28,100.0
="Redding School District",="John Read Middle School",="White",64,95.5
,="Redding Elementary School",="White",72,98.6
="Regional School District 01",="Housatonic Valley Regional High School",="White",61,98.4
="Regional School District 04",="John Winthrop Middle School",="White",38,100.0
,="Valley Regional High School",="White",58,93.5
="Regional School District 05",="Amity Middle School: Bethany",="White",43,100.0
,="Amity Middle School: Orange",="White",41,95.3
,="Amity Regional High School",="White",151,95.0
="Regional School District 06",="Goshen Center School",="White",27,100.0
,="James Morris School",="White",25,100.0
,="Stepping Stones Preschool Program",="White",1,100.0
,="Wamogo Regional High School",="White",55,96.5
,="Warren Elementary School",="White",18,100.0
="Regional School District 07",="AIM",="White",1,100.0
,="FLEX",="White",1,100.0
,="Intensive Learning Program",="White",1,100.0
,="Links",="White",1,100.0
,="Northwestern Regional High School",="White",72,96.0
,="Northwestern Regional Middle School",="White",48,94.1
,="STEP",="White",6,100.0
="Regional School District 08",="RHAM High School",="White",102,96.2
,="RHAM Middle School",="White",63,92.6
="Regional School District 09",="Joel Barlow High School",="White",101,100.0
="Regional School District 10",="Har-Bur Middle School",="White",88,98.9
,="Harwinton Consolidated School",="White",54,98.2
,="Lake Garda Elementary School",="White",57,98.3
,="Lewis S. Mills High School",="White",75,96.2
="Regional School District 11",="Parish Hill High School",="White",40,97.6
="Regional School District 12",="Booth Free School",="White",17,100.0
,="Early Childhood Education Center",="White",3,75.0
,="Shepaug Valley High School",="White",46,100.0
,="Shepaug Valley Middle School",="White",39,97.5
,="The Burnham School",="White",17,100.0
,="Washington Primary School",="White",21,100.0
="Regional School District 13",="Coginchaug Regional High School",="White",63,96.9
,="Francis E. Korn School",="White",23,95.8
,="Frank Ward Strong School",="White",35,100.0
,="Frederick Brewster School",="White",31,100.0
,="John Lyman School",="White",31,100.0
,="Middlefield Memorial School",="White",33,97.1
="Regional School District 14",="Bethlehem Elementary School",="White",40,97.6
,="Integrated Star Preschool Program",="White",5,100.0
,="Mitchell Elementary School",="White",45,100.0
,="Nonnewaug High School",="White",74,98.7
,="Woodbury Middle School",="White",48,100.0
="Regional School District 15",="Gainfield Elementary School",="White",38,100.0
,="Long Meadow Elementary School",="White",50,100.0
,="Memorial Middle School",="White",48,98.0
,="Middlebury Elementary School",="White",37,100.0
,="Pomperaug Regional High School",="White",120,99.2
,="Pomperaug School",="White",45,100.0
,="Rochambeau Middle School",="White",49,94.2
="Regional School District 16",="Algonquin School",="White",37,100.0
,="Community School",="White",22,100.0
,="Laurel Ledge School",="White",37,94.9
,="Long River Middle School",="White",53,100.0
,="Woodland Regional High School",="White",80,100.0
="Regional School District 17",="Burr District Elementary School",="White",33,100.0
,="Haddam Elementary School",="White",28,96.6
,="Haddam-Killingworth High School",="White",68,98.6
,="Haddam-Killingworth Middle School",="White",71,100.0
,="Killingworth Elementary School",="White",44,100.0
="Regional School District 18",="Center School",="White",29,96.7
,="Lyme Consolidated School",="White",22,100.0
,="Lyme-Old Lyme High School",="White",51,98.1
,="Lyme-Old Lyme Middle School",="White",38,95.0
,="Mile Creek School",="White",32,100.0
="Regional School District 19",="E. O. Smith High School",="White",121,98.4
="Ridgefield School District",="Barlow Mountain Elementary School",="White",38,97.4
,="Branchville Elementary School",="White",34,97.1
,="East Ridge Middle School",="White",67,95.7
,="Farmingville Elementary School",="White",30,100.0
,="Ridgebury Elementary School",="White",37,100.0
,="Ridgefield High School",="White",151,96.2
,="Scotland Elementary School",="White",33,100.0
,="Scotts Ridge Middle School",="White",52,98.1
,="Veterans Park Elementary School",="White",31,100.0
="Rocky Hill School District",="Albert D. Griswold Middle School",="White",58,100.0
,="Dr. Oran A. Moser School",="White",17,94.4
,="Myrtle H. Stevens School",="White",46,95.8
,="Rocky Hill High School",="White",74,96.1
,="West Hill School",="White",47,97.9
="Salem School District",="Salem Elementary School",="White",51,96.2
="Salisbury School District",="Salisbury Central School",="White",39,97.5
="Scotland School District",="Scotland Elementary School",="White",20,100.0
="Seymour School District",="Anna L. Lopresti School",="White",30,96.8
,="Bungay School",="White",41,97.6
,="Paul E. Chatfield School",="White",34,100.0
,="Seymour High School",="White",62,100.0
,="Seymour Middle School",="White",50,100.0
="Sharon School District",="Sharon Center School",="White",34,100.0
="Shelton School District",="Mohegan School",="White",48,100.0
,="Booth Hill School",="White",42,100.0
,="Elizabeth Shelton School",="White",48,98.0
,="Intermediate School",="White",77,100.0
,="Lafayette School",="White",39,100.0
,="Long Hill School",="White",46,97.9
,="Shelton High School",="White",143,100.0
,="Sunnyside School",="White",30,96.8
="Sherman School District",="Sherman School",="White",44,95.7
="Side By Side Charter School District",="Side By Side Charter School",="White",17,100.0
="Simsbury School District",="Central School",="White",48,100.0
,="Henry James Memorial School",="White",82,97.6
,="Latimer Lane School",="White",53,96.4
,="Simsbury High School",="White",145,96.0
,="Squadron Line School",="White",71,98.6
,="Tariffville School",="White",37,100.0
,="Tootin' Hills School",="White",58,96.7
="Somers School District",="Mabelle B. Avery Middle School",="White",38,100.0
,="Somers Elementary School",="White",58,98.3
,="Somers High School",="White",54,96.4
="South Windsor School District",="Pleasant Valley School",="White",37,97.4
,="Eli Terry School",="White",36,97.3
,="Orchard Hill School",="White",35,100.0
,="Philip R. Smith School",="White",27,93.1
,="South Windsor High School",="White",129,95.6
,="Timothy Edwards School",="White",96,98.0
,="Wapping Elementary School",="White",33,100.0
="Southington School District",="John F. Kennedy Middle School",="White",75,98.7
,="Derynoski Elementary School",="White",49,100.0
,="Flanders Elementary School",="White",30,100.0
,="Hatton Elementary School",="White",45,100.0
,="Joseph A. Depaolo Middle School",="White",78,100.0
,="Plantsville Elementary School",="White",21,95.5
,="South End Elementary School",="White",25,100.0
,="Southington High School",="White",192,98.5
,="Strong Elementary School",="White",39,100.0
,="Thalberg Elementary School",="White",36,94.7
,="Urbin T. Kelley School",="White",32,100.0
="Sprague School District",="Sayles School",="White",31,93.9
="Stafford School District",="Stafford Elementary School",="White",53,100.0
,="Stafford High School",="White",46,93.9
,="Stafford Middle School",="White",43,97.7
,="Staffordville School",="White",19,100.0
,="West Stafford School",="White",20,100.0
="Stamford Academy District",="Stamford Academy",="White",8,100.0
="Stamford School District",="Cloonan School",="White",52,83.9
,="Davenport Ridge School",="White",50,94.3
,="Dolan School",="White",52,86.7
,="Hart School",="White",38,84.4
,="Julia A. Stark School",="White",48,85.7
,="K. T. Murphy School",="White",43,81.1
,="Newfield School",="White",44,88.0
,="Northeast School",="White",53,85.5
,="Preschool Team",="White",10,83.3
,="Rippowam Middle School",="White",67,88.2
,="Rogers International School",="White",46,73.0
,="Roxbury School",="White",52,86.7
,="Scofield Middle School",="White",52,89.7
,="Springdale School",="White",44,89.8
,="Stamford High School",="White",127,87.6
,="Stillmeadow School",="White",52,88.1
,="The Academy of Information Technology",="White",47,71.2
,="Toquam Magnet School",="White",43,86.0
,="Turn of River School",="White",57,91.9
,="Westhill High School",="White",152,80.4
,="Westover School",="White",63,95.5
="State of Connecticut",="",="White",.,92.2
="Sterling School District",="Sterling Community School",="White",43,100.0
="Stonington School District",="Deans Mill School",="White",39,100.0
,="Mystic Middle School",="White",36,92.3
,="Pawcatuck Middle School",="White",37,94.9
,="Special Needs Preschool Program",="White",3,100.0
,="Stonington High School",="White",73,96.1
,="West Broad Street School",="White",21,100.0
,="West Vine Street School",="White",24,100.0
="Stratford School District",="Eli Whitney School",="White",44,97.8
,="Bunnell High School",="White",95,96.0
,="Chapel School",="White",41,100.0
,="David Wooster Middle School",="White",45,97.8
,="Franklin School",="White",30,93.8
,="Harry B. Flood Middle School",="White",49,94.2
,="Honeyspot School",="White",9,90.0
,="Lordship School",="White",23,100.0
,="Nichols School",="White",34,97.1
,="Second Hill Lane School",="White",56,94.9
,="Stratford Academy - Johnson House",="White",49,89.1
,="Stratford High School",="White",80,92.0
,="Strive-Stratford",="White",2,100.0
,="Wilcoxson School",="White",32,94.1
="Suffield School District",="A. Ward Spaulding School",="White",45,97.8
,="McAlister Intermediate School",="White",49,96.1
,="Suffield High School",="White",78,97.5
,="Suffield Middle School",="White",60,92.3
="The Bridge Academy District",="The Bridge Academy",="White",17,81.0
="The Gilbert School District",="The Gilbert School",="White",40,100.0
="Thomaston School District",="Black Rock School",="White",31,100.0
,="Thomaston Center School",="White",24,100.0
,="Thomaston High School",="White",50,96.2
="Thompson School District",="Mary R. Fisher Elementary School",="White",45,97.8
,="Thompson Middle School",="White",40,100.0
,="Tourtellotte Memorial High School",="White",42,100.0
="Tolland School District",="Birch Grove Primary School",="White",52,100.0
,="Tolland High School",="White",71,97.3
,="Tolland Intermediate School",="White",59,95.2
,="Tolland Middle School",="White",66,95.7
="Torrington School District",="East School",="White",40,100.0
,="Forbes School",="White",39,95.1
,="Southwest School",="White",36,97.3
,="Torringford School",="White",57,98.3
,="Torrington High School",="White",102,97.1
,="Torrington Middle School",="White",93,96.9
,="Vogel-Wetmore School",="White",44,86.3
="Trailblazers Academy District",="Trailblazers Academy",="White",18,90.0
="Trumbull School District",="Head Start",="White",5,100.0
,="Booth Hill School",="White",53,96.4
,="Daniels Farm School",="White",53,100.0
,="Frenchtown Elementary School",="White",68,95.8
,="Hillcrest Middle School",="White",67,95.7
,="Jane Ryan School",="White",43,100.0
,="Madison Middle School",="White",78,96.3
,="Middlebrook School",="White",51,96.2
,="Tashua School",="White",46,100.0
,="Trumbull Early Childhood Education Center",="White",24,100.0
,="Trumbull High School",="White",175,96.7
="Unified School District #1",="Bergin Correctional Institution",="White",9,100.0
,="Bridgeport Correctional Center",="White",2,66.7
,="Brooklyn Correctional Institution",="White",3,100.0
,="Cheshire Correctional Institution",="White",13,92.9
,="Corrigan/Radgowski Correctional Institution",="White",11,84.6
,="Enfield Correctional Institution",="White",9,90.0
,="Garner Correctional Institution",="White",8,100.0
,="Gates Correctional Institution",="White",9,90.0
,="Hartford Correctional Center",="White",1,50.0
,="MacDougall/Walker Correctional Institution",="White",17,100.0
,="Manson Youth Institution",="White",38,84.4
,="New Haven Correctional Center",="White",1,33.3
,="Northern Correctional Institution",="White",2,100.0
,="Osborn Correctional Institution",="White",13,100.0
,="Robinson Correctional Institution",="White",13,86.7
,="Webster Correctional Institution",="White",4,100.0
,="Willard/Cybulski Correctional Institution",="White",9,90.0
,="York Correctional Institution",="White",20,83.3
="Unified School District #2",="Children's Place School",="White",9,75.0
,="High Meadows",="White",10,100.0
,="Riverview School",="White",25,96.2
,="Walter G. Cady School",="White",41,91.1
="Union School District",="Union Elementary School",="White",10,100.0
="Vernon School District",="Northeast School",="White",27,100.0
,="Center Road School",="White",42,100.0
,="Lake Street School",="White",23,92.0
,="Maple Street School",="White",28,93.3
,="Rockville High School",="White",101,92.7
,="Skinner Road School",="White",32,100.0
,="Vernon Center Middle School",="White",85,94.4
="Voluntown School District",="Voluntown Elementary School",="White",36,100.0
="Wallingford School District",="Highland School",="White",33,94.3
,="A.R.T.S. Academy",="White",9,100.0
,="Cook Hill School",="White",50,98.0
,="Dag Hammarskjold Middle School",="White",71,100.0
,="Evarts C. Stevens School",="White",42,95.5
,="James H. Moran Middle School",="White",76,100.0
,="Lyman Hall High School",="White",111,97.4
,="Mark T. Sheehan High School",="White",94,100.0
,="Moses Y. Beach School",="White",44,100.0
,="Parker Farms School",="White",38,95.0
,="Pond Hill School",="White",35,100.0
,="Rock Hill School",="White",38,100.0
,="Yalesville School",="White",53,98.1
="Waterbury School District",="Brooklyn Elementary School",="White",22,100.0
,="West Side Middle School",="White",93,87.7
,="Washington School",="White",22,81.5
,="B. W. Tinker School",="White",39,95.1
,="Barnard School",="White",28,93.3
,="Bucks Hill School",="White",48,96.0
,="Bunker Hill School",="White",42,95.5
,="Carrington School",="White",36,78.3
,="Crosby High School",="White",105,87.5
,="Driggs School",="White",44,91.7
,="Enlightenment School",="White",24,92.3
,="F. J. Kingsbury School",="White",35,94.6
,="Gilmartin School",="White",26,92.9
,="H. S. Chase School",="White",55,90.2
,="Hopeville School",="White",37,82.2
,="John F. Kennedy High School",="White",99,87.6
,="Maloney Interdistrict Magnet School",="White",43,84.3
,="Margaret M. Generali Elementary School",="White",43,97.7
,="Michael F. Wallace Middle School",="White",89,84.8
,="North End Middle School",="White",91,86.7
,="Regan School",="White",22,95.7
,="Rotella Interdistrict Magnet School",="White",48,94.1
,="Special Education Preschool",="White",28,100.0
,="Sprague School",="White",38,97.4
,="State Street School",="White",13,86.7
,="Walsh School",="White",30,66.7
,="Waterbury Arts Magnet School (High)",="White",53,85.5
,="Waterbury Arts Magnet School (Middle)",="White",42,89.4
,="Wendell L. Cross School",="White",26,86.7
,="Wilby High School",="White",97,88.2
,="Woodrow Wilson School",="White",32,82.1
="Waterford School District",="Clark Lane Middle School",="White",64,97.0
,="Oswegatchie Elementary School",="White",43,93.5
,="Quaker Hill Elementary School",="White",43,100.0
,="Southwest Elementary School",="White",41,100.0
,="Waterford High School",="White",96,97.0
="Watertown School District",="Fletcher W. Judson School",="White",29,100.0
,="John Trumbull Primary School",="White",58,100.0
,="Polk School",="White",32,97.0
,="Swift Middle School",="White",73,100.0
,="Watertown High School",="White",89,97.8
="West Hartford School District",="Smith School",="White",39,92.9
,="Aiken School",="White",44,95.7
,="Braeburn School",="White",39,97.5
,="Bristow Middle School",="White",52,96.3
,="Bugbee School",="White",31,91.2
,="Charter Oak International Academy",="White",38,92.7
,="Conard High School",="White",134,93.7
,="Duffy School",="White",51,94.4
,="Hall High School",="White",128,95.5
,="King Philip Middle School",="White",96,98.0
,="Morley School",="White",35,100.0
,="Norfeldt School",="White",43,95.6
,="Sedgwick Middle School",="White",89,89.9
,="WAAVE (W Hartford Applied Academic/Voc'l Experience)",="White",2,100.0
,="Webster Hill School",="White",38,92.7
,="Whiting Lane School",="White",59,93.7
,="Wolcott School",="White",47,100.0
="West Haven School District",="Washington School",="White",38,95.0
,="Alma E. Pagels School",="White",44,95.7
,="Anna V. Molloy School",="White",26,86.7
,="Carrigan 5/6 Intermediate School",="White",77,89.5
,="Clarence E. Thompson School",="White",32,91.4
,="Edith E. Mackrille School",="White",34,91.9
,="Forest School",="White",42,93.3
,="Harry M. Bailey Middle School",="White",71,97.3
,="Savin Rock Community School",="White",41,95.3
,="Seth G. Haley School",="White",45,97.8
,="West Haven High School",="White",142,95.9
="Westbrook School District",="Daisy Ingraham School",="White",38,100.0
,="Westbrook High School",="White",38,100.0
,="Westbrook Middle School",="White",36,100.0
="Weston School District",="Hurlbutt Elementary School",="White",47,94.0
,="Weston High School",="White",73,96.1
,="Weston Intermediate School",="White",58,96.7
,="Weston Middle School",="White",58,96.7
="Westport School District",="Bedford Middle School",="White",95,96.9
,="Coleytown Elementary School",="White",57,96.6
,="Coleytown Middle School",="White",70,97.2
,="Green's Farms School",="White",59,98.3
,="King's Highway Elementary School",="White",62,96.9
,="Long Lots School",="White",65,97.0
,="Saugatuck Elementary School",="White",63,96.9
,="Staples High School",="White",174,94.6
,="Stepping Stones Preschool",="White",13,100.0
="Wethersfield School District",="Alfred W. Hanmer School",="White",35,92.1
,="Charles Wright School",="White",31,96.9
,="Emerson-Williams School",="White",39,95.1
,="Highcrest School",="White",39,100.0
,="Samuel B. Webb Elementary School",="White",38,95.0
,="Silas Deane Middle School",="White",50,94.3
,="Wethersfield High School",="White",105,95.5
="Willington School District",="Center School",="White",25,100.0
,="Hall Memorial School",="White",34,94.4
="Wilton School District",="Middlebrook School",="White",94,96.9
,="Cider Mill School",="White",96,98.0
,="Ina E. Driscoll School",="White",47,97.9
,="Miller-Driscoll School",="White",47,100.0
,="Wilton High School",="White",115,95.8
="Winchester School District",="Batcheller Early Education Center",="White",15,100.0
,="Mary P. Hinsdale School",="White",39,100.0
,="Pearson Academy",="White",27,100.0
,="Pearson Middle School",="White",27,100.0
="Windham School District",="Early Headstart",="White",5,83.3
,="Eastern Regional Academy/Windham",="White",8,100.0
,="Natchaug School",="White",32,97.0
,="North Windham School",="White",37,92.5
,="W. B. Sweeney School",="White",33,94.3
,="Windham Center School",="White",26,81.3
,="Windham Early Childhood Prospect Street",="White",10,83.3
,="Windham High School",="White",85,91.4
,="Windham Middle School",="White",80,87.9
="Windsor Locks School District",="North Street School",="White",46,100.0
,="South Elementary School",="White",39,95.1
,="Windsor Locks High School",="White",59,95.2
,="Windsor Locks Middle School",="White",49,94.2
="Windsor School District",="Clover Street School",="White",32,88.9
,="John F. Kennedy School",="White",38,95.0
,="Oliver Ellsworth School",="White",42,89.4
,="Poquonock Elementary School",="White",34,89.5
,="Roger Wolcott Early Child Center",="White",24,100.0
,="Sage Park Middle School",="White",97,91.5
,="Windsor High School",="White",127,87.6
="Wolcott School District",="Alcott School",="White",33,100.0
,="Frisbie School",="White",34,97.1
,="Tyrrell Middle School",="White",63,98.4
,="Wakelee School",="White",37,100.0
,="Wolcott High School",="White",78,96.3
="Woodbridge School District",="Beecher Road Intermediate School",="White",43,95.6
,="Beecher Road Primary School",="White",35,94.6
="Woodstock Academy District",="Woodstock Academy",="White",98,95.1
="Woodstock School District",="Woodstock Elementary School",="White",39,100.0
,="Woodstock Middle School",="White",39,97.5

