"Educator Race/Ethnicity Report for 2004-05"

"District","School","Race","Count","% of Total"
,="John F. Kennedy High School",="Hispanic or Latino",8,7.3
,="Maloney Interdistrict Magnet School",="Hispanic or Latino",7,13.5
,="Margaret M. Generali Elementary School",="Hispanic or Latino",1,2.1
,="Michael F. Wallace Middle School",="Hispanic or Latino",4,3.8
,="North End Middle School",="Hispanic or Latino",7,7.6
,="Rotella Interdistrict Magnet School",="Hispanic or Latino",1,1.9
,="Sprague School",="Hispanic or Latino",1,2.9
,="State Street School",="Hispanic or Latino",2,6.1
,="Walsh School",="Hispanic or Latino",6,13.0
,="Waterbury Arts Magnet School (High)",="Hispanic or Latino",2,4.1
,="Waterbury Arts Magnet School (Middle)",="Hispanic or Latino",2,4.5
,="West Side Middle School",="Hispanic or Latino",11,10.7
,="Wilby High School",="Hispanic or Latino",2,1.9
,="Woodrow Wilson School",="Hispanic or Latino",10,22.7
="Waterford School District",="Clark Lane Middle School",="Hispanic or Latino",1,1.4
,="Quaker Hill Elementary School",="Hispanic or Latino",1,3.4
,="Waterford High School",="Hispanic or Latino",2,2.2
="Watertown School District",="Polk School",="Hispanic or Latino",1,3.2
,="Watertown High School",="Hispanic or Latino",1,1.2
="West Hartford School District",="Smith School",="Hispanic or Latino",2,5.6
,="Aiken School",="Hispanic or Latino",1,2.8
,="Charter Oak International Academy",="Hispanic or Latino",1,2.8
,="Conard High School",="Hispanic or Latino",6,4.5
,="Hall High School",="Hispanic or Latino",2,1.5
,="King Philip Middle School",="Hispanic or Latino",1,0.9
,="Morley School",="Hispanic or Latino",1,2.8
,="Sedgwick Middle School",="Hispanic or Latino",3,2.7
,="Webster Hill School",="Hispanic or Latino",3,7.0
,="Whiting Lane School",="Hispanic or Latino",1,1.8
,="Wolcott School",="Hispanic or Latino",1,2.2
="West Haven School District",="Carrigan 5/6 Intermediate School",="Hispanic or Latino",1,1.1
,="Clarence E. Thompson School",="Hispanic or Latino",1,2.9
,="Forest School",="Hispanic or Latino",2,4.4
,="Harry M. Bailey Middle School",="Hispanic or Latino",1,1.3
,="Savin Rock Community School",="Hispanic or Latino",2,4.3
,="West Haven High School",="Hispanic or Latino",1,0.7
="Weston School District",="Hurlbutt Elementary School",="Hispanic or Latino",1,1.1
,="Weston Middle School",="Hispanic or Latino",1,1.1
="Westport School District",="Bedford Middle School",="Hispanic or Latino",1,1.0
,="Coleytown Middle School",="Hispanic or Latino",1,1.4
,="Green's Farms School",="Hispanic or Latino",1,1.6
,="King's Highway Elementary School",="Hispanic or Latino",1,1.6
,="Long Lots School",="Hispanic or Latino",1,1.3
,="Saugatuck Elementary School",="Hispanic or Latino",2,3.1
,="Staples High School",="Hispanic or Latino",4,2.4
="Wethersfield School District",="Alfred W. Hanmer School",="Hispanic or Latino",1,2.5
,="Charles Wright School",="Hispanic or Latino",1,2.8
="Willington School District",="Hall Memorial School",="Hispanic or Latino",2,5.3
="Wilton School District",="Wilton High School",="Hispanic or Latino",2,1.7
="Winchester School District",="Batcheller Early Education Center",="Hispanic or Latino",1,3.2
="Windham School District",="Early Headstart",="Hispanic or Latino",1,16.7
,="Natchaug School",="Hispanic or Latino",4,11.1
,="North Windham School",="Hispanic or Latino",8,19.0
,="W. B. Sweeney School",="Hispanic or Latino",3,7.9
,="Windham Center School",="Hispanic or Latino",3,9.1
,="Windham Early Childhood Prospect Street",="Hispanic or Latino",2,16.7
,="Windham High School",="Hispanic or Latino",8,9.0
,="Windham Middle School",="Hispanic or Latino",8,7.7
="Windsor Locks School District",="North Street School",="Hispanic or Latino",1,2.4
,="South Elementary School",="Hispanic or Latino",1,2.6
,="Windsor Locks Middle School",="Hispanic or Latino",3,6.4
="Windsor School District",="Clover Street School",="Hispanic or Latino",1,2.6
,="Sage Park Middle School",="Hispanic or Latino",3,2.6
,="Windsor High School",="Hispanic or Latino",4,2.8
="Wolcott School District",="Tyrrell Middle School",="Hispanic or Latino",1,1.6
,="Wolcott High School",="Hispanic or Latino",1,1.2
="Woodstock Academy District",="Woodstock Academy",="Hispanic or Latino",1,1.2

