"Educator Race/Ethnicity Report for 2007-08"

"District","School","Race","Count","% of Total"
,="McAlister Intermediate School",="Hispanic or Latino",2,3.8
,="Suffield Middle School",="Hispanic or Latino",2,3.1
="The Bridge Academy District",="The Bridge Academy",="Hispanic or Latino",2,9.1
="Thomaston School District",="Thomaston Center School",="Hispanic or Latino",1,3.8
,="Thomaston High School",="Hispanic or Latino",1,1.9
="Tolland School District",="Birch Grove Primary School",="Hispanic or Latino",1,1.7
,="Tolland High School",="Hispanic or Latino",2,2.8
,="Tolland Middle School",="Hispanic or Latino",3,3.6
="Torrington School District",="Forbes School",="Hispanic or Latino",1,2.7
,="Torrington High School",="Hispanic or Latino",2,1.7
,="Torrington Middle School",="Hispanic or Latino",3,3.1
,="Vogel-Wetmore School",="Hispanic or Latino",3,6.3
="Trumbull School District",="Booth Hill School",="Hispanic or Latino",2,3.7
,="Frenchtown Elementary School",="Hispanic or Latino",1,1.5
,="Hillcrest Middle School",="Hispanic or Latino",2,2.8
,="Madison Middle School",="Hispanic or Latino",3,3.8
,="Middlebrook School",="Hispanic or Latino",2,3.8
,="Trumbull High School",="Hispanic or Latino",3,1.6
="Unified School District #1",="Corrigan/Radgowski Correctional Institution",="Hispanic or Latino",1,6.7
,="Enfield Correctional Institution",="Hispanic or Latino",1,8.3
,="Manson Youth Institution",="Hispanic or Latino",1,2.0
,="Robinson Correctional Institution",="Hispanic or Latino",2,13.3
="Unified School District #2",="Children's Place School",="Hispanic or Latino",1,6.3
="Vernon School District",="Maple Street School",="Hispanic or Latino",1,2.6
,="Rockville High School",="Hispanic or Latino",4,3.6
,="Vernon Center Middle School",="Hispanic or Latino",2,2.2
="Wallingford School District",="Evarts C. Stevens School",="Hispanic or Latino",1,2.4
,="Lyman Hall High School",="Hispanic or Latino",1,0.9
,="Parker Farms School",="Hispanic or Latino",1,2.8
="Waterbury School District",="Brooklyn Elementary School",="Hispanic or Latino",1,5.3
,="West Side Middle School",="Hispanic or Latino",8,8.4
,="Washington School",="Hispanic or Latino",3,12.0
,="B. W. Tinker School",="Hispanic or Latino",1,2.3
,="Bucks Hill School",="Hispanic or Latino",1,1.9
,="Bunker Hill School",="Hispanic or Latino",1,2.3
,="Carrington School",="Hispanic or Latino",12,25.5
,="Crosby High School",="Hispanic or Latino",9,8.0
,="Driggs School",="Hispanic or Latino",2,4.2
,="Gilmartin School",="Hispanic or Latino",1,3.4
,="H. S. Chase School",="Hispanic or Latino",6,9.4
,="Hopeville School",="Hispanic or Latino",7,15.2
,="John F. Kennedy High School",="Hispanic or Latino",8,7.2
,="Maloney Interdistrict Magnet School",="Hispanic or Latino",6,11.1
,="Margaret M. Generali Elementary School",="Hispanic or Latino",2,4.1
,="Michael F. Wallace Middle School",="Hispanic or Latino",8,8.3
,="North End Middle School",="Hispanic or Latino",10,9.4
,="State Street School",="Hispanic or Latino",1,7.7
,="Walsh School",="Hispanic or Latino",5,12.2
,="Waterbury Arts Magnet School (High)",="Hispanic or Latino",5,7.6
,="Waterbury Arts Magnet School (Middle)",="Hispanic or Latino",5,8.5
,="Wendell L. Cross School",="Hispanic or Latino",2,7.1
,="Wilby High School",="Hispanic or Latino",5,4.5
,="Woodrow Wilson School",="Hispanic or Latino",5,16.1
="Waterford School District",="Clark Lane Middle School",="Hispanic or Latino",2,2.7
,="Cohanzie Elementary School",="Hispanic or Latino",1,2.4
,="Waterford High School",="Hispanic or Latino",2,2.1
="Watertown School District",="Polk School",="Hispanic or Latino",1,3.2
="West Hartford School District",="Smith School",="Hispanic or Latino",1,2.4
,="Bugbee School",="Hispanic or Latino",2,6.3
,="Charter Oak International Academy",="Hispanic or Latino",1,2.5
,="Conard High School",="Hispanic or Latino",6,4.3
,="Hall High School",="Hispanic or Latino",1,0.7
,="King Philip Middle School",="Hispanic or Latino",1,1.0
,="Morley School",="Hispanic or Latino",1,3.0
,="Sedgwick Middle School",="Hispanic or Latino",5,4.9
,="Webster Hill School",="Hispanic or Latino",1,2.4
,="Whiting Lane School",="Hispanic or Latino",2,3.4
="West Haven School District",="Alma E. Pagels School",="Hispanic or Latino",1,2.4
,="Anna V. Molloy School",="Hispanic or Latino",1,3.8
,="Carrigan 5/6 Intermediate School",="Hispanic or Latino",1,1.2
,="Clarence E. Thompson School",="Hispanic or Latino",1,2.9
,="Edith E. Mackrille School",="Hispanic or Latino",1,3.0
,="Forest School",="Hispanic or Latino",1,2.5
,="Harry M. Bailey Middle School",="Hispanic or Latino",1,1.4
,="Savin Rock Community School",="Hispanic or Latino",2,4.7
,="West Haven High School",="Hispanic or Latino",2,1.3
="Weston School District",="Hurlbutt Elementary School",="Hispanic or Latino",1,1.7
,="Weston Intermediate School",="Hispanic or Latino",1,1.7
="Westport School District",="Coleytown Elementary School",="Hispanic or Latino",1,1.2
,="Coleytown Middle School",="Hispanic or Latino",1,1.4
,="Green's Farms School",="Hispanic or Latino",1,1.5
,="King's Highway Elementary School",="Hispanic or Latino",1,1.4
,="Saugatuck Elementary School",="Hispanic or Latino",2,2.9
,="Staples High School",="Hispanic or Latino",10,5.3
="Wethersfield School District",="Alfred W. Hanmer School",="Hispanic or Latino",2,4.5
,="Charles Wright School",="Hispanic or Latino",1,2.9
,="Emerson-Williams School",="Hispanic or Latino",1,2.3
,="Silas Deane Middle School",="Hispanic or Latino",1,1.7
,="Wethersfield High School",="Hispanic or Latino",1,0.9
="Willington School District",="Hall Memorial School",="Hispanic or Latino",2,5.0
="Wilton School District",="Ina E. Driscoll School",="Hispanic or Latino",1,1.9
,="Miller-Driscoll School",="Hispanic or Latino",1,1.8
,="Wilton High School",="Hispanic or Latino",4,3.4
="Winchester School District",="Batcheller Early Education Center",="Hispanic or Latino",1,3.2
="Windham School District",="Early Headstart",="Hispanic or Latino",1,12.5
,="Natchaug School",="Hispanic or Latino",1,2.8
,="North Windham School",="Hispanic or Latino",4,8.9
,="W. B. Sweeney School",="Hispanic or Latino",1,2.6
,="Windham Center School",="Hispanic or Latino",6,17.6
,="Windham Early Childhood Prospect Street",="Hispanic or Latino",2,16.7
,="Windham High School",="Hispanic or Latino",6,6.5
,="Windham Middle School",="Hispanic or Latino",10,10.0
="Windsor Locks School District",="South Elementary School",="Hispanic or Latino",2,4.7
,="Windsor Locks High School",="Hispanic or Latino",1,1.7
,="Windsor Locks Middle School",="Hispanic or Latino",2,3.8
="Windsor School District",="Sage Park Middle School",="Hispanic or Latino",1,0.9
,="Windsor High School",="Hispanic or Latino",5,3.6
="Wolcott School District",="Frisbie School",="Hispanic or Latino",1,2.6
,="Tyrrell Middle School",="Hispanic or Latino",1,1.6
,="Wolcott High School",="Hispanic or Latino",2,2.4
="Woodbridge School District",="Beecher Road Primary School",="Hispanic or Latino",1,2.6
="Woodstock Academy District",="Woodstock Academy",="Hispanic or Latino",1,1.0

