"Educator Race/Ethnicity Report for 2008-09"

"District","School","Race","Count","% of Total"
,="Vincent E. Mauro Elementary Math, Science and Technology Magnet School",="White",27,64.3
,="West Rock Authors Academy",="White",20,74.1
,="Wexler/Grant Community School",="White",19,51.4
,="Wilbur Cross High School",="White",132,76.3
,="Worthington Hooker School",="White",33,86.8
="New London School District",="Jennings School",="White",27,60.0
,="Bennie Dover Jackson Middle School",="White",54,76.1
,="Dual Language Arts Academy/Academia Bilingue de las Artes",="White",2,33.3
,="Harbor School",="White",28,96.6
,="Nathan Hale Arts Magnet School",="White",25,80.6
,="New London Clinical Day Program",="White",5,100.0
,="New London High School",="White",77,88.5
,="Shoreline Academy",="White",4,80.0
,="Winthrop STEM Elementary Magnet School",="White",23,82.1
="New Milford School District",="Hill And Plain School",="White",39,97.5
,="John Pettibone School",="White",40,100.0
,="New Milford High School",="White",127,98.4
,="Northville Elementary School",="White",39,97.5
,="Sarah Noble Intermediate School",="White",88,98.9
,="Schaghticoke Middle School",="White",78,100.0
="Newington School District",="Anna Reynolds School",="White",43,97.7
,="Elizabeth Green School",="White",32,94.1
,="John Paterson School",="White",47,95.9
,="John Wallace Middle School",="White",70,98.6
,="Martin Kellogg Middle School",="White",70,97.2
,="Newington High School",="White",120,96.0
,="Ruth Chaffee School",="White",39,100.0
="Newtown School District",="Hawley Elementary School",="White",34,100.0
,="Head O'Meadow Elementary School",="White",34,100.0
,="Middle Gate Elementary School",="White",42,100.0
,="Newtown High School",="White",136,96.5
,="Newtown Middle School",="White",80,100.0
,="Newtown Preschool",="White",6,100.0
,="Reed Intermediate School",="White",70,98.6
,="Sandy Hook Elementary School",="White",50,98.0
="Norfolk School District",="Botelle Elementary School",="White",27,100.0
,="Bridges II",="White",1,100.0
,="IEP Program",="White",1,100.0
="North Branford School District",="Jerome Harrison School",="White",30,100.0
,="North Branford High School",="White",71,100.0
,="North Branford Intermediate School",="White",54,98.2
,="Stanley T. Williams School",="White",22,100.0
,="Totoket Valley Elementary School",="White",38,100.0
="North Canaan School District",="North Canaan Elementary School",="White",37,100.0
="North Haven School District",="Clintonville Elementary School",="White",35,97.2
,="Green Acres Elementary School",="White",38,100.0
,="Montowese Elementary School",="White",38,97.4
,="North Haven High School",="White",103,93.6
,="North Haven Middle School",="White",78,96.3
,="Ridge Road Elementary School",="White",38,100.0
="North Stonington School District",="North Stonington Elementary School",="White",34,100.0
,="Wheeler High School",="White",39,100.0
,="Wheeler Middle School",="White",34,100.0
="Norwalk School District",="Brien McMahon High School",="White",120,83.9
,="Brookside Elementary School",="White",31,81.6
,="Columbus Magnet School",="White",26,83.9
,="Cranbury Elementary School",="White",38,97.4
,="Fox Run Elementary School",="White",30,78.9
,="Jefferson Magnet School",="White",38,90.5
,="Kendall Elementary School",="White",38,90.5
,="Marvin Elementary School",="White",36,92.3
,="Naramake Elementary School",="White",28,84.8
,="Nathan Hale Middle School",="White",47,79.7
,="Norwalk High School",="White",123,87.2
,="Norwalk Pathways Academy at Briggs",="White",13,76.5
,="Ponus Ridge Middle School",="White",58,80.6
,="Roton Middle School",="White",46,83.6
,="Rowayton School",="White",41,95.3
,="Silvermine Elementary School",="White",23,71.9
,="Tracey School",="White",30,83.3
,="West Rocks Middle School",="White",59,84.3
,="Wolfpit School",="White",27,84.4
="Norwich Free Academy District",="Norwich Free Academy",="White",179,92.3
="Norwich School District",="Bishop School Early Learning Center",="White",17,94.4
,="Deborah-Tennant Zinewicz School",="White",7,77.8
,="Greeneville School",="White",27,93.1
,="Hickory Street School",="White",6,100.0
,="John B. Stanton Network School",="White",30,96.8
,="Kelly Middle School",="White",60,96.8
,="Moriarty Magnet School",="White",31,96.9
,="Samuel Huntington School",="White",28,84.8
,="Teachers' Memorial Middle School",="White",49,98.0
,="Thames River Academy",="White",7,87.5
,="Thomas W. Mahan School",="White",26,96.3
,="Uncas Network School",="White",20,90.9
,="Veterans' Memorial School",="White",24,88.9
,="Wequonnoc Magnet School",="White",23,95.8
="Odyssey Community School District",="Odyssey Community School",="White",19,100.0
="Old Saybrook School District",="Kathleen E. Goodwin School",="White",60,100.0
,="Old Saybrook Middle School",="White",65,98.5
,="Old Saybrook Senior High School",="White",55,100.0
="Orange School District",="Mary L. Tracy School",="White",25,96.2
,="Peck Place School",="White",42,97.7
,="Race Brook School",="White",43,100.0
,="Turkey Hill School",="White",35,100.0
="Oxford School District",="Great Oak School",="White",41,100.0
,="Oxford Center School",="White",36,97.3
,="Oxford High School",="White",43,97.7
,="Quaker Farms School",="White",37,100.0
="Park City Prep Charter School District",="Park City Prep Charter School",="White",13,81.3
="Plainfield School District",="Early Childhood Center",="White",16,100.0
,="Moosup Elementary School",="White",29,100.0
,="Plainfield Central School",="White",53,100.0
,="Plainfield High School",="White",73,100.0
,="Plainfield Memorial School",="White",35,100.0
,="Shepard Hill Elementary School",="White",31,100.0
="Plainville School District",="Frank T. Wheeler School",="White",35,97.2
,="Linden Street School",="White",43,100.0
,="Louis Toffolon School",="White",37,97.4
,="Middle School of Plainville",="White",65,100.0
,="Plainville High School",="White",79,98.8
,="Prekindergarten Program",="White",3,100.0
="Plymouth School District",="Eli Terry Jr. Middle School",="White",42,97.7
,="Harry S. Fisher Elementary School",="White",34,100.0
,="Plymouth Center School",="White",34,100.0
,="Terryville High School",="White",44,95.7
="Pomfret School District",="Pomfret Community School",="White",48,100.0
="Portland School District",="Brownstone Intermediate School",="White",24,100.0
,="Gildersleeve School",="White",24,100.0
,="Portland High School",="White",41,100.0
,="Portland Middle School",="White",28,100.0
,="Valley View School",="White",29,100.0
="Preston School District",="Preston Plains School",="White",22,100.0
,="Preston Veterans' Memorial School",="White",31,96.9
="Putnam School District",="Helping Hands",="White",1,100.0
,="Putnam Elementary School",="White",53,100.0
,="Putnam High School",="White",36,100.0
,="Putnam Middle School",="White",27,100.0
="Redding School District",="John Read Middle School",="White",64,97.0
,="Redding Elementary School",="White",69,98.6
="Regional School District 01",="Housatonic Valley Regional High School",="White",61,100.0
="Regional School District 04",="John Winthrop Middle School",="White",39,100.0
,="Valley Regional High School",="White",62,93.9
="Regional School District 05",="Amity Middle School: Bethany",="White",42,97.7
,="Amity Middle School: Orange",="White",42,93.3
,="Amity Regional High School",="White",154,95.7
="Regional School District 06",="Goshen Center School",="White",25,100.0
,="James Morris School",="White",25,100.0
,="Stepping Stones Preschool Program",="White",1,100.0
,="Wamogo Regional High School",="White",55,96.5
,="Warren Elementary School",="White",20,100.0
="Regional School District 07",="AIM",="White",1,100.0
,="FLEX",="White",1,100.0
,="Intensive Learning Program",="White",1,100.0
,="Links",="White",1,100.0
,="Northwestern Regional High School",="White",75,97.4
,="Northwestern Regional Middle School",="White",48,98.0
,="STEP",="White",4,100.0
="Regional School District 08",="RHAM High School",="White",101,99.0
,="RHAM Middle School",="White",64,94.1
="Regional School District 09",="Joel Barlow High School",="White",104,99.0
="Regional School District 10",="Har-Bur Middle School",="White",87,98.9
,="Harwinton Consolidated School",="White",53,98.1
,="Lake Garda Elementary School",="White",56,98.2
,="Lewis S. Mills High School",="White",72,96.0
="Regional School District 11",="Parish Hill High School",="White",39,95.1
="Regional School District 12",="Booth Free School",="White",18,100.0
,="Early Childhood Education Center",="White",2,66.7
,="Shepaug Valley High School",="White",47,100.0
,="Shepaug Valley Middle School",="White",41,97.6
,="The Burnham School",="White",17,100.0
,="Washington Primary School",="White",22,100.0
="Regional School District 13",="Coginchaug Regional High School",="White",63,96.9
,="Francis E. Korn School",="White",24,96.0
,="Frank Ward Strong School",="White",37,100.0
,="Frederick Brewster School",="White",32,100.0
,="John Lyman School",="White",34,100.0
,="Middlefield Memorial School",="White",34,97.1
="Regional School District 14",="Bethlehem Elementary School",="White",34,97.1
,="Integrated Star Preschool Program",="White",3,100.0
,="Mitchell Elementary School",="White",45,100.0
,="Nonnewaug High School",="White",72,98.6
,="Woodbury Middle School",="White",46,100.0
="Regional School District 15",="Gainfield Elementary School",="White",39,100.0
,="Long Meadow Elementary School",="White",52,100.0
,="Memorial Middle School",="White",47,95.9
,="Middlebury Elementary School",="White",38,100.0
,="Pomperaug Regional High School",="White",119,99.2
,="Pomperaug School",="White",45,100.0
,="Rochambeau Middle School",="White",49,94.2
="Regional School District 16",="Algonquin School",="White",38,100.0
,="Community School",="White",22,100.0
,="Laurel Ledge School",="White",40,97.6
,="Long River Middle School",="White",53,100.0
,="Woodland Regional High School",="White",81,100.0
="Regional School District 17",="Burr District Elementary School",="White",30,100.0
,="Haddam Elementary School",="White",25,96.2
,="Haddam-Killingworth High School",="White",69,97.2
,="Haddam-Killingworth Middle School",="White",72,100.0
,="Killingworth Elementary School",="White",41,97.6
="Regional School District 18",="Center School",="White",29,96.7
,="Lyme Consolidated School",="White",25,100.0
,="Lyme-Old Lyme High School",="White",50,98.0
,="Lyme-Old Lyme Middle School",="White",43,95.6
,="Mile Creek School",="White",33,100.0
="Regional School District 19",="E. O. Smith High School",="White",123,98.4
="Ridgefield School District",="Barlow Mountain Elementary School",="White",37,97.4
,="Branchville Elementary School",="White",32,97.0
,="East Ridge Middle School",="White",69,95.8
,="Farmingville Elementary School",="White",28,100.0
,="Ridgebury Elementary School",="White",38,100.0
,="Ridgefield High School",="White",149,94.9
,="Scotland Elementary School",="White",29,100.0
,="Scotts Ridge Middle School",="White",52,98.1
,="Veterans Park Elementary School",="White",31,100.0
="Rocky Hill School District",="Albert D. Griswold Middle School",="White",58,100.0
,="Dr. Oran A. Moser School",="White",15,88.2
,="Myrtle H. Stevens School",="White",43,93.5
,="Rocky Hill High School",="White",73,96.1
,="West Hill School",="White",46,97.9
="Salem School District",="Salem Elementary School",="White",52,96.3
="Salisbury School District",="Salisbury Central School",="White",40,97.6
="Scotland School District",="Scotland Elementary School",="White",21,100.0
="Seymour School District",="Anna L. Lopresti School",="White",30,96.8
,="Bungay School",="White",40,97.6
,="Paul E. Chatfield School",="White",31,100.0
,="Seymour High School",="White",65,100.0
,="Seymour Middle School",="White",53,100.0
="Sharon School District",="Sharon Center School",="White",33,100.0
="Shelton School District",="Mohegan School",="White",49,100.0
,="Booth Hill School",="White",41,100.0
,="Elizabeth Shelton School",="White",48,98.0
,="Intermediate School",="White",76,100.0
,="Lafayette School",="White",40,100.0
,="Long Hill School",="White",47,97.9
,="Shelton High School",="White",142,99.3
,="Sunnyside School",="White",29,96.7
="Sherman School District",="Sherman School",="White",44,95.7
="Side By Side Charter School District",="Side By Side Charter School",="White",17,100.0
="Simsbury School District",="Central School",="White",49,100.0
,="Henry James Memorial School",="White",83,96.5
,="Latimer Lane School",="White",54,96.4
,="Simsbury High School",="White",150,95.5
,="Squadron Line School",="White",73,98.6
,="Tariffville School",="White",35,94.6
,="Tootin' Hills School",="White",61,96.8
="Somers School District",="Mabelle B. Avery Middle School",="White",38,100.0
,="Somers Elementary School",="White",64,98.5
,="Somers High School",="White",59,96.7
="South Windsor School District",="Pleasant Valley School",="White",34,97.1
,="Eli Terry School",="White",37,100.0
,="Orchard Hill School",="White",37,100.0
,="Philip R. Smith School",="White",28,90.3
,="South Windsor High School",="White",137,94.5
,="Timothy Edwards School",="White",106,96.4
,="Wapping Elementary School",="White",32,100.0
="Southington School District",="John F. Kennedy Middle School",="White",75,98.7
,="Derynoski Elementary School",="White",50,100.0
,="Flanders Elementary School",="White",33,100.0
,="Hatton Elementary School",="White",39,100.0
,="Joseph A. Depaolo Middle School",="White",75,100.0
,="Plantsville Elementary School",="White",23,95.8
,="South End Elementary School",="White",24,100.0
,="Southington High School",="White",190,97.9
,="Strong Elementary School",="White",40,97.6
,="Thalberg Elementary School",="White",34,94.4
,="Urbin T. Kelley School",="White",33,100.0
="Sprague School District",="Sayles School",="White",30,93.8
="Stafford School District",="Stafford Elementary School",="White",55,100.0
,="Stafford High School",="White",46,93.9
,="Stafford Middle School",="White",45,97.8
,="Staffordville School",="White",19,100.0
,="West Stafford School",="White",22,100.0
="Stamford Academy District",="Stamford Academy",="White",15,93.8
="Stamford School District",="Cloonan School",="White",52,88.1
,="Davenport Ridge School",="White",47,94.0
,="Dolan School",="White",53,86.9
,="Hart School",="White",41,87.2
,="Julia A. Stark School",="White",56,88.9
,="K. T. Murphy School",="White",43,82.7
,="Newfield School",="White",45,88.2
,="Northeast School",="White",58,81.7
,="Preschool Team",="White",10,71.4
,="Rippowam Middle School",="White",77,89.5
,="Rogers International School",="White",43,69.4
,="Roxbury School",="White",58,89.2
,="Scofield Middle School",="White",55,88.7
,="Springdale School",="White",49,90.7
,="Stamford High School",="White",131,86.2
,="Stillmeadow School",="White",51,87.9
,="The Academy of Information Technology",="White",44,74.6
,="Toquam Magnet School",="White",39,86.7
,="Turn of River School",="White",57,87.7
,="Westhill High School",="White",161,81.3
,="Westover School",="White",58,93.5
="State of Connecticut",="",="White",.,92.1
="Sterling School District",="Sterling Community School",="White",41,100.0
="Stonington School District",="Deans Mill School",="White",40,100.0
,="Mystic Middle School",="White",39,92.9
,="Pawcatuck Middle School",="White",36,94.7
,="Special Needs Preschool Program",="White",3,100.0
,="Stonington High School",="White",71,94.7
,="West Broad Street School",="White",20,100.0
,="West Vine Street School",="White",26,100.0
="Stratford School District",="Eli Whitney School",="White",43,97.7
,="Bunnell High School",="White",96,93.2
,="Chapel School",="White",38,100.0
,="David Wooster Middle School",="White",50,96.2
,="Franklin School",="White",31,93.9
,="Harry B. Flood Middle School",="White",50,96.2
,="Lordship School",="White",23,95.8
,="Nichols School",="White",34,94.4
,="Second Hill Lane School",="White",61,96.8
,="Stratford Academy - Johnson House",="White",56,90.3
,="Stratford High School",="White",88,94.6
,="Strive-Stratford",="White",2,100.0
,="Wilcoxson School",="White",29,90.6
="Suffield School District",="A. Ward Spaulding School",="White",42,95.5
,="McAlister Intermediate School",="White",49,96.1
,="Suffield High School",="White",79,98.8
,="Suffield Middle School",="White",62,92.5
="The Bridge Academy District",="The Bridge Academy",="White",18,78.3
="The Gilbert School District",="The Gilbert School",="White",45,100.0
="Thomaston School District",="Black Rock School",="White",30,100.0
,="Thomaston Center School",="White",23,95.8
,="Thomaston High School",="White",51,96.2
="Thompson School District",="Mary R. Fisher Elementary School",="White",45,97.8
,="Thompson Middle School",="White",41,100.0
,="Tourtellotte Memorial High School",="White",42,97.7
="Tolland School District",="Birch Grove Primary School",="White",55,100.0
,="Tolland High School",="White",71,94.7
,="Tolland Intermediate School",="White",62,95.4
,="Tolland Middle School",="White",67,95.7
="Torrington School District",="East School",="White",39,100.0
,="Forbes School",="White",38,95.0
,="Southwest School",="White",35,94.6
,="Torringford School",="White",59,100.0
,="Torrington High School",="White",104,96.3
,="Torrington Middle School",="White",93,98.9
,="Vogel-Wetmore School",="White",45,88.2
="Trailblazers Academy District",="Trailblazers Academy",="White",19,90.5
="Trumbull School District",="Booth Hill School",="White",53,96.4
,="Daniels Farm School",="White",54,100.0
,="Frenchtown Elementary School",="White",64,95.5
,="Head Start",="White",1,100.0
,="Hillcrest Middle School",="White",70,95.9
,="Jane Ryan School",="White",44,100.0
,="Madison Middle School",="White",76,96.2
,="Middlebrook School",="White",47,95.9
,="Tashua School",="White",46,100.0
,="Trumbull Early Childhood Education Center",="White",28,100.0
,="Trumbull High School",="White",174,96.1
="Unified School District #1",="Bergin Correctional Institution",="White",9,100.0
,="Bridgeport Correctional Center",="White",3,75.0
,="Brooklyn Correctional Institution",="White",3,100.0
,="Cheshire Correctional Institution",="White",12,92.3
,="Corrigan/Radgowski Correctional Institution",="White",12,85.7
,="Enfield Correctional Institution",="White",10,90.9
,="Garner Correctional Institution",="White",7,100.0
,="Gates Correctional Institution",="White",10,90.9
,="Hartford Correctional Center",="White",3,75.0
,="MacDougall/Walker Correctional Institution",="White",25,100.0
,="Manson Youth Institution",="White",43,86.0
,="New Haven Correctional Center",="White",2,50.0
,="Northern Correctional Institution",="White",1,100.0
,="Osborn Correctional Institution",="White",14,100.0
,="Robinson Correctional Institution",="White",14,82.4
,="Webster Correctional Institution",="White",7,100.0
,="Willard/Cybulski Correctional Institution",="White",8,88.9
,="York Correctional Institution",="White",19,82.6
="Unified School District #2",="Children's Place School",="White",14,82.4
,="High Meadows",="White",11,91.7
,="Riverview School",="White",27,96.4
,="Walter G. Cady School",="White",45,91.8
="Union School District",="Union Elementary School",="White",11,100.0
="Vernon School District",="Northeast School",="White",27,100.0
,="Center Road School",="White",44,100.0
,="Lake Street School",="White",23,95.8
,="Maple Street School",="White",28,93.3
,="Rockville High School",="White",104,92.9
,="Skinner Road School",="White",31,100.0
,="Vernon Center Middle School",="White",86,95.6
="Voluntown School District",="Voluntown Elementary School",="White",36,100.0
="Wallingford School District",="Highland School",="White",33,94.3
,="A.R.T.S. Academy",="White",9,100.0
,="Cook Hill School",="White",45,97.8
,="Dag Hammarskjold Middle School",="White",71,100.0
,="Evarts C. Stevens School",="White",42,95.5
,="James H. Moran Middle School",="White",74,100.0
,="Lyman Hall High School",="White",111,96.5
,="Mark T. Sheehan High School",="White",94,100.0
,="Moses Y. Beach School",="White",41,100.0
,="Parker Farms School",="White",37,94.9
,="Pond Hill School",="White",35,100.0
,="Rock Hill School",="White",36,100.0
,="Yalesville School",="White",51,98.1
="Waterbury School District",="Brooklyn Elementary School",="White",18,100.0
,="West Side Middle School",="White",89,87.3
,="Washington School",="White",20,80.0
,="B. W. Tinker School",="White",41,95.3
,="Barnard School",="White",27,93.1
,="Bucks Hill School",="White",47,94.0
,="Bunker Hill School",="White",44,95.7
,="Carrington School",="White",36,76.6
,="Crosby High School",="White",102,87.2
,="Driggs School",="White",43,91.5
,="Enlightenment School",="White",22,95.7
,="F. J. Kingsbury School",="White",34,91.9
,="Gilmartin School",="White",26,96.3
,="H. S. Chase School",="White",56,90.3
,="Hopeville School",="White",35,81.4
,="John F. Kennedy High School",="White",97,86.6
,="Maloney Interdistrict Magnet School",="White",45,84.9
,="Margaret M. Generali Elementary School",="White",46,93.9
,="Michael F. Wallace Middle School",="White",83,80.6
,="North End Middle School",="White",90,86.5
,="Regan School",="White",21,95.5
,="Rotella Interdistrict Magnet School",="White",46,93.9
,="Special Education Preschool",="White",24,100.0
,="Sprague School",="White",36,97.3
,="State Street School",="White",11,84.6
,="Walsh School",="White",38,76.0
,="Waterbury Arts Magnet School (High)",="White",57,83.8
,="Waterbury Arts Magnet School (Middle)",="White",47,85.5
,="Wendell L. Cross School",="White",26,86.7
,="Wilby High School",="White",97,86.6
,="Woodrow Wilson School",="White",27,79.4
="Waterford School District",="Clark Lane Middle School",="White",71,97.3
,="Oswegatchie Elementary School",="White",35,97.2
,="Quaker Hill Elementary School",="White",43,100.0
,="Southwest Elementary School",="White",50,98.0
,="Waterford High School",="White",93,95.9
="Watertown School District",="Fletcher W. Judson School",="White",34,100.0
,="John Trumbull Primary School",="White",59,100.0
,="Polk School",="White",34,97.1
,="Swift Middle School",="White",79,100.0
,="Watertown High School",="White",85,97.7
="West Hartford School District",="Smith School",="White",38,92.7
,="Aiken School",="White",40,95.2
,="Braeburn School",="White",41,97.6
,="Bristow Middle School",="White",51,98.1
,="Bugbee School",="White",29,90.6
,="Charter Oak International Academy",="White",38,92.7
,="Conard High School",="White",124,93.2
,="Duffy School",="White",50,92.6
,="Hall High School",="White",130,95.6
,="King Philip Middle School",="White",97,96.0
,="Morley School",="White",35,97.2
,="Norfeldt School",="White",45,95.7
,="Sedgwick Middle School",="White",84,87.5
,="WAAVE (W Hartford Applied Academic/Voc'l Experience)",="White",2,100.0
,="Webster Hill School",="White",35,92.1
,="Whiting Lane School",="White",54,91.5
,="Wolcott School",="White",47,97.9
="West Haven School District",="Washington School",="White",36,94.7
,="Alma E. Pagels School",="White",37,97.4
,="Anna V. Molloy School",="White",21,84.0
,="Carrigan 5/6 Intermediate School",="White",80,90.9
,="Clarence E. Thompson School",="White",33,94.3
,="Edith E. Mackrille School",="White",32,94.1
,="Forest School",="White",39,95.1
,="Harry M. Bailey Middle School",="White",68,97.1
,="Savin Rock Community School",="White",41,97.6
,="Seth G. Haley School",="White",41,100.0
,="West Haven High School",="White",134,95.7
="Westbrook School District",="Daisy Ingraham School",="White",38,100.0
,="Westbrook High School",="White",38,100.0
,="Westbrook Middle School",="White",33,100.0
="Weston School District",="Hurlbutt Elementary School",="White",55,96.5
,="Weston High School",="White",78,97.5
,="Weston Intermediate School",="White",60,98.4
,="Weston Middle School",="White",65,98.5
="Westport School District",="Bedford Middle School",="White",102,98.1
,="Coleytown Elementary School",="White",72,98.6
,="Coleytown Middle School",="White",72,98.6
,="Green's Farms School",="White",63,98.4
,="King's Highway Elementary School",="White",69,97.2
,="Long Lots School",="White",71,97.3
,="Saugatuck Elementary School",="White",65,95.6
,="Staples High School",="White",175,94.1
,="Stepping Stones Preschool",="White",9,100.0
="Wethersfield School District",="Alfred W. Hanmer School",="White",38,92.7
,="Charles Wright School",="White",33,94.3
,="Emerson-Williams School",="White",39,95.1
,="Highcrest School",="White",41,100.0
,="Samuel B. Webb Elementary School",="White",37,92.5
,="Silas Deane Middle School",="White",54,93.1
,="Wethersfield High School",="White",109,95.6
="Willington School District",="Center School",="White",26,100.0
,="Hall Memorial School",="White",35,94.6
="Wilton School District",="Middlebrook School",="White",94,97.9
,="Cider Mill School",="White",89,98.9
,="Ina E. Driscoll School",="White",49,98.0
,="Miller-Driscoll School",="White",49,98.0
,="Wilton High School",="White",116,96.7
="Winchester School District",="ABLE",="White",1,100.0
,="Batcheller Early Education Center",="White",34,100.0
,="Mary P. Hinsdale School",="White",32,100.0
,="Pearson Middle School",="White",34,100.0
="Windham School District",="Early Headstart",="White",4,80.0
,="Eastern Regional Academy/Windham",="White",7,100.0
,="Natchaug School",="White",35,94.6
,="North Windham School",="White",38,90.5
,="W. B. Sweeney School",="White",36,94.7
,="Windham Center School",="White",27,81.8
,="Windham Early Childhood Prospect Street",="White",12,80.0
,="Windham High School",="White",82,91.1
,="Windham Middle School",="White",85,87.6
="Windsor Locks School District",="North Street School",="White",47,100.0
,="South Elementary School",="White",41,95.3
,="Windsor Locks High School",="White",60,95.2
,="Windsor Locks Middle School",="White",51,92.7
="Windsor School District",="Clover Street School",="White",33,89.2
,="John F. Kennedy School",="White",38,95.0
,="Oliver Ellsworth School",="White",43,87.8
,="Poquonock Elementary School",="White",33,89.2
,="Roger Wolcott Early Child Center",="White",22,95.7
,="Sage Park Middle School",="White",103,92.0
,="Windsor High School",="White",126,88.1
="Wolcott School District",="Alcott School",="White",36,100.0
,="Frisbie School",="White",34,97.1
,="Tyrrell Middle School",="White",62,96.9
,="Wakelee School",="White",39,100.0
,="Wolcott High School",="White",81,96.4
="Woodbridge School District",="Beecher Road Intermediate School",="White",42,95.5
,="Beecher Road Primary School",="White",38,97.4
="Woodstock Academy District",="Woodstock Academy",="White",98,96.1
="Woodstock School District",="Woodstock Elementary School",="White",36,100.0
,="Woodstock Middle School",="White",40,97.6

