"Physical Fitness Tests: Students Reaching Health Standard, 2015-16"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Meriden School District","=""0800011""","All Grades","Sit and Reach",78.4
"Middletown School District","=""0830011""","All Grades","All Tests - District",43.1
"Middletown School District","=""0830011""","All Grades","Curl Up",81.2
"Middletown School District","=""0830011""","All Grades","Mile Run",67.7
"Middletown School District","=""0830011""","All Grades","Push Up",58.1
"Middletown School District","=""0830011""","All Grades","Sit and Reach",82.2
"Milford School District","=""0840011""","All Grades","All Tests - District",60.8
"Milford School District","=""0840011""","All Grades","Curl Up",92.3
"Milford School District","=""0840011""","All Grades","Mile Run",72.6
"Milford School District","=""0840011""","All Grades","Push Up",82.8
"Milford School District","=""0840011""","All Grades","Sit and Reach",84.0
"Monroe School District","=""0850011""","All Grades","All Tests - District",60.0
"Monroe School District","=""0850011""","All Grades","Curl Up",87.9
"Monroe School District","=""0850011""","All Grades","Mile Run",83.7
"Monroe School District","=""0850011""","All Grades","Push Up",78.9
"Monroe School District","=""0850011""","All Grades","Sit and Reach",79.9
"Montville School District","=""0860011""","All Grades","All Tests - District",44.4
"Montville School District","=""0860011""","All Grades","Curl Up",81.2
"Montville School District","=""0860011""","All Grades","Mile Run",68.6
"Montville School District","=""0860011""","All Grades","Push Up",68.1
"Montville School District","=""0860011""","All Grades","Sit and Reach",82.2
"Naugatuck School District","=""0880011""","All Grades","All Tests - District",50.7
"Naugatuck School District","=""0880011""","All Grades","Curl Up",83.0
"Naugatuck School District","=""0880011""","All Grades","Mile Run",70.5
"Naugatuck School District","=""0880011""","All Grades","Push Up",71.7
"Naugatuck School District","=""0880011""","All Grades","Sit and Reach",81.4
"New Beginnings Inc Family Academy District","=""2800013""","All Grades","All Tests - District",15.6
"New Beginnings Inc Family Academy District","=""2800013""","All Grades","Curl Up",70.3
"New Beginnings Inc Family Academy District","=""2800013""","All Grades","Mile Run",53.1
"New Beginnings Inc Family Academy District","=""2800013""","All Grades","Push Up",45.3
"New Beginnings Inc Family Academy District","=""2800013""","All Grades","Sit and Reach",68.8
"New Britain School District","=""0890011""","All Grades","All Tests - District",40.7
"New Britain School District","=""0890011""","All Grades","Curl Up",74.1
"New Britain School District","=""0890011""","All Grades","Mile Run",64.6
"New Britain School District","=""0890011""","All Grades","Push Up",65.3
"New Britain School District","=""0890011""","All Grades","Sit and Reach",79.7
"New Canaan School District","=""0900011""","All Grades","All Tests - District",80.9
"New Canaan School District","=""0900011""","All Grades","Curl Up",93.5
"New Canaan School District","=""0900011""","All Grades","Mile Run",89.7
"New Canaan School District","=""0900011""","All Grades","Push Up",91.1
"New Canaan School District","=""0900011""","All Grades","Sit and Reach",90.0
"New Fairfield School District","=""0910011""","All Grades","All Tests - District",52.8
"New Fairfield School District","=""0910011""","All Grades","Curl Up",88.9
"New Fairfield School District","=""0910011""","All Grades","Mile Run",71.8
"New Fairfield School District","=""0910011""","All Grades","Push Up",78.6
"New Fairfield School District","=""0910011""","All Grades","Sit and Reach",86.6
"New Hartford School District","=""0920011""","All Grades","All Tests - District",59.9
"New Hartford School District","=""0920011""","All Grades","Curl Up",93.9
"New Hartford School District","=""0920011""","All Grades","Mile Run",96.6
"New Hartford School District","=""0920011""","All Grades","Push Up",76.9
"New Hartford School District","=""0920011""","All Grades","Sit and Reach",75.5
"New Haven School District","=""0930011""","All Grades","All Tests - District",36.6
"New Haven School District","=""0930011""","All Grades","Curl Up",77.9
"New Haven School District","=""0930011""","All Grades","Mile Run",65.2
"New Haven School District","=""0930011""","All Grades","Push Up",58.9
"New Haven School District","=""0930011""","All Grades","Sit and Reach",73.5
"New London School District","=""0950011""","All Grades","All Tests - District",32.9
"New London School District","=""0950011""","All Grades","Curl Up",58.4
"New London School District","=""0950011""","All Grades","Mile Run",58.9
"New London School District","=""0950011""","All Grades","Push Up",55.6
"New London School District","=""0950011""","All Grades","Sit and Reach",79.6
"New Milford School District","=""0960011""","All Grades","All Tests - District",36.8
"New Milford School District","=""0960011""","All Grades","Curl Up",72.9
"New Milford School District","=""0960011""","All Grades","Mile Run",59.2
"New Milford School District","=""0960011""","All Grades","Push Up",61.7
"New Milford School District","=""0960011""","All Grades","Sit and Reach",69.2
"Newington School District","=""0940011""","All Grades","All Tests - District",50.1
"Newington School District","=""0940011""","All Grades","Curl Up",84.7
"Newington School District","=""0940011""","All Grades","Mile Run",79.3
"Newington School District","=""0940011""","All Grades","Push Up",65.9
"Newington School District","=""0940011""","All Grades","Sit and Reach",83.1
"Newtown School District","=""0970011""","All Grades","All Tests - District",73.8
"Newtown School District","=""0970011""","All Grades","Curl Up",95.4
"Newtown School District","=""0970011""","All Grades","Mile Run",84.1
"Newtown School District","=""0970011""","All Grades","Push Up",86.5
"Newtown School District","=""0970011""","All Grades","Sit and Reach",89.6
"Norfolk School District","=""0980011""","All Grades","All Tests - District",41.2
"Norfolk School District","=""0980011""","All Grades","Curl Up",97.1
"Norfolk School District","=""0980011""","All Grades","Mile Run",55.9
"Norfolk School District","=""0980011""","All Grades","Push Up",73.5
"Norfolk School District","=""0980011""","All Grades","Sit and Reach",85.3
"North Branford School District","=""0990011""","All Grades","All Tests - District",51.8
"North Branford School District","=""0990011""","All Grades","Curl Up",83.1
"North Branford School District","=""0990011""","All Grades","Mile Run",62.8
"North Branford School District","=""0990011""","All Grades","Push Up",75.4
"North Branford School District","=""0990011""","All Grades","Sit and Reach",88.5
"North Canaan School District","=""1000011""","All Grades","All Tests - District",42.5
"North Canaan School District","=""1000011""","All Grades","Curl Up",83.6
"North Canaan School District","=""1000011""","All Grades","Mile Run",54.8
"North Canaan School District","=""1000011""","All Grades","Push Up",65.8
"North Canaan School District","=""1000011""","All Grades","Sit and Reach",93.2
"North Haven School District","=""1010011""","All Grades","All Tests - District",55.3
"North Haven School District","=""1010011""","All Grades","Curl Up",79.1
"North Haven School District","=""1010011""","All Grades","Mile Run",89.7
"North Haven School District","=""1010011""","All Grades","Push Up",73.8
"North Haven School District","=""1010011""","All Grades","Sit and Reach",82.3
"North Stonington School District","=""1020011""","All Grades","All Tests - District",46.9
"North Stonington School District","=""1020011""","All Grades","Curl Up",91.8
"North Stonington School District","=""1020011""","All Grades","Mile Run",60.3
"North Stonington School District","=""1020011""","All Grades","Push Up",72.2
"North Stonington School District","=""1020011""","All Grades","Sit and Reach",80.9
"Norwalk School District","=""1030011""","All Grades","All Tests - District",47.1
"Norwalk School District","=""1030011""","All Grades","Curl Up",84.3
"Norwalk School District","=""1030011""","All Grades","Mile Run",69.2
"Norwalk School District","=""1030011""","All Grades","Push Up",71.7
"Norwalk School District","=""1030011""","All Grades","Sit and Reach",78.8
"Norwich Free Academy District","=""9010022""","All Grades","All Tests - District",42.4
"Norwich Free Academy District","=""9010022""","All Grades","Curl Up",82.1
"Norwich Free Academy District","=""9010022""","All Grades","Mile Run",55.0
"Norwich Free Academy District","=""9010022""","All Grades","Push Up",71.7
"Norwich Free Academy District","=""9010022""","All Grades","Sit and Reach",88.6
"Norwich School District","=""1040011""","All Grades","All Tests - District",33.7
"Norwich School District","=""1040011""","All Grades","Curl Up",82.5
"Norwich School District","=""1040011""","All Grades","Mile Run",54.2
"Norwich School District","=""1040011""","All Grades","Push Up",64.5
"Norwich School District","=""1040011""","All Grades","Sit and Reach",75.4
"Odyssey Community School District","=""2630013""","All Grades","All Tests - District",40.0
"Odyssey Community School District","=""2630013""","All Grades","Curl Up",92.4
"Odyssey Community School District","=""2630013""","All Grades","Mile Run",47.6
"Odyssey Community School District","=""2630013""","All Grades","Push Up",80.0
"Odyssey Community School District","=""2630013""","All Grades","Sit and Reach",90.5
"Old Saybrook School District","=""1060011""","All Grades","All Tests - District",63.8
"Old Saybrook School District","=""1060011""","All Grades","Curl Up",88.9
"Old Saybrook School District","=""1060011""","All Grades","Mile Run",82.1
"Old Saybrook School District","=""1060011""","All Grades","Push Up",84.9
"Old Saybrook School District","=""1060011""","All Grades","Sit and Reach",85.6
"Orange School District","=""1070011""","All Grades","All Tests - District",47.9
"Orange School District","=""1070011""","All Grades","Curl Up",73.1
"Orange School District","=""1070011""","All Grades","Mile Run",80.3
"Orange School District","=""1070011""","All Grades","Push Up",68.1
"Orange School District","=""1070011""","All Grades","Sit and Reach",79.8
"Oxford School District","=""1080011""","All Grades","All Tests - District",38.6
"Oxford School District","=""1080011""","All Grades","Curl Up",80.2
"Oxford School District","=""1080011""","All Grades","Mile Run",71.7
"Oxford School District","=""1080011""","All Grades","Push Up",67.6
"Oxford School District","=""1080011""","All Grades","Sit and Reach",62.4
"Park City Prep Charter School District","=""2830013""","All Grades","All Tests - District",19.2
"Park City Prep Charter School District","=""2830013""","All Grades","Curl Up",83.8
"Park City Prep Charter School District","=""2830013""","All Grades","Mile Run",31.7
"Park City Prep Charter School District","=""2830013""","All Grades","Push Up",46.1
"Park City Prep Charter School District","=""2830013""","All Grades","Sit and Reach",78.4
"Plainfield School District","=""1090011""","All Grades","All Tests - District",53.7
"Plainfield School District","=""1090011""","All Grades","Curl Up",87.7
"Plainfield School District","=""1090011""","All Grades","Mile Run",68.5
"Plainfield School District","=""1090011""","All Grades","Push Up",76.0
"Plainfield School District","=""1090011""","All Grades","Sit and Reach",83.5
"Plainville School District","=""1100011""","All Grades","All Tests - District",51.5
"Plainville School District","=""1100011""","All Grades","Curl Up",82.2
"Plainville School District","=""1100011""","All Grades","Mile Run",69.8
"Plainville School District","=""1100011""","All Grades","Push Up",75.1
"Plainville School District","=""1100011""","All Grades","Sit and Reach",76.4
"Plymouth School District","=""1110011""","All Grades","All Tests - District",57.0
"Plymouth School District","=""1110011""","All Grades","Curl Up",85.7
"Plymouth School District","=""1110011""","All Grades","Mile Run",67.0
"Plymouth School District","=""1110011""","All Grades","Push Up",69.8
"Plymouth School District","=""1110011""","All Grades","Sit and Reach",83.9
"Pomfret School District","=""1120011""","All Grades","All Tests - District",49.3
"Pomfret School District","=""1120011""","All Grades","Curl Up",83.6
"Pomfret School District","=""1120011""","All Grades","Mile Run",75.0
"Pomfret School District","=""1120011""","All Grades","Push Up",76.4
"Pomfret School District","=""1120011""","All Grades","Sit and Reach",71.4
"Portland School District","=""1130011""","All Grades","All Tests - District",46.5
"Portland School District","=""1130011""","All Grades","Curl Up",79.8
"Portland School District","=""1130011""","All Grades","Mile Run",71.4
"Portland School District","=""1130011""","All Grades","Push Up",72.4
"Portland School District","=""1130011""","All Grades","Sit and Reach",80.6
"Preston School District","=""1140011""","All Grades","All Tests - District",41.8
"Preston School District","=""1140011""","All Grades","Curl Up",60.0
"Preston School District","=""1140011""","All Grades","Mile Run",85.5
"Preston School District","=""1140011""","All Grades","Push Up",69.1
"Preston School District","=""1140011""","All Grades","Sit and Reach",88.2
"Putnam School District","=""1160011""","All Grades","All Tests - District",53.8
"Putnam School District","=""1160011""","All Grades","Curl Up",72.3
"Putnam School District","=""1160011""","All Grades","Mile Run",77.4
"Putnam School District","=""1160011""","All Grades","Push Up",70.9
"Putnam School District","=""1160011""","All Grades","Sit and Reach",86.3
"Redding School District","=""1170011""","All Grades","All Tests - District",74.6
"Redding School District","=""1170011""","All Grades","Curl Up",93.1
"Redding School District","=""1170011""","All Grades","Mile Run",90.4
"Redding School District","=""1170011""","All Grades","Push Up",88.9
"Redding School District","=""1170011""","All Grades","Sit and Reach",90.7
"Regional School District 01","=""2010012""","All Grades","All Tests - District",35.2
"Regional School District 01","=""2010012""","All Grades","Curl Up",83.5
"Regional School District 01","=""2010012""","All Grades","Mile Run",52.7
"Regional School District 01","=""2010012""","All Grades","Push Up",57.1
"Regional School District 01","=""2010012""","All Grades","Sit and Reach",71.4
"Regional School District 04","=""2040012""","All Grades","All Tests - District",57.3
"Regional School District 04","=""2040012""","All Grades","Curl Up",91.6
"Regional School District 04","=""2040012""","All Grades","Mile Run",86.0
"Regional School District 04","=""2040012""","All Grades","Push Up",72.0
"Regional School District 04","=""2040012""","All Grades","Sit and Reach",89.2
"Regional School District 05","=""2050012""","All Grades","All Tests - District",73.7
"Regional School District 05","=""2050012""","All Grades","Curl Up",89.7
"Regional School District 05","=""2050012""","All Grades","Mile Run",86.6
"Regional School District 05","=""2050012""","All Grades","Push Up",91.3
"Regional School District 05","=""2050012""","All Grades","Sit and Reach",92.7
"Regional School District 06","=""2060012""","All Grades","All Tests - District",43.2
"Regional School District 06","=""2060012""","All Grades","Curl Up",92.4
"Regional School District 06","=""2060012""","All Grades","Mile Run",67.4
"Regional School District 06","=""2060012""","All Grades","Push Up",87.1
"Regional School District 06","=""2060012""","All Grades","Sit and Reach",65.2
"Regional School District 07","=""2070012""","All Grades","All Tests - District",36.0
"Regional School District 07","=""2070012""","All Grades","Curl Up",70.0
"Regional School District 07","=""2070012""","All Grades","Mile Run",63.7
"Regional School District 07","=""2070012""","All Grades","Push Up",60.0
"Regional School District 07","=""2070012""","All Grades","Sit and Reach",79.3
"Regional School District 08","=""2080012""","All Grades","All Tests - District",65.6
"Regional School District 08","=""2080012""","All Grades","Curl Up",95.8
"Regional School District 08","=""2080012""","All Grades","Mile Run",80.2
"Regional School District 08","=""2080012""","All Grades","Push Up",86.8
"Regional School District 08","=""2080012""","All Grades","Sit and Reach",86.0
"Regional School District 10","=""2100012""","All Grades","All Tests - District",59.8
"Regional School District 10","=""2100012""","All Grades","Curl Up",93.0
"Regional School District 10","=""2100012""","All Grades","Mile Run",77.2
"Regional School District 10","=""2100012""","All Grades","Push Up",84.2
"Regional School District 10","=""2100012""","All Grades","Sit and Reach",83.7
"Regional School District 11","=""2110012""","All Grades","All Tests - District",58.8
"Regional School District 11","=""2110012""","All Grades","Curl Up",88.2
"Regional School District 11","=""2110012""","All Grades","Mile Run",82.4
"Regional School District 11","=""2110012""","All Grades","Push Up",66.7
"Regional School District 11","=""2110012""","All Grades","Sit and Reach",88.2
"Regional School District 12","=""2120012""","All Grades","All Tests - District",57.7
"Regional School District 12","=""2120012""","All Grades","Curl Up",94.9
"Regional School District 12","=""2120012""","All Grades","Mile Run",77.8
"Regional School District 12","=""2120012""","All Grades","Push Up",73.9
"Regional School District 12","=""2120012""","All Grades","Sit and Reach",88.9
"Regional School District 13","=""2130012""","All Grades","All Tests - District",61.2
"Regional School District 13","=""2130012""","All Grades","Curl Up",89.6
"Regional School District 13","=""2130012""","All Grades","Mile Run",85.4
"Regional School District 13","=""2130012""","All Grades","Push Up",79.4
"Regional School District 13","=""2130012""","All Grades","Sit and Reach",81.2
"Regional School District 14","=""2140012""","All Grades","All Tests - District",49.9
"Regional School District 14","=""2140012""","All Grades","Curl Up",81.5
"Regional School District 14","=""2140012""","All Grades","Mile Run",82.7
"Regional School District 14","=""2140012""","All Grades","Push Up",71.7
"Regional School District 14","=""2140012""","All Grades","Sit and Reach",76.4
"Regional School District 15","=""2150012""","All Grades","All Tests - District",61.0
"Regional School District 15","=""2150012""","All Grades","Curl Up",87.0
"Regional School District 15","=""2150012""","All Grades","Mile Run",74.7
"Regional School District 15","=""2150012""","All Grades","Push Up",82.8
"Regional School District 15","=""2150012""","All Grades","Sit and Reach",88.4
"Regional School District 16","=""2160012""","All Grades","All Tests - District",53.1
"Regional School District 16","=""2160012""","All Grades","Curl Up",84.4
"Regional School District 16","=""2160012""","All Grades","Mile Run",69.6
"Regional School District 16","=""2160012""","All Grades","Push Up",80.4
"Regional School District 16","=""2160012""","All Grades","Sit and Reach",78.7
"Regional School District 17","=""2170012""","All Grades","All Tests - District",69.4
"Regional School District 17","=""2170012""","All Grades","Curl Up",93.3
"Regional School District 17","=""2170012""","All Grades","Mile Run",87.3
"Regional School District 17","=""2170012""","All Grades","Push Up",84.0
"Regional School District 17","=""2170012""","All Grades","Sit and Reach",82.9
"Regional School District 18","=""2180012""","All Grades","All Tests - District",53.5
"Regional School District 18","=""2180012""","All Grades","Curl Up",97.2
"Regional School District 18","=""2180012""","All Grades","Mile Run",81.2
"Regional School District 18","=""2180012""","All Grades","Push Up",75.6
"Regional School District 18","=""2180012""","All Grades","Sit and Reach",68.6
"Regional School District 19","=""2190012""","All Grades","All Tests - District",62.2
"Regional School District 19","=""2190012""","All Grades","Curl Up",83.6
"Regional School District 19","=""2190012""","All Grades","Mile Run",73.3
"Regional School District 19","=""2190012""","All Grades","Push Up",82.4
"Regional School District 19","=""2190012""","All Grades","Sit and Reach",86.3
"Ridgefield School District","=""1180011""","All Grades","All Tests - District",64.7
"Ridgefield School District","=""1180011""","All Grades","Curl Up",94.4
"Ridgefield School District","=""1180011""","All Grades","Mile Run",82.5
"Ridgefield School District","=""1180011""","All Grades","Push Up",81.6
"Ridgefield School District","=""1180011""","All Grades","Sit and Reach",85.1
"Rocky Hill School District","=""1190011""","All Grades","All Tests - District",61.6
"Rocky Hill School District","=""1190011""","All Grades","Curl Up",88.6
"Rocky Hill School District","=""1190011""","All Grades","Mile Run",80.2
"Rocky Hill School District","=""1190011""","All Grades","Push Up",79.5
"Rocky Hill School District","=""1190011""","All Grades","Sit and Reach",89.3
"Salem School District","=""1210011""","All Grades","All Tests - District",58.5
"Salem School District","=""1210011""","All Grades","Curl Up",83.0
"Salem School District","=""1210011""","All Grades","Mile Run",73.6
"Salem School District","=""1210011""","All Grades","Push Up",61.3
"Salem School District","=""1210011""","All Grades","Sit and Reach",88.7
"Salisbury School District","=""1220011""","All Grades","All Tests - District",34.9
"Salisbury School District","=""1220011""","All Grades","Curl Up",69.9
"Salisbury School District","=""1220011""","All Grades","Mile Run",74.7
"Salisbury School District","=""1220011""","All Grades","Push Up",77.1
"Salisbury School District","=""1220011""","All Grades","Sit and Reach",51.8
"Scotland School District","=""1230011""","All Grades","All Tests - District",44.1
"Scotland School District","=""1230011""","All Grades","Curl Up",85.3
"Scotland School District","=""1230011""","All Grades","Mile Run",94.1
"Scotland School District","=""1230011""","All Grades","Push Up",44.1
"Scotland School District","=""1230011""","All Grades","Sit and Reach",88.2
"Seymour School District","=""1240011""","All Grades","All Tests - District",53.9
"Seymour School District","=""1240011""","All Grades","Curl Up",83.2
"Seymour School District","=""1240011""","All Grades","Mile Run",80.3
"Seymour School District","=""1240011""","All Grades","Push Up",74.4
"Seymour School District","=""1240011""","All Grades","Sit and Reach",71.5
"Sharon School District","=""1250011""","All Grades","All Tests - District",28.9
"Sharon School District","=""1250011""","All Grades","Curl Up",40.0
"Sharon School District","=""1250011""","All Grades","Mile Run",68.9
"Sharon School District","=""1250011""","All Grades","Push Up",68.9
"Sharon School District","=""1250011""","All Grades","Sit and Reach",51.1
"Shelton School District","=""1260011""","All Grades","All Tests - District",60.8
"Shelton School District","=""1260011""","All Grades","Curl Up",87.4
"Shelton School District","=""1260011""","All Grades","Mile Run",82.7
"Shelton School District","=""1260011""","All Grades","Push Up",74.4
"Shelton School District","=""1260011""","All Grades","Sit and Reach",88.2
"Sherman School District","=""1270011""","All Grades","All Tests - District",53.4
"Sherman School District","=""1270011""","All Grades","Curl Up",77.1
"Sherman School District","=""1270011""","All Grades","Mile Run",76.3
"Sherman School District","=""1270011""","All Grades","Push Up",68.6
"Sherman School District","=""1270011""","All Grades","Sit and Reach",82.2
"Side By Side Charter School District","=""2700013""","All Grades","All Tests - District",47.7
"Side By Side Charter School District","=""2700013""","All Grades","Curl Up",81.5
"Side By Side Charter School District","=""2700013""","All Grades","Mile Run",60.0
"Side By Side Charter School District","=""2700013""","All Grades","Push Up",73.8
"Side By Side Charter School District","=""2700013""","All Grades","Sit and Reach",90.8
"Simsbury School District","=""1280011""","All Grades","All Tests - District",57.5
"Simsbury School District","=""1280011""","All Grades","Curl Up",79.0
"Simsbury School District","=""1280011""","All Grades","Mile Run",83.1
"Simsbury School District","=""1280011""","All Grades","Push Up",81.3
"Simsbury School District","=""1280011""","All Grades","Sit and Reach",85.7
"Somers School District","=""1290011""","All Grades","All Tests - District",51.5
"Somers School District","=""1290011""","All Grades","Curl Up",80.3
"Somers School District","=""1290011""","All Grades","Mile Run",76.2
"Somers School District","=""1290011""","All Grades","Push Up",74.6
"Somers School District","=""1290011""","All Grades","Sit and Reach",89.1
"South Windsor School District","=""1320011""","All Grades","All Tests - District",56.4
"South Windsor School District","=""1320011""","All Grades","Curl Up",86.9
"South Windsor School District","=""1320011""","All Grades","Mile Run",82.6
"South Windsor School District","=""1320011""","All Grades","Push Up",81.4
"South Windsor School District","=""1320011""","All Grades","Sit and Reach",82.3
"Southington School District","=""1310011""","All Grades","All Tests - District",55.1
"Southington School District","=""1310011""","All Grades","Curl Up",85.3
"Southington School District","=""1310011""","All Grades","Mile Run",71.6
"Southington School District","=""1310011""","All Grades","Push Up",80.3
"Southington School District","=""1310011""","All Grades","Sit and Reach",82.6
"Sprague School District","=""1330011""","All Grades","All Tests - District",58.2
"Sprague School District","=""1330011""","All Grades","Curl Up",70.9
"Sprague School District","=""1330011""","All Grades","Mile Run",90.0
"Sprague School District","=""1330011""","All Grades","Push Up",73.6
"Sprague School District","=""1330011""","All Grades","Sit and Reach",85.5
"Stafford School District","=""1340011""","All Grades","All Tests - District",42.0
"Stafford School District","=""1340011""","All Grades","Curl Up",79.7
"Stafford School District","=""1340011""","All Grades","Mile Run",67.0
"Stafford School District","=""1340011""","All Grades","Push Up",56.4
"Stafford School District","=""1340011""","All Grades","Sit and Reach",80.0
"Stamford Academy District","=""2820013""","All Grades","All Tests - District","*"
"Stamford Academy District","=""2820013""","All Grades","Curl Up",51.6
"Stamford Academy District","=""2820013""","All Grades","Mile Run",32.3
"Stamford Academy District","=""2820013""","All Grades","Push Up",45.2
"Stamford Academy District","=""2820013""","All Grades","Sit and Reach",41.9
"Stamford School District","=""1350011""","All Grades","All Tests - District",36.1
"Stamford School District","=""1350011""","All Grades","Curl Up",78.5
"Stamford School District","=""1350011""","All Grades","Mile Run",68.4
"Stamford School District","=""1350011""","All Grades","Push Up",67.9
"Stamford School District","=""1350011""","All Grades","Sit and Reach",85.8
"Sterling School District","=""1360011""","All Grades","All Tests - District",77.0
"Sterling School District","=""1360011""","All Grades","Curl Up",97.0
"Sterling School District","=""1360011""","All Grades","Mile Run",90.4
"Sterling School District","=""1360011""","All Grades","Push Up",83.0
"Sterling School District","=""1360011""","All Grades","Sit and Reach",99.3
"Stonington School District","=""1370011""","All Grades","All Tests - District",63.0
"Stonington School District","=""1370011""","All Grades","Curl Up",93.3
"Stonington School District","=""1370011""","All Grades","Mile Run",84.8
"Stonington School District","=""1370011""","All Grades","Push Up",76.2
"Stonington School District","=""1370011""","All Grades","Sit and Reach",86.3
"Stratford School District","=""1380011""","All Grades","All Tests - District",57.0
"Stratford School District","=""1380011""","All Grades","Curl Up",85.3
"Stratford School District","=""1380011""","All Grades","Mile Run",75.1
"Stratford School District","=""1380011""","All Grades","Push Up",78.7
"Stratford School District","=""1380011""","All Grades","Sit and Reach",86.5
"Suffield School District","=""1390011""","All Grades","All Tests - District",47.0
"Suffield School District","=""1390011""","All Grades","Curl Up",80.4
"Suffield School District","=""1390011""","All Grades","Mile Run",81.1
"Suffield School District","=""1390011""","All Grades","Push Up",63.8
"Suffield School District","=""1390011""","All Grades","Sit and Reach",82.6
"The Bridge Academy District","=""2690013""","All Grades","All Tests - District",34.4
"The Bridge Academy District","=""2690013""","All Grades","Curl Up",86.0
"The Bridge Academy District","=""2690013""","All Grades","Mile Run",36.6
"The Bridge Academy District","=""2690013""","All Grades","Push Up",77.4
"The Bridge Academy District","=""2690013""","All Grades","Sit and Reach",97.8
"The Gilbert School District","=""9020022""","All Grades","All Tests - District",40.0
"The Gilbert School District","=""9020022""","All Grades","Curl Up",81.4
"The Gilbert School District","=""9020022""","All Grades","Mile Run",60.0
"The Gilbert School District","=""9020022""","All Grades","Push Up",67.6
"The Gilbert School District","=""9020022""","All Grades","Sit and Reach",71.0
"Thomaston School District","=""1400011""","All Grades","All Tests - District",37.5
"Thomaston School District","=""1400011""","All Grades","Curl Up",81.8
"Thomaston School District","=""1400011""","All Grades","Mile Run",80.2
"Thomaston School District","=""1400011""","All Grades","Push Up",45.5
"Thomaston School District","=""1400011""","All Grades","Sit and Reach",77.5
"Thompson School District","=""1410011""","All Grades","All Tests - District",43.1
"Thompson School District","=""1410011""","All Grades","Curl Up",82.3
"Thompson School District","=""1410011""","All Grades","Mile Run",63.2
"Thompson School District","=""1410011""","All Grades","Push Up",59.7
"Thompson School District","=""1410011""","All Grades","Sit and Reach",89.2
"Tolland School District","=""1420011""","All Grades","All Tests - District",58.2
"Tolland School District","=""1420011""","All Grades","Curl Up",94.1
"Tolland School District","=""1420011""","All Grades","Mile Run",78.4
"Tolland School District","=""1420011""","All Grades","Push Up",74.7
"Tolland School District","=""1420011""","All Grades","Sit and Reach",82.3
"Torrington School District","=""1430011""","All Grades","All Tests - District",42.6
"Torrington School District","=""1430011""","All Grades","Curl Up",72.6
"Torrington School District","=""1430011""","All Grades","Mile Run",68.9
"Torrington School District","=""1430011""","All Grades","Push Up",70.7
"Torrington School District","=""1430011""","All Grades","Sit and Reach",88.3
"Trailblazers Academy District","=""2780013""","All Grades","All Tests - District",29.9
"Trailblazers Academy District","=""2780013""","All Grades","Curl Up",88.5
"Trailblazers Academy District","=""2780013""","All Grades","Mile Run",52.9
"Trailblazers Academy District","=""2780013""","All Grades","Push Up",58.6
"Trailblazers Academy District","=""2780013""","All Grades","Sit and Reach",86.2
"Trumbull School District","=""1440011""","All Grades","All Tests - District",63.3
"Trumbull School District","=""1440011""","All Grades","Curl Up",88.3
"Trumbull School District","=""1440011""","All Grades","Mile Run",83.8
"Trumbull School District","=""1440011""","All Grades","Push Up",80.5
"Trumbull School District","=""1440011""","All Grades","Sit and Reach",85.8
"Union School District","=""1450011""","All Grades","All Tests - District",85.0
"Union School District","=""1450011""","All Grades","Curl Up",100.0
"Union School District","=""1450011""","All Grades","Mile Run",90.0
"Union School District","=""1450011""","All Grades","Push Up",100.0
"Union School District","=""1450011""","All Grades","Sit and Reach",95.0
"Vernon School District","=""1460011""","All Grades","All Tests - District",51.0
"Vernon School District","=""1460011""","All Grades","Curl Up",83.9
"Vernon School District","=""1460011""","All Grades","Mile Run",58.1
"Vernon School District","=""1460011""","All Grades","Push Up",76.2
"Vernon School District","=""1460011""","All Grades","Sit and Reach",84.0
"Voluntown School District","=""1470011""","All Grades","All Tests - District",49.4
"Voluntown School District","=""1470011""","All Grades","Curl Up",92.9
"Voluntown School District","=""1470011""","All Grades","Mile Run",55.3
"Voluntown School District","=""1470011""","All Grades","Push Up",82.4
"Voluntown School District","=""1470011""","All Grades","Sit and Reach",97.6
"Wallingford School District","=""1480011""","All Grades","All Tests - District",43.0
"Wallingford School District","=""1480011""","All Grades","Curl Up",87.4
"Wallingford School District","=""1480011""","All Grades","Mile Run",67.0
"Wallingford School District","=""1480011""","All Grades","Push Up",68.4
"Wallingford School District","=""1480011""","All Grades","Sit and Reach",77.1
"Waterbury School District","=""1510011""","All Grades","All Tests - District",44.0
"Waterbury School District","=""1510011""","All Grades","Curl Up",79.4
"Waterbury School District","=""1510011""","All Grades","Mile Run",63.4
"Waterbury School District","=""1510011""","All Grades","Push Up",66.3
"Waterbury School District","=""1510011""","All Grades","Sit and Reach",83.2
"Waterford School District","=""1520011""","All Grades","All Tests - District",49.4
"Waterford School District","=""1520011""","All Grades","Curl Up",76.0
"Waterford School District","=""1520011""","All Grades","Mile Run",73.2
"Waterford School District","=""1520011""","All Grades","Push Up",66.2
"Waterford School District","=""1520011""","All Grades","Sit and Reach",77.4
"Watertown School District","=""1530011""","All Grades","All Tests - District",58.2
"Watertown School District","=""1530011""","All Grades","Curl Up",85.7
"Watertown School District","=""1530011""","All Grades","Mile Run",74.5
"Watertown School District","=""1530011""","All Grades","Push Up",81.3
