"Physical Fitness Tests: Students Reaching Health Standard, 2008-09"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Deep River School District","=""0360011""","Grade 4","Push Up",81.0
"Deep River School District","=""0360011""","Grade 4","Sit and Reach",83.3
"Deep River School District","=""0360011""","Grade 6","All Tests - District",55.8
"Deep River School District","=""0360011""","Grade 6","Curl Up",100.0
"Deep River School District","=""0360011""","Grade 6","Mile Run",65.4
"Deep River School District","=""0360011""","Grade 6","Push Up",76.9
"Deep River School District","=""0360011""","Grade 6","Sit and Reach",84.6
"Deep River School District","=""0360011""","Grade 8","All Tests - District","N/A"
"Deep River School District","=""0360011""","Grade 8","Curl Up","N/A"
"Deep River School District","=""0360011""","Grade 8","Mile Run","N/A"
"Deep River School District","=""0360011""","Grade 8","Push Up","N/A"
"Deep River School District","=""0360011""","Grade 8","Sit and Reach","N/A"
"Deep River School District","=""0360011""","Grade 10","All Tests - District","N/A"
"Deep River School District","=""0360011""","Grade 10","Curl Up","N/A"
"Deep River School District","=""0360011""","Grade 10","Mile Run","N/A"
"Deep River School District","=""0360011""","Grade 10","Push Up","N/A"
"Deep River School District","=""0360011""","Grade 10","Sit and Reach","N/A"
"Derby School District","=""0370011""","Grade 4","All Tests - District",43.8
"Derby School District","=""0370011""","Grade 4","Curl Up",92.0
"Derby School District","=""0370011""","Grade 4","Mile Run",60.7
"Derby School District","=""0370011""","Grade 4","Push Up",67.0
"Derby School District","=""0370011""","Grade 4","Sit and Reach",86.6
"Derby School District","=""0370011""","Grade 6","All Tests - District",23.8
"Derby School District","=""0370011""","Grade 6","Curl Up",52.5
"Derby School District","=""0370011""","Grade 6","Mile Run",26.2
"Derby School District","=""0370011""","Grade 6","Push Up",35.2
"Derby School District","=""0370011""","Grade 6","Sit and Reach",69.7
"Derby School District","=""0370011""","Grade 8","All Tests - District","*"
"Derby School District","=""0370011""","Grade 8","Curl Up",42.9
"Derby School District","=""0370011""","Grade 8","Mile Run",32.4
"Derby School District","=""0370011""","Grade 8","Push Up",27.6
"Derby School District","=""0370011""","Grade 8","Sit and Reach",51.4
"Derby School District","=""0370011""","Grade 10","All Tests - District",37.5
"Derby School District","=""0370011""","Grade 10","Curl Up",85.4
"Derby School District","=""0370011""","Grade 10","Mile Run",54.2
"Derby School District","=""0370011""","Grade 10","Push Up",64.6
"Derby School District","=""0370011""","Grade 10","Sit and Reach",74.0
"East Granby School District","=""0400011""","Grade 4","All Tests - District",19.4
"East Granby School District","=""0400011""","Grade 4","Curl Up",79.0
"East Granby School District","=""0400011""","Grade 4","Mile Run",32.3
"East Granby School District","=""0400011""","Grade 4","Push Up",96.8
"East Granby School District","=""0400011""","Grade 4","Sit and Reach",75.8
"East Granby School District","=""0400011""","Grade 6","All Tests - District",43.9
"East Granby School District","=""0400011""","Grade 6","Curl Up",93.9
"East Granby School District","=""0400011""","Grade 6","Mile Run",50.0
"East Granby School District","=""0400011""","Grade 6","Push Up",75.8
"East Granby School District","=""0400011""","Grade 6","Sit and Reach",87.9
"East Granby School District","=""0400011""","Grade 8","All Tests - District",33.3
"East Granby School District","=""0400011""","Grade 8","Curl Up",84.7
"East Granby School District","=""0400011""","Grade 8","Mile Run",47.2
"East Granby School District","=""0400011""","Grade 8","Push Up",69.4
"East Granby School District","=""0400011""","Grade 8","Sit and Reach",72.2
"East Granby School District","=""0400011""","Grade 10","All Tests - District",24.7
"East Granby School District","=""0400011""","Grade 10","Curl Up",69.4
"East Granby School District","=""0400011""","Grade 10","Mile Run",48.2
"East Granby School District","=""0400011""","Grade 10","Push Up",55.3
"East Granby School District","=""0400011""","Grade 10","Sit and Reach",74.1
"East Haddam School District","=""0410011""","Grade 4","All Tests - District",12.1
"East Haddam School District","=""0410011""","Grade 4","Curl Up",64.6
"East Haddam School District","=""0410011""","Grade 4","Mile Run",30.3
"East Haddam School District","=""0410011""","Grade 4","Push Up",49.5
"East Haddam School District","=""0410011""","Grade 4","Sit and Reach",58.6
"East Haddam School District","=""0410011""","Grade 6","All Tests - District",16.7
"East Haddam School District","=""0410011""","Grade 6","Curl Up",83.3
"East Haddam School District","=""0410011""","Grade 6","Mile Run",44.7
"East Haddam School District","=""0410011""","Grade 6","Push Up",30.3
"East Haddam School District","=""0410011""","Grade 6","Sit and Reach",56.8
"East Haddam School District","=""0410011""","Grade 8","All Tests - District",23.2
"East Haddam School District","=""0410011""","Grade 8","Curl Up",74.1
"East Haddam School District","=""0410011""","Grade 8","Mile Run",44.6
"East Haddam School District","=""0410011""","Grade 8","Push Up",45.5
"East Haddam School District","=""0410011""","Grade 8","Sit and Reach",58.9
"East Haddam School District","=""0410011""","Grade 10","All Tests - District",55.6
"East Haddam School District","=""0410011""","Grade 10","Curl Up",91.7
"East Haddam School District","=""0410011""","Grade 10","Mile Run",69.4
"East Haddam School District","=""0410011""","Grade 10","Push Up",86.1
"East Haddam School District","=""0410011""","Grade 10","Sit and Reach",77.8
"East Hampton School District","=""0420011""","Grade 4","All Tests - District",24.7
"East Hampton School District","=""0420011""","Grade 4","Curl Up",73.5
"East Hampton School District","=""0420011""","Grade 4","Mile Run",38.8
"East Hampton School District","=""0420011""","Grade 4","Push Up",45.3
"East Hampton School District","=""0420011""","Grade 4","Sit and Reach",76.5
"East Hampton School District","=""0420011""","Grade 6","All Tests - District",47.8
"East Hampton School District","=""0420011""","Grade 6","Curl Up",79.9
"East Hampton School District","=""0420011""","Grade 6","Mile Run",59.7
"East Hampton School District","=""0420011""","Grade 6","Push Up",79.2
"East Hampton School District","=""0420011""","Grade 6","Sit and Reach",84.9
"East Hampton School District","=""0420011""","Grade 8","All Tests - District",52.4
"East Hampton School District","=""0420011""","Grade 8","Curl Up",88.8
"East Hampton School District","=""0420011""","Grade 8","Mile Run",60.8
"East Hampton School District","=""0420011""","Grade 8","Push Up",76.9
"East Hampton School District","=""0420011""","Grade 8","Sit and Reach",77.6
"East Hampton School District","=""0420011""","Grade 10","All Tests - District",31.2
"East Hampton School District","=""0420011""","Grade 10","Curl Up",86.4
"East Hampton School District","=""0420011""","Grade 10","Mile Run",44.0
"East Hampton School District","=""0420011""","Grade 10","Push Up",76.8
"East Hampton School District","=""0420011""","Grade 10","Sit and Reach",76.8
"East Hartford School District","=""0430011""","Grade 4","All Tests - District",37.6
"East Hartford School District","=""0430011""","Grade 4","Curl Up",83.1
"East Hartford School District","=""0430011""","Grade 4","Mile Run",48.9
"East Hartford School District","=""0430011""","Grade 4","Push Up",73.0
"East Hartford School District","=""0430011""","Grade 4","Sit and Reach",80.9
"East Hartford School District","=""0430011""","Grade 6","All Tests - District",40.5
"East Hartford School District","=""0430011""","Grade 6","Curl Up",78.4
"East Hartford School District","=""0430011""","Grade 6","Mile Run",60.2
"East Hartford School District","=""0430011""","Grade 6","Push Up",65.6
"East Hartford School District","=""0430011""","Grade 6","Sit and Reach",82.1
"East Hartford School District","=""0430011""","Grade 8","All Tests - District",58.9
"East Hartford School District","=""0430011""","Grade 8","Curl Up",89.6
"East Hartford School District","=""0430011""","Grade 8","Mile Run",61.4
"East Hartford School District","=""0430011""","Grade 8","Push Up",82.4
"East Hartford School District","=""0430011""","Grade 8","Sit and Reach",84.8
"East Hartford School District","=""0430011""","Grade 10","All Tests - District",19.4
"East Hartford School District","=""0430011""","Grade 10","Curl Up",69.4
"East Hartford School District","=""0430011""","Grade 10","Mile Run",23.9
"East Hartford School District","=""0430011""","Grade 10","Push Up",65.6
"East Hartford School District","=""0430011""","Grade 10","Sit and Reach",68.8
"East Haven School District","=""0440011""","Grade 4","All Tests - District",32.1
"East Haven School District","=""0440011""","Grade 4","Curl Up",81.1
"East Haven School District","=""0440011""","Grade 4","Mile Run",37.5
"East Haven School District","=""0440011""","Grade 4","Push Up",63.9
"East Haven School District","=""0440011""","Grade 4","Sit and Reach",85.4
"East Haven School District","=""0440011""","Grade 6","All Tests - District",29.1
"East Haven School District","=""0440011""","Grade 6","Curl Up",85.4
"East Haven School District","=""0440011""","Grade 6","Mile Run",36.0
"East Haven School District","=""0440011""","Grade 6","Push Up",67.0
"East Haven School District","=""0440011""","Grade 6","Sit and Reach",81.6
"East Haven School District","=""0440011""","Grade 8","All Tests - District",30.5
"East Haven School District","=""0440011""","Grade 8","Curl Up",83.8
"East Haven School District","=""0440011""","Grade 8","Mile Run",33.8
"East Haven School District","=""0440011""","Grade 8","Push Up",56.8
"East Haven School District","=""0440011""","Grade 8","Sit and Reach",92.9
"East Haven School District","=""0440011""","Grade 10","All Tests - District",26.7
"East Haven School District","=""0440011""","Grade 10","Curl Up",68.9
"East Haven School District","=""0440011""","Grade 10","Mile Run",27.8
"East Haven School District","=""0440011""","Grade 10","Push Up",66.7
"East Haven School District","=""0440011""","Grade 10","Sit and Reach",80.7
"East Lyme School District","=""0450011""","Grade 4","All Tests - District",53.0
"East Lyme School District","=""0450011""","Grade 4","Curl Up",85.5
"East Lyme School District","=""0450011""","Grade 4","Mile Run",59.5
"East Lyme School District","=""0450011""","Grade 4","Push Up",78.5
"East Lyme School District","=""0450011""","Grade 4","Sit and Reach",89.5
"East Lyme School District","=""0450011""","Grade 6","All Tests - District",41.7
"East Lyme School District","=""0450011""","Grade 6","Curl Up",89.7
"East Lyme School District","=""0450011""","Grade 6","Mile Run",65.7
"East Lyme School District","=""0450011""","Grade 6","Push Up",85.3
"East Lyme School District","=""0450011""","Grade 6","Sit and Reach",75.0
"East Lyme School District","=""0450011""","Grade 8","All Tests - District",55.1
"East Lyme School District","=""0450011""","Grade 8","Curl Up",89.4
"East Lyme School District","=""0450011""","Grade 8","Mile Run",67.4
"East Lyme School District","=""0450011""","Grade 8","Push Up",86.9
"East Lyme School District","=""0450011""","Grade 8","Sit and Reach",73.7
"East Lyme School District","=""0450011""","Grade 10","All Tests - District",50.5
"East Lyme School District","=""0450011""","Grade 10","Curl Up",94.5
"East Lyme School District","=""0450011""","Grade 10","Mile Run",57.7
"East Lyme School District","=""0450011""","Grade 10","Push Up",90.0
"East Lyme School District","=""0450011""","Grade 10","Sit and Reach",78.4
"East Windsor School District","=""0470011""","Grade 4","All Tests - District",31.7
"East Windsor School District","=""0470011""","Grade 4","Curl Up",77.9
"East Windsor School District","=""0470011""","Grade 4","Mile Run",42.3
"East Windsor School District","=""0470011""","Grade 4","Push Up",57.7
"East Windsor School District","=""0470011""","Grade 4","Sit and Reach",80.8
"East Windsor School District","=""0470011""","Grade 6","All Tests - District",43.2
"East Windsor School District","=""0470011""","Grade 6","Curl Up",84.1
"East Windsor School District","=""0470011""","Grade 6","Mile Run",45.5
"East Windsor School District","=""0470011""","Grade 6","Push Up",64.8
"East Windsor School District","=""0470011""","Grade 6","Sit and Reach",77.3
"East Windsor School District","=""0470011""","Grade 8","All Tests - District",24.5
"East Windsor School District","=""0470011""","Grade 8","Curl Up",60.6
"East Windsor School District","=""0470011""","Grade 8","Mile Run",33.0
"East Windsor School District","=""0470011""","Grade 8","Push Up",59.6
"East Windsor School District","=""0470011""","Grade 8","Sit and Reach",84.0
"East Windsor School District","=""0470011""","Grade 10","All Tests - District",38.0
"East Windsor School District","=""0470011""","Grade 10","Curl Up",78.3
"East Windsor School District","=""0470011""","Grade 10","Mile Run",40.2
"East Windsor School District","=""0470011""","Grade 10","Push Up",64.1
"East Windsor School District","=""0470011""","Grade 10","Sit and Reach",81.5
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","All Tests - District","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","Curl Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","Mile Run","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","Push Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","Sit and Reach","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","All Tests - District","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","Curl Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","Mile Run","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","Push Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","Sit and Reach","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","All Tests - District","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","Curl Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","Mile Run","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","Push Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","Sit and Reach","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","All Tests - District","*"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","Curl Up","*"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","Mile Run","*"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","Push Up","*"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","Sit and Reach","*"
"Eastford School District","=""0390011""","Grade 4","All Tests - District",79.2
"Eastford School District","=""0390011""","Grade 4","Curl Up",100.0
"Eastford School District","=""0390011""","Grade 4","Mile Run",83.3
"Eastford School District","=""0390011""","Grade 4","Push Up",87.5
"Eastford School District","=""0390011""","Grade 4","Sit and Reach",100.0
"Eastford School District","=""0390011""","Grade 6","All Tests - District","*"
"Eastford School District","=""0390011""","Grade 6","Curl Up","*"
"Eastford School District","=""0390011""","Grade 6","Mile Run","*"
"Eastford School District","=""0390011""","Grade 6","Push Up","*"
"Eastford School District","=""0390011""","Grade 6","Sit and Reach","*"
"Eastford School District","=""0390011""","Grade 8","All Tests - District","*"
"Eastford School District","=""0390011""","Grade 8","Curl Up","*"
"Eastford School District","=""0390011""","Grade 8","Mile Run","*"
"Eastford School District","=""0390011""","Grade 8","Push Up","*"
"Eastford School District","=""0390011""","Grade 8","Sit and Reach","*"
"Eastford School District","=""0390011""","Grade 10","All Tests - District","N/A"
"Eastford School District","=""0390011""","Grade 10","Curl Up","N/A"
"Eastford School District","=""0390011""","Grade 10","Mile Run","N/A"
"Eastford School District","=""0390011""","Grade 10","Push Up","N/A"
"Eastford School District","=""0390011""","Grade 10","Sit and Reach","N/A"
"Easton School District","=""0460011""","Grade 4","All Tests - District",33.3
"Easton School District","=""0460011""","Grade 4","Curl Up",74.1
"Easton School District","=""0460011""","Grade 4","Mile Run",53.3
"Easton School District","=""0460011""","Grade 4","Push Up",69.6
"Easton School District","=""0460011""","Grade 4","Sit and Reach",68.9
"Easton School District","=""0460011""","Grade 6","All Tests - District",41.1
"Easton School District","=""0460011""","Grade 6","Curl Up",92.2
"Easton School District","=""0460011""","Grade 6","Mile Run",54.6
"Easton School District","=""0460011""","Grade 6","Push Up",82.3
"Easton School District","=""0460011""","Grade 6","Sit and Reach",68.1
"Easton School District","=""0460011""","Grade 8","All Tests - District",47.3
"Easton School District","=""0460011""","Grade 8","Curl Up",97.3
"Easton School District","=""0460011""","Grade 8","Mile Run",60.7
"Easton School District","=""0460011""","Grade 8","Push Up",86.6
"Easton School District","=""0460011""","Grade 8","Sit and Reach",72.3
"Easton School District","=""0460011""","Grade 10","All Tests - District","N/A"
"Easton School District","=""0460011""","Grade 10","Curl Up","N/A"
"Easton School District","=""0460011""","Grade 10","Mile Run","N/A"
"Easton School District","=""0460011""","Grade 10","Push Up","N/A"
"Easton School District","=""0460011""","Grade 10","Sit and Reach","N/A"
"Ellington School District","=""0480011""","Grade 4","All Tests - District",39.8
"Ellington School District","=""0480011""","Grade 4","Curl Up",72.2
"Ellington School District","=""0480011""","Grade 4","Mile Run",57.4
"Ellington School District","=""0480011""","Grade 4","Push Up",72.2
"Ellington School District","=""0480011""","Grade 4","Sit and Reach",73.6
"Ellington School District","=""0480011""","Grade 6","All Tests - District",54.1
"Ellington School District","=""0480011""","Grade 6","Curl Up",93.2
"Ellington School District","=""0480011""","Grade 6","Mile Run",67.1
"Ellington School District","=""0480011""","Grade 6","Push Up",79.2
"Ellington School District","=""0480011""","Grade 6","Sit and Reach",79.7
"Ellington School District","=""0480011""","Grade 8","All Tests - District",47.7
"Ellington School District","=""0480011""","Grade 8","Curl Up",85.3
"Ellington School District","=""0480011""","Grade 8","Mile Run",66.5
"Ellington School District","=""0480011""","Grade 8","Push Up",81.7
"Ellington School District","=""0480011""","Grade 8","Sit and Reach",80.7
"Ellington School District","=""0480011""","Grade 10","All Tests - District",42.0
"Ellington School District","=""0480011""","Grade 10","Curl Up",94.7
"Ellington School District","=""0480011""","Grade 10","Mile Run",68.6
"Ellington School District","=""0480011""","Grade 10","Push Up",66.3
"Ellington School District","=""0480011""","Grade 10","Sit and Reach",81.1
"Elm City College Preparatory School","=""2810013""","Grade 4","All Tests - District","*"
"Elm City College Preparatory School","=""2810013""","Grade 4","Curl Up",42.9
"Elm City College Preparatory School","=""2810013""","Grade 4","Mile Run",23.8
"Elm City College Preparatory School","=""2810013""","Grade 4","Push Up",71.4
"Elm City College Preparatory School","=""2810013""","Grade 4","Sit and Reach",47.6
"Elm City College Preparatory School","=""2810013""","Grade 6","All Tests - District",0.0
"Elm City College Preparatory School","=""2810013""","Grade 6","Curl Up",0.0
"Elm City College Preparatory School","=""2810013""","Grade 6","Mile Run",50.0
"Elm City College Preparatory School","=""2810013""","Grade 6","Push Up",12.0
"Elm City College Preparatory School","=""2810013""","Grade 6","Sit and Reach",66.0
"Elm City College Preparatory School","=""2810013""","Grade 8","All Tests - District",0.0
"Elm City College Preparatory School","=""2810013""","Grade 8","Curl Up","*"
"Elm City College Preparatory School","=""2810013""","Grade 8","Mile Run","*"
"Elm City College Preparatory School","=""2810013""","Grade 8","Push Up",0.0
"Elm City College Preparatory School","=""2810013""","Grade 8","Sit and Reach",68.3
"Elm City College Preparatory School","=""2810013""","Grade 10","All Tests - District","N/A"
"Elm City College Preparatory School","=""2810013""","Grade 10","Curl Up","N/A"
"Elm City College Preparatory School","=""2810013""","Grade 10","Mile Run","N/A"
"Elm City College Preparatory School","=""2810013""","Grade 10","Push Up","N/A"
"Elm City College Preparatory School","=""2810013""","Grade 10","Sit and Reach","N/A"
"Enfield School District","=""0490011""","Grade 4","All Tests - District",37.4
"Enfield School District","=""0490011""","Grade 4","Curl Up",79.8
"Enfield School District","=""0490011""","Grade 4","Mile Run",45.2
"Enfield School District","=""0490011""","Grade 4","Push Up",76.1
"Enfield School District","=""0490011""","Grade 4","Sit and Reach",83.1
"Enfield School District","=""0490011""","Grade 6","All Tests - District",44.4
"Enfield School District","=""0490011""","Grade 6","Curl Up",91.7
"Enfield School District","=""0490011""","Grade 6","Mile Run",52.2
"Enfield School District","=""0490011""","Grade 6","Push Up",77.5
"Enfield School District","=""0490011""","Grade 6","Sit and Reach",81.1
"Enfield School District","=""0490011""","Grade 8","All Tests - District",53.3
"Enfield School District","=""0490011""","Grade 8","Curl Up",88.4
"Enfield School District","=""0490011""","Grade 8","Mile Run",56.8
"Enfield School District","=""0490011""","Grade 8","Push Up",91.0
"Enfield School District","=""0490011""","Grade 8","Sit and Reach",92.0
"Enfield School District","=""0490011""","Grade 10","All Tests - District",45.1
"Enfield School District","=""0490011""","Grade 10","Curl Up",90.3
"Enfield School District","=""0490011""","Grade 10","Mile Run",48.9
"Enfield School District","=""0490011""","Grade 10","Push Up",81.4
"Enfield School District","=""0490011""","Grade 10","Sit and Reach",87.8
"Essex School District","=""0500011""","Grade 4","All Tests - District",30.4
"Essex School District","=""0500011""","Grade 4","Curl Up",92.4
"Essex School District","=""0500011""","Grade 4","Mile Run",51.9
"Essex School District","=""0500011""","Grade 4","Push Up",74.7
"Essex School District","=""0500011""","Grade 4","Sit and Reach",68.4
"Essex School District","=""0500011""","Grade 6","All Tests - District",37.1
"Essex School District","=""0500011""","Grade 6","Curl Up",94.4
"Essex School District","=""0500011""","Grade 6","Mile Run",53.9
"Essex School District","=""0500011""","Grade 6","Push Up",78.7
"Essex School District","=""0500011""","Grade 6","Sit and Reach",64.0
"Essex School District","=""0500011""","Grade 8","All Tests - District","N/A"
"Essex School District","=""0500011""","Grade 8","Curl Up","N/A"
"Essex School District","=""0500011""","Grade 8","Mile Run","N/A"
"Essex School District","=""0500011""","Grade 8","Push Up","N/A"
"Essex School District","=""0500011""","Grade 8","Sit and Reach","N/A"
"Essex School District","=""0500011""","Grade 10","All Tests - District","N/A"
"Essex School District","=""0500011""","Grade 10","Curl Up","N/A"
"Essex School District","=""0500011""","Grade 10","Mile Run","N/A"
"Essex School District","=""0500011""","Grade 10","Push Up","N/A"
"Essex School District","=""0500011""","Grade 10","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 4","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 4","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 4","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 4","Push Up","N/A"
"Explorations District","=""2720013""","Grade 4","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 6","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 6","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 6","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 6","Push Up","N/A"
"Explorations District","=""2720013""","Grade 6","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 8","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 8","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 8","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 8","Push Up","N/A"
"Explorations District","=""2720013""","Grade 8","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 10","All Tests - District","*"
"Explorations District","=""2720013""","Grade 10","Curl Up","*"
"Explorations District","=""2720013""","Grade 10","Mile Run","*"
"Explorations District","=""2720013""","Grade 10","Push Up","*"
"Explorations District","=""2720013""","Grade 10","Sit and Reach","*"
"Fairfield School District","=""0510011""","Grade 4","All Tests - District",50.2
"Fairfield School District","=""0510011""","Grade 4","Curl Up",82.3
"Fairfield School District","=""0510011""","Grade 4","Mile Run",69.9
"Fairfield School District","=""0510011""","Grade 4","Push Up",78.9
"Fairfield School District","=""0510011""","Grade 4","Sit and Reach",78.9
"Fairfield School District","=""0510011""","Grade 6","All Tests - District",54.7
"Fairfield School District","=""0510011""","Grade 6","Curl Up",87.9
"Fairfield School District","=""0510011""","Grade 6","Mile Run",75.1
"Fairfield School District","=""0510011""","Grade 6","Push Up",80.4
"Fairfield School District","=""0510011""","Grade 6","Sit and Reach",73.8
"Fairfield School District","=""0510011""","Grade 8","All Tests - District",52.7
"Fairfield School District","=""0510011""","Grade 8","Curl Up",88.1
"Fairfield School District","=""0510011""","Grade 8","Mile Run",70.2
"Fairfield School District","=""0510011""","Grade 8","Push Up",79.9
"Fairfield School District","=""0510011""","Grade 8","Sit and Reach",72.4
"Fairfield School District","=""0510011""","Grade 10","All Tests - District",42.1
"Fairfield School District","=""0510011""","Grade 10","Curl Up",76.3
"Fairfield School District","=""0510011""","Grade 10","Mile Run",61.5
"Fairfield School District","=""0510011""","Grade 10","Push Up",73.0
"Fairfield School District","=""0510011""","Grade 10","Sit and Reach",75.9
"Farmington School District","=""0520011""","Grade 4","All Tests - District",39.7
"Farmington School District","=""0520011""","Grade 4","Curl Up",83.0
"Farmington School District","=""0520011""","Grade 4","Mile Run",54.3
"Farmington School District","=""0520011""","Grade 4","Push Up",75.0
"Farmington School District","=""0520011""","Grade 4","Sit and Reach",82.3
"Farmington School District","=""0520011""","Grade 6","All Tests - District",27.6
"Farmington School District","=""0520011""","Grade 6","Curl Up",61.5
"Farmington School District","=""0520011""","Grade 6","Mile Run",54.5
"Farmington School District","=""0520011""","Grade 6","Push Up",65.8
"Farmington School District","=""0520011""","Grade 6","Sit and Reach",62.7
"Farmington School District","=""0520011""","Grade 8","All Tests - District",53.0
"Farmington School District","=""0520011""","Grade 8","Curl Up",88.8
"Farmington School District","=""0520011""","Grade 8","Mile Run",72.9
"Farmington School District","=""0520011""","Grade 8","Push Up",86.0
"Farmington School District","=""0520011""","Grade 8","Sit and Reach",86.6
"Farmington School District","=""0520011""","Grade 10","All Tests - District",59.2
"Farmington School District","=""0520011""","Grade 10","Curl Up",95.3
"Farmington School District","=""0520011""","Grade 10","Mile Run",72.8
"Farmington School District","=""0520011""","Grade 10","Push Up",80.7
"Farmington School District","=""0520011""","Grade 10","Sit and Reach",86.7
"Franklin School District","=""0530011""","Grade 4","All Tests - District",38.1
"Franklin School District","=""0530011""","Grade 4","Curl Up",71.4
"Franklin School District","=""0530011""","Grade 4","Mile Run",47.6
"Franklin School District","=""0530011""","Grade 4","Push Up",85.7
"Franklin School District","=""0530011""","Grade 4","Sit and Reach",71.4
"Franklin School District","=""0530011""","Grade 6","All Tests - District","*"
"Franklin School District","=""0530011""","Grade 6","Curl Up","*"
"Franklin School District","=""0530011""","Grade 6","Mile Run","*"
"Franklin School District","=""0530011""","Grade 6","Push Up","*"
"Franklin School District","=""0530011""","Grade 6","Sit and Reach","*"
"Franklin School District","=""0530011""","Grade 8","All Tests - District",55.2
"Franklin School District","=""0530011""","Grade 8","Curl Up",69.0
"Franklin School District","=""0530011""","Grade 8","Mile Run",65.5
"Franklin School District","=""0530011""","Grade 8","Push Up",79.3
"Franklin School District","=""0530011""","Grade 8","Sit and Reach",93.1
"Franklin School District","=""0530011""","Grade 10","All Tests - District","N/A"
"Franklin School District","=""0530011""","Grade 10","Curl Up","N/A"
"Franklin School District","=""0530011""","Grade 10","Mile Run","N/A"
"Franklin School District","=""0530011""","Grade 10","Push Up","N/A"
"Franklin School District","=""0530011""","Grade 10","Sit and Reach","N/A"
"Glastonbury School District","=""0540011""","Grade 4","All Tests - District",38.5
"Glastonbury School District","=""0540011""","Grade 4","Curl Up",86.2
"Glastonbury School District","=""0540011""","Grade 4","Mile Run",63.7
"Glastonbury School District","=""0540011""","Grade 4","Push Up",73.8
"Glastonbury School District","=""0540011""","Grade 4","Sit and Reach",78.9
"Glastonbury School District","=""0540011""","Grade 6","All Tests - District",46.6
"Glastonbury School District","=""0540011""","Grade 6","Curl Up",83.7
"Glastonbury School District","=""0540011""","Grade 6","Mile Run",70.9
"Glastonbury School District","=""0540011""","Grade 6","Push Up",67.2
"Glastonbury School District","=""0540011""","Grade 6","Sit and Reach",74.9
"Glastonbury School District","=""0540011""","Grade 8","All Tests - District",48.4
"Glastonbury School District","=""0540011""","Grade 8","Curl Up",90.9
"Glastonbury School District","=""0540011""","Grade 8","Mile Run",76.8
"Glastonbury School District","=""0540011""","Grade 8","Push Up",89.0
"Glastonbury School District","=""0540011""","Grade 8","Sit and Reach",72.8
"Glastonbury School District","=""0540011""","Grade 10","All Tests - District",57.6
"Glastonbury School District","=""0540011""","Grade 10","Curl Up",93.0
"Glastonbury School District","=""0540011""","Grade 10","Mile Run",68.0
"Glastonbury School District","=""0540011""","Grade 10","Push Up",89.3
"Glastonbury School District","=""0540011""","Grade 10","Sit and Reach",80.5
"Granby School District","=""0560011""","Grade 4","All Tests - District",20.4
"Granby School District","=""0560011""","Grade 4","Curl Up",49.3
"Granby School District","=""0560011""","Grade 4","Mile Run",45.4
"Granby School District","=""0560011""","Grade 4","Push Up",67.1
"Granby School District","=""0560011""","Grade 4","Sit and Reach",80.3
"Granby School District","=""0560011""","Grade 6","All Tests - District",44.2
