"Physical Fitness Tests: Students Reaching Health Standard, 2012-13"
"All Districts"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,"Students Reaching Health Standard (%)"
"Danbury School District","=""0340011""","Grade 8","Push Up",65.2
"Danbury School District","=""0340011""","Grade 8","Sit and Reach",63.5
"Danbury School District","=""0340011""","Grade 10","All Tests - District",54.7
"Danbury School District","=""0340011""","Grade 10","Curl Up",94.2
"Danbury School District","=""0340011""","Grade 10","Mile Run",60.5
"Danbury School District","=""0340011""","Grade 10","Push Up",82.9
"Danbury School District","=""0340011""","Grade 10","Sit and Reach",88.0
"Darien School District","=""0350011""","Grade 4","All Tests - District",72.8
"Darien School District","=""0350011""","Grade 4","Curl Up",93.1
"Darien School District","=""0350011""","Grade 4","Mile Run",94.5
"Darien School District","=""0350011""","Grade 4","Push Up",87.9
"Darien School District","=""0350011""","Grade 4","Sit and Reach",88.2
"Darien School District","=""0350011""","Grade 6","All Tests - District",70.5
"Darien School District","=""0350011""","Grade 6","Curl Up",98.1
"Darien School District","=""0350011""","Grade 6","Mile Run",89.9
"Darien School District","=""0350011""","Grade 6","Push Up",81.4
"Darien School District","=""0350011""","Grade 6","Sit and Reach",79.0
"Darien School District","=""0350011""","Grade 8","All Tests - District",79.4
"Darien School District","=""0350011""","Grade 8","Curl Up",97.4
"Darien School District","=""0350011""","Grade 8","Mile Run",93.9
"Darien School District","=""0350011""","Grade 8","Push Up",90.4
"Darien School District","=""0350011""","Grade 8","Sit and Reach",88.4
"Darien School District","=""0350011""","Grade 10","All Tests - District",62.2
"Darien School District","=""0350011""","Grade 10","Curl Up",90.9
"Darien School District","=""0350011""","Grade 10","Mile Run",78.3
"Darien School District","=""0350011""","Grade 10","Push Up",81.5
"Darien School District","=""0350011""","Grade 10","Sit and Reach",81.5
"Deep River School District","=""0360011""","Grade 4","All Tests - District",69.0
"Deep River School District","=""0360011""","Grade 4","Curl Up",97.6
"Deep River School District","=""0360011""","Grade 4","Mile Run",95.2
"Deep River School District","=""0360011""","Grade 4","Push Up",73.8
"Deep River School District","=""0360011""","Grade 4","Sit and Reach",76.2
"Deep River School District","=""0360011""","Grade 6","All Tests - District",80.8
"Deep River School District","=""0360011""","Grade 6","Curl Up",94.2
"Deep River School District","=""0360011""","Grade 6","Mile Run",96.2
"Deep River School District","=""0360011""","Grade 6","Push Up",88.5
"Deep River School District","=""0360011""","Grade 6","Sit and Reach",90.4
"Deep River School District","=""0360011""","Grade 8","All Tests - District","N/A"
"Deep River School District","=""0360011""","Grade 8","Curl Up","N/A"
"Deep River School District","=""0360011""","Grade 8","Mile Run","N/A"
"Deep River School District","=""0360011""","Grade 8","Push Up","N/A"
"Deep River School District","=""0360011""","Grade 8","Sit and Reach","N/A"
"Deep River School District","=""0360011""","Grade 10","All Tests - District","N/A"
"Deep River School District","=""0360011""","Grade 10","Curl Up","N/A"
"Deep River School District","=""0360011""","Grade 10","Mile Run","N/A"
"Deep River School District","=""0360011""","Grade 10","Push Up","N/A"
"Deep River School District","=""0360011""","Grade 10","Sit and Reach","N/A"
"Derby School District","=""0370011""","Grade 4","All Tests - District",17.1
"Derby School District","=""0370011""","Grade 4","Curl Up",68.5
"Derby School District","=""0370011""","Grade 4","Mile Run",35.1
"Derby School District","=""0370011""","Grade 4","Push Up",29.7
"Derby School District","=""0370011""","Grade 4","Sit and Reach",67.6
"Derby School District","=""0370011""","Grade 6","All Tests - District",38.7
"Derby School District","=""0370011""","Grade 6","Curl Up",84.0
"Derby School District","=""0370011""","Grade 6","Mile Run",77.3
"Derby School District","=""0370011""","Grade 6","Push Up",69.7
"Derby School District","=""0370011""","Grade 6","Sit and Reach",61.3
"Derby School District","=""0370011""","Grade 8","All Tests - District",29.9
"Derby School District","=""0370011""","Grade 8","Curl Up",77.3
"Derby School District","=""0370011""","Grade 8","Mile Run",48.5
"Derby School District","=""0370011""","Grade 8","Push Up",56.7
"Derby School District","=""0370011""","Grade 8","Sit and Reach",66.0
"Derby School District","=""0370011""","Grade 10","All Tests - District",46.2
"Derby School District","=""0370011""","Grade 10","Curl Up",84.6
"Derby School District","=""0370011""","Grade 10","Mile Run",59.0
"Derby School District","=""0370011""","Grade 10","Push Up",61.5
"Derby School District","=""0370011""","Grade 10","Sit and Reach",84.6
"East Granby School District","=""0400011""","Grade 4","All Tests - District",30.8
"East Granby School District","=""0400011""","Grade 4","Curl Up",67.9
"East Granby School District","=""0400011""","Grade 4","Mile Run",71.8
"East Granby School District","=""0400011""","Grade 4","Push Up",57.7
"East Granby School District","=""0400011""","Grade 4","Sit and Reach",80.8
"East Granby School District","=""0400011""","Grade 6","All Tests - District",53.2
"East Granby School District","=""0400011""","Grade 6","Curl Up",97.4
"East Granby School District","=""0400011""","Grade 6","Mile Run",71.4
"East Granby School District","=""0400011""","Grade 6","Push Up",79.2
"East Granby School District","=""0400011""","Grade 6","Sit and Reach",77.9
"East Granby School District","=""0400011""","Grade 8","All Tests - District",46.9
"East Granby School District","=""0400011""","Grade 8","Curl Up",95.3
"East Granby School District","=""0400011""","Grade 8","Mile Run",64.1
"East Granby School District","=""0400011""","Grade 8","Push Up",71.9
"East Granby School District","=""0400011""","Grade 8","Sit and Reach",79.7
"East Granby School District","=""0400011""","Grade 10","All Tests - District",33.9
"East Granby School District","=""0400011""","Grade 10","Curl Up",84.7
"East Granby School District","=""0400011""","Grade 10","Mile Run",52.5
"East Granby School District","=""0400011""","Grade 10","Push Up",67.8
"East Granby School District","=""0400011""","Grade 10","Sit and Reach",66.1
"East Haddam School District","=""0410011""","Grade 4","All Tests - District",32.3
"East Haddam School District","=""0410011""","Grade 4","Curl Up",71.7
"East Haddam School District","=""0410011""","Grade 4","Mile Run",77.8
"East Haddam School District","=""0410011""","Grade 4","Push Up",50.5
"East Haddam School District","=""0410011""","Grade 4","Sit and Reach",74.7
"East Haddam School District","=""0410011""","Grade 6","All Tests - District",41.5
"East Haddam School District","=""0410011""","Grade 6","Curl Up",81.9
"East Haddam School District","=""0410011""","Grade 6","Mile Run",76.6
"East Haddam School District","=""0410011""","Grade 6","Push Up",52.1
"East Haddam School District","=""0410011""","Grade 6","Sit and Reach",69.1
"East Haddam School District","=""0410011""","Grade 8","All Tests - District",38.8
"East Haddam School District","=""0410011""","Grade 8","Curl Up",85.4
"East Haddam School District","=""0410011""","Grade 8","Mile Run",76.7
"East Haddam School District","=""0410011""","Grade 8","Push Up",52.4
"East Haddam School District","=""0410011""","Grade 8","Sit and Reach",72.8
"East Haddam School District","=""0410011""","Grade 10","All Tests - District","N/A"
"East Haddam School District","=""0410011""","Grade 10","Curl Up","N/A"
"East Haddam School District","=""0410011""","Grade 10","Mile Run","N/A"
"East Haddam School District","=""0410011""","Grade 10","Push Up","N/A"
"East Haddam School District","=""0410011""","Grade 10","Sit and Reach","N/A"
"East Hampton School District","=""0420011""","Grade 4","All Tests - District",47.8
"East Hampton School District","=""0420011""","Grade 4","Curl Up",67.2
"East Hampton School District","=""0420011""","Grade 4","Mile Run",65.7
"East Hampton School District","=""0420011""","Grade 4","Push Up",68.7
"East Hampton School District","=""0420011""","Grade 4","Sit and Reach",99.3
"East Hampton School District","=""0420011""","Grade 6","All Tests - District",63.1
"East Hampton School District","=""0420011""","Grade 6","Curl Up",86.6
"East Hampton School District","=""0420011""","Grade 6","Mile Run",89.3
"East Hampton School District","=""0420011""","Grade 6","Push Up",79.2
"East Hampton School District","=""0420011""","Grade 6","Sit and Reach",81.9
"East Hampton School District","=""0420011""","Grade 8","All Tests - District",60.7
"East Hampton School District","=""0420011""","Grade 8","Curl Up",88.3
"East Hampton School District","=""0420011""","Grade 8","Mile Run",76.1
"East Hampton School District","=""0420011""","Grade 8","Push Up",73.6
"East Hampton School District","=""0420011""","Grade 8","Sit and Reach",87.1
"East Hampton School District","=""0420011""","Grade 10","All Tests - District",43.8
"East Hampton School District","=""0420011""","Grade 10","Curl Up",84.8
"East Hampton School District","=""0420011""","Grade 10","Mile Run",65.2
"East Hampton School District","=""0420011""","Grade 10","Push Up",59.8
"East Hampton School District","=""0420011""","Grade 10","Sit and Reach",83.0
"East Hartford School District","=""0430011""","Grade 4","All Tests - District",48.7
"East Hartford School District","=""0430011""","Grade 4","Curl Up",85.8
"East Hartford School District","=""0430011""","Grade 4","Mile Run",81.2
"East Hartford School District","=""0430011""","Grade 4","Push Up",67.5
"East Hartford School District","=""0430011""","Grade 4","Sit and Reach",82.4
"East Hartford School District","=""0430011""","Grade 6","All Tests - District",52.6
"East Hartford School District","=""0430011""","Grade 6","Curl Up",84.0
"East Hartford School District","=""0430011""","Grade 6","Mile Run",68.6
"East Hartford School District","=""0430011""","Grade 6","Push Up",74.1
"East Hartford School District","=""0430011""","Grade 6","Sit and Reach",81.0
"East Hartford School District","=""0430011""","Grade 8","All Tests - District",51.3
"East Hartford School District","=""0430011""","Grade 8","Curl Up",88.9
"East Hartford School District","=""0430011""","Grade 8","Mile Run",61.5
"East Hartford School District","=""0430011""","Grade 8","Push Up",84.5
"East Hartford School District","=""0430011""","Grade 8","Sit and Reach",89.6
"East Hartford School District","=""0430011""","Grade 10","All Tests - District",37.8
"East Hartford School District","=""0430011""","Grade 10","Curl Up",78.4
"East Hartford School District","=""0430011""","Grade 10","Mile Run",45.5
"East Hartford School District","=""0430011""","Grade 10","Push Up",73.4
"East Hartford School District","=""0430011""","Grade 10","Sit and Reach",78.8
"East Haven School District","=""0440011""","Grade 4","All Tests - District",47.0
"East Haven School District","=""0440011""","Grade 4","Curl Up",90.0
"East Haven School District","=""0440011""","Grade 4","Mile Run",62.7
"East Haven School District","=""0440011""","Grade 4","Push Up",67.5
"East Haven School District","=""0440011""","Grade 4","Sit and Reach",92.0
"East Haven School District","=""0440011""","Grade 6","All Tests - District",31.5
"East Haven School District","=""0440011""","Grade 6","Curl Up",82.6
"East Haven School District","=""0440011""","Grade 6","Mile Run",43.4
"East Haven School District","=""0440011""","Grade 6","Push Up",67.2
"East Haven School District","=""0440011""","Grade 6","Sit and Reach",83.0
"East Haven School District","=""0440011""","Grade 8","All Tests - District",43.4
"East Haven School District","=""0440011""","Grade 8","Curl Up",85.4
"East Haven School District","=""0440011""","Grade 8","Mile Run",57.3
"East Haven School District","=""0440011""","Grade 8","Push Up",65.7
"East Haven School District","=""0440011""","Grade 8","Sit and Reach",83.2
"East Haven School District","=""0440011""","Grade 10","All Tests - District",43.8
"East Haven School District","=""0440011""","Grade 10","Curl Up",91.5
"East Haven School District","=""0440011""","Grade 10","Mile Run",45.3
"East Haven School District","=""0440011""","Grade 10","Push Up",87.6
"East Haven School District","=""0440011""","Grade 10","Sit and Reach",94.5
"East Lyme School District","=""0450011""","Grade 4","All Tests - District",66.3
"East Lyme School District","=""0450011""","Grade 4","Curl Up",95.5
"East Lyme School District","=""0450011""","Grade 4","Mile Run",88.4
"East Lyme School District","=""0450011""","Grade 4","Push Up",90.5
"East Lyme School District","=""0450011""","Grade 4","Sit and Reach",77.9
"East Lyme School District","=""0450011""","Grade 6","All Tests - District",37.1
"East Lyme School District","=""0450011""","Grade 6","Curl Up",62.4
"East Lyme School District","=""0450011""","Grade 6","Mile Run",57.3
"East Lyme School District","=""0450011""","Grade 6","Push Up",67.1
"East Lyme School District","=""0450011""","Grade 6","Sit and Reach",85.9
"East Lyme School District","=""0450011""","Grade 8","All Tests - District",67.6
"East Lyme School District","=""0450011""","Grade 8","Curl Up",88.1
"East Lyme School District","=""0450011""","Grade 8","Mile Run",90.8
"East Lyme School District","=""0450011""","Grade 8","Push Up",89.2
"East Lyme School District","=""0450011""","Grade 8","Sit and Reach",80.5
"East Lyme School District","=""0450011""","Grade 10","All Tests - District",83.9
"East Lyme School District","=""0450011""","Grade 10","Curl Up",94.0
"East Lyme School District","=""0450011""","Grade 10","Mile Run",91.5
"East Lyme School District","=""0450011""","Grade 10","Push Up",95.6
"East Lyme School District","=""0450011""","Grade 10","Sit and Reach",98.0
"East Windsor School District","=""0470011""","Grade 4","All Tests - District",32.5
"East Windsor School District","=""0470011""","Grade 4","Curl Up",85.5
"East Windsor School District","=""0470011""","Grade 4","Mile Run",81.9
"East Windsor School District","=""0470011""","Grade 4","Push Up",39.8
"East Windsor School District","=""0470011""","Grade 4","Sit and Reach",83.1
"East Windsor School District","=""0470011""","Grade 6","All Tests - District",41.0
"East Windsor School District","=""0470011""","Grade 6","Curl Up",65.4
"East Windsor School District","=""0470011""","Grade 6","Mile Run",85.9
"East Windsor School District","=""0470011""","Grade 6","Push Up",52.6
"East Windsor School District","=""0470011""","Grade 6","Sit and Reach",82.1
"East Windsor School District","=""0470011""","Grade 8","All Tests - District",48.9
"East Windsor School District","=""0470011""","Grade 8","Curl Up",68.5
"East Windsor School District","=""0470011""","Grade 8","Mile Run",77.2
"East Windsor School District","=""0470011""","Grade 8","Push Up",59.8
"East Windsor School District","=""0470011""","Grade 8","Sit and Reach",88.0
"East Windsor School District","=""0470011""","Grade 10","All Tests - District",45.7
"East Windsor School District","=""0470011""","Grade 10","Curl Up",75.0
"East Windsor School District","=""0470011""","Grade 10","Mile Run",50.0
"East Windsor School District","=""0470011""","Grade 10","Push Up",59.8
"East Windsor School District","=""0470011""","Grade 10","Sit and Reach",75.0
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","All Tests - District","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","Curl Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","Mile Run","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","Push Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 4","Sit and Reach","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","All Tests - District","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","Curl Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","Mile Run","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","Push Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 6","Sit and Reach","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","All Tests - District","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","Curl Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","Mile Run","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","Push Up","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 8","Sit and Reach","N/A"
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","All Tests - District",22.7
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","Curl Up",68.2
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","Mile Run",50.0
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","Push Up",77.3
"Eastern Connecticut Regional Educational Service Center (EAS","=""2530014""","Grade 10","Sit and Reach",70.5
"Eastford School District","=""0390011""","Grade 4","All Tests - District","*"
"Eastford School District","=""0390011""","Grade 4","Curl Up","*"
"Eastford School District","=""0390011""","Grade 4","Mile Run","*"
"Eastford School District","=""0390011""","Grade 4","Push Up","*"
"Eastford School District","=""0390011""","Grade 4","Sit and Reach","*"
"Eastford School District","=""0390011""","Grade 6","All Tests - District",100.0
"Eastford School District","=""0390011""","Grade 6","Curl Up",100.0
"Eastford School District","=""0390011""","Grade 6","Mile Run",100.0
"Eastford School District","=""0390011""","Grade 6","Push Up",100.0
"Eastford School District","=""0390011""","Grade 6","Sit and Reach",100.0
"Eastford School District","=""0390011""","Grade 8","All Tests - District",85.0
"Eastford School District","=""0390011""","Grade 8","Curl Up",100.0
"Eastford School District","=""0390011""","Grade 8","Mile Run",85.0
"Eastford School District","=""0390011""","Grade 8","Push Up",90.0
"Eastford School District","=""0390011""","Grade 8","Sit and Reach",100.0
"Eastford School District","=""0390011""","Grade 10","All Tests - District","N/A"
"Eastford School District","=""0390011""","Grade 10","Curl Up","N/A"
"Eastford School District","=""0390011""","Grade 10","Mile Run","N/A"
"Eastford School District","=""0390011""","Grade 10","Push Up","N/A"
"Eastford School District","=""0390011""","Grade 10","Sit and Reach","N/A"
"Easton School District","=""0460011""","Grade 4","All Tests - District",67.3
"Easton School District","=""0460011""","Grade 4","Curl Up",96.9
"Easton School District","=""0460011""","Grade 4","Mile Run",80.6
"Easton School District","=""0460011""","Grade 4","Push Up",78.6
"Easton School District","=""0460011""","Grade 4","Sit and Reach",87.8
"Easton School District","=""0460011""","Grade 6","All Tests - District",61.7
"Easton School District","=""0460011""","Grade 6","Curl Up",90.8
"Easton School District","=""0460011""","Grade 6","Mile Run",92.5
"Easton School District","=""0460011""","Grade 6","Push Up",88.3
"Easton School District","=""0460011""","Grade 6","Sit and Reach",72.5
"Easton School District","=""0460011""","Grade 8","All Tests - District",57.6
"Easton School District","=""0460011""","Grade 8","Curl Up",82.8
"Easton School District","=""0460011""","Grade 8","Mile Run",88.1
"Easton School District","=""0460011""","Grade 8","Push Up",80.8
"Easton School District","=""0460011""","Grade 8","Sit and Reach",85.4
"Easton School District","=""0460011""","Grade 10","All Tests - District","N/A"
"Easton School District","=""0460011""","Grade 10","Curl Up","N/A"
"Easton School District","=""0460011""","Grade 10","Mile Run","N/A"
"Easton School District","=""0460011""","Grade 10","Push Up","N/A"
"Easton School District","=""0460011""","Grade 10","Sit and Reach","N/A"
"Ellington School District","=""0480011""","Grade 4","All Tests - District",43.5
"Ellington School District","=""0480011""","Grade 4","Curl Up",81.3
"Ellington School District","=""0480011""","Grade 4","Mile Run",76.6
"Ellington School District","=""0480011""","Grade 4","Push Up",62.7
"Ellington School District","=""0480011""","Grade 4","Sit and Reach",83.3
"Ellington School District","=""0480011""","Grade 6","All Tests - District",64.3
"Ellington School District","=""0480011""","Grade 6","Curl Up",89.9
"Ellington School District","=""0480011""","Grade 6","Mile Run",86.4
"Ellington School District","=""0480011""","Grade 6","Push Up",73.9
"Ellington School District","=""0480011""","Grade 6","Sit and Reach",90.5
"Ellington School District","=""0480011""","Grade 8","All Tests - District",52.3
"Ellington School District","=""0480011""","Grade 8","Curl Up",72.2
"Ellington School District","=""0480011""","Grade 8","Mile Run",72.2
"Ellington School District","=""0480011""","Grade 8","Push Up",71.3
"Ellington School District","=""0480011""","Grade 8","Sit and Reach",93.5
"Ellington School District","=""0480011""","Grade 10","All Tests - District",50.9
"Ellington School District","=""0480011""","Grade 10","Curl Up",83.6
"Ellington School District","=""0480011""","Grade 10","Mile Run",79.5
"Ellington School District","=""0480011""","Grade 10","Push Up",69.0
"Ellington School District","=""0480011""","Grade 10","Sit and Reach",77.8
"Elm City College Preparatory School District","=""2890013""","Grade 4","All Tests - District",16.7
"Elm City College Preparatory School District","=""2890013""","Grade 4","Curl Up",40.5
"Elm City College Preparatory School District","=""2890013""","Grade 4","Mile Run",47.6
"Elm City College Preparatory School District","=""2890013""","Grade 4","Push Up",40.5
"Elm City College Preparatory School District","=""2890013""","Grade 4","Sit and Reach",45.2
"Elm City College Preparatory School District","=""2890013""","Grade 6","All Tests - District",21.2
"Elm City College Preparatory School District","=""2890013""","Grade 6","Curl Up",38.5
"Elm City College Preparatory School District","=""2890013""","Grade 6","Mile Run",50.0
"Elm City College Preparatory School District","=""2890013""","Grade 6","Push Up",51.9
"Elm City College Preparatory School District","=""2890013""","Grade 6","Sit and Reach",44.2
"Elm City College Preparatory School District","=""2890013""","Grade 8","All Tests - District","*"
"Elm City College Preparatory School District","=""2890013""","Grade 8","Curl Up",42.5
"Elm City College Preparatory School District","=""2890013""","Grade 8","Mile Run",42.5
"Elm City College Preparatory School District","=""2890013""","Grade 8","Push Up",30.0
"Elm City College Preparatory School District","=""2890013""","Grade 8","Sit and Reach",37.5
"Elm City College Preparatory School District","=""2890013""","Grade 10","All Tests - District","*"
"Elm City College Preparatory School District","=""2890013""","Grade 10","Curl Up","*"
"Elm City College Preparatory School District","=""2890013""","Grade 10","Mile Run","*"
"Elm City College Preparatory School District","=""2890013""","Grade 10","Push Up","*"
"Elm City College Preparatory School District","=""2890013""","Grade 10","Sit and Reach","*"
"Enfield School District","=""0490011""","Grade 4","All Tests - District",53.9
"Enfield School District","=""0490011""","Grade 4","Curl Up",98.4
"Enfield School District","=""0490011""","Grade 4","Mile Run",74.1
"Enfield School District","=""0490011""","Grade 4","Push Up",78.4
"Enfield School District","=""0490011""","Grade 4","Sit and Reach",74.4
"Enfield School District","=""0490011""","Grade 6","All Tests - District",75.4
"Enfield School District","=""0490011""","Grade 6","Curl Up",86.8
"Enfield School District","=""0490011""","Grade 6","Mile Run",94.0
"Enfield School District","=""0490011""","Grade 6","Push Up",86.8
"Enfield School District","=""0490011""","Grade 6","Sit and Reach",91.6
"Enfield School District","=""0490011""","Grade 8","All Tests - District",66.2
"Enfield School District","=""0490011""","Grade 8","Curl Up",85.7
"Enfield School District","=""0490011""","Grade 8","Mile Run",79.7
"Enfield School District","=""0490011""","Grade 8","Push Up",87.2
"Enfield School District","=""0490011""","Grade 8","Sit and Reach",91.7
"Enfield School District","=""0490011""","Grade 10","All Tests - District",52.0
"Enfield School District","=""0490011""","Grade 10","Curl Up",93.4
"Enfield School District","=""0490011""","Grade 10","Mile Run",55.1
"Enfield School District","=""0490011""","Grade 10","Push Up",80.3
"Enfield School District","=""0490011""","Grade 10","Sit and Reach",89.4
"Essex School District","=""0500011""","Grade 4","All Tests - District",38.3
"Essex School District","=""0500011""","Grade 4","Curl Up",97.5
"Essex School District","=""0500011""","Grade 4","Mile Run",59.3
"Essex School District","=""0500011""","Grade 4","Push Up",69.1
"Essex School District","=""0500011""","Grade 4","Sit and Reach",85.2
"Essex School District","=""0500011""","Grade 6","All Tests - District",52.1
"Essex School District","=""0500011""","Grade 6","Curl Up",100.0
"Essex School District","=""0500011""","Grade 6","Mile Run",79.5
"Essex School District","=""0500011""","Grade 6","Push Up",75.3
"Essex School District","=""0500011""","Grade 6","Sit and Reach",71.2
"Essex School District","=""0500011""","Grade 8","All Tests - District","N/A"
"Essex School District","=""0500011""","Grade 8","Curl Up","N/A"
"Essex School District","=""0500011""","Grade 8","Mile Run","N/A"
"Essex School District","=""0500011""","Grade 8","Push Up","N/A"
"Essex School District","=""0500011""","Grade 8","Sit and Reach","N/A"
"Essex School District","=""0500011""","Grade 10","All Tests - District","N/A"
"Essex School District","=""0500011""","Grade 10","Curl Up","N/A"
"Essex School District","=""0500011""","Grade 10","Mile Run","N/A"
"Essex School District","=""0500011""","Grade 10","Push Up","N/A"
"Essex School District","=""0500011""","Grade 10","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 4","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 4","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 4","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 4","Push Up","N/A"
"Explorations District","=""2720013""","Grade 4","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 6","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 6","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 6","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 6","Push Up","N/A"
"Explorations District","=""2720013""","Grade 6","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 8","All Tests - District","N/A"
"Explorations District","=""2720013""","Grade 8","Curl Up","N/A"
"Explorations District","=""2720013""","Grade 8","Mile Run","N/A"
"Explorations District","=""2720013""","Grade 8","Push Up","N/A"
"Explorations District","=""2720013""","Grade 8","Sit and Reach","N/A"
"Explorations District","=""2720013""","Grade 10","All Tests - District","*"
"Explorations District","=""2720013""","Grade 10","Curl Up","*"
"Explorations District","=""2720013""","Grade 10","Mile Run","*"
"Explorations District","=""2720013""","Grade 10","Push Up","*"
"Explorations District","=""2720013""","Grade 10","Sit and Reach","*"
"Fairfield School District","=""0510011""","Grade 4","All Tests - District",71.3
"Fairfield School District","=""0510011""","Grade 4","Curl Up",92.3
"Fairfield School District","=""0510011""","Grade 4","Mile Run",88.7
"Fairfield School District","=""0510011""","Grade 4","Push Up",85.2
"Fairfield School District","=""0510011""","Grade 4","Sit and Reach",88.9
"Fairfield School District","=""0510011""","Grade 6","All Tests - District",65.5
"Fairfield School District","=""0510011""","Grade 6","Curl Up",91.7
"Fairfield School District","=""0510011""","Grade 6","Mile Run",88.4
"Fairfield School District","=""0510011""","Grade 6","Push Up",83.9
"Fairfield School District","=""0510011""","Grade 6","Sit and Reach",81.2
"Fairfield School District","=""0510011""","Grade 8","All Tests - District",65.6
"Fairfield School District","=""0510011""","Grade 8","Curl Up",87.7
"Fairfield School District","=""0510011""","Grade 8","Mile Run",84.3
"Fairfield School District","=""0510011""","Grade 8","Push Up",78.5
"Fairfield School District","=""0510011""","Grade 8","Sit and Reach",82.7
"Fairfield School District","=""0510011""","Grade 10","All Tests - District",53.5
"Fairfield School District","=""0510011""","Grade 10","Curl Up",83.0
"Fairfield School District","=""0510011""","Grade 10","Mile Run",79.7
"Fairfield School District","=""0510011""","Grade 10","Push Up",69.9
"Fairfield School District","=""0510011""","Grade 10","Sit and Reach",78.5
"Farmington School District","=""0520011""","Grade 4","All Tests - District",65.8
"Farmington School District","=""0520011""","Grade 4","Curl Up",90.0
"Farmington School District","=""0520011""","Grade 4","Mile Run",82.6
"Farmington School District","=""0520011""","Grade 4","Push Up",74.8
"Farmington School District","=""0520011""","Grade 4","Sit and Reach",89.7
"Farmington School District","=""0520011""","Grade 6","All Tests - District",37.7
"Farmington School District","=""0520011""","Grade 6","Curl Up",65.6
"Farmington School District","=""0520011""","Grade 6","Mile Run",77.2
"Farmington School District","=""0520011""","Grade 6","Push Up",60.1
"Farmington School District","=""0520011""","Grade 6","Sit and Reach",68.1
"Farmington School District","=""0520011""","Grade 8","All Tests - District",73.6
"Farmington School District","=""0520011""","Grade 8","Curl Up",91.6
"Farmington School District","=""0520011""","Grade 8","Mile Run",85.6
"Farmington School District","=""0520011""","Grade 8","Push Up",87.6
"Farmington School District","=""0520011""","Grade 8","Sit and Reach",94.6
"Farmington School District","=""0520011""","Grade 10","All Tests - District",60.7
"Farmington School District","=""0520011""","Grade 10","Curl Up",88.9
"Farmington School District","=""0520011""","Grade 10","Mile Run",78.0
"Farmington School District","=""0520011""","Grade 10","Push Up",79.7
"Farmington School District","=""0520011""","Grade 10","Sit and Reach",84.6
"Franklin School District","=""0530011""","Grade 4","All Tests - District","*"
"Franklin School District","=""0530011""","Grade 4","Curl Up","*"
"Franklin School District","=""0530011""","Grade 4","Mile Run","*"
"Franklin School District","=""0530011""","Grade 4","Push Up","*"
"Franklin School District","=""0530011""","Grade 4","Sit and Reach","*"
"Franklin School District","=""0530011""","Grade 6","All Tests - District",65.0
"Franklin School District","=""0530011""","Grade 6","Curl Up",80.0
"Franklin School District","=""0530011""","Grade 6","Mile Run",95.0
"Franklin School District","=""0530011""","Grade 6","Push Up",85.0
"Franklin School District","=""0530011""","Grade 6","Sit and Reach",80.0
"Franklin School District","=""0530011""","Grade 8","All Tests - District",66.7
"Franklin School District","=""0530011""","Grade 8","Curl Up",76.2
"Franklin School District","=""0530011""","Grade 8","Mile Run",71.4
"Franklin School District","=""0530011""","Grade 8","Push Up",90.5
"Franklin School District","=""0530011""","Grade 8","Sit and Reach",90.5
"Franklin School District","=""0530011""","Grade 10","All Tests - District","N/A"
"Franklin School District","=""0530011""","Grade 10","Curl Up","N/A"
